Iteration	Posterior	Likelihood	Prior	alpha_morpho	alpha_ofbeta	beta_ofbeta	br_len_lambda	cats[1]	cats[2]	cats[3]	cats[4]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
3790	-446.56	-426.897	-19.6625	501956.9	5.581945	13.89038	8.283033	0.1879	0.268949	0.333719	0.435558	0.0240358	0.100823	0.0254406	0.8497	0.998206	0.999541	1.00046	1.00179	3.77005
3800	-434.293	-417.209	-17.0843	127005.1	5.800133	8.910654	8.343352	0.260865	0.3643	0.443105	0.559453	0.0258762	0.159135	0.0198155	0.795173	0.996436	0.999087	1.00091	1.00357	3.518102
3810	-429.035	-413.424	-15.6108	946925.9	8.930414	10.70314	8.307093	0.326237	0.422845	0.493022	0.594009	0.278771	0.320231	0.0954487	0.305549	0.998694	0.999666	1.00033	1.00131	3.28039
3820	-426.403	-416.417	-9.98538	705208.2	4.072899	5.848948	10.2733	0.2528	0.3747	0.469045	0.605506	0.182907	0.342483	0.347436	0.127175	0.998487	0.999613	1.00039	1.00151	2.843635
3830	-414.629	-405.006	-9.62329	243972.1	5.369944	5.375051	11.90702	0.326813	0.453627	0.545954	0.672805	0.474448	0.244589	0.158085	0.122878	0.997428	0.999342	1.00066	1.00257	2.797719
3840	-425.867	-410.986	-14.881	640684.3	6.141618	4.925332	11.74635	0.374294	0.503261	0.593966	0.714641	0.56964	0.0544231	0.0946068	0.28133	0.998412	0.999594	1.00041	1.00159	3.245419
3850	-414.447	-411.845	-2.60222	98358.41	8.85068	13.91401	15.00147	0.277075	0.363252	0.427526	0.523233	0.201277	0.372425	0.112974	0.313324	0.99595	0.998962	1.00103	1.00406	2.139406
3860	-420.027	-415.809	-4.21813	586455	5.489173	10.35557	12.41936	0.22657	0.321984	0.396464	0.509566	0.127144	0.136337	0.124878	0.61164	0.998341	0.999576	1.00042	1.00166	2.309711
3870	-417.745	-412.45	-5.29506	622907.6	5.168363	11.35613	12.21335	0.202191	0.292043	0.363502	0.4742	0.0880063	0.12554	0.442304	0.34415	0.99839	0.999588	1.00041	1.00161	2.389459
3880	-425.105	-417.205	-7.89951	390106.8	7.908341	6.272935	12.58037	0.395091	0.511736	0.592954	0.702354	0.297258	0.159857	0.31924	0.223644	0.997966	0.999479	1.00052	1.00204	2.617231
3890	-437.225	-421.686	-15.5382	699180	1.940248	4.095174	9.239364	0.170288	0.300108	0.41217	0.581078	0.311138	0.237048	0.179768	0.272046	0.99848	0.999611	1.00039	1.00152	3.448425
3900	-417.939	-410.794	-7.14419	214397.4	5.595788	4.394642	12.06768	0.37059	0.505156	0.599888	0.724717	0.128626	0.734886	0.0442655	0.0922232	0.997256	0.999297	1.0007	1.00275	2.59528
3910	-421.604	-412.159	-9.44486	456134.7	10.37574	9.798162	9.459054	0.379966	0.478599	0.548127	0.645404	0.647146	0.120529	0.135831	0.0964938	0.998119	0.999519	1.00048	1.00188	2.652023
3920	-428.417	-421.122	-7.29504	817439.4	11.26692	10.0596	15.92085	0.395868	0.492677	0.560363	0.654606	0.386292	0.0437403	0.407536	0.162431	0.998594	0.999641	1.00036	1.00141	2.431395
3930	-418.733	-409.317	-9.41656	257651	17.64899	26.94943	12.49982	0.310958	0.375592	0.422361	0.491916	0.0302287	0.599389	0.33496	0.0354222	0.997497	0.999359	1.00064	1.00251	2.496452
3940	-419.907	-404.711	-15.1962	373135	15.35326	22.85549	14.33856	0.310508	0.380119	0.43063	0.50558	0.160571	0.452458	0.0783362	0.308635	0.99792	0.999468	1.00053	1.00208	2.914165
3950	-436.523	-418.484	-18.0396	393562	18.52592	21.42858	9.850315	0.368848	0.439817	0.490049	0.562915	0.00631582	0.257738	0.461548	0.274398	0.997975	0.999482	1.00052	1.00203	3.346247
3960	-436.948	-420.019	-16.9293	203750.1	17.70598	23.31633	8.121119	0.34043	0.409285	0.458566	0.530908	0.240653	0.0418948	0.445929	0.271523	0.997185	0.999279	1.00072	1.00282	3.167076
3970	-437.803	-415.571	-22.2325	41375.16	22.49192	26.27513	7.045267	0.374851	0.439512	0.485123	0.551472	0.208712	0.258902	0.254848	0.277539	0.993758	0.998397	1.00159	1.00626	3.65839
3980	-437.308	-411.216	-26.0922	601699.2	11.69075	10.54659	7.010743	0.396021	0.490967	0.557364	0.65006	0.0298566	0.880531	0.0777546	0.0118581	0.998362	0.999581	1.00042	1.00164	4.583224
3990	-446.106	-417.512	-28.5941	665004.7	15.76832	13.23949	6.819691	0.427607	0.512303	0.570767	0.652432	0.59096	0.213844	0.106709	0.0884878	0.998442	0.999601	1.0004	1.00156	4.851114
4000	-435.43	-415.907	-19.5238	43529.39	20.66801	28.49239	9.612098	0.337222	0.400166	0.44518	0.511555	0.105342	0.341577	0.286051	0.26703	0.993914	0.998437	1.00155	1.0061	3.408724
4010	-425.446	-411.26	-14.1867	957144.9	28.03111	23.97315	10.1042	0.451516	0.515864	0.560076	0.622828	0.512261	0.37046	0.021079	0.0962009	0.998701	0.999668	1.00033	1.0013	2.839683
4020	-432.223	-412.198	-20.0244	805327.7	17.25957	17.41968	8.628138	0.39395	0.470838	0.524729	0.601754	0.187291	0.648686	0.0844445	0.079579	0.998584	0.999638	1.00036	1.00142	3.633077
4030	-432.543	-412.465	-20.0779	855587.5	26.23553	20.19922	8.381409	0.471659	0.539823	0.586283	0.65149	0.390054	0.224996	0.165183	0.219767	0.998626	0.999649	1.00035	1.00137	3.49781
4040	-431.644	-412.94	-18.7038	345873.4	36.66347	27.2502	8.285743	0.493744	0.552185	0.591869	0.647825	0.795855	0.0356474	0.093918	0.07458	0.997839	0.999447	1.00055	1.00216	3.117986
4050	-439.194	-416.715	-22.4785	369576.8	24.18426	28.91434	11.11487	0.372785	0.434765	0.478494	0.54226	0.00534832	0.114933	0.386985	0.492733	0.99791	0.999465	1.00053	1.00209	3.58249
4060	-426.082	-412.456	-13.6269	544520.5	15.36306	18.07403	11.79495	0.357017	0.433794	0.488463	0.567724	0.472507	0.241722	0.107791	0.177981	0.998278	0.99956	1.00044	1.00172	2.946786
4070	-433.49	-414.212	-19.2779	486792.7	10.53724	8.219672	9.25239	0.418101	0.521659	0.593105	0.690441	0.614593	0.330339	0.0307184	0.0243489	0.998179	0.999534	1.00046	1.00182	3.715005
4080	-437.483	-422.146	-15.3371	405716.9	7.291696	10.81182	10.69106	0.278029	0.373986	0.445877	0.551909	0.0251289	0.264138	0.00846804	0.702265	0.998005	0.99949	1.00051	1.002	3.271784
4090	-424.215	-408.898	-15.317	685239	10.46994	14.76056	11.27022	0.304268	0.388632	0.450464	0.541503	0.100596	0.381561	0.328705	0.189138	0.998465	0.999607	1.00039	1.00154	3.182827
4100	-426.692	-414.497	-12.1948	675592.5	8.234607	9.885221	10.90759	0.321509	0.421393	0.494208	0.598812	0.0568765	0.809625	0.0433863	0.090112	0.998454	0.999605	1.00039	1.00155	2.975295
4110	-430.826	-412.884	-17.9417	875118.9	16.42654	19.67177	12.08979	0.356446	0.430431	0.483101	0.55966	0.0642789	0.146367	0.371615	0.417739	0.998642	0.999653	1.00035	1.00136	3.272323
4120	-440.713	-419.62	-21.093	346312.3	18.32155	15.66183	11.44085	0.431779	0.510419	0.564677	0.640955	0.258453	0.0509761	0.446183	0.244388	0.997841	0.999447	1.00055	1.00216	3.604075
4130	-431.247	-419.399	-11.8487	350493.3	13.55626	17.69423	10.2626	0.33071	0.408612	0.464784	0.546997	0.755647	0.172853	0.0245789	0.046921	0.997854	0.999451	1.00055	1.00215	2.817195
4140	-434.307	-418.672	-15.635	211487.3	10.3452	16.91267	7.922511	0.276997	0.356157	0.414954	0.502955	0.166528	0.420322	0.0916534	0.321497	0.997237	0.999293	1.0007	1.00277	3.158718
4150	-422.447	-410.741	-11.7058	296437.3	7.725455	13.5672	10.60764	0.252394	0.338735	0.404252	0.503024	0.190021	0.121601	0.158342	0.530035	0.997666	0.999403	1.0006	1.00234	2.902327
4160	-419.338	-409.477	-9.86106	933102.6	6.055383	6.053615	10.51431	0.335182	0.456253	0.543877	0.664939	0.101651	0.112733	0.768944	0.0166727	0.998684	0.999664	1.00034	1.00132	2.814023
4170	-424.807	-412.972	-11.8356	735446.4	4.501133	6.029206	9.825621	0.268879	0.390015	0.482367	0.614838	0.0701417	0.209902	0.531068	0.188888	0.998518	0.999621	1.00038	1.00148	3.014778
4180	-432.552	-417.204	-15.348	725485.2	5.050298	6.325514	8.097537	0.286136	0.405459	0.495057	0.622673	0.238543	0.00268537	0.613583	0.145188	0.998508	0.999618	1.00038	1.00149	3.335866
4190	-426.769	-412.388	-14.3808	56027.06	3.794113	7.854295	7.811621	0.198245	0.302631	0.387235	0.516921	0.0050462	0.207622	0.420417	0.366915	0.994635	0.998623	1.00137	1.00538	3.186113
4200	-435.794	-416.464	-19.3306	727997.2	3.39996	4.517761	8.052074	0.253825	0.388162	0.492485	0.640113	0.136557	0.466911	0.104619	0.291914	0.998511	0.999619	1.00038	1.00149	3.870301
4210	-431.548	-409.254	-22.2935	246493.9	4.087549	2.44829	6.786023	0.385355	0.547062	0.658165	0.793507	0.590379	0.0366402	0.23285	0.140131	0.997441	0.999345	1.00065	1.00256	4.254802
4220	-434.693	-415.716	-18.9767	669498.5	7.839951	9.774066	10.27296	0.312011	0.412419	0.486062	0.59229	0.0862494	0.321326	0.174652	0.417772	0.998447	0.999603	1.0004	1.00155	3.643988
4230	-421.655	-408.298	-13.3568	559261.2	12.10556	8.950102	9.112113	0.437711	0.536397	0.603895	0.695722	0.696322	0.00176064	0.25893	0.042987	0.998301	0.999565	1.00043	1.0017	3.044924
4240	-436.032	-422.834	-13.1974	254871.8	11.73384	12.0351	9.364228	0.370853	0.461806	0.526242	0.617717	0.00933813	0.17975	0.227403	0.583508	0.997483	0.999356	1.00064	1.00252	3.007737
4250	-425.761	-411.691	-14.0698	544694.3	8.823562	16.46542	8.093173	0.247876	0.327054	0.386997	0.478004	0.0628092	0.0053673	0.255224	0.676599	0.998278	0.99956	1.00044	1.00172	3.005727
4260	-438.997	-418.906	-20.0907	711379.7	16.09279	17.28003	6.482088	0.377787	0.455517	0.510375	0.589195	0.349575	0.513731	0.129762	0.00693253	0.998493	0.999615	1.00038	1.00151	3.476554
4270	-423.543	-410.869	-12.6737	604987.1	15.62523	17.70123	13.5224	0.36545	0.442725	0.497551	0.576741	0.367017	0.117938	0.277317	0.237727	0.998366	0.999582	1.00042	1.00163	2.808671
4280	-425.3	-416.293	-9.00753	104187.7	5.880653	9.526329	11.27031	0.253096	0.353407	0.430186	0.544435	0.214767	0.175619	0.475659	0.133955	0.996065	0.998991	1.001	1.00394	2.710158
4290	-425.179	-410.704	-14.4749	731256.1	6.1716	7.342596	7.521353	0.306547	0.419249	0.502447	0.620798	0.189817	0.0908066	0.103052	0.616325	0.998514	0.99962	1.00038	1.00149	3.138354
4300	-423.285	-408.531	-14.7546	409314.1	11.46396	8.045393	9.781581	0.444392	0.546766	0.616439	0.710271	0.287138	0.341139	0.363554	0.00816877	0.998014	0.999492	1.00051	1.00199	3.220725
4310	-438.885	-419.103	-19.7824	366757.2	15.52454	10.57998	9.067641	0.469735	0.559447	0.620097	0.70259	0.62914	0.207081	0.0762097	0.087569	0.997902	0.999463	1.00054	1.0021	3.695979
4320	-429.995	-415.743	-14.2519	596568.5	12.00354	14.57704	10.92088	0.339004	0.42363	0.484511	0.572768	0.239477	0.578753	0.0212211	0.160549	0.998355	0.999579	1.00042	1.00165	3.086004
4330	-422.834	-413.537	-9.2974	507736.9	8.431903	6.444905	10.9315	0.406565	0.521224	0.600556	0.707126	0.528578	0.256193	0.0622176	0.153012	0.998217	0.999544	1.00046	1.00178	2.739579
4340	-435.511	-419.641	-15.8702	540481.5	5.41289	6.306939	9.222846	0.302102	0.421696	0.510377	0.635495	0.35283	0.164927	0.1335	0.348742	0.998272	0.999558	1.00044	1.00173	3.42292
4350	-426.318	-414.959	-11.3592	448052	5.559089	9.40067	11.06212	0.243733	0.344141	0.42161	0.537493	0.134659	0.140296	0.00287655	0.722168	0.998102	0.999514	1.00048	1.0019	2.925935
4360	-413.707	-409.518	-4.18938	755546.7	3.042047	3.346438	10.39572	0.273205	0.423294	0.53788	0.693047	0.248564	0.397123	0.00174734	0.352565	0.998538	0.999626	1.00037	1.00146	2.321848
4370	-420.032	-412.418	-7.61422	238018.8	6.436918	4.880105	11.11094	0.387699	0.516221	0.60579	0.724098	0.509297	0.0333888	0.372503	0.0848117	0.997396	0.999333	1.00066	1.00261	2.621012
4380	-423.732	-414.654	-9.07762	936068.5	4.094165	4.351225	8.354078	0.29856	0.435866	0.538147	0.678207	0.373545	0.20417	0.105582	0.316702	0.998687	0.999664	1.00034	1.00131	2.634987
4390	-421.519	-415.316	-6.20307	659050.1	1.136128	2.333903	12.07308	0.155471	0.309171	0.448202	0.649215	0.160567	0.0285314	0.608845	0.202056	0.998435	0.9996	1.0004	1.00157	2.571309
4400	-419.22	-412.729	-6.49124	634774.5	1.762483	3.474799	12.21355	0.173962	0.312337	0.431868	0.60864	0.0241051	0.0974778	0.152335	0.726082	0.998405	0.999592	1.00041	1.0016	2.579815
4410	-421.055	-413.68	-7.37424	511533.4	5.516378	10.10818	10.14	0.231143	0.327835	0.403074	0.516879	0.0242533	0.246611	0.657363	0.0717728	0.998223	0.999546	1.00045	1.00178	2.527394
4420	-423.982	-413.833	-10.149	962294.3	9.063781	10.10737	10.44005	0.340431	0.439123	0.510237	0.611622	0.343326	0.0211981	0.442412	0.193064	0.998705	0.999669	1.00033	1.0013	2.772993
4430	-431.967	-414.784	-17.1831	493966.9	10.21442	11.37466	8.110386	0.347322	0.441149	0.508461	0.604696	0.286296	0.235194	0.460561	0.0179485	0.998192	0.999537	1.00046	1.00181	3.437052
4440	-422.363	-407.329	-15.0337	159499.3	12.14295	12.69083	9.717115	0.369002	0.458014	0.521128	0.61102	0.542473	0.191703	0.0638394	0.201984	0.996819	0.999185	1.00081	1.00318	3.194888
4450	-427.099	-411.309	-15.7904	696787.2	8.971707	9.04611	10.53412	0.358711	0.461453	0.534722	0.63768	0.127702	0.0807003	0.52296	0.268638	0.998478	0.999611	1.00039	1.00152	3.321033
4460	-418.191	-407.478	-10.7127	633902.9	6.432228	5.206047	14.58474	0.376216	0.50249	0.591251	0.709857	0.535909	0.0656432	0.00731628	0.391131	0.998404	0.999592	1.00041	1.0016	2.774886
4470	-423.031	-417.39	-5.64111	354958.3	12.39972	8.692301	13.70643	0.449845	0.548688	0.615877	0.706689	0.849207	0.0357525	8.26711e-05	0.114958	0.997867	0.999454	1.00054	1.00213	2.376991
4480	-429.954	-416.098	-13.8563	127859	23.90321	18.71311	10.38602	0.463694	0.534676	0.583151	0.651134	0.612078	0.0560649	0.000715708	0.331142	0.996447	0.99909	1.00091	1.00356	2.903185
4490	-439.565	-417.448	-22.1167	169342.8	21.79706	31.27748	13.70711	0.331045	0.39142	0.434648	0.498611	0.135145	0.160786	0.418908	0.28516	0.996913	0.999209	1.00079	1.00309	3.345627
4500	-418.904	-406.246	-12.6577	909519.9	19.7162	26.05703	10.17938	0.344006	0.40947	0.456205	0.524863	0.0806119	0.441388	0.300841	0.177159	0.998667	0.999659	1.00034	1.00133	2.752273
4510	-412.858	-402.775	-10.083	866913.9	13.51743	19.49458	11.4277	0.311353	0.386074	0.440402	0.520736	0.0809294	0.053429	0.473255	0.392386	0.998635	0.999651	1.00035	1.00137	2.65018
4520	-422.104	-413.917	-8.18693	241170.1	11.51847	8.916226	9.736541	0.425415	0.525171	0.593809	0.687589	0.77593	0.0395	0.0141952	0.170375	0.997413	0.999338	1.00066	1.00259	2.536863
4530	-418.935	-406.408	-12.5273	562144.5	6.332765	5.468572	11.8356	0.363729	0.488414	0.576842	0.696248	0.138523	0.826086	0.0220619	0.0133292	0.998305	0.999566	1.00043	1.0017	3.035471
4540	-427.948	-412.323	-15.6248	322207.2	3.991241	7.398894	9.258166	0.215253	0.323893	0.410576	0.541298	0.0417417	0.152822	0.364455	0.440981	0.997762	0.999427	1.00057	1.00224	3.399777
4550	-424.591	-414.923	-9.66786	832725.5	2.89991	3.077095	10.92305	0.274832	0.429227	0.546925	0.704593	0.139314	0.372528	0.315256	0.172902	0.998607	0.999644	1.00036	1.00139	2.854909
4560	-432.273	-414.972	-17.3008	373565.5	3.331568	6.7642	13.75601	0.195529	0.30608	0.39649	0.534325	0.142341	0.21479	0.0950705	0.547799	0.997921	0.999468	1.00053	1.00208	3.303908
4570	-430.938	-414.566	-16.3723	469323	1.12851	3.566738	9.596261	0.119654	0.243092	0.360918	0.54799	0.00293376	0.245454	0.175745	0.575867	0.998145	0.999525	1.00047	1.00186	3.543961
4580	-417.977	-405.984	-11.9928	108330.9	2.003253	2.624923	9.202129	0.22486	0.384407	0.513451	0.689697	0.0847521	0.619038	0.198574	0.0976357	0.996141	0.999011	1.00098	1.00386	3.078723
4590	-432.669	-418.859	-13.8107	615324.2	3.732152	5.21682	12.38849	0.25192	0.37919	0.477984	0.619709	0.469195	0.340625	0.000784236	0.189396	0.99838	0.999586	1.00041	1.00162	3.139311
4600	-427.285	-419.007	-8.2785	871759.8	3.501913	5.531205	14.1902	0.231239	0.354421	0.451929	0.594556	0.13552	0.377561	0.162226	0.324693	0.998639	0.999652	1.00035	1.00136	2.640642
4610	-428.566	-417.887	-10.6782	413711.8	10.13439	15.47596	15.69413	0.28826	0.370759	0.431739	0.522316	0.170054	0.119179	0.428062	0.282705	0.998024	0.999495	1.0005	1.00198	2.627521
4620	-426.612	-413.672	-12.9397	236380.1	9.605669	8.172224	9.424647	0.395268	0.500542	0.574055	0.675089	0.246753	0.453771	0.238345	0.0611308	0.997387	0.999331	1.00067	1.00262	3.045916
4630	-427.433	-415.427	-12.0052	669545.5	6.621119	3.939532	9.305645	0.431954	0.566392	0.656988	0.771648	0.725067	0.0742842	0.115726	0.0849226	0.998447	0.999603	1.0004	1.00155	3.0195
4640	-424.194	-409.953	-14.2407	587490.3	7.537579	7.853342	13.41297	0.342013	0.451264	0.529974	0.640436	0.0241878	0.693454	0.0353556	0.247002	0.998342	0.999576	1.00042	1.00166	3.063769
4650	-433.956	-418.8	-15.1557	41806.84	6.126853	4.343511	10.52664	0.395327	0.5287	0.620984	0.741003	0.738866	0.0924596	0.125728	0.0429471	0.99379	0.998405	1.00158	1.00622	3.332705
4660	-420.041	-410.215	-9.82592	608375	3.627018	4.233269	11.37646	0.276456	0.41484	0.520029	0.665708	0.244228	0.35455	0.295558	0.105664	0.998371	0.999583	1.00042	1.00163	2.848471
4670	-424.132	-415.948	-8.18428	146224.7	2.923615	3.360202	11.84382	0.264563	0.414161	0.529399	0.68647	0.35091	0.37183	0.0872238	0.190036	0.996678	0.999149	1.00085	1.00333	2.715055
4680	-426.575	-421.787	-4.78866	220885.5	3.182184	4.187806	13.60383	0.251286	0.389227	0.496744	0.648096	0.553253	0.127841	0.293902	0.025004	0.997297	0.999308	1.00069	1.00271	2.416406
4690	-416.413	-408.796	-7.61693	160175.8	7.381678	13.60462	11.36383	0.242652	0.328458	0.39402	0.493423	0.0483831	0.314843	0.627104	0.00966954	0.996826	0.999187	1.00081	1.00318	2.538738
4700	-417.759	-416.678	-1.08189	707241.4	10.1346	9.169087	15.14714	0.386831	0.487823	0.558728	0.65726	0.410823	0.289964	0.170774	0.12844	0.998489	0.999614	1.00039	1.00151	2.060439
4710	-431.656	-420.82	-10.8362	518767.8	12.00556	14.50277	9.540897	0.340035	0.424831	0.485803	0.57414	0.300176	0.163368	0.310402	0.226053	0.998236	0.999549	1.00045	1.00177	2.73679
4720	-425.682	-410.977	-14.7052	910801.9	16.50757	22.71578	11.52703	0.328781	0.398549	0.448751	0.522721	0.413183	0.251604	0.0927154	0.242497	0.998668	0.999659	1.00034	1.00133	2.997496
4730	-425.381	-420.541	-4.84047	331187.4	6.548087	8.489442	12.63995	0.295294	0.401595	0.480582	0.594638	0.0866884	0.553725	0.00674985	0.352837	0.997792	0.999435	1.00056	1.00221	2.367499
4740	-421.288	-412.498	-8.78998	451664.5	8.932708	9.940226	17.48958	0.34	0.43938	0.511014	0.613068	0.511141	0.0527147	0.288225	0.147919	0.998109	0.999516	1.00048	1.00189	2.472194
4750	-421.819	-415.141	-6.67808	856866.6	6.629974	6.445722	11.06667	0.346118	0.464002	0.548691	0.665633	0.235965	0.482359	0.133119	0.148558	0.998627	0.999649	1.00035	1.00137	2.51991
4760	-426.954	-414.584	-12.3703	535636	24.35212	37.50128	11.7534	0.3206	0.376181	0.416041	0.475323	0.0845107	0.0400492	0.360031	0.515409	0.998264	0.999556	1.00044	1.00174	2.599317
4770	-431.505	-419.331	-12.1745	431375.6	27.73451	33.40276	11.92918	0.37632	0.434296	0.475111	0.534719	0.145669	0.608555	0.00827417	0.237501	0.998065	0.999505	1.00049	1.00194	2.588726
4780	-436.85	-416.694	-20.1569	751461.3	15.61736	18.52542	13.05276	0.356104	0.432074	0.486184	0.564718	0.352351	0.395952	0.116712	0.134985	0.998534	0.999625	1.00037	1.00147	3.394605
4790	-422.066	-412.505	-9.56161	88714.81	10.32297	13.65413	10.03799	0.315403	0.40265	0.466268	0.559211	0.0886629	0.165479	0.553208	0.19265	0.995736	0.998907	1.00109	1.00427	2.656569
4800	-429.201	-420.397	-8.80423	987122.2	10.34736	6.061576	12.75789	0.471737	0.582971	0.657157	0.753755	0.79251	0.0916949	0.0839553	0.0318393	0.998721	0.999673	1.00033	1.00128	2.667729
4810	-417.231	-415.287	-1.94359	148595.7	10.86471	13.70033	18.40555	0.326881	0.413934	0.477005	0.568695	0.0678369	0.402297	0.041674	0.488192	0.996704	0.999156	1.00084	1.0033	2.027833
4820	-422.538	-407.101	-15.4366	731284.8	5.253742	6.511983	16.37419	0.290164	0.408205	0.496529	0.622294	0.135975	0.388029	0.419256	0.05674	0.998514	0.99962	1.00038	1.00149	2.970736
4830	-427.952	-411.785	-16.167	589258.4	11.93916	14.21149	9.597448	0.34262	0.428112	0.489515	0.578312	0.0710899	0.105338	0.122143	0.701429	0.998345	0.999577	1.00042	1.00166	3.298972
4840	-437.295	-417.8	-19.495	277919.3	12.96218	18.42003	8.733789	0.312364	0.38898	0.444705	0.526959	0.512895	0.0101608	0.136583	0.340362	0.99759	0.999383	1.00061	1.00241	3.609833
4850	-432.479	-415.138	-17.3408	501040.3	2.433242	4.583365	8.080292	0.191778	0.319709	0.426362	0.585226	0.139779	0.0188667	0.0966902	0.744664	0.998205	0.999541	1.00046	1.0018	3.635276
4860	-434.73	-420.418	-14.3118	601766.8	1.401977	4.507189	8.124722	0.121965	0.235915	0.342544	0.514358	0.126203	0.148026	0.0220161	0.703755	0.998362	0.999581	1.00042	1.00164	3.277393
4870	-448.636	-420.973	-27.6624	378262.7	2.954929	2.749692	6.353069	0.294038	0.454415	0.574257	0.730567	0.461094	0.178844	0.277856	0.0822057	0.997934	0.999471	1.00053	1.00207	5.074108
4880	-444.599	-419.645	-24.9536	216603.1	2.749868	5.493961	7.776225	0.189771	0.308958	0.407915	0.5576	0.0145546	0.00182287	0.754727	0.228896	0.99727	0.999301	1.0007	1.00273	4.585669
4890	-423.476	-412.977	-10.4992	753978.8	5.204117	5.396989	12.11906	0.318799	0.445565	0.53842	0.666603	0.127532	0.33156	0.350473	0.190435	0.998537	0.999626	1.00037	1.00146	2.866795
4900	-421.971	-408.58	-13.3911	359029.2	5.613412	6.406437	8.395198	0.307799	0.426669	0.514421	0.637981	0.0907329	0.134729	0.668005	0.106532	0.997879	0.999457	1.00054	1.00212	3.111624
4910	-432.958	-415.45	-17.5079	988200.4	3.78554	5.533699	6.140142	0.246243	0.370399	0.467202	0.607272	0.0809828	0.221364	0.443177	0.254476	0.998722	0.999673	1.00033	1.00128	3.36113
4920	-433.375	-416.375	-17	16344.26	4.127918	3.682	8.169443	0.326099	0.471296	0.576871	0.716645	0.363523	0.169372	0.0291867	0.437918	0.990075	0.997443	1.00252	1.00996	3.586322
4930	-428.314	-414.308	-14.0062	996995.1	3.136495	3.911876	10.28058	0.25784	0.3995	0.509257	0.662016	0.569705	0.0237434	0.0482745	0.358277	0.998727	0.999675	1.00032	1.00127	3.262808
4940	-424.145	-409.442	-14.703	309044.3	6.63405	4.58387	11.07328	0.406307	0.536276	0.625657	0.741972	0.470358	0.482656	0.00400102	0.0429845	0.997714	0.999415	1.00058	1.00229	3.261549
4950	-423.057	-412.68	-10.3765	457358.7	8.610639	11.51421	15.0211	0.30439	0.398176	0.46716	0.567803	0.173423	0.597297	0.0963521	0.132928	0.998121	0.999519	1.00048	1.00188	2.674353
