Iteration	Replicate_ID	Posterior	Likelihood	Prior	prob_rate_12	prob_rate_13	prob_rate_21	prob_rate_23	prob_rate_31	prob_rate_32	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
8822	0	-35.1672	-55.4945	20.3273	1	0	1	0	0	0	0	0.0001305451	0	0.0002768966	0.0008095097	0.002423609	0.022736	0.317813	0.659451
8823	1	-42.9573	-56.0862	13.1289	1	1	0	0	1	0	0	0	0.001161678	0.002766397	0	0.0004113491	0.872771	0.107854	0.0193756
8824	0	-34.7074	-55.2524	20.545	1	0	1	0	0	0	0	0.0002409501	0	2.502147e-06	0.0006932743	0.002423609	0.0210433	0.368602	0.610355
8825	1	-35.567	-54.8937	19.3267	1	0	0	0	1	0	0	0.0008179862	0.001161678	0.002766397	0	0.000182299	0.410228	0.569911	0.0198606
8826	0	-41.1361	-55.2119	14.0758	1	1	1	0	0	0	0	0	0	3.833848e-06	0.0006932743	0.002423609	0.138081	0.324534	0.537385
8827	1	-32.1792	-55.9017	23.7225	0	0	0	0	1	0	0.0007122062	0.001419665	0.001481093	0.003297855	0	0.0009257017	0.342235	0.475451	0.182315
8828	0	-40.3132	-58.6044	18.2911	0	0	1	1	0	0	0.003333174	0.0008170991	0	0	0.0006932743	0.001417628	0.11428	0.333496	0.552224
8829	1	-38.0159	-57.393	19.3771	1	0	0	0	1	0	0	0.0004424237	0.001481093	0.002014267	0	0.0009257017	0.60522	0.192408	0.202372
8830	0	-41.0277	-55.2306	14.2029	1	1	1	0	0	0	0	0	0	0.0003464688	0.0006932743	0.001917385	0.164906	0.0382383	0.796856
8831	1	-38.1462	-57.3433	19.1971	1	1	0	0	0	0	0	0	0.001481093	0.002014267	0.0003986641	0.001201125	0.0972949	0.837214	0.0654912
8832	0	-48.7348	-55.9663	7.23159	1	1	1	1	0	0	0	0	0	0	0.0008236825	0.002539992	0.565349	0.131093	0.303559
8833	1	-37.7704	-57.4507	19.6803	1	0	0	0	1	0	0	0.0001944047	0.001481093	0.001647847	0	0.001149952	0.0398438	0.342852	0.617304
8834	0	-35.4141	-55.6077	20.1935	0	1	1	0	0	0	4.441469e-05	0	0	0.0004045921	0.0008236825	0.002539992	0.251695	0.0583628	0.689943
8835	1	-39.5946	-57.323	17.7285	1	0	0	0	0	1	0	0.0001944047	0.001481093	0.005078848	0.0002309985	0	0.0661871	0.569533	0.36428
8836	0	-47.9419	-55.1735	7.23159	1	1	1	1	0	0	0	0	0	0	0.0008236825	0.002539992	0.244701	0.084528	0.670771
8837	1	-36.0707	-55.4176	19.3469	1	0	0	0	1	0	0	0.0002048395	0.0009410705	0.002582391	0	0.001174045	0.0214686	0.959906	0.0186258
8838	0	-28.8009	-56.1465	27.3457	0	0	1	0	0	0	0.0001504228	0.0005825991	0	0.0001082524	0.0008236825	0.001508432	0.0984884	0.0748661	0.826646
8839	1	-39.3844	-57.674	18.2896	0	1	0	0	1	0	0.0007683911	0	0.001738304	0.002582391	0	0.001174045	0.474562	0.113716	0.411722
8840	0	-45.0189	-58.9398	13.9209	1	1	1	0	0	0	0	0	0	0.001793171	0.0003481829	0.001178641	0.0826334	0.223798	0.693569
8841	1	-45.3749	-57.7495	12.3746	1	1	0	0	1	0	0	0	0.001738304	0.001825703	0	0.001746241	0.220652	0.131332	0.648016
8842	0	-44.1205	-63.4682	19.3476	0	0	0	1	1	0	0.001979031	0.001482734	0.0001581699	0	0	0.001281479	0.0783356	0.264167	0.657497
8843	1	-45.3672	-57.7418	12.3746	1	1	0	0	1	0	0	0	0.001738304	0.001825703	0	0.001746241	0.226181	0.158181	0.615637
8844	0	-43.0056	-58.2032	15.1977	0	0	1	1	0	0	0.002303198	0.006614171	0	0	0.0002101737	0.001115019	0.255093	0.405745	0.339162
8845	1	-33.0645	-58.164	25.0995	0	1	0	0	0	0	0.0006879646	0	0.001738304	0.00137662	0.0005151548	0.001746241	0.334271	0.136086	0.529643
8846	0	-47.2367	-62.9125	15.6758	0	0	0	1	1	0	0.000370835	0.006991137	0.001150161	0	0	0.001115019	0.872693	0.0507647	0.0765421
8847	1	-36.7077	-56.8622	20.1544	0	1	0	1	0	0	0.0005358501	0	0.0002298958	0	0.0002725405	0.002824724	0.316822	0.168595	0.514583
8848	0	-37.5326	-54.7282	17.1956	1	0	0	0	1	0	0	0.001041072	0.001150161	0.004513298	0	0.0009666516	0.358934	0.52172	0.119347
8849	1	-35.114	-60.2452	25.1312	0	1	0	0	0	0	0.0006777056	0	0.002272832	0.0005373213	0.0007010843	0.00183455	0.593725	0.232922	0.173353
8850	0	-31.9075	-55.0228	23.1153	0	0	0	0	1	0	7.619844e-05	0.002063492	0.0009984149	0.004513298	0	0.0009666516	0.135194	0.836906	0.0279003
8851	1	-48.6039	-56.4789	7.87496	1	1	1	1	0	0	0	0	0	0	0.0007010843	0.00183455	0.593725	0.232922	0.173353
8852	0	-35.1105	-53.1971	18.0867	0	1	0	0	1	0	0.0006064853	0	0.0009984149	0.004513298	0	0.0004061081	0.135194	0.836906	0.0279003
8853	1	-40.5081	-54.8986	14.3906	0	1	1	1	0	0	0.0001799265	0	0	0	0.0007010843	0.00183455	0.0272746	0.0201662	0.952559
8854	0	-40.8577	-52.7602	11.9025	1	1	0	0	1	0	0	0	0.0009984149	0.004513298	0	0.0004061081	0.135194	0.836906	0.0279003
8855	1	-46.8953	-54.7703	7.87496	1	1	1	1	0	0	0	0	0	0	0.0007010843	0.00183455	0.0246595	0.0182326	0.957108
8856	0	-41.4432	-53.3457	11.9025	1	1	0	0	1	0	0	0	0.0009984149	0.004513298	0	0.0004061081	0.200646	0.465621	0.333734
8857	1	-46.9138	-54.7888	7.87496	1	1	1	1	0	0	0	0	0	0	0.0007010843	0.00183455	0.0347248	0.0256747	0.939601
8858	0	-35.0977	-53.3571	18.2594	0	1	0	0	1	0	0.0003842077	0	0.0009984149	0.004513298	0	0.0004061081	0.297147	0.607536	0.0953177
8859	1	-36.6576	-57.3576	20.7	1	0	1	0	0	0	0	0.0005740144	0	5.119117e-05	0.0007010843	0.00183455	0.229283	0.657498	0.113219
8860	0	-41.5159	-53.4184	11.9025	1	1	0	0	1	0	0	0	0.0009984149	0.004513298	0	0.0004061081	0.429745	0.433176	0.137079
8861	1	-36.4568	-56.5211	20.0642	1	0	0	1	0	0	0	0.0005740144	0.0008694578	0	0.0007010843	0.00183455	0.0334753	0.0959948	0.87053
8862	0	-37.86	-54.8085	16.9485	1	0	0	0	1	0	0	0.001609001	0.0009984149	0.004513298	0	0.0008684753	0.212894	0.597899	0.189207
8863	1	-47.6505	-55.5255	7.87496	1	1	1	1	0	0	0	0	0	0	0.0007010843	0.00183455	0.142268	0.407973	0.449759
8864	0	-41.4923	-53.1466	11.6542	1	1	0	0	1	0	0	0	0.0009984149	0.004513298	0	0.0007256045	0.0464234	0.923483	0.0300938
8865	1	-47.3014	-55.1764	7.87496	1	1	1	1	0	0	0	0	0	0	0.0007010843	0.00183455	0.0769032	0.285419	0.637678
8866	0	-41.4505	-53.3495	11.899	1	1	0	0	1	0	0	0	0.0007802974	0.004513298	0	0.0006287149	0.15577	0.80341	0.0408196
8867	1	-41.7414	-55.457	13.7156	0	1	1	1	0	0	0.000367402	0	0	0	0.0007010843	0.002515791	0.269299	0.158856	0.571846
8868	0	-38.4278	-58.8203	20.3924	0	1	0	0	1	0	0.001042673	0	0.0007802974	0.0013846	0	0.0003491393	0.0572405	0.897176	0.0455837
8869	1	-41.7469	-55.4022	13.6553	0	1	1	1	0	0	0.0004334407	0	0	0	0.0006796674	0.00254872	0.184903	0.177203	0.637894
8870	0	-42.5555	-55.3724	12.817	1	1	0	0	1	0	0	0	0.0005478379	0.003890526	0	0.0003024992	0.468341	0.158694	0.372965
8871	1	-44.8851	-59.0759	14.1908	1	1	1	0	0	0	0	0	0	0.0004224413	0.0006796674	0.001870592	0.789963	0.191032	0.0190057
8872	0	-42.0965	-53.8156	11.7191	1	1	0	0	1	0	0	0	0.001849778	0.003890526	0	0.0004135948	0.330362	0.406553	0.263085
8873	1	-47.902	-56.065	8.16301	1	1	1	1	0	0	0	0	0	0	0.0006796674	0.001485226	0.475341	0.0704752	0.454184
8874	0	-42.2339	-54.0452	11.8113	1	1	0	0	1	0	0	0	0.001849778	0.003890526	0	0.0002948766	0.274481	0.307167	0.418351
8875	1	-42.4177	-56.8302	14.4125	0	1	1	1	0	0	0.0005930847	0	0	0	0.0006796674	0.001414525	0.555693	0.0722016	0.372106
8876	0	-42.4547	-54.1022	11.6474	1	1	0	0	1	0	0	0	0.001849778	0.003890526	0	0.0005057675	0.113069	0.335561	0.55137
8877	1	-36.1438	-56.8934	20.7496	1	0	1	0	0	0	0	0.0001697087	0	0.0007790327	0.0003666029	0.001781616	0.518883	0.0590365	0.42208
8878	0	-37.213	-54.2084	16.9954	0	1	0	0	1	0	0.001207359	0	0.002325182	0.003890526	0	0.0005057675	0.00281659	0.992914	0.00426936
8879	1	-35.763	-55.8156	20.0526	0	0	1	1	0	0	0.0001434051	0.0005051686	0	0	0.0007291281	0.00261639	0.41222	0.0590898	0.52869
8880	0	-36.3917	-54.2452	17.8536	1	0	0	0	1	0	0	0.000102832	0.002325182	0.003890526	0	0.0005057675	0.217494	0.452832	0.329674
8881	1	-37.6184	-57.6206	20.0022	0	1	0	1	0	0	0.0003920214	0	0.0006231505	0	0.0004274266	0.00261639	0.610091	0.216058	0.17385
8882	0	-38.442	-57.031	18.589	1	0	0	0	1	0	0	0.0008686113	0.000329622	0.003890526	0	0.0007890022	0.722411	0.268486	0.00910332
8883	1	-37.4862	-57.6134	20.1272	1	0	0	1	0	0	0	0.0003242889	0.0008063425	0	0.0001510253	0.00261639	0.279949	0.0379044	0.682146
8884	0	-43.0346	-55.1751	12.1405	1	1	0	0	1	0	0	0	0.0008432822	0.003890526	0	0.0008777216	0.0239848	0.229334	0.746681
8885	1	-37.1983	-57.24	20.0417	1	1	0	0	0	0	0	0	0.0007577363	0.001661572	0.0001223535	0.0014664	0.39579	0.0254549	0.578756
8886	0	-40.9656	-53.1509	12.1853	1	1	0	0	1	0	0	0	0.00137268	0.003890526	0	0.0002906547	0.0119047	0.617486	0.370609
8887	1	-48.1895	-56.7307	8.54121	1	1	1	1	0	0	0	0	0	0	0.000211739	0.0014664	0.164503	0.0351988	0.800298
8888	0	-40.7593	-52.9446	12.1853	1	1	0	0	1	0	0	0	0.00137268	0.003890526	0	0.0002906547	0.0146357	0.75914	0.226224
8889	1	-48.3654	-56.9066	8.54121	1	1	1	1	0	0	0	0	0	0	0.000211739	0.0014664	0.270826	0.0579487	0.671225
8890	0	-40.8642	-52.9759	12.1117	1	1	0	0	1	0	0	0	0.00137268	0.003890526	0	0.0003853968	0.0146357	0.75914	0.226224
8891	1	-37.3519	-57.3449	19.993	0	1	0	1	0	0	0.00126241	0	0.0001016679	0	0.001240273	0.0014664	0.107797	0.0482847	0.843919
8892	0	-34.1843	-53.0815	18.8971	1	0	0	0	1	0	0	8.449013e-05	0.00137268	0.003890526	0	0.0001335129	0.0456335	0.888925	0.0654417
8893	1	-48.7901	-57.1906	8.40055	1	1	1	1	0	0	0	0	0	0	0.0003927752	0.0014664	0.53728	0.269143	0.193577
8894	0	-40.586	-52.8428	12.2568	1	1	0	0	1	0	0	0	0.001290749	0.003890526	0	0.0002805132	0.0985957	0.839594	0.06181
8895	1	-47.6321	-56.0327	8.40055	1	1	1	1	0	0	0	0	0	0	0.0003927752	0.0014664	0.257602	0.126158	0.616241
8896	0	-30.8435	-54.7164	23.8729	0	0	0	0	1	0	0.001585592	0.0007632671	0.001290749	0.003890526	0	0.000112879	0.0985957	0.839594	0.06181
8897	1	-47.9131	-56.3716	8.4585	1	1	1	1	0	0	0	0	0	0	0.000318193	0.0014664	0.287735	0.140915	0.571349
8898	0	-24.5324	-55.0444	30.5119	0	0	0	0	0	0	0.0003915781	0.001791439	0.001290749	0.003890526	9.571837e-05	0.000204041	0.310043	0.495589	0.194367
8899	1	-41.479	-56.3542	14.8752	1	0	1	1	0	0	0	0.000307195	0	0	0.000318193	0.0014664	0.0929145	0.179459	0.727627
8900	0	-37.1372	-54.9783	17.8411	0	1	0	0	1	0	0.0002147448	0	0.001903931	0.003890526	0	0.000831159	0.439237	0.285404	0.275359
8901	1	-47.7441	-56.235	8.49091	1	1	1	1	0	0	0	0	0	0	0.000318193	0.001424685	0.0929145	0.179459	0.727627
8902	0	-33.4897	-57.2616	23.7719	0	1	0	0	0	0	0.0003527618	0	0.001903931	0.003890526	0.0007946305	0.000831159	0.21214	0.654869	0.132991
8903	1	-43.7256	-57.4267	13.701	0	1	1	1	0	0	0.001860143	0	0	0	0.000318193	0.001424685	0.0792571	0.15308	0.767663
8904	0	-36.9205	-54.2372	17.3167	1	0	0	0	1	0	0	0.00107645	0.001903931	0.003890526	0	0.000644376	0.221567	0.639532	0.138901
8905	1	-41.4793	-56.442	14.9627	1	0	1	1	0	0	0	0.0002363046	0	0	0.000318193	0.001424685	0.0725795	0.224436	0.702985
8906	0	-31.1253	-55.5405	24.4152	1	0	0	0	0	0	0	0.0002280017	0.001903931	0.003890526	0.000198927	0.0007236297	0.520392	0.271876	0.207732
8907	1	-39.3049	-59.3198	20.0149	0	1	1	0	0	0	0.001968725	0	0	0.0003310158	0.000318193	0.001424685	0.0573777	0.773298	0.169324
8908	0	-35.593	-53.755	18.162	0	1	0	0	1	0	0.0003374716	0	0.001903931	0.003890526	0	0.0002954397	0.0551328	0.535619	0.409248
8909	1	-36.2969	-57.9656	21.6688	1	1	0	0	0	0	0	0	5.197138e-05	0.0001783706	0.000318193	0.001365474	0.146852	0.663617	0.189531
8910	0	-34.5418	-54.3578	19.816	1	0	0	0	1	0	0	0.0001445533	0.001104887	0.002753736	0	0.0002954397	0.11339	0.656938	0.229672
8911	1	-38.9015	-59.5089	20.6074	0	1	0	1	0	0	0.0006350039	0	0.0009613866	0	0.000318193	0.001365474	0.15195	0.686652	0.161398
8912	0	-41.7111	-55.4482	13.7371	1	1	0	0	1	0	0	0	0.001104887	0.002188894	0	0.0002627894	0.11339	0.656938	0.229672
8913	1	-41.4548	-53.8403	12.3855	1	1	0	0	1	0	0	0	0.0009613866	0.003614697	0	0.0007200959	0.15195	0.686652	0.161398
8914	0	-39.069	-57.585	18.516	1	1	0	0	0	0	0	0	0.0009520909	0.002188894	0.0002691274	0.002561668	0.249306	0.050937	0.699757
8915	1	-31.0956	-55.6902	24.5946	0	0	0	0	1	0	0.001663973	1.087577e-06	0.000714215	0.003614697	0	0.0007200959	0.10171	0.510181	0.388109
8916	0	-30.6348	-57.0198	26.3849	0	0	0	1	0	0	0.0001694263	0.0005197038	0.0008899788	0	0.0002691274	0.002561668	0.128736	0.0872427	0.784022
8917	1	-42.3694	-54.9469	12.5775	1	1	0	0	1	0	0	0	0.000714215	0.003614697	0	0.0007200959	0.26454	0.314373	0.421086
8918	0	-43.0749	-57.2439	14.169	0	1	1	1	0	0	0.0001699673	0	0	0	0.0002691274	0.002561668	0.489256	0.331564	0.17918
8919	1	-42.5904	-55.168	12.5775	1	1	0	0	1	0	0	0	0.000714215	0.003614697	0	0.0007200959	0.116909	0.250045	0.633045
8920	0	-42.538	-55.9226	13.3846	1	1	1	0	0	0	0	0	0	0.0005562067	0.0009438698	0.002510196	0.229532	0.0877803	0.682688
8921	1	-39.894	-58.3413	18.4473	1	0	0	0	1	0	0	0.0009193657	0.000714215	0.002918901	0	0.001507655	0.553934	0.116401	0.329665
8922	0	-47.7609	-55.2633	7.50242	1	1	1	1	0	0	0	0	0	0	0.0009438698	0.002071229	0.229532	0.0877803	0.682688
8923	1	-45.3199	-56.0908	10.7709	1	1	0	0	1	0	0	0	0.001438732	0.004427853	0	0.001507655	0.631386	0.255835	0.112779
8924	0	-44.2372	-57.2751	13.0379	1	1	0	1	0	0	0	0	0.001441396	0	0.0009438698	0.002071229	0.0945769	0.103156	0.802267
8925	1	-45.7205	-55.9229	10.2024	1	1	0	0	1	0	0	0	0.002170368	0.004427853	0	0.001507655	0.358317	0.445358	0.196325
8926	0	-48.1542	-55.2294	7.07519	1	1	1	1	0	0	0	0	0	0	0.0009438698	0.002621093	0.0893784	0.103748	0.806873
8927	1	-45.0956	-56.0199	10.9242	1	1	0	0	1	0	0	0	0.002170368	0.003498852	0	0.001507655	0.375748	0.514803	0.109449
8928	0	-44.1386	-56.7718	12.6332	0	1	1	1	0	0	0.001035165	0	0	0	0.001321159	0.002621093	0.0893784	0.103748	0.806873
8929	1	-37.6304	-56.8405	19.2101	0	1	0	0	1	0	0.0002471287	0	0.0006468318	0.00288666	0	0.001297739	0.256099	0.350875	0.393026
8930	0	-48.8481	-56.1159	7.2678	1	1	1	1	0	0	0	0	0	0	0.001321159	0.001995911	0.0783736	0.2141	0.707526
8931	1	-43.5113	-56.1826	12.6714	1	1	0	0	1	0	0	0	0.0006468318	0.00288666	0	0.001394761	0.113704	0.711799	0.174497
8932	0	-43.4051	-57.6614	14.2563	1	0	1	1	0	0	0	0.0007565601	0	0	0.0001358841	0.001995911	0.0970455	0.209763	0.693192
8933	1	-42.0375	-55.4186	13.3811	1	1	0	0	1	0	0	0	0.0005218177	0.002802907	0	0.0006900428	0.115077	0.708318	0.176605
8934	0	-44.0087	-57.3714	13.3628	0	1	1	1	0	0	0.0004101625	0	0	0	0.001632309	0.001995911	0.0887914	0.276975	0.634234
8935	1	-41.4168	-55.0691	13.6523	1	1	0	0	1	0	0	0	0.0005218177	0.002802907	0	0.0003410339	0.115077	0.708318	0.176605
8936	0	-42.1023	-56.4969	14.3946	0	1	1	1	0	0	0.0006598351	0	0	0	0.0006116824	0.001438859	0.283058	0.214424	0.502518
8937	1	-45.8211	-58.1301	12.309	1	1	0	0	1	0	0	0	0.002484489	0.001597446	0	0.001312664	0.323727	0.396167	0.280107
8938	0	-36.598	-57.3488	20.7508	1	0	1	0	0	0	0	0.0001428377	0	0.0009020672	0.0006116824	0.001438859	0.217646	0.395964	0.38639
8939	1	-32.6472	-58.1838	25.5366	0	1	0	0	0	0	0.0001147902	0	0.002484489	0.001379212	0.0002105707	0.001312664	0.249513	0.277205	0.473283
8940	0	-35.0647	-56.3211	21.2564	1	0	1	0	0	0	0	0.0002383273	0	0.0001558536	0.0006116824	0.001438859	0.341033	0.13357	0.525397
8941	1	-37.1454	-57.9314	20.786	1	0	1	0	0	0	0	0.000146639	0	0.001246571	0.0003442654	0.001312664	0.138366	0.16979	0.691843
8942	0	-29.7143	-56.6705	26.9562	0	1	0	0	0	0	0.0004178239	0	0.0004924176	8.128145e-05	0.0005050587	0.002178039	0.220925	0.438716	0.340359
8943	1	-49.2673	-56.5356	7.26825	1	1	1	1	0	0	0	0	0	0	0.0008737203	0.002442767	0.452784	0.371979	0.175237
8944	0	-43.7121	-57.3648	13.6526	1	1	0	1	0	0	0	0	0.0009821986	0	0.0005050587	0.002178039	0.0744408	0.699346	0.226213
8945	1	-38.3411	-58.4126	20.0714	1	1	0	0	0	0	0	0	0.0008178374	0.000546144	0.0001630986	0.002442767	0.51385	0.287279	0.198871
8946	0	-41.7432	-56.1933	14.4501	1	0	1	1	0	0	0	0.0002164	0	0	0.0002445157	0.002178039	0.0424545	0.398846	0.5587
8947	1	-48.5761	-56.2478	7.67163	1	1	1	1	0	0	0	0	0	0	0.0003545493	0.002442767	0.0722619	0.659958	0.26778
8948	0	-44.9609	-58.7894	13.8286	1	1	1	0	0	0	0	0	0	0.001016326	0.0002445157	0.002178039	0.809972	0.0791524	0.110876
8949	1	-37.1709	-57.4904	20.3194	1	0	1	0	0	0	0	0.0009335136	0	0.0007351997	0.0003545493	0.001627387	0.133221	0.373104	0.493675
8950	0	-39.9193	-59.3695	19.4502	1	0	1	0	0	0	0	0.001418211	0	0.0004679224	0.0002445157	0.002638703	0.809972	0.0791524	0.110876
8951	1	-41.8966	-56.3069	14.4103	0	1	1	1	0	0	0.0002636696	0	0	0	0.0003545493	0.002071957	0.132906	0.569195	0.297898
8952	0	-35.925	-59.7385	23.8135	0	0	0	1	0	0	0.002173431	0.001418211	0.001290938	0	0.0002445157	0.002592372	0.326781	0.0319339	0.641285
8953	1	-38.2577	-58.0791	19.8214	0	1	0	1	0	0	0.0002450112	0	0.001223271	0	0.0007514158	0.002071957	0.363638	0.417734	0.218628
8954	0	-42.3481	-57.0334	14.6854	1	1	1	0	0	0	0	0	0	0.0006584984	0.0002445157	0.001433142	0.00217541	0.0473315	0.950493
8955	1	-41.502	-55.439	13.9371	1	1	0	1	0	0	0	0	0.0002206616	0	0.0007514158	0.002327161	0.111501	0.29454	0.59396
8956	0	-41.9216	-56.4991	14.5775	0	1	1	1	0	0	0.0005710693	0	0	0	0.0006846214	0.00121931	0.00217541	0.0473315	0.950493
8957	1	-32.1567	-58.0253	25.8686	0	0	0	1	0	0	3.267857e-05	0.0003291492	0.001634058	0	0.0007514158	0.002327161	0.337847	0.219505	0.442648
8958	0	-40.138	-58.7531	18.615	1	0	0	1	0	0	0	0.001213788	0.0006346948	0	0.001694019	0.002301805	0.0148847	0.15069	0.834426
8959	1	-44.725	-59.6262	14.9012	1	1	0	1	0	0	0	0	0.0004443474	0	0.0007514158	0.0008625862	0.358532	0.232945	0.408524
8960	0	-51.1879	-57.9283	6.74042	1	1	1	1	0	0	0	0	0	0	0.001694019	0.002301805	0.0677302	0.601812	0.330458
8961	1	-24.6583	-55.3196	30.6612	0	0	0	0	0	0	0.0007557158	0.0005009258	0.001007536	0.004726244	0.0002010391	0.0002804585	0.244561	0.274332	0.481107
8962	0	-45.8622	-58.821	12.9587	1	1	0	1	0	0	0	0	0.0005284584	0	0.001699793	0.002330117	0.0688584	0.611836	0.319306
8963	1	-33.3959	-55.9949	22.5989	1	0	0	0	0	0	0	0.002391713	0.001616609	0.004726244	6.246443e-05	0.0004855816	0.222166	0.165797	0.612037
8964	0	-44.5976	-58.1555	13.5579	0	1	1	1	0	0	0.0001556935	0	0	0	0.001699793	0.001931774	0.0688584	0.611836	0.319306
8965	1	-32.8496	-54.8937	22.0441	1	0	0	0	0	0	0	0.002391713	0.002385832	0.004726244	7.327489e-06	0.0004855816	0.167418	0.679211	0.153372
8966	0	-35.0426	-55.9213	20.8787	1	0	1	0	0	0	0	0.0002652658	0	0.0003680798	0.0003657322	0.001931774	0.0339199	0.301393	0.664688
8967	1	-31.9615	-54.7475	22.786	0	0	0	0	1	0	0.0004041162	0.002391713	0.001034239	0.004726244	0	0.0004855816	0.204064	0.663914	0.132022
8968	0	-41.6872	-55.8872	14.2	0	1	1	1	0	0	0.0006633538	0	0	0	0.0003657322	0.001931774	0.03815	0.338979	0.622871
8969	1	-37.632	-54.9033	17.2713	1	0	0	0	1	0	0	0.0007627141	0.001034239	0.004726244	0	0.001050458	0.436906	0.469694	0.0934001
8970	0	-41.0105	-55.3071	14.2966	0	1	1	1	0	0	0.0001679329	0	0	0	0.0007367688	0.001931774	0.049487	0.355644	0.594869
8971	1	-46.0891	-56.4796	10.3905	1	0	0	0	1	1	0	0.0007627141	0.001034239	0.006066898	0	0	0.415908	0.495181	0.0889111
8972	0	-41.5434	-56.1536	14.6103	1	1	1	0	0	0	0	0	0	0.0002487653	0.0007367688	0.001447268	0.049487	0.355644	0.594869
8973	1	-33.4071	-59.6316	26.2245	0	0	0	0	0	0	0.005235222	0.0007627141	0.001034239	0.006066898	7.441315e-05	8.713535e-06	0.191704	0.496344	0.311952
8974	0	-29.9444	-56.1207	26.1763	1	0	0	0	0	0	0	0.0006758881	8.41583e-05	0.0003655034	0.0007367688	0.002816125	0.0257672	0.185179	0.789054
8975	1	-29.0067	-54.3376	25.3309	1	0	0	0	0	0	0	6.453321e-05	0.001034239	0.004521727	9.304576e-05	5.293076e-05	0.169056	0.555847	0.275098
8976	0	-41.8908	-55.3758	13.485	0	1	1	1	0	0	0.0003281813	0	0	0	0.0007367688	0.002816125	0.0257672	0.185179	0.789054
8977	1	-31.7885	-55.143	23.3544	0	0	0	0	1	0	0.0001233238	1.099512e-05	0.001034239	0.007120447	0	2.12616e-05	0.232154	0.553912	0.213934
8978	0	-36.5825	-56.7551	20.1726	0	0	1	1	0	0	0.000179191	0.0005883991	0	0	0.0002559755	0.002816125	0.027133	0.364292	0.608575
8979	1	-43.311	-57.2209	13.9099	1	1	0	0	1	0	0	0	0.001034239	0.002278709	0	2.12616e-05	0.220714	0.562164	0.217122
8980	0	-47.3286	-55.0567	7.72806	1	1	1	1	0	0	0	0	0	0	0.0006543345	0.002070355	0.0136269	0.384364	0.602009
8981	1	-37.4547	-57.3393	19.8847	1	0	0	0	1	0	0	0.0008760083	0.001034239	0.002278709	0	2.12616e-05	0.0139365	0.71133	0.274733
8982	0	-28.6534	-55.8	27.1465	1	0	0	0	0	0	0	8.471117e-05	3.123099e-05	0.0005890702	0.0006543345	0.002070355	0.0134641	0.391716	0.59482
8983	1	-46.469	-56.7981	10.3292	1	0	0	0	1	1	0	0.001059951	0.001034239	0.00584856	0	0	0.462548	0.456749	0.0807035
8984	0	-46.8547	-54.5827	7.72806	1	1	1	1	0	0	0	0	0	0	0.0006543345	0.002070355	0.0218893	0.0110846	0.967026
8985	1	-51.1829	-55.6802	4.4973	1	1	0	0	1	1	0	0	0.001034239	0.00584856	0	0	0.129261	0.73999	0.13075
8986	0	-41.5664	-55.5116	13.9453	1	1	0	1	0	0	0	0	0.0005469862	0	0.000671346	0.002070355	0.0468122	0.115261	0.837927
8987	1	-30.8931	-53.9231	23.03	0	0	0	0	1	0	0.0005138022	0.001072366	0.001034239	0.00584856	0	0.0002588676	0.12734	0.743853	0.128807
8988	0	-41.6622	-55.8592	14.197	0	1	1	1	0	0	0.0005447211	0	0	0	0.0003496367	0.002070355	0.120978	0.297871	0.58115
8989	1	-36.4282	-53.5886	17.1604	0	1	0	0	1	0	0.0004627517	0	0.001034239	0.00584856	0	0.0003708982	0.253129	0.531305	0.215567
8990	0	-41.9954	-55.7106	13.7152	0	1	1	1	0	0	0.0005447211	0	0	0	0.0009697429	0.002070355	0.0222342	0.319264	0.658502
8991	1	-42.1543	-53.1862	11.0319	1	1	0	0	1	0	0	0	0.0008188848	0.00584856	0	0.0003708982	0.0189116	0.697921	0.283168
8992	0	-35.6344	-55.7692	20.1348	0	0	1	1	0	0	3.410278e-05	0.0002359205	0	0	0.0009697429	0.002648482	0.101413	0.29341	0.605177
8993	1	-37.7634	-54.2017	16.4383	0	1	0	0	1	0	0.001494767	0	0.0009316521	0.00584856	0	0.0003708982	0.076653	0.656845	0.266502
8994	0	-37.8401	-57.1623	19.3222	0	1	0	1	0	0	0.0002260744	0	0.001013821	0	0.0009697429	0.002724499	0.135451	0.175343	0.689205
8995	1	-38.8184	-56.4498	17.6313	0	1	0	0	1	0	0.001073124	0	0.001938868	0.00300228	0	0.001096079	0.565691	0.364471	0.0698378
8996	0	-33.5777	-58.4082	24.8305	0	1	0	0	0	0	0.001627708	0	0.001086523	2.040671e-06	0.0009697429	0.002724499	0.194291	0.251513	0.554196
8997	1	-39.1412	-56.9685	17.8273	0	1	0	0	1	0	0.002012311	0	0.0007215582	0.00300228	0	0.001121966	0.27164	0.646067	0.0822932
8998	0	-45.3107	-57.4299	12.1192	1	0	1	1	0	0	0	0.001571181	0	0	0.0009697429	0.003097915	0.115615	0.429434	0.454952
8999	1	-47.3077	-59.9945	12.6867	1	0	0	0	1	1	0	0.0006234709	0.001282711	0.00300228	0	0	0.453452	0.46678	0.0797682
9000	0	-41.7036	-56.1336	14.43	1	0	1	1	0	0	0	8.214873e-06	0	0	0.0008483779	0.001808231	0.463226	0.241105	0.295668
9001	1	-52.7161	-56.0248	3.30868	1	1	0	0	1	1	0	0	0.001282711	0.007129897	0	0	0.460578	0.4584	0.0810219
