Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu_morpho
7772	0	-61.3641	-61.3621	-0.00199148	0.001991478
7773	1	-62.2136	-62.2123	-0.00127348	0.001273482
7774	0	-61.4986	-61.4964	-0.00219666	0.002196657
7775	1	-61.9284	-61.9259	-0.00252128	0.002521279
7776	0	-61.6778	-61.6755	-0.00235443	0.002354425
7777	1	-61.6474	-61.6459	-0.00150523	0.00150523
7778	0	-62.0584	-62.0558	-0.00259587	0.002595873
7779	1	-62.6731	-62.6702	-0.00289339	0.002893394
7780	0	-61.5871	-61.5848	-0.00228112	0.00228112
7781	1	-62.6731	-62.6702	-0.00289339	0.002893394
7782	0	-61.4428	-61.4411	-0.00166314	0.001663143
7783	1	-61.5079	-61.5057	-0.00220644	0.00220644
7784	0	-62.014	-62.0114	-0.00257104	0.002571043
7785	1	-62.2442	-62.2415	-0.00269359	0.002693594
7786	0	-61.3726	-61.3708	-0.00176655	0.001766547
7787	1	-62.8863	-62.8852	-0.00110506	0.001105061
7788	0	-63.3133	-63.3123	-0.00102374	0.001023737
7789	1	-62.0928	-62.0915	-0.00131232	0.001312317
7790	0	-64.8427	-64.8419	-0.000812443	0.0008124433
7791	1	-61.5978	-61.5955	-0.00229031	0.002290307
7792	0	-61.4143	-61.4126	-0.00169752	0.001697516
7793	1	-61.3459	-61.344	-0.0018717	0.001871702
7794	0	-61.4264	-61.4243	-0.00210903	0.002109029
7795	1	-61.3459	-61.344	-0.0018717	0.001871702
7796	0	-61.4462	-61.4446	-0.00165936	0.001659357
7797	1	-61.7598	-61.7584	-0.00144561	0.001445605
7798	0	-61.4081	-61.406	-0.00208152	0.002081523
7799	1	-61.9068	-61.9054	-0.00138079	0.001380787
7800	0	-63.9553	-63.9519	-0.00338306	0.003383061
7801	1	-61.8399	-61.8374	-0.00246658	0.002466577
7802	0	-61.7109	-61.7085	-0.00237893	0.002378928
7803	1	-61.4526	-61.451	-0.00165257	0.00165257
7804	0	-61.4874	-61.4852	-0.00218458	0.002184578
7805	1	-61.9471	-61.9457	-0.00136489	0.001364885
7806	0	-61.5578	-61.5555	-0.00225499	0.002254987
7807	1	-61.3456	-61.3437	-0.00189596	0.001895962
7808	0	-61.5578	-61.5555	-0.00225499	0.002254987
7809	1	-62.1358	-62.1345	-0.00129808	0.001298076
7810	0	-61.477	-61.4754	-0.00162849	0.001628489
7811	1	-61.3849	-61.3831	-0.0017424	0.001742403
7812	0	-61.745	-61.7426	-0.00240318	0.00240318
7813	1	-61.3818	-61.3798	-0.002034	0.002033997
7814	0	-61.4273	-61.4256	-0.001681	0.001680995
7815	1	-61.3818	-61.3798	-0.002034	0.002033997
7816	0	-61.8909	-61.8884	-0.00249858	0.002498582
7817	1	-61.6021	-61.5998	-0.00229395	0.002293951
7818	0	-61.8157	-61.8132	-0.00245093	0.002450929
7819	1	-61.6021	-61.5998	-0.00229395	0.002293951
7820	0	-61.5485	-61.5462	-0.00224633	0.002246328
7821	1	-61.7661	-61.7646	-0.00144259	0.001442588
7822	0	-61.5485	-61.5462	-0.00224633	0.002246328
7823	1	-61.4398	-61.4377	-0.00212743	0.002127431
7824	0	-61.5485	-61.5462	-0.00224633	0.002246328
7825	1	-61.7558	-61.7534	-0.0024107	0.002410696
7826	0	-62.0978	-62.0952	-0.00261736	0.002617362
7827	1	-62.1375	-62.1348	-0.00263855	0.002638546
7828	0	-62.0978	-62.0952	-0.00261736	0.002617362
7829	1	-61.4014	-61.3997	-0.00171551	0.001715511
7830	0	-61.5561	-61.5539	-0.00225345	0.002253446
7831	1	-61.6177	-61.6162	-0.00152312	0.001523124
7832	0	-62.1599	-62.1586	-0.00129028	0.00129028
7833	1	-61.4552	-61.453	-0.00214706	0.002147059
7834	0	-62.6015	-62.6004	-0.00116866	0.001168661
7835	1	-61.4552	-61.453	-0.00214706	0.002147059
7836	0	-62.0953	-62.0927	-0.00261599	0.002615988
7837	1	-61.4552	-61.453	-0.00214706	0.002147059
7838	0	-62.0953	-62.0927	-0.00261599	0.002615988
7839	1	-61.4182	-61.4161	-0.00209705	0.00209705
7840	0	-61.4185	-61.4164	-0.00209748	0.002097484
7841	1	-61.6779	-61.6765	-0.00148791	0.001487913
7842	0	-61.4185	-61.4164	-0.00209748	0.002097484
7843	1	-61.5534	-61.5511	-0.00225092	0.002250923
7844	0	-61.4185	-61.4164	-0.00209748	0.002097484
7845	1	-61.4505	-61.4488	-0.0016548	0.001654801
7846	0	-61.4185	-61.4164	-0.00209748	0.002097484
7847	1	-61.4505	-61.4488	-0.0016548	0.001654801
7848	0	-61.3731	-61.3714	-0.00176535	0.001765351
7849	1	-61.3621	-61.3602	-0.00198591	0.001985908
7850	0	-61.3731	-61.3714	-0.00176535	0.001765351
7851	1	-61.8287	-61.8262	-0.00245938	0.002459376
7852	0	-61.8682	-61.8668	-0.00139672	0.001396716
7853	1	-62.5831	-62.5819	-0.00117311	0.00117311
7854	0	-63.7894	-63.786	-0.00332529	0.003325293
7855	1	-63.1647	-63.1616	-0.00309486	0.003094864
7856	0	-61.3575	-61.3557	-0.00180619	0.001806191
7857	1	-63.1647	-63.1616	-0.00309486	0.003094864
7858	0	-61.4483	-61.4466	-0.00165718	0.001657179
7859	1	-61.6037	-61.6022	-0.00153192	0.001531923
7860	0	-62.5523	-62.5494	-0.00283994	0.002839935
7861	1	-61.6968	-61.6953	-0.00147767	0.001477666
7862	0	-62.5523	-62.5494	-0.00283994	0.002839935
7863	1	-61.6968	-61.6953	-0.00147767	0.001477666
7864	0	-61.6596	-61.6572	-0.00234044	0.002340442
7865	1	-62.0857	-62.0831	-0.00261078	0.002610777
7866	0	-61.6596	-61.6572	-0.00234044	0.002340442
7867	1	-62.0857	-62.0831	-0.00261078	0.002610777
7868	0	-63.4955	-63.4945	-0.000992965	0.0009929648
7869	1	-61.4019	-61.4002	-0.00171488	0.00171488
7870	0	-61.5446	-61.5424	-0.0022427	0.002242697
7871	1	-61.4019	-61.4002	-0.00171488	0.00171488
7872	0	-61.5713	-61.569	-0.00226723	0.002267231
7873	1	-61.4019	-61.4002	-0.00171488	0.00171488
7874	0	-61.882	-61.8795	-0.00249307	0.002493069
7875	1	-61.6253	-61.6238	-0.00151842	0.001518418
7876	0	-61.3495	-61.3475	-0.00193513	0.001935128
7877	1	-61.6253	-61.6238	-0.00151842	0.001518418
7878	0	-61.5438	-61.5415	-0.0022419	0.002241896
7879	1	-61.6253	-61.6238	-0.00151842	0.001518418
7880	0	-61.5438	-61.5415	-0.0022419	0.002241896
7881	1	-61.3556	-61.3536	-0.00196384	0.001963841
7882	0	-62.1349	-62.1336	-0.00129836	0.001298358
7883	1	-61.3556	-61.3536	-0.00196384	0.001963841
7884	0	-62.1349	-62.1336	-0.00129836	0.001298358
7885	1	-61.6802	-61.6778	-0.00235617	0.002356169
7886	0	-62.6922	-62.691	-0.00114742	0.001147423
7887	1	-61.5751	-61.5729	-0.00227063	0.002270628
7888	0	-61.3631	-61.3611	-0.00198866	0.001988664
7889	1	-61.5751	-61.5729	-0.00227063	0.002270628
7890	0	-61.5904	-61.5881	-0.00228399	0.002283991
7891	1	-61.5751	-61.5729	-0.00227063	0.002270628
7892	0	-61.3786	-61.3766	-0.00202733	0.002027332
7893	1	-61.5751	-61.5729	-0.00227063	0.002270628
7894	0	-61.4505	-61.4484	-0.00214125	0.002141255
7895	1	-62.435	-62.4338	-0.00121058	0.001210577
7896	0	-61.4505	-61.4484	-0.00214125	0.002141255
7897	1	-61.5484	-61.5469	-0.00156971	0.001569708
7898	0	-61.3969	-61.3952	-0.00172235	0.001722351
7899	1	-61.5484	-61.5469	-0.00156971	0.001569708
7900	0	-61.3538	-61.352	-0.00181975	0.001819746
7901	1	-61.3644	-61.3627	-0.0017859	0.001785897
7902	0	-61.4305	-61.4284	-0.00211481	0.002114809
7903	1	-61.3644	-61.3627	-0.0017859	0.001785897
7904	0	-61.4305	-61.4284	-0.00211481	0.002114809
7905	1	-61.3519	-61.3499	-0.00194802	0.001948021
7906	0	-61.4305	-61.4284	-0.00211481	0.002114809
7907	1	-61.3465	-61.3446	-0.00191198	0.001911976
7908	0	-61.4305	-61.4284	-0.00211481	0.002114809
7909	1	-61.7725	-61.7701	-0.00242216	0.002422156
7910	0	-62.0816	-62.0789	-0.00260854	0.002608536
7911	1	-61.4584	-61.4567	-0.00164665	0.001646647
7912	0	-61.3529	-61.351	-0.0019528	0.0019528
7913	1	-61.4584	-61.4567	-0.00164665	0.001646647
7914	0	-63.6082	-63.6072	-0.000974891	0.0009748911
7915	1	-61.3638	-61.362	-0.00178755	0.001787548
7916	0	-61.6074	-61.6059	-0.00152958	0.00152958
7917	1	-61.4368	-61.4352	-0.00166978	0.001669785
7918	0	-61.8738	-61.8724	-0.00139436	0.00139436
7919	1	-61.4368	-61.4352	-0.00166978	0.001669785
7920	0	-61.5873	-61.5857	-0.00154264	0.001542635
7921	1	-62.5785	-62.5757	-0.00285172	0.002851717
7922	0	-61.456	-61.4539	-0.00214811	0.00214811
7923	1	-61.3518	-61.3499	-0.0018284	0.001828399
7924	0	-61.3655	-61.3635	-0.00199543	0.001995425
7925	1	-61.3691	-61.3671	-0.0020051	0.002005096
7926	0	-61.3747	-61.373	-0.00176197	0.001761974
7927	1	-61.3691	-61.3671	-0.0020051	0.002005096
7928	0	-61.4913	-61.4891	-0.00218888	0.002188882
7929	1	-61.3691	-61.3671	-0.0020051	0.002005096
7930	0	-61.393	-61.3909	-0.00205565	0.002055654
7931	1	-61.3691	-61.3671	-0.0020051	0.002005096
7932	0	-61.3846	-61.3826	-0.00203978	0.002039783
7933	1	-61.3691	-61.3671	-0.0020051	0.002005096
7934	0	-61.399	-61.3969	-0.00206632	0.002066323
7935	1	-61.3691	-61.3671	-0.0020051	0.002005096
7936	0	-61.399	-61.3969	-0.00206632	0.002066323
7937	1	-61.3556	-61.3537	-0.00196394	0.001963942
7938	0	-62.5401	-62.5389	-0.00118366	0.00118366
7939	1	-61.6095	-61.6072	-0.00230018	0.002300176
7940	0	-61.3461	-61.3442	-0.00190599	0.001905985
7941	1	-61.6095	-61.6072	-0.00230018	0.002300176
7942	0	-62.4808	-62.478	-0.0028074	0.002807399
7943	1	-61.7605	-61.7581	-0.00241394	0.002413938
7944	0	-61.3456	-61.3437	-0.00189718	0.001897178
7945	1	-62.2207	-62.2194	-0.00127131	0.00127131
7946	0	-61.9233	-61.9219	-0.00137418	0.001374182
7947	1	-63.1172	-63.1141	-0.00307632	0.003076321
7948	0	-63.3016	-63.3006	-0.00102578	0.001025783
7949	1	-61.5322	-61.5299	-0.00223076	0.002230755
7950	0	-64.9117	-64.9109	-0.000804838	0.0008048376
7951	1	-61.5084	-61.5062	-0.002207	0.002207004
7952	0	-61.8745	-61.8731	-0.00139405	0.001394054
7953	1	-61.5084	-61.5062	-0.002207	0.002207004
7954	0	-63.0771	-63.0761	-0.00106693	0.001066933
7955	1	-61.4654	-61.4633	-0.0021595	0.002159498
7956	0	-62.2952	-62.294	-0.00124918	0.001249182
7957	1	-61.9454	-61.944	-0.00136553	0.001365533
7958	0	-61.3553	-61.3534	-0.00196287	0.001962875
7959	1	-61.3878	-61.3861	-0.00173727	0.001737265
7960	0	-61.358	-61.3562	-0.00180447	0.001804471
7961	1	-61.4024	-61.4003	-0.00207212	0.002072124
7962	0	-61.4923	-61.4901	-0.00218991	0.002189914
7963	1	-62.4695	-62.4667	-0.00280218	0.002802176
7964	0	-61.4923	-61.4901	-0.00218991	0.002189914
7965	1	-61.8261	-61.8246	-0.00141492	0.001414916
7966	0	-61.4923	-61.4901	-0.00218991	0.002189914
7967	1	-61.3736	-61.3716	-0.00201597	0.002015973
7968	0	-61.4951	-61.4935	-0.00161222	0.001612223
7969	1	-61.3736	-61.3716	-0.00201597	0.002015973
7970	0	-61.5369	-61.5347	-0.00223536	0.002235362
7971	1	-61.3736	-61.3716	-0.00201597	0.002015973
7972	0	-61.4436	-61.442	-0.00166219	0.001662191
7973	1	-62.8894	-62.8864	-0.00298486	0.002984857
7974	0	-61.5354	-61.5331	-0.00223388	0.002233882
7975	1	-61.7876	-61.7861	-0.00143242	0.001432424
7976	0	-61.3698	-61.368	-0.00177287	0.001772868
7977	1	-61.352	-61.3502	-0.0018274	0.001827405
7978	0	-61.3517	-61.3497	-0.00194705	0.001947048
7979	1	-61.352	-61.3502	-0.0018274	0.001827405
7980	0	-61.3517	-61.3497	-0.00194705	0.001947048
7981	1	-61.371	-61.3692	-0.00177009	0.001770089
7982	0	-61.3463	-61.3445	-0.00186545	0.001865446
7983	1	-61.6412	-61.6397	-0.00150889	0.001508891
7984	0	-61.3463	-61.3445	-0.00186545	0.001865446
7985	1	-61.7376	-61.7352	-0.00239798	0.002397982
7986	0	-61.3463	-61.3445	-0.00186545	0.001865446
7987	1	-61.9109	-61.9083	-0.00251073	0.002510726
7988	0	-61.3463	-61.3445	-0.00186545	0.001865446
7989	1	-61.9109	-61.9083	-0.00251073	0.002510726
7990	0	-62.1138	-62.1125	-0.00130528	0.001305281
7991	1	-61.419	-61.4169	-0.00209824	0.002098243
7992	0	-62.0009	-61.9984	-0.00256364	0.002563635
7993	1	-61.9745	-61.972	-0.00254845	0.002548449
7994	0	-61.5625	-61.5602	-0.00225926	0.002259264
7995	1	-61.9745	-61.972	-0.00254845	0.002548449
7996	0	-61.5625	-61.5602	-0.00225926	0.002259264
7997	1	-61.4671	-61.4649	-0.00216145	0.002161454
7998	0	-61.5625	-61.5602	-0.00225926	0.002259264
7999	1	-61.4671	-61.4649	-0.00216145	0.002161454
8000	0	-61.5625	-61.5602	-0.00225926	0.002259264
8001	1	-61.4062	-61.4041	-0.00207841	0.002078413
8002	0	-61.6047	-61.6031	-0.00153131	0.001531313
8003	1	-61.348	-61.346	-0.00192514	0.00192514
8004	0	-61.6047	-61.6031	-0.00153131	0.001531313
8005	1	-62.0024	-62.0011	-0.00134407	0.001344071
8006	0	-61.6047	-61.6031	-0.00153131	0.001531313
8007	1	-61.3499	-61.3481	-0.0018378	0.001837797
8008	0	-61.5187	-61.5171	-0.00159251	0.001592507
8009	1	-61.3499	-61.3481	-0.0018378	0.001837797
8010	0	-61.4189	-61.4172	-0.00169146	0.001691456
8011	1	-61.3499	-61.3481	-0.0018378	0.001837797
8012	0	-61.4189	-61.4172	-0.00169146	0.001691456
8013	1	-61.3499	-61.3481	-0.0018378	0.001837797
8014	0	-62.2816	-62.2803	-0.00125314	0.001253144
8015	1	-61.6356	-61.6341	-0.00151223	0.001512232
8016	0	-61.8974	-61.8949	-0.00250255	0.002502554
8017	1	-62.5182	-62.5153	-0.0028245	0.0028245
8018	0	-61.8974	-61.8949	-0.00250255	0.002502554
8019	1	-62.5182	-62.5153	-0.0028245	0.0028245
8020	0	-62.2146	-62.2133	-0.00127318	0.001273182
8021	1	-62.0967	-62.0954	-0.00131099	0.001310993
8022	0	-61.5257	-61.5241	-0.00158693	0.00158693
8023	1	-62.4203	-62.4191	-0.00121448	0.001214478
8024	0	-61.4112	-61.4091	-0.00208644	0.00208644
8025	1	-63.3795	-63.3763	-0.00317673	0.003176728
8026	0	-61.6826	-61.6802	-0.002358	0.002358
8027	1	-61.6005	-61.5982	-0.00229261	0.002292609
8028	0	-61.6826	-61.6802	-0.002358	0.002358
8029	1	-61.3492	-61.3473	-0.00184212	0.001842117
8030	0	-61.6826	-61.6802	-0.002358	0.002358
8031	1	-61.5581	-61.5558	-0.00225523	0.002255233
8032	0	-61.7362	-61.7348	-0.00145725	0.00145725
8033	1	-61.488	-61.4858	-0.00218525	0.002185246
8034	0	-61.4152	-61.4132	-0.00209264	0.002092641
8035	1	-61.3898	-61.3881	-0.00173387	0.001733872
8036	0	-62.5078	-62.5049	-0.00281975	0.002819751
8037	1	-61.3521	-61.3501	-0.00194907	0.001949065
8038	0	-61.347	-61.3451	-0.00185849	0.001858489
8039	1	-61.3455	-61.3436	-0.00188271	0.001882706
8040	0	-63.3231	-63.322	-0.00102204	0.001022038
8041	1	-61.9782	-61.9769	-0.00135303	0.001353031
8042	0	-62.4249	-62.4237	-0.00121325	0.001213254
8043	1	-62.3424	-62.3397	-0.00274209	0.002742093
8044	0	-61.3489	-61.347	-0.00193155	0.00193155
8045	1	-61.8157	-61.8143	-0.00141955	0.001419547
8046	0	-61.3489	-61.347	-0.00193155	0.00193155
8047	1	-61.8317	-61.8303	-0.00141242	0.00141242
8048	0	-61.3489	-61.347	-0.00193155	0.00193155
8049	1	-61.5612	-61.5597	-0.00156048	0.001560481
8050	0	-61.3857	-61.3837	-0.00204197	0.002041966
8051	1	-61.8775	-61.8762	-0.00139278	0.001392785
8052	0	-61.3857	-61.3837	-0.00204197	0.002041966
8053	1	-61.3556	-61.3537	-0.00196405	0.001964045
8054	0	-61.92	-61.9175	-0.00251624	0.002516242
8055	1	-61.4126	-61.4105	-0.00208857	0.002088571
8056	0	-61.4378	-61.4357	-0.00212473	0.002124732
8057	1	-61.6184	-61.6161	-0.0023076	0.0023076
8058	0	-61.443	-61.4413	-0.00166288	0.001662882
8059	1	-61.6184	-61.6161	-0.0023076	0.0023076
8060	0	-61.5238	-61.5216	-0.00222253	0.002222528
8061	1	-61.6184	-61.6161	-0.0023076	0.0023076
8062	0	-61.5238	-61.5216	-0.00222253	0.002222528
8063	1	-61.8726	-61.8701	-0.00248722	0.00248722
8064	0	-61.5238	-61.5216	-0.00222253	0.002222528
8065	1	-61.8726	-61.8701	-0.00248722	0.00248722
8066	0	-61.9812	-61.9799	-0.00135191	0.00135191
8067	1	-61.369	-61.3672	-0.0017746	0.001774597
8068	0	-61.706	-61.7036	-0.00237535	0.002375346
8069	1	-61.369	-61.3672	-0.0017746	0.001774597
8070	0	-61.706	-61.7036	-0.00237535	0.002375346
8071	1	-61.3458	-61.3439	-0.00190133	0.001901333
8072	0	-62.2	-62.1987	-0.00127769	0.001277687
8073	1	-61.3492	-61.3473	-0.00193369	0.001933687
8074	0	-62.6362	-62.635	-0.00116042	0.001160422
8075	1	-61.3492	-61.3473	-0.00193369	0.001933687
8076	0	-61.7439	-61.7424	-0.00145343	0.001453429
8077	1	-61.3492	-61.3473	-0.00193369	0.001933687
8078	0	-62.4269	-62.4242	-0.00278235	0.002782345
8079	1	-61.3492	-61.3473	-0.00193369	0.001933687
8080	0	-61.3512	-61.3493	-0.00183124	0.001831238
8081	1	-61.3492	-61.3473	-0.00193369	0.001933687
8082	0	-61.9454	-61.9428	-0.00253137	0.002531374
8083	1	-61.3492	-61.3473	-0.00193369	0.001933687
8084	0	-61.3885	-61.3867	-0.00173612	0.001736115
8085	1	-61.6535	-61.652	-0.00150172	0.001501721
8086	0	-62.0616	-62.059	-0.0025976	0.002597596
8087	1	-61.4295	-61.4274	-0.0021134	0.002113401
8088	0	-62.0135	-62.0122	-0.00134002	0.001340023
8089	1	-61.4295	-61.4274	-0.0021134	0.002113401
8090	0	-61.3476	-61.3458	-0.00185277	0.001852769
8091	1	-61.4295	-61.4274	-0.0021134	0.002113401
8092	0	-61.3476	-61.3458	-0.00185277	0.001852769
8093	1	-61.4295	-61.4274	-0.0021134	0.002113401
8094	0	-63.2643	-63.2611	-0.00313322	0.003133222
8095	1	-64.0513	-64.0479	-0.00341593	0.00341593
8096	0	-61.8004	-61.798	-0.00244091	0.002440911
8097	1	-61.4201	-61.4184	-0.00168989	0.001689885
8098	0	-61.4109	-61.4088	-0.00208585	0.002085847
8099	1	-62.0517	-62.0504	-0.00132643	0.001326434
8100	0	-61.3934	-61.3913	-0.00205645	0.002056445
8101	1	-62.0067	-62.0041	-0.00256689	0.002566893
8102	0	-61.3934	-61.3913	-0.00205645	0.002056445
8103	1	-61.6296	-61.6281	-0.00151585	0.00151585
8104	0	-62.3295	-62.3282	-0.00123939	0.00123939
8105	1	-61.6296	-61.6281	-0.00151585	0.00151585
8106	0	-61.6214	-61.6199	-0.00152084	0.001520844
8107	1	-61.6296	-61.6281	-0.00151585	0.00151585
8108	0	-61.6214	-61.6199	-0.00152084	0.001520844
8109	1	-61.4309	-61.4292	-0.0016767	0.001676698
8110	0	-61.6214	-61.6199	-0.00152084	0.001520844
8111	1	-61.4309	-61.4292	-0.0016767	0.001676698
8112	0	-61.4681	-61.4665	-0.00163696	0.001636956
8113	1	-61.4309	-61.4292	-0.0016767	0.001676698
8114	0	-61.3656	-61.3638	-0.00178299	0.001782992
8115	1	-61.3918	-61.39	-0.0017306	0.001730596
8116	0	-61.4357	-61.4335	-0.00212187	0.002121867
8117	1	-61.6059	-61.6044	-0.00153052	0.001530524
8118	0	-61.4357	-61.4335	-0.00212187	0.002121867
8119	1	-62.4979	-62.4951	-0.00281525	0.002815253
8120	0	-61.683	-61.6807	-0.00235834	0.002358336
8121	1	-62.1599	-62.1573	-0.00265036	0.002650356
8122	0	-61.506	-61.5038	-0.00220443	0.00220443
8123	1	-61.5417	-61.5395	-0.00223997	0.002239967
8124	0	-61.506	-61.5038	-0.00220443	0.00220443
8125	1	-61.5417	-61.5395	-0.00223997	0.002239967
8126	0	-62.3484	-62.3471	-0.00123409	0.001234091
8127	1	-62.116	-62.1147	-0.00130458	0.001304579
8128	0	-61.6469	-61.6453	-0.00150557	0.001505574
8129	1	-62.116	-62.1147	-0.00130458	0.001304579
8130	0	-61.4347	-61.433	-0.00167228	0.001672283
8131	1	-62.116	-62.1147	-0.00130458	0.001304579
8132	0	-61.4193	-61.4176	-0.00169094	0.001690939
8133	1	-62.8549	-62.8519	-0.00297058	0.002970578
8134	0	-61.3485	-61.3465	-0.00192865	0.001928655
8135	1	-61.3512	-61.3493	-0.00194478	0.001944785
8136	0	-61.3753	-61.3733	-0.00201994	0.002019945
8137	1	-61.3512	-61.3493	-0.00194478	0.001944785
8138	0	-61.61	-61.6084	-0.00152797	0.001527967
8139	1	-61.4614	-61.4598	-0.00164358	0.001643576
8140	0	-61.61	-61.6084	-0.00152797	0.001527967
8141	1	-61.4285	-61.4268	-0.00167956	0.001679559
8142	0	-62.9428	-62.9398	-0.00300669	0.003006694
8143	1	-61.7312	-61.7289	-0.00239352	0.002393516
8144	0	-62.3132	-62.3104	-0.00272784	0.002727844
8145	1	-63.1317	-63.1286	-0.00308201	0.00308201
8146	0	-61.6911	-61.6896	-0.00148073	0.001480727
8147	1	-63.1317	-63.1286	-0.00308201	0.00308201
8148	0	-61.6911	-61.6896	-0.00148073	0.001480727
8149	1	-61.7483	-61.7459	-0.00240554	0.002405535
8150	0	-61.6911	-61.6896	-0.00148073	0.001480727
8151	1	-61.7483	-61.7459	-0.00240554	0.002405535
8152	0	-61.3534	-61.3516	-0.00182111	0.00182111
8153	1	-61.7483	-61.7459	-0.00240554	0.002405535
8154	0	-62.6968	-62.6939	-0.00290367	0.002903666
8155	1	-63.49	-63.489	-0.00099386	0.0009938598
8156	0	-62.4025	-62.3997	-0.00277081	0.002770809
8157	1	-63.49	-63.489	-0.00099386	0.0009938598
8158	0	-62.0601	-62.0588	-0.00132352	0.001323516
8159	1	-62.3349	-62.3337	-0.00123786	0.001237856
8160	0	-61.8487	-61.8463	-0.00247223	0.002472227
8161	1	-61.3463	-61.3444	-0.00190952	0.001909518
8162	0	-62.0677	-62.0664	-0.00132089	0.00132089
8163	1	-61.5808	-61.5793	-0.00154695	0.001546954
8164	0	-62.0677	-62.0664	-0.00132089	0.00132089
8165	1	-61.4032	-61.4015	-0.0017129	0.001712901
8166	0	-62.0677	-62.0664	-0.00132089	0.00132089
8167	1	-61.6848	-61.6825	-0.00235969	0.002359693
8168	0	-62.6473	-62.6445	-0.00288215	0.002882149
8169	1	-63.2729	-63.2698	-0.0031365	0.003136504
8170	0	-61.6218	-61.6195	-0.0023104	0.002310397
8171	1	-65.1563	-65.1526	-0.0037718	0.003771796
8172	0	-62.0993	-62.098	-0.00131012	0.001310124
8173	1	-61.7616	-61.7602	-0.00144474	0.001444738
8174	0	-61.3479	-61.3461	-0.00185038	0.001850377
8175	1	-61.7616	-61.7602	-0.00144474	0.001444738
8176	0	-63.0774	-63.0764	-0.00106687	0.001066874
8177	1	-61.5732	-61.5716	-0.00155215	0.001552147
8178	0	-61.3566	-61.3548	-0.00180929	0.001809286
8179	1	-61.6837	-61.6814	-0.00235886	0.00235886
8180	0	-61.3686	-61.3666	-0.00200367	0.002003666
8181	1	-61.4558	-61.4536	-0.00214783	0.002147828
8182	0	-62.5963	-62.5934	-0.00285962	0.002859623
8183	1	-61.4558	-61.4536	-0.00214783	0.002147828
8184	0	-62.5963	-62.5934	-0.00285962	0.002859623
8185	1	-61.4861	-61.4839	-0.0021831	0.002183098
8186	0	-61.8093	-61.8079	-0.00142241	0.001422413
8187	1	-61.4861	-61.4839	-0.0021831	0.002183098
8188	0	-61.3456	-61.3438	-0.0018775	0.001877497
8189	1	-61.4112	-61.4095	-0.00170163	0.001701626
8190	0	-61.6024	-61.6008	-0.00153279	0.001532794
8191	1	-61.4112	-61.4095	-0.00170163	0.001701626
8192	0	-61.6024	-61.6008	-0.00153279	0.001532794
8193	1	-61.4112	-61.4095	-0.00170163	0.001701626
8194	0	-61.3717	-61.3697	-0.00201154	0.002011537
8195	1	-61.3458	-61.3439	-0.0019021	0.001902098
8196	0	-61.7906	-61.7882	-0.00243439	0.002434386
8197	1	-61.9306	-61.928	-0.00252258	0.002522583
8198	0	-61.3613	-61.3595	-0.0017945	0.001794502
8199	1	-61.9306	-61.928	-0.00252258	0.002522583
8200	0	-61.3613	-61.3595	-0.0017945	0.001794502
8201	1	-61.5581	-61.5565	-0.00156272	0.00156272
8202	0	-61.3613	-61.3595	-0.0017945	0.001794502
8203	1	-61.5461	-61.5445	-0.00157143	0.001571431
8204	0	-61.3613	-61.3595	-0.0017945	0.001794502
8205	1	-61.9855	-61.983	-0.00255481	0.002554812
8206	0	-61.5374	-61.5352	-0.00223584	0.002235835
8207	1	-61.9855	-61.983	-0.00255481	0.002554812
8208	0	-61.5374	-61.5352	-0.00223584	0.002235835
8209	1	-61.367	-61.3652	-0.00177935	0.001779354
8210	0	-61.5374	-61.5352	-0.00223584	0.002235835
8211	1	-61.367	-61.3652	-0.00177935	0.001779354
8212	0	-62.6119	-62.6108	-0.00116617	0.001166173
8213	1	-61.4031	-61.4011	-0.00207338	0.002073378
8214	0	-62.6119	-62.6108	-0.00116617	0.001166173
8215	1	-61.5713	-61.5697	-0.00155346	0.001553456
8216	0	-62.9337	-62.9307	-0.00300297	0.003002974
8217	1	-61.5713	-61.5697	-0.00155346	0.001553456
8218	0	-62.9337	-62.9307	-0.00300297	0.003002974
8219	1	-61.5713	-61.5697	-0.00155346	0.001553456
8220	0	-62.1793	-62.1766	-0.00266044	0.00266044
8221	1	-61.3998	-61.398	-0.00171804	0.001718039
8222	0	-61.4372	-61.4355	-0.00166937	0.001669366
8223	1	-62.5895	-62.5867	-0.00285661	0.002856615
8224	0	-61.4372	-61.4355	-0.00166937	0.001669366
8225	1	-62.3146	-62.3119	-0.00272855	0.002728555
8226	0	-61.6149	-61.6126	-0.00230469	0.002304691
8227	1	-62.3146	-62.3119	-0.00272855	0.002728555
8228	0	-61.3792	-61.3774	-0.00175304	0.001753035
8229	1	-62.6352	-62.6323	-0.00287683	0.002876827
8230	0	-61.3792	-61.3774	-0.00175304	0.001753035
