Iteration	Posterior	Likelihood	Prior	mu_morpho
4232	-61.4108	-61.4091	-0.0017022	0.0017022
4233	-61.4108	-61.4091	-0.0017022	0.0017022
4234	-61.4731	-61.4715	-0.00163218	0.00163218
4235	-62.1556	-62.153	-0.00264811	0.002648114
4236	-61.3684	-61.3667	-0.00177593	0.001775931
4237	-61.3684	-61.3667	-0.00177593	0.001775931
4238	-61.3684	-61.3667	-0.00177593	0.001775931
4239	-61.7679	-61.7655	-0.00241904	0.002419042
4240	-61.4365	-61.4343	-0.00212296	0.002122962
4241	-61.5396	-61.5381	-0.00157624	0.001576243
4242	-61.4947	-61.4925	-0.0021925	0.0021925
4243	-61.4947	-61.4925	-0.0021925	0.0021925
4244	-61.4947	-61.4925	-0.0021925	0.0021925
4245	-61.4947	-61.4925	-0.0021925	0.0021925
4246	-61.4947	-61.4925	-0.0021925	0.0021925
4247	-61.8956	-61.8931	-0.00250143	0.002501429
4248	-61.3639	-61.3619	-0.00199108	0.00199108
4249	-61.4428	-61.4407	-0.00213138	0.00213138
4250	-61.9553	-61.9527	-0.0025372	0.002537204
4251	-61.7372	-61.7348	-0.00239774	0.002397742
4252	-61.881	-61.8785	-0.00249243	0.002492429
4253	-63.1673	-63.1663	-0.00104996	0.001049961
4254	-61.3481	-61.3462	-0.00184908	0.001849076
4255	-61.3609	-61.3589	-0.00198215	0.001982151
4256	-61.3609	-61.3589	-0.00198215	0.001982151
4257	-61.3609	-61.3589	-0.00198215	0.001982151
4258	-61.6399	-61.6376	-0.00232503	0.002325029
4259	-63.293	-63.2899	-0.00314416	0.003144165
4260	-61.6477	-61.6462	-0.00150507	0.001505074
4261	-61.3822	-61.3804	-0.00174734	0.001747339
4262	-61.4663	-61.4641	-0.0021605	0.002160497
4263	-61.717	-61.7156	-0.00146702	0.001467023
4264	-62.1217	-62.1204	-0.00130268	0.001302684
4265	-62.6745	-62.6716	-0.00289401	0.002894008
4266	-62.6826	-62.6797	-0.00289752	0.002897521
4267	-62.5805	-62.5776	-0.00285259	0.00285259
4268	-61.543	-61.5408	-0.00224122	0.002241221
4269	-63.2481	-63.2449	-0.00312703	0.003127026
4270	-63.2481	-63.2449	-0.00312703	0.003127026
4271	-63.2481	-63.2449	-0.00312703	0.003127026
4272	-61.3787	-61.3769	-0.00175395	0.001753953
4273	-61.355	-61.3532	-0.00181502	0.001815016
4274	-61.4174	-61.4153	-0.00209585	0.002095848
4275	-61.4174	-61.4153	-0.00209585	0.002095848
4276	-61.4174	-61.4153	-0.00209585	0.002095848
4277	-61.3518	-61.3499	-0.00182847	0.001828473
4278	-61.3518	-61.3499	-0.00182847	0.001828473
4279	-61.9932	-61.9907	-0.00255923	0.002559233
4280	-61.8444	-61.843	-0.00140686	0.001406856
4281	-61.4657	-61.4636	-0.00215988	0.002159876
4282	-61.5078	-61.5056	-0.00220634	0.002206341
4283	-61.3468	-61.3449	-0.00186018	0.001860178
4284	-61.4464	-61.4448	-0.00165916	0.001659158
4285	-61.3489	-61.347	-0.00193167	0.001931674
4286	-61.4501	-61.4484	-0.00165524	0.001655242
4287	-61.4501	-61.4484	-0.00165524	0.001655242
4288	-61.3565	-61.3545	-0.00196707	0.001967074
4289	-61.6287	-61.6272	-0.00151635	0.001516352
4290	-61.6287	-61.6272	-0.00151635	0.001516352
4291	-61.6174	-61.6151	-0.00230673	0.002306731
4292	-61.3894	-61.3877	-0.00173454	0.001734537
4293	-61.3865	-61.3847	-0.00173961	0.001739609
4294	-61.346	-61.3442	-0.00186961	0.001869609
4295	-61.346	-61.3442	-0.00186961	0.001869609
4296	-61.5425	-61.5402	-0.00224067	0.002240666
4297	-61.5425	-61.5402	-0.00224067	0.002240666
4298	-61.6201	-61.6178	-0.00230896	0.002308957
4299	-61.6291	-61.6276	-0.00151614	0.001516143
4300	-61.4077	-61.406	-0.00170652	0.001706519
4301	-61.3503	-61.3483	-0.0019398	0.001939796
4302	-61.3503	-61.3483	-0.0019398	0.001939796
4303	-61.6425	-61.6402	-0.00232706	0.00232706
4304	-61.6425	-61.6402	-0.00232706	0.00232706
4305	-61.6425	-61.6402	-0.00232706	0.00232706
4306	-61.6424	-61.6409	-0.00150816	0.00150816
4307	-61.6424	-61.6409	-0.00150816	0.00150816
4308	-63.1867	-63.1836	-0.0031034	0.003103397
4309	-61.4064	-61.4047	-0.00170827	0.001708269
4310	-62.8534	-62.8504	-0.00296996	0.00296996
4311	-62.1283	-62.127	-0.0013005	0.001300501
4312	-61.4357	-61.4336	-0.00212193	0.002121933
4313	-62.0697	-62.0671	-0.00260206	0.002602056
4314	-63.7877	-63.7843	-0.00332469	0.003324694
4315	-63.7877	-63.7843	-0.00332469	0.003324694
4316	-61.3753	-61.3736	-0.0017607	0.001760702
4317	-61.3753	-61.3736	-0.0017607	0.001760702
4318	-61.6196	-61.6173	-0.00230855	0.002308551
4319	-61.3762	-61.3744	-0.00175902	0.00175902
4320	-61.3713	-61.3693	-0.00201054	0.002010541
4321	-61.8612	-61.8598	-0.00139967	0.001399668
4322	-61.8612	-61.8598	-0.00139967	0.001399668
4323	-61.8612	-61.8598	-0.00139967	0.001399668
4324	-61.3858	-61.3837	-0.00204203	0.002042031
4325	-61.3858	-61.3837	-0.00204203	0.002042031
4326	-61.6442	-61.6427	-0.00150715	0.001507147
4327	-62.142	-62.1407	-0.00129606	0.001296059
4328	-61.3502	-61.3483	-0.00193957	0.001939569
4329	-61.3502	-61.3483	-0.00193957	0.001939569
4330	-61.3502	-61.3483	-0.00193957	0.001939569
4331	-61.3457	-61.3438	-0.0018983	0.001898304
4332	-61.3457	-61.3438	-0.0018983	0.001898304
4333	-61.3484	-61.3465	-0.00192857	0.001928573
4334	-65.2487	-65.2479	-0.000769433	0.0007694333
4335	-64.2146	-64.2137	-0.000888054	0.0008880539
4336	-64.2146	-64.2137	-0.000888054	0.0008880539
4337	-61.3483	-61.3464	-0.00192782	0.001927818
4338	-61.3483	-61.3464	-0.00192782	0.001927818
4339	-61.3483	-61.3464	-0.00192782	0.001927818
4340	-61.9428	-61.9414	-0.00136654	0.001366538
4341	-62.0451	-62.0438	-0.00132875	0.00132875
4342	-61.5776	-61.5753	-0.00227282	0.002272821
4343	-61.5776	-61.5753	-0.00227282	0.002272821
4344	-61.3546	-61.3527	-0.00196015	0.001960147
4345	-61.3605	-61.3587	-0.00179689	0.001796894
4346	-61.879	-61.8776	-0.00139217	0.001392169
4347	-62.5672	-62.5643	-0.00284663	0.002846631
4348	-61.8929	-61.8904	-0.00249976	0.002499755
4349	-61.5597	-61.5582	-0.00156156	0.001561561
4350	-61.5064	-61.5048	-0.00160255	0.00160255
4351	-61.7325	-61.731	-0.00145915	0.00145915
4352	-61.7325	-61.731	-0.00145915	0.00145915
4353	-61.4377	-61.4356	-0.00212469	0.002124689
4354	-61.4377	-61.4356	-0.00212469	0.002124689
4355	-61.4377	-61.4356	-0.00212469	0.002124689
4356	-61.3502	-61.3484	-0.00183598	0.001835984
4357	-61.3502	-61.3484	-0.00183598	0.001835984
4358	-61.3502	-61.3484	-0.00183598	0.001835984
4359	-61.3502	-61.3484	-0.00183598	0.001835984
4360	-61.3502	-61.3484	-0.00183598	0.001835984
4361	-61.3502	-61.3484	-0.00183598	0.001835984
4362	-61.3502	-61.3484	-0.00183598	0.001835984
4363	-61.4064	-61.4047	-0.00170835	0.001708347
4364	-62.5333	-62.5304	-0.00283135	0.002831349
4365	-61.6447	-61.6432	-0.00150684	0.001506844
4366	-61.6447	-61.6432	-0.00150684	0.001506844
4367	-61.6447	-61.6432	-0.00150684	0.001506844
4368	-61.6447	-61.6432	-0.00150684	0.001506844
4369	-61.8143	-61.8129	-0.00142018	0.001420184
4370	-62.2019	-62.2007	-0.00127708	0.001277075
4371	-61.5922	-61.5907	-0.00153939	0.001539389
4372	-61.4946	-61.4924	-0.00219239	0.002192392
4373	-61.9672	-61.9658	-0.00135718	0.001357184
4374	-61.8685	-61.866	-0.00248468	0.002484679
4375	-62.1899	-62.1873	-0.00266596	0.002665955
4376	-61.8817	-61.8792	-0.0024929	0.002492902
4377	-61.8895	-61.887	-0.00249767	0.002497672
4378	-62.1089	-62.1063	-0.00262332	0.002623321
4379	-61.3916	-61.3896	-0.00205325	0.002053254
4380	-61.359	-61.357	-0.00197605	0.001976046
4381	-61.359	-61.357	-0.00197605	0.001976046
4382	-61.359	-61.357	-0.00197605	0.001976046
4383	-62.0656	-62.0643	-0.0013216	0.001321604
4384	-61.4909	-61.4887	-0.00218836	0.002188357
4385	-62.2219	-62.2206	-0.00127096	0.001270961
4386	-61.5448	-61.5432	-0.0015724	0.001572401
4387	-61.4017	-61.3996	-0.002071	0.002070996
4388	-61.5877	-61.5854	-0.00228163	0.002281632
4389	-61.4881	-61.4859	-0.00218534	0.002185342
4390	-61.4881	-61.4859	-0.00218534	0.002185342
4391	-61.3626	-61.3606	-0.00198719	0.00198719
4392	-61.3626	-61.3606	-0.00198719	0.00198719
4393	-61.3469	-61.3449	-0.00191548	0.001915481
4394	-61.3469	-61.3449	-0.00191548	0.001915481
4395	-61.906	-61.9046	-0.00138112	0.001381119
4396	-62.2341	-62.2315	-0.00268853	0.002688531
4397	-61.3945	-61.3925	-0.0020585	0.002058498
4398	-61.3945	-61.3925	-0.0020585	0.002058498
4399	-61.3945	-61.3925	-0.0020585	0.002058498
4400	-61.3855	-61.3834	-0.00204146	0.002041458
4401	-61.3855	-61.3834	-0.00204146	0.002041458
4402	-61.3855	-61.3834	-0.00204146	0.002041458
4403	-61.3722	-61.3702	-0.00201273	0.002012727
4404	-62.6119	-62.6107	-0.00116618	0.001166177
4405	-61.3634	-61.3616	-0.00178876	0.001788765
4406	-61.3634	-61.3616	-0.00178876	0.001788765
4407	-61.7695	-61.7671	-0.00242014	0.002420136
4408	-61.3465	-61.3446	-0.00186366	0.001863658
4409	-61.4024	-61.4007	-0.00171411	0.001714114
4410	-61.3509	-61.349	-0.0019434	0.001943397
4411	-61.3471	-61.3452	-0.00191781	0.001917808
4412	-61.6047	-61.6031	-0.00153132	0.001531321
4413	-62.0332	-62.0319	-0.00133296	0.001332961
4414	-62.4708	-62.468	-0.00280278	0.002802781
4415	-61.355	-61.353	-0.00196147	0.00196147
4416	-61.5497	-61.5481	-0.00156881	0.001568814
4417	-61.5497	-61.5481	-0.00156881	0.001568814
4418	-61.7716	-61.7692	-0.00242153	0.002421534
4419	-62.5566	-62.5538	-0.00284188	0.002841883
4420	-62.5878	-62.5849	-0.00285584	0.00285584
4421	-62.006	-62.0046	-0.00134277	0.001342772
4422	-62.006	-62.0046	-0.00134277	0.001342772
4423	-61.4061	-61.4044	-0.00170876	0.001708763
4424	-61.4061	-61.4044	-0.00170876	0.001708763
4425	-61.3965	-61.3945	-0.00206209	0.002062088
4426	-61.3965	-61.3945	-0.00206209	0.002062088
4427	-61.3965	-61.3945	-0.00206209	0.002062088
4428	-61.4572	-61.4556	-0.00164779	0.00164779
4429	-62.3484	-62.3456	-0.00274496	0.002744955
4430	-62.3484	-62.3456	-0.00274496	0.002744955
4431	-61.5766	-61.5744	-0.00227196	0.002271958
4432	-61.5766	-61.5744	-0.00227196	0.002271958
4433	-61.3473	-61.3454	-0.00185576	0.001855758
4434	-61.6226	-61.6202	-0.00231099	0.002310994
4435	-61.6226	-61.6202	-0.00231099	0.002310994
4436	-61.4386	-61.437	-0.00166775	0.001667748
4437	-61.4386	-61.437	-0.00166775	0.001667748
4438	-61.4386	-61.437	-0.00166775	0.001667748
4439	-61.4386	-61.437	-0.00166775	0.001667748
4440	-62.2966	-62.2953	-0.00124879	0.001248788
4441	-61.3513	-61.3495	-0.00183068	0.00183068
4442	-61.5159	-61.5137	-0.00221463	0.002214631
4443	-61.4869	-61.4847	-0.00218398	0.002183985
4444	-61.3697	-61.3679	-0.00177299	0.001772994
4445	-61.3697	-61.3679	-0.00177299	0.001772994
4446	-61.5004	-61.4982	-0.0021986	0.002198598
4447	-62.2161	-62.2134	-0.00267936	0.002679358
4448	-61.7455	-61.7431	-0.00240358	0.002403581
4449	-61.7455	-61.7431	-0.00240358	0.002403581
4450	-62.2246	-62.2219	-0.0026837	0.002683704
4451	-61.5043	-61.5021	-0.00220265	0.002202647
4452	-61.5043	-61.5021	-0.00220265	0.002202647
4453	-61.4753	-61.4731	-0.00217096	0.002170955
4454	-61.347	-61.3451	-0.00185852	0.001858523
4455	-62.932	-62.929	-0.0030023	0.003002304
4456	-62.4915	-62.4887	-0.00281229	0.002812294
4457	-62.4915	-62.4887	-0.00281229	0.002812294
4458	-61.4175	-61.4158	-0.00169323	0.001693233
4459	-62.4201	-62.4174	-0.00277916	0.002779155
4460	-61.9937	-61.9924	-0.00134726	0.00134726
4461	-61.9937	-61.9924	-0.00134726	0.00134726
4462	-61.9937	-61.9924	-0.00134726	0.00134726
4463	-61.448	-61.4459	-0.00213806	0.002138062
4464	-61.448	-61.4459	-0.00213806	0.002138062
4465	-62.0002	-61.9976	-0.00256321	0.002563207
4466	-62.0002	-61.9976	-0.00256321	0.002563207
4467	-61.3965	-61.3947	-0.00172308	0.001723081
4468	-61.3455	-61.3436	-0.00188671	0.001886709
4469	-61.9979	-61.9954	-0.00256192	0.00256192
4470	-61.351	-61.3491	-0.00194373	0.001943726
4471	-61.351	-61.3491	-0.00194373	0.001943726
4472	-61.351	-61.3491	-0.00194373	0.001943726
4473	-62.2973	-62.296	-0.00124859	0.001248586
4474	-61.7206	-61.7182	-0.00238588	0.002385879
4475	-61.5708	-61.5685	-0.00226674	0.002266738
4476	-61.4806	-61.479	-0.00162516	0.001625162
4477	-61.4806	-61.479	-0.00162516	0.001625162
4478	-61.4806	-61.479	-0.00162516	0.001625162
4479	-62.0641	-62.0628	-0.00132211	0.001322113
4480	-61.5134	-61.5112	-0.00221205	0.002212051
4481	-61.5134	-61.5112	-0.00221205	0.002212051
4482	-61.4617	-61.4596	-0.00215507	0.002155068
4483	-61.4617	-61.4596	-0.00215507	0.002155068
4484	-61.7417	-61.7393	-0.00240087	0.00240087
4485	-61.7417	-61.7393	-0.00240087	0.00240087
4486	-61.7417	-61.7393	-0.00240087	0.00240087
4487	-61.5331	-61.5309	-0.00223172	0.002231721
4488	-61.5331	-61.5309	-0.00223172	0.002231721
4489	-62.7397	-62.7368	-0.00292209	0.00292209
4490	-62.7397	-62.7368	-0.00292209	0.00292209
4491	-61.3846	-61.3829	-0.00174286	0.001742856
4492	-61.9725	-61.9711	-0.00135518	0.001355182
4493	-61.3742	-61.3724	-0.00176309	0.001763094
4494	-61.3742	-61.3724	-0.00176309	0.001763094
4495	-61.4464	-61.4448	-0.00165915	0.00165915
4496	-61.4464	-61.4448	-0.00165915	0.00165915
4497	-61.4672	-61.4656	-0.00163781	0.001637811
4498	-61.4672	-61.4656	-0.00163781	0.001637811
4499	-62.6542	-62.6513	-0.00288516	0.002885156
4500	-61.3458	-61.3439	-0.00187401	0.001874011
4501	-61.7984	-61.7959	-0.00243954	0.002439538
4502	-62.8612	-62.8582	-0.0029732	0.002973197
4503	-61.3511	-61.3492	-0.00183178	0.001831779
4504	-61.3511	-61.3492	-0.00183178	0.001831779
4505	-61.3511	-61.3492	-0.00183178	0.001831779
4506	-61.3511	-61.3492	-0.00183178	0.001831779
4507	-61.3511	-61.3492	-0.00183178	0.001831779
4508	-61.8821	-61.8807	-0.0013909	0.001390899
4509	-62.0271	-62.0245	-0.00257844	0.00257844
4510	-61.4025	-61.4004	-0.00207232	0.002072317
4511	-61.3918	-61.3901	-0.0017305	0.001730501
4512	-62.1146	-62.1133	-0.00130503	0.001305031
4513	-61.9448	-61.9423	-0.00253105	0.002531052
4514	-61.3631	-61.3613	-0.00178939	0.001789389
4515	-61.5405	-61.5383	-0.00223879	0.002238792
4516	-61.3771	-61.3754	-0.00175707	0.001757072
4517	-61.3528	-61.351	-0.00182378	0.001823784
4518	-61.3528	-61.351	-0.00182378	0.001823784
4519	-61.5335	-61.5319	-0.00158088	0.001580876
4520	-62.2732	-62.2705	-0.00270813	0.00270813
4521	-62.7271	-62.7241	-0.00291668	0.002916677
4522	-62.0858	-62.0832	-0.00261084	0.002610839
4523	-62.5527	-62.5498	-0.00284013	0.002840125
4524	-63.7123	-63.709	-0.00329804	0.003298039
4525	-61.8136	-61.8111	-0.00244956	0.002449556
4526	-61.8136	-61.8111	-0.00244956	0.002449556
4527	-61.8093	-61.8069	-0.00244677	0.00244677
4528	-62.8239	-62.8209	-0.00295767	0.002957668
4529	-61.6001	-61.5978	-0.00229229	0.002292291
4530	-62.5006	-62.4994	-0.00119359	0.001193585
4531	-61.4151	-61.4134	-0.00169641	0.001696406
4532	-61.8432	-61.8418	-0.0014074	0.001407402
4533	-61.6214	-61.6191	-0.00231005	0.002310048
4534	-61.6215	-61.62	-0.00152075	0.001520749
4535	-61.9705	-61.9692	-0.00135592	0.001355921
4536	-61.9705	-61.9692	-0.00135592	0.001355921
4537	-62.5353	-62.5324	-0.00283226	0.00283226
4538	-62.5353	-62.5324	-0.00283226	0.00283226
4539	-62.7432	-62.7403	-0.00292359	0.002923592
4540	-61.452	-61.4503	-0.00165322	0.001653219
4541	-61.452	-61.4503	-0.00165322	0.001653219
4542	-61.452	-61.4503	-0.00165322	0.001653219
4543	-62.6396	-62.6384	-0.00115962	0.001159622
4544	-61.6788	-61.6764	-0.00235513	0.002355125
4545	-61.5437	-61.5415	-0.00224183	0.002241831
4546	-61.5437	-61.5415	-0.00224183	0.002241831
4547	-61.5437	-61.5415	-0.00224183	0.002241831
4548	-61.8576	-61.8551	-0.00247785	0.002477845
4549	-61.8576	-61.8551	-0.00247785	0.002477845
4550	-62.4886	-62.4858	-0.00281099	0.002810992
4551	-61.413	-61.4113	-0.0016992	0.001699198
4552	-61.413	-61.4113	-0.0016992	0.001699198
4553	-61.7908	-61.7883	-0.00243448	0.002434483
4554	-61.7908	-61.7883	-0.00243448	0.002434483
4555	-61.3536	-61.3516	-0.0019556	0.001955599
4556	-61.3536	-61.3516	-0.0019556	0.001955599
4557	-61.3535	-61.3517	-0.00182075	0.001820749
4558	-61.3535	-61.3517	-0.00182075	0.001820749
4559	-62.4803	-62.4775	-0.00280715	0.002807153
4560	-61.65	-61.6485	-0.00150375	0.001503747
4561	-62.5418	-62.5389	-0.0028352	0.002835198
4562	-61.3872	-61.3855	-0.00173822	0.001738222
4563	-61.8407	-61.8383	-0.00246713	0.002467126
4564	-61.8407	-61.8383	-0.00246713	0.002467126
4565	-61.3502	-61.3483	-0.00183629	0.001836289
4566	-61.7467	-61.7452	-0.00145206	0.001452057
4567	-61.7467	-61.7452	-0.00145206	0.001452057
4568	-61.3962	-61.3942	-0.00206154	0.002061538
4569	-61.4803	-61.4786	-0.00162547	0.001625471
4570	-61.5949	-61.5934	-0.00153759	0.001537589
4571	-61.7379	-61.7355	-0.0023982	0.0023982
4572	-61.351	-61.3491	-0.00194391	0.001943911
4573	-61.5871	-61.5848	-0.00228116	0.002281161
4574	-61.9485	-61.9471	-0.00136433	0.001364332
4575	-61.9485	-61.9471	-0.00136433	0.001364332
4576	-61.6763	-61.6748	-0.00148882	0.001488815
4577	-62.1218	-62.1192	-0.00263025	0.002630248
4578	-62.1218	-62.1192	-0.00263025	0.002630248
4579	-61.432	-61.4304	-0.00167536	0.001675356
4580	-64.144	-64.1405	-0.00344732	0.003447316
4581	-61.36	-61.3581	-0.00197938	0.001979377
4582	-61.36	-61.3581	-0.00197938	0.001979377
4583	-61.5149	-61.5133	-0.00159553	0.001595528
4584	-61.5494	-61.5471	-0.00224718	0.00224718
4585	-61.5494	-61.5471	-0.00224718	0.00224718
4586	-62.5118	-62.509	-0.00282162	0.002821618
4587	-61.3639	-61.3621	-0.00178739	0.001787386
4588	-61.6555	-61.654	-0.00150054	0.001500539
4589	-61.9147	-61.9133	-0.00137762	0.00137762
4590	-61.9147	-61.9133	-0.00137762	0.00137762
4591	-61.6645	-61.6622	-0.00234426	0.002344263
4592	-61.3525	-61.3507	-0.00182519	0.001825191
4593	-62.2016	-62.1989	-0.00267195	0.002671949
4594	-61.395	-61.393	-0.00205943	0.002059427
4595	-61.457	-61.4549	-0.00214934	0.002149343
4596	-61.3508	-61.349	-0.00183307	0.00183307
4597	-61.986	-61.9834	-0.00255507	0.002555071
4598	-61.7276	-61.7261	-0.00146162	0.001461623
4599	-61.7276	-61.7261	-0.00146162	0.001461623
4600	-61.3769	-61.3752	-0.00175745	0.00175745
4601	-61.3769	-61.3752	-0.00175745	0.00175745
4602	-61.3769	-61.3752	-0.00175745	0.00175745
4603	-61.3769	-61.3752	-0.00175745	0.00175745
4604	-61.3769	-61.3752	-0.00175745	0.00175745
4605	-61.3769	-61.3752	-0.00175745	0.00175745
4606	-61.4779	-61.4762	-0.00162769	0.00162769
4607	-61.3646	-61.3626	-0.00199293	0.001992934
4608	-61.3646	-61.3626	-0.00199293	0.001992934
4609	-61.3646	-61.3626	-0.00199293	0.001992934
4610	-61.3455	-61.3436	-0.00188174	0.001881744
4611	-61.3455	-61.3436	-0.00188174	0.001881744
4612	-61.5524	-61.5508	-0.00156684	0.00156684
4613	-63.1334	-63.1304	-0.0030827	0.003082697
4614	-62.3124	-62.3112	-0.00124423	0.001244232
4615	-61.3577	-61.3557	-0.00197139	0.001971385
4616	-61.3577	-61.3557	-0.00197139	0.001971385
4617	-61.6824	-61.6801	-0.00235787	0.002357868
4618	-62.1416	-62.139	-0.00264073	0.002640734
4619	-61.4666	-61.4649	-0.00163846	0.00163846
4620	-61.3552	-61.3534	-0.00181438	0.001814376
4621	-61.3552	-61.3534	-0.00181438	0.001814376
4622	-61.3497	-61.3479	-0.00183892	0.001838924
4623	-62.1305	-62.1279	-0.00263487	0.002634868
4624	-61.3706	-61.3689	-0.00177088	0.001770883
4625	-63.6712	-63.6679	-0.00328336	0.003283359
4626	-61.3558	-61.354	-0.00181204	0.001812043
4627	-61.3457	-61.3438	-0.00189925	0.001899252
4628	-61.3457	-61.3438	-0.00189925	0.001899252
4629	-62.0244	-62.0218	-0.00257692	0.002576924
4630	-62.0244	-62.0218	-0.00257692	0.002576924
4631	-62.0244	-62.0218	-0.00257692	0.002576924
4632	-61.3455	-61.3436	-0.00188776	0.001887765
4633	-61.9292	-61.9267	-0.00252178	0.002521783
4634	-62.1924	-62.1897	-0.00266723	0.002667227
4635	-61.7125	-61.7101	-0.00238009	0.002380088
4636	-61.3818	-61.3797	-0.00203392	0.002033923
4637	-63.734	-63.733	-0.000955505	0.000955505
4638	-61.4678	-61.4662	-0.00163724	0.001637235
4639	-61.3825	-61.3805	-0.00203555	0.002035555
4640	-61.3825	-61.3805	-0.00203555	0.002035555
4641	-62.1606	-62.1579	-0.00265069	0.002650689
4642	-61.7461	-61.7447	-0.00145233	0.001452328
4643	-62.2577	-62.2564	-0.00126018	0.001260185
4644	-61.3462	-61.3443	-0.00190841	0.00190841
4645	-61.3946	-61.3925	-0.00205861	0.002058611
4646	-61.7932	-61.7918	-0.00142978	0.001429782
4647	-61.7932	-61.7918	-0.00142978	0.001429782
4648	-61.3571	-61.3551	-0.00196926	0.001969259
4649	-61.4546	-61.4529	-0.00165052	0.001650525
4650	-61.4546	-61.4529	-0.00165052	0.001650525
4651	-61.3541	-61.3523	-0.00181845	0.001818445
4652	-61.4623	-61.4602	-0.00215578	0.002155781
4653	-61.4356	-61.4339	-0.00167121	0.001671208
4654	-62.5787	-62.5758	-0.00285178	0.002851782
4655	-62.5787	-62.5758	-0.00285178	0.002851782
4656	-61.8299	-61.8275	-0.00246017	0.002460174
4657	-61.5327	-61.5305	-0.00223133	0.002231335
4658	-61.5055	-61.5039	-0.00160329	0.001603295
4659	-61.5055	-61.5039	-0.00160329	0.001603295
4660	-61.615	-61.6127	-0.00230478	0.002304775
4661	-61.4137	-61.412	-0.00169821	0.001698211
4662	-61.3721	-61.3701	-0.00201237	0.002012371
4663	-62.6133	-62.6104	-0.00286717	0.002867171
4664	-62.8024	-62.8013	-0.00112288	0.001122881
4665	-64.4885	-64.4876	-0.000853563	0.0008535628
4666	-64.4885	-64.4876	-0.000853563	0.0008535628
4667	-63.2544	-63.2533	-0.00103415	0.001034147
4668	-61.5193	-61.5171	-0.00221804	0.002218035
4669	-63.0964	-63.0934	-0.00306817	0.003068173
4670	-61.5672	-61.5649	-0.00226353	0.002263527
4671	-61.4063	-61.4046	-0.00170849	0.001708493
4672	-62.0368	-62.0355	-0.00133169	0.00133169
4673	-61.3511	-61.3493	-0.00183161	0.001831612
4674	-61.3511	-61.3493	-0.00183161	0.001831612
4675	-61.3511	-61.3493	-0.00183161	0.001831612
4676	-61.3482	-61.3463	-0.00184848	0.001848477
4677	-61.4589	-61.4573	-0.00164606	0.001646062
4678	-61.3872	-61.3851	-0.0020448	0.002044805
4679	-61.3872	-61.3851	-0.0020448	0.002044805
4680	-61.8503	-61.8478	-0.00247321	0.00247321
4681	-61.8503	-61.8478	-0.00247321	0.00247321
4682	-61.8503	-61.8478	-0.00247321	0.00247321
4683	-61.5346	-61.5324	-0.00223311	0.002233114
4684	-61.5346	-61.5324	-0.00223311	0.002233114
4685	-61.7923	-61.7899	-0.00243553	0.002435526
4686	-61.6856	-61.6841	-0.0014837	0.0014837
4687	-61.6856	-61.6841	-0.0014837	0.0014837
4688	-61.3626	-61.3608	-0.00179088	0.00179088
4689	-61.4209	-61.4188	-0.00210104	0.002101039
4690	-61.4067	-61.4046	-0.00207921	0.002079215
4691	-61.4906	-61.4885	-0.00218813	0.00218813
4692	-61.4906	-61.4885	-0.00218813	0.00218813
4693	-61.4906	-61.4885	-0.00218813	0.00218813
4694	-61.6271	-61.6256	-0.00151734	0.001517339
4695	-61.7022	-61.6999	-0.00237259	0.002372594
