Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	pi[1]	pi[2]	pi[3]	pi[4]	psi[1]	psi[2]	psi[3]	psi[4]	q_hidden[1]	q_hidden[2]	q_obs[1]	q_obs[2]
532000	-534.0118	-544.7588	10.74691	-1.38074	-0.241445	0.0723084	0.0444548	1.3913e-05	0.0103669	0.601344	0.910894	1.38076	0.251812	0.529035	0.866439	0.374811	0.0675196	0.270968	0.286701	0.144808	0.0801211	0.040433	0.00539432	0.0128547	0.0806874	0.0119333	0.00843339
533000	-539.7717	-542.8443	3.072581	-0.256961	-0.226542	0.114415	0.097138	0.105752	0.00556527	0.83929	1.13207	0.362713	0.232108	0.724874	1.03494	0.37437	0.100438	0.0312965	0.493896	0.192834	0.0260716	0.011744	0.0066438	0.00489852	0.0734686	0.0255204	0.0086398
534000	-528.9372	-540.6725	11.73536	-1.06623	-0.143915	0.0625076	0.0951715	0.0041985	1.18455e-05	1.20586	2.03421	1.07043	0.143926	1.14335	1.93904	0.320636	0.289451	0.108214	0.281699	0.00026826	0.0366616	0.0201322	0.00623768	0.0130774	0.0651989	0.00503456	0.0143288
535000	-529.6522	-539.2712	9.619003	-0.56407	-0.412579	0.115922	0.116434	0.000128731	0.00136419	0.826227	1.38863	0.564199	0.413943	0.710306	1.27219	0.0976511	0.216129	0.00576091	0.680459	0.127199	0.0259228	0.00950508	0.00752252	0.00725202	0.0851182	0.0174714	0.00993415
536000	-550.1393	-551.258	1.118719	-11.9109	-1.70383	0.0501826	0.0219374	0.00195545	0.00774349	1.16342	0.726925	11.9128	1.71157	1.11324	0.704988	0.418035	0.115848	0.156208	0.309909	0.376355	0.148737	0.0133011	0.0137358	0.0147078	0.0329298	0.0192366	0.0261143
537000	-531.7241	-544.2491	12.52497	-1.0186	-0.202578	0.143432	0.119414	0.000152902	0.000733077	0.531765	1.18052	1.01876	0.203311	0.388333	1.0611	0.168645	0.35104	0.180551	0.299763	0.215856	0.0571682	0.0241801	0.00548008	0.00899934	0.06442	0.0138213	0.00969772
538000	-526.8328	-534.0947	7.261885	-0.425372	-0.329448	0.282955	0.235862	1.5299e-05	6.06856e-05	1.25752	0.730409	0.425387	0.329509	0.974567	0.494547	0.0945794	0.685126	0.115226	0.105069	0.097836	0.0384595	0.00610062	0.010057	0.00760418	0.220688	0.0128163	0.00693115
539000	-531.7167	-540.3958	8.679016	-0.343071	-0.653783	0.102516	0.0939837	5.33916e-05	0.00598498	1.02476	0.951066	0.343125	0.659768	0.922244	0.857083	0.0947046	0.0994218	0.130709	0.675165	0.096107	0.0830083	0.00307859	0.00481342	0.00366824	0.0915159	0.0169711	0.0159151
540000	-536.6042	-539.3683	2.76408	-8.9972	-0.272145	0.149315	0.0569256	0.0209219	4.45479e-05	1.03003	2.18777	9.01812	0.272189	0.880711	2.13084	0.0362448	0.347461	0.082977	0.533317	0.253405	0.0405059	0.0223459	0.00395644	0.0126049	0.0757652	0.0345809	0.00642482
541000	-540.3641	-543.109	2.744872	-6.18578	-0.183762	0.051341	0.0226778	1.01551	6.37231e-05	1.26477	2.35186	7.20128	0.183826	1.21343	2.32918	0.227271	0.0293405	0.307304	0.436085	0.399794	0.0465735	0.0177486	0.00433089	0.00621019	0.0208708	0.0209484	0.0100274
542000	-542.3417	-539.6275	-2.714188	-33.265	-0.28351	0.117061	0.106675	0.000821731	0.0825418	1.21864	2.14036	33.2658	0.366052	1.10157	2.03368	0.00740903	0.0099827	0.158448	0.82416	0.294973	0.0255416	0.0222974	0.00153315	0.00185658	0.0846546	0.0124353	0.018316
543000	-530.8339	-545.0778	14.24394	-0.890609	-0.247411	0.157534	0.113149	2.61396e-06	0.000932763	1.01262	1.86483	0.890611	0.248344	0.855083	1.75168	0.233034	0.328417	0.290043	0.148507	0.0501869	0.0541709	0.0398575	0.00687436	0.00514642	0.0802135	0.010168	0.00721419
544000	-531.5526	-539.2603	7.707783	-2.47242	-0.281751	0.112292	0.0748773	0.00766565	3.29692e-06	1.17794	1.28748	2.48008	0.281754	1.06565	1.2126	0.0976059	0.343056	0.413028	0.14631	0.110735	0.0333759	0.0213448	0.00461762	0.00823155	0.112658	0.0112636	0.017635
545000	-521.4133	-534.8699	13.45659	-0.394063	-0.377605	0.0499957	0.0777528	2.43485e-05	1.4448e-05	2.79206	1.51572	0.394088	0.377619	2.74207	1.43796	0.38662	0.0547666	0.0329442	0.525669	0.056801	0.0568989	0.00405789	0.00478363	0.0131971	0.0805067	0.00950093	0.0206197
546000	-542.2915	-541.2635	-1.02803	-0.221265	-0.538814	0.0395735	0.0952483	0.0191419	0.00982048	1.46164	1.04882	0.240407	0.548634	1.42206	0.953573	0.00529887	0.244649	0.233526	0.516525	0.0527114	0.091037	0.0146019	0.00666891	0.0154779	0.13526	0.00991191	0.00976086
547000	-533.7443	-542.2544	8.510134	-1.81283	-0.318741	0.0439159	0.0888707	0.000195281	0.00135237	0.805168	1.61586	1.81303	0.320093	0.761253	1.52698	0.0161765	0.227271	0.00482061	0.751732	0.502027	0.0741952	0.0249605	0.00583147	0.00432963	0.0444782	0.0177847	0.0139054
548000	-537.5515	-546.7101	9.158683	-19.3104	-0.377841	0.0187154	0.0392189	0.000789933	0.000101708	0.669474	3.18177	19.3112	0.377943	0.650759	3.14255	0.0523311	0.143373	0.323183	0.481113	0.19039	0.103449	0.0370066	0.00234395	0.00742857	0.0244952	0.0198832	0.00489145
549000	-541.4806	-546.5123	5.03172	-2.87249	-0.157764	0.0482503	0.0695757	5.16551e-06	0.36451	0.942315	3.45633	2.8725	0.522274	0.894064	3.38676	0.285702	0.150795	0.0754829	0.48802	0.106747	0.0151856	0.0165745	0.000735665	0.0211052	0.0451358	0.0196291	0.00920129
550000	-540.2878	-539.2214	-1.066315	-3.3752	-0.284538	0.177169	0.11693	0.356425	0.000134115	1.96405	2.98615	3.73162	0.284672	1.78688	2.86922	0.195382	0.122342	0.148868	0.533409	0.158714	0.0380861	0.0138394	0.00161094	0.003036	0.0948493	0.00769133	0.0140021
551000	-522.8657	-539.3215	16.45579	-0.729588	-0.505363	0.0777094	0.0879008	1.42546e-06	1.1183e-06	1.16298	1.52549	0.72959	0.505364	1.08527	1.43759	0.0543508	0.0660749	0.407796	0.471778	0.108308	0.061584	0.0169178	0.00265451	0.00322219	0.112545	0.0230903	0.0268082
552000	-521.6477	-538.766	17.11833	-0.317867	-0.443672	0.0572634	0.124058	1.50461e-06	0.000129576	0.692422	1.42956	0.317868	0.443802	0.635158	1.30551	0.129191	0.465954	0.13341	0.271445	0.0796104	0.0618406	0.0274121	0.00472416	0.000634171	0.0873436	0.0219348	0.0102095
553000	-526.9534	-548.1988	21.24535	-2.35594	-0.324947	0.00746038	0.0381995	5.29686e-06	1.4823e-06	0.877191	1.28174	2.35595	0.324948	0.869731	1.24354	0.252487	0.38873	0.0748388	0.283944	0.0742818	0.108844	0.0310571	0.010426	0.000780766	0.048027	0.0170824	0.00810553
554000	-536.231	-548.8433	12.61227	-0.54286	-0.189902	0.0223313	0.171623	8.33751e-06	0.0457292	1.20022	0.76153	0.542869	0.235631	1.17789	0.589907	0.0520378	0.544479	0.0297944	0.373689	0.126654	0.0720384	0.014968	0.0162034	0.00764435	0.0457622	0.0057092	0.018495
555000	-521.3885	-535.8045	14.41604	-0.625344	-0.25341	0.109232	0.121642	0.00017633	1.08109e-05	0.79716	2.05196	0.62552	0.253421	0.687928	1.93031	0.0874868	0.129176	0.257193	0.526144	0.0879194	0.0397749	0.0220325	0.00538959	0.00451094	0.090492	0.00820574	0.00875998
