Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]	speciation[21]	speciation[22]	speciation[23]	speciation[24]	speciation[25]	speciation[26]	speciation[27]	speciation[28]	speciation[29]	speciation[30]	speciation[31]	speciation[32]	speciation[33]	speciation[34]	speciation[35]	speciation[36]	speciation[37]	speciation[38]	speciation[39]	speciation[40]	speciation[41]	speciation[42]	speciation[43]	speciation[44]	speciation[45]	speciation[46]	speciation[47]	speciation[48]	speciation[49]	speciation[50]	speciation[51]
29320	-1197.59	-1568.04	370.446	0.230216	0.228608	0.2322	0.234358	0.221725	0.232789	0.220898	0.214711	0.213018	0.209917	0.198372	0.19465	0.186497	0.18429	0.179039	0.17676	0.188766	0.187956	0.178591	0.167638	0.146415	0.14526	0.145433	0.134201	0.125525	0.122397	0.117221	0.114044	0.118372	0.117199	0.110071	0.108195	0.110196	0.112048	0.108043	0.112304	0.110616	0.115246	0.113522	0.121146	0.121746	0.118323	0.113534	0.111169	0.111253	0.11262	0.11753	0.115543	0.108105	0.106292	0.103222
29330	-1264.14	-1565.71	301.57	0.211266	0.213353	0.208337	0.205306	0.202489	0.199873	0.182387	0.17329	0.15923	0.154172	0.148353	0.136325	0.134563	0.131513	0.123784	0.115938	0.119222	0.121028	0.123598	0.126476	0.109296	0.0923482	0.0841292	0.0803367	0.0753141	0.0651714	0.0608781	0.057902	0.0547404	0.0512516	0.0520641	0.0503341	0.0513566	0.051305	0.0530568	0.0555414	0.0559939	0.059859	0.0601332	0.0611377	0.0614564	0.0611394	0.0595457	0.056263	0.0579876	0.0599798	0.0545625	0.0533621	0.0484011	0.0493136	0.0595029
29340	-1357.01	-1565.04	208.03	0.227454	0.237054	0.237657	0.225914	0.209311	0.172605	0.170299	0.163628	0.169571	0.154567	0.146965	0.146118	0.137097	0.126016	0.114346	0.118384	0.11611	0.128643	0.118366	0.118114	0.115595	0.103631	0.0891311	0.0741515	0.0672633	0.0566734	0.0499525	0.0510931	0.0431127	0.042236	0.0398077	0.0409597	0.0395152	0.0394053	0.0422098	0.0422363	0.0445758	0.0498454	0.0480793	0.0498747	0.0520207	0.0470131	0.0464524	0.0427562	0.0469264	0.0489411	0.0511859	0.0469717	0.0472895	0.0438846	0.0468261
29350	-1360.03	-1565.85	205.814	0.256856	0.244768	0.226813	0.235271	0.233891	0.213341	0.206584	0.192764	0.195884	0.188646	0.190452	0.182276	0.178516	0.168308	0.162376	0.164093	0.159603	0.168276	0.166716	0.166367	0.148597	0.138117	0.129261	0.123456	0.110625	0.105793	0.1002	0.0910794	0.086426	0.0866296	0.0838576	0.0821484	0.0841547	0.081509	0.0903404	0.0907575	0.0914098	0.0901913	0.0924234	0.0882295	0.0919189	0.0929195	0.0918065	0.0895028	0.0964768	0.0941829	0.0937923	0.100649	0.0980179	0.105531	0.0974908
29360	-1404.41	-1567.49	163.084	0.268503	0.231528	0.219683	0.183651	0.178966	0.158794	0.167077	0.143673	0.16381	0.156346	0.141914	0.142601	0.120364	0.114605	0.124541	0.128833	0.131791	0.129392	0.122708	0.105795	0.0987831	0.0924472	0.084048	0.0706883	0.0595367	0.0573435	0.0551559	0.0509031	0.0445336	0.0444393	0.0441696	0.0431734	0.0405617	0.0397717	0.0424995	0.0421328	0.0426538	0.047697	0.0476029	0.0433583	0.0452624	0.0460656	0.044356	0.0510399	0.052116	0.0577448	0.0586057	0.0529213	0.0569163	0.0576597	0.0599381
29370	-1308.39	-1566.88	258.492	0.219832	0.222781	0.212033	0.189755	0.192603	0.182656	0.169004	0.175604	0.147148	0.133312	0.129521	0.114538	0.126103	0.112282	0.112789	0.100441	0.106025	0.102328	0.107224	0.111248	0.0847217	0.0719486	0.0673835	0.063332	0.0640497	0.0508841	0.0471672	0.0435657	0.0366731	0.0361112	0.0323942	0.0275293	0.0244636	0.0242934	0.0252866	0.0271058	0.0307862	0.0303351	0.0301554	0.0311511	0.0309707	0.0309691	0.0331187	0.0329178	0.0390744	0.043474	0.0454492	0.0462033	0.0454423	0.0502258	0.053344
29380	-1350.56	-1567.22	216.664	0.201722	0.189719	0.194125	0.197211	0.186725	0.185705	0.190709	0.170403	0.175131	0.17167	0.163967	0.152948	0.15085	0.156664	0.145792	0.144333	0.134177	0.128077	0.133912	0.127912	0.126233	0.115301	0.105582	0.101593	0.0960933	0.0936193	0.0813714	0.0717678	0.0670403	0.0636821	0.0586913	0.0568414	0.0508416	0.0481981	0.0478739	0.0473538	0.0505611	0.0511415	0.0504623	0.0539924	0.056242	0.062015	0.0669729	0.0680876	0.0690163	0.0706601	0.0719493	0.0731248	0.074922	0.0762727	0.0750017
29390	-1360.81	-1569.2	208.389	0.196909	0.191618	0.186326	0.185295	0.19039	0.205857	0.190378	0.17397	0.158517	0.165085	0.151298	0.147201	0.153353	0.159481	0.154168	0.147945	0.146941	0.15166	0.15419	0.136682	0.127976	0.11383	0.102134	0.0938741	0.0904059	0.0846605	0.0753738	0.0792221	0.0719987	0.0607935	0.0576149	0.055348	0.051564	0.0516483	0.0522398	0.0462298	0.0480299	0.0519901	0.0553529	0.0578469	0.0633624	0.0643437	0.0637585	0.0674454	0.0727644	0.0684561	0.0758929	0.0764335	0.0814694	0.0791752	0.0774834
29400	-1366.08	-1569.51	203.43	0.190097	0.193553	0.195381	0.193632	0.194042	0.191057	0.188267	0.169341	0.167003	0.170817	0.170797	0.157742	0.157423	0.148472	0.151004	0.159544	0.146047	0.143176	0.142559	0.144698	0.130465	0.118142	0.109573	0.102247	0.0981095	0.096094	0.0914312	0.0838584	0.0733861	0.0643208	0.0564897	0.0543312	0.0502678	0.0502472	0.0492668	0.0525065	0.0517619	0.0556875	0.0538105	0.0562914	0.0623162	0.0657399	0.0703201	0.0738662	0.0763122	0.082517	0.0815474	0.0817935	0.0778279	0.0757474	0.0732532
29410	-1323.67	-1567.15	243.482	0.240799	0.234828	0.228031	0.227797	0.224936	0.226751	0.229014	0.218957	0.21604	0.219674	0.220312	0.208993	0.210749	0.210649	0.20362	0.197186	0.19298	0.183673	0.182852	0.183352	0.175751	0.169947	0.163581	0.154375	0.149645	0.146105	0.140674	0.132528	0.125204	0.124559	0.116933	0.110161	0.103637	0.0990649	0.0993241	0.102177	0.0995422	0.105598	0.107904	0.108762	0.115143	0.119626	0.122982	0.129058	0.135144	0.135813	0.134754	0.137531	0.13321	0.135232	0.13884
29420	-1399.03	-1566.73	167.706	0.221866	0.222229	0.224593	0.226278	0.235574	0.228366	0.225561	0.229358	0.226366	0.207552	0.205783	0.188604	0.192735	0.192269	0.201979	0.184081	0.182318	0.191728	0.184066	0.195373	0.195989	0.174694	0.169402	0.14747	0.141132	0.12901	0.12604	0.12413	0.117506	0.102895	0.0933949	0.102872	0.0931984	0.0900904	0.0801375	0.0800699	0.0868537	0.0911887	0.0968622	0.106414	0.109056	0.102433	0.0995162	0.0997631	0.112471	0.111354	0.119457	0.114325	0.122703	0.123949	0.133742
29430	-1356.36	-1564.75	208.384	0.235734	0.239987	0.260123	0.278402	0.254533	0.237054	0.240797	0.229433	0.232789	0.219174	0.214321	0.219663	0.211114	0.202847	0.194849	0.184738	0.190599	0.185517	0.192131	0.205223	0.195315	0.1854	0.167091	0.175362	0.168249	0.160174	0.154718	0.139284	0.12265	0.116465	0.121674	0.123994	0.109232	0.108476	0.108843	0.108843	0.119375	0.124075	0.124968	0.122831	0.127929	0.139598	0.136389	0.130377	0.138055	0.136278	0.134654	0.135975	0.144183	0.146268	0.145366
29440	-1431.94	-1565.37	133.427	0.233913	0.237863	0.237516	0.238521	0.225653	0.246824	0.239372	0.225177	0.196395	0.187265	0.189437	0.184499	0.181261	0.180984	0.181476	0.174283	0.160971	0.161711	0.166795	0.148353	0.154863	0.147574	0.131439	0.120847	0.123605	0.106756	0.0913675	0.0812867	0.0724415	0.0702028	0.0704569	0.0686964	0.0637727	0.0618569	0.0633991	0.0731814	0.0800782	0.0805991	0.0782079	0.0804305	0.0855832	0.0919487	0.0969911	0.0944939	0.0956564	0.0975869	0.101828	0.100025	0.0900794	0.0886311	0.0906199
29450	-1366.45	-1566.16	199.712	0.246288	0.249236	0.250345	0.251494	0.248076	0.247774	0.240118	0.238299	0.237559	0.234739	0.222303	0.215065	0.208955	0.212937	0.212396	0.214115	0.210025	0.210554	0.193213	0.187124	0.182132	0.176635	0.163481	0.155141	0.141873	0.14087	0.136152	0.12235	0.114574	0.107885	0.106333	0.10402	0.098862	0.0953982	0.0977351	0.102053	0.109526	0.117222	0.11757	0.121008	0.119928	0.123312	0.127133	0.128891	0.12935	0.129268	0.134534	0.125187	0.121496	0.123249	0.125155
29460	-1347.96	-1567.82	219.858	0.254079	0.256136	0.251841	0.249621	0.251508	0.251153	0.239008	0.236787	0.227022	0.223975	0.22528	0.229522	0.236622	0.240758	0.240563	0.237591	0.232586	0.229371	0.220835	0.21442	0.203471	0.191372	0.182859	0.179607	0.174162	0.167545	0.159063	0.156068	0.143808	0.138385	0.130879	0.124918	0.123938	0.12064	0.120621	0.124733	0.12756	0.133068	0.135453	0.138168	0.143337	0.146941	0.151782	0.1532	0.150112	0.148703	0.147885	0.147258	0.145649	0.151116	0.152328
29470	-1301.12	-1569.69	268.565	0.239157	0.240483	0.236078	0.240701	0.238736	0.236196	0.235318	0.229098	0.227706	0.222581	0.227232	0.225656	0.230357	0.230843	0.231663	0.228499	0.22266	0.223172	0.221451	0.219014	0.211488	0.203794	0.197942	0.19505	0.193023	0.185108	0.179141	0.177026	0.174078	0.165342	0.159752	0.154485	0.151909	0.151982	0.149875	0.153416	0.155938	0.158751	0.163103	0.166012	0.169971	0.174021	0.177248	0.17553	0.174424	0.173423	0.172696	0.169562	0.170266	0.174252	0.177009
29480	-1340.02	-1568.35	228.331	0.265295	0.258701	0.249484	0.249303	0.245938	0.238548	0.248058	0.243358	0.246142	0.250181	0.254813	0.24862	0.246813	0.242979	0.246128	0.235042	0.22333	0.223474	0.229885	0.231532	0.218406	0.202251	0.192252	0.186015	0.182988	0.175285	0.165793	0.154526	0.152673	0.141371	0.140657	0.140537	0.138942	0.142418	0.139343	0.142145	0.148704	0.152432	0.15506	0.151452	0.159672	0.164821	0.165126	0.16626	0.161026	0.159032	0.158386	0.155591	0.162182	0.161909	0.162255
29490	-1438.31	-1568.98	130.677	0.219123	0.243143	0.235716	0.224612	0.211417	0.207053	0.20458	0.207549	0.209869	0.211003	0.214814	0.225979	0.20743	0.183137	0.184323	0.186427	0.190384	0.180908	0.174119	0.167708	0.153832	0.143559	0.134032	0.12679	0.120785	0.107118	0.0960102	0.0922319	0.093406	0.0828353	0.080626	0.0785475	0.0760519	0.0689776	0.0678708	0.0714938	0.0714084	0.0793766	0.0813517	0.0847591	0.0967029	0.102245	0.102955	0.096653	0.0918352	0.0904892	0.0940698	0.0918208	0.0907545	0.0885418	0.0869921
29500	-1409.23	-1568.07	158.834	0.196027	0.211691	0.210622	0.205053	0.173667	0.177702	0.17597	0.180048	0.156726	0.179905	0.177813	0.177666	0.165945	0.162891	0.147328	0.153548	0.151139	0.141557	0.142961	0.135715	0.12372	0.122042	0.112752	0.0919496	0.0908378	0.0819721	0.0819733	0.0704354	0.0599171	0.0538004	0.0507505	0.0468486	0.0457148	0.0389364	0.0380202	0.040067	0.042635	0.0490686	0.0543577	0.0615468	0.0607531	0.0597917	0.0597643	0.0521647	0.0523662	0.0529181	0.0533037	0.0601133	0.0608073	0.064134	0.0611751
29510	-1373.93	-1566.76	192.822	0.262824	0.23309	0.227391	0.219457	0.209954	0.210689	0.219248	0.198657	0.203434	0.205428	0.209671	0.198415	0.18482	0.184837	0.177858	0.184028	0.173504	0.187092	0.183787	0.164928	0.153837	0.144075	0.127399	0.116401	0.110239	0.0988981	0.0930636	0.0889028	0.0800315	0.0738264	0.067991	0.0608506	0.0582101	0.0535334	0.0557551	0.0586539	0.0658883	0.0664781	0.0714822	0.0665455	0.069119	0.0702345	0.068816	0.0647432	0.0617753	0.0632576	0.0673368	0.0724164	0.0714337	0.0791914	0.0804772
29520	-1422.9	-1569.04	146.135	0.21813	0.20151	0.189154	0.189601	0.191648	0.174737	0.172429	0.170645	0.171162	0.170079	0.180065	0.160176	0.162318	0.161838	0.168943	0.1569	0.152006	0.158738	0.153558	0.148951	0.140848	0.128223	0.122446	0.117207	0.103271	0.0931627	0.0844433	0.0760958	0.0663951	0.0622064	0.0583593	0.0508582	0.0529369	0.0524104	0.0501747	0.0493329	0.0533044	0.0550287	0.0563708	0.0555293	0.0592544	0.0599117	0.0630697	0.0648408	0.0589618	0.0597696	0.0593382	0.0590317	0.0589426	0.0601874	0.0596588
29530	-1330.79	-1566.9	236.109	0.23001	0.217012	0.198806	0.187233	0.182309	0.180434	0.175917	0.167306	0.162794	0.156683	0.153087	0.146606	0.139827	0.143191	0.139796	0.136801	0.139555	0.142867	0.135401	0.139687	0.13027	0.113174	0.104714	0.0925108	0.0846039	0.0784415	0.0722352	0.061452	0.0525241	0.047581	0.0443253	0.0429345	0.0405245	0.0373586	0.0340317	0.0350942	0.0368462	0.0405987	0.0432221	0.0443099	0.0476413	0.0495915	0.0487754	0.0471483	0.044199	0.0431647	0.0440886	0.0422538	0.0381637	0.0393512	0.0448692
29540	-1348.12	-1566.46	218.342	0.208908	0.203009	0.200543	0.212802	0.201018	0.204888	0.181305	0.173607	0.16917	0.177056	0.156241	0.160727	0.148768	0.156523	0.153514	0.155083	0.157699	0.159733	0.157807	0.150728	0.141541	0.12041	0.109198	0.0940396	0.0931458	0.0827506	0.0793147	0.0724371	0.0703516	0.0648048	0.0547423	0.050603	0.0440291	0.0404628	0.0387326	0.0410616	0.0420025	0.0434918	0.049879	0.0494764	0.0518588	0.0521824	0.0528381	0.0539655	0.0511945	0.0493171	0.0460036	0.0464735	0.042387	0.042546	0.0414849
29550	-1348.47	-1569.74	221.275	0.19325	0.195862	0.181698	0.187289	0.181125	0.186595	0.177436	0.170785	0.162039	0.156476	0.156033	0.155376	0.15603	0.157207	0.155791	0.1584	0.159613	0.169067	0.171595	0.156313	0.151029	0.124167	0.113177	0.109196	0.0995569	0.0979366	0.0888374	0.0836358	0.0790767	0.0728404	0.0678755	0.0625174	0.0568543	0.0573753	0.0587275	0.0579577	0.0568154	0.0600366	0.0614486	0.0611348	0.0629294	0.0663884	0.0662147	0.0679179	0.0641103	0.0650534	0.0623787	0.0570046	0.0549017	0.0537227	0.0522356
29560	-1415.95	-1568.88	152.933	0.218743	0.211541	0.197378	0.181612	0.176939	0.172616	0.163852	0.162867	0.14887	0.146029	0.1549	0.147959	0.145196	0.160506	0.159814	0.163077	0.160612	0.153533	0.146633	0.140858	0.128897	0.111303	0.100446	0.0949193	0.0823139	0.077705	0.071964	0.063311	0.0604897	0.057618	0.0530605	0.0500378	0.0501109	0.0488059	0.0461433	0.0450097	0.0480739	0.0514438	0.0531492	0.0555558	0.0550932	0.0547155	0.0571644	0.0559524	0.0542285	0.0523742	0.0503918	0.0476757	0.0480001	0.0514504	0.0516297
29570	-1328.82	-1566.54	237.724	0.198566	0.220968	0.215674	0.217816	0.201214	0.191328	0.192291	0.180544	0.174051	0.165114	0.175692	0.168764	0.161123	0.152553	0.145637	0.137789	0.141403	0.145873	0.145103	0.133688	0.118737	0.111831	0.107112	0.0939838	0.0824889	0.0785991	0.0792785	0.0793957	0.0678885	0.0711481	0.0637243	0.0512325	0.0490479	0.0463551	0.0463897	0.0495742	0.0530825	0.052397	0.0511142	0.0503757	0.0547314	0.057847	0.056202	0.0557088	0.0555241	0.0574395	0.0555738	0.05271	0.0547835	0.0614282	0.0645827
29580	-1335.73	-1566.05	230.32	0.205511	0.20522	0.198628	0.194094	0.191715	0.173179	0.178658	0.175672	0.164469	0.161439	0.151329	0.140054	0.13194	0.122966	0.127279	0.124244	0.117054	0.115338	0.126665	0.124978	0.112528	0.0995368	0.0843776	0.0773801	0.071618	0.0648485	0.0636276	0.0599646	0.0534184	0.0517356	0.0480535	0.0447089	0.0396846	0.0361443	0.0345972	0.0352307	0.03668	0.038625	0.0390528	0.0387692	0.0406198	0.0429515	0.0457134	0.0465272	0.0441405	0.0438972	0.0444075	0.0420879	0.0418884	0.0451544	0.0455432
29590	-1293.46	-1566.59	273.129	0.194343	0.193076	0.198939	0.193154	0.184697	0.17291	0.181841	0.180475	0.166351	0.159732	0.149056	0.134788	0.132625	0.134188	0.132417	0.127263	0.120417	0.115542	0.107724	0.105268	0.104761	0.0925634	0.0833543	0.0768009	0.0702773	0.0649973	0.0598275	0.0554509	0.0478688	0.0445042	0.0377997	0.033748	0.0332312	0.0344808	0.0334058	0.0343044	0.0372622	0.0416382	0.0455749	0.0496649	0.0501054	0.0484572	0.0470996	0.0500294	0.0455786	0.0438878	0.045609	0.0446598	0.0414316	0.0411463	0.0440143
29600	-1333.29	-1565.87	232.572	0.244284	0.220731	0.211933	0.201627	0.195825	0.192347	0.194908	0.183443	0.179507	0.166388	0.15777	0.146986	0.140898	0.142344	0.133448	0.135902	0.133311	0.124187	0.1219	0.119582	0.107922	0.109033	0.0955969	0.079621	0.0695591	0.0700608	0.0610133	0.0533157	0.0482582	0.0455296	0.0435856	0.0452525	0.0408685	0.0366557	0.0376414	0.0407779	0.0425527	0.0462797	0.0495031	0.0504498	0.0541201	0.0529574	0.0538611	0.0519963	0.0501057	0.0506004	0.0476381	0.0467431	0.0439668	0.0442788	0.044265
29610	-1343.73	-1566.77	223.049	0.208387	0.19649	0.193847	0.175021	0.168964	0.167116	0.167366	0.157302	0.146046	0.137982	0.131565	0.129367	0.118192	0.120978	0.11688	0.114524	0.110217	0.108603	0.11384	0.111641	0.0999075	0.0951176	0.0871503	0.0784883	0.0694279	0.0621491	0.0572721	0.0524547	0.0484734	0.0444527	0.0406654	0.0394898	0.0376143	0.0393507	0.037278	0.0406115	0.0415361	0.0402515	0.0417926	0.0446972	0.0481239	0.0486427	0.0488465	0.047981	0.0458112	0.0433725	0.041016	0.041769	0.0395957	0.0425157	0.0468687
29620	-1353.98	-1568.37	214.389	0.166042	0.184868	0.178832	0.184704	0.179348	0.173847	0.171531	0.161984	0.15201	0.155365	0.150591	0.148242	0.131784	0.127148	0.127429	0.129292	0.123723	0.123347	0.120067	0.1224	0.119922	0.101622	0.089436	0.0830442	0.0780918	0.0743779	0.0685674	0.0658351	0.0598391	0.0529238	0.0507763	0.0526958	0.0530454	0.048854	0.0453468	0.0431772	0.0443236	0.0471126	0.0503539	0.0490218	0.0531456	0.0540781	0.0544419	0.0563578	0.0535198	0.0520512	0.052839	0.0543717	0.0525375	0.0521442	0.0501448
29630	-1325.87	-1570.3	244.423	0.1806	0.17697	0.176489	0.169364	0.162894	0.161018	0.151934	0.151188	0.141011	0.135986	0.133589	0.125257	0.123834	0.124277	0.124558	0.124516	0.125893	0.125312	0.120428	0.119734	0.110826	0.103181	0.0934429	0.0933612	0.0875428	0.0825622	0.0720776	0.0656797	0.0590987	0.0568441	0.0544218	0.0519734	0.0494503	0.0496178	0.0472894	0.0476305	0.0485787	0.0482311	0.0494998	0.051972	0.0533148	0.0542383	0.0554632	0.0573135	0.0570992	0.0539404	0.0506368	0.0506283	0.0507533	0.0506419	0.0529081
29640	-1349	-1565.97	216.977	0.220982	0.210199	0.234422	0.230197	0.219448	0.212327	0.222013	0.212017	0.20446	0.192103	0.187283	0.188851	0.188543	0.179907	0.16941	0.169027	0.161715	0.160903	0.162208	0.164426	0.153565	0.153187	0.14352	0.129325	0.116771	0.110985	0.0990925	0.0938547	0.0864684	0.0820683	0.0807352	0.0819395	0.0764877	0.0733141	0.070294	0.065542	0.0685783	0.0690218	0.0709012	0.0719404	0.0752779	0.0842787	0.0823393	0.0841403	0.0819062	0.0820442	0.0822638	0.0747755	0.0714446	0.0707173	0.0738493
29650	-1373.09	-1565.86	192.772	0.244664	0.238191	0.222753	0.226046	0.204279	0.19748	0.196857	0.207758	0.18837	0.165754	0.165612	0.17602	0.175868	0.167231	0.168806	0.160359	0.149477	0.141185	0.145055	0.150692	0.14241	0.11963	0.104079	0.0948771	0.091265	0.085784	0.0739282	0.0649196	0.0565905	0.0491702	0.0455658	0.0425103	0.0396053	0.0382081	0.0379711	0.0413767	0.0453349	0.0433531	0.044792	0.0459834	0.0488122	0.0500652	0.0506927	0.0533774	0.0536815	0.051326	0.0487196	0.0442919	0.0422851	0.0422266	0.0418298
29660	-1354.05	-1569.45	215.399	0.190362	0.184894	0.18269	0.189591	0.177754	0.170086	0.173239	0.167521	0.17241	0.182076	0.16766	0.151682	0.152551	0.156911	0.153358	0.148157	0.141181	0.147087	0.138111	0.131816	0.118349	0.107109	0.0939987	0.0828771	0.0780733	0.0693764	0.0632103	0.0577264	0.0496813	0.0407489	0.0348054	0.0323648	0.0288665	0.0291891	0.0286126	0.0306568	0.0349622	0.0375239	0.0386249	0.0401044	0.0429716	0.0443435	0.0416782	0.0421269	0.0411633	0.0418672	0.0393881	0.0360405	0.0361116	0.0334999	0.0334203
29670	-1309.63	-1569.75	260.125	0.316117	0.304831	0.299987	0.291666	0.280982	0.27723	0.283524	0.283266	0.269839	0.258028	0.253417	0.253495	0.253011	0.270248	0.271961	0.269752	0.277455	0.270888	0.263727	0.257243	0.243	0.222176	0.210707	0.197981	0.18318	0.171175	0.162498	0.156427	0.144744	0.132132	0.125359	0.116814	0.112656	0.109375	0.110948	0.112329	0.119534	0.123975	0.127787	0.126386	0.129732	0.130358	0.131328	0.127054	0.127948	0.126159	0.121987	0.116098	0.110978	0.108068	0.110456
29680	-1319.33	-1568.29	248.952	0.265808	0.276105	0.276877	0.264472	0.261345	0.266974	0.252229	0.249889	0.245429	0.234566	0.229359	0.232023	0.227069	0.227333	0.231706	0.235473	0.236234	0.231811	0.232322	0.223246	0.222967	0.206078	0.188433	0.163334	0.148299	0.140283	0.138587	0.134478	0.122291	0.113478	0.103137	0.100126	0.093758	0.091785	0.0929251	0.0956601	0.102936	0.108191	0.103589	0.110497	0.114329	0.111779	0.117442	0.113884	0.108208	0.112184	0.106442	0.0992066	0.09301	0.0912137	0.0913445
29690	-1330.79	-1566.28	235.489	0.234717	0.235775	0.247796	0.245334	0.233458	0.224373	0.210758	0.207673	0.207166	0.20311	0.199376	0.193709	0.186152	0.192271	0.193837	0.200133	0.207076	0.208585	0.207234	0.204458	0.190306	0.174027	0.157519	0.143353	0.135254	0.135609	0.126158	0.117673	0.113744	0.103234	0.102342	0.0980993	0.0911823	0.0867234	0.0848427	0.0894964	0.0972221	0.097902	0.0978412	0.0979196	0.097621	0.0988727	0.106605	0.105166	0.0976024	0.0958368	0.0951643	0.087969	0.0824777	0.0840261	0.0887117
29700	-1280.6	-1566.77	286.164	0.238242	0.225525	0.225658	0.233819	0.226973	0.215507	0.206759	0.20085	0.186169	0.183864	0.178426	0.176072	0.171478	0.175608	0.187895	0.188018	0.189784	0.184738	0.18689	0.184394	0.177932	0.163983	0.151334	0.130846	0.12273	0.116272	0.108407	0.102129	0.097252	0.0901531	0.0873479	0.0818408	0.0782422	0.0744903	0.0732335	0.07278	0.0742994	0.0783541	0.0801404	0.0801773	0.0812769	0.0827795	0.0832727	0.0843065	0.0805061	0.0803687	0.0766682	0.074083	0.0720563	0.0713607	0.0719789
29710	-1352.36	-1569.61	217.248	0.190314	0.191862	0.183401	0.185381	0.180374	0.178494	0.171044	0.17602	0.166861	0.163159	0.156212	0.149855	0.156524	0.152418	0.1579	0.155611	0.156314	0.147959	0.153522	0.148843	0.140452	0.134695	0.120388	0.108783	0.0954209	0.0877753	0.0823871	0.0788709	0.0747909	0.0690401	0.0633939	0.0592906	0.0553511	0.0536434	0.0502534	0.0518422	0.0554225	0.0574507	0.0575851	0.0590093	0.0577377	0.0583927	0.0584188	0.0562226	0.0592126	0.0588972	0.0598307	0.0579114	0.0564479	0.0547002	0.0539029
29720	-1278.22	-1566.6	288.384	0.220231	0.218889	0.218635	0.217082	0.197386	0.19386	0.192851	0.181878	0.18337	0.174494	0.173993	0.174919	0.176472	0.170309	0.164133	0.163658	0.160029	0.164475	0.165937	0.151196	0.137609	0.124249	0.109541	0.0985524	0.0919791	0.0782084	0.0708034	0.0669466	0.0612285	0.0521758	0.0475561	0.0438334	0.0419587	0.0406161	0.0406228	0.0407414	0.0416486	0.0420843	0.043496	0.0435011	0.0461083	0.0462931	0.0449554	0.0452012	0.0452414	0.0468484	0.0476762	0.0459363	0.0446648	0.0454271	0.046848
29730	-1187.7	-1568.58	380.884	0.185036	0.184324	0.190059	0.185475	0.175115	0.185568	0.180865	0.177712	0.162989	0.150335	0.14457	0.146536	0.150567	0.161618	0.155361	0.155407	0.147346	0.151372	0.150759	0.142166	0.122024	0.0983664	0.0854338	0.0773641	0.0716369	0.0610061	0.0541936	0.0495091	0.0446521	0.0379363	0.0346334	0.0321	0.0303001	0.0297156	0.0285285	0.0293489	0.0308984	0.0321606	0.0322314	0.0326947	0.0361004	0.039407	0.0397803	0.0402924	0.0368026	0.0363068	0.0332604	0.0314084	0.0321411	0.0339018	0.0355785
29740	-1173.4	-1568.01	394.613	0.250482	0.231955	0.227705	0.2351	0.225588	0.220189	0.215359	0.212656	0.213118	0.21728	0.203505	0.196218	0.194556	0.192759	0.202372	0.189515	0.184625	0.184143	0.182071	0.168883	0.152368	0.141376	0.124118	0.109653	0.105928	0.0965755	0.0815011	0.0779061	0.0682113	0.062197	0.057983	0.0540568	0.0545008	0.0518813	0.0503799	0.0497575	0.0525014	0.0541162	0.0578826	0.0577534	0.0584537	0.0642974	0.0627461	0.0603708	0.058045	0.0595544	0.057712	0.0531932	0.05118	0.0521717	0.0533488
