Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]	speciation[21]	speciation[22]	speciation[23]	speciation[24]	speciation[25]	speciation[26]	speciation[27]	speciation[28]	speciation[29]	speciation[30]	speciation[31]	speciation[32]	speciation[33]	speciation[34]	speciation[35]	speciation[36]	speciation[37]	speciation[38]	speciation[39]	speciation[40]	speciation[41]	speciation[42]	speciation[43]	speciation[44]	speciation[45]	speciation[46]	speciation[47]	speciation[48]	speciation[49]	speciation[50]	speciation[51]
16240	-1239.8	-1570.32	330.524	0.235461	0.229564	0.226063	0.224812	0.222921	0.215925	0.214353	0.212312	0.216504	0.210054	0.210371	0.209871	0.207863	0.210124	0.213541	0.209662	0.209258	0.209247	0.209467	0.201817	0.185504	0.1694	0.152697	0.140437	0.129212	0.118535	0.108813	0.102202	0.0945798	0.0842777	0.0785587	0.0737158	0.0690833	0.0676203	0.0668671	0.0683811	0.0701007	0.0736941	0.0760614	0.0762043	0.0776329	0.0804241	0.0823342	0.0821588	0.0808918	0.0798589	0.0788499	0.0774102	0.0761655	0.0770316	0.0778644
16250	-1213.86	-1571.96	358.095	0.17718	0.173525	0.1712	0.170585	0.168097	0.165048	0.160296	0.15794	0.15537	0.155304	0.15705	0.155298	0.156237	0.15512	0.155894	0.152713	0.152638	0.154511	0.154723	0.149313	0.136262	0.122006	0.110819	0.0986201	0.090491	0.0820524	0.0746913	0.0681199	0.0625164	0.0552663	0.0502083	0.0473632	0.0440242	0.0426649	0.0426492	0.0435372	0.0458117	0.0482269	0.0498245	0.0507628	0.0520061	0.0536281	0.0538102	0.0536723	0.0525635	0.0524966	0.0521758	0.0505428	0.0490883	0.0484001	0.0499734
16260	-1272.46	-1569.43	296.97	0.232988	0.233381	0.231662	0.226721	0.219751	0.218752	0.21605	0.210202	0.205726	0.203224	0.208538	0.207471	0.208799	0.2052	0.205741	0.198749	0.201149	0.200729	0.205848	0.195721	0.179657	0.157573	0.142174	0.132554	0.118684	0.106055	0.0979428	0.0911301	0.0813231	0.0732961	0.0642634	0.0601616	0.0564193	0.0545798	0.0545262	0.0539574	0.0565261	0.0588307	0.0619671	0.0630203	0.0669555	0.0688541	0.0700908	0.0692357	0.0678443	0.0676543	0.0665676	0.0633676	0.0619393	0.0618577	0.064768
16270	-1240.34	-1570.06	329.726	0.195678	0.189534	0.185224	0.182574	0.177408	0.169779	0.167381	0.163587	0.166755	0.164207	0.162823	0.164319	0.165278	0.164931	0.163553	0.160511	0.162846	0.162398	0.158009	0.151575	0.138353	0.123678	0.109724	0.0982013	0.0901928	0.0812016	0.0726156	0.0669635	0.0595341	0.0531672	0.0487085	0.0441844	0.0407774	0.0394893	0.0386043	0.0391368	0.0408255	0.0429951	0.0443944	0.0463766	0.0476308	0.0493971	0.050775	0.0510491	0.0504671	0.0494854	0.0485994	0.0462565	0.0442433	0.0441941	0.0448669
16280	-1247.6	-1570.91	323.309	0.197305	0.194584	0.19151	0.187405	0.183345	0.179602	0.175247	0.171713	0.171502	0.171831	0.172658	0.172895	0.175572	0.175811	0.174167	0.171965	0.170045	0.171582	0.168564	0.164329	0.149604	0.132728	0.116296	0.106118	0.0969507	0.0874995	0.0780858	0.0709986	0.0635889	0.0559891	0.0512325	0.0478165	0.044449	0.0431444	0.0416339	0.0429782	0.0457811	0.0491219	0.0513507	0.0518502	0.0540812	0.0557602	0.0572274	0.0570088	0.0556549	0.0546594	0.0540825	0.0512462	0.0491258	0.0482056	0.0506893
16290	-1258.24	-1570.62	312.382	0.219961	0.219455	0.211265	0.21157	0.204256	0.19856	0.19514	0.192957	0.19228	0.194703	0.192651	0.192216	0.194413	0.191389	0.196324	0.192976	0.191913	0.190616	0.188832	0.178889	0.166123	0.150666	0.130153	0.115981	0.107734	0.0968792	0.0888974	0.0797252	0.0697827	0.0624697	0.0572943	0.0546965	0.0516821	0.0495545	0.0477827	0.0498084	0.0524373	0.0551431	0.0571082	0.0589197	0.0607557	0.063273	0.0646324	0.0638009	0.0625136	0.0616901	0.0601007	0.0580929	0.0558336	0.0548563	0.0559282
16300	-1275.92	-1572.6	296.675	0.202026	0.194061	0.196145	0.189375	0.188208	0.185733	0.183844	0.180445	0.18047	0.179593	0.17939	0.180199	0.181424	0.186471	0.182532	0.176701	0.178807	0.177743	0.178338	0.172032	0.158826	0.14425	0.129191	0.11684	0.109358	0.0967992	0.0892578	0.0838101	0.0783223	0.069437	0.0642754	0.06173	0.0580316	0.056944	0.0557923	0.0565404	0.059397	0.0628286	0.0632219	0.0652296	0.066478	0.0692023	0.0711902	0.0706647	0.0690149	0.0690943	0.0680305	0.0646441	0.0631127	0.0642001	0.0662692
16310	-1235.57	-1569.43	333.867	0.20495	0.199017	0.196112	0.189943	0.185656	0.182724	0.180535	0.176546	0.175089	0.172876	0.169008	0.170145	0.17072	0.177307	0.179028	0.175362	0.174704	0.175827	0.178341	0.169261	0.152393	0.1362	0.12168	0.109134	0.0988795	0.091582	0.0826757	0.0758694	0.0681645	0.0613953	0.0556784	0.05192	0.0491566	0.0465292	0.0456179	0.0472292	0.0494743	0.0518347	0.0536609	0.0548266	0.0575361	0.0592548	0.0602938	0.0606737	0.058731	0.0581971	0.0573844	0.055698	0.05405	0.0543342	0.0548945
16320	-1230.63	-1569.79	339.163	0.206956	0.204824	0.201238	0.196099	0.191666	0.189001	0.181144	0.181299	0.179319	0.178052	0.177834	0.176748	0.17548	0.177717	0.181215	0.180069	0.177897	0.18314	0.183798	0.173446	0.156608	0.138159	0.121281	0.10681	0.0947606	0.0850274	0.07559	0.0672658	0.0595447	0.0518608	0.0474887	0.0446861	0.0414685	0.0393349	0.0387679	0.0390774	0.0421317	0.0448003	0.0469143	0.0483496	0.0503912	0.0520991	0.0533983	0.0532452	0.0533128	0.0513396	0.0507173	0.0473418	0.0458594	0.0458689	0.0488293
16330	-1206	-1570.66	364.666	0.202146	0.199172	0.193554	0.190814	0.185215	0.18393	0.181339	0.178246	0.175085	0.174413	0.175832	0.174136	0.173028	0.17624	0.175483	0.174117	0.177557	0.179189	0.179829	0.170553	0.152878	0.134141	0.116082	0.103284	0.0933974	0.0840921	0.0761169	0.0688163	0.0604884	0.0527853	0.0476999	0.0440075	0.0416037	0.0394562	0.038808	0.0399768	0.0420849	0.0450463	0.0465909	0.0479055	0.050608	0.052673	0.0552776	0.0552037	0.05318	0.0521705	0.0504123	0.0488412	0.046442	0.0468667	0.0490519
16340	-1199.68	-1571.12	371.442	0.207451	0.202221	0.196709	0.195096	0.19403	0.187983	0.184287	0.181584	0.179365	0.179836	0.180749	0.178014	0.178901	0.180812	0.180337	0.178721	0.179931	0.180076	0.179158	0.173378	0.156204	0.137883	0.122033	0.109821	0.0983439	0.0892171	0.0808562	0.0745842	0.0658715	0.0585406	0.0536854	0.0503927	0.0466041	0.0443866	0.0440423	0.0451233	0.0480374	0.051108	0.0524615	0.0537365	0.0554436	0.0570236	0.0584886	0.0590285	0.0582456	0.0571482	0.055756	0.0536944	0.0524981	0.052254	0.0534369
16350	-1240.34	-1571.06	330.724	0.190411	0.189647	0.187005	0.183912	0.184987	0.180385	0.175247	0.173402	0.171339	0.171913	0.174258	0.172094	0.172187	0.173231	0.173549	0.173771	0.172256	0.174214	0.173406	0.160438	0.144778	0.127017	0.114196	0.102102	0.0931942	0.0831492	0.0740211	0.0667207	0.0592614	0.0518299	0.0463761	0.0429277	0.0406795	0.0391643	0.0381787	0.0391452	0.0416437	0.0433914	0.0443603	0.0461561	0.047824	0.050222	0.051625	0.0517764	0.0502128	0.0499402	0.0485953	0.0461395	0.0450212	0.0447493	0.0458889
16360	-1259.26	-1571.12	311.858	0.196307	0.187696	0.187676	0.181288	0.179168	0.175479	0.174523	0.176254	0.175807	0.172242	0.169016	0.171888	0.174748	0.176727	0.17528	0.175007	0.170631	0.170619	0.173761	0.164413	0.147747	0.128403	0.116551	0.104246	0.0939289	0.0849618	0.0766014	0.0703698	0.0622425	0.0542704	0.0493823	0.046398	0.042453	0.0405938	0.0394513	0.0409084	0.0435889	0.0471699	0.0494098	0.0507999	0.0527311	0.0550087	0.0559223	0.054804	0.0532361	0.0519863	0.0517546	0.0495798	0.0468747	0.0469674	0.04901
16370	-1254.04	-1571.02	316.986	0.241044	0.236769	0.237614	0.233219	0.226189	0.225982	0.223908	0.219589	0.222921	0.221789	0.223595	0.226731	0.22478	0.225535	0.223984	0.217115	0.21778	0.21703	0.218147	0.207265	0.197303	0.175717	0.16158	0.150263	0.139434	0.128954	0.115144	0.106889	0.0979134	0.0893427	0.0827523	0.0780265	0.0742027	0.0712358	0.0699594	0.0713739	0.0738207	0.078353	0.0804976	0.0825262	0.0862506	0.0877034	0.0894477	0.08947	0.0873493	0.0843211	0.0834266	0.0785361	0.0756076	0.076604	0.0768813
16380	-1251.48	-1570.42	318.938	0.193555	0.19068	0.186259	0.183406	0.178697	0.175161	0.173889	0.172885	0.169772	0.16874	0.16831	0.170188	0.170519	0.172094	0.173436	0.172022	0.172563	0.171327	0.16966	0.167173	0.159342	0.145418	0.13255	0.123045	0.116342	0.108534	0.0987006	0.0933641	0.0878529	0.0799982	0.0746808	0.0735737	0.0693579	0.0681172	0.0665677	0.0679961	0.0709404	0.0729991	0.0757483	0.0772905	0.0792917	0.0805807	0.0796075	0.0804884	0.0798901	0.0796285	0.0776288	0.0763306	0.0749909	0.0747546	0.0768332
16390	-1245.76	-1569.9	324.14	0.20105	0.198879	0.195284	0.188423	0.184606	0.183087	0.18081	0.175906	0.177466	0.178617	0.177177	0.176997	0.177414	0.177703	0.177615	0.174495	0.173042	0.176032	0.177794	0.171025	0.159256	0.144282	0.13022	0.119265	0.110394	0.100481	0.0921579	0.0846141	0.0775269	0.0711156	0.0680244	0.0643208	0.060816	0.0584406	0.0578832	0.0592834	0.0611008	0.0647755	0.0659662	0.0657605	0.0678203	0.070343	0.0728054	0.0719532	0.0697518	0.0693854	0.0686328	0.0669737	0.0659588	0.0662839	0.0679128
16400	-1252.01	-1571.21	319.198	0.241205	0.238485	0.229955	0.224038	0.220069	0.218359	0.218739	0.215609	0.214913	0.213124	0.215418	0.213298	0.210189	0.211298	0.214341	0.211465	0.210611	0.214105	0.212666	0.208597	0.19239	0.17837	0.162562	0.1484	0.135917	0.126556	0.116208	0.108442	0.0996137	0.0916468	0.0859767	0.0835178	0.0805186	0.0778928	0.0772666	0.0780593	0.081326	0.0858329	0.0884621	0.0898837	0.0911759	0.0933356	0.0938287	0.0921495	0.0921639	0.091427	0.0899073	0.0886931	0.0859971	0.0858134	0.0878681
16410	-1259.09	-1569.39	310.294	0.212188	0.208284	0.20715	0.204171	0.20457	0.202287	0.20008	0.198356	0.19587	0.192874	0.193351	0.192742	0.193371	0.193129	0.193296	0.191622	0.191669	0.196048	0.193717	0.190709	0.176446	0.163984	0.151894	0.141474	0.13048	0.120537	0.113319	0.104804	0.0960957	0.0895931	0.0845101	0.0822386	0.0793334	0.0762987	0.0769415	0.0786415	0.0815338	0.0864806	0.087924	0.0896295	0.0906079	0.0916959	0.0917625	0.0917999	0.0907579	0.0907427	0.0878363	0.0844982	0.0816719	0.0815564	0.0830958
16420	-1277.48	-1569.91	292.43	0.211789	0.208772	0.203226	0.204393	0.201714	0.199897	0.198945	0.199125	0.201142	0.196655	0.195783	0.193901	0.192102	0.19171	0.194687	0.193397	0.19329	0.197258	0.199175	0.189481	0.178439	0.169821	0.160925	0.149439	0.14141	0.134592	0.127759	0.11921	0.113746	0.108532	0.10338	0.100595	0.0988087	0.0964316	0.0967906	0.0969921	0.100703	0.104039	0.105569	0.106569	0.10938	0.110309	0.110709	0.109642	0.107563	0.108202	0.105662	0.103268	0.10131	0.10245	0.103097
16430	-1283.55	-1570.48	286.934	0.225653	0.218431	0.217644	0.209384	0.207999	0.207919	0.209989	0.206852	0.199025	0.195147	0.194539	0.195783	0.196193	0.195866	0.195369	0.196051	0.190426	0.194823	0.193193	0.188546	0.174311	0.157264	0.138751	0.128306	0.114999	0.103865	0.0953572	0.0890066	0.0790534	0.0711472	0.0673334	0.0641484	0.0606147	0.0578363	0.0564405	0.0589602	0.0619228	0.0662466	0.0688218	0.0694575	0.0726641	0.0745823	0.0742447	0.07401	0.0723644	0.0704237	0.06968	0.0677685	0.0655638	0.0651122	0.0673151
16440	-1242.09	-1571.38	329.291	0.188494	0.185925	0.18312	0.181318	0.181543	0.181757	0.182773	0.180763	0.177809	0.176186	0.178644	0.178065	0.172982	0.17236	0.171626	0.170068	0.170396	0.173892	0.175412	0.17137	0.160947	0.148464	0.136797	0.124316	0.11742	0.112454	0.10614	0.101212	0.0929948	0.0867062	0.081162	0.0784723	0.0762112	0.0744672	0.0739745	0.0754384	0.078855	0.082341	0.0851687	0.0862306	0.0875857	0.0891954	0.0897157	0.0884931	0.0880442	0.0885189	0.0869981	0.0845076	0.0830946	0.0831646	0.0849774
16450	-1224.39	-1569.25	344.86	0.212974	0.20857	0.207044	0.205474	0.202709	0.203351	0.201565	0.197418	0.197044	0.197124	0.195472	0.193338	0.191859	0.192669	0.193309	0.191745	0.191141	0.192304	0.191937	0.180275	0.167758	0.153091	0.141107	0.13227	0.125216	0.11772	0.111121	0.104373	0.0971063	0.088878	0.0838764	0.0798537	0.0773459	0.0754518	0.0754012	0.077835	0.0806296	0.0837394	0.0876414	0.0882068	0.0899436	0.0903149	0.091538	0.0908318	0.0900428	0.0894317	0.089016	0.0858837	0.0847337	0.0848072	0.0864875
16460	-1215.45	-1568.77	353.324	0.209515	0.207651	0.204981	0.205424	0.201281	0.201303	0.202064	0.199751	0.196302	0.194242	0.193642	0.194839	0.194328	0.195721	0.193651	0.194036	0.193873	0.192212	0.1874	0.180569	0.167634	0.155578	0.144811	0.135524	0.125639	0.116784	0.107992	0.100717	0.094567	0.087546	0.0821746	0.0788169	0.075648	0.0735498	0.0722008	0.0736353	0.0760479	0.0796004	0.0815609	0.0843773	0.085136	0.0866855	0.0880049	0.0883446	0.0867658	0.0866956	0.0862551	0.0834973	0.0816816	0.0822298	0.0842414
16470	-1198.63	-1570.27	371.641	0.194197	0.191381	0.187772	0.185329	0.182097	0.181805	0.180746	0.178063	0.177884	0.177701	0.178237	0.176752	0.177731	0.177889	0.177786	0.176365	0.174794	0.173863	0.172478	0.165299	0.15429	0.14056	0.129752	0.120433	0.112447	0.104505	0.0974218	0.0913313	0.0853107	0.0781233	0.0728755	0.0697033	0.0667583	0.0641475	0.0633765	0.0645319	0.066869	0.0691379	0.0708015	0.0725321	0.0742825	0.0764523	0.0776377	0.0778442	0.0769065	0.0764482	0.0758588	0.0736559	0.0723437	0.0723946	0.0750664
16480	-1212.36	-1568.73	356.367	0.223992	0.22333	0.220635	0.217437	0.21641	0.215642	0.211878	0.209491	0.209222	0.206577	0.206048	0.205792	0.204937	0.205452	0.204706	0.203807	0.202373	0.202631	0.201053	0.195168	0.1787	0.161634	0.145769	0.134655	0.127156	0.117099	0.108106	0.100445	0.0921899	0.083857	0.0781935	0.0736831	0.0701049	0.0675068	0.0674645	0.0685577	0.0710246	0.0749728	0.0765375	0.0787001	0.0810484	0.0829313	0.0852497	0.0850365	0.0840047	0.082866	0.0823247	0.0799766	0.077733	0.0787647	0.0803078
16490	-1209.51	-1568.57	359.058	0.219494	0.215292	0.212608	0.207769	0.205045	0.204427	0.204353	0.201525	0.201421	0.198751	0.196791	0.19358	0.193937	0.196332	0.195897	0.194188	0.192923	0.195194	0.193245	0.187319	0.173032	0.157908	0.144363	0.13483	0.125853	0.116541	0.107439	0.100412	0.0937646	0.0864644	0.0810256	0.0766811	0.0734784	0.0707667	0.0696621	0.0696946	0.0729995	0.076799	0.0785148	0.0807659	0.0831448	0.0862377	0.0875495	0.0873992	0.0860427	0.0849043	0.0835249	0.0816522	0.0808392	0.0801602	0.0826916
16500	-1201	-1570.14	369.137	0.231659	0.227295	0.224637	0.22299	0.21945	0.217399	0.214741	0.211457	0.207471	0.209248	0.208334	0.209185	0.208037	0.210077	0.207984	0.206553	0.204679	0.206553	0.202609	0.196613	0.182963	0.166819	0.153143	0.142318	0.132346	0.123854	0.115324	0.10827	0.100466	0.0914097	0.085949	0.0825789	0.0791527	0.0771327	0.0760882	0.0771109	0.0796143	0.0832183	0.0851971	0.0872314	0.0891673	0.0923625	0.0934741	0.0930556	0.0921051	0.0917404	0.0907885	0.0882136	0.0864092	0.0862601	0.087956
16510	-1216.65	-1569.96	353.308	0.205217	0.203041	0.199206	0.198053	0.196331	0.193457	0.191268	0.189524	0.188778	0.187067	0.186712	0.186379	0.185587	0.186831	0.185979	0.184648	0.18314	0.184073	0.183833	0.176524	0.164632	0.151645	0.138897	0.128996	0.119796	0.112572	0.104938	0.0985128	0.091096	0.0842724	0.0790123	0.0759074	0.0729562	0.0708149	0.0698401	0.0707756	0.0737161	0.0761449	0.07836	0.0793418	0.081331	0.0834255	0.084785	0.085006	0.0845823	0.0842854	0.0830247	0.0810091	0.0792047	0.0788817	0.0804009
16520	-1193.08	-1569.26	376.18	0.217504	0.214654	0.212013	0.209922	0.208122	0.205965	0.204312	0.20226	0.200723	0.200418	0.199018	0.19969	0.199324	0.200847	0.199675	0.197755	0.196529	0.197854	0.197594	0.190121	0.178879	0.166422	0.153924	0.14476	0.136629	0.128485	0.121016	0.11455	0.107101	0.0998435	0.0950049	0.0917767	0.0881286	0.0861266	0.0855631	0.0868831	0.0893413	0.09281	0.0940878	0.0953544	0.0971427	0.0994524	0.101123	0.101073	0.100031	0.0996598	0.0987015	0.0963777	0.0949838	0.0950327	0.0968386
16530	-1243.23	-1576.02	332.79	0.199789	0.198076	0.196271	0.194652	0.19212	0.190263	0.189337	0.187805	0.186795	0.186563	0.186262	0.18565	0.185139	0.187081	0.186385	0.185264	0.184438	0.185084	0.183502	0.178729	0.168626	0.15769	0.147295	0.138927	0.131255	0.123929	0.117443	0.111576	0.105005	0.0978891	0.0937372	0.0909385	0.0883366	0.0865264	0.085883	0.086441	0.0893473	0.0923012	0.0933288	0.0945959	0.0966831	0.0985327	0.0993058	0.0998225	0.0990028	0.0987081	0.0978409	0.0960398	0.0947193	0.0944247	0.0959461
16540	-1229.38	-1573.14	343.766	0.257855	0.254924	0.252119	0.252075	0.248663	0.245746	0.24376	0.242125	0.240509	0.240625	0.239527	0.238402	0.239795	0.240654	0.240077	0.23778	0.236392	0.238588	0.236196	0.228552	0.216897	0.202963	0.189183	0.178276	0.168096	0.158689	0.151014	0.142362	0.133959	0.12545	0.119613	0.115171	0.111424	0.10865	0.108254	0.109535	0.113646	0.116997	0.119298	0.120806	0.123156	0.125632	0.12792	0.127871	0.126774	0.126139	0.125369	0.123077	0.121534	0.121162	0.122318
16550	-1206.19	-1568.75	362.567	0.237609	0.235197	0.231717	0.229186	0.226314	0.222964	0.220838	0.220015	0.218802	0.217803	0.218126	0.216723	0.216609	0.217557	0.217037	0.214996	0.213928	0.215047	0.214158	0.207817	0.194658	0.17994	0.166626	0.154283	0.144475	0.135585	0.127801	0.120127	0.112284	0.103848	0.0987547	0.0949174	0.0914956	0.0887423	0.0876403	0.0890873	0.0924767	0.0961388	0.097529	0.0993639	0.101765	0.104304	0.105982	0.105958	0.104635	0.104617	0.103616	0.101254	0.0990741	0.099011	0.101519
16560	-1222.93	-1571.9	348.962	0.185035	0.182903	0.18223	0.180471	0.17953	0.178415	0.176352	0.174095	0.172087	0.173075	0.172903	0.173297	0.17339	0.174393	0.174709	0.173242	0.173661	0.174621	0.174413	0.168176	0.15766	0.147212	0.137399	0.12836	0.121728	0.114241	0.107382	0.101836	0.0961088	0.0893997	0.0852852	0.0828684	0.0802617	0.0787463	0.0771975	0.0773894	0.0800865	0.0825142	0.0846623	0.085788	0.0879055	0.0903463	0.0913156	0.0917275	0.0908423	0.0901871	0.0894281	0.0882358	0.0865958	0.0864692	0.0875414
16570	-1223.21	-1570.27	347.063	0.205538	0.201814	0.200738	0.199966	0.197549	0.196314	0.195764	0.194382	0.192842	0.192882	0.191861	0.192529	0.192101	0.193946	0.194236	0.192365	0.19069	0.191244	0.190716	0.185014	0.17388	0.161209	0.1503	0.140053	0.131661	0.122488	0.115415	0.108597	0.101292	0.0948327	0.0900592	0.0870893	0.0843266	0.082453	0.0811661	0.0819873	0.084907	0.0874867	0.0895869	0.0912809	0.0930619	0.0954272	0.0971333	0.0973894	0.0962032	0.0955361	0.095777	0.092957	0.0919429	0.0919936	0.093423
16580	-1202.03	-1568.33	366.303	0.247483	0.244358	0.240316	0.237445	0.235239	0.233526	0.23287	0.230358	0.229358	0.229037	0.229474	0.230205	0.229679	0.231841	0.23079	0.228232	0.228085	0.227173	0.226299	0.218989	0.206136	0.189163	0.17431	0.163001	0.152197	0.142386	0.133554	0.125813	0.117112	0.108232	0.102447	0.0986343	0.0949175	0.0924086	0.0907281	0.0917736	0.094823	0.0983205	0.100597	0.102383	0.105156	0.10785	0.109571	0.110364	0.109568	0.108626	0.107717	0.105054	0.102857	0.102925	0.105297
16590	-1178.42	-1568.45	390.029	0.225946	0.222898	0.219362	0.216798	0.21548	0.213574	0.212187	0.209956	0.208678	0.209985	0.210855	0.210064	0.209283	0.210216	0.210083	0.208123	0.207109	0.207718	0.206024	0.200973	0.187935	0.173116	0.159577	0.149392	0.139492	0.130509	0.122463	0.115701	0.107825	0.0996313	0.0938138	0.090361	0.0865266	0.0841876	0.0829583	0.0836915	0.0865709	0.0901213	0.0922057	0.0941493	0.0966315	0.0988541	0.0999319	0.0999036	0.0998182	0.0994656	0.098325	0.0958208	0.0945056	0.0942976	0.0954067
16600	-1203.43	-1568.5	365.075	0.22557	0.222175	0.221289	0.218082	0.215956	0.21373	0.212314	0.212258	0.211832	0.212847	0.212169	0.211953	0.211394	0.211251	0.212278	0.209982	0.211281	0.211276	0.21151	0.205866	0.194701	0.183973	0.171662	0.162842	0.154903	0.145721	0.138324	0.130932	0.124545	0.116771	0.111373	0.107822	0.104537	0.101833	0.10053	0.101205	0.104054	0.10769	0.10936	0.110186	0.112884	0.115516	0.1177	0.117292	0.116579	0.116701	0.114913	0.113136	0.111372	0.110706	0.111722
16610	-1136.01	-1568.54	432.528	0.239569	0.236995	0.235599	0.231751	0.230081	0.22824	0.228556	0.226348	0.22716	0.225675	0.226296	0.225152	0.225181	0.226391	0.226961	0.225686	0.224028	0.224783	0.223771	0.217777	0.20743	0.19505	0.18384	0.173157	0.163836	0.156226	0.146188	0.140248	0.130891	0.122625	0.116631	0.111845	0.108069	0.105482	0.104783	0.105101	0.107967	0.110843	0.113069	0.114941	0.116635	0.119482	0.121443	0.122123	0.120746	0.120836	0.119467	0.118369	0.116969	0.117357	0.119557
16620	-1097.55	-1569.26	471.715	0.209349	0.206382	0.204106	0.20217	0.200414	0.198517	0.196894	0.195682	0.195741	0.195859	0.195615	0.194854	0.195545	0.195251	0.195544	0.195042	0.192947	0.194439	0.193099	0.187301	0.175154	0.162401	0.149757	0.13993	0.131461	0.122564	0.114754	0.108236	0.100238	0.0926181	0.0877351	0.0840199	0.0807271	0.0778215	0.076709	0.0774814	0.0796627	0.0825784	0.0844387	0.0856606	0.0877382	0.0904767	0.0915478	0.091804	0.091331	0.0914458	0.0904213	0.0888375	0.0871014	0.0869647	0.0883202
16630	-1138.66	-1567.95	429.294	0.237623	0.234838	0.232043	0.229882	0.227712	0.226009	0.225094	0.224143	0.223282	0.223224	0.222919	0.221799	0.221535	0.222911	0.223241	0.221159	0.220697	0.221688	0.221215	0.215102	0.203394	0.189214	0.176711	0.165141	0.155978	0.145964	0.136866	0.12889	0.121322	0.113065	0.107575	0.103538	0.0997618	0.0964211	0.0951714	0.095753	0.098743	0.101856	0.104266	0.106194	0.108778	0.111356	0.112673	0.112612	0.111104	0.110649	0.110258	0.108154	0.106489	0.107014	0.108746
16640	-1155.04	-1568.06	413.028	0.234734	0.232215	0.229325	0.228908	0.22629	0.22573	0.222969	0.221977	0.221981	0.221687	0.220782	0.219934	0.21961	0.219602	0.220948	0.218918	0.219475	0.220038	0.219825	0.213331	0.200612	0.18697	0.173999	0.16356	0.154197	0.144868	0.13602	0.128996	0.120289	0.112001	0.106731	0.102625	0.0984456	0.0955347	0.094093	0.095546	0.0983733	0.101724	0.103483	0.105183	0.107855	0.110613	0.111346	0.111246	0.111027	0.110375	0.10959	0.108131	0.106305	0.106829	0.10851
16650	-1246.48	-1568.41	321.936	0.254228	0.249769	0.24706	0.245851	0.243504	0.242014	0.240696	0.237622	0.23667	0.237111	0.236011	0.234935	0.23516	0.23735	0.23619	0.234554	0.234319	0.23688	0.234833	0.226704	0.212612	0.196185	0.181145	0.169075	0.158756	0.14831	0.13928	0.130741	0.121979	0.11256	0.105678	0.101423	0.0968413	0.0937776	0.0923039	0.0940019	0.0975746	0.101065	0.103042	0.104912	0.107701	0.110528	0.111758	0.111726	0.110654	0.110179	0.109475	0.107069	0.105074	0.104906	0.107065
16660	-1181.96	-1568.39	386.436	0.223976	0.221759	0.220119	0.218672	0.217667	0.216911	0.214677	0.213324	0.21161	0.21114	0.21074	0.209574	0.209998	0.211243	0.21164	0.211243	0.210657	0.211756	0.210655	0.203333	0.191115	0.17814	0.165404	0.155168	0.146266	0.137339	0.129308	0.122559	0.11458	0.106536	0.100804	0.0963391	0.0929599	0.0901562	0.0891637	0.0905776	0.0936353	0.0966616	0.0987888	0.100439	0.102633	0.104892	0.106002	0.105811	0.104931	0.104538	0.103748	0.102239	0.100366	0.100724	0.102287
16670	-1237.17	-1568.77	331.595	0.25126	0.247033	0.245023	0.241319	0.240436	0.240436	0.2395	0.238514	0.236127	0.234803	0.234588	0.234061	0.233136	0.234853	0.235984	0.234821	0.235281	0.236396	0.234469	0.22653	0.213395	0.197976	0.184226	0.172048	0.161131	0.151638	0.142564	0.134453	0.125967	0.116692	0.110775	0.106515	0.102732	0.0997343	0.0986911	0.0999425	0.103285	0.106992	0.10945	0.110667	0.112602	0.115187	0.117005	0.117043	0.115782	0.115495	0.114439	0.112344	0.110596	0.110345	0.111956
