Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
9492	0	-1588.192	-1588.787	0.5949161	0.1683368
9493	1	-1587.956	-1588.758	0.8018295	0.1573137
9494	0	-1588.028	-1588.67	0.6418844	0.1658309
9495	1	-1588.064	-1588.694	0.6299248	0.1664687
9496	0	-1588.401	-1589.317	0.916746	0.1512011
9497	1	-1588.896	-1589.883	0.9873729	0.1474425
9498	0	-1588.048	-1588.886	0.8376693	0.1554073
9499	1	-1588.202	-1589.08	0.8780238	0.1532609
9500	0	-1588.553	-1589.078	0.5247865	0.1720841
9501	1	-1587.895	-1588.646	0.751046	0.1600159
9502	0	-1587.897	-1588.616	0.7182792	0.1617603
9503	1	-1588.316	-1588.884	0.5677444	0.1697878
9504	0	-1588.126	-1588.986	0.8598823	0.1542258
9505	1	-1587.927	-1588.616	0.6887383	0.1633337
9506	0	-1587.907	-1588.675	0.7685423	0.1590848
9507	1	-1587.978	-1588.639	0.6616002	0.1647798
9508	0	-1587.898	-1588.615	0.7163944	0.1618607
9509	1	-1587.918	-1588.697	0.7790341	0.1585265
9510	0	-1588.026	-1588.857	0.8305121	0.155788
9511	1	-1587.92	-1588.7	0.7799781	0.1584763
9512	0	-1588.122	-1588.981	0.8587921	0.1542838
9513	1	-1590.421	-1591.548	1.127413	0.1399738
9514	0	-1588.549	-1589.49	0.9406728	0.1499281
9515	1	-1588.169	-1588.77	0.600588	0.168034
9516	0	-1588.36	-1589.27	0.9095867	0.151582
9517	1	-1588.819	-1589.797	0.9778757	0.1479482
9518	0	-1587.894	-1588.619	0.7250272	0.161401
9519	1	-1588.836	-1589.318	0.4824864	0.1743483
9520	0	-1587.917	-1588.613	0.6961359	0.1629396
9521	1	-1589.266	-1590.294	1.028381	0.1452583
9522	0	-1588.122	-1588.981	0.8587978	0.1542835
9523	1	-1587.984	-1588.799	0.814577	0.1566356
9524	0	-1587.967	-1588.774	0.8070315	0.157037
9525	1	-1587.961	-1588.63	0.6696834	0.164349
9526	0	-1587.892	-1588.632	0.7398723	0.1606107
9527	1	-1587.903	-1588.613	0.7099687	0.1622028
9528	0	-1587.895	-1588.617	0.7220081	0.1615618
9529	1	-1588.285	-1589.18	0.8953839	0.1523375
9530	0	-1588.07	-1588.915	0.8444727	0.1550454
9531	1	-1588.219	-1588.808	0.5885644	0.1686759
9532	0	-1589.47	-1589.875	0.405707	0.1784663
9533	1	-1588.05	-1588.685	0.6342328	0.1662389
9534	0	-1588.813	-1589.791	0.9771441	0.1479871
9535	1	-1588.206	-1588.798	0.5915705	0.1685154
9536	0	-1587.901	-1588.663	0.7620695	0.1594293
9537	1	-1590.001	-1591.096	1.095049	0.1417027
9538	0	-1588.115	-1588.972	0.8569627	0.1543811
9539	1	-1588.457	-1589.383	0.9262565	0.1506951
9540	0	-1587.896	-1588.616	0.719621	0.1616889
9541	1	-1588.018	-1588.845	0.8275169	0.1559473
9542	0	-1587.927	-1588.712	0.7851449	0.1582014
9543	1	-1587.944	-1588.739	0.7955413	0.1576483
9544	0	-1587.894	-1588.62	0.7259147	0.1613537
9545	1	-1588.024	-1588.854	0.8296931	0.1558315
9546	0	-1588.515	-1589.046	0.5311219	0.1717453
9547	1	-1588.315	-1589.217	0.9012774	0.152024
9548	0	-1588.286	-1589.182	0.8956282	0.1523245
9549	1	-1588.137	-1589	0.8626848	0.1540767
9550	0	-1588.138	-1588.746	0.608651	0.1676037
9551	1	-1587.892	-1588.635	0.7424193	0.1604751
9552	0	-1588.737	-1589.233	0.49649	0.1735984
9553	1	-1587.981	-1588.641	0.6603477	0.1648466
9554	0	-1588.72	-1589.219	0.4988725	0.1734708
9555	1	-1588.051	-1588.89	0.8385767	0.155359
9556	0	-1588.039	-1588.677	0.637957	0.1660403
9557	1	-1588.208	-1588.8	0.5911004	0.1685405
9558	0	-1587.968	-1588.775	0.8073835	0.1570183
9559	1	-1588.493	-1589.425	0.9320279	0.1503881
9560	0	-1587.942	-1588.737	0.7945548	0.1577007
9561	1	-1588.441	-1588.985	0.5440348	0.1710549
9562	0	-1588.76	-1589.253	0.4931067	0.1737795
9563	1	-1588.531	-1589.059	0.5284622	0.1718875
9564	0	-1588.106	-1588.961	0.8545865	0.1545074
9565	1	-1590.499	-1591.632	1.13313	0.1396681
9566	0	-1588.159	-1589.028	0.8681362	0.1537868
9567	1	-1587.94	-1588.733	0.7930855	0.1577789
9568	0	-1587.892	-1588.628	0.7362234	0.1608049
9569	1	-1588.399	-1589.316	0.9165323	0.1512125
9570	0	-1588.53	-1589.468	0.937789	0.1500816
9571	1	-1588.429	-1589.351	0.9216359	0.150941
9572	0	-1588.202	-1589.08	0.8780484	0.1532595
9573	1	-1587.897	-1588.654	0.7565962	0.1597205
9574	0	-1587.903	-1588.613	0.7103849	0.1621807
9575	1	-1588.701	-1589.664	0.962441	0.1487697
9576	0	-1588.541	-1589.48	0.9394228	0.1499946
9577	1	-1587.972	-1588.636	0.6642604	0.164638
9578	0	-1589.603	-1589.995	0.3915831	0.1792252
9579	1	-1588.01	-1588.835	0.824851	0.1560891
9580	0	-1588.006	-1588.83	0.8232851	0.1561724
9581	1	-1587.893	-1588.638	0.745143	0.1603301
9582	0	-1587.919	-1588.698	0.7792926	0.1585128
9583	1	-1588.091	-1588.712	0.6217981	0.1669022
9584	0	-1588.199	-1588.793	0.5932267	0.168427
9585	1	-1588.198	-1589.075	0.87708	0.1533111
9586	0	-1588.241	-1588.825	0.5836326	0.1689392
9587	1	-1587.984	-1588.643	0.6590033	0.1649182
9588	0	-1588.308	-1588.877	0.5693879	0.1697
9589	1	-1587.993	-1588.648	0.6552941	0.1651159
9590	0	-1587.914	-1588.613	0.6986199	0.1628073
9591	1	-1590.535	-1591.67	1.135686	0.1395315
9592	0	-1587.949	-1588.747	0.798032	0.1575157
9593	1	-1588.057	-1588.689	0.6319744	0.1663594
9594	0	-1587.893	-1588.639	0.746465	0.1602598
9595	1	-1587.935	-1588.619	0.6838102	0.1635962
9596	0	-1588.093	-1588.714	0.6210885	0.1669401
9597	1	-1588.452	-1589.377	0.925337	0.1507441
9598	0	-1589.528	-1590.582	1.054002	0.1438927
9599	1	-1587.903	-1588.667	0.7641918	0.1593163
9600	0	-1588.542	-1589.482	0.9396221	0.149984
9601	1	-1588.823	-1589.308	0.484187	0.1742572
9602	0	-1587.892	-1588.628	0.7358704	0.1608237
9603	1	-1588.876	-1589.353	0.4770365	0.1746402
9604	0	-1587.907	-1588.676	0.7689922	0.1590609
9605	1	-1588.001	-1588.823	0.8214232	0.1562714
9606	0	-1587.922	-1588.703	0.7814659	0.1583971
9607	1	-1589.903	-1590.265	0.3615513	0.1808401
9608	0	-1588.061	-1588.692	0.6306614	0.1664294
9609	1	-1588.06	-1588.901	0.8413696	0.1552104
9610	0	-1588.754	-1589.724	0.9695527	0.1483912
9611	1	-1587.897	-1588.616	0.7186584	0.1617401
9612	0	-1589.243	-1590.269	1.026082	0.1453808
9613	1	-1589.35	-1589.769	0.418886	0.1777587
9614	0	-1588.911	-1589.384	0.4722139	0.1748986
9615	1	-1588.531	-1589.469	0.9379637	0.1500723
9616	0	-1587.99	-1588.807	0.8169228	0.1565108
9617	1	-1589.1	-1590.111	1.010886	0.1461904
9618	0	-1587.947	-1588.743	0.7969553	0.157573
9619	1	-1588.543	-1589.07	0.5264244	0.1719965
9620	0	-1588.041	-1588.876	0.8353446	0.1555309
9621	1	-1588.101	-1588.954	0.8531308	0.1545849
9622	0	-1590.283	-1591.401	1.117184	0.1405204
9623	1	-1587.991	-1588.809	0.8174607	0.1564822
9624	0	-1587.955	-1588.627	0.6727087	0.1641878
9625	1	-1588.11	-1588.966	0.8556232	0.1544523
9626	0	-1588.664	-1589.172	0.5072424	0.1730228
9627	1	-1589.084	-1589.534	0.450141	0.1760817
9628	0	-1589.21	-1589.645	0.4349932	0.1768942
9629	1	-1588.238	-1589.123	0.8857216	0.1528514
9630	0	-1588.009	-1588.834	0.824453	0.1561102
9631	1	-1587.898	-1588.656	0.7580948	0.1596408
9632	0	-1588.066	-1588.91	0.8432696	0.1551094
9633	1	-1587.901	-1588.664	0.7625287	0.1594048
9634	0	-1588.322	-1589.225	0.9026228	0.1519524
9635	1	-1589.296	-1589.721	0.4249665	0.1774323
9636	0	-1588.05	-1588.685	0.634298	0.1662355
9637	1	-1588.852	-1589.332	0.4802953	0.1744656
9638	0	-1587.981	-1588.795	0.8134116	0.1566976
9639	1	-1589.157	-1589.598	0.441239	0.1765592
9640	0	-1587.94	-1588.733	0.7933789	0.1577633
9641	1	-1587.984	-1588.643	0.6590539	0.1649155
9642	0	-1588.069	-1588.913	0.8439312	0.1550742
9643	1	-1588.077	-1588.703	0.6257904	0.1666892
9644	0	-1588.292	-1589.189	0.8967712	0.1522637
9645	1	-1587.898	-1588.615	0.7169541	0.1618309
9646	0	-1587.937	-1588.62	0.6823061	0.1636764
9647	1	-1588.513	-1589.448	0.9351476	0.1502221
9648	0	-1587.975	-1588.638	0.6629289	0.164709
9649	1	-1588.013	-1588.839	0.8257976	0.1560387
9650	0	-1588.073	-1588.918	0.8451627	0.1550087
9651	1	-1587.892	-1588.634	0.7418481	0.1605055
9652	0	-1587.901	-1588.614	0.7130641	0.162038
9653	1	-1587.892	-1588.631	0.7390591	0.160654
9654	0	-1588.718	-1589.217	0.4992013	0.1734532
9655	1	-1588.588	-1589.534	0.9464581	0.1496203
9656	0	-1587.975	-1588.638	0.6629516	0.1647078
9657	1	-1587.903	-1588.668	0.764897	0.1592788
9658	0	-1588.464	-1589.004	0.5398548	0.1712783
9659	1	-1590.737	-1591.887	1.149898	0.1387713
9660	0	-1588.725	-1589.691	0.9657123	0.1485956
9661	1	-1589.062	-1590.068	1.006597	0.1464188
9662	0	-1587.892	-1588.625	0.7329208	0.1609807
9663	1	-1588.452	-1588.994	0.5419124	0.1711683
9664	0	-1589.017	-1590.019	1.001605	0.1466847
9665	1	-1587.968	-1588.634	0.6659273	0.1645492
9666	0	-1588.003	-1588.825	0.822046	0.1562383
9667	1	-1589.897	-1590.983	1.086467	0.1421607
9668	0	-1589.832	-1590.201	0.3684879	0.1804669
9669	1	-1588.086	-1588.709	0.6230538	0.1668352
9670	0	-1588.02	-1588.848	0.8282693	0.1559072
9671	1	-1587.945	-1588.623	0.6777399	0.1639197
9672	0	-1588.203	-1589.081	0.8781388	0.1532547
9673	1	-1587.968	-1588.634	0.6662744	0.1645307
9674	0	-1588.28	-1588.855	0.5752534	0.1693867
9675	1	-1589.007	-1590.007	1.000388	0.1467495
9676	0	-1588.152	-1588.757	0.6049467	0.1678014
9677	1	-1587.955	-1588.756	0.8013467	0.1573394
9678	0	-1589.729	-1590.107	0.3787428	0.1799154
9679	1	-1588.442	-1589.366	0.9238188	0.1508248
9680	0	-1588.042	-1588.877	0.8355448	0.1555203
9681	1	-1588.208	-1588.799	0.5912503	0.1685325
9682	0	-1587.892	-1588.636	0.7440402	0.1603888
9683	1	-1588.548	-1589.489	0.9405643	0.1499339
9684	0	-1587.931	-1588.718	0.7876219	0.1580696
9685	1	-1588.415	-1589.334	0.9191995	0.1510706
9686	0	-1589.667	-1590.734	1.066669	0.1432171
9687	1	-1587.966	-1588.633	0.6672437	0.164479
9688	0	-1588.312	-1588.881	0.5684827	0.1697484
9689	1	-1590.776	-1591.06	0.2846732	0.1849833
9690	0	-1588.695	-1589.198	0.5026052	0.173271
9691	1	-1588.329	-1589.233	0.9038404	0.1518876
9692	0	-1587.898	-1588.656	0.7575573	0.1596694
9693	1	-1588.164	-1588.766	0.6018654	0.1679658
9694	0	-1587.968	-1588.634	0.6662156	0.1645338
9695	1	-1588.223	-1588.811	0.587653	0.1687246
9696	0	-1588.033	-1588.865	0.8325573	0.1556792
9697	1	-1588.294	-1588.866	0.5722306	0.1695482
9698	0	-1588.083	-1588.707	0.6239553	0.1667871
9699	1	-1588.236	-1588.821	0.5848594	0.1688737
9700	0	-1587.929	-1588.716	0.7867976	0.1581134
9701	1	-1589.478	-1590.527	1.049272	0.1441448
9702	0	-1588.651	-1589.606	0.9554659	0.1491409
9703	1	-1588.999	-1589.46	0.4607623	0.1755123
9704	0	-1587.917	-1588.695	0.7777919	0.1585926
9705	1	-1589.117	-1589.563	0.4460706	0.1763
9706	0	-1588.68	-1589.639	0.9595026	0.1489261
9707	1	-1587.894	-1588.619	0.7250678	0.1613988
9708	0	-1588.242	-1589.128	0.8865734	0.1528061
9709	1	-1587.926	-1588.711	0.7848183	0.1582188
9710	0	-1588.541	-1589.48	0.9394235	0.1499946
9711	1	-1587.901	-1588.614	0.7126545	0.1620598
9712	0	-1587.961	-1588.631	0.669245	0.1643723
9713	1	-1588.848	-1589.329	0.4808208	0.1744375
9714	0	-1588.089	-1588.711	0.6222137	0.16688
9715	1	-1587.96	-1588.764	0.8039228	0.1572024
9716	0	-1588.063	-1588.693	0.6301078	0.1664589
9717	1	-1587.915	-1588.613	0.6976861	0.162857
9718	0	-1589.115	-1589.561	0.4463111	0.1762871
9719	1	-1587.892	-1588.628	0.7366606	0.1607817
9720	0	-1588.324	-1588.89	0.5660944	0.169876
9721	1	-1587.897	-1588.615	0.7181547	0.1617669
9722	0	-1587.927	-1588.616	0.6887175	0.1633348
9723	1	-1588.987	-1589.985	0.9981445	0.146869
9724	0	-1587.983	-1588.798	0.8142613	0.1566524
9725	1	-1587.896	-1588.616	0.7201752	0.1616593
9726	0	-1588.516	-1589.451	0.9356068	0.1501977
9727	1	-1587.913	-1588.613	0.7002291	0.1627216
9728	0	-1588.333	-1589.238	0.9047105	0.1518414
9729	1	-1587.903	-1588.613	0.7097738	0.1622132
9730	0	-1588.012	-1588.838	0.8255801	0.1560503
9731	1	-1587.9	-1588.614	0.7141335	0.1619811
9732	0	-1588.865	-1589.343	0.4785273	0.1745603
9733	1	-1588.161	-1588.763	0.6026987	0.1679214
9734	0	-1587.892	-1588.63	0.7381254	0.1607037
9735	1	-1587.914	-1588.613	0.6991013	0.1627816
9736	0	-1588.306	-1589.205	0.8994444	0.1521215
9737	1	-1588.297	-1589.195	0.8978498	0.1522063
9738	0	-1588.912	-1589.384	0.4722014	0.1748993
9739	1	-1588.596	-1589.114	0.5179129	0.1724518
9740	0	-1587.911	-1588.683	0.7725533	0.1588714
9741	1	-1587.902	-1588.666	0.7634714	0.1593546
9742	0	-1588.578	-1589.523	0.9450423	0.1496956
9743	1	-1588.089	-1588.711	0.6221557	0.1668831
9744	0	-1588.175	-1588.774	0.5991664	0.1681099
9745	1	-1588.107	-1588.962	0.8549041	0.1544906
9746	0	-1588.022	-1588.666	0.6439549	0.1657205
9747	1	-1587.899	-1588.614	0.7152946	0.1619192
9748	0	-1589.428	-1589.839	0.4101907	0.1782255
9749	1	-1588.543	-1589.069	0.5264397	0.1719957
9750	0	-1590.194	-1590.528	0.3344722	0.1822979
9751	1	-1587.988	-1588.645	0.6570802	0.1650207
9752	0	-1587.894	-1588.643	0.7491786	0.1601153
9753	1	-1588.981	-1589.978	0.9973842	0.1469095
9754	0	-1588.555	-1589.079	0.5245441	0.1720971
9755	1	-1588.035	-1588.674	0.6394356	0.1659615
9756	0	-1589.038	-1589.494	0.4558323	0.1757766
9757	1	-1588.249	-1589.137	0.8880419	0.152728
9758	0	-1587.905	-1588.613	0.7073093	0.1623445
9759	1	-1588.063	-1588.906	0.8423519	0.1551582
9760	0	-1587.946	-1588.743	0.7968191	0.1575803
9761	1	-1587.896	-1588.649	0.7533734	0.1598921
9762	0	-1588.169	-1589.039	0.8704015	0.1536663
9763	1	-1588.053	-1588.686	0.633424	0.1662821
9764	0	-1588.13	-1588.991	0.8608896	0.1541722
9765	1	-1587.907	-1588.613	0.7056546	0.1624326
9766	0	-1591.14	-1591.396	0.2558727	0.186539
9767	1	-1588.075	-1588.921	0.8459281	0.154968
9768	0	-1588.086	-1588.934	0.8488605	0.154812
9769	1	-1589.159	-1590.177	1.01728	0.1458498
9770	0	-1588.028	-1588.859	0.8310482	0.1557594
9771	1	-1588.828	-1589.311	0.4835475	0.1742914
9772	0	-1587.981	-1588.795	0.8134539	0.1566953
9773	1	-1587.974	-1588.785	0.8103827	0.1568587
9774	0	-1587.907	-1588.677	0.7692988	0.1590445
9775	1	-1587.901	-1588.614	0.713109	0.1620356
9776	0	-1588.159	-1589.027	0.8679348	0.1537975
9777	1	-1588.022	-1588.666	0.6441224	0.1657116
9778	0	-1588.825	-1589.309	0.4839424	0.1742703
9779	1	-1588.407	-1589.325	0.9178656	0.1511415
9780	0	-1587.971	-1588.635	0.6648703	0.1646055
9781	1	-1588.215	-1589.096	0.8808234	0.1531119
9782	0	-1588.72	-1589.685	0.9649562	0.1486358
9783	1	-1587.9	-1588.661	0.7607259	0.1595008
9784	0	-1587.899	-1588.658	0.7591722	0.1595834
9785	1	-1588.07	-1588.914	0.8442163	0.155059
9786	0	-1588.392	-1588.945	0.5529939	0.170576
9787	1	-1591.029	-1591.294	0.2644697	0.1860744
9788	0	-1588.396	-1588.948	0.5521294	0.1706222
9789	1	-1588.077	-1588.703	0.6259105	0.1666828
9790	0	-1588.225	-1589.108	0.883092	0.1529913
9791	1	-1591.11	-1592.285	1.174696	0.1374437
9792	0	-1587.914	-1588.689	0.775238	0.1587285
9793	1	-1588.823	-1589.801	0.9783325	0.1479238
9794	0	-1587.918	-1588.614	0.6955339	0.1629717
9795	1	-1588	-1588.652	0.6523807	0.1652713
9796	0	-1587.895	-1588.647	0.751738	0.1599791
9797	1	-1587.944	-1588.622	0.6786836	0.1638694
9798	0	-1587.967	-1588.633	0.6667621	0.1645047
9799	1	-1587.922	-1588.614	0.6927443	0.1631203
9800	0	-1588.245	-1588.828	0.5827495	0.1689864
9801	1	-1590.139	-1590.479	0.3394598	0.1820292
9802	0	-1588.158	-1588.761	0.6034791	0.1678797
9803	1	-1588.607	-1589.123	0.5161545	0.1725459
9804	0	-1587.963	-1588.768	0.805343	0.1571268
9805	1	-1587.906	-1588.673	0.7676274	0.1591335
9806	0	-1587.952	-1588.751	0.7996967	0.1574272
9807	1	-1587.999	-1588.652	0.6527096	0.1652537
9808	0	-1587.9	-1588.614	0.7138604	0.1619956
9809	1	-1588.534	-1589.062	0.5279407	0.1719154
9810	0	-1587.892	-1588.629	0.7368617	0.160771
9811	1	-1588.373	-1589.285	0.9118785	0.15146
9812	0	-1588.158	-1589.025	0.8677187	0.153809
9813	1	-1588.206	-1589.085	0.8788521	0.1532168
9814	0	-1587.969	-1588.777	0.8080308	0.1569838
9815	1	-1588.472	-1589.4	0.9286052	0.1505702
9816	0	-1588.041	-1588.678	0.6373187	0.1660744
9817	1	-1587.915	-1588.613	0.6983679	0.1628207
9818	0	-1587.946	-1588.623	0.6775205	0.1639314
9819	1	-1588.491	-1589.422	0.9316462	0.1504084
9820	0	-1588.165	-1588.767	0.6015946	0.1679803
9821	1	-1587.916	-1588.613	0.69732	0.1628765
9822	0	-1587.892	-1588.634	0.7419933	0.1604978
9823	1	-1587.905	-1588.613	0.7079772	0.1623089
9824	0	-1587.978	-1588.639	0.6617226	0.1647733
9825	1	-1589.764	-1590.839	1.075158	0.1427642
9826	0	-1588.017	-1588.844	0.8271615	0.1559662
9827	1	-1589.355	-1589.773	0.4183365	0.1777882
9828	0	-1587.957	-1588.628	0.6715543	0.1642493
9829	1	-1587.892	-1588.625	0.7332862	0.1609613
9830	0	-1588.785	-1589.274	0.4895825	0.1739682
9831	1	-1589.541	-1590.596	1.05521	0.1438282
9832	0	-1588.422	-1588.969	0.5474307	0.1708733
9833	1	-1588.075	-1588.702	0.6263333	0.1666603
9834	0	-1587.893	-1588.641	0.747702	0.1601939
9835	1	-1587.892	-1588.624	0.7318746	0.1610364
9836	0	-1587.925	-1588.709	0.7840229	0.1582611
9837	1	-1588.363	-1589.273	0.9101453	0.1515522
9838	0	-1588.726	-1589.224	0.4980352	0.1735157
9839	1	-1587.892	-1588.623	0.7305702	0.1611059
9840	0	-1587.893	-1588.621	0.7278082	0.1612529
9841	1	-1587.895	-1588.646	0.7510722	0.1600145
9842	0	-1588.185	-1588.782	0.5967367	0.1682396
9843	1	-1589.772	-1590.146	0.3744037	0.1801487
9844	0	-1589.032	-1589.489	0.4565737	0.1757368
9845	1	-1590.47	-1590.78	0.3102137	0.1836053
9846	0	-1588.39	-1588.943	0.5532906	0.1705601
9847	1	-1588.637	-1589.149	0.5113838	0.1728012
9848	0	-1587.892	-1588.633	0.7410127	0.16055
9849	1	-1587.911	-1588.684	0.7727599	0.1588604
9850	0	-1588.587	-1589.106	0.5193685	0.172374
9851	1	-1587.986	-1588.801	0.8152848	0.1565979
9852	0	-1588.013	-1588.838	0.8256584	0.1560461
9853	1	-1587.893	-1588.641	0.7473424	0.1602131
9854	0	-1587.898	-1588.655	0.7570468	0.1596966
9855	1	-1588.452	-1588.994	0.5420814	0.1711593
9856	0	-1587.943	-1588.622	0.6787556	0.1638655
9857	1	-1588.424	-1589.344	0.920679	0.1509919
9858	0	-1588.247	-1589.135	0.8878057	0.1527406
9859	1	-1587.901	-1588.614	0.7127173	0.1620565
9860	0	-1587.945	-1588.623	0.6776584	0.163924
9861	1	-1587.976	-1588.787	0.8109634	0.1568278
9862	0	-1588.216	-1589.097	0.8810154	0.1531017
9863	1	-1588.498	-1589.032	0.5340164	0.1715905
9864	0	-1588.805	-1589.781	0.9760661	0.1480445
9865	1	-1587.984	-1588.798	0.8143582	0.1566472
9866	0	-1589.319	-1590.353	1.033832	0.1449678
9867	1	-1589.161	-1589.602	0.4407298	0.1765865
9868	0	-1588.05	-1588.685	0.6342277	0.1662392
9869	1	-1587.916	-1588.613	0.6975183	0.162866
9870	0	-1587.916	-1588.693	0.7771975	0.1586242
9871	1	-1588.417	-1588.965	0.5482962	0.1708271
9872	0	-1588.834	-1589.814	0.9797261	0.1478496
9873	1	-1588.037	-1588.871	0.8341186	0.1555961
9874	0	-1588.428	-1589.349	0.921355	0.1509559
9875	1	-1589.684	-1590.753	1.068207	0.1431351
9876	0	-1587.946	-1588.743	0.7969347	0.1575741
9877	1	-1593.302	-1593.412	0.1092439	0.1944934
9878	0	-1588.084	-1588.933	0.8485572	0.1548281
9879	1	-1588.19	-1588.785	0.5955178	0.1683047
9880	0	-1588.197	-1589.073	0.8767839	0.1533268
9881	1	-1588.195	-1588.79	0.5941786	0.1683762
9882	0	-1588.061	-1588.903	0.8416654	0.1551947
9883	1	-1589.483	-1590.533	1.049803	0.1441165
9884	0	-1588.082	-1588.706	0.6244588	0.1667603
9885	1	-1587.931	-1588.719	0.7879019	0.1580547
9886	0	-1588.436	-1589.358	0.9227066	0.150884
9887	1	-1588.3	-1588.871	0.5710447	0.1696115
9888	0	-1590.172	-1591.28	1.108599	0.1409791
9889	1	-1587.961	-1588.765	0.8041024	0.1571928
9890	0	-1588.245	-1589.133	0.8873519	0.1527647
9891	1	-1591.804	-1593.021	1.216825	0.1351844
9892	0	-1587.9	-1588.662	0.7611901	0.1594761
9893	1	-1587.932	-1588.72	0.7882683	0.1580352
9894	0	-1588.337	-1588.9	0.5636108	0.1700087
9895	1	-1587.892	-1588.631	0.7395705	0.1606268
9896	0	-1588.058	-1588.69	0.6317115	0.1663734
9897	1	-1587.946	-1588.743	0.7967821	0.1575822
9898	0	-1587.964	-1588.769	0.8056261	0.1571117
9899	1	-1588.095	-1588.715	0.6205215	0.1669703
9900	0	-1587.915	-1588.613	0.6983658	0.1628208
9901	1	-1588.068	-1588.911	0.8436941	0.1550868
9902	0	-1587.892	-1588.627	0.7357267	0.1608314
9903	1	-1587.913	-1588.613	0.6999106	0.1627385
9904	0	-1587.894	-1588.618	0.7239131	0.1614603
9905	1	-1588.221	-1588.809	0.5882593	0.1686922
9906	0	-1588.736	-1589.233	0.496535	0.173596
9907	1	-1588.069	-1588.914	0.8441944	0.1550602
9908	0	-1588.185	-1589.06	0.8742474	0.1534617
9909	1	-1588.4	-1589.317	0.916625	0.1512075
9910	0	-1587.908	-1588.613	0.7049582	0.1624697
9911	1	-1588.261	-1589.152	0.8905876	0.1525926
9912	0	-1588.262	-1589.152	0.890738	0.1525846
9913	1	-1587.906	-1588.613	0.7063566	0.1623952
9914	0	-1588.334	-1589.239	0.9048866	0.151832
9915	1	-1587.907	-1588.613	0.705276	0.1624528
9916	0	-1590.324	-1591.445	1.120266	0.1403558
9917	1	-1590.416	-1590.73	0.3148799	0.1833537
9918	0	-1588.412	-1588.961	0.5492708	0.170775
9919	1	-1588.136	-1588.998	0.8623809	0.1540929
9920	0	-1588.285	-1589.18	0.895326	0.1523405
9921	1	-1590.892	-1591.168	0.2752874	0.1854901
9922	0	-1588.228	-1589.111	0.883652	0.1529615
9923	1	-1587.899	-1588.615	0.7161562	0.1618733
9924	0	-1587.892	-1588.636	0.7438909	0.1603968
9925	1	-1588.058	-1588.69	0.631893	0.1663637
9926	0	-1588.877	-1589.862	0.9850195	0.1475678
9927	1	-1588.167	-1588.768	0.6012352	0.1679995
9928	0	-1588.75	-1589.245	0.4945422	0.1737027
9929	1	-1587.913	-1588.613	0.6999537	0.1627362
9930	0	-1588.197	-1589.074	0.8769214	0.1533195
9931	1	-1587.986	-1588.802	0.8154382	0.1565898
9932	0	-1588.012	-1588.66	0.6475711	0.1655277
9933	1	-1587.905	-1588.671	0.7665372	0.1591915
9934	0	-1587.904	-1588.613	0.7083425	0.1622895
9935	1	-1588.45	-1588.992	0.5423754	0.1711436
9936	0	-1587.935	-1588.619	0.6835851	0.1636082
9937	1	-1588.243	-1588.826	0.5833074	0.1689566
9938	0	-1588.408	-1589.326	0.917988	0.151135
9939	1	-1589.732	-1590.111	0.378373	0.1799353
9940	0	-1588.196	-1588.79	0.5941028	0.1683802
9941	1	-1587.919	-1588.699	0.7798459	0.1584833
9942	0	-1588.024	-1588.667	0.6432151	0.1657599
9943	1	-1588.341	-1588.904	0.5626436	0.1700603
9944	0	-1588.643	-1589.154	0.5104792	0.1728496
9945	1	-1588.124	-1588.736	0.6124743	0.1673997
9946	0	-1589.346	-1589.765	0.4193347	0.1777346
9947	1	-1587.899	-1588.659	0.7594584	0.1595682
9948	0	-1588.142	-1588.749	0.6075629	0.1676618
9949	1	-1588.242	-1589.129	0.8866535	0.1528018
9950	0	-1588.998	-1589.459	0.4609074	0.1755045
9951	1	-1588.281	-1588.856	0.574925	0.1694043
9952	0	-1588.076	-1588.702	0.6261263	0.1666713
9953	1	-1590.021	-1591.118	1.096657	0.1416168
9954	0	-1587.965	-1588.633	0.6674264	0.1644693
9955	1	-1588.134	-1588.744	0.6096773	0.1675489
9956	0	-1588.002	-1588.654	0.6514734	0.1653196
9957	1	-1588.54	-1589.067	0.52693	0.1719695
9958	0	-1588.265	-1588.843	0.5784645	0.1692152
9959	1	-1588.181	-1588.779	0.5977057	0.1681879
9960	0	-1588.07	-1588.914	0.8442005	0.1550599
9961	1	-1588	-1588.652	0.6522916	0.165276
9962	0	-1588.089	-1588.711	0.6222569	0.1668777
9963	1	-1588.208	-1589.087	0.8793239	0.1531917
9964	0	-1589.083	-1589.534	0.450201	0.1760785
9965	1	-1588.28	-1588.856	0.5750946	0.1693952
9966	0	-1588.112	-1588.728	0.6157078	0.1672271
9967	1	-1588.599	-1589.116	0.5174296	0.1724777
9968	0	-1588.699	-1589.201	0.5019841	0.1733043
9969	1	-1587.904	-1588.613	0.7094147	0.1622324
9970	0	-1587.969	-1588.635	0.6654349	0.1645754
9971	1	-1588.278	-1589.172	0.8940765	0.152407
9972	0	-1587.899	-1588.657	0.7586268	0.1596125
9973	1	-1588.976	-1589.973	0.9968826	0.1469362
9974	0	-1588.008	-1588.832	0.8240318	0.1561327
