Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	extinction[38]	extinction[39]	extinction[40]	extinction[41]	extinction[42]	extinction[43]	extinction[44]	extinction[45]	extinction[46]	extinction[47]	extinction[48]	extinction[49]	extinction[50]	extinction[51]
4760	-1304.94	-1566.27	261.335	0.166785	0.168807	0.169427	0.170375	0.171647	0.172011	0.171928	0.172742	0.173096	0.174174	0.173223	0.173574	0.171626	0.171308	0.172441	0.171279	0.173069	0.170669	0.17144	0.173549	0.182665	0.196494	0.213981	0.223987	0.235638	0.25186	0.263736	0.273281	0.287543	0.304082	0.316538	0.327942	0.336974	0.343124	0.346018	0.337265	0.327356	0.314486	0.310053	0.306513	0.302718	0.30023	0.299221	0.298994	0.301359	0.298564	0.303179	0.308407	0.311335	0.316608	0.313487
4770	-1287.71	-1567.3	279.594	0.123417	0.123803	0.124487	0.126443	0.127684	0.128301	0.129497	0.127653	0.127219	0.128267	0.125874	0.127237	0.125442	0.125427	0.126776	0.126223	0.126767	0.126423	0.126783	0.13106	0.138402	0.14666	0.158099	0.169572	0.177331	0.187409	0.196643	0.208103	0.217204	0.232053	0.242127	0.248765	0.257016	0.263339	0.264877	0.260109	0.251094	0.242584	0.239254	0.236693	0.232709	0.232417	0.226548	0.225482	0.226966	0.228777	0.228966	0.234373	0.241152	0.238707	0.23578
4780	-1330.02	-1565.24	235.22	0.147054	0.146993	0.150392	0.15312	0.151736	0.152594	0.152409	0.15272	0.154771	0.155299	0.15339	0.151897	0.154056	0.153715	0.153092	0.155513	0.155006	0.155589	0.15564	0.160753	0.174431	0.188703	0.205651	0.218282	0.235338	0.25204	0.270384	0.287744	0.312585	0.330404	0.353849	0.365273	0.375071	0.381978	0.385782	0.379288	0.371965	0.360727	0.358397	0.349482	0.342927	0.336925	0.332775	0.331886	0.333351	0.331866	0.335087	0.341119	0.352022	0.35412	0.350642
4790	-1302.92	-1566	263.08	0.11629	0.117531	0.118841	0.119859	0.119507	0.121391	0.12268	0.121944	0.123139	0.121912	0.123262	0.123542	0.123412	0.122093	0.122406	0.122849	0.125181	0.126699	0.124598	0.129548	0.137624	0.150877	0.164803	0.177475	0.19042	0.20219	0.216422	0.22975	0.249676	0.272605	0.286877	0.298187	0.303118	0.307352	0.312493	0.309957	0.29928	0.289677	0.286029	0.282112	0.27508	0.271799	0.267944	0.26659	0.273046	0.274607	0.27641	0.279534	0.282946	0.282114	0.276845
4800	-1295.36	-1568.88	273.52	0.108982	0.111503	0.112212	0.113031	0.114076	0.114911	0.114815	0.117178	0.118527	0.12114	0.120287	0.121591	0.119095	0.119046	0.118194	0.119575	0.120827	0.120488	0.122132	0.125386	0.133343	0.144528	0.157664	0.16788	0.182001	0.195228	0.210538	0.221088	0.238933	0.260158	0.270155	0.280118	0.289269	0.293684	0.298173	0.29279	0.281521	0.273194	0.270224	0.264901	0.263161	0.259579	0.259024	0.259669	0.263088	0.263118	0.264066	0.271177	0.271816	0.271605	0.263304
4810	-1332.52	-1569.13	236.605	0.217241	0.220561	0.22315	0.224444	0.224799	0.227502	0.226593	0.226453	0.226803	0.22772	0.229016	0.229469	0.230902	0.229819	0.229401	0.2341	0.236327	0.234108	0.234466	0.239878	0.252337	0.270164	0.288969	0.306636	0.325596	0.339423	0.354766	0.37746	0.397678	0.42471	0.440955	0.456627	0.471485	0.480289	0.484839	0.477759	0.463957	0.450222	0.444306	0.438261	0.427304	0.427903	0.424002	0.424015	0.425115	0.425963	0.42853	0.439334	0.451334	0.448534	0.441311
4820	-1303.14	-1567.99	264.856	0.141418	0.143475	0.146014	0.14695	0.147726	0.14797	0.148957	0.148907	0.149152	0.148662	0.14901	0.150086	0.150609	0.150986	0.151982	0.154219	0.15381	0.152467	0.153352	0.158161	0.167741	0.180825	0.194446	0.209309	0.221603	0.238443	0.254372	0.267003	0.282714	0.305497	0.325872	0.339691	0.350828	0.361033	0.365473	0.361279	0.351022	0.336556	0.32653	0.320608	0.31611	0.309896	0.309002	0.306647	0.310916	0.315757	0.316554	0.324699	0.329379	0.328782	0.322382
4830	-1273.89	-1567.03	293.14	0.13029	0.131036	0.13233	0.134338	0.134655	0.136169	0.136401	0.137593	0.136591	0.136349	0.137446	0.138583	0.139319	0.139854	0.14089	0.142364	0.142894	0.141668	0.141282	0.142878	0.151583	0.161925	0.175686	0.189936	0.203128	0.21499	0.227975	0.243027	0.255325	0.275882	0.290093	0.29902	0.310981	0.32107	0.325517	0.321698	0.307674	0.295443	0.292579	0.29094	0.286398	0.277708	0.272435	0.274493	0.276983	0.281078	0.282452	0.288117	0.292658	0.293841	0.28866
4840	-1205.35	-1569.66	364.31	0.103325	0.103597	0.104295	0.105012	0.106786	0.108135	0.108782	0.109104	0.110209	0.108422	0.108774	0.110393	0.110946	0.109981	0.111214	0.112821	0.112868	0.111216	0.111403	0.114254	0.120813	0.129036	0.137934	0.147937	0.159767	0.170774	0.182922	0.19525	0.20687	0.222435	0.235131	0.242393	0.250988	0.257954	0.259887	0.257839	0.25122	0.24205	0.23583	0.233143	0.227716	0.223431	0.221217	0.220558	0.221727	0.221728	0.225049	0.227964	0.232388	0.236976	0.230588
4850	-1205.66	-1568.03	362.37	0.136901	0.138313	0.139393	0.139945	0.139957	0.140497	0.141456	0.141698	0.141824	0.142369	0.143197	0.143208	0.143661	0.142981	0.143113	0.144915	0.145189	0.144835	0.145304	0.147389	0.153552	0.160608	0.170106	0.177846	0.186914	0.196409	0.207899	0.2159	0.227596	0.24055	0.25153	0.260563	0.266276	0.272411	0.272463	0.270132	0.264114	0.259451	0.255908	0.252719	0.247083	0.240947	0.236907	0.236068	0.239878	0.240943	0.243438	0.247561	0.249653	0.250433	0.248872
4860	-1262.18	-1569.39	307.211	0.16587	0.166584	0.1677	0.167788	0.167918	0.168104	0.168179	0.167771	0.16903	0.169622	0.171356	0.172471	0.172512	0.170539	0.172011	0.173246	0.173243	0.173288	0.17306	0.174718	0.183953	0.193769	0.204777	0.215375	0.221876	0.231079	0.244024	0.257216	0.266855	0.280826	0.290604	0.298726	0.30929	0.318329	0.318116	0.317106	0.308997	0.29686	0.292039	0.289129	0.284685	0.281046	0.275175	0.276941	0.281277	0.282808	0.283707	0.288977	0.292059	0.29095	0.288116
4870	-1242.36	-1567.81	325.445	0.137727	0.140087	0.141237	0.142748	0.141863	0.140281	0.141111	0.141819	0.141697	0.143389	0.142119	0.143683	0.146032	0.143207	0.145186	0.14871	0.149366	0.146624	0.145887	0.147825	0.154046	0.165462	0.179731	0.184491	0.19323	0.20426	0.21326	0.224911	0.235906	0.251275	0.264814	0.277928	0.283861	0.291195	0.292798	0.287087	0.276752	0.270527	0.263944	0.264115	0.258918	0.253777	0.251287	0.247795	0.24917	0.255227	0.254206	0.263973	0.269939	0.268785	0.262548
4880	-1237.05	-1568.68	331.629	0.168947	0.17145	0.17244	0.17191	0.171947	0.174084	0.174029	0.174188	0.174143	0.175861	0.175695	0.175525	0.176358	0.17759	0.177995	0.178226	0.177601	0.177157	0.177694	0.179903	0.185709	0.193473	0.200051	0.205992	0.211174	0.217464	0.223466	0.233691	0.243558	0.254512	0.263439	0.268059	0.273152	0.276762	0.280626	0.277851	0.273251	0.26662	0.261438	0.260929	0.256316	0.251216	0.253625	0.256111	0.256607	0.258625	0.260569	0.263735	0.26527	0.265042	0.262556
4890	-1273.11	-1568.34	295.234	0.177684	0.178476	0.180647	0.18191	0.181462	0.183197	0.187471	0.186674	0.186012	0.184265	0.185051	0.184305	0.187228	0.187329	0.190916	0.190147	0.191367	0.190368	0.189499	0.192261	0.199082	0.205289	0.216166	0.227161	0.232799	0.240642	0.253887	0.261922	0.272754	0.28211	0.294267	0.301369	0.310496	0.317527	0.319715	0.312834	0.310192	0.296384	0.288549	0.288923	0.282769	0.280816	0.279911	0.28349	0.285992	0.284519	0.290817	0.297868	0.298812	0.301164	0.293907
4900	-1247.93	-1568.47	320.538	0.143243	0.14475	0.145498	0.146339	0.146645	0.148879	0.154481	0.155795	0.157247	0.154738	0.153235	0.153837	0.154365	0.153394	0.15338	0.157307	0.156928	0.153415	0.153009	0.153301	0.161281	0.172625	0.183377	0.194044	0.204835	0.211417	0.21983	0.231173	0.24685	0.265268	0.275679	0.288418	0.293394	0.30136	0.308873	0.302892	0.293253	0.285779	0.277524	0.269819	0.261112	0.259613	0.25799	0.26436	0.265848	0.273324	0.274961	0.276447	0.280985	0.284649	0.278314
4910	-1360.39	-1566.75	206.361	0.149551	0.155602	0.156466	0.155668	0.158667	0.159478	0.160522	0.165192	0.165409	0.165853	0.167198	0.173001	0.174332	0.171733	0.170745	0.171043	0.174776	0.170074	0.173404	0.181417	0.189006	0.200651	0.22396	0.244649	0.266463	0.29729	0.309509	0.322978	0.358694	0.413185	0.436128	0.455207	0.492066	0.518579	0.532059	0.516838	0.474007	0.450412	0.441918	0.431175	0.420459	0.407009	0.40335	0.393641	0.399141	0.401473	0.428526	0.443835	0.46716	0.476795	0.460678
4920	-1373.12	-1566.08	192.95	0.121078	0.116698	0.115541	0.118529	0.110585	0.114206	0.116877	0.116001	0.118323	0.117629	0.126528	0.127251	0.128607	0.125926	0.123357	0.122591	0.128653	0.124811	0.128354	0.127952	0.142276	0.153924	0.168209	0.185541	0.200803	0.226854	0.236321	0.267921	0.293354	0.33718	0.374651	0.401054	0.409412	0.422804	0.421415	0.419743	0.405072	0.377445	0.37569	0.358587	0.340287	0.343472	0.340334	0.329065	0.32347	0.318303	0.32447	0.346825	0.365514	0.378328	0.383817
4930	-1367.96	-1567.64	199.679	0.174959	0.17064	0.168958	0.161617	0.160889	0.166304	0.165691	0.168032	0.166464	0.171853	0.1803	0.18255	0.179825	0.173488	0.175295	0.179784	0.190186	0.184639	0.184711	0.186268	0.200603	0.209527	0.224829	0.242499	0.257223	0.284026	0.30997	0.332367	0.36455	0.403554	0.430933	0.474898	0.508337	0.499628	0.505282	0.486709	0.46193	0.450217	0.439383	0.449018	0.419673	0.416751	0.409822	0.404866	0.399037	0.404689	0.413096	0.417966	0.432055	0.431446	0.430085
4940	-1368.2	-1568.43	200.223	0.0662494	0.0649775	0.0648659	0.0641069	0.062555	0.0643173	0.0655565	0.0641747	0.0666717	0.0671958	0.0700176	0.0750342	0.0784249	0.0754789	0.0750009	0.072453	0.0703886	0.0704529	0.0701211	0.0719291	0.0761272	0.0875595	0.0963038	0.100385	0.113936	0.133012	0.143338	0.168177	0.186575	0.218106	0.245925	0.258091	0.284728	0.294056	0.279615	0.285295	0.264717	0.244894	0.240858	0.231	0.236088	0.211673	0.207214	0.204143	0.203109	0.204835	0.218137	0.223078	0.236743	0.24285	0.217393
4950	-1400.67	-1568.23	167.565	0.0785416	0.0788203	0.0761806	0.0780674	0.0733184	0.0722524	0.0733951	0.0737201	0.0775593	0.0796449	0.0827816	0.0825547	0.0848442	0.0849968	0.0843337	0.0843648	0.0872453	0.0866742	0.0796309	0.0842883	0.0908925	0.100312	0.113927	0.124518	0.138733	0.160249	0.170258	0.185836	0.212365	0.252296	0.274212	0.288664	0.314421	0.321622	0.330814	0.323396	0.313101	0.286602	0.285048	0.288994	0.268375	0.250556	0.239723	0.228755	0.236399	0.237453	0.24657	0.245892	0.248028	0.250398	0.257302
4960	-1391.92	-1567.37	175.449	0.126008	0.128247	0.131015	0.127635	0.127782	0.122015	0.126281	0.125899	0.132999	0.138783	0.138222	0.137468	0.139312	0.135447	0.138975	0.142013	0.138235	0.128221	0.128174	0.137005	0.145795	0.165555	0.184359	0.200636	0.223447	0.241916	0.265396	0.303399	0.320166	0.363905	0.413325	0.430171	0.443305	0.461547	0.474795	0.474817	0.458109	0.424808	0.394494	0.401081	0.375002	0.365478	0.362721	0.360142	0.348225	0.350528	0.351089	0.36294	0.375088	0.376178	0.368408
4970	-1300.52	-1569.12	268.597	0.0635041	0.0644892	0.0661264	0.06783	0.0682038	0.0680483	0.0677304	0.068806	0.0688204	0.0693598	0.0699113	0.0714152	0.0723014	0.071493	0.0694053	0.0707235	0.0696931	0.0700077	0.0687629	0.0718035	0.0775976	0.0871563	0.0980554	0.108447	0.117973	0.130878	0.14574	0.159306	0.177737	0.199169	0.221554	0.230853	0.242937	0.257233	0.26715	0.25409	0.23439	0.223457	0.210625	0.20812	0.198657	0.189595	0.182654	0.185084	0.189856	0.186403	0.191447	0.19271	0.196853	0.194561	0.191037
4980	-1341.65	-1569.45	227.803	0.0650482	0.0670608	0.0681897	0.0711379	0.0717928	0.0728941	0.073451	0.0743694	0.0748627	0.0747267	0.0744215	0.0760535	0.0754412	0.0764322	0.0777653	0.0770203	0.0758437	0.0741014	0.0732294	0.0773017	0.0850394	0.0972874	0.114262	0.127787	0.142072	0.162241	0.178221	0.199611	0.221402	0.266229	0.293387	0.310608	0.331058	0.348467	0.359114	0.348122	0.315984	0.296239	0.270801	0.26307	0.247265	0.23494	0.233026	0.233155	0.238816	0.242295	0.243215	0.24513	0.250772	0.247863	0.239832
4990	-1352.16	-1567.78	215.623	0.0784745	0.0799084	0.0811517	0.0822944	0.0832732	0.0846728	0.0843224	0.0888588	0.0895766	0.0911532	0.0906307	0.0918243	0.0912948	0.0916143	0.0883767	0.0903593	0.0895479	0.0899595	0.0919964	0.0974128	0.105905	0.120847	0.139763	0.159553	0.180379	0.207878	0.223889	0.250486	0.28679	0.327341	0.374658	0.417377	0.456511	0.476102	0.461844	0.450261	0.408565	0.375953	0.361696	0.349012	0.312157	0.305596	0.294375	0.298055	0.300963	0.302976	0.309495	0.325113	0.329686	0.308978	0.302151
5000	-1340.4	-1567.94	227.539	0.07321	0.075782	0.0778771	0.0806289	0.081285	0.0847693	0.0861245	0.083632	0.0853269	0.0850274	0.0826112	0.0879377	0.0882965	0.0851841	0.0850642	0.0864582	0.0865511	0.0869544	0.0921766	0.0931183	0.101024	0.113343	0.131356	0.143203	0.156914	0.177393	0.192224	0.21262	0.241919	0.282698	0.312047	0.331635	0.355317	0.377829	0.379645	0.358156	0.326913	0.306943	0.295136	0.282266	0.277276	0.260388	0.251309	0.256053	0.263125	0.25834	0.268098	0.282225	0.291607	0.279581	0.275756
5010	-1321.21	-1567.29	246.08	0.140041	0.137496	0.141015	0.140345	0.143707	0.147142	0.155273	0.152834	0.153355	0.155484	0.15652	0.155331	0.157143	0.157028	0.153846	0.150423	0.151473	0.150358	0.148582	0.156613	0.165221	0.181752	0.194951	0.21177	0.229207	0.247887	0.269464	0.287322	0.295857	0.327846	0.34636	0.368271	0.389303	0.40143	0.40145	0.388569	0.359958	0.34851	0.343774	0.341833	0.324798	0.317278	0.316428	0.32574	0.337527	0.331344	0.333382	0.331387	0.333127	0.336439	0.317036
5020	-1326.48	-1567.66	241.184	0.122198	0.128306	0.13253	0.139168	0.143194	0.145182	0.145524	0.14479	0.146757	0.14936	0.151221	0.150604	0.152169	0.147539	0.146974	0.14618	0.14426	0.140673	0.143266	0.150687	0.162353	0.177095	0.19747	0.218972	0.234034	0.258247	0.288325	0.314233	0.336379	0.377462	0.403842	0.414238	0.430258	0.444941	0.452743	0.448074	0.42567	0.405807	0.392954	0.385547	0.381284	0.359356	0.359414	0.361806	0.371927	0.367706	0.375928	0.384861	0.386254	0.369717	0.358387
5030	-1379.68	-1568.16	188.478	0.0711259	0.0753281	0.0814226	0.0873987	0.0927456	0.097442	0.0988212	0.100906	0.101197	0.101168	0.0992424	0.102588	0.100249	0.0915676	0.0938235	0.0973793	0.0972948	0.0937105	0.0934517	0.0990804	0.1091	0.12432	0.144261	0.169013	0.188863	0.219891	0.248185	0.270328	0.3074	0.347313	0.390729	0.408394	0.444529	0.477235	0.494621	0.479839	0.464438	0.427967	0.398741	0.388409	0.364305	0.33428	0.336466	0.349381	0.340459	0.3386	0.354942	0.355051	0.371484	0.359378	0.340472
5040	-1376.56	-1566.94	190.376	0.0886026	0.0931607	0.0997244	0.108465	0.115732	0.115989	0.119193	0.118725	0.11874	0.119731	0.117961	0.11458	0.111714	0.109787	0.110157	0.111517	0.112016	0.109589	0.107126	0.112093	0.119079	0.139518	0.163154	0.176743	0.193502	0.218914	0.24832	0.285647	0.318322	0.362713	0.394768	0.425919	0.440727	0.456143	0.469454	0.451886	0.434353	0.41658	0.397555	0.406945	0.383808	0.341751	0.334609	0.337802	0.347647	0.343788	0.350051	0.360044	0.342916	0.349924	0.34393
5050	-1351.29	-1569.23	217.937	0.0562741	0.0568526	0.0604739	0.061965	0.0673426	0.0702358	0.0697325	0.0708738	0.0702992	0.0689997	0.0680779	0.0679867	0.0665695	0.0650781	0.0667264	0.0638713	0.0626195	0.0633642	0.0642202	0.0673188	0.0744806	0.0825194	0.0972683	0.113615	0.130871	0.143988	0.165394	0.189312	0.219993	0.249545	0.270029	0.281034	0.313262	0.330688	0.327058	0.304688	0.297012	0.284758	0.275688	0.272002	0.267169	0.245346	0.236592	0.231818	0.228617	0.224334	0.226842	0.229555	0.238869	0.240841	0.232215
5060	-1347.81	-1569.71	221.905	0.0552451	0.0570469	0.0598417	0.0605234	0.0646263	0.0665549	0.0666755	0.0677171	0.0686556	0.0668356	0.065777	0.0653254	0.0662491	0.0661121	0.0669393	0.0646604	0.0641757	0.0641683	0.0625891	0.0670602	0.0738685	0.0885467	0.0987475	0.109641	0.122765	0.139972	0.160809	0.17764	0.19927	0.224945	0.249378	0.261243	0.279924	0.299192	0.303829	0.303388	0.290447	0.264381	0.259402	0.259885	0.241152	0.224663	0.212251	0.207008	0.211216	0.215851	0.214277	0.229153	0.23878	0.241123	0.234759
5070	-1386.44	-1568.86	182.417	0.158484	0.163196	0.164726	0.166116	0.163212	0.165868	0.172805	0.168322	0.170886	0.168693	0.168929	0.171366	0.169374	0.163784	0.16761	0.166755	0.165325	0.161735	0.16403	0.164181	0.181712	0.203886	0.232728	0.250716	0.272894	0.301375	0.328086	0.35613	0.390127	0.425423	0.443634	0.466809	0.480229	0.502598	0.507969	0.500407	0.482369	0.467778	0.461414	0.446675	0.43178	0.43013	0.407632	0.394767	0.397293	0.389188	0.406668	0.437607	0.447098	0.453815	0.444631
5080	-1318.54	-1569.66	251.121	0.0850064	0.0872638	0.0866275	0.0856198	0.0902364	0.0887211	0.090648	0.0909044	0.0909661	0.091746	0.0895673	0.0877715	0.0869709	0.0857091	0.0876286	0.0895326	0.0880705	0.0857666	0.0856443	0.0875228	0.0930685	0.104046	0.116225	0.130604	0.140993	0.153647	0.167588	0.178897	0.19053	0.211497	0.224547	0.236419	0.242144	0.256521	0.263401	0.2545	0.243972	0.229398	0.22469	0.224061	0.220069	0.212531	0.204784	0.200068	0.203753	0.198596	0.208406	0.220046	0.229208	0.222755	0.221656
5090	-1324.83	-1568.77	243.945	0.185319	0.188117	0.188951	0.189968	0.187706	0.19131	0.193413	0.197785	0.19946	0.199089	0.195259	0.193717	0.194233	0.191263	0.187975	0.191423	0.189988	0.1872	0.187176	0.190579	0.20035	0.217154	0.23159	0.23761	0.255772	0.268721	0.281178	0.291537	0.313633	0.334747	0.345175	0.361644	0.369964	0.370631	0.374851	0.371109	0.35821	0.345536	0.336021	0.333068	0.330698	0.323831	0.317368	0.315915	0.319739	0.325568	0.328436	0.332046	0.341651	0.338516	0.329623
5100	-1293.05	-1570.74	277.684	0.267605	0.271954	0.275356	0.27535	0.279782	0.280801	0.280762	0.283191	0.281755	0.280049	0.282278	0.28507	0.282886	0.282058	0.279341	0.277322	0.27748	0.273956	0.271982	0.277415	0.288206	0.302694	0.319276	0.335773	0.349394	0.371611	0.387807	0.406545	0.426307	0.448293	0.466142	0.48111	0.491922	0.499192	0.503462	0.495955	0.483118	0.466575	0.457413	0.450039	0.441451	0.437505	0.439001	0.441414	0.440063	0.441584	0.444499	0.447495	0.455501	0.453821	0.450439
5110	-1318.52	-1573.51	254.991	0.196316	0.198786	0.202356	0.20302	0.203493	0.203289	0.203595	0.203224	0.205137	0.207954	0.207815	0.206442	0.203407	0.202091	0.201091	0.201338	0.200208	0.198442	0.196077	0.199697	0.210989	0.224915	0.235868	0.244908	0.256401	0.266836	0.282923	0.295134	0.310735	0.329915	0.344808	0.354679	0.36375	0.369794	0.372121	0.369605	0.360715	0.350975	0.341798	0.338786	0.330199	0.32327	0.323433	0.32584	0.325692	0.328244	0.327638	0.330885	0.333979	0.339006	0.335815
5120	-1256.29	-1568.28	311.988	0.184162	0.186971	0.187169	0.187732	0.189551	0.189128	0.189164	0.191114	0.192165	0.191664	0.194412	0.194788	0.193688	0.191789	0.18986	0.18777	0.186769	0.184393	0.183946	0.187914	0.196994	0.208526	0.220874	0.229511	0.242414	0.253502	0.26751	0.281899	0.296404	0.312872	0.323687	0.33282	0.341364	0.349694	0.353884	0.348505	0.339458	0.330686	0.323097	0.318226	0.314308	0.310828	0.307155	0.303375	0.30417	0.305226	0.307076	0.312287	0.314579	0.313603	0.310833
5130	-1175.63	-1568.59	392.963	0.169943	0.170331	0.17168	0.172309	0.172991	0.175325	0.174477	0.174736	0.177113	0.176737	0.176804	0.173359	0.174285	0.174126	0.172247	0.171192	0.172646	0.173498	0.172597	0.175898	0.180231	0.186047	0.193304	0.199896	0.2067	0.212381	0.216688	0.223913	0.230664	0.239487	0.247086	0.249483	0.254984	0.257765	0.260927	0.257915	0.252624	0.251668	0.246535	0.247626	0.246474	0.244717	0.241827	0.238394	0.239832	0.238708	0.238727	0.24107	0.243083	0.242927	0.239963
5140	-1240.04	-1575.05	335.013	0.246777	0.248072	0.249955	0.249639	0.250631	0.254207	0.256032	0.255329	0.255421	0.25514	0.254848	0.255428	0.253692	0.253513	0.253011	0.253722	0.251843	0.250738	0.252186	0.255847	0.264213	0.271334	0.280932	0.28871	0.295672	0.305901	0.314996	0.322855	0.333111	0.345715	0.353019	0.360131	0.367721	0.375198	0.37597	0.376043	0.3712	0.36443	0.359598	0.356945	0.352553	0.350027	0.349033	0.347431	0.346046	0.344675	0.342539	0.346648	0.350219	0.348204	0.347228
5150	-1206.46	-1570.61	364.152	0.269434	0.269069	0.270002	0.269839	0.271558	0.273014	0.276398	0.277901	0.276679	0.276245	0.27541	0.274066	0.274502	0.274491	0.274385	0.274575	0.273901	0.272048	0.272607	0.274538	0.281573	0.29183	0.298886	0.306859	0.316985	0.32382	0.330396	0.33926	0.349385	0.357479	0.364024	0.372773	0.376563	0.381098	0.386225	0.384953	0.38011	0.374474	0.370203	0.366481	0.361721	0.358056	0.35617	0.355674	0.355312	0.355226	0.35449	0.358479	0.362082	0.363419	0.361772
5160	-1135.54	-1572.56	437.025	0.180862	0.181175	0.181954	0.181676	0.18207	0.182668	0.182653	0.183725	0.184001	0.183478	0.183947	0.18363	0.182917	0.18306	0.182782	0.183754	0.183463	0.182445	0.182344	0.183448	0.187413	0.191704	0.196865	0.201709	0.205573	0.209626	0.213467	0.217198	0.223232	0.228677	0.232413	0.235197	0.237524	0.239522	0.24129	0.241032	0.238451	0.235582	0.233883	0.232821	0.230791	0.228654	0.226682	0.225559	0.226006	0.226196	0.22689	0.22828	0.229922	0.229768	0.228644
5170	-1154.69	-1569.5	414.805	0.204184	0.205075	0.206044	0.206719	0.207707	0.207041	0.207241	0.207758	0.208513	0.208746	0.208378	0.209219	0.20897	0.207871	0.207518	0.207592	0.207618	0.207089	0.207206	0.209889	0.213698	0.218991	0.226192	0.231213	0.236041	0.241952	0.246925	0.253433	0.260197	0.266818	0.271537	0.274499	0.278316	0.281595	0.282357	0.281954	0.278845	0.275545	0.273499	0.272712	0.269069	0.26655	0.264553	0.264385	0.265106	0.263479	0.264319	0.267689	0.268348	0.268134	0.266451
5180	-1169.55	-1570.48	400.924	0.205027	0.205495	0.206564	0.207034	0.208145	0.208543	0.208857	0.20959	0.210062	0.209071	0.207763	0.208703	0.208887	0.209008	0.20796	0.208049	0.2084	0.207133	0.207619	0.210448	0.214413	0.219204	0.224986	0.231611	0.236841	0.242408	0.248344	0.254826	0.261402	0.267763	0.273372	0.276116	0.279697	0.282851	0.284074	0.283388	0.278979	0.276099	0.275344	0.274012	0.271393	0.268161	0.266088	0.265477	0.265861	0.265472	0.265806	0.268335	0.269824	0.269209	0.266509
5190	-1199.74	-1571.14	371.395	0.208103	0.208928	0.209453	0.20984	0.210271	0.21184	0.212004	0.210713	0.211704	0.21024	0.210634	0.211463	0.211759	0.210818	0.211326	0.21263	0.211367	0.211675	0.2099	0.212861	0.218214	0.223386	0.230583	0.234946	0.24107	0.248289	0.25381	0.259368	0.267294	0.274604	0.279129	0.28225	0.286301	0.288839	0.28978	0.287644	0.28454	0.28193	0.278975	0.277393	0.276774	0.272783	0.271508	0.270234	0.271184	0.272007	0.27159	0.273052	0.275516	0.274142	0.272161
