Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
1820	-1548.5	-1573.63	25.1294	0.217596	0.199132	0.199278	0.18558	0.18752	0.182684	0.176451	0.178414	0.192478	0.188932	0.184842
1830	-1546.61	-1568.98	22.369	0.312112	0.288103	0.272782	0.24481	0.228519	0.216335	0.210746	0.206638	0.203733	0.225708	0.22235
1840	-1547.74	-1570.41	22.6708	0.263685	0.250518	0.222323	0.237585	0.231812	0.228416	0.220757	0.209524	0.225479	0.235852	0.263661
1850	-1547.67	-1569.6	21.9234	0.289964	0.311229	0.271351	0.293634	0.293899	0.316562	0.302187	0.296267	0.309541	0.332823	0.351104
1860	-1547.54	-1568.6	21.0649	0.322426	0.346101	0.339923	0.326659	0.293544	0.283397	0.298674	0.327529	0.343637	0.363369	0.364026
1870	-1548.54	-1569.52	20.978	0.291441	0.291302	0.301335	0.292377	0.292137	0.306478	0.283163	0.321472	0.328151	0.363453	0.385789
1880	-1552.86	-1573.64	20.7792	0.293813	0.304003	0.325225	0.309562	0.298907	0.321113	0.347011	0.336535	0.355496	0.373579	0.350199
1890	-1551.43	-1571.38	19.9579	0.319042	0.318943	0.34871	0.305586	0.320474	0.326149	0.303438	0.32044	0.317908	0.332388	0.360696
1900	-1546.11	-1568.08	21.9663	0.277795	0.267082	0.253885	0.267408	0.233525	0.239894	0.25031	0.257484	0.274715	0.284521	0.298139
1910	-1547.06	-1569.89	22.8236	0.265374	0.260357	0.24998	0.221486	0.244835	0.235738	0.22481	0.241162	0.242639	0.228684	0.229961
1920	-1547.64	-1572.76	25.1236	0.297039	0.318985	0.325732	0.323986	0.312714	0.297925	0.318926	0.301895	0.320416	0.29623	0.290724
1930	-1547.74	-1569.59	21.8507	0.252892	0.242947	0.232251	0.20952	0.187884	0.208431	0.190731	0.182877	0.177656	0.169545	0.172253
1940	-1549.68	-1569.35	19.6649	0.30604	0.321701	0.319885	0.27509	0.296214	0.283611	0.256546	0.270904	0.273507	0.262195	0.270485
1950	-1548.45	-1570.87	22.411	0.238872	0.227762	0.22292	0.208529	0.202276	0.181036	0.185349	0.185991	0.187115	0.172226	0.183175
1960	-1555.15	-1569.79	14.6416	0.324437	0.294786	0.304893	0.2767	0.257948	0.280548	0.249606	0.232644	0.237883	0.241912	0.272155
1970	-1547.77	-1569.81	22.0399	0.227663	0.228774	0.218423	0.200322	0.202168	0.200696	0.183054	0.187979	0.196196	0.182479	0.180955
1980	-1545.21	-1568.13	22.9169	0.251723	0.25287	0.222032	0.212342	0.208345	0.206323	0.20485	0.198546	0.212563	0.221634	0.216308
1990	-1547.36	-1568.97	21.61	0.262945	0.226076	0.215051	0.207147	0.217254	0.225096	0.215194	0.207122	0.198843	0.197159	0.174973
2000	-1552.77	-1571.32	18.5518	0.287472	0.286456	0.283556	0.270331	0.251832	0.248824	0.239852	0.239861	0.238494	0.237077	0.224322
2010	-1553.92	-1572.16	18.2458	0.241795	0.250257	0.236142	0.247651	0.213251	0.190418	0.200237	0.205793	0.205629	0.193451	0.21436
2020	-1545.52	-1568.92	23.4077	0.262866	0.240252	0.252483	0.236792	0.238698	0.240104	0.259272	0.258501	0.269331	0.259156	0.251339
2030	-1548.45	-1568.25	19.7971	0.302106	0.305674	0.278527	0.263663	0.248888	0.276166	0.282738	0.262463	0.283154	0.297262	0.27807
2040	-1542.74	-1568.1	25.3617	0.312146	0.292947	0.292596	0.295112	0.278687	0.260043	0.28373	0.302082	0.308344	0.323971	0.328008
2050	-1546.86	-1571.32	24.4612	0.37406	0.358993	0.370023	0.38013	0.374448	0.374546	0.416384	0.423622	0.42402	0.414178	0.446243
2060	-1549.34	-1569.75	20.4158	0.282511	0.270237	0.247048	0.240636	0.245368	0.25939	0.256408	0.275793	0.287703	0.320138	0.368812
2070	-1550.87	-1568.94	18.0747	0.300989	0.295338	0.294975	0.269592	0.285388	0.289758	0.277939	0.291708	0.297684	0.343096	0.346984
2080	-1551.89	-1571.14	19.2531	0.358001	0.343467	0.369131	0.308643	0.294641	0.313308	0.301713	0.315029	0.360297	0.364865	0.343662
2090	-1545.5	-1567.75	22.2431	0.306881	0.268036	0.242095	0.231051	0.209109	0.211119	0.223314	0.236716	0.254863	0.263361	0.25986
2100	-1543.31	-1567.58	24.2666	0.288755	0.268486	0.261072	0.251796	0.239464	0.222883	0.230693	0.24471	0.252471	0.24567	0.250101
2110	-1546.29	-1567.76	21.4677	0.255581	0.251582	0.230106	0.234051	0.211357	0.205303	0.199824	0.21425	0.206096	0.203789	0.201963
2120	-1546.45	-1568.22	21.7713	0.243049	0.216118	0.204414	0.191633	0.186381	0.168345	0.173768	0.174187	0.167393	0.181116	0.173281
2130	-1544.15	-1569.68	25.5315	0.27239	0.261568	0.266303	0.260424	0.259241	0.230556	0.237369	0.218315	0.209352	0.221698	0.227373
2140	-1543.89	-1569.08	25.1867	0.280648	0.292858	0.270429	0.25464	0.246271	0.225395	0.240968	0.25409	0.277559	0.280127	0.278047
2150	-1549.95	-1567.89	17.9407	0.234703	0.216563	0.180109	0.177158	0.165495	0.169219	0.169309	0.18037	0.208646	0.208972	0.209706
2160	-1546.11	-1568.41	22.2964	0.281714	0.259018	0.241536	0.245607	0.230748	0.20804	0.187257	0.194488	0.203647	0.200196	0.218365
2170	-1550.46	-1568.76	18.301	0.306341	0.289166	0.295016	0.273049	0.270743	0.280443	0.257142	0.288283	0.287982	0.315318	0.309178
2180	-1547.51	-1571.74	24.2358	0.303291	0.305179	0.303102	0.295485	0.281447	0.278905	0.280454	0.287739	0.290662	0.328744	0.345162
2190	-1545.53	-1566.94	21.4019	0.274437	0.263526	0.230482	0.215594	0.218069	0.196715	0.199884	0.20716	0.213746	0.223911	0.221151
2200	-1543.56	-1569.46	25.8967	0.300027	0.302704	0.312817	0.298537	0.275353	0.287832	0.278554	0.26608	0.281743	0.289084	0.270431
2210	-1542.9	-1571.88	28.9732	0.340349	0.350321	0.338827	0.340356	0.338589	0.35147	0.340251	0.338985	0.337222	0.340949	0.337933
2220	-1549.9	-1568.59	18.683	0.286782	0.267556	0.271579	0.23105	0.223407	0.225043	0.221434	0.238837	0.277002	0.289202	0.299408
2230	-1549.38	-1569.64	20.2526	0.330565	0.343027	0.30003	0.278046	0.285279	0.286128	0.303447	0.31568	0.306378	0.34827	0.36044
2240	-1544.5	-1569.88	25.3769	0.310559	0.317435	0.314885	0.326154	0.312942	0.3055	0.33665	0.347958	0.342611	0.377918	0.369855
2250	-1546.26	-1568.26	21.9958	0.298861	0.273635	0.280739	0.289697	0.298267	0.30342	0.315725	0.308076	0.291083	0.306943	0.300031
2260	-1549.72	-1573.01	23.2881	0.379565	0.398278	0.38215	0.417034	0.414939	0.415867	0.434204	0.437891	0.435118	0.434292	0.407426
2270	-1545.37	-1568.4	23.0229	0.292875	0.283856	0.272875	0.283521	0.257434	0.25808	0.278678	0.286393	0.292338	0.271447	0.254393
2280	-1548.28	-1569.16	20.886	0.32395	0.30955	0.31362	0.297284	0.271312	0.273355	0.247011	0.255191	0.276145	0.257035	0.267388
2290	-1547.15	-1568.97	21.8214	0.303488	0.315804	0.285778	0.309746	0.275113	0.256811	0.257336	0.263218	0.27421	0.282595	0.285892
2300	-1553.73	-1567.88	14.1496	0.303591	0.283407	0.287691	0.261988	0.234049	0.235605	0.229219	0.233531	0.234587	0.266513	0.285684
2310	-1554.93	-1570.66	15.7262	0.217801	0.196384	0.187504	0.168214	0.152052	0.160752	0.149469	0.146696	0.168022	0.163232	0.160825
2320	-1545	-1568.66	23.6657	0.289975	0.292402	0.28811	0.271426	0.260555	0.257858	0.254981	0.242418	0.237046	0.241123	0.208143
2330	-1546.64	-1569.77	23.1355	0.31934	0.303027	0.271687	0.281444	0.262827	0.274442	0.275676	0.295235	0.316102	0.314286	0.315562
2340	-1552.34	-1568.71	16.3701	0.310527	0.280314	0.274545	0.263414	0.283669	0.275507	0.253271	0.260575	0.286963	0.32028	0.315759
2350	-1543.44	-1568.54	25.0971	0.317157	0.304259	0.282695	0.292478	0.28219	0.289636	0.285629	0.290648	0.304853	0.296188	0.315229
2360	-1553.07	-1572.11	19.0357	0.358318	0.383092	0.357914	0.344881	0.32607	0.329467	0.340267	0.336516	0.356261	0.307187	0.323834
2370	-1551.14	-1568.68	17.544	0.321177	0.31727	0.329053	0.326843	0.302187	0.282444	0.279279	0.288407	0.283276	0.295446	0.335064
2380	-1554.17	-1569.4	15.2256	0.292211	0.305632	0.291236	0.301687	0.301094	0.291822	0.282719	0.299567	0.28396	0.323673	0.305778
2390	-1547.17	-1569.75	22.5725	0.281455	0.274743	0.266616	0.269384	0.287296	0.2871	0.313087	0.316147	0.288934	0.299907	0.321148
2400	-1553.26	-1568.36	15.1079	0.281289	0.296357	0.273136	0.269905	0.24952	0.260146	0.247096	0.293183	0.279153	0.268452	0.22863
2410	-1547.4	-1568.63	21.2288	0.26728	0.268994	0.27286	0.276451	0.270769	0.256625	0.260262	0.253507	0.22523	0.223864	0.224355
2420	-1552.4	-1569.97	17.5608	0.288657	0.247893	0.241733	0.225991	0.213897	0.219633	0.234252	0.242202	0.235945	0.214073	0.204248
2430	-1551.77	-1570.06	18.2889	0.315571	0.346007	0.336951	0.312045	0.304886	0.293527	0.280622	0.265585	0.233442	0.231271	0.219126
2440	-1542.7	-1568.59	25.8905	0.295258	0.283841	0.274918	0.266639	0.243849	0.23422	0.244389	0.236046	0.237989	0.256318	0.259056
2450	-1546.72	-1569.38	22.659	0.325453	0.319043	0.336189	0.323181	0.315967	0.333584	0.326551	0.298055	0.293872	0.286324	0.276879
2460	-1544.92	-1567.38	22.4593	0.304025	0.292811	0.275861	0.260709	0.263718	0.239408	0.244486	0.251928	0.256414	0.284448	0.255311
2470	-1556.73	-1569.13	12.4031	0.277002	0.27569	0.310913	0.269033	0.237199	0.237705	0.251756	0.249467	0.261295	0.282298	0.28953
2480	-1543	-1570.69	27.6896	0.267674	0.256698	0.258716	0.2581	0.249399	0.242258	0.232159	0.22582	0.232885	0.227742	0.220833
2490	-1545.88	-1568.31	22.4325	0.257961	0.24487	0.236654	0.221391	0.216134	0.222473	0.221929	0.214723	0.212705	0.198192	0.226467
2500	-1551.69	-1566.99	15.3059	0.259408	0.235616	0.231751	0.216281	0.203823	0.188591	0.177808	0.174591	0.188968	0.192423	0.210911
2510	-1547.99	-1568.7	20.7108	0.281364	0.276827	0.253858	0.237673	0.219273	0.20978	0.191916	0.202435	0.219828	0.218535	0.206325
2520	-1547.42	-1567.97	20.5529	0.294981	0.256251	0.238721	0.23396	0.206999	0.207144	0.215047	0.227839	0.216774	0.217753	0.208912
2530	-1543.22	-1568.79	25.5701	0.308504	0.279365	0.270644	0.269222	0.26023	0.242396	0.241512	0.234048	0.257473	0.256349	0.248817
2540	-1545.53	-1569.47	23.9408	0.284569	0.290153	0.284955	0.289458	0.276049	0.252187	0.258289	0.248043	0.241672	0.219788	0.216244
2550	-1544.79	-1567.37	22.5845	0.267118	0.273956	0.283436	0.253912	0.243088	0.217953	0.22307	0.222331	0.231549	0.242663	0.234953
2560	-1543.33	-1567.79	24.4619	0.284179	0.275495	0.271216	0.267084	0.257637	0.232389	0.233636	0.242971	0.221267	0.220249	0.221765
2570	-1546.48	-1569.12	22.6425	0.304709	0.31176	0.304142	0.287866	0.291234	0.280182	0.293665	0.307699	0.315642	0.296462	0.264101
2580	-1546.11	-1571.98	25.8605	0.304617	0.288049	0.282162	0.294099	0.298282	0.315557	0.293328	0.278048	0.27771	0.276754	0.289036
2590	-1546.79	-1566.97	20.1777	0.258179	0.22408	0.206963	0.206591	0.199372	0.192114	0.200455	0.200428	0.207138	0.21169	0.226607
2600	-1553.52	-1569.09	15.5685	0.237658	0.225219	0.225362	0.187554	0.190172	0.195325	0.207214	0.197562	0.189549	0.188715	0.199755
2610	-1551.32	-1570.17	18.8424	0.21836	0.188016	0.164973	0.15855	0.160338	0.151438	0.14157	0.135528	0.129535	0.123442	0.124796
2620	-1549.18	-1567.66	18.4783	0.230923	0.214055	0.192816	0.173919	0.162136	0.161611	0.146772	0.142665	0.125762	0.123576	0.124312
2630	-1550.47	-1572.88	22.4127	0.235195	0.23658	0.222485	0.210109	0.206354	0.207365	0.204353	0.183075	0.19134	0.19896	0.201758
2640	-1551.67	-1568.81	17.134	0.263414	0.274916	0.274026	0.251004	0.199233	0.19012	0.174987	0.176606	0.179604	0.169394	0.159205
2650	-1544.03	-1570.91	26.8778	0.280135	0.281064	0.274352	0.271515	0.283754	0.279279	0.25528	0.240333	0.252168	0.251153	0.239407
2660	-1550.46	-1567.84	17.3831	0.284645	0.261182	0.236541	0.223984	0.226093	0.202722	0.209206	0.191584	0.196802	0.182543	0.202731
2670	-1547.37	-1569.46	22.0937	0.318525	0.321936	0.29452	0.295241	0.313729	0.310846	0.31802	0.325244	0.30558	0.298215	0.270768
2680	-1550.41	-1569.56	19.1463	0.222245	0.217675	0.191705	0.183881	0.183865	0.158258	0.147162	0.162532	0.151277	0.158259	0.168452
2690	-1545.81	-1569.03	23.2128	0.242119	0.255053	0.240533	0.252014	0.230417	0.206668	0.203766	0.212416	0.215605	0.1984	0.183459
2700	-1550.5	-1569.56	19.0627	0.268311	0.275792	0.249942	0.219785	0.208087	0.200259	0.187993	0.196169	0.186495	0.190287	0.179821
2710	-1548.58	-1568.7	20.1147	0.257833	0.261384	0.240067	0.225714	0.225543	0.225641	0.21518	0.201457	0.202104	0.182658	0.179657
2720	-1548.83	-1570.49	21.6602	0.264805	0.267968	0.263782	0.249906	0.232397	0.240748	0.239329	0.224072	0.231112	0.244559	0.237983
2730	-1546.05	-1567.89	21.8361	0.272829	0.275001	0.253139	0.246369	0.235909	0.2363	0.212138	0.225277	0.225753	0.244094	0.261692
2740	-1552.38	-1571.5	19.1254	0.378293	0.358647	0.346735	0.331522	0.297067	0.293573	0.306426	0.294936	0.271697	0.322058	0.307487
2750	-1546.23	-1568.33	22.0975	0.277069	0.273398	0.262712	0.233303	0.219758	0.210114	0.201399	0.205129	0.205372	0.223061	0.220045
2760	-1546.65	-1569	22.3478	0.314549	0.317611	0.28766	0.292375	0.277086	0.272953	0.257086	0.278362	0.259614	0.295683	0.287178
2770	-1549.03	-1567.85	18.8222	0.275333	0.275794	0.249035	0.256451	0.24773	0.23658	0.257049	0.287469	0.2925	0.305337	0.323302
2780	-1544.31	-1571.42	27.1081	0.285543	0.301264	0.311816	0.315315	0.30732	0.329557	0.32045	0.311817	0.291579	0.301938	0.30243
2790	-1544.18	-1568.5	24.3217	0.281797	0.285719	0.28089	0.27509	0.253039	0.246301	0.237313	0.251794	0.263283	0.258654	0.277956
2800	-1544.74	-1568.17	23.4359	0.273611	0.277321	0.262984	0.25639	0.255512	0.258263	0.263512	0.266706	0.252762	0.255344	0.236504
2810	-1548.9	-1568.88	19.9804	0.250528	0.250509	0.270269	0.256993	0.236628	0.21903	0.212364	0.225291	0.214675	0.234589	0.224248
2820	-1543.24	-1569.02	25.7794	0.26243	0.251601	0.254473	0.228317	0.227379	0.225407	0.214122	0.218854	0.200659	0.197913	0.189202
2830	-1549.35	-1570.05	20.6977	0.276552	0.257345	0.259888	0.268369	0.252669	0.259788	0.279718	0.241447	0.264618	0.270987	0.284297
2840	-1545.76	-1568.6	22.8352	0.298778	0.291103	0.28331	0.286993	0.269308	0.258886	0.244341	0.255354	0.247945	0.22995	0.216898
2850	-1547.53	-1568.78	21.2541	0.293545	0.298579	0.275572	0.277222	0.25365	0.228861	0.236306	0.217166	0.204196	0.180615	0.175136
2860	-1547.38	-1570.19	22.8106	0.219498	0.201788	0.190009	0.166026	0.175772	0.173003	0.166077	0.150481	0.152521	0.15619	0.147748
2870	-1547.04	-1568.56	21.5251	0.256217	0.244342	0.242157	0.241953	0.245666	0.212904	0.200271	0.195274	0.20265	0.20244	0.181888
2880	-1545.77	-1569.73	23.9675	0.340731	0.333099	0.301044	0.278333	0.262029	0.258944	0.250791	0.243425	0.219418	0.212816	0.204809
2890	-1546.14	-1570.07	23.9331	0.249234	0.235191	0.236909	0.246466	0.232987	0.233497	0.226191	0.209305	0.205278	0.188024	0.187029
2900	-1548.24	-1568.42	20.1768	0.26207	0.283183	0.263546	0.221881	0.209842	0.213932	0.21555	0.215389	0.210386	0.203348	0.183852
2910	-1547.53	-1567.33	19.7999	0.282452	0.290776	0.274443	0.252553	0.235033	0.23914	0.228115	0.236931	0.249957	0.248147	0.214089
2920	-1553.56	-1569.67	16.1155	0.219883	0.206646	0.185157	0.186173	0.17571	0.168012	0.167895	0.17121	0.176405	0.199518	0.201545
2930	-1547.28	-1568.09	20.8085	0.285148	0.269409	0.278869	0.251103	0.245323	0.216342	0.210649	0.207925	0.236507	0.251821	0.249764
2940	-1542.66	-1568.42	25.7524	0.309139	0.308734	0.311372	0.301893	0.283225	0.266781	0.278188	0.281034	0.277033	0.29528	0.307702
2950	-1545.11	-1568.56	23.4506	0.249734	0.249479	0.228308	0.214323	0.212003	0.177642	0.189797	0.192354	0.189528	0.19242	0.183982
2960	-1554.35	-1568.05	13.6994	0.266225	0.239461	0.264571	0.235775	0.225317	0.212044	0.189874	0.177316	0.192791	0.204026	0.210936
2970	-1543.65	-1567.25	23.5955	0.271443	0.284058	0.25664	0.254786	0.246331	0.251817	0.234208	0.243403	0.253724	0.259198	0.268443
2980	-1549.43	-1570.29	20.8665	0.280468	0.268368	0.244985	0.241338	0.238345	0.246928	0.25954	0.230036	0.210986	0.211429	0.187136
2990	-1544.29	-1567.66	23.3738	0.291445	0.258381	0.234429	0.225403	0.218245	0.205675	0.209333	0.195338	0.199664	0.198555	0.191777
3000	-1548.31	-1566.65	18.3372	0.257547	0.238652	0.2129	0.198541	0.172991	0.169498	0.151596	0.151929	0.148566	0.159786	0.160698
3010	-1541.62	-1567.84	26.22	0.275359	0.2821	0.282617	0.261083	0.262039	0.25867	0.24763	0.229703	0.227076	0.229936	0.240924
3020	-1544.89	-1570.84	25.9542	0.300862	0.305016	0.294717	0.280409	0.276347	0.282078	0.27185	0.28872	0.283827	0.30173	0.338926
3030	-1543.17	-1568.33	25.1612	0.305151	0.309257	0.292224	0.30559	0.284216	0.302216	0.28995	0.295012	0.302196	0.293721	0.28717
3040	-1546.6	-1570.56	23.9569	0.328143	0.344765	0.353095	0.343788	0.318978	0.336798	0.312554	0.298548	0.32418	0.329058	0.314489
3050	-1551.47	-1568.37	16.9029	0.318051	0.291242	0.304629	0.316335	0.299896	0.284489	0.313607	0.342497	0.342125	0.31713	0.290559
3060	-1542.39	-1568.83	26.4407	0.288337	0.273444	0.264433	0.256898	0.253228	0.25702	0.26637	0.26614	0.285645	0.281691	0.269832
3070	-1546.04	-1569.23	23.1929	0.253941	0.242739	0.233662	0.237379	0.219512	0.223979	0.202177	0.209738	0.209049	0.203412	0.198079
3080	-1554.14	-1572.56	18.4262	0.309574	0.257469	0.249308	0.260802	0.254466	0.243458	0.236189	0.256398	0.262547	0.264998	0.283548
3090	-1547.42	-1567.66	20.2464	0.28361	0.288729	0.252378	0.239823	0.231919	0.240161	0.224201	0.250193	0.254502	0.255796	0.240836
3100	-1546.25	-1567.99	21.748	0.288863	0.296843	0.289432	0.274741	0.271515	0.245893	0.24237	0.252177	0.258815	0.257615	0.248351
3110	-1556.28	-1568.91	12.6247	0.262144	0.265413	0.270976	0.268914	0.251929	0.222644	0.240335	0.246101	0.233282	0.248703	0.257887
3120	-1551.01	-1567.34	16.3299	0.281702	0.273635	0.280251	0.24575	0.23702	0.227453	0.250871	0.25379	0.263752	0.257503	0.247627
3130	-1547.36	-1570.86	23.5051	0.35351	0.355378	0.336818	0.345926	0.315128	0.327837	0.31175	0.361224	0.360791	0.380101	0.354056
3140	-1552.19	-1569.42	17.2304	0.247959	0.242313	0.246448	0.231338	0.264069	0.243247	0.243694	0.264651	0.265674	0.282773	0.291
3150	-1550	-1571.53	21.5365	0.346984	0.316465	0.302266	0.287732	0.295227	0.313772	0.333246	0.377341	0.367315	0.403418	0.398887
3160	-1552.4	-1571.92	19.5208	0.262823	0.275115	0.246862	0.253303	0.251129	0.245688	0.280532	0.291131	0.310766	0.330386	0.31975
3170	-1548.56	-1570.01	21.4497	0.301981	0.279443	0.259518	0.25971	0.248152	0.250192	0.252946	0.255552	0.302603	0.327527	0.311257
3180	-1559.4	-1573.43	14.0372	0.256751	0.279619	0.250994	0.233213	0.259171	0.240548	0.259919	0.268821	0.309428	0.3152	0.316797
3190	-1552.35	-1568.46	16.1067	0.300699	0.29511	0.274202	0.243001	0.229003	0.240391	0.237134	0.229015	0.273779	0.255941	0.258418
3200	-1548.66	-1567.86	19.1997	0.274785	0.266767	0.243519	0.232396	0.225804	0.234333	0.206917	0.181849	0.175101	0.167131	0.180653
3210	-1545.25	-1568.61	23.3531	0.268643	0.243448	0.232215	0.242549	0.239485	0.250573	0.23791	0.220149	0.228471	0.237356	0.238952
3220	-1544.89	-1569.47	24.5836	0.28737	0.294342	0.278881	0.278018	0.263773	0.268741	0.260174	0.235776	0.23564	0.236786	0.230575
3230	-1551.4	-1569.87	18.4654	0.278615	0.317099	0.273063	0.250985	0.254321	0.258968	0.266077	0.291726	0.292375	0.284107	0.3006
3240	-1543.61	-1570.87	27.262	0.259154	0.244885	0.23237	0.22572	0.22678	0.222959	0.227699	0.231615	0.244967	0.243131	0.255611
3250	-1547.01	-1571.06	24.0416	0.325143	0.323538	0.312319	0.324566	0.301995	0.326013	0.304527	0.29788	0.301186	0.318536	0.329747
3260	-1553.57	-1569	15.4252	0.319217	0.3139	0.299857	0.301095	0.299078	0.253434	0.273313	0.273894	0.267313	0.312196	0.305425
3270	-1550.75	-1569.38	18.6291	0.22834	0.210885	0.181937	0.1853	0.171576	0.179263	0.187637	0.175654	0.165053	0.159055	0.159628
3280	-1545.47	-1571.36	25.8958	0.23586	0.240712	0.243507	0.212298	0.210803	0.193705	0.1803	0.184795	0.177855	0.176338	0.180063
3290	-1554.54	-1572.62	18.0774	0.216583	0.217606	0.205554	0.212364	0.199643	0.183409	0.176711	0.174962	0.173461	0.162763	0.147928
3300	-1544.9	-1569.91	25.002	0.27428	0.24935	0.238368	0.230126	0.231569	0.214518	0.209568	0.217205	0.201533	0.20556	0.195215
3310	-1546	-1568.21	22.204	0.287425	0.279722	0.254789	0.238526	0.246732	0.252669	0.246076	0.231975	0.198636	0.208577	0.198602
3320	-1549.3	-1568.94	19.6406	0.231481	0.220256	0.204521	0.198769	0.189981	0.175857	0.156612	0.173633	0.170225	0.160242	0.152827
3330	-1549.15	-1568.6	19.4445	0.23457	0.202459	0.19643	0.170279	0.167799	0.17488	0.151633	0.155467	0.156839	0.155708	0.148864
3340	-1546.29	-1569.36	23.0736	0.228397	0.208808	0.196188	0.18341	0.173612	0.171324	0.170075	0.184485	0.189418	0.184035	0.185284
3350	-1548.78	-1567.26	18.4771	0.293376	0.2789	0.26222	0.233852	0.221623	0.222286	0.236989	0.223259	0.22664	0.211134	0.223931
3360	-1546.88	-1570.11	23.2334	0.27672	0.262378	0.239034	0.220969	0.231499	0.217561	0.235702	0.234836	0.238108	0.230872	0.2388
3370	-1544.89	-1567.94	23.05	0.281015	0.286091	0.276383	0.256916	0.247334	0.224673	0.240756	0.246542	0.239955	0.251395	0.264067
3380	-1547.71	-1571.62	23.9068	0.357252	0.363211	0.354318	0.314101	0.304806	0.324882	0.297926	0.285117	0.274424	0.280729	0.269643
3390	-1550.73	-1570.22	19.4899	0.328928	0.328241	0.286173	0.310912	0.316811	0.2913	0.284571	0.27843	0.244014	0.275918	0.283099
3400	-1544.97	-1567.94	22.9622	0.297242	0.2924	0.273005	0.26994	0.247353	0.221408	0.220311	0.214253	0.218522	0.217346	0.220469
3410	-1552.72	-1568.06	15.3336	0.289678	0.261373	0.242311	0.284134	0.256377	0.230143	0.225129	0.221011	0.221248	0.201179	0.187957
3420	-1546.42	-1570.18	23.7659	0.248549	0.242895	0.211802	0.227384	0.215327	0.216174	0.208596	0.193475	0.189549	0.188776	0.174371
3430	-1550.77	-1568.79	18.013	0.256666	0.250389	0.231668	0.235429	0.214854	0.216735	0.195971	0.193692	0.185158	0.195302	0.191425
3440	-1544.87	-1567.41	22.5387	0.262909	0.245476	0.205702	0.194496	0.19855	0.190963	0.183609	0.183289	0.181752	0.182736	0.176332
3450	-1549.94	-1570.27	20.328	0.292053	0.32926	0.303403	0.280411	0.285073	0.276041	0.293798	0.285782	0.282411	0.301147	0.264778
3460	-1548.91	-1568.68	19.7724	0.320412	0.308175	0.292883	0.261394	0.246926	0.233234	0.228563	0.246107	0.251932	0.246314	0.234552
3470	-1550.44	-1572.02	21.5789	0.323907	0.313076	0.3282	0.330429	0.31414	0.30139	0.301395	0.292842	0.268498	0.26507	0.251
3480	-1542.18	-1568.99	26.8121	0.262475	0.267846	0.256719	0.233675	0.232043	0.234206	0.225801	0.222236	0.214737	0.199924	0.21114
3490	-1549.65	-1569.12	19.4717	0.246432	0.226749	0.212763	0.207173	0.202213	0.197551	0.204896	0.196213	0.169907	0.186182	0.182336
