Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
60710	-3286.5164359133091239	-3305.195811736394262	18.679375823084935604	2.1601886085254018433	0.303217	0.035836	0.079656	0.0847355	0.01267	0.00837067	0.0717935	0.148322	0.0050583	0.0243486	0.166775	0.0249059	0.0159711	0.00803402	0.475694	0.0131052	0.0177499	0.478018	0.0073984	0.59324624451219354349	0.292693	0.302538	0.128639	0.27613	0.311675	0.671034	1.07353	1.94377	0.98166009120720054693
60720	-3284.4189128844000152	-3299.5191028656008712	15.100189981200873746	2.4844652430319782432	0.597371	0.0584911	0.0842186	0.0816856	0.0236998	0.00504116	0.0727156	0.160474	0.00273619	0.00446626	0.166775	0.0286985	0.0332621	0.00986567	0.523166	0.00902722	0.0142877	0.441326	0.00232717	0.58478527037754834961	0.292698	0.317122	0.119174	0.271007	0.344979	0.698293	1.07845	1.87828	1.3196347610205838574
60730	-3288.3642724317051034	-3303.1931169644894908	14.828844532784403398	1.309500420218270067	0.682136	0.0631209	0.0554481	0.0685743	0.0183138	0.00831037	0.0990207	0.25555	0.00513899	0.024483	0.0590517	0.0220522	0.0304383	0.0148799	0.496731	0.00174574	0.00969384	0.475025	0.00192427	0.55815436512124139146	0.318147	0.304071	0.129594	0.248189	0.194339	0.553437	1.03696	2.21527	1.3916385486572844243
60740	-3284.988736221581803	-3302.028641626101944	17.039905404520027332	1.9476209789017859819	0.459807	0.0528414	0.0405381	0.0994061	0.026614	0.00402246	0.0540404	0.174397	0.022251	0.00637933	0.168827	0.038371	0.00922904	0.0173411	0.512647	0.00732886	0.0169395	0.443575	0.00216852	0.60617987315292820583	0.294689	0.299289	0.149442	0.256579	0.286941	0.649326	1.06862	1.99511	1.1567240101069351521
60750	-3283.1374622781354446	-3301.8447382095700959	18.707275931434512728	0.7900144075831293522	0.384491	0.0360466	0.0284312	0.0743089	0.0090912	0.00791045	0.0540404	0.135763	0.0197832	0.0312093	0.107308	0.0378912	0.0290247	0.0176366	0.529053	0.00677507	0.0115567	0.430853	0.00412527	0.47611070952379025423	0.298636	0.289917	0.124041	0.287406	0.0934322	0.403082	0.954149	2.54934	0.95529810043006302411
60760	-3284.558933230958246	-3304.4683978735856726	19.909464642627540343	1.6191368824936409609	0.277545	0.0434853	0.0599407	0.0789956	0.0325059	0.00791045	0.066016	0.133446	0.0177863	0.0167936	0.110625	0.017576	0.0192479	0.0161906	0.474652	0.00838209	0.00724476	0.49058	0.00294994	0.58400510662969307152	0.284656	0.315856	0.141444	0.258043	0.243154	0.607256	1.05671	2.09288	0.88187466102478218044
60770	-3281.8671274660932795	-3300.7331660280615324	18.86603856196810014	2.6624047298237338843	0.378733	0.0444697	0.064238	0.0707205	0.0197895	0.00943484	0.0466461	0.11774	0.00609539	0.00676552	0.106374	0.0340892	0.0259944	0.0174736	0.471564	0.00860948	0.00826231	0.487389	0.00670204	0.57967628550256977693	0.311149	0.30398	0.132959	0.251912	0.361332	0.710939	1.08025	1.84748	0.93109083569963768667
60780	-3284.3563238791111871	-3301.4571034383402548	17.10077955922886872	1.314781161313620883	0.435619	0.0520445	0.0915197	0.110142	0.0118841	0.00829994	0.0675652	0.184028	0.0030186	0.0135612	0.142504	0.0384499	0.0058983	0.0146485	0.555097	0.00375351	0.014254	0.401707	0.0105406	0.59411837395406896789	0.304022	0.300506	0.133889	0.261583	0.195241	0.554513	1.0374	2.21285	1.1645342093726760435
60790	-3284.2821904282473042	-3300.8011812717563771	16.518990843508998267	1.1251184639176485813	0.435619	0.0619787	0.0407442	0.0827469	0.0319112	0.00362624	0.07788	0.186282	0.00881271	0.0224575	0.207873	0.045756	0.0101492	0.014735	0.53342	0.00452377	0.00798667	0.426883	0.0124513	0.55141913782342211192	0.309296	0.289446	0.138282	0.262976	0.161221	0.511379	1.01799	2.30941	1.2158359393936450932
60800	-3288.0723553879938663	-3303.4657681730823242	15.39341278508850408	0.9127507580100427953	0.50943	0.0551207	0.0384777	0.0828352	0.024681	0.00866103	0.0841636	0.314338	0.0229646	0.0103267	0.0942573	0.0252117	0.0376282	0.00796909	0.555812	0.00471366	0.00788134	0.414242	0.00938225	0.48520543572969665469	0.28386	0.304317	0.135226	0.276596	0.119233	0.448859	0.983892	2.44802	1.3080964641084926736
60810	-3292.5936534772308732	-3308.0495924793799531	15.455939002149014172	0.89970038001939078853	0.610791	0.0544442	0.105101	0.0998705	0.0256078	0.0028361	0.0504742	0.211811	0.00824688	0.0258272	0.0626973	0.033532	0.00874143	0.0151439	0.504421	0.00356521	0.0182815	0.456774	0.00181489	0.49990490661877634571	0.299234	0.308701	0.127517	0.264547	0.116533	0.44438	0.981167	2.45792	1.2999798962956754522
60820	-3288.9626718695071759	-3304.4384373476245855	15.475765478116965568	0.41049318888021890661	0.423021	0.0806412	0.0526136	0.0856567	0.017406	0.0107867	0.0644886	0.2425	0.00104773	0.0244908	0.0587641	0.026783	0.0173663	0.0125277	0.489533	0.00269391	0.0146371	0.478364	0.0022437	0.3899327249669137796	0.293499	0.309093	0.133594	0.263814	0.0182569	0.18955	0.74239	3.0498	1.1055659600088718619
60830	-3285.5540465010735716	-3303.3053212394611364	17.751274738387522234	0.93948312001736800081	0.367684	0.0763766	0.0811878	0.0891362	0.0188863	0.0156123	0.0608782	0.160472	0.0112372	0.0278506	0.111624	0.0267917	0.0281285	0.00892355	0.457975	0.0126464	0.0124336	0.50644	0.00158196	0.51187063405262434035	0.310039	0.290033	0.141393	0.258535	0.124727	0.457774	0.989201	2.4283	1.0758655662571516842
60840	-3280.7949526632091874	-3298.131081588390316	17.336128925180823046	0.98131150392959975992	0.408301	0.068145	0.0394079	0.0912303	0.017606	0.00525594	0.0514339	0.188681	0.0264166	0.0226817	0.152861	0.0348325	0.0154346	0.0148679	0.481506	0.0155228	0.0151715	0.471668	0.00126439	0.50787635529926578037	0.289725	0.30413	0.143326	0.262819	0.13321	0.471062	0.996833	2.3989	1.1222878884265681254
60850	-3280.5566564544442372	-3298.0942663166160855	17.537609862171933628	1.1515997145599796703	0.408163	0.0472923	0.0476353	0.0930294	0.0258271	0.00631503	0.0684077	0.157629	0.0178282	0.0187001	0.145404	0.0451343	0.0340821	0.0166231	0.50348	0.00900881	0.0172896	0.452824	0.000774496	0.50741939656071388676	0.299178	0.297563	0.139513	0.263746	0.166172	0.518015	1.02119	2.29462	1.1154477699591736073
60860	-3283.5030543208304152	-3300.9481091727211606	17.445054851890390069	0.90435210395525156279	0.412889	0.0544266	0.059199	0.0896036	0.0167415	0.00648365	0.0357789	0.20281	0.00678426	0.0210966	0.126276	0.0460763	0.0235778	0.015238	0.492806	0.00311917	0.0213614	0.453272	0.0142039	0.50620915229459018114	0.276303	0.309793	0.149718	0.264187	0.117497	0.445986	0.982148	2.45437	1.101742694013906565
60870	-3284.4440850809291987	-3301.7479876077163681	17.303902526786924199	1.8902867676892258775	0.52026	0.0635212	0.0477929	0.0619606	0.00889368	0.0141698	0.0777288	0.157819	0.0229165	0.0143692	0.126276	0.0110371	0.00620913	0.0153067	0.520915	0.00409498	0.00627052	0.452511	0.00090164	0.58312979527790387291	0.297068	0.298638	0.127763	0.276532	0.279817	0.642816	1.06699	2.01038	1.132953109813455761
60880	-3289.2700575603967081	-3307.2044728683945323	17.934415307998069267	2.2841819806205174714	0.385859	0.0721017	0.0412594	0.0947066	0.00957183	0.0120802	0.0685048	0.17515	0.0254885	0.0222618	0.099484	0.0137937	0.0286165	0.0129258	0.525584	0.00260732	0.00728523	0.45092	0.000677605	0.57541091304243330296	0.266644	0.321188	0.140792	0.271377	0.324991	0.682189	1.07571	1.91711	1.0488772153471936921
60890	-3291.0747013613931813	-3307.1629566123256154	16.088255250932558482	2.8331381699416269271	0.593904	0.058963	0.0449805	0.0750542	0.0118024	0.0133839	0.0336767	0.190639	0.0175615	0.015491	0.0733454	0.029579	0.0385596	0.00578768	0.481366	0.0117283	0.0218057	0.476838	0.00247365	0.59993817406341953813	0.317179	0.275571	0.130643	0.276607	0.375927	0.72185	1.08156	1.82067	1.1969404197076700669
60900	-3288.793812903689286	-3306.6680959678192266	17.874283064130143117	1.629935418710189321	0.383238	0.0595157	0.0273249	0.114057	0.0166934	0.0162368	0.0736328	0.166027	0.0195201	0.0282648	0.138052	0.0326181	0.00994853	0.0130176	0.565214	0.0140375	0.0177028	0.387117	0.00291121	0.54620521508498653951	0.26937	0.291937	0.145658	0.293034	0.244715	0.608846	1.05722	2.08922	1.085128672622264201
60910	-3289.9406956348379936	-3308.5259742970602019	18.585278662222460611	1.7783002938085428202	0.365316	0.102069	0.0543693	0.0757321	0.0110479	0.0176878	0.0647253	0.113895	0.00587239	0.00840137	0.157149	0.0223294	0.0107892	0.0136123	0.582401	0.00982189	0.015651	0.371212	0.0073028	0.56127924911509918804	0.2988	0.301515	0.123656	0.27603	0.265293	0.629158	1.0633	2.04224	1.0093835249557310263
60920	-3288.1904038021921224	-3303.767658213958839	15.57725441176672021	1.0687990670612050881	0.502146	0.0889874	0.0415181	0.0936309	0.0149576	0.010273	0.0434611	0.192021	0.03973	0.0229185	0.194007	0.0340376	0.0285141	0.0114943	0.406503	0.00451711	0.00309593	0.571085	0.00330444	0.51561446281972200811	0.322378	0.296024	0.128593	0.253004	0.150473	0.496497	1.01053	2.3425	1.306201186601903208
60930	-3283.3121508917529354	-3299.1480856791608858	15.835934787408017854	1.5620754331254731451	0.466891	0.0649742	0.0615863	0.102831	0.0191818	0.0100199	0.0728883	0.270774	0.00878477	0.00970501	0.132202	0.0409561	0.0296379	0.0137725	0.476629	0.00627946	0.00330556	0.495677	0.0043366	0.56564717220630711392	0.316549	0.283767	0.151111	0.248573	0.234754	0.598573	1.05387	2.1128	1.290432277403096073
60940	-3282.0359407163168726	-3299.4148644742449505	17.378923757927754679	2.414139852077002768	0.429905	0.071068	0.0541063	0.0978755	0.0145208	0.0100199	0.0761175	0.155378	0.0117516	0.00689519	0.118662	0.0358639	0.0141544	0.0238741	0.58203	0.00280386	0.00373526	0.380964	0.00659201	0.60212681048593164057	0.28212	0.297833	0.139095	0.280952	0.338162	0.692883	1.07758	1.89137	1.0963184554380291935
60950	-3283.8283571569077139	-3299.653507044030448	15.825149887122687886	3.8776381342365620064	0.471994	0.0680033	0.0389771	0.101496	0.0137545	0.0121139	0.0531634	0.152018	0.0124483	0.00811708	0.132597	0.0514771	0.0297595	0.0212601	0.548485	0.000815453	0.0078773	0.418059	0.0035038	0.60774187233620724502	0.281921	0.315579	0.13204	0.27046	0.447511	0.770869	1.0844	1.69722	1.1459192816988803543
60960	-3290.1027694305571458	-3305.7213011284538879	15.618531697896449018	2.3997528135862302712	0.431644	0.0518387	0.078688	0.0975878	0.0223459	0.0162285	0.0873071	0.247986	0.013965	0.00756133	0.169	0.0331056	0.0160189	0.0147145	0.50228	0.000664542	0.0153261	0.461001	0.00601368	0.56306017641942618379	0.305286	0.310692	0.144211	0.239812	0.336742	0.691745	1.07739	1.89412	1.2732762334470297816
60970	-3282.5787899917099821	-3300.122394267908021	17.54360427619782925	0.96199387568773653268	0.359525	0.0492265	0.0540437	0.0945423	0.0194235	0.011346	0.046704	0.169774	0.00275751	0.0218171	0.19701	0.0550108	0.0181877	0.0229131	0.446399	0.00157149	0.00544438	0.51308	0.0105922	0.48011601651826485426	0.290858	0.299778	0.143279	0.266084	0.12931	0.465022	0.993406	2.41226	1.0993685621518001216
60980	-3280.7209113885410261	-3296.4210473370962973	15.70013594855527117	0.99206591706238966832	0.550377	0.0745213	0.0732983	0.0734189	0.0148022	0.00824062	0.0584459	0.255195	0.00774843	0.00876933	0.10077	0.0433745	0.0180679	0.0155127	0.504474	0.00202386	0.00537186	0.467127	0.00549032	0.56688307013415484281	0.29815	0.305739	0.124736	0.271375	0.135368	0.474354	0.998673	2.39161	1.2870291847508077421
60990	-3279.8108757028894615	-3299.5421368131737836	19.73126111028440377	1.0660058544188628638	0.275288	0.0425723	0.0275044	0.090137	0.0177661	0.00480109	0.0613136	0.180049	0.0292772	0.0101437	0.10077	0.0359273	0.0150366	0.0154562	0.48588	0.0128363	0.0102432	0.471115	0.00446955	0.4864553292261917794	0.290426	0.303251	0.135865	0.270458	0.149933	0.49573	1.01013	2.34421	0.89058598290554369381
61000	-3282.6581129734950082	-3299.496360974235813	16.838248000740772881	1.2114122607651023333	0.459671	0.0625762	0.05667	0.0790575	0.0336604	0.00280064	0.0562421	0.245481	0.00698563	0.0116752	0.101654	0.0561326	0.0154436	0.0125765	0.447129	0.00495035	0.0205047	0.509784	0.00505548	0.54756018431329189777	0.295577	0.305069	0.141418	0.257936	0.177115	0.532224	1.02778	2.26288	1.1880493959534805803
61010	-3291.3902156125368492	-3307.0425981641305953	15.652382551593596816	1.5385899609494473328	0.4766	0.104398	0.0803382	0.0805116	0.0195625	0.00563147	0.0694605	0.308352	0.00365779	0.0270416	0.0650195	0.0421946	0.0264169	0.0134313	0.650338	0.00418626	0.0157876	0.307793	0.00846402	0.5246069820646254156	0.294735	0.306428	0.130923	0.267914	0.231223	0.594856	1.05261	2.12131	1.3091841253770479803
61020	-3284.1146858990182409	-3302.7655587286985792	18.650872829680299247	0.87496184129797716089	0.340354	0.0553246	0.0382494	0.0711432	0.0191116	0.0136942	0.0609492	0.172265	0.00576357	0.02264	0.129306	0.0355545	0.0123511	0.0228052	0.44115	0.00176316	0.00999476	0.516408	0.00787951	0.46612752355806075233	0.262905	0.304876	0.14206	0.290159	0.111382	0.435651	0.975742	2.47723	0.97670694070138386333
61030	-3287.6271426697758216	-3301.8380602193956292	14.210917549619649591	1.0807854998364907484	0.66211	0.0422607	0.0782561	0.0956989	0.0178454	0.0139605	0.0733746	0.179162	0.000710462	0.0337143	0.168298	0.0368437	0.0414916	0.00998669	0.500064	0.00555241	0.00446967	0.473416	0.00651082	0.57342471953786811056	0.305504	0.27903	0.127898	0.287568	0.152785	0.499756	1.01219	2.33526	1.4437269225073463552
61040	-3283.5346172053973532	-3299.4332311032344478	15.898613897837341469	2.0358832229292209703	0.527234	0.0652732	0.0596472	0.0852894	0.0212432	0.00518479	0.0859205	0.213425	0.00655753	0.00849277	0.131182	0.0462592	0.010769	0.00833182	0.542031	0.00690729	0.0130759	0.422717	0.00693755	0.58588651583832418446	0.276143	0.30448	0.135638	0.28374	0.297521	0.658776	1.07086	1.97284	1.2664772839866251797
61050	-3282.5261788671582508	-3300.6433926085628627	18.117213741404558647	2.2300128576104460976	0.418527	0.0557832	0.0509809	0.0861668	0.0191845	0.00999676	0.0723432	0.121158	0.0116153	0.0161394	0.114883	0.0357091	0.0213506	0.00876891	0.588307	0.00335458	0.0204946	0.35622	0.0228547	0.57264718612073717274	0.286377	0.304846	0.129517	0.27926	0.319268	0.677438	1.07481	1.92849	1.0338381146522577225
61060	-3284.7259330854881227	-3302.0808528748921162	17.354919789404029018	0.74855634368248102906	0.416743	0.0614227	0.0588629	0.0703504	0.0171095	0.0105049	0.055095	0.208047	0.0167773	0.025239	0.0694492	0.0415223	0.0298694	0.0200352	0.563283	0.000657243	0.013491	0.383078	0.0194553	0.51548731101343103767	0.303578	0.304349	0.128582	0.263491	0.0845757	0.385567	0.941614	2.58824	1.0809921130489317243
61070	-3283.9663593540703914	-3299.9316666293984781	15.965307275327946357	1.8333816326703147315	0.489264	0.0756748	0.0521677	0.0829124	0.0237758	0.00763571	0.0402957	0.298791	0.0094057	0.0210124	0.122043	0.0285815	0.0176738	0.0212186	0.508913	0.000252354	0.0144991	0.448337	0.0067808	0.57252825940618323752	0.294208	0.301967	0.131843	0.271981	0.27254	0.636039	1.0652	2.02622	1.2692340912196984348
61080	-3286.7921490590433677	-3303.1189773528158184	16.32682829377242939	2.7125294990434634101	0.418985	0.0524967	0.0482329	0.0743007	0.0189428	0.0161865	0.0668735	0.332973	0.00509264	0.0207844	0.0629968	0.045327	0.0183579	0.01381	0.495904	0.00265698	0.0202846	0.463118	0.00422603	0.56399669144939923449	0.283296	0.305096	0.14507	0.266538	0.365723	0.714258	1.08067	1.83934	1.1815498081115050066
61090	-3290.8025787611368287	-3307.9552051951222893	17.152626433985723509	2.6004859836386140515	0.312207	0.0507552	0.0558459	0.0562676	0.0199442	0.00247737	0.0579125	0.351383	0.137751	0.0227864	0.00290982	0.0313817	0.00503416	0.0166415	0.429768	0.00623822	0.00789305	0.53626	0.00319949	0.61902981982181382037	0.296341	0.299321	0.150527	0.253811	0.355781	0.706697	1.07968	1.85784	1.1066559790060712665
61100	-3289.0517702744205053	-3307.9809883921211622	18.929218117700990831	1.3513891073149941757	0.312748	0.0750812	0.0478359	0.0804948	0.00943596	0.0123134	0.0429575	0.264408	0.069931	0.0146408	0.00600895	0.0181525	0.0281653	0.0185279	0.59337	0.00460566	0.00395576	0.374384	0.00515734	0.51379686911541744276	0.28448	0.29808	0.114009	0.303431	0.201426	0.561794	1.04036	2.19642	0.98217348431899009764
61110	-3280.7201270942987321	-3299.8010090084349031	19.080881914135794375	1.6179326013047554689	0.328504	0.0533361	0.0463901	0.0957249	0.0134552	0.0110356	0.0574817	0.196916	0.0771705	0.0162316	0.0151758	0.0372786	0.0160621	0.0151302	0.496423	0.0045218	0.00776921	0.459371	0.0167845	0.54452139576659275289	0.301413	0.291553	0.128018	0.279015	0.242979	0.607078	1.05666	2.09329	0.96476170435616359633
61120	-3290.2363360414005911	-3310.0051632457416417	19.76882720434122831	1.2834880710274461091	0.277288	0.0381681	0.0368234	0.0939971	0.0267098	0.00362245	0.0574817	0.208972	0.0463056	0.0334142	0.0247431	0.0413548	0.0082459	0.0273752	0.370298	0.0018694	0.0131335	0.564656	0.022667	0.52725425436613826413	0.302132	0.302407	0.144657	0.250805	0.189858	0.548045	1.0347	2.2274	0.89712571979580413295
61130	-3287.985107635726763	-3307.7297553209350554	19.744647685208320809	2.098648079222173557	0.311831	0.0421888	0.0376764	0.062945	0.0113793	0.014134	0.0593218	0.173194	0.0643051	0.0302147	0.0260075	0.0254648	0.0198854	0.018386	0.637293	0.0058639	0.00241565	0.324862	0.0111791	0.5391258072089376574	0.275778	0.289564	0.136627	0.298031	0.304773	0.66511	1.07227	1.95784	0.87854745919510601748
61140	-3285.2319292335523642	-3303.975658534919603	18.743729301367281437	3.0639566215544955519	0.346722	0.0555097	0.024212	0.0632346	0.0225307	0.00581709	0.0531197	0.19205	0.0638896	0.0119205	0.0217837	0.0350396	0.0189377	0.019501	0.641768	0.00208953	0.00260659	0.327175	0.00685994	0.63044695986464649451	0.283729	0.308705	0.134787	0.27278	0.39415	0.735009	1.08281	1.78803	0.91476719025052488643
61150	-3284.9094169176132709	-3301.7371856964391554	16.827768778825880958	1.618865503907492398	0.513124	0.0365754	0.0419707	0.0525019	0.0230695	0.00499477	0.0781416	0.252203	0.0953722	0.0294066	0.00635213	0.0263314	0.0300082	0.0176116	0.533367	0.00399523	0.0056951	0.433076	0.00625436	0.56211899731309489248	0.301919	0.296831	0.13634	0.26491	0.243114	0.607216	1.0567	2.09297	1.1900507428187694359
61160	-3283.7208150505921367	-3303.2907744076919698	19.569959357099840247	1.8020433257803611937	0.32797	0.0356879	0.0693325	0.0692774	0.0140481	0.00424924	0.0546912	0.215978	0.0386148	0.0220732	0.00688237	0.0306556	0.0205553	0.0239537	0.477191	0.00125811	0.0101407	0.478951	0.00850574	0.55386132267263554763	0.296844	0.297864	0.140754	0.264538	0.268442	0.632165	1.06414	2.03525	0.91001526284010858525
61170	-3283.4349279494176699	-3301.1498382841436978	17.71491033472597465	1.9780609495171397327	0.370522	0.0610144	0.0529169	0.0940536	0.0212681	0.0057955	0.0622437	0.211336	0.0949592	0.0286257	0.018287	0.0290024	0.0377326	0.0223386	0.50429	0.00101548	0.00654452	0.462067	0.00374449	0.61029762888185434822	0.284826	0.292703	0.138959	0.283511	0.290642	0.65266	1.06943	1.98727	1.0877571025615608846
61180	-3280.0057700370953171	-3299.0435411381149606	19.037771101019664854	1.1614986184805713432	0.365924	0.0489965	0.0506342	0.0722256	0.0129343	0.0128127	0.0630078	0.203911	0.0781416	0.00981311	0.00603858	0.0379459	0.00354973	0.0122929	0.458151	0.0106241	0.0133575	0.503767	0.00180723	0.52519619691102614745	0.306341	0.294606	0.131582	0.267471	0.168007	0.520439	1.02234	2.28921	0.96593438437011835962
61190	-3281.1813303993426416	-3300.8048482985150258	19.623517899172306045	2.4975691239018020795	0.28301	0.0570501	0.0513068	0.0597661	0.0141041	0.0133229	0.0473349	0.187696	0.0781416	0.0244426	0.0076122	0.0272347	0.0154198	0.0146085	0.502316	0.00894902	0.0148807	0.451346	0.00789969	0.60425587221674770255	0.274766	0.304474	0.149216	0.271545	0.346226	0.699274	1.0786	1.8759	0.86644121656812167487
