Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size	root_height
794	-1724.45	-1402.72	-321.729	0.0410005	0.603552	0.0159186	0.012475	0.237555	0.0894987	0.3769243	0.315031	0.271878	0.143569	0.269522	129564.9	229351
795	-1721.16	-1399.65	-321.505	0.0410005	0.603552	0.0159186	0.012475	0.237555	0.0894987	0.06393227	0.329057	0.242875	0.146547	0.281521	115442.8	267012.6
796	-1722.98	-1400.42	-322.561	0.0404065	0.713872	0.0188283	0.0147552	0.106281	0.105858	0.06393227	0.30869	0.250248	0.150995	0.290067	150386.9	202314.2
797	-1720.88	-1401.25	-319.629	0.0409074	0.722721	0.00666599	0.0149381	0.107598	0.10717	0.06393227	0.30869	0.250248	0.150995	0.290067	108191.7	202314.2
798	-1710.99	-1401.47	-309.519	0.0257272	0.643977	0.0059397	0.0133105	0.215553	0.0954931	0.06393227	0.322524	0.24524	0.147974	0.284262	70498.15	131828.8
799	-1731.63	-1409.16	-322.469	0.0494293	0.585053	0.00539622	0.0906117	0.19583	0.0736801	0.06393227	0.318833	0.242514	0.151355	0.287298	114478.7	291349.3
800	-1721.73	-1401.86	-319.879	0.0394562	0.61995	0.00571809	0.0492909	0.20751	0.0780749	0.06725654	0.318833	0.242514	0.151355	0.287298	114478.7	204921.9
801	-1732.73	-1402.33	-330.405	0.0268037	0.731912	0.00845176	0.0222616	0.130793	0.0797784	0.03379227	0.31351	0.26792	0.135893	0.282677	140271.4	214165.1
802	-1723.94	-1402.6	-321.342	0.0270051	0.737412	0.00851527	0.0224289	0.131776	0.0728631	0.03379227	0.35587	0.251944	0.126364	0.265822	144928.4	151687.7
803	-1723.14	-1406.88	-316.261	0.042127	0.588696	0.0132835	0.0366635	0.205566	0.113664	0.07626461	0.364558	0.248546	0.124659	0.262237	108175.2	121977.4
804	-1727.65	-1407.47	-320.183	0.0460216	0.58715	0.0118698	0.0365672	0.205026	0.113365	0.07626461	0.364558	0.248546	0.124659	0.262237	107024.6	178710.9
805	-1726.96	-1409.86	-317.094	0.0460216	0.58715	0.0118698	0.0365672	0.205026	0.113365	0.1980187	0.366009	0.249536	0.123706	0.260749	88987.67	122587
806	-1726.67	-1407.67	-319.004	0.0444429	0.588122	0.0118894	0.0366277	0.205365	0.113553	0.1980187	0.347059	0.257628	0.126109	0.269205	77940.36	123336.8
807	-1727.14	-1407.62	-319.514	0.0212825	0.565636	0.0114348	0.094921	0.197514	0.109212	0.05954673	0.346547	0.257248	0.125923	0.270282	75667.69	123336.8
808	-1719.13	-1404.39	-314.743	0.0214323	0.569618	0.0115153	0.0885498	0.198904	0.10998	0.04016259	0.340328	0.252631	0.135795	0.271246	75667.69	150241.3
809	-1726.13	-1401.48	-324.642	0.0217012	0.576765	0.0116598	0.0896608	0.2014	0.0988137	0.04016259	0.33382	0.266923	0.133198	0.266059	119454	159663
810	-1726.04	-1403.1	-322.948	0.0217012	0.576765	0.0116598	0.0896608	0.2014	0.0988137	0.02635103	0.33382	0.266923	0.133198	0.266059	119454	195589.4
811	-1726.55	-1403.21	-323.342	0.0235986	0.627193	0.0126793	0.0975001	0.219009	0.0200203	0.02635103	0.323384	0.267429	0.136511	0.272676	119454	185797.9
812	-1730.93	-1406.39	-324.54	0.0310075	0.510149	0.01666	0.128111	0.287767	0.0263058	0.01312259	0.310488	0.276996	0.131067	0.281449	119454	185797.9
813	-1736.18	-1409.02	-327.153	0.0329404	0.509131	0.0166268	0.127855	0.287193	0.0262533	0.01312259	0.295547	0.289235	0.121333	0.293885	105704.1	178680.2
814	-1726.03	-1410.66	-315.377	0.060371	0.619961	0.0304725	0.0723706	0.168709	0.0481154	0.01312259	0.296107	0.287889	0.121562	0.294441	75487.95	97213.58
815	-1739.74	-1407.21	-332.533	0.0616325	0.632916	0.010213	0.0738829	0.172235	0.0491208	0.01312259	0.289983	0.281935	0.139731	0.288351	234283.8	138537.7
816	-1723.91	-1403.77	-320.142	0.0156826	0.716695	0.0083431	0.0784517	0.1407	0.0401273	0.01312259	0.288796	0.280782	0.14325	0.287172	110968.6	135470.8
817	-1725.48	-1404.7	-320.784	0.0163784	0.748495	0.00871328	0.104269	0.0802375	0.0419078	0.01312259	0.288226	0.280227	0.144942	0.286605	110968.6	135229.8
818	-1719.4	-1402.58	-316.817	0.0170487	0.779129	0.0090699	0.067608	0.0835214	0.043623	0.01312259	0.319327	0.267983	0.138609	0.274082	107637.2	135668
819	-1722.58	-1401.49	-321.089	0.0169626	0.775192	0.00902407	0.0672664	0.0830994	0.0484554	0.01258203	0.319327	0.267983	0.138609	0.274082	79227.74	127091.5
820	-1725.05	-1404.59	-320.454	0.0174268	0.796407	0.00702802	0.0439833	0.0853736	0.0497815	0.01258203	0.318568	0.289591	0.138279	0.253562	130906.7	129433
821	-1722.39	-1404.07	-318.32	0.0174268	0.796407	0.00702802	0.0439833	0.0853736	0.0497815	0.2757619	0.318568	0.289591	0.138279	0.253562	76928.91	129542.6
822	-1720.7	-1402.88	-317.825	0.0179353	0.749042	0.00723311	0.0580601	0.0878649	0.0798643	0.1362373	0.330098	0.263879	0.143284	0.262739	81900.11	168265.4
823	-1742.46	-1408.37	-334.097	0.0173012	0.722559	0.00395012	0.0943905	0.0847583	0.0770407	0.07488252	0.330098	0.263879	0.143284	0.262739	193715	361034.4
824	-1722.93	-1403.66	-319.265	0.0369723	0.635089	0.00500988	0.082964	0.17225	0.0677145	0.07488252	0.3196	0.255487	0.170529	0.254384	90013.99	276230.7
825	-1722.56	-1403.42	-319.144	0.0387756	0.666065	0.00525423	0.0870104	0.131877	0.0710172	0.07488252	0.340254	0.264727	0.124196	0.270823	122962	174008.9
826	-1732.29	-1409.03	-323.259	0.0387756	0.666065	0.00525423	0.0870104	0.131877	0.0710172	0.5812946	0.340254	0.264727	0.124196	0.270823	110664	243868
827	-1728.04	-1404.91	-323.133	0.0387756	0.666065	0.00525423	0.0870104	0.131877	0.0710172	0.5812946	0.340254	0.264727	0.124196	0.270823	107070.8	129539.1
828	-1741.69	-1409.58	-332.116	0.0387398	0.66545	0.00617252	0.0869301	0.131756	0.0709516	0.5812946	0.290233	0.284798	0.133613	0.291356	228799.2	160147.4
829	-1729.1	-1407.06	-322.041	0.105771	0.66196	0.00614015	0.0244846	0.131065	0.0705795	0.4034703	0.32146	0.276327	0.119521	0.282691	111774.6	162566.2
830	-1722	-1401.97	-320.029	0.00935992	0.764077	0.00380919	0.0241192	0.129108	0.0695261	0.4579489	0.32146	0.276327	0.119521	0.282691	111774.6	164807
831	-1718.83	-1401.67	-317.158	0.0175128	0.615934	0.00712717	0.0451281	0.241568	0.0727303	0.3018609	0.315054	0.27082	0.137068	0.277057	111774.6	120108.3
832	-1716.73	-1402.08	-314.653	0.0175128	0.615934	0.00712717	0.0451281	0.241568	0.0727303	0.08047873	0.304324	0.261597	0.1324	0.301678	110984.2	107014
833	-1716.44	-1404.16	-312.285	0.017483	0.614886	0.0186085	0.0254236	0.241157	0.082442	0.06312466	0.324105	0.278601	0.141006	0.256287	85170.49	169100.8
834	-1717.38	-1407.32	-310.055	0.0186047	0.654333	0.00723784	0.0101297	0.256628	0.0530664	0.3049738	0.311216	0.267522	0.135399	0.285863	58672.21	169100.8
835	-1712.89	-1401.75	-311.136	0.0128473	0.760844	0.0054567	0.00699499	0.177212	0.0366446	0.3049738	0.313765	0.269713	0.136508	0.280014	74394.55	169100.8
836	-1713.59	-1402.29	-311.303	0.0221194	0.581011	0.00939491	0.0192729	0.30511	0.0630916	0.3049738	0.311661	0.267904	0.1423	0.278136	74394.55	169100.8
837	-1717.36	-1407.67	-309.691	0.0221194	0.581011	0.00939491	0.0192729	0.30511	0.0630916	0.3049738	0.333281	0.242107	0.143713	0.280899	67802.42	148164.2
838	-1715.51	-1404.88	-310.624	0.0225363	0.591962	0.00830257	0.0127309	0.338469	0.0259991	0.3247079	0.332131	0.256083	0.143217	0.268569	67802.42	129597.1
839	-1716.4	-1406.83	-309.565	0.0218822	0.574781	0.0123565	0.00905408	0.328645	0.0532813	0.3247079	0.334825	0.25816	0.144379	0.262636	47619.21	129597.1
840	-1705.39	-1404.63	-300.756	0.00920317	0.582231	0.0125167	0.00917145	0.332905	0.053972	0.02488357	0.334825	0.25816	0.144379	0.262636	47597.37	112912.6
841	-1726.58	-1406.54	-320.036	0.00907735	0.574271	0.0260171	0.00904606	0.328354	0.0532341	0.02488357	0.320474	0.264281	0.138191	0.277054	82553.85	173876.5
842	-1727.24	-1408.38	-318.866	0.00973953	0.616163	0.0985863	0.00640514	0.211988	0.0571175	0.02488357	0.332088	0.252337	0.151042	0.264532	100971.9	129503.4
843	-1724.03	-1405.95	-318.083	0.0189901	0.612869	0.0980592	0.00637089	0.210855	0.0528566	0.02488357	0.323998	0.267182	0.147363	0.261457	63777.61	115971.5
844	-1725.76	-1407.73	-318.034	0.0194867	0.628896	0.0662455	0.0065375	0.216369	0.0624654	0.02488357	0.323998	0.267182	0.147363	0.261457	81670.25	115971.5
845	-1732.15	-1411.58	-320.564	0.0231486	0.5103	0.0786944	0.00776603	0.257029	0.123063	0.02488357	0.324576	0.267659	0.145842	0.261923	81670.25	196466.4
846	-1732.35	-1408.72	-323.628	0.0252778	0.557236	0.0859325	0.00848032	0.249054	0.0740198	0.02488357	0.311055	0.256509	0.142111	0.290325	119409.3	123119.7
847	-1712.48	-1402.12	-310.361	0.0231556	0.558449	0.0861195	0.00849879	0.249596	0.074181	0.02488357	0.311055	0.256509	0.142111	0.290325	82290.07	150998.8
848	-1713.83	-1401.78	-312.058	0.0241419	0.582234	0.0707663	0.00277232	0.230935	0.0891512	0.02488357	0.306613	0.258163	0.143027	0.292197	80422.25	230827.6
849	-1716.63	-1399.61	-317.019	0.0255084	0.615191	0.0181662	0.00292925	0.244007	0.0941977	0.0200133	0.306613	0.258163	0.143027	0.292197	80653.43	147718.6
850	-1713.87	-1399.08	-314.791	0.0290322	0.700174	0.00297787	0.0033339	0.157272	0.10721	0.0200133	0.306613	0.258163	0.143027	0.292197	84886.78	157254.6
851	-1727.41	-1408.57	-318.84	0.0399281	0.573437	0.0183058	0.00458512	0.216297	0.147447	0.0200133	0.323233	0.217951	0.15078	0.308035	118419	223589.6
852	-1724.69	-1404.19	-320.504	0.0398484	0.572293	0.0202653	0.00457597	0.215865	0.147152	0.0200133	0.334422	0.225496	0.155999	0.284083	118419	234822.2
853	-1725.08	-1404.97	-320.118	0.0398484	0.572293	0.0202653	0.00457597	0.215865	0.147152	0.0200133	0.333211	0.228301	0.155434	0.283054	118419	168833.5
854	-1721.5	-1405	-316.493	0.0398484	0.572293	0.0202653	0.00457597	0.215865	0.147152	0.0200133	0.318516	0.228714	0.155715	0.297055	87088.78	224769.1
855	-1729.62	-1406.34	-323.272	0.0337526	0.484747	0.00300863	0.0165542	0.337296	0.124642	0.0200133	0.318516	0.228714	0.155715	0.297055	87088.78	209722.1
856	-1730.37	-1408.8	-321.574	0.0444433	0.423296	0.00332581	0.0182993	0.372854	0.137782	0.0200133	0.307683	0.232349	0.158191	0.301777	105345.1	212104
857	-1734.17	-1408.81	-325.359	0.0340886	0.437606	0.00343824	0.016365	0.385458	0.123044	0.0200133	0.302976	0.259868	0.159553	0.277604	116407.6	213812.4
858	-1728.28	-1405.89	-322.384	0.0124784	0.43974	0.00345501	0.0333446	0.387338	0.123644	0.0200133	0.330452	0.251823	0.149065	0.26866	80727.4	149365.7
859	-1721.18	-1403.7	-317.481	0.0124784	0.43974	0.00345501	0.0333446	0.387338	0.123644	0.06317195	0.330452	0.251823	0.149065	0.26866	85899.39	149233.1
860	-1721.73	-1403.45	-318.273	0.00699982	0.407221	0.00319951	0.109386	0.358694	0.1145	0.06317195	0.330452	0.251823	0.149065	0.26866	106319.2	143490.5
861	-1723.17	-1404.67	-318.508	0.0100857	0.586742	0.00628142	0.157608	0.0743058	0.164977	0.04843586	0.325134	0.263863	0.146666	0.264337	106804.8	138199.3
862	-1721.37	-1402.32	-319.057	0.0100113	0.582418	0.0136041	0.156447	0.0737583	0.163761	0.04843586	0.325134	0.263863	0.146666	0.264337	86095.75	217408.5
863	-1716.73	-1405.94	-310.785	0.00988607	0.575131	0.00891309	0.154489	0.089868	0.161712	0.0209877	0.318434	0.258426	0.143644	0.279496	59664.34	217233
864	-1718.24	-1407.22	-311.015	0.00721408	0.635213	0.00650408	0.112734	0.12033	0.118005	0.0966317	0.326458	0.264938	0.151314	0.25729	82755.3	128165.2
865	-1723.46	-1406.83	-316.632	0.00779262	0.622638	0.0163137	0.121775	0.12998	0.101501	0.0966317	0.325303	0.26754	0.150778	0.256379	75576.77	107106.4
866	-1728.06	-1404.39	-323.667	0.00761856	0.60873	0.0159493	0.141392	0.127077	0.0992336	0.0966317	0.335067	0.248522	0.155304	0.261107	133679.4	163730.8
867	-1734.56	-1403.5	-331.062	0.00291152	0.702516	0.0161123	0.0498381	0.128375	0.100247	0.0970512	0.335067	0.248522	0.155304	0.261107	100480.5	153617.4
868	-1731.94	-1408.61	-323.328	0.00324034	0.781858	0.017932	0.0554668	0.0952789	0.0462244	0.1518329	0.326824	0.242408	0.151484	0.279284	100480.5	147454.1
869	-1715.45	-1401.89	-313.557	0.00326514	0.787843	0.0180692	0.0846987	0.0960082	0.0101159	0.1518329	0.329731	0.244564	0.143936	0.281768	101516.4	160735.1
870	-1731.56	-1405.19	-326.374	0.00344248	0.830631	0.00526168	0.0434105	0.101222	0.0160322	0.1518329	0.334307	0.247958	0.145934	0.271801	113540.3	238479.7
871	-1723.64	-1403.14	-320.494	0.0034927	0.842749	0.00533845	0.0114724	0.102699	0.0342478	0.1451685	0.330767	0.255922	0.144388	0.268923	111005.4	173008.9
872	-1721.5	-1401.38	-320.121	0.00316376	0.76338	0.00483568	0.0103919	0.187207	0.0310224	0.08484556	0.330767	0.255922	0.144388	0.268923	111579	138995.3
873	-1724.98	-1401.67	-323.315	0.00316376	0.76338	0.00483568	0.0103919	0.187207	0.0310224	0.01157144	0.330767	0.255922	0.144388	0.268923	108997	168860.4
874	-1715.85	-1401.32	-314.537	0.0221076	0.572409	0.00839894	0.0180494	0.325153	0.0538818	0.01157144	0.312002	0.248794	0.155994	0.283209	61887.41	124600.8
875	-1718.58	-1406.12	-312.455	0.0152868	0.576401	0.00845752	0.0181753	0.327421	0.0542577	0.01157144	0.312002	0.248794	0.155994	0.283209	61887.41	183392.3
876	-1726.87	-1405.72	-321.147	0.0153499	0.57878	0.00436621	0.0182503	0.328772	0.0544815	0.01157144	0.311802	0.242554	0.153226	0.292418	92166.76	258780.5
877	-1729.17	-1404.5	-324.672	0.0153499	0.57878	0.00436621	0.0182503	0.328772	0.0544815	0.01157144	0.323935	0.251992	0.130306	0.293767	92166.76	197603.2
878	-1718.42	-1401.99	-316.43	0.0160526	0.605275	0.00456608	0.0190857	0.343823	0.0111985	0.01157144	0.320585	0.249386	0.128958	0.301071	102241.8	159712.3
879	-1727.82	-1407.97	-319.845	0.0151521	0.571323	0.00680352	0.0212331	0.374918	0.0105703	0.01157144	0.319596	0.248617	0.131644	0.300143	120690.2	159712.3
880	-1725.45	-1403.98	-321.474	0.0151742	0.572154	0.005358	0.021264	0.375464	0.0105857	0.01157144	0.341662	0.255917	0.140734	0.261687	120690.2	198152.4
881	-1721.63	-1400.6	-321.033	0.0199279	0.751398	0.00703655	0.0140347	0.1937	0.013902	0.01157144	0.341802	0.256022	0.140383	0.261794	85595.32	155407.9
882	-1728.11	-1405.42	-322.687	0.0106503	0.709196	0.00869319	0.0173389	0.239304	0.0148182	0.01348484	0.349862	0.238478	0.143693	0.267967	131728.3	167012.6
883	-1715.8	-1404.04	-311.76	0.0107115	0.713267	0.0087431	0.0174385	0.240678	0.00916245	0.04392813	0.3495	0.238231	0.144578	0.26769	75135.32	100281.7
884	-1731.68	-1403.9	-327.774	0.0107115	0.713267	0.0087431	0.0174385	0.240678	0.00916245	0.04392813	0.309852	0.256189	0.128177	0.305782	82693.48	176610.6
885	-1726.38	-1404.42	-321.956	0.0107115	0.713267	0.0087431	0.0174385	0.240678	0.00916245	0.04392813	0.300568	0.248512	0.1543	0.29662	95946.42	169682.9
886	-1724.8	-1405.1	-319.707	0.0111829	0.744657	0.00912788	0.0250649	0.182222	0.0277455	0.04392813	0.312868	0.258683	0.11969	0.308759	102957.2	198318.3
887	-1729.6	-1405.84	-323.758	0.0119041	0.741071	0.00908392	0.0289846	0.181344	0.0276118	0.04392813	0.301148	0.251346	0.150313	0.297192	170794.1	220322.9
888	-1727.86	-1405.26	-322.601	0.00806332	0.797683	0.00721361	0.0196329	0.122835	0.0445725	0.04392813	0.31222	0.240798	0.150137	0.296845	125681.4	206334.3
889	-1730.61	-1406.19	-324.426	0.00806332	0.797683	0.00721361	0.0196329	0.122835	0.0445725	0.04392813	0.313871	0.23716	0.149252	0.299717	100142.5	325145
890	-1723.12	-1400.47	-322.643	0.00787332	0.778887	0.00704364	0.0191703	0.119941	0.067085	0.04392813	0.304672	0.259518	0.144878	0.290933	100142.5	181054.7
891	-1728.7	-1402.11	-326.594	0.00676263	0.669009	0.00604999	0.00716266	0.231314	0.0797015	0.03260098	0.308572	0.259136	0.137635	0.294657	194318.7	192329.8
892	-1739.72	-1405.12	-334.61	0.00551169	0.669852	0.00605761	0.00717168	0.231605	0.0798019	0.03260098	0.310439	0.254654	0.138468	0.29644	183316.3	182516.9
893	-1739.46	-1407.44	-332.018	0.00551169	0.669852	0.00605761	0.00717168	0.231605	0.0798019	0.03260098	0.312422	0.249892	0.139352	0.298334	163820.3	110367.3
894	-1738.8	-1406.32	-332.482	0.00580316	0.669656	0.00605584	0.00716958	0.231537	0.0797785	0.03260098	0.298046	0.254726	0.143122	0.304105	163820.3	126946
895	-1734.97	-1405.09	-329.882	0.00556559	0.642242	0.00580793	0.00687607	0.262996	0.0765126	0.03260098	0.333991	0.271202	0.126346	0.268461	163820.3	167391.3
896	-1733.55	-1406.21	-327.34	0.00555678	0.641225	0.00738224	0.00686519	0.26258	0.0763914	0.03260098	0.346624	0.250731	0.131125	0.271519	96567.71	238687.7
897	-1728.63	-1406.68	-321.953	0.00555678	0.641225	0.00738224	0.00686519	0.26258	0.0763914	0.03260098	0.343967	0.256476	0.13012	0.269438	110093.2	238687.7
898	-1723.71	-1402.04	-321.669	0.00706264	0.636826	0.012647	0.00681809	0.260779	0.0758674	0.03260098	0.342749	0.250013	0.12966	0.277578	99477.87	132602.3
899	-1720.06	-1403.43	-316.636	0.00706264	0.636826	0.012647	0.00681809	0.260779	0.0758674	0.008513511	0.342925	0.250142	0.121291	0.285642	80795.13	126755.4
900	-1712.53	-1400.66	-311.867	0.00752848	0.67883	0.0228225	0.0178966	0.251711	0.0212113	0.008513511	0.342925	0.250142	0.121291	0.285642	80795.13	158665.6
901	-1708.15	-1405.41	-302.74	0.00707568	0.755633	0.0214499	0.0168202	0.179085	0.0199355	0.008513511	0.327857	0.263625	0.115962	0.292556	57616.68	158665.6
902	-1719.67	-1405.33	-314.345	0.0533101	0.720943	0.0135167	0.0223467	0.170864	0.0190203	0.008513511	0.327857	0.263625	0.115962	0.292556	97732.11	146471.8
903	-1730.41	-1407.35	-323.062	0.054459	0.73648	0.00145705	0.0228283	0.174546	0.0102291	0.008513511	0.327857	0.263625	0.115962	0.292556	126702.5	213511.2
904	-1724.16	-1405.86	-318.301	0.0533738	0.721804	0.00142801	0.0223734	0.171068	0.0299529	0.008513511	0.330549	0.257578	0.116914	0.294958	161415.3	156015.9
905	-1727.75	-1404.2	-323.551	0.0520461	0.70385	0.00139249	0.0549921	0.166813	0.0209071	0.008513511	0.336121	0.255435	0.115941	0.292503	161415.3	175178
906	-1727.77	-1403.36	-324.409	0.0522632	0.706785	0.0011835	0.0512655	0.167508	0.0209943	0.008513511	0.336121	0.255435	0.115941	0.292503	161415.3	167949.8
907	-1727.43	-1404.39	-323.043	0.0522881	0.707123	0.000706722	0.0512899	0.167588	0.0210043	0.008513511	0.34524	0.235236	0.119086	0.300439	124585.6	174498.1
908	-1724.53	-1406.3	-318.229	0.0334507	0.784498	0.000452116	0.0328121	0.133587	0.0152006	0.008513511	0.298201	0.252135	0.127642	0.322022	124585.6	185350.5
909	-1716.71	-1401.25	-315.459	0.0336613	0.789436	0.000454963	0.0330186	0.134428	0.00900117	0.008513511	0.306469	0.246758	0.131618	0.315155	112697	135061.1
910	-1721.13	-1404.37	-316.758	0.149152	0.586928	0.000678756	0.0492604	0.200552	0.0134288	0.008513511	0.305538	0.246008	0.155401	0.293053	85016	149105.7
911	-1725.75	-1406.09	-319.66	0.148156	0.583011	0.00734781	0.0489316	0.199214	0.0133392	0.008513511	0.316364	0.254725	0.160907	0.268004	102211.5	167957.7
912	-1723.37	-1406.59	-316.783	0.148156	0.583011	0.00734781	0.0489316	0.199214	0.0133392	0.008513511	0.316366	0.255326	0.161287	0.267021	102211.5	100870.6
913	-1720.64	-1407.11	-313.533	0.0848593	0.444096	0.00799784	0.0630186	0.367824	0.0322047	0.008513511	0.307378	0.247175	0.154833	0.290614	104142	133196.1
914	-1717.86	-1407.76	-310.096	0.107711	0.563686	0.0101516	0.0799889	0.197585	0.0408771	0.008513511	0.339262	0.235797	0.147705	0.277236	70132.83	154103.7
915	-1719.73	-1407.98	-311.752	0.104924	0.549099	0.00988886	0.0779189	0.21835	0.0398192	0.008513511	0.339262	0.235797	0.147705	0.277236	89303.76	141961.2
916	-1734.85	-1408.11	-326.737	0.104887	0.548909	0.00988545	0.0305199	0.218275	0.0875229	0.008513511	0.339262	0.235797	0.147705	0.277236	128603.8	196215.1
917	-1732.61	-1409.09	-323.521	0.102418	0.458303	0.00965275	0.131026	0.213137	0.0854627	0.008513511	0.316416	0.287022	0.137759	0.258804	128603.8	189708.7
918	-1740.79	-1416.35	-324.445	0.102418	0.458303	0.00965275	0.131026	0.213137	0.0854627	0.008513511	0.32104	0.291216	0.139772	0.247972	128603.8	270602.1
919	-1736.56	-1411.23	-325.327	0.102418	0.458303	0.00965275	0.131026	0.213137	0.0854627	0.008513511	0.321411	0.291553	0.138777	0.248258	130365.8	325318.6
920	-1727.78	-1410.51	-317.266	0.112393	0.502936	0.0105928	0.0463999	0.233894	0.0937857	0.008513511	0.320588	0.293368	0.138422	0.247622	101632.6	142553.4
921	-1714.67	-1411.62	-303.046	0.112393	0.502936	0.0105928	0.0463999	0.233894	0.0937857	0.008513511	0.320588	0.293368	0.138422	0.247622	52935.63	143382
922	-1710.44	-1418	-292.44	0.0692685	0.550819	0.0116013	0.0336296	0.231967	0.102715	0.3030796	0.35196	0.222314	0.153873	0.271854	32190.9	87192.57
923	-1711.06	-1410.6	-300.453	0.0692685	0.550819	0.0116013	0.0336296	0.231967	0.102715	0.08734575	0.287504	0.256607	0.164774	0.291114	39691.09	147117.8
924	-1708.37	-1411.98	-296.389	0.0692685	0.550819	0.0116013	0.0336296	0.231967	0.102715	0.08734575	0.282871	0.268588	0.162119	0.286423	37124.35	99716.96
925	-1714.65	-1404.18	-310.472	0.0731637	0.581793	0.0122537	0.0355207	0.245011	0.0522576	0.08734575	0.293163	0.264733	0.159792	0.282312	60016.19	182903.1
926	-1715.81	-1404.92	-310.894	0.0756874	0.601862	0.0126764	0.036746	0.218968	0.0540602	0.08734575	0.292565	0.266225	0.159473	0.281736	90934.75	119138.7
927	-1723.17	-1408.26	-314.913	0.080025	0.636354	0.0134029	0.0388519	0.174208	0.0571584	0.08734575	0.340224	0.24829	0.14873	0.262756	81952.05	119138.7
928	-1723.5	-1409.79	-313.71	0.0910184	0.542653	0.0152441	0.0441891	0.241885	0.0650104	0.1521521	0.34024	0.250568	0.155776	0.253416	82184.37	99801.82
929	-1734.78	-1408.32	-326.46	0.105567	0.629392	0.0176807	0.0512524	0.120707	0.0754018	0.179189	0.321996	0.281527	0.147424	0.249053	85362.67	207060.9
930	-1728.82	-1407.8	-321.025	0.0708746	0.635564	0.00281568	0.051755	0.12189	0.1171	0.2323976	0.325597	0.262826	0.131441	0.280136	85362.67	148007.9
931	-1720	-1406.69	-313.307	0.0708746	0.635564	0.00281568	0.051755	0.12189	0.1171	0.2323976	0.325267	0.262559	0.132322	0.279851	85362.67	119704.8
