Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]	root_height
1594	-1789.82	-1404.29	-385.535	0.0173716	0.741794	0.00758569	0.00541993	0.159345	0.0684839	5980.04	7039.79	9961.48	14996.6	inf	0.5465795	0.313294	0.267727	0.150469	0.268511	704692	22377.6	93704.8	70734.2	192415	592496	170704.5
1595	-1793.7	-1404.38	-389.325	0.015602	0.768096	0.00681298	0.00486783	0.143113	0.0615079	6357.39	7660.38	12523.8	16318.7	inf	0.5465795	0.313294	0.267727	0.150469	0.268511	208630	68752	354387	70734.2	94288.1	276099	151227.1
1596	-1787.14	-1402.1	-385.042	0.0147261	0.724975	0.000579656	0.00459455	0.135079	0.120046	6391.43	7407.22	12523.8	18138.6	inf	0.07329285	0.313294	0.267727	0.150469	0.268511	272717	47657.9	127512	70734.2	94288.1	276099	232264.4
1597	-1779.14	-1400.41	-378.726	0.0135632	0.667722	0.000533879	0.00546614	0.202148	0.110566	5081.17	5967.5	9831.52	13350.8	inf	0.07329285	0.319027	0.277128	0.13042	0.273425	272717	47657.9	110787	14506.6	92057	26893.7	142965.3
1598	-1787.66	-1400.99	-386.663	0.016908	0.665458	0.000532069	0.0054476	0.201463	0.110191	6759.06	7279.62	12873.1	18893.3	inf	0.06757081	0.315857	0.274374	0.129124	0.280644	315989	39974.8	217434	92666.8	71704.3	168786	166594.5
1599	-1801.4	-1405.34	-396.056	0.0210804	0.587889	0.000663368	0.00180616	0.251178	0.137383	4844.91	8510.56	18239.7	21157.1	inf	0.5045604	0.328765	0.269198	0.126688	0.275349	315989	185350	114466	92666.8	259053	168786	211248.2
1600	-1810.81	-1409.2	-401.617	0.0210804	0.587889	0.000663368	0.00180616	0.251178	0.137383	4977.81	8360.72	27247.9	32707.5	inf	0.5045604	0.314559	0.257566	0.164422	0.263452	315989	185350	533365	92666.8	259053	30414.7	332051.6
1601	-1808.33	-1403.45	-404.878	0.0155894	0.696058	0.000490575	0.000512959	0.185752	0.101598	7443.2	12502.8	29009.1	37816	inf	0.2706427	0.317098	0.254692	0.167698	0.260512	448552	185350	753058	92666.8	99358	45931.1	256887.3
1602	-1816.27	-1407.9	-408.37	0.00214099	0.724248	0.00225235	0.000556645	0.201571	0.069231	7574.32	13866.8	33223.9	49444	inf	0.2706427	0.321415	0.258159	0.169981	0.250444	448552	241635	753058	99031.1	192859	325310	190102.5
1603	-1815.46	-1407.5	-407.96	0.007886	0.720394	0.00224036	0.000553684	0.200499	0.0684269	7443.2	12386.1	28030.1	40061	inf	0.1889062	0.345325	0.239896	0.157956	0.256823	411887	241635	565297	219363	192859	84377.9	190102.5
1604	-1808.32	-1406.69	-401.634	0.00813922	0.711416	0.0023123	0.000571463	0.206937	0.0706241	4070.45	7898.74	11544.7	34076	inf	0.08972287	0.327837	0.275188	0.149956	0.247019	954572	199433	167787	219363	281083	91157.1	130492.2
1605	-1801.62	-1404.8	-396.816	0.0124306	0.736226	0.00239294	0.000591392	0.175272	0.0730871	3974.79	6579.04	8607.45	32952.6	inf	0.2621574	0.331411	0.267285	0.151591	0.249712	954572	199433	89939.3	219363	212306	102478	156092.7
1606	-1799.87	-1403.3	-396.57	0.0127738	0.756557	0.00245902	0.000607723	0.180112	0.047491	3230.14	7810.12	9625.31	36088.1	inf	0.2621574	0.318314	0.272522	0.154561	0.254604	379327	199433	89939.3	132190	212306	636609	261555.2
1607	-1807.29	-1400.77	-406.518	0.0127738	0.756557	0.00245902	0.000607723	0.180112	0.047491	4718.56	7805.95	17323.8	57366.4	inf	0.2621574	0.318314	0.272522	0.154561	0.254604	379327	199433	89939.3	132190	401977	578259	265430.6
1608	-1811.11	-1405.14	-405.975	0.0127738	0.756557	0.00245902	0.000607723	0.180112	0.047491	7194.48	8326.37	15533.2	57395.6	inf	0.4119499	0.321059	0.274872	0.147268	0.2568	379327	199433	89939.3	132190	195427	189759	265430.6
1609	-1795.35	-1401.32	-394.024	0.0127738	0.756557	0.00245902	0.000607723	0.180112	0.047491	4992.43	6902.05	10954.4	31719.1	inf	0.07167605	0.321059	0.274872	0.147268	0.2568	266139	53659.1	39303.4	132190	94605	310856	173347.6
1610	-1797.91	-1403.3	-394.612	0.0148588	0.71682	0.00286039	0.000706918	0.209511	0.0552428	4604.1	6208.41	11813.4	37605.1	inf	0.07167605	0.295024	0.285413	0.152915	0.266648	339767	154592	63276.2	132190	78294.1	310856	157050.7
1611	-1789.44	-1399.52	-389.917	0.0148588	0.71682	0.00286039	0.000706918	0.209511	0.0552428	2053.43	5327.3	7479.14	28986.6	inf	0.1682496	0.312434	0.2591	0.146083	0.282383	120181	236858	63276.2	132190	78294.1	468091	157050.7
1612	-1794.38	-1399.73	-394.649	0.0143194	0.706545	0.0233126	0.000681253	0.201904	0.0532372	2053.43	5679.44	7479.14	28986.6	inf	0.1682496	0.312434	0.2591	0.146083	0.282383	62877.3	487083	63276.2	151604	200800	468091	211296.1
1613	-1792.27	-1399.25	-393.02	0.0143194	0.706545	0.0233126	0.000681253	0.201904	0.0532372	2469.05	5736.66	7554.49	29278.6	inf	0.2326282	0.306424	0.273352	0.143273	0.276951	127809	487083	24957.1	209986	200800	468091	197252.9
1614	-1793.21	-1403.9	-389.307	0.0364321	0.684868	0.0109675	0.000722071	0.233119	0.0338917	3418.6	6535.65	7562.65	29310.2	inf	0.07968013	0.306424	0.273352	0.143273	0.276951	127809	229207	24957.1	289064	200800	468091	252422.1
1615	-1789.39	-1400.52	-388.868	0.0365024	0.686188	0.00906117	0.000723463	0.233568	0.033957	3173.67	6535.65	7289.46	29310.2	inf	0.07968013	0.306424	0.273352	0.143273	0.276951	420584	229207	8356.54	289064	200800	20316.5	197484.7
1616	-1794.14	-1401.48	-392.665	0.0352095	0.661884	0.00874023	0.000697838	0.249244	0.0442249	3356.49	8589.41	9580.1	22135.1	inf	0.1542845	0.306424	0.273352	0.143273	0.276951	215655	503465	21525.3	289064	222436	116304	224418
1617	-1802.63	-1406.14	-396.495	0.0352095	0.661884	0.00874023	0.000697838	0.249244	0.0442249	1879.53	9614.79	11337.5	37508.9	inf	0.4358928	0.306424	0.273352	0.143273	0.276951	215655	269515	29923.4	286552	249927	701720	292218.1
1618	-1794.18	-1404.34	-389.845	0.0352095	0.661884	0.00874023	0.000697838	0.249244	0.0442249	1249.92	6393.99	7539.63	32193.3	inf	0.4358928	0.304761	0.277294	0.142496	0.275448	215655	269515	23369.3	130283	229177	701720	249998.5
1619	-1795.61	-1403.52	-392.097	0.0274045	0.667239	0.00881094	0.000703484	0.25126	0.0445826	2495.42	6736.22	8040.93	35442.1	inf	0.3359018	0.294741	0.280448	0.144837	0.279974	215655	269515	23369.3	130283	229177	701720	188542.6
1620	-1797.18	-1403.3	-393.881	0.0311333	0.758028	0.0100098	0.000799205	0.149381	0.0506489	1364.56	7826.59	8875.3	41439.9	inf	0.3359018	0.322116	0.264663	0.142349	0.270872	127027	269515	23369.3	683262	229177	535642	218692.6
1621	-1806.95	-1408.35	-398.607	0.0311333	0.758028	0.0100098	0.000799205	0.149381	0.0506489	1357.68	7876.65	10135.8	43225.7	inf	0.3359018	0.322608	0.265067	0.14104	0.271285	106834	269515	66190.6	683262	184749	715768	360087.6
1622	-1801.38	-1404.47	-396.905	0.031139	0.758166	0.009352	0.00127612	0.149408	0.0506581	785.354	7876.65	9385.89	34332.5	inf	0.3359018	0.31346	0.257551	0.137041	0.291947	106834	360720	66190.6	749528	393706	715768	257367.6
1623	-1809.94	-1411.95	-397.98	0.129097	0.610267	0.0114168	0.00498021	0.182396	0.0618429	723.561	6337.65	8647.39	25982.5	inf	0.1736193	0.31346	0.257551	0.137041	0.291947	60589	237758	65015.9	749528	870591	485511	237117.5
1624	-1803.36	-1406.72	-396.647	0.117929	0.557473	0.0104292	0.00185374	0.255822	0.0564929	723.561	6573.38	8647.39	64776.9	inf	0.1736193	0.314929	0.258758	0.145311	0.281002	30133.3	237758	70282.8	162354	680253	529545	271010.3
1625	-1801.76	-1404.73	-397.021	0.038818	0.636557	0.00863255	0.0015344	0.267697	0.046761	1163.89	7811.3	8973.7	77914.7	inf	0.2007383	0.314929	0.258758	0.145311	0.281002	24643.3	364717	27293	383967	209353	946102	255844.2
1626	-1775.65	-1399.51	-376.142	0.0368518	0.604315	0.00819531	0.00145669	0.304789	0.0443925	506.833	2378.35	3508.62	38495.1	inf	0.2007383	0.320639	0.26345	0.147946	0.267965	24643.3	88947.1	26506.1	383967	91968.1	946102	136704.7
1627	-1778.08	-1399.56	-378.521	0.0303271	0.667311	0.0138052	0.00119878	0.250826	0.0365327	935.321	1817.26	3420.67	39838.1	inf	0.2007383	0.312096	0.25643	0.144004	0.28747	32514.5	88947.1	29410.1	405011	84738.9	946102	146921
1628	-1788.56	-1400.9	-387.663	0.0304842	0.670766	0.00757986	0.00232423	0.252124	0.0367219	1084.16	2901.29	5461.17	54790.1	inf	0.2007383	0.319223	0.26882	0.136426	0.275531	32514.5	40262.3	29410.1	405011	84738.9	946102	158864
1629	-1791.88	-1402.17	-389.709	0.06048	0.650013	0.00734535	0.00225232	0.244324	0.0355858	767.287	2173.56	4870.73	50716.7	inf	0.3937417	0.323692	0.256527	0.130187	0.289594	29416.6	321414	29410.1	405011	118268	182906	185473.6
1630	-1789.14	-1403.79	-385.342	0.059084	0.635009	0.0071758	0.00220033	0.238684	0.0578467	767.287	2041.15	4771.04	36849.3	inf	0.2565633	0.341686	0.270787	0.137424	0.250104	100650	95038.6	52578.4	405011	142555	687522	191653.3
1631	-1797.87	-1407.19	-390.688	0.0424511	0.738106	0.00480799	0.00158091	0.171491	0.0415621	1234.23	2207.35	6217.13	53767.3	inf	0.2565633	0.351505	0.252141	0.141374	0.25498	140772	86086	74492.4	405011	142555	687522	350052.3
1632	-1798.76	-1404.92	-393.841	0.0393712	0.684557	0.00445917	0.00146621	0.22948	0.0406669	1238.86	1968.04	6217.13	56500.1	inf	0.2565633	0.293539	0.274679	0.15401	0.277772	135694	86086	26620.2	561689	217711	687522	254433
1633	-1794.42	-1404.92	-389.507	0.0393712	0.684557	0.00445917	0.00146621	0.22948	0.0406669	1614.06	2832.37	4662.7	56840.1	inf	0.2565633	0.302467	0.283033	0.147652	0.266848	135694	86086	50325.2	210452	217711	687522	223850.6
1634	-1798.07	-1411.18	-386.892	0.0393712	0.684557	0.00445917	0.00146621	0.22948	0.0406669	1558.63	2688.46	4398.14	55790.2	inf	0.2565633	0.298944	0.279736	0.145933	0.275387	96902.9	86086	50325.2	390362	78711	687522	292051.9
1635	-1795.44	-1403.01	-392.434	0.039394	0.684952	0.00446175	0.000889519	0.229612	0.0406904	1386.66	4412.62	7427.92	71091	inf	0.03840197	0.298944	0.279736	0.145933	0.275387	132098	73572.4	50325.2	808499	141920	157536	180084
1636	-1783.34	-1399.98	-383.354	0.039394	0.684952	0.00446175	0.000889519	0.229612	0.0406904	1857.91	2706.1	4518.05	42323.1	inf	0.03840197	0.317218	0.235707	0.154854	0.292221	132098	28976.6	50325.2	267791	231432	88445	172634.6
1637	-1789.28	-1404.82	-384.463	0.134565	0.468885	0.00641857	0.00127964	0.330315	0.0585363	1371.9	2074.78	4567.11	34662.8	inf	0.1467838	0.328654	0.244204	0.160436	0.266705	132098	67928.1	50325.2	267791	231432	32793.4	174453.3
1638	-1789.57	-1402.03	-387.537	0.0698525	0.79434	0.00219818	0.000438242	0.113124	0.0200471	1872.07	2561.81	6086.12	74393	inf	0.1467838	0.338107	0.251228	0.13629	0.274376	185709	67928.1	50325.2	334016	59375.5	826841	190409.1
1639	-1792.84	-1401.7	-391.146	0.0665329	0.756591	0.00209372	0.000488191	0.151056	0.0232383	1028.04	2764.85	6086.12	74393	inf	0.1660744	0.338107	0.251228	0.13629	0.274376	185709	71283.9	162697	334016	59375.5	826841	178389.4
1640	-1799.17	-1402.55	-396.618	0.0654479	0.744253	0.0183664	0.000480231	0.148593	0.0228594	1941.7	4744.8	10438.4	70049.6	inf	0.112502	0.332554	0.247102	0.134052	0.286292	321254	90497.2	162697	447658	115623	826841	204304.5
1641	-1804.97	-1405.31	-399.663	0.0654479	0.744253	0.0183664	0.000480231	0.148593	0.0228594	1958.32	7960.63	15024.6	97305.8	inf	0.07884723	0.340227	0.252421	0.130469	0.276883	180048	233309	162697	447658	103792	826841	199023.1
1642	-1802.98	-1405.78	-397.195	0.083963	0.662745	0.0357677	0.000616087	0.19063	0.0262784	1631.37	4474.58	12516.2	81060.1	inf	0.03086524	0.340227	0.252421	0.130469	0.276883	196343	233309	162697	287285	103792	826841	237726.1
1643	-1805.57	-1401.88	-403.69	0.0842813	0.665257	0.0359033	0.000719506	0.191352	0.0224864	2538.84	6951.21	12516.2	32310.8	inf	0.03086524	0.32155	0.257892	0.137674	0.282884	115367	233309	162697	796338	175825	580582	237726.1
1644	-1812.63	-1407.02	-405.611	0.0842813	0.665257	0.0359033	0.000719506	0.191352	0.0224864	2143.72	8602.62	12688.6	45826.4	inf	0.03086524	0.32155	0.257892	0.137674	0.282884	115367	233309	228768	796338	236341	468184	161466.7
1645	-1802.72	-1400.73	-401.995	0.0881693	0.695946	0.0375596	0.000752697	0.154048	0.0235237	1966.09	5215.1	11748.2	37499.1	inf	0.03086524	0.327052	0.2558	0.136557	0.28059	115367	233309	228768	796338	130380	468184	189905.6
1646	-1804.48	-1405.43	-399.044	0.088147	0.69577	0.0375501	0.00100533	0.154009	0.0235178	1761.61	5215.1	8676.73	39191.3	inf	0.03086524	0.315114	0.246463	0.127822	0.310601	115367	233309	52465.5	172931	665026	468184	183809
1647	-1787.08	-1403.81	-383.269	0.0877621	0.692732	0.0373861	0.00536785	0.153337	0.0234151	891.243	3009.77	5957.41	29829.8	inf	0.03086524	0.330589	0.258566	0.134099	0.276746	55830.2	74915.3	52465.5	140013	123997	468184	138056.5
1648	-1783.71	-1400.41	-383.294	0.10626	0.627966	0.0452663	0.00649928	0.185657	0.0283505	515.494	1584.6	5957.41	29829.8	inf	0.03086524	0.331663	0.262077	0.138526	0.267734	29926.5	74915.3	52465.5	142800	213698	676570	154176.8
1649	-1785.08	-1402.11	-382.967	0.10626	0.627966	0.0452663	0.00649928	0.185657	0.0283505	515.494	1659.62	5957.41	29829.8	inf	0.03086524	0.328154	0.259304	0.13706	0.275482	66551.1	98299.5	52465.5	142800	176318	676570	154176.8
1650	-1785.99	-1402.39	-383.605	0.10626	0.627966	0.0452663	0.00649928	0.185657	0.0283505	478.609	3558.06	7624.11	26058.2	inf	0.03086524	0.31532	0.262126	0.138551	0.284002	26696.4	98299.5	52465.5	189214	164184	626010	154176.8
1651	-1785.67	-1401.39	-384.278	0.106542	0.629631	0.0466538	0.00651652	0.186149	0.0245069	414.719	4758.74	7286.97	43566.3	inf	0.03086524	0.338808	0.253134	0.133798	0.27426	26696.4	234578	70596.5	189214	164184	626010	198983.7
1652	-1784.68	-1403.11	-381.574	0.109805	0.648912	0.0480824	0.00671607	0.161227	0.0252574	385.798	3703.1	6617.23	45076.7	inf	0.03086524	0.33394	0.249497	0.139248	0.277316	26696.4	167045	70596.5	189214	42161.2	626010	131681.3
1653	-1786.19	-1403.58	-382.607	0.110234	0.65145	0.0482705	0.00674234	0.161857	0.021445	420.861	4452.53	6617.23	45076.7	inf	0.1153321	0.325754	0.264498	0.13697	0.272779	31170.6	167045	70596.5	231537	90588.1	626010	165035.5
1654	-1781.53	-1401.18	-380.343	0.110234	0.65145	0.0482705	0.00674234	0.161857	0.021445	420.861	3879.61	5121.98	34662.9	inf	0.1153321	0.344084	0.246783	0.136764	0.272369	31170.6	178034	18349.5	231537	90588.1	697941	171291.3
1655	-1788.61	-1406.56	-382.051	0.110234	0.65145	0.0482705	0.00674234	0.161857	0.021445	478.859	3063.27	5121.98	34244.2	inf	0.2591899	0.3505	0.232737	0.139315	0.277449	31170.6	115488	55875.5	150798	90588.1	527095	166081
1656	-1796.98	-1403.78	-393.2	0.110234	0.65145	0.0482705	0.00674234	0.161857	0.021445	478.859	3501.83	12018.9	35287.8	inf	0.2591899	0.344659	0.228858	0.153659	0.272825	66111.8	107355	227071	793153	121287	117330	173983.1
1657	-1801.4	-1407.65	-393.747	0.108033	0.638443	0.0672732	0.00660772	0.158626	0.0210168	650.491	3348.5	15882.4	33742.7	inf	0.07797957	0.298055	0.245133	0.164586	0.292226	66111.8	102103	227071	793153	78131.5	117330	267237.6
1658	-1795.46	-1404.45	-391.004	0.110192	0.651199	0.0506464	0.00473168	0.161795	0.0214367	727.917	3348.5	15882.4	36572.2	inf	0.07797957	0.31829	0.261775	0.150598	0.269337	66111.8	102103	294273	263893	112669	732334	267237.6
1659	-1805.6	-1411.11	-394.491	0.107001	0.63234	0.0491798	0.00459465	0.167603	0.0392814	700.578	4225.15	15285.9	38950.7	inf	0.3184011	0.302406	0.282823	0.143083	0.271688	48644.2	102103	294273	444230	93885	732334	257200.9
1660	-1813.02	-1415.7	-397.322	0.0750417	0.443473	0.0344908	0.00322232	0.416223	0.0275488	1145.02	4225.15	17226.2	53216.8	inf	0.3184011	0.29519	0.285749	0.144563	0.274498	48644.2	179560	193861	444230	93885	732334	165142.7
1661	-1800.85	-1411.43	-389.419	0.0919522	0.543409	0.0422632	0.00827342	0.280345	0.0337569	513.458	1894.67	12230.1	35285.3	inf	0.3850518	0.346159	0.263466	0.137283	0.253093	140007	89590.4	193861	444230	93885	153052	127035.6
1662	-1795.46	-1406.38	-389.079	0.0450612	0.776247	0.0207111	0.00405439	0.137383	0.0165426	502.659	3309.63	13569.5	35770.8	inf	0.3850518	0.325238	0.256734	0.145313	0.272715	30171.5	90410.6	193861	444230	93885	914271	124363.9
1663	-1804.08	-1413.93	-390.154	0.0971484	0.433577	0.0396365	0.010139	0.383834	0.0356645	284.329	3355.85	25936.9	39911.3	inf	0.3850518	0.325238	0.256734	0.145313	0.272715	30171.5	90410.6	193861	238911	121703	914271	130674.2
1664	-1800.29	-1413.2	-387.088	0.104002	0.43239	0.039528	0.00572922	0.382783	0.0355668	584.675	3204.67	16000.1	33231.7	inf	0.3850518	0.325238	0.256734	0.145313	0.272715	30171.5	105939	279787	238911	62719.6	914271	100137.1
1665	-1796.36	-1408.51	-387.85	0.0946237	0.483575	0.0359635	0.00521258	0.348265	0.0323596	572.717	5459.88	12475.4	25743.2	inf	0.2548146	0.325238	0.256734	0.145313	0.272715	27486.3	105939	356232	203918	26919.1	898434	98089.09
1666	-1791.89	-1412.8	-379.09	0.0414824	0.511344	0.0380286	0.00666379	0.368264	0.0342177	257.839	1880.03	8474.29	14307.4	inf	0.2548146	0.325238	0.256734	0.145313	0.272715	27486.3	92657.9	356232	73385	26919.1	282926	98089.09
1667	-1804.16	-1409.67	-394.486	0.0414824	0.511344	0.0380286	0.00666379	0.368264	0.0342177	420.076	9519.45	18107.7	50572	inf	0.1969079	0.325238	0.256734	0.145313	0.272715	30647.2	215446	356232	77561.9	26919.1	40524.6	152967.2
1668	-1805.16	-1413.22	-391.943	0.0613673	0.756461	0.056258	0.00985814	0.0997442	0.016311	454.333	6519.5	18107.7	50572	inf	0.130808	0.313204	0.284234	0.139937	0.262625	30647.2	215446	356232	228427	118244	169885	187888.5
1669	-1799.32	-1411.74	-387.584	0.0729397	0.711999	0.0437515	0.00377733	0.148145	0.0193869	375.485	4295.49	12465.4	30845	inf	0.130808	0.31876	0.282823	0.138496	0.259921	30647.2	215446	356232	108848	118244	485975	175766.2
1670	-1808.4	-1412.62	-395.779	0.0730923	0.713489	0.043843	0.00169355	0.148455	0.0194274	669.402	3603.23	17418.5	40916.5	inf	0.195949	0.31876	0.282823	0.138496	0.259921	81641.6	215446	206831	108848	180620	485975	211041
1671	-1812.13	-1410.79	-401.333	0.0981248	0.627578	0.0588583	0.00227356	0.199298	0.0138676	2058.29	5252.56	18956.5	45078	inf	0.195949	0.323396	0.286936	0.125967	0.263701	81641.6	355409	206831	453172	57714.8	485975	167208.1
1672	-1811.47	-1413.89	-397.579	0.0836153	0.53478	0.0528676	0.00589852	0.311022	0.011817	1812.33	4624.92	16691.4	41203.3	inf	0.195949	0.312826	0.291418	0.127935	0.267821	81641.6	150384	618630	126224	41937.7	144131	136128.7
1673	-1801.45	-1408.32	-393.128	0.0553173	0.557065	0.0550707	0.00614433	0.323983	0.00241917	1727.6	7323.61	12187	39422.6	inf	0.04976753	0.312826	0.291418	0.127935	0.267821	81641.6	150384	98816.3	126224	41937.7	147600	166480
1674	-1808.73	-1409.62	-399.116	0.0550085	0.553955	0.0603464	0.00611002	0.322174	0.00240566	1756.79	6195.3	12187	33604.6	inf	0.04976753	0.312826	0.291418	0.127935	0.267821	47914	93438.2	98816.3	100133	187981	511571	215120.2
1675	-1802.93	-1407.72	-395.21	0.0550085	0.553955	0.0603464	0.00611002	0.322174	0.00240566	1087.1	4797.32	13268.2	40807.5	inf	0.04976753	0.312826	0.291418	0.127935	0.267821	47914	93438.2	128946	100133	90932.8	928446	199003.5
1676	-1796.24	-1405	-391.246	0.0563489	0.567454	0.0618169	0.00625891	0.305657	0.00246428	378.011	2991.71	13268.2	38941.6	inf	0.1394427	0.318792	0.272789	0.127573	0.280846	47914	147860	128946	184211	118030	928446	195885.2
1677	-1800.43	-1405.42	-395.011	0.036441	0.719778	0.0399771	0.00404766	0.197669	0.00208733	363.526	5330.03	17006.8	43050.8	inf	0.1394427	0.318777	0.272776	0.127567	0.28088	30504	147860	128946	815529	118030	247155	146722.2
1678	-1793.49	-1404.29	-389.201	0.0369671	0.730168	0.0261184	0.00410609	0.200523	0.00211747	363.526	5918.39	14108.3	51583.3	inf	0.1394427	0.318777	0.272776	0.127567	0.28088	22416.6	147860	128946	223202	118030	192337	162225.8
1679	-1797.35	-1407.44	-389.909	0.0369671	0.730168	0.0261184	0.00410609	0.200523	0.00211747	339.272	5523.53	13167	50394.1	inf	0.1394427	0.315027	0.269567	0.155006	0.2604	22416.6	147860	206837	473553	118030	988795	152621.8
1680	-1799.12	-1408.37	-390.755	0.0376526	0.74371	0.00805708	0.00418224	0.204241	0.00215674	447.196	5307.99	10030.2	57285.2	inf	0.1394427	0.315027	0.269567	0.155006	0.2604	23786.5	267483	53883.5	244151	199355	789019	173492.1
1681	-1797.34	-1406.07	-391.272	0.0606054	0.587027	0.0129686	0.0067317	0.328746	0.00392186	1358.79	4570.17	7300.69	40462.3	inf	0.1394427	0.315027	0.269567	0.155006	0.2604	77894.5	267483	53883.5	244151	199355	660881	170529.9
1682	-1795.4	-1406.39	-389.01	0.0627658	0.574855	0.0134309	0.00442246	0.340464	0.00406166	2001.38	4570.17	8039.98	27625.5	inf	0.1394427	0.315027	0.269567	0.155006	0.2604	60377.3	94097.8	66672.7	84781.4	199355	404674	176925.6
1683	-1793.1	-1407.55	-385.552	0.0628212	0.575362	0.0134428	0.00354356	0.340765	0.00406525	567.482	3308.96	7300.69	31248	inf	0.1394427	0.319843	0.2584	0.157376	0.264381	60377.3	94097.8	66672.7	80261	199355	227582	163943.2
1684	-1805.09	-1412.49	-392.604	0.0628212	0.575362	0.0134428	0.00354356	0.340765	0.00406525	2309.68	4916.47	8884.69	31248	inf	0.1394427	0.319351	0.258587	0.157489	0.264572	67194.6	172784	109931	160153	113880	386406	163943.2
1685	-1805.41	-1412.92	-392.485	0.0776106	0.710814	0.0166075	0.0266458	0.1578	0.0105221	1898.64	5051.13	9047.02	31248	inf	0.1394427	0.319452	0.258668	0.157539	0.26434	74293.1	59296	109931	160153	113880	107610	189591.3
1686	-1804.84	-1412.17	-392.673	0.0783359	0.717456	0.00741749	0.0268948	0.159275	0.0106204	1924.36	7966.3	11287	34087.7	inf	0.1394427	0.31811	0.257582	0.161078	0.26323	66747.5	293074	48736.3	160153	113880	796716	145233
1687	-1801.1	-1410.07	-391.031	0.0754692	0.719688	0.00744056	0.0269785	0.15977	0.0106535	886.832	9664.33	11389.6	41671.6	inf	0.1394427	0.31811	0.257582	0.161078	0.26323	130037	419796	48736.3	203453	122044	865176	177544.8
