Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size	root_height
1600	-1736.38	-1404.07	-332.315	0.0209904	0.720897	0.0229165	0.00301179	0.155494	0.0766908	0.06914063	0.32786	0.243236	0.149636	0.279268	216971.7	227249.4
1601	-1725.2	-1401.7	-323.5	0.0212013	0.728139	0.013101	0.00304205	0.157056	0.0774612	0.06914063	0.329302	0.250171	0.140031	0.280497	180190.2	151569.9
1602	-1731.67	-1404.43	-327.243	0.0172283	0.779084	0.010646	0.00247199	0.127624	0.0629455	0.06914063	0.337931	0.230522	0.1437	0.287847	127837.4	151569.9
1603	-1736.74	-1405.54	-331.198	0.0166016	0.750743	0.0102587	0.00238206	0.159359	0.0606557	0.06914063	0.337931	0.230522	0.1437	0.287847	206849	133387.8
1604	-1737.51	-1406.25	-331.262	0.0170622	0.69094	0.0172214	0.0039988	0.168955	0.101823	0.06914063	0.325801	0.234746	0.146333	0.293121	210196.4	186538.7
1605	-1731.3	-1405.79	-325.514	0.0170622	0.69094	0.0172214	0.0039988	0.168955	0.101823	0.06914063	0.346769	0.237631	0.148132	0.267468	146254.2	166671.6
1606	-1736.9	-1406.13	-330.769	0.0170622	0.69094	0.0172214	0.0039988	0.168955	0.101823	0.1995422	0.332704	0.242748	0.151321	0.273227	146254.2	245070.7
1607	-1741.46	-1412.2	-329.258	0.0170622	0.69094	0.0172214	0.0039988	0.168955	0.101823	0.1995422	0.33149	0.24551	0.150769	0.27223	158186.1	252466.4
1608	-1736.77	-1411.95	-324.818	0.0170622	0.69094	0.0172214	0.0039988	0.168955	0.101823	0.1995422	0.338373	0.250607	0.133138	0.277882	158186.1	127404.2
1609	-1736.43	-1409.79	-326.646	0.0170399	0.690038	0.0171989	0.00529827	0.168734	0.101691	0.1995422	0.338373	0.250607	0.133138	0.277882	142173.5	141769.4
1610	-1726.18	-1403.52	-322.668	0.0160645	0.650538	0.0162144	0.00711266	0.214201	0.0958694	0.1995422	0.340856	0.245107	0.134115	0.279922	135100.9	147237
1611	-1729.8	-1404	-325.806	0.0160645	0.650538	0.0162144	0.00711266	0.214201	0.0958694	0.1995422	0.310598	0.249508	0.154946	0.284948	112089	261889.8
1612	-1719.15	-1408.6	-310.556	0.0197103	0.582689	0.0145233	0.00637083	0.290836	0.0858705	0.1492159	0.311295	0.250068	0.153048	0.285588	59773.64	140886.7
1613	-1709.66	-1402.67	-306.993	0.0122955	0.681569	0.0090598	0.00397421	0.181428	0.111674	0.2284284	0.310211	0.262632	0.149043	0.278115	59773.64	105956.5
1614	-1713.09	-1403.26	-309.828	0.0122955	0.681569	0.0090598	0.00397421	0.181428	0.111674	0.2284284	0.320014	0.270931	0.153753	0.255302	59773.64	160661.4
1615	-1719.07	-1404.16	-314.91	0.0120754	0.669368	0.0267987	0.00390306	0.17818	0.109675	0.2284284	0.320154	0.270612	0.15382	0.255414	64073.98	125616.5
1616	-1725.12	-1403.59	-321.53	0.0120754	0.669368	0.0267987	0.00390306	0.17818	0.109675	0.162836	0.327848	0.277115	0.133484	0.261552	64073.98	125616.5
1617	-1728.98	-1404.44	-324.536	0.0118242	0.655444	0.0262412	0.00347897	0.195619	0.107393	0.162836	0.323239	0.238357	0.166405	0.272	80832.58	215795.3
1618	-1734.1	-1407	-327.092	0.0137631	0.762919	0.0305441	0.00404942	0.168325	0.0204	0.162836	0.300913	0.290964	0.154911	0.253213	116554.4	220059.4
1619	-1727.67	-1404.36	-323.31	0.0116931	0.648176	0.0259503	0.00344039	0.293409	0.0173318	0.162836	0.295191	0.285432	0.151966	0.267411	175469	146955.2
1620	-1719.76	-1401.49	-318.264	0.0116931	0.648176	0.0259503	0.00344039	0.293409	0.0173318	0.162836	0.316226	0.274948	0.151237	0.257589	79938.1	181774.1
1621	-1722.42	-1407.02	-315.397	0.00973707	0.652513	0.0298318	0.00346341	0.295372	0.00908252	0.162836	0.340853	0.274864	0.126773	0.25751	114835.5	186711.7
1622	-1729.96	-1407.79	-322.178	0.0749021	0.530095	0.0331487	0.00384849	0.328213	0.0297928	0.162836	0.338172	0.272701	0.133642	0.255485	114835.5	178042.2
1623	-1725.48	-1402.55	-322.928	0.0702187	0.561277	0.031076	0.00467974	0.307691	0.0250575	0.04135606	0.349622	0.248076	0.138167	0.264135	123401.7	193225
1624	-1723.7	-1404.55	-319.154	0.0703392	0.562241	0.0311293	0.00297135	0.308219	0.0251005	0.04135606	0.344064	0.250196	0.139348	0.266392	120173.2	188169.8
1625	-1728.82	-1403.37	-325.456	0.0498527	0.700149	0.0220628	0.00210593	0.218449	0.00738003	0.04135606	0.344064	0.250196	0.139348	0.266392	120173.2	208481.5
1626	-1744.55	-1416.14	-328.403	0.0433779	0.609215	0.149077	0.00183242	0.190077	0.00642152	0.350244	0.345762	0.251431	0.135101	0.267707	120173.2	293562.5
1627	-1725.65	-1415.14	-310.511	0.0430634	0.604798	0.147996	0.00906909	0.188699	0.00637496	0.249412	0.345762	0.251431	0.135101	0.267707	64751.84	160991.4
1628	-1722.19	-1414.57	-307.624	0.0267091	0.615134	0.150525	0.00922408	0.191924	0.00648391	0.249412	0.294429	0.273292	0.141294	0.290984	64751.84	160991.4
1629	-1725.87	-1414.18	-311.69	0.0238812	0.655883	0.134588	0.00824745	0.171603	0.00579741	0.1263934	0.299683	0.260325	0.143816	0.296176	94030.04	185950.2
1630	-1729.41	-1408.5	-320.914	0.0238812	0.655883	0.134588	0.00824745	0.171603	0.00579741	0.05724903	0.309656	0.268988	0.148601	0.272755	120198.7	138954.9
1631	-1738.92	-1410.22	-328.698	0.0238812	0.655883	0.134588	0.00824745	0.171603	0.00579741	0.05724903	0.345127	0.265113	0.146461	0.243299	120198.7	206010
1632	-1735.43	-1409.35	-326.074	0.0238812	0.655883	0.134588	0.00824745	0.171603	0.00579741	0.05724903	0.345127	0.265113	0.146461	0.243299	120198.7	132157.8
1633	-1730.54	-1405.54	-324.993	0.0172924	0.645063	0.100457	0.00597199	0.217969	0.0132462	0.03830359	0.339975	0.261156	0.159202	0.239667	120198.7	119961
1634	-1732.85	-1402.68	-330.166	0.0322825	0.635224	0.0989246	0.0058809	0.214644	0.0130441	0.1434039	0.336139	0.244524	0.149064	0.270273	190906	190528.5
1635	-1729.04	-1407.98	-321.061	0.0322825	0.635224	0.0989246	0.0058809	0.214644	0.0130441	0.1434039	0.336139	0.244524	0.149064	0.270273	114416.2	112323.7
1636	-1726.64	-1404.91	-321.723	0.0199023	0.643288	0.10018	0.00605052	0.217369	0.0132097	0.03460693	0.336139	0.244524	0.149064	0.270273	144500.8	151781
1637	-1714.13	-1400.87	-313.268	0.0219496	0.709461	0.00761888	0.00667292	0.239729	0.0145686	0.03460693	0.324488	0.27071	0.143897	0.260905	89897.67	153775.8
1638	-1716.14	-1402.41	-313.73	0.0207652	0.671178	0.00720776	0.00631284	0.280754	0.0137825	0.09623854	0.318201	0.28484	0.141109	0.25585	89897.67	131057
1639	-1718.38	-1402.38	-315.993	0.0316408	0.488366	0.0109828	0.00961916	0.427797	0.0315943	0.08515881	0.327038	0.264979	0.145028	0.262956	91528.89	155396
1640	-1717.46	-1404.33	-313.132	0.0305771	0.471948	0.0106135	0.0429151	0.413415	0.0305321	0.1227259	0.340756	0.250812	0.137274	0.271158	105186.4	125775.7
1641	-1726.34	-1404.34	-322.001	0.0305771	0.471948	0.0106135	0.0429151	0.413415	0.0305321	0.2540491	0.340756	0.250812	0.137274	0.271158	82879.05	157778.5
1642	-1722.04	-1400.81	-321.23	0.0214116	0.630232	0.00743213	0.0300513	0.289493	0.0213801	0.1598447	0.340756	0.250812	0.137274	0.271158	134761.2	145852.1
1643	-1722.16	-1401.22	-320.947	0.0212936	0.626761	0.0073912	0.0298858	0.287899	0.0267697	0.1598447	0.335315	0.262774	0.135082	0.266828	139984.9	149117.7
1644	-1724.43	-1404.8	-319.628	0.0212936	0.626761	0.0073912	0.0298858	0.287899	0.0267697	0.1598447	0.333733	0.261534	0.134445	0.270288	124209.4	128091.1
1645	-1730.44	-1408.05	-322.389	0.0212936	0.626761	0.0073912	0.0298858	0.287899	0.0267697	0.1598447	0.325641	0.255193	0.158164	0.261001	124209.4	178908.8
1646	-1724.47	-1405.2	-319.27	0.0212936	0.626761	0.0073912	0.0298858	0.287899	0.0267697	0.1027821	0.327133	0.264102	0.138653	0.270112	90516.4	178908.8
1647	-1727.95	-1405.34	-322.61	0.0340032	0.538995	0.0118028	0.146997	0.225454	0.0427478	0.06765232	0.327133	0.264102	0.138653	0.270112	95918.27	237684.7
1648	-1730.42	-1407.47	-322.943	0.0340032	0.538995	0.0118028	0.146997	0.225454	0.0427478	0.06765232	0.323788	0.260543	0.148319	0.267351	95918.27	324993.4
1649	-1715.09	-1405.87	-309.224	0.0334825	0.581209	0.0127272	0.18628	0.140205	0.0460958	0.06765232	0.326003	0.262325	0.142491	0.26918	57994.47	143969.1
1650	-1730.23	-1406.42	-323.808	0.0334825	0.581209	0.0127272	0.18628	0.140205	0.0460958	0.2041905	0.326223	0.262502	0.142587	0.268688	128079.7	202535.3
1651	-1732.89	-1409.59	-323.292	0.0337359	0.585607	0.0128235	0.187689	0.141266	0.0388785	0.2041905	0.346046	0.271137	0.147277	0.23554	128079.7	182155.4
1652	-1730.59	-1412.4	-318.186	0.0337359	0.585607	0.0128235	0.187689	0.141266	0.0388785	0.2041905	0.35599	0.267014	0.145038	0.231958	105299.4	182155.4
1653	-1727.25	-1410.05	-317.196	0.0222478	0.602913	0.00199602	0.193236	0.139579	0.0400274	0.2041905	0.337176	0.274814	0.149275	0.238735	87614.89	182155.4
1654	-1730.63	-1415.68	-314.949	0.0132625	0.359412	0.00210519	0.115193	0.486166	0.0238614	0.1406925	0.337176	0.274814	0.149275	0.238735	87614.89	180891.5
1655	-1732.3	-1410.71	-321.59	0.0132625	0.359412	0.00210519	0.115193	0.486166	0.0238614	0.04203045	0.337176	0.274814	0.149275	0.238735	87614.89	247463.7
1656	-1730.31	-1406.66	-323.654	0.00666256	0.497732	0.0193824	0.159525	0.283653	0.0330445	0.04203045	0.345061	0.257857	0.152766	0.244317	101866.3	247463.7
1657	-1725.03	-1406.33	-318.705	0.00636299	0.475352	0.0185109	0.197316	0.270899	0.0315587	0.04203045	0.297158	0.272685	0.16155	0.268607	76227.78	275793
1658	-1728.34	-1408.06	-320.278	0.0392554	0.359083	0.0214887	0.229058	0.314479	0.0366355	0.08934772	0.294435	0.270187	0.16007	0.275307	98623.58	221530.7
1659	-1710.72	-1402.93	-307.791	0.016387	0.711738	0.00897035	0.116333	0.131278	0.0152933	0.03610757	0.299109	0.258604	0.162611	0.279677	65196.17	115193.3
1660	-1722.52	-1408.66	-313.857	0.01741	0.651316	0.00820882	0.106457	0.202613	0.013995	0.03610757	0.296684	0.257533	0.168373	0.27741	93222.85	112728
1661	-1708.14	-1405.59	-302.547	0.01741	0.651316	0.00820882	0.106457	0.202613	0.013995	0.03610757	0.292687	0.254064	0.166105	0.287143	55150.85	112896.1
1662	-1715.62	-1401.06	-314.568	0.0173543	0.649229	0.00818252	0.106116	0.205168	0.0139502	0.03610757	0.338012	0.249652	0.151112	0.261224	80758.37	122008.4
1663	-1719.68	-1404.82	-314.858	0.0172161	0.64406	0.00811738	0.105271	0.203534	0.0218005	0.03610757	0.339064	0.247316	0.151582	0.262038	80758.37	165051.7
1664	-1718.24	-1405.85	-312.383	0.0226715	0.671806	0.00995178	0.033989	0.24953	0.0120517	0.03610757	0.339064	0.247316	0.151582	0.262038	45839.37	78510.35
1665	-1716.78	-1402.04	-314.747	0.024952	0.645219	0.00955793	0.0326439	0.239654	0.0479724	0.04724614	0.339064	0.247316	0.151582	0.262038	90754.35	122814
1666	-1718.76	-1401.16	-317.592	0.0233943	0.60494	0.00896126	0.030606	0.224694	0.107404	0.04724614	0.312318	0.265819	0.140222	0.281642	90754.35	158021.8
1667	-1723.1	-1401.89	-321.209	0.0233943	0.60494	0.00896126	0.030606	0.224694	0.107404	0.04724614	0.322738	0.275195	0.144901	0.257166	127380.5	161076.7
1668	-1723.76	-1402.63	-321.136	0.0229744	0.594083	0.0267479	0.0300567	0.220661	0.105477	0.04724614	0.322738	0.275195	0.144901	0.257166	86214.26	151731
1669	-1716.02	-1404.04	-311.978	0.021518	0.594969	0.0267878	0.0301015	0.22099	0.105634	0.04724614	0.311864	0.276383	0.140018	0.271734	73796.43	142799.2
1670	-1714.82	-1401.57	-313.25	0.016019	0.698475	0.0199421	0.022409	0.164515	0.078639	0.04724614	0.301359	0.267074	0.150458	0.281109	73796.43	161151.7
1671	-1716.15	-1405.48	-310.674	0.00683228	0.704997	0.0201283	0.0226182	0.166051	0.0793732	0.04724614	0.304717	0.270049	0.140993	0.284241	73796.43	137716.3
1672	-1721.7	-1405.98	-315.72	0.00683228	0.704997	0.0201283	0.0226182	0.166051	0.0793732	0.1406764	0.336496	0.241871	0.138246	0.283387	73796.43	102725.1
1673	-1725.54	-1401.46	-324.081	0.00607102	0.626445	0.00920426	0.0200981	0.267652	0.0705293	0.1406764	0.326327	0.260153	0.138696	0.274824	131061.5	164561.8
1674	-1731.71	-1408.06	-323.651	0.00580737	0.59924	0.0522318	0.0192253	0.256029	0.0674664	0.2838171	0.322514	0.257114	0.14876	0.271613	149243.9	160409
1675	-1729.87	-1407.87	-322.004	0.00709359	0.564439	0.0638002	0.0234833	0.312735	0.0284492	0.2608461	0.32463	0.25224	0.149736	0.273394	149243.9	174582.8
1676	-1721.32	-1406.59	-314.727	0.00332466	0.656647	0.050056	0.0222876	0.245364	0.0223206	0.645379	0.323592	0.243444	0.133964	0.299001	106355	162656.6
1677	-1723.44	-1405.47	-317.974	0.00330117	0.656663	0.0500572	0.0222882	0.24537	0.0223211	0.3867468	0.313343	0.267406	0.129721	0.289531	106355	196791.5
1678	-1724.94	-1404.96	-319.979	0.0046424	0.517168	0.070395	0.0313436	0.345061	0.03139	0.3342179	0.313343	0.267406	0.129721	0.289531	106355	157266
1679	-1727.57	-1405.91	-321.653	0.00453763	0.505496	0.0913745	0.0306363	0.337274	0.0306815	0.3342179	0.340432	0.253804	0.125548	0.280216	106355	221096.3
1680	-1721.46	-1407.9	-313.551	0.00597789	0.665943	0.120377	0.0403604	0.126922	0.04042	0.3342179	0.344106	0.245752	0.126903	0.28324	113358.2	174454.6
1681	-1725.46	-1407.89	-317.566	0.016367	0.589479	0.106555	0.145417	0.106402	0.0357789	0.3250331	0.337911	0.248073	0.128101	0.285915	127270.3	193613.5
1682	-1727.81	-1406.95	-320.869	0.0104129	0.73882	0.0677921	0.0925167	0.0676947	0.0227631	0.3250331	0.350351	0.256788	0.14918	0.24368	127270.3	193613.5
1683	-1721.83	-1405.42	-316.412	0.00929911	0.659792	0.0605407	0.0684701	0.18157	0.0203282	0.2795927	0.340573	0.27753	0.145017	0.23688	127270.3	134445.1
1684	-1729.63	-1406.45	-323.175	0.00933823	0.659766	0.0605383	0.0684674	0.181562	0.0203274	0.2494003	0.33975	0.279051	0.144666	0.236533	106424.8	230016.4
1685	-1728.8	-1405.46	-323.348	0.00933823	0.659766	0.0605383	0.0684674	0.181562	0.0203274	0.2156083	0.326531	0.284638	0.147563	0.241269	106424.8	268694.5
1686	-1723.28	-1399.66	-323.612	0.0087227	0.616278	0.0487591	0.0639544	0.243298	0.0189876	0.2156083	0.313204	0.273021	0.145439	0.268336	108805.6	222490.3
1687	-1721.56	-1400.29	-321.268	0.0087227	0.616278	0.0487591	0.0639544	0.243298	0.0189876	0.2156083	0.311728	0.273607	0.145751	0.268913	121105.8	133095.2
1688	-1723.8	-1402.77	-321.031	0.0087227	0.616278	0.0487591	0.0639544	0.243298	0.0189876	0.2156083	0.308399	0.270685	0.144195	0.276721	112283.5	142240.9
1689	-1726.09	-1403.65	-322.443	0.00928412	0.655943	0.0518973	0.01456	0.258958	0.00935765	0.1268433	0.330154	0.234496	0.154367	0.280984	112283.5	194568.1
1690	-1729.38	-1406.23	-323.152	0.0114419	0.575977	0.0639593	0.017944	0.319145	0.0115326	0.1268433	0.330086	0.238225	0.150763	0.280926	125271.7	155643.5
1691	-1737.77	-1413.08	-324.698	0.0125248	0.630489	0.0685854	0.0196423	0.227011	0.0417472	0.2039883	0.346156	0.249823	0.158103	0.245918	127289.4	158150.4
1692	-1730.9	-1406.53	-324.374	0.016225	0.561453	0.0888474	0.0254452	0.294076	0.0139531	0.2039883	0.327985	0.236709	0.149804	0.285502	118096.2	164424.2
1693	-1727.83	-1406.29	-321.544	0.0207107	0.716677	0.113411	0.0259826	0.0979072	0.0253113	0.2039883	0.328616	0.237164	0.148169	0.286051	118096.2	177187.3
1694	-1735.47	-1412.49	-322.984	0.025299	0.644781	0.138536	0.0317389	0.119598	0.0400469	0.182787	0.328616	0.237164	0.148169	0.286051	118096.2	110425.1
1695	-1735.35	-1409.48	-325.874	0.0065208	0.613178	0.131746	0.0967351	0.113736	0.0380841	0.182787	0.32352	0.242453	0.145871	0.288157	122500	110425.1
1696	-1727.1	-1408.08	-319.012	0.0065208	0.613178	0.131746	0.0967351	0.113736	0.0380841	0.182787	0.316562	0.244946	0.147371	0.291121	131049.5	119052.1
1697	-1727.45	-1409.62	-317.827	0.00623479	0.586283	0.125967	0.136942	0.108747	0.035826	0.182787	0.304758	0.269272	0.148977	0.276993	109845.8	158247.2
1698	-1731.33	-1408.2	-323.131	0.00596498	0.560912	0.0641275	0.177005	0.157714	0.0342757	0.182787	0.304758	0.269272	0.148977	0.276993	120157.7	144919.4
1699	-1728	-1406.07	-321.931	0.0124888	0.578304	0.0661159	0.182493	0.136783	0.023814	0.1352672	0.305091	0.269566	0.148047	0.277295	126560	237967.9
1700	-1724.23	-1404.39	-319.846	0.0124888	0.578304	0.0661159	0.182493	0.136783	0.023814	0.1352672	0.300207	0.284792	0.145677	0.269324	105841.4	187870.3
1701	-1723.05	-1407.81	-315.237	0.0110685	0.512537	0.0585969	0.161739	0.121228	0.13483	0.1352672	0.28685	0.281807	0.139196	0.292147	86681.73	211301.4
1702	-1714.99	-1404.4	-310.594	0.0072205	0.682006	0.0382254	0.10551	0.0790823	0.0879559	0.1352672	0.292548	0.267543	0.14196	0.29795	86681.73	181697.2
1703	-1724.08	-1405.54	-318.534	0.00430661	0.603551	0.0206124	0.147091	0.106258	0.118181	0.1097668	0.292548	0.267543	0.14196	0.29795	86681.73	256500.2
1704	-1713.45	-1405.28	-308.168	0.00418245	0.586149	0.0417755	0.14285	0.110269	0.114773	0.1097668	0.293785	0.268675	0.13833	0.29921	64609.61	167459.9
1705	-1713.06	-1406.29	-306.773	0.00302683	0.607109	0.00881562	0.147958	0.114212	0.118878	0.07272066	0.294158	0.269015	0.137238	0.299589	54502.48	146581.7
1706	-1708.58	-1407.61	-300.97	0.00302683	0.607109	0.00881562	0.147958	0.114212	0.118878	0.07272066	0.294158	0.269015	0.137238	0.299589	41172.27	86897.91
1707	-1714.46	-1405.89	-308.57	0.00261806	0.660168	0.00762509	0.127977	0.098788	0.102824	0.07272066	0.301443	0.266238	0.135821	0.296497	43830.53	102143.8
1708	-1720.95	-1406.54	-314.406	0.0057363	0.675174	0.0077984	0.105097	0.101033	0.105161	0.07272066	0.29831	0.273864	0.13441	0.293416	60475.57	180247.1
1709	-1722.13	-1406.1	-316.03	0.0057363	0.675174	0.0077984	0.105097	0.101033	0.105161	0.1490239	0.296699	0.272385	0.133683	0.297233	64670.34	111019.1
1710	-1722.14	-1405.05	-317.091	0.00566894	0.667245	0.00770682	0.103863	0.11159	0.103926	0.1490239	0.296699	0.272385	0.133683	0.297233	89364.4	129567.4
1711	-1713.09	-1401.99	-311.103	0.00152683	0.746098	0.0086176	0.0345591	0.124778	0.0844204	0.02672788	0.325716	0.243578	0.135603	0.295102	61034.15	91794.83
1712	-1730.57	-1407.11	-323.459	0.00313414	0.518783	0.0176894	0.0709399	0.256133	0.133321	0.02672788	0.325716	0.243578	0.135603	0.295102	108786.3	143667
1713	-1727.82	-1407.23	-320.585	0.00313414	0.518783	0.0176894	0.0709399	0.256133	0.133321	0.02672788	0.339281	0.253722	0.141251	0.265747	108786.3	151528.5
1714	-1728.37	-1406.07	-322.296	0.00328081	0.543061	0.0185173	0.0742598	0.268119	0.0927617	0.02672788	0.317468	0.252208	0.166162	0.264162	108786.3	129317
1715	-1729.7	-1404.94	-324.763	0.00331936	0.549441	0.00698714	0.0751322	0.271269	0.0938514	0.02672788	0.32547	0.258565	0.145144	0.27082	105569.4	154188.5
1716	-1726.66	-1404.63	-322.022	0.00331936	0.549441	0.00698714	0.0751322	0.271269	0.0938514	0.02672788	0.302562	0.267319	0.150131	0.279988	105569.4	133201.6
1717	-1727.76	-1403.36	-324.404	0.0034958	0.578647	0.00735855	0.00711801	0.290854	0.112527	0.02672788	0.302562	0.267319	0.150131	0.279988	135312.9	133201.6
1718	-1716.74	-1402.75	-313.991	0.00369229	0.557731	0.00777215	0.004752	0.307201	0.118851	0.02672788	0.302586	0.26734	0.150143	0.27993	67945.05	88746.25
1719	-1734.98	-1404.47	-330.512	0.00370534	0.559703	0.0102823	0.0047688	0.302269	0.119271	0.02672788	0.296317	0.28252	0.147032	0.27413	110100.4	168012.1
1720	-1716.57	-1408.83	-307.74	0.00293743	0.718834	0.00815134	0.00378049	0.171743	0.094553	0.02672788	0.309271	0.282234	0.146884	0.261612	45049.91	69595.27
1721	-1731.37	-1403.95	-327.428	0.00298938	0.713861	0.00829551	0.00384736	0.174781	0.0962254	0.02672788	0.325035	0.245649	0.15437	0.274946	78009.97	149907.8
1722	-1720.2	-1403.53	-316.667	0.00281624	0.672515	0.00781504	0.00362452	0.222577	0.0906521	0.3273377	0.322178	0.252278	0.153014	0.27253	78009.97	120363.9
1723	-1716.6	-1403.3	-313.297	0.00282183	0.67385	0.00850741	0.00096991	0.223019	0.090832	0.1208516	0.330354	0.241941	0.14826	0.279446	74373.15	98462.43
1724	-1717.48	-1404.69	-312.794	0.00299284	0.714687	0.00902299	0.00205965	0.1749	0.0963367	0.1207911	0.338158	0.247656	0.151762	0.262424	74373.15	101410
1725	-1715.96	-1403.06	-312.897	0.00299296	0.714715	0.00902333	0.00205973	0.174869	0.0963404	0.1207911	0.346139	0.253501	0.131744	0.268617	93292.85	187227.6
1726	-1718.16	-1403.82	-314.334	0.00261508	0.624478	0.00788408	0.0010289	0.152791	0.211204	0.07732035	0.346139	0.253501	0.131744	0.268617	71526.67	121114.4
1727	-1718.72	-1401.96	-316.759	0.00261508	0.624478	0.00788408	0.0010289	0.152791	0.211204	0.07732035	0.320566	0.267341	0.122011	0.290082	83868.2	113699.1
1728	-1717.39	-1403.37	-314.015	0.00261508	0.624478	0.00788408	0.0010289	0.152791	0.211204	0.07732035	0.320566	0.267341	0.122011	0.290082	83868.2	109589.9
1729	-1713.19	-1403.38	-309.801	0.00328513	0.784484	0.00990418	0.000298685	0.146111	0.0559169	0.07732035	0.322609	0.262673	0.122788	0.29193	60384.52	138735.4
1730	-1716.6	-1405.44	-311.16	0.00328513	0.784484	0.00990418	0.000298685	0.146111	0.0559169	0.07732035	0.322609	0.262673	0.122788	0.29193	72932.55	95983.55
1731	-1739.77	-1410.42	-329.355	0.00330973	0.790359	0.00248955	0.000300922	0.147205	0.0563356	0.2097342	0.319968	0.260523	0.129968	0.289541	176842.2	200803.5
1732	-1727.28	-1405.51	-321.765	0.00330973	0.790359	0.00248955	0.000300922	0.147205	0.0563356	0.2665741	0.324688	0.258715	0.129066	0.287531	129162.3	137483.7
1733	-1724.99	-1407.52	-317.469	0.0058634	0.721383	0.0044104	0.000603773	0.167937	0.0998021	0.4328083	0.328767	0.254306	0.134296	0.282631	97418.71	111659.2
1734	-1735.32	-1404.2	-331.121	0.00853778	0.819454	0.00408542	0.000559286	0.155563	0.0118006	0.3034601	0.338791	0.262059	0.13839	0.260759	138971.8	125867.5
1735	-1733.37	-1404.17	-329.192	0.0105869	0.755689	0.000596433	0.000776456	0.215968	0.0163828	0.3034601	0.338791	0.262059	0.13839	0.260759	138971.8	186027.2
1736	-1729.97	-1405.43	-324.538	0.00977699	0.697879	0.000550806	0.000717058	0.275947	0.0151295	0.3034601	0.32653	0.266919	0.140957	0.265595	138971.8	126905.5
1737	-1736.06	-1405.19	-330.866	0.00977334	0.697619	0.000923708	0.00071679	0.275844	0.0151239	0.3034601	0.32653	0.266919	0.140957	0.265595	108614.3	155936.4
