Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]
2455	1	-1802.46	-1405.89	-396.569	1574.26	8619.09	26176.4	32350.1	inf
2456	0	-1786.99	-1397.25	-389.743	209.309	9561.39	19633.3	68644	inf
2457	1	-1807.5	-1410.41	-397.092	1514.5	11382.1	22378.4	28591.9	inf
2458	0	-1785.86	-1396.46	-389.405	209.309	6310.38	15770.4	68644	inf
2459	1	-1803.32	-1408.48	-394.84	2900.71	9068.64	19907.5	24623.7	inf
2460	0	-1781.47	-1396.66	-384.806	204.804	3973.64	12603.4	67686.4	inf
2461	1	-1813.28	-1413.46	-399.818	1810.18	9194.37	23487.4	35479.7	inf
2462	0	-1779.67	-1393.18	-386.491	279.156	4067.61	12603.4	67686.4	inf
2463	1	-1817.8	-1413.42	-404.381	4533.29	19224.2	29293.9	34715.4	inf
2464	0	-1775.41	-1393.68	-381.731	199.586	3857.91	9234.42	44593.2	inf
2465	1	-1816.13	-1413.29	-402.839	3669.96	16258.9	21443.2	31313.7	inf
2466	0	-1782.05	-1395.8	-386.256	187.532	3556.19	23285.1	46704.2	inf
2467	1	-1815.53	-1412.52	-403.009	3669.96	15046.2	19600.5	31313.7	inf
2468	0	-1790.33	-1406.08	-384.249	159.928	3220.09	13019	34949.3	inf
2469	1	-1808.14	-1408.61	-399.527	3284.48	14289.1	19299.8	28991	inf
2470	0	-1782.85	-1395.88	-386.971	159.928	7139.72	22053.4	43249.3	inf
2471	1	-1809.82	-1409.8	-400.021	2684.29	13021.3	17505.8	26888	inf
2472	0	-1789.49	-1398.45	-391.038	151.46	6236.94	22182.9	52197.9	inf
2473	1	-1805.34	-1407.88	-397.46	1314.16	13021.3	15089.1	42639.9	inf
2474	0	-1783.25	-1395.94	-387.316	144.322	5113.36	24817.4	50603.5	inf
2475	1	-1801.98	-1405.23	-396.752	1938.2	13021.3	15089.1	42639.9	inf
2476	0	-1781.31	-1398.94	-382.368	108.341	3207.23	15218.4	35877.2	inf
2477	1	-1806.1	-1405.97	-400.131	1941.62	13021.3	15935.9	42639.9	inf
2478	0	-1773.4	-1392.83	-380.568	80.6493	3032.2	14623.7	22833.7	inf
2479	1	-1799.59	-1404.7	-394.894	1718.66	11357.4	13072.8	40917.1	inf
2480	0	-1782.95	-1395.5	-387.453	120.534	7560.95	23356.6	34125.9	inf
2481	1	-1804.87	-1409.95	-394.919	1715.63	10730.3	12776.8	38571.4	inf
2482	0	-1783.03	-1393.57	-389.459	153.198	8979.26	29064.8	37168.8	inf
2483	1	-1798.61	-1408	-390.606	1715.63	11702.5	13222	38571.4	inf
2484	0	-1779	-1396.13	-382.871	113.89	7770.09	20387.8	27632.1	inf
2485	1	-1799.58	-1408.15	-391.437	1966.03	11702.5	13222	32873.3	inf
2486	0	-1786.66	-1397.42	-389.241	136.978	10980.4	22744.4	46087.8	inf
2487	1	-1806.61	-1412.02	-394.593	2809.07	12713.6	14561.6	36482	inf
2488	0	-1782.17	-1395.43	-386.749	110.44	7873.51	13199.6	29281.4	inf
2489	1	-1807.19	-1410.23	-396.96	5213	13709	15540	35447.3	inf
2490	0	-1782.63	-1395.38	-387.252	110.44	8853.07	14629.3	47602.7	inf
2491	1	-1806.48	-1408.8	-397.678	3578.71	13370.7	15540	35447.3	inf
2492	0	-1782.98	-1394.88	-388.103	123.974	6082.61	19034	52229.7	inf
2493	1	-1800.17	-1410.67	-389.495	3289.23	8580.09	9805.23	20344.8	inf
2494	0	-1786.54	-1395.13	-391.411	123.974	9012.03	21424.8	52229.7	inf
2495	1	-1802.02	-1413.78	-388.242	6674.75	8741.67	9704.93	22137.3	inf
2496	0	-1784.84	-1396.16	-388.68	113.201	7293.93	15496.3	37637.3	inf
2497	1	-1804.02	-1415.2	-388.814	3309.98	8124.24	9704.93	25460.3	inf
2498	0	-1783.22	-1394.47	-388.746	100.394	7830.1	15824.2	33876.6	inf
2499	1	-1805.26	-1412.69	-392.569	5968.57	9837.5	11540.8	32073.5	inf
2500	0	-1790.97	-1397.03	-393.938	290.241	10867.1	17012.4	40207.5	inf
2501	1	-1795.5	-1406.72	-388.788	3108.34	7333.4	8409.24	24644.1	inf
2502	0	-1780.05	-1397.87	-382.18	241.017	9008.72	12957	27199.2	inf
2503	1	-1800.18	-1406.48	-393.698	4317.57	7333.4	12518.4	20763.9	inf
2504	0	-1781.94	-1397.54	-384.399	210.368	9623.29	20428.4	29664.6	inf
2505	1	-1798.26	-1406.88	-391.381	7202.08	8829.93	12138.6	26495.7	inf
2506	0	-1776.35	-1393.12	-383.225	210.368	11425.7	20856.7	35454.8	inf
2507	1	-1806.19	-1411.46	-394.728	7249.53	8829.93	12964.6	26495.7	inf
2508	0	-1776.08	-1392.69	-383.388	222.253	13015.4	21584.8	34378	inf
2509	1	-1800.03	-1407.36	-392.669	7174.67	8444.61	11009.1	23279.9	inf
2510	0	-1776.95	-1392.54	-384.413	222.253	11155.6	20690.9	32467.9	inf
2511	1	-1809.24	-1409.48	-399.758	10451.9	12490.9	16553.8	40976.5	inf
2512	0	-1775.75	-1395.79	-379.956	189.15	11995.6	19206.8	24713.6	inf
2513	1	-1814.11	-1414.07	-400.046	10403.1	12001.5	14841.6	42557.6	inf
2514	0	-1772.79	-1394.53	-378.264	189.15	13858.8	17143.1	24713.6	inf
2515	1	-1806.18	-1408.17	-398.005	8993.81	10476.8	15045	31317.6	inf
2516	0	-1774.49	-1392.57	-381.923	224.615	13911.9	17979.2	25918.9	inf
2517	1	-1803.59	-1404.87	-398.718	8486.79	10036.4	16183.1	29617.8	inf
2518	0	-1777.96	-1393.51	-384.45	224.615	11504.7	17866	25918.9	inf
2519	1	-1800.98	-1405.98	-395.005	8486.79	10189.4	14168.5	29617.8	inf
2520	0	-1792.13	-1401.41	-390.716	347.724	21537	27658.2	36524	inf
2521	1	-1806.24	-1410.51	-395.731	7962.51	10146.3	14168.5	29552.1	inf
2522	0	-1779.94	-1394.69	-385.253	177.625	11001.5	13827.4	18657.2	inf
2523	1	-1817.25	-1412.99	-404.264	4703.01	10186.4	15136.6	27971.2	inf
2524	0	-1792.35	-1396.78	-395.574	165.11	5635.38	18778.5	30217.5	inf
2525	1	-1814.42	-1412.85	-401.574	4615.91	8155.1	16493.6	28818.3	inf
2526	0	-1785.8	-1393.49	-392.313	191.502	5366.96	16014.2	28217.7	inf
2527	1	-1809.22	-1408.69	-400.526	6593.52	8622.19	20077.6	30741.9	inf
2528	0	-1783.8	-1394.27	-389.528	113.83	2824.88	19165.6	33770.7	inf
2529	1	-1812.05	-1409.53	-402.52	7870.49	10185.2	14085.4	30468.9	inf
2530	0	-1782	-1396.3	-385.698	113.83	2508.38	24593.6	41104.3	inf
2531	1	-1809.09	-1407.77	-401.314	4735.67	9698.26	19617.4	30468.9	inf
2532	0	-1786.07	-1399.96	-386.11	113.83	3217.52	23832	49060.5	inf
2533	1	-1812.29	-1408.73	-403.565	4257.88	9221.23	14085.4	30468.9	inf
2534	0	-1786.76	-1400.37	-386.396	113.83	3089.23	28328.8	49060.5	inf
2535	1	-1808.48	-1405.14	-403.342	7065.09	9221.23	13363.7	30468.9	inf
2536	0	-1786.37	-1397.68	-388.695	113.83	3252.63	21492.1	46969.7	inf
2537	1	-1813.89	-1406.49	-407.406	6355.26	9955.96	18049.4	39619.2	inf
2538	0	-1780.62	-1395.3	-385.324	71.5575	1942	14981.6	38216.4	inf
2539	1	-1815.3	-1407.02	-408.285	9511.19	18543.5	26291.6	44245.5	inf
2540	0	-1771.04	-1395.37	-375.673	54.468	1202.09	13275.8	39387.3	inf
2541	1	-1812.97	-1405.81	-407.16	8411	18998.9	26120.7	38192.4	inf
2542	0	-1775.25	-1397.21	-378.043	54.468	1186.11	15139.8	35076.3	inf
2543	1	-1811.36	-1407.15	-404.208	14096.4	17107	26120.7	38192.4	inf
2544	0	-1773.14	-1400.17	-372.972	74.347	664.864	25221.6	35360.2	inf
2545	1	-1812.46	-1410.8	-401.665	14307.7	17107	26830.8	36084.1	inf
2546	0	-1794.28	-1408.08	-386.198	148.378	1781.64	51921.8	67698.2	inf
2547	1	-1802.07	-1408.15	-393.925	8339.72	13807.1	15739.7	26951.3	inf
2548	0	-1779.51	-1401.72	-377.795	103.13	2368.33	37296.5	46554.8	inf
2549	1	-1807.27	-1409.41	-397.864	9631.61	16814.1	19167.6	32820.8	inf
2550	0	-1783.2	-1402.14	-381.051	117.889	6417.48	44733.3	49834.5	inf
2551	1	-1803.51	-1406.22	-397.296	10156	15141.8	18462.1	31601.2	inf
2552	0	-1779.4	-1401.52	-377.878	104.24	5760.11	38968.5	42803.2	inf
2553	1	-1804.86	-1405.58	-399.284	6165.91	13588.1	16619.6	34738.5	inf
2554	0	-1780.03	-1402.46	-377.571	104.24	6532.47	38968.5	42803.2	inf
2555	1	-1799.14	-1401.95	-397.189	6326.57	10671.6	14779	22841.8	inf
2556	0	-1782.52	-1394.49	-388.032	110.456	6012.83	38754.1	50842.1	inf
2557	1	-1798.57	-1402.17	-396.408	2064.16	7769.55	12054.6	23741.1	inf
2558	0	-1780.11	-1390.11	-389.999	85.7769	5360.86	32613.8	50842.1	inf
2559	1	-1792.6	-1404.66	-387.936	2776.97	5718.85	8593.35	26775.6	inf
2560	0	-1763.21	-1387.83	-375.384	40.3518	2419.53	19255	29585.7	inf
2561	1	-1800.84	-1407.81	-393.029	2078.15	6351.2	9084.53	21561.8	inf
2562	0	-1766.88	-1389.26	-377.622	40.3518	5550.13	12121.6	29187.6	inf
2563	1	-1800.94	-1407.92	-393.014	2837.82	4378.01	8593.35	21561.8	inf
2564	0	-1763.65	-1387.91	-375.744	40.3518	4180.54	11952.3	29187.6	inf
2565	1	-1800.27	-1409.29	-390.981	3821.87	5884.57	8991.67	21561.8	inf
2566	0	-1766.51	-1391.21	-375.293	40.3518	3816.92	10906.7	29187.6	inf
2567	1	-1802.08	-1406.8	-395.281	1382.61	6945.86	10143.2	25450.5	inf
2568	0	-1775.31	-1392.61	-382.707	40.3518	4180.54	11781.7	57981.8	inf
2569	1	-1797.38	-1407.83	-389.557	1099.36	5666.36	8048.09	20236.5	inf
2570	0	-1773.62	-1393.11	-380.51	41.4911	5170.89	10069.9	34163.3	inf
2571	1	-1798.38	-1405.8	-392.572	1570.41	8140.59	10680.8	19312.7	inf
2572	0	-1773.99	-1393.13	-380.857	41.4911	4298.58	18412	55769.1	inf
2573	1	-1800.19	-1407.07	-393.113	2986.47	7728.22	11900.8	16609.4	inf
2574	0	-1777.34	-1394.94	-382.397	26.5446	4298.58	17732.5	57628.8	inf
2575	1	-1807.86	-1406.63	-401.237	4211.44	9021.08	13501.5	21328.5	inf
2576	0	-1772.14	-1393.55	-378.595	20.647	4251.78	11615.4	41241.2	inf
2577	1	-1798.56	-1403.46	-395.104	4266.49	6975.45	10071.5	15529.6	inf
2578	0	-1772.76	-1391.75	-381.009	63.8184	3169.86	17391.3	36067.8	inf
2579	1	-1793.25	-1402.15	-391.103	2716.57	6371.28	9847.33	15529.6	inf
2580	0	-1775.17	-1402.24	-372.929	45.8855	1704.22	6538.85	25932.8	inf
2581	1	-1799.74	-1407.28	-392.454	3273.74	6318.85	9517.07	14493	inf
2582	0	-1771.72	-1399.79	-371.923	59.071	2742.86	6683.37	15336.6	inf
2583	1	-1796.4	-1406.7	-389.702	2292.44	6371.28	10899.3	14493	inf
2584	0	-1776.27	-1407.39	-368.884	60.617	1837.31	9123.84	14779.2	inf
2585	1	-1800.14	-1406.37	-393.775	2083.56	8586.43	11792.4	22549	inf
2586	0	-1766.52	-1396.09	-370.435	60.617	2624.77	8176.11	14779.2	inf
2587	1	-1793.91	-1405.41	-388.498	1980.98	6604.8	9125.36	16628.3	inf
2588	0	-1767.28	-1397.78	-369.501	61.184	2681.75	7978.16	16186.5	inf
2589	1	-1798.53	-1407.68	-390.848	4418.53	6687.72	9653.07	16628.3	inf
2590	0	-1765.28	-1397.26	-368.012	61.184	2718.66	4829.55	33337.5	inf
2591	1	-1801.86	-1413.84	-388.017	4778.49	6652.15	9791.42	16364.5	inf
2592	0	-1767.75	-1394.41	-373.344	84.4665	3217.33	5941.62	25347.7	inf
2593	1	-1812.44	-1423.52	-388.911	4700.28	6596.99	8557.09	22736.9	inf
2594	0	-1764.89	-1390.5	-374.388	89.5956	3412.7	6046.18	26886.9	inf
2595	1	-1814.09	-1420.49	-393.598	3025.73	7500.14	9715.72	44547.5	inf
2596	0	-1769.64	-1393.14	-376.503	89.5956	4454.18	7012.41	25860.4	inf
2597	1	-1808.85	-1412.39	-396.46	3659.83	8039.13	10541.9	58373.4	inf
2598	0	-1769.12	-1393.36	-375.759	74.0911	3410.05	5440.52	19016.4	inf
2599	1	-1806.39	-1405.99	-400.397	3862.47	8861.52	16352.9	59628	inf
2600	0	-1778.05	-1394.67	-383.384	172.597	4957.68	10443.1	27787.7	inf
2601	1	-1808.28	-1408.13	-400.148	2936.14	9189.79	10878.7	59271.3	inf
2602	0	-1782.29	-1401.11	-381.187	172.597	4589.79	10610.8	37884.5	inf
2603	1	-1804.17	-1405.49	-398.675	3185.14	10653.2	11801.2	64297.7	inf
2604	0	-1778.75	-1399.42	-379.33	149.749	3808.38	12911.5	32705.2	inf
2605	1	-1800.54	-1406.84	-393.697	4663.82	11107.5	12160.8	64297.7	inf
2606	0	-1779.55	-1401.13	-378.421	141.155	4501.96	12306.7	30828.2	inf
2607	1	-1804.19	-1406.21	-397.98	4663.82	11107.5	13193.7	58006.8	inf
2608	0	-1771.76	-1393.29	-378.469	357.699	2076.84	15091.7	18756.8	inf
2609	1	-1800.38	-1405.38	-395.003	6289.79	11107.5	12160.8	58006.8	inf
2610	0	-1773.92	-1390.93	-382.988	379.793	2472.16	17333.3	26795.1	inf
2611	1	-1806.62	-1404.95	-401.667	7642.78	11107.5	13197.9	58006.8	inf
2612	0	-1773.96	-1389.48	-384.478	622.649	2472.16	17979.7	26795.1	inf
2613	1	-1805.95	-1402.67	-403.288	7248.87	11574.7	13819.4	37419.8	inf
2614	0	-1771.05	-1389.79	-381.252	622.649	2670.22	18139.6	23356.7	inf
2615	1	-1806.48	-1405.48	-401	7443.63	12150.5	13819.4	44375.7	inf
2616	0	-1769.61	-1391.42	-378.189	596.832	1598.15	18139.6	21006	inf
2617	1	-1810.13	-1406.34	-403.783	8807.5	15349.5	18546.6	47118.9	inf
2618	0	-1766.41	-1388.57	-377.841	513.605	3032.57	18139.6	21006	inf
2619	1	-1807.39	-1408.73	-398.661	7060.68	15095.5	15905.8	47118.9	inf
2620	0	-1767.74	-1390.49	-377.252	627.107	1561.54	16653.6	20524.8	inf
2621	1	-1806.43	-1407.4	-399.026	7862.78	15095.5	15774.5	52471.4	inf
2622	0	-1768.6	-1390.49	-378.111	575.899	1434.03	15293.7	18752.2	inf
2623	1	-1814.51	-1409.26	-405.253	6278.61	15243.6	17563.6	52471.4	inf
2624	0	-1767.65	-1390.13	-377.52	492.424	1398.1	12911.2	21384.3	inf
2625	1	-1801.86	-1403.81	-398.051	1234.6	8295.07	10985.2	36540.4	inf
2626	0	-1770.96	-1391.1	-379.854	675.373	1649.26	11959.5	21436	inf
2627	1	-1797.2	-1402.33	-394.871	2652.25	8706.35	11081	35843.8	inf
2628	0	-1773.74	-1388.74	-384.994	699.942	1893.53	15284.8	21762.7	inf
2629	1	-1789.63	-1401.43	-388.196	3266.78	8681.45	9307.58	30932.3	inf
2630	0	-1775.08	-1392.29	-382.799	648.164	1893.53	12262.4	19556.5	inf
2631	1	-1791.52	-1403.12	-388.4	3266.78	8681.45	9307.58	31380.3	inf
2632	0	-1774.82	-1391.6	-383.219	1093.68	1902.92	9657.63	16273.7	inf
2633	1	-1795.43	-1405.53	-389.903	3266.78	8722.68	10415.8	36042.7	inf
2634	0	-1773.14	-1388.09	-385.048	905.646	1902.92	9597.01	18033.3	inf
2635	1	-1798.8	-1406.27	-392.525	1883.47	8395.21	9936.91	37741.7	inf
2636	0	-1765.13	-1388.79	-376.34	357.48	2330.49	6192.72	12640.7	inf
2637	1	-1798.74	-1407.97	-390.765	1696.98	7136.37	11738.7	24236.6	inf
2638	0	-1770.99	-1389.34	-381.651	617.666	1695.46	7682.74	14955	inf
2639	1	-1794.97	-1404.95	-390.025	664.33	5053.05	12190.5	25471	inf
2640	0	-1779.61	-1393.01	-386.596	381.744	2654.8	10445.3	39612.8	inf
2641	1	-1806.35	-1407.89	-398.463	932.648	7093.93	21897.6	37049.3	inf
2642	0	-1779.32	-1395.16	-384.163	688.691	2467.79	13109.2	23810	inf
2643	1	-1819.38	-1416.69	-402.687	1252.63	9527.79	21615.2	40122.3	inf
2644	0	-1780.6	-1396.15	-384.456	714.211	2939.1	10707.5	16782.7	inf
2645	1	-1816.89	-1412.87	-404.025	1751.66	10332.2	33149	45408.4	inf
2646	0	-1784.33	-1396.99	-387.336	473.541	2097.7	13072.5	22111.7	inf
2647	1	-1808.27	-1409.19	-399.083	1751.66	7196.2	35984.3	42985.5	inf
2648	0	-1798.03	-1394.51	-403.529	4001.11	8891.6	17772	43610.8	inf
2649	1	-1803.25	-1407.42	-395.83	1088.07	9430.6	32927.9	42936.3	inf
2650	0	-1795.11	-1394.53	-400.579	2283.64	6375.74	14025.2	32766.4	inf
2651	1	-1812.89	-1411.14	-401.755	1201.29	8199.36	25671.6	41448	inf
2652	0	-1789.56	-1395.17	-394.383	2194.67	4646.62	11860.1	35662.2	inf
2653	1	-1805.66	-1410.25	-395.406	1201.29	8199.36	26577.3	41448	inf
2654	0	-1795.73	-1395.49	-400.232	3699.24	7832.16	14945.7	38467	inf
2655	1	-1806.06	-1409.66	-396.4	1201.29	11141.4	24473	42546.1	inf
2656	0	-1792.99	-1397.28	-395.704	881.416	7284.87	12624.1	34739.1	inf
2657	1	-1796.6	-1409.4	-387.203	732.995	4417.67	10724.8	28693.1	inf
2658	0	-1787.27	-1395.97	-391.3	1011.87	9154.29	13578.9	27527.1	inf
2659	1	-1799.25	-1410.48	-388.766	1590.04	4014.14	8431.82	37819.6	inf
2660	0	-1794.38	-1395.18	-399.205	2935.7	8804.11	12392	37850.6	inf
2661	1	-1802.41	-1408.87	-393.54	1566.8	7837.71	10724.8	37591.2	inf
2662	0	-1799.72	-1394.68	-405.039	3835.09	10330	17972.2	42964.1	inf
2663	1	-1787.79	-1404.37	-383.423	1071.46	7837.71	8943.55	37591.2	inf
2664	0	-1803.28	-1396.46	-406.82	9552.15	12581	23160.7	42107.6	inf
2665	1	-1782.61	-1401.42	-381.187	1033.82	7808.76	8629.42	23140.6	inf
2666	0	-1802.22	-1395.47	-406.749	6347.55	9053.53	18040.4	42107.6	inf
2667	1	-1789.88	-1403.11	-386.779	1283.55	8461.29	9350.54	25197	inf
2668	0	-1808.44	-1401.76	-406.681	10176.6	13879.4	23187.7	58057	inf
2669	1	-1794.82	-1405.79	-389.032	1000.33	7404.44	9063.64	32147.7	inf
2670	0	-1797.92	-1397.24	-400.677	3984.7	9443.63	15777.1	46325.4	inf
2671	1	-1795.83	-1405.71	-390.122	1605.84	7725.17	10248.4	24830.2	inf
2672	0	-1793.54	-1394.56	-398.978	7353.48	10513.8	16345.8	34063	inf
2673	1	-1801.82	-1407.17	-394.648	3231.8	7455.04	11286.4	24120	inf
2674	0	-1792.52	-1392.31	-400.208	7475.03	10757.5	16345.8	41648	inf
2675	1	-1813.27	-1411.27	-402	4891.3	11364	18637.1	34426.6	inf
2676	0	-1794.87	-1393.94	-400.933	7395.36	10589.6	17449.4	41648	inf
2677	1	-1802.66	-1408.29	-394.369	4891.3	8929.27	14613.8	31330.8	inf
2678	0	-1783.87	-1390.66	-393.203	5594.76	8138.29	13327.8	32804.8	inf
2679	1	-1802.82	-1407.75	-395.067	3805.88	7846.05	15703.6	26541.2	inf
2680	0	-1780.52	-1391.96	-388.555	5655.04	6251.05	12039	31507.7	inf
2681	1	-1800.78	-1408.23	-392.556	3299.05	7840.89	12174.4	29947.8	inf
2682	0	-1785.75	-1395.04	-390.711	4836.73	5941.75	13487.7	28267.7	inf
2683	1	-1799.55	-1408.3	-391.255	1308.45	6247.34	12220.3	29154.1	inf
2684	0	-1784.73	-1391.39	-393.338	4729.43	6887.51	13487.7	29891.6	inf
2685	1	-1809.17	-1414.62	-394.554	1102.28	5661.45	11744.1	31313.8	inf
2686	0	-1787.23	-1393.49	-393.745	4729.43	6266.03	16443	23411.8	inf
2687	1	-1800.52	-1408.74	-391.774	1171.65	3364.24	13344.7	23997.7	inf
2688	0	-1791.54	-1395.82	-395.715	3683.44	6409.04	16443	28188.1	inf
2689	1	-1805.22	-1411.4	-393.821	1598.54	4267.19	7151.4	16994	inf
2690	0	-1791.44	-1395.14	-396.305	2614.31	8023.35	16098.3	27534.8	inf
2691	1	-1795.8	-1410.56	-385.242	1050.96	2283.74	7151.4	23737.9	inf
2692	0	-1785.06	-1394.25	-390.813	1853.69	6550.26	13928.4	24503.5	inf
2693	1	-1790.45	-1410.5	-379.948	1465.55	2203.03	5777.89	23737.9	inf
2694	0	-1793.87	-1395.78	-398.088	2701.16	7604.97	20335.6	31942.5	inf
2695	1	-1799.09	-1408.52	-390.57	1799.77	2625.85	7981.58	27294	inf
2696	0	-1787.2	-1392.34	-394.855	2282.98	6225.9	18443.2	31942.5	inf
2697	1	-1796.21	-1408.23	-387.983	1901.55	2533.05	7981.58	27294	inf
2698	0	-1782.06	-1391.01	-391.056	840.374	4381.59	12347.3	25390.7	inf
2699	1	-1803.85	-1411.61	-392.239	2183.74	2766.09	11599.2	28751.6	inf
2700	0	-1791.37	-1396.02	-395.35	3501.3	4884.27	15269.5	28844.3	inf
2701	1	-1805.7	-1414.19	-391.516	2420.15	2766.09	12258.8	28203.6	inf
2702	0	-1792.4	-1398.51	-393.899	4061.15	8469.4	13320.4	26190.2	inf
2703	1	-1808.77	-1412.97	-395.796	2406.35	4202.74	12188.9	28587.7	inf
2704	0	-1792.54	-1396.62	-395.912	3417.29	8536.97	16382	21735.8	inf
2705	1	-1796.52	-1409.26	-387.256	1439.3	4206.98	8340.12	28587.7	inf
2706	0	-1783.34	-1393.85	-389.489	2097.35	5260.17	10396.7	21735.8	inf
2707	1	-1789.77	-1404.69	-385.083	1341.54	2414.19	6958.33	28587.7	inf
2708	0	-1791.05	-1393.26	-397.792	3334.45	10396.7	13584	21735.8	inf
2709	1	-1797.84	-1412.81	-385.039	1168.77	2414.19	12939.4	34092.1	inf
2710	0	-1788.15	-1392.52	-395.628	2531.98	8721.81	13110.8	30002.1	inf
2711	1	-1792.52	-1413.3	-379.225	666.827	1478.99	7420.36	23222.1	inf
2712	0	-1788.28	-1395.03	-393.244	1786.82	7403.27	9882.28	28804.3	inf
2713	1	-1794.36	-1409.73	-384.63	861.311	1910.34	13080.6	29994.9	inf
2714	0	-1782.09	-1391.26	-390.827	540.202	5548.9	10474.6	33498.3	inf
2715	1	-1785	-1404.61	-380.394	1553.62	1910.34	13080.6	31348.5	inf
2716	0	-1785.52	-1394.16	-391.366	731.877	7403.27	18311.9	33074.7	inf
2717	1	-1802.03	-1405.92	-396.111	2574.84	3166.04	23893	51954.4	inf
2718	0	-1783.07	-1392.33	-390.734	819.819	8029.05	10183.7	37771.3	inf
2719	1	-1801.95	-1407.78	-394.167	2618.8	3273.84	20578.7	49685.5	inf
2720	0	-1787.55	-1397.79	-389.756	623.293	8709.29	10971.1	41257.9	inf
2721	1	-1800.98	-1407.41	-393.574	2618.8	3273.84	22157.8	50908.2	inf
2722	0	-1794.22	-1398.34	-395.877	623.293	8709.29	15614.6	41277.3	inf
2723	1	-1808.3	-1407.71	-400.585	2756.77	4322.23	20331.5	48080	inf
2724	0	-1788.8	-1397.57	-391.237	616.51	7987.54	10567.6	40828.1	inf
2725	1	-1803.28	-1410.01	-393.261	3089.33	4175	14998.6	48080	inf
2726	0	-1790.89	-1397.15	-393.741	1137.97	5640.84	9174.57	40828.1	inf
2727	1	-1799.96	-1407.15	-392.811	2946.13	3981.47	19343.2	45851.3	inf
2728	0	-1794.28	-1398.07	-396.213	1214.65	7568.02	12309	33865.3	inf
2729	1	-1804.96	-1406.68	-398.274	2577.71	3719.85	16924.3	42838.4	inf
2730	0	-1796.98	-1401.91	-395.067	657.481	6105.45	9138.73	32580.8	inf
2731	1	-1808.99	-1408.36	-400.622	3135.14	4524.26	25847	55383.6	inf
2732	0	-1788.72	-1396.02	-392.701	822.282	5913.42	6709.67	22925.7	inf
2733	1	-1797.96	-1404.05	-393.906	2423.29	3533.73	16575.4	42031.9	inf
2734	0	-1791.12	-1399.06	-392.066	1436.47	5983.34	6972.47	22925.7	inf
2735	1	-1795.35	-1405.01	-390.341	1702.58	2704.64	13457.7	27068.1	inf
2736	0	-1790.4	-1398.16	-392.245	2039.01	5616.62	6545.13	17856.5	inf
2737	1	-1790.33	-1401.82	-388.507	1887.76	2704.64	13457.7	26118	inf
2738	0	-1795.44	-1395.89	-399.547	2660.3	8485.56	17628.2	34081.8	inf
2739	1	-1796.57	-1406.08	-390.487	1887.42	3091.91	9387.88	29475.2	inf
2740	0	-1795.69	-1396.64	-399.051	2909.76	7639.43	14655.9	34528.5	inf
2741	1	-1798.42	-1403.45	-394.97	2045.22	3852.81	13702.3	36649.5	inf
2742	0	-1786.89	-1393.94	-392.94	2172.75	9516.53	17148.4	26225	inf
2743	1	-1797.45	-1403.94	-393.51	2046.4	4294.68	13104.5	34044.6	inf
2744	0	-1792.54	-1394.1	-398.438	1566.59	8158.11	19311.2	28369.8	inf
2745	1	-1801.66	-1406.78	-394.876	1982.05	4615.18	9770.77	46379.3	inf
2746	0	-1791.49	-1392.65	-398.839	1632.78	8808.24	17829	30442.1	inf
2747	1	-1803.95	-1410.11	-393.84	2289.66	4937.56	9770.77	55661.2	inf
2748	0	-1794.17	-1391	-403.176	1896.22	9214.84	23517.5	35745	inf
2749	1	-1802.44	-1407.86	-394.581	3078.27	6674.52	11498.1	46090.5	inf
2750	0	-1795.23	-1397.38	-397.85	347.319	8485.64	18278.5	34796.8	inf
2751	1	-1812.01	-1409.96	-402.049	4295.22	8400.41	17066.5	46090.5	inf
2752	0	-1790.71	-1396.12	-394.582	347.319	8601.24	16925	37792.5	inf
2753	1	-1806.34	-1408.77	-397.573	3591.6	6627.89	16919.1	39781.5	inf
2754	0	-1786.57	-1392.5	-394.066	355.477	12685	19775.8	37792.5	inf
2755	1	-1814.11	-1410.19	-403.918	4981.04	9371.05	26360.3	43305	inf
2756	0	-1776.87	-1394.88	-381.995	248.984	7223.41	8969.53	20948.4	inf
2757	1	-1806.79	-1405.36	-401.433	5104.36	11628.8	17526.1	30392.5	inf
2758	0	-1780.36	-1396.44	-383.918	270.166	4758.97	8768.43	28146.3	inf
2759	1	-1804.44	-1405.42	-399.014	4425.79	8741.02	16269.2	23881.1	inf
2760	0	-1775.39	-1392.47	-382.922	270.166	4707.95	11850.3	28146.3	inf
2761	1	-1806.97	-1409.97	-397.004	4705.39	7467.29	18560.7	23927.9	inf
2762	0	-1776.21	-1393.08	-383.127	342.172	4856.6	9551.92	22145.8	inf
2763	1	-1803.7	-1410.59	-393.113	4705.39	8197.69	18099.6	25441.5	inf
2764	0	-1768.48	-1391	-377.475	213.652	4856.6	9551.92	26069.1	inf
2765	1	-1808.94	-1407.88	-401.064	7753.61	16010.9	20888.1	31109.6	inf
2766	0	-1776.23	-1394.43	-381.798	342.172	5668.22	10242.5	26069.1	inf
2767	1	-1807.89	-1409.55	-398.337	3780.57	15894.2	18819.8	28859.2	inf
2768	0	-1793.13	-1400.67	-392.465	506.761	13574.7	27776.5	43555.2	inf
2769	1	-1804.6	-1407.67	-396.924	2922.49	14202.6	18819.8	24936.6	inf
