Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]	root_height
417	-1774.43	-1393.3	-381.131	0.00341102	0.569984	0.00969128	0.0802461	0.256561	0.0801063	3108.65	4795.48	13418.8	14151.2	inf	0.2703943	0.3222	0.286841	0.140809	0.25015	190312	100863	489898	10956.5	88637.7	373877	143257.1
418	-1782.86	-1394.83	-388.031	0.00281965	0.513745	0.0080111	0.0663338	0.342873	0.0662182	5676.41	7347.17	19101.3	20143.7	inf	0.2703943	0.323172	0.287706	0.141234	0.247889	190312	128303	489898	14651.1	86437.6	342930	176233.2
419	-1776.81	-1393.08	-383.733	0.00252548	0.460146	0.0116945	0.0594132	0.406911	0.0593098	1802.88	5535.94	15245.2	16077.2	inf	0.2703943	0.323172	0.287706	0.141234	0.247889	190312	128303	481494	14651.1	66153.3	342930	125787.2
420	-1778.13	-1393.68	-384.45	0.00440733	0.479848	0.0121952	0.061957	0.431343	0.0102502	1353.34	6255.75	15309.5	16077.2	inf	0.2703943	0.323172	0.287706	0.141234	0.247889	267518	171789	420278	8944.3	56574	246377	147782.1
421	-1773.07	-1393.08	-379.995	0.00443681	0.483057	0.00558853	0.0623714	0.434228	0.0103187	1495.7	4630.76	15245.2	16077.2	inf	0.2703943	0.312038	0.273663	0.148177	0.266122	162293	186081	275939	8944.3	78287.8	252610	175701.3
422	-1778.53	-1395.64	-382.889	0.00498566	0.389301	0.00711298	0.070087	0.487943	0.0405704	2055.91	6063.94	13224.1	14234.6	inf	0.2703943	0.306041	0.268404	0.14533	0.280225	127246	97517.1	450573	10296	54318.9	328423	121182.9
423	-1779.34	-1394.77	-384.569	0.0060833	0.510376	0.0306165	0.0855172	0.316741	0.0506654	2263.3	7379.37	13244.4	14331.3	inf	0.2703943	0.314376	0.275714	0.143474	0.266436	156680	97517.1	365399	10296	68308.7	328423	120578.3
424	-1779.63	-1393.3	-386.329	0.00682152	0.572311	0.0343319	0.118624	0.211098	0.0568138	1958.99	6816.41	14887.7	16177.4	inf	0.2703943	0.317366	0.278336	0.135329	0.268969	220700	102117	365399	15869.6	68308.7	295018	135999
425	-1778.11	-1394.47	-383.641	0.00615275	0.516204	0.0309661	0.106994	0.316002	0.0236817	1844.59	8043.58	14881.2	16177.4	inf	0.2703943	0.320655	0.28122	0.12694	0.271186	93891	160556	196710	15869.6	79511.2	295018	204124
426	-1780.29	-1395.13	-385.16	0.00614656	0.515684	0.00735999	0.113017	0.315684	0.0421096	1344.29	7735.02	13750	14947.8	inf	0.2703943	0.319138	0.284619	0.126339	0.269904	84011.8	595020	190162	24683.6	95939.7	839750	188608.6
427	-1780.65	-1395.01	-385.646	0.00386187	0.694449	0.0106489	0.122304	0.105884	0.0628525	1302.78	7929.01	13750	14947.8	inf	0.2703943	0.319175	0.284651	0.126354	0.26982	104002	595020	162675	24683.6	225575	839750	188608.6
428	-1779.05	-1395.15	-383.898	0.0015959	0.479224	0.0161017	0.27882	0.160103	0.0641557	914.58	5065.03	13750	14947.8	inf	0.2703943	0.319175	0.284651	0.126354	0.26982	67881.2	595020	162675	13445	95004.1	549665	188608.6
429	-1779.31	-1393.35	-385.958	0.00471327	0.48586	0.0175449	0.249304	0.135972	0.106605	947.428	5065.03	13756.2	14947.8	inf	0.4146653	0.328564	0.263608	0.130071	0.277757	67881.2	926767	283896	7682.9	95004.1	549665	189031.8
430	-1772.83	-1388.62	-384.209	0.012033	0.606465	0.0148861	0.120422	0.163503	0.0826907	891.385	2970.47	12792	14063.6	inf	0.2029597	0.328564	0.263608	0.130071	0.277757	65263.1	926767	292517	8901.41	95004.1	931366	147738.8
431	-1771.86	-1389.47	-382.388	0.0124406	0.627011	0.013086	0.11544	0.14653	0.085492	767.436	3810.42	12324.1	14063.6	inf	0.2029597	0.328564	0.263608	0.130071	0.277757	58380.3	666040	247097	18941.7	73524.9	931366	135012.4
432	-1788.17	-1392.74	-395.437	0.0121544	0.627192	0.0130898	0.115474	0.146573	0.0855168	1126.57	6220.03	21117.5	26635	inf	0.2919988	0.327582	0.262821	0.129682	0.279915	36326.1	666040	122745	18941.7	55483.9	776758	173175.7
433	-1791.41	-1396.89	-394.517	0.0187395	0.563964	0.0151456	0.13361	0.169593	0.0989479	1305.43	6481.61	22005.6	27863.3	inf	0.2919988	0.345865	0.277489	0.13692	0.239727	51275.7	408661	182447	19556.5	55483.9	776758	162697.5
434	-1786.31	-1395.29	-391.022	0.0140711	0.600413	0.0113726	0.123232	0.176613	0.074298	932.775	5292.65	17947.6	27365.9	inf	0.2919988	0.345865	0.277489	0.13692	0.239727	96049.5	357760	248620	49701.7	86008.5	776758	135163.6
435	-1795.1	-1397.02	-398.077	0.0118654	0.581321	0.00958988	0.103915	0.230657	0.0626516	1132.26	8401.49	23060.3	33939.8	inf	0.2919988	0.353795	0.25849	0.140943	0.246771	119383	558624	248620	85184.2	70855.8	776758	229186.3
436	-1800.39	-1397.93	-402.453	0.0195493	0.586153	0.00966959	0.0976538	0.232574	0.0544005	1478.84	13085.4	30118.9	44328.7	inf	0.2919988	0.353795	0.25849	0.140943	0.246771	119383	688594	812146	85184.2	110694	520607	237932
437	-1801.76	-1395.7	-406.054	0.0154864	0.588582	0.00970965	0.0980585	0.233538	0.0546259	2946.32	19103.8	25997	44994.6	inf	0.2919988	0.353795	0.25849	0.140943	0.246771	216057	628584	551324	85184.2	203268	845197	163803.4
438	-1795.62	-1393.65	-401.971	0.0171858	0.694906	0.00676015	0.056594	0.16006	0.0644938	1785.33	9110.81	20399.7	32562.4	inf	0.2531539	0.341334	0.249385	0.14266	0.266621	167970	628584	473432	76512.7	203268	578482	258222.4
439	-1793.37	-1393.36	-400.01	0.017088	0.69095	0.00672166	0.0562718	0.164842	0.0641266	1689.53	10696.7	19103.8	30068.9	inf	0.2531539	0.341334	0.249385	0.14266	0.266621	167970	628584	275304	128673	246531	400312	182415.3
440	-1786.27	-1391.31	-394.964	0.0421944	0.521151	0.0100528	0.0841595	0.246535	0.095907	1836.4	7542.89	15979.8	31478	inf	0.2531539	0.341334	0.249385	0.14266	0.266621	132881	402380	204014	141576	133446	385985	118404.7
441	-1805.56	-1399.75	-405.812	0.0710105	0.505472	0.00975039	0.0816275	0.239118	0.0930216	2742.71	16813.8	26770.3	43590.4	inf	0.5590473	0.338878	0.247591	0.148829	0.264703	260867	307531	132689	120549	180726	385985	200150.8
442	-1800.02	-1396.97	-403.052	0.0703472	0.50075	0.0205547	0.0793108	0.236884	0.0921527	3037.33	14211.5	24085.8	37021.7	inf	0.09465519	0.33382	0.249485	0.149967	0.266728	329290	609623	132689	177282	101065	385985	193820.2
443	-1800.41	-1395.33	-405.084	0.0764037	0.543862	0.0117563	0.0374966	0.257279	0.0732023	3658.33	17024.2	23991.7	48686.8	inf	0.09465519	0.33382	0.249485	0.149967	0.266728	416201	981678	132689	169714	174611	250474	179841
444	-1789.8	-1391.87	-397.928	0.0301485	0.750133	0.00463897	0.014796	0.171398	0.0288853	3454.95	12344.6	17472.9	29999.4	inf	0.09465519	0.325317	0.268602	0.146148	0.259934	436653	981678	132689	67126	73776.5	292855	124362.7
445	-1792.26	-1393.32	-398.936	0.0297799	0.764515	0.00299145	0.00715697	0.174685	0.020872	3993.8	12973.6	22409.8	31527.9	inf	0.04583625	0.32914	0.271758	0.136114	0.262989	273141	528237	132689	67126	73776.5	376845	143759.1
446	-1788.82	-1390.64	-398.183	0.0443746	0.709814	0.0028572	0.00683577	0.216183	0.0199353	3220.67	12629	18833.9	30709.3	inf	0.2431284	0.332574	0.264161	0.137534	0.265732	273141	528237	256738	67126	92787.1	376845	136844.9
447	-1796.03	-1396.07	-399.967	0.0770654	0.575308	0.00193128	0.0118717	0.299202	0.0346217	3220.67	11014.9	24086.1	31896.9	inf	0.3152873	0.317051	0.270304	0.140732	0.271912	273141	567883	290395	182973	58314	474100	121247.2
448	-1804.79	-1396.01	-408.774	0.0772968	0.577035	0.00193707	0.00890544	0.3001	0.0347256	6549.92	15113.7	22706.7	41624.7	inf	0.1968764	0.311949	0.265954	0.138467	0.28363	323686	567883	187635	608315	84626.1	756799	152518.3
449	-1797.81	-1395.84	-401.978	0.0771872	0.576217	0.00335168	0.00889282	0.299675	0.0346764	2612.03	11652.6	13765.8	37411	inf	0.1968764	0.327199	0.268397	0.137401	0.267003	323686	723701	208060	433037	103574	756799	152518.3
450	-1804.44	-1395.5	-408.937	0.0910059	0.540106	0.00356725	0.00946477	0.318949	0.0369067	4410.62	16139.8	20361.4	45245.7	inf	0.1968764	0.324237	0.265968	0.145208	0.264586	439037	966038	364325	289304	150071	757972	164635
451	-1804.74	-1394.36	-410.378	0.099202	0.588749	0.00304355	0.0103172	0.270537	0.0281512	976.226	16230	24014.5	45498.5	inf	0.1968764	0.324237	0.265968	0.145208	0.264586	582984	961499	443406	304656	190385	548063	163631.5
452	-1800.82	-1392.92	-407.903	0.0910713	0.540494	0.0027941	0.00947158	0.317754	0.038415	1338.22	9450.89	17563.6	29969.2	inf	0.1968764	0.319614	0.267788	0.146202	0.266397	695395	930015	683176	214440	120909	548063	122958.9
453	-1804.89	-1395.04	-409.847	0.115646	0.686341	0.00354805	0.0120274	0.133657	0.048781	4055.24	12591.7	24790.4	31624.1	inf	0.1968764	0.324037	0.271493	0.134386	0.270083	695395	923969	683176	76115.3	66242.7	295843	173551.6
454	-1807.96	-1398.87	-409.09	0.108428	0.643505	0.00243989	0.0112767	0.188613	0.0457364	3791.74	15382.7	24129.8	37430.5	inf	0.153562	0.36231	0.249011	0.12914	0.259539	937870	230439	810725	76115.3	129994	151728	171929.4
455	-1803.87	-1397.7	-406.172	0.0945465	0.561119	0.00852696	0.00983301	0.286093	0.039881	2252.1	8967.54	24478.3	33945.9	inf	0.153562	0.36231	0.249011	0.12914	0.259539	923983	230439	639738	76115.3	96253.6	128473	186902.4
456	-1798.11	-1396.61	-401.501	0.0946034	0.561457	0.00979279	0.00797608	0.286266	0.039905	2898.18	9027.55	24642.1	31970.9	inf	0.153562	0.36231	0.249011	0.12914	0.259539	948527	402188	639738	52108.9	98045.4	128473	127509
457	-1794.27	-1392.48	-401.786	0.0884305	0.59366	0.00915381	0.00745564	0.267587	0.0337135	6075.11	12055.6	24463.2	33625.7	inf	0.1096261	0.317371	0.270568	0.14032	0.271741	534369	218228	639738	52108.9	111443	224314	157949.7
458	-1794.65	-1395.02	-399.635	0.0884305	0.59366	0.00915381	0.00745564	0.267587	0.0337135	2989.61	9678.37	20676.8	27879.1	inf	0.1096261	0.317371	0.270568	0.14032	0.271741	761980	217142	208431	79863.4	140499	224314	188823.2
459	-1795.94	-1394.22	-401.716	0.09517	0.562692	0.00985143	0.00802385	0.28798	0.0362829	6495.47	10638.3	18398.1	37373.5	inf	0.1096261	0.317371	0.270568	0.14032	0.271741	670272	177177	166781	95760.7	170219	311814	256342.4
460	-1789.78	-1396.33	-393.451	0.14707	0.452417	0.0381421	0.00736769	0.26443	0.0905736	5603.81	6722.77	19028.4	26743.8	inf	0.1096261	0.317371	0.270568	0.14032	0.271741	540048	106858	213115	80768.8	163880	187721	157634.6
461	-1789.32	-1397.17	-392.15	0.114015	0.575488	0.0295695	0.00571177	0.204998	0.0702169	5071.94	6610.44	19028.4	26743.8	inf	0.1105625	0.317371	0.270568	0.14032	0.271741	397404	56154.5	213115	61743.7	175853	108632	224603
462	-1792.47	-1396.92	-395.556	0.117117	0.591144	0.0303739	0.00586715	0.210575	0.0449238	4733.68	6753.23	19467.3	26743.8	inf	0.1105625	0.317371	0.270568	0.14032	0.271741	379341	101607	337715	115413	175853	180494	128578.9
463	-1789.63	-1396.81	-392.821	0.117077	0.590941	0.0303635	0.00620787	0.210503	0.0449084	4733.68	6420.75	19711.5	28351.4	inf	0.1105625	0.317371	0.270568	0.14032	0.271741	255004	92275	337715	77932	80659.7	251204	128578.9
464	-1793.83	-1393.48	-400.353	0.0969932	0.489571	0.0251549	0.00514297	0.307588	0.0755502	5616.56	8005.66	16819.4	31102.2	inf	0.1105625	0.323546	0.256375	0.14305	0.277028	463636	111256	463255	168502	155099	382962	152560.3
465	-1799.75	-1395.15	-404.598	0.0967761	0.495121	0.0712802	0.00520127	0.255215	0.0764067	6796.53	9786.24	16819.4	35719.8	inf	0.02257578	0.323546	0.256375	0.14305	0.277028	471901	242051	373882	278983	241628	485061	177630.6
466	-1799.38	-1393.11	-406.272	0.0169069	0.553418	0.079673	0.00274234	0.285265	0.0619948	7920.04	9902.21	20190.3	26280.7	inf	0.02257578	0.323339	0.256211	0.1436	0.276851	471901	354407	387715	278983	264781	487803	172559.9
467	-1803.14	-1398.48	-404.661	0.0157775	0.516448	0.132993	0.0107194	0.266208	0.0578533	7405.54	10379	20765.5	28900.6	inf	0.02257578	0.317405	0.251509	0.159315	0.27177	931189	204620	336607	201699	223019	907859	280698.3
468	-1803.75	-1395.45	-408.296	0.0486943	0.539208	0.0379402	0.0358145	0.27794	0.0604029	6036.86	16017.1	24360.6	34496.6	inf	0.03948861	0.317405	0.251509	0.159315	0.27177	931189	343968	336607	262848	186034	907859	204240.1
469	-1808.53	-1397.63	-410.898	0.0483833	0.535764	0.0229	0.0355857	0.276165	0.0812028	10360.4	20576.3	28476.1	42721.8	inf	0.03948861	0.319772	0.251793	0.156358	0.272077	816920	372383	336607	178592	284845	878863	204240.1
470	-1800.27	-1394	-406.263	0.0207626	0.531012	0.0145518	0.0794749	0.273716	0.0804827	11067.3	20785.2	26488.6	44008	inf	0.09101137	0.322487	0.253931	0.157685	0.265896	670692	372383	175312	224777	113438	947907	203960.8
471	-1801.05	-1393.41	-407.64	0.00776509	0.633191	0.00953777	0.0950056	0.179404	0.0750967	6196.99	18956.7	24025.1	34085.5	inf	0.09101137	0.318834	0.251055	0.155899	0.274211	670692	372383	286550	224777	155222	947907	203960.8
472	-1796.77	-1389.89	-406.88	0.00748077	0.610007	0.00918854	0.0970923	0.203885	0.072347	5773.84	10306.4	18956.7	38511.8	inf	0.0934938	0.318834	0.251055	0.155899	0.274211	963150	617786	351770	308960	65708	947907	161316.7
473	-1800.23	-1391.81	-408.42	0.0073252	0.590886	0.0104466	0.094049	0.227214	0.0700793	5773.84	12187.9	22226.2	39782.4	inf	0.1906183	0.325501	0.247269	0.157154	0.270076	963150	835566	351770	268655	76679.9	947907	113859.1
474	-1808.02	-1397.26	-410.763	0.00759999	0.613052	0.0108385	0.097577	0.198224	0.0727082	7378.2	13284.3	28104.7	62281.1	inf	0.1906183	0.327667	0.242258	0.1582	0.271874	579401	525011	278457	341508	131837	947907	170321.7
475	-1812.63	-1403.06	-409.567	0.00751829	0.513173	0.00907267	0.243444	0.16593	0.0608625	6036.84	11468.2	23929.5	62281.1	inf	0.1906183	0.326859	0.241661	0.15781	0.273669	579401	352598	243083	331414	179079	947907	170321.7
476	-1801.58	-1399.67	-401.911	0.00459658	0.412178	0.0055469	0.439021	0.101447	0.0372105	5331.59	10874.6	21111.2	29313.6	inf	0.1906183	0.305806	0.249219	0.162746	0.282229	392406	163407	243083	237667	179079	947907	178291.4
477	-1804.23	-1401.45	-402.786	0.00449804	0.403342	0.00542799	0.42961	0.120709	0.0364128	8809.03	14529	19476.1	27104	inf	0.1014913	0.305806	0.249219	0.162746	0.282229	330329	163407	243083	221441	186512	947907	182605.7
478	-1794.81	-1395.53	-399.284	0.00113694	0.71974	0.00255856	0.202503	0.0568979	0.0171637	6524.14	14362.6	19220.8	23798.4	inf	0.2221607	0.304412	0.248083	0.162004	0.285501	366322	339016	99828.2	155383	152165	703271	182605.7
479	-1790.82	-1397.26	-393.562	0.00163689	0.784493	0.00363349	0.103608	0.0819178	0.0247112	10132.6	14404	15884.1	23625	inf	0.4962053	0.342798	0.234392	0.153064	0.269746	437256	301076	155532	60516.6	72632.4	579471	159544.1
480	-1790.27	-1393.4	-396.873	0.00156106	0.748151	0.00346516	0.0988081	0.134058	0.0139567	10132.6	13856.5	16291.2	25139.5	inf	0.4962053	0.331514	0.238417	0.155692	0.274377	448360	194479	196702	100203	72632.4	566969	159544.1
481	-1789.34	-1395.65	-393.688	0.00256636	0.544002	0.00251962	0.0718462	0.375487	0.00357853	6255.35	11161.3	14959.4	20207.8	inf	0.4962053	0.318625	0.268026	0.149639	0.26371	738207	202521	161412	100203	86836.3	536412	190098.7
482	-1787.28	-1397	-390.283	0.00256333	0.543359	0.00369924	0.0717613	0.375043	0.0035743	9233.28	11649.5	15771.2	20911.1	inf	0.4962053	0.318862	0.269302	0.14793	0.263906	761574	202521	95865.5	62699.2	119779	624780	102555.6
483	-1784.3	-1393.98	-390.317	0.00256019	0.542694	0.00369471	0.0716734	0.374584	0.00479396	7366.69	11680.9	13098.6	18854.2	inf	0.5314033	0.318862	0.269302	0.14793	0.263906	967022	202521	90209.2	68600.5	134544	727742	89785.61
484	-1798.14	-1399.92	-398.224	0.00676468	0.561819	0.00382491	0.0348436	0.387785	0.00496291	11297.3	18320.3	21610.1	27977.1	inf	0.5314033	0.322659	0.267801	0.147105	0.262435	967022	161586	53129.5	50442.7	222777	658037	132872.7
485	-1798.46	-1400.49	-397.97	0.00848387	0.470772	0.00479699	0.0233861	0.486337	0.00622419	13083.1	16627.7	20135.5	27317.5	inf	0.5314033	0.335662	0.238292	0.153034	0.273012	775548	198182	53129.5	61161.6	375598	658037	141399.2
486	-1795.95	-1396.69	-399.266	0.00433398	0.695007	0.0307332	0.0119468	0.248445	0.00953433	8143.63	11832.6	14682.6	27317.5	inf	0.5314033	0.335662	0.238292	0.153034	0.273012	923882	118188	60208.7	28487.2	306354	658037	163252.4
487	-1794.97	-1392.36	-402.613	0.00429152	0.688198	0.0304321	0.0118297	0.246011	0.0192381	5804.85	9437.73	15039.2	30699.5	inf	0.5314033	0.342463	0.24312	0.135873	0.278543	299743	103085	140885	39736.1	455375	789507	183463.6
488	-1787.97	-1393.55	-394.42	0.00488744	0.685221	0.0340111	0.0117786	0.244947	0.0191549	5731.18	7238.63	14610.9	23546.2	inf	0.5314033	0.347417	0.246637	0.140857	0.26509	389364	82707.4	140885	43343.8	512395	236262	127130.2
489	-1794.23	-1393.27	-400.952	0.00501027	0.702441	0.0168066	0.00500299	0.251102	0.0196363	4787.25	8616.99	17790.6	27323.3	inf	0.5314033	0.351814	0.237102	0.142639	0.268445	434931	112385	312984	58705.7	512395	236262	149764
490	-1796.65	-1393.57	-403.08	0.0178026	0.684542	0.0126295	0.0048755	0.244704	0.0354468	8829.49	11538.3	19566.4	31779.8	inf	0.5028791	0.356262	0.2401	0.144443	0.259195	781250	161721	160582	58705.7	421755	218031	160297.2
491	-1800.81	-1398.23	-402.579	0.0173171	0.665872	0.0395589	0.00474253	0.23803	0.03448	7048.92	13969	21687.2	28318.4	inf	0.5028791	0.356882	0.240518	0.142953	0.259647	684435	161721	182966	66000.4	421755	218031	153382.4
492	-1801.15	-1397.51	-403.639	0.0180374	0.693569	0.0412044	0.00493979	0.206336	0.0359142	6112.31	12247.4	15370.6	24208.1	inf	0.1246668	0.354272	0.238759	0.149222	0.257747	684435	161721	267281	169178	284361	499196	149946
493	-1798.14	-1396.35	-401.789	0.0192791	0.690425	0.0410176	0.00491741	0.205401	0.0389602	6112.31	8765.45	20589.3	27544.7	inf	0.1246668	0.354272	0.238759	0.149222	0.257747	419888	194409	267281	198309	446662	341072	127000
494	-1787.81	-1394.26	-393.555	0.0184756	0.661652	0.0393082	0.00471247	0.196841	0.0790113	5362.74	6788.23	18064.4	24166.8	inf	0.2721331	0.34851	0.25114	0.146795	0.253555	302665	93162.1	261222	62971.9	329110	345698	107388.4
495	-1795.75	-1397.25	-398.501	0.0184756	0.661652	0.0393082	0.00471247	0.196841	0.0790113	6585.23	8041.74	22794.8	31193.9	inf	0.4349218	0.349169	0.251616	0.147073	0.252142	160679	59502.7	353490	53190.6	285035	345698	138614.2
496	-1792.61	-1395.61	-396.997	0.0184756	0.661652	0.0393082	0.00471247	0.196841	0.0790113	6743.04	7404.75	22794.8	31193.9	inf	0.4349218	0.349169	0.251616	0.147073	0.252142	196670	58988.7	756273	53190.6	204697	215578	152939.9
497	-1783.56	-1391.78	-391.783	0.0193652	0.69351	0.0412009	0.00493938	0.206318	0.0346664	6922.09	7560.81	22794.8	30851.2	inf	0.3449257	0.344859	0.260854	0.145258	0.249029	196670	36822.4	331991	53190.6	204697	189271	185226.8
498	-1788.3	-1395.65	-392.648	0.0244714	0.604166	0.0520648	0.0147701	0.26072	0.0438072	6169.51	6702.4	21553.9	30590.9	inf	0.3449257	0.339651	0.256914	0.143064	0.260371	196670	23560	300553	57042.1	241534	180883	173827.7
499	-1790.2	-1397.01	-393.192	0.032461	0.474931	0.0690633	0.0195924	0.345842	0.0581098	6247.39	6787	21190.3	32143.7	inf	0.3449257	0.33035	0.235025	0.139146	0.295478	323520	19719	300486	121407	226231	354152	258535.5
500	-1788.34	-1395.17	-393.172	0.0964672	0.43682	0.0635211	0.0316562	0.318089	0.0534466	5609.18	6093.66	19025.6	28860	inf	0.1508498	0.313877	0.253748	0.151631	0.280743	473203	16148.4	399666	222464	230562	354152	193718
501	-1784.9	-1396.17	-388.732	0.0964672	0.43682	0.0635211	0.0316562	0.318089	0.0534466	5702.97	6031.52	17623	28032.4	inf	0.1508498	0.313877	0.253748	0.151631	0.280743	433454	15900.6	196254	222464	187706	154144	197713.6
502	-1783.48	-1397.65	-385.831	0.0963208	0.643133	0.0634247	0.0316082	0.112148	0.0533655	4627.82	5277.52	13334.3	19991.2	inf	0.07235731	0.317793	0.256913	0.141048	0.284246	243325	30433.2	196254	129250	158249	148524	114075.9
503	-1783.46	-1395.73	-387.727	0.0912461	0.609249	0.0600832	0.0299429	0.158925	0.0505539	5550.61	6329.86	15284.9	23977.5	inf	0.07235731	0.317793	0.256913	0.141048	0.284246	278444	29368.2	196254	116413	129988	148614	224547.5
504	-1790.1	-1396.03	-394.079	0.0910268	0.607785	0.0777708	0.0298709	0.158543	0.0350037	4548.03	6552.37	14563.7	21519.1	inf	0.07235731	0.317793	0.256913	0.141048	0.284246	498356	70737.4	261648	136535	205966	282430	201524.8
505	-1789.25	-1393.02	-396.23	0.00577241	0.567002	0.0642572	0.0306163	0.302356	0.0299956	3794.14	5941.9	13266.8	20445.7	inf	0.07235731	0.317793	0.256913	0.141048	0.284246	569931	66692.8	648476	113336	205966	233797	135150
506	-1803.23	-1399.03	-404.197	0.00712662	0.700021	0.0115812	0.0377988	0.158738	0.0847348	6451.18	8908.86	29336.4	41184.8	inf	0.07235731	0.338639	0.236866	0.140783	0.283711	569931	153696	648476	77862	206394	260396	253186.2
507	-1805.69	-1399.18	-406.513	0.00712662	0.700021	0.0115812	0.0377988	0.158738	0.0847348	5425.3	10690.6	22839.2	36861.8	inf	0.5443072	0.338639	0.236866	0.140783	0.283711	693476	165206	704174	80565.3	60371.4	485943	278374.5
508	-1801.38	-1396.79	-404.597	0.00624807	0.613724	0.0101535	0.0751916	0.220394	0.0742889	6706.81	13431.2	22251	34575.4	inf	0.5443072	0.335756	0.23485	0.148098	0.281296	690829	306668	308166	80565.3	152729	485943	259270.1
509	-1805.35	-1401.59	-403.758	0.00549776	0.322533	0.0089342	0.171675	0.4329	0.05846	7570.84	13431.2	19979	34575.4	inf	0.5443072	0.335917	0.234962	0.148169	0.280951	493222	306668	183085	80565.3	237339	424335	222779.8
510	-1809.18	-1403.28	-405.904	0.00523872	0.307337	0.0556304	0.163586	0.412503	0.0557055	8394.88	17064.8	22299.6	40757.8	inf	0.5443072	0.339242	0.237287	0.139739	0.283732	740285	306668	254250	89879.8	104673	650490	199524.4
511	-1803.23	-1401.52	-401.71	0.00523872	0.307337	0.0556304	0.163586	0.412503	0.0557055	10210.5	16612.1	19979	31184.6	inf	0.5443072	0.33529	0.234524	0.147945	0.282241	740285	306668	254250	89973	71070.8	621149	126392
