Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
8330	-13387.9	-13356.7	-31.1938	0.8404394	0.308763	0.0952428	0.153581	0.17619	0.244467	0.15781	0.227319	0.122443	0.184781	0.264895	0.118001	0.116229	0.179254	0.194591	0.195321	0.358259	0.280081	0.19841	0.25736	0.10491	0.143104	0.0916351	0.466114	0.187572	0.095344	0.0405685	0.055455	0.0494592	0.0265799	0.086044	0.0458598	0.149317	0.227843	0.1172	0.0571616	0.0323109	0.0919129	0.0426253	0.0579038	0.0567952	0.10252	0.0522703	0.21064	0.032304	0.258365	0.0711095	0.0195587	0.588557	0.0301054	0.3631509	0.361063	0.357783	0.0839426	0.197211	0.10413	0.42292	0.96756	2.50539	6.424142
8340	-13390	-13362.5	-27.4947	0.9884185	0.316879	0.172097	0.15133	0.0823306	0.244328	0.154111	0.208053	0.167947	0.148981	0.312258	0.125518	0.110219	0.245921	0.208174	0.196145	0.185691	0.226841	0.204948	0.210044	0.0940989	0.15757	0.0889997	0.377102	0.16152	0.0891482	0.0361568	0.0740185	0.0522138	0.0850252	0.0757767	0.0586615	0.117471	0.132409	0.070254	0.0617863	0.0307366	0.103245	0.0688247	0.0411085	0.0316389	0.133703	0.0303164	0.21064	0.0433218	0.267266	0.0631083	0.0215282	0.571912	0.0328638	0.3928082	0.355325	0.347386	0.0895891	0.2077	0.134637	0.473243	0.998054	2.39407	6.054238
8350	-13394.8	-13367.7	-27.1544	0.8624133	0.270026	0.144909	0.132745	0.101028	0.124297	0.181619	0.244403	0.135968	0.114978	0.367806	0.119056	0.125044	0.182595	0.183781	0.185134	0.197923	0.272412	0.173389	0.239378	0.0843108	0.15757	0.126211	0.4322	0.151905	0.101245	0.0110794	0.0197967	0.0559631	0.0319969	0.0689604	0.0851303	0.170532	0.183519	0.0683317	0.117552	0.0238855	0.0895871	0.0650946	0.0318609	0.045467	0.134149	0.0324292	0.234936	0.0400711	0.277992	0.0669755	0.0148159	0.572677	0.0274682	0.3697592	0.358171	0.359553	0.084582	0.197694	0.108754	0.431099	0.972854	2.48729	6.020205
8360	-13385.4	-13353	-32.4343	0.7434517	0.273659	0.165413	0.189422	0.141481	0.213827	0.153991	0.192953	0.114007	0.21044	0.302369	0.131766	0.141073	0.213107	0.206961	0.239735	0.339017	0.262634	0.16254	0.231282	0.100973	0.181969	0.100696	0.527989	0.175116	0.101245	0.0357964	0.02802	0.0541468	0.0449383	0.0957176	0.106378	0.136142	0.190333	0.0971956	0.074869	0.0215266	0.0458053	0.0684623	0.0369814	0.0470343	0.142114	0.0665	0.182565	0.0378486	0.259769	0.0667155	0.0164334	0.588412	0.0308206	0.3468724	0.360809	0.357854	0.0834441	0.197892	0.0834833	0.38333	0.939964	2.59322	6.548193
8370	-13389.7	-13349.4	-40.3275	0.7730868	0.340829	0.145163	0.193719	0.152156	0.243065	0.180954	0.283746	0.159734	0.171062	0.383267	0.18216	0.120574	0.270986	0.197987	0.224465	0.34859	0.318918	0.205807	0.256434	0.0599367	0.194193	0.112761	0.567256	0.303688	0.0781362	0.0504316	0.0989966	0.0315492	0.0958284	0.0542779	0.0869279	0.149013	0.202072	0.135504	0.0917176	0.0253859	0.0512762	0.0582893	0.0208619	0.0731322	0.135315	0.0214294	0.259915	0.0304309	0.293549	0.0633566	0.0222142	0.537295	0.0531543	0.3445827	0.368453	0.350416	0.0790566	0.202074	0.0898204	0.396069	0.949209	2.5649	7.337512
8380	-13390.3	-13349.6	-40.7199	0.7563473	0.318108	0.176425	0.224774	0.146213	0.227376	0.184449	0.277054	0.183016	0.156722	0.36804	0.0964079	0.120574	0.327508	0.263432	0.193147	0.307502	0.324732	0.244125	0.266507	0.0992463	0.155054	0.0859557	0.657596	0.185703	0.0915008	0.0126175	0.0516668	0.0165657	0.0653035	0.131534	0.05703	0.17529	0.301116	0.0651569	0.0630063	0.0175951	0.0636275	0.106271	0.0255943	0.0732937	0.135315	0.0561523	0.278453	0.0310252	0.338341	0.0535723	0.0221153	0.511052	0.0438944	0.3747303	0.368024	0.359303	0.0717594	0.200914	0.0862424	0.388947	0.944085	2.58073	7.376756
8390	-13391.7	-13355.3	-36.3525	0.8355592	0.318117	0.206861	0.182645	0.170352	0.182716	0.166545	0.195967	0.139901	0.124635	0.367484	0.144075	0.132229	0.228864	0.205491	0.180147	0.413282	0.293929	0.240466	0.258054	0.0841933	0.143503	0.119637	0.494026	0.25697	0.0863795	0.0296647	0.0531141	0.0340914	0.041945	0.119524	0.0611097	0.110196	0.170745	0.107897	0.144364	0.0298896	0.070728	0.0453965	0.0342942	0.0668189	0.179843	0.0543146	0.249611	0.0252834	0.344668	0.0541404	0.0183805	0.505075	0.0524529	0.4050687	0.371331	0.357926	0.0728248	0.197918	0.1031	0.421066	0.966341	2.50949	6.940014
8400	-13388.2	-13348.2	-40.0519	0.7529332	0.304809	0.153803	0.192285	0.109265	0.233528	0.206053	0.276033	0.176968	0.181389	0.327759	0.144972	0.185945	0.205915	0.282555	0.227315	0.352283	0.313952	0.232524	0.27712	0.096747	0.167943	0.107355	0.437864	0.280237	0.183171	0.029974	0.0662083	0.0438924	0.0192102	0.0726914	0.0877692	0.134356	0.252571	0.11835	0.117136	0.0380831	0.0610837	0.0707383	0.0468309	0.043948	0.126196	0.0728522	0.250279	0.0267307	0.340438	0.059948	0.0179752	0.507003	0.0479054	0.3671685	0.349995	0.375384	0.0685602	0.20606	0.0855121	0.387471	0.943009	2.58401	7.309959
8410	-13391.3	-13352.7	-38.6464	0.8495405	0.248727	0.173711	0.210914	0.168094	0.284485	0.195081	0.244344	0.145012	0.172398	0.345825	0.110479	0.140742	0.251252	0.21054	0.27032	0.337951	0.303947	0.223806	0.227661	0.0986483	0.183063	0.13716	0.588679	0.198332	0.0760238	0.0360917	0.066911	0.0621715	0.075319	0.0726914	0.0464609	0.138696	0.210289	0.119881	0.0910154	0.010216	0.0554335	0.0556124	0.00855835	0.0747226	0.206307	0.029248	0.26259	0.0295065	0.387157	0.0510648	0.0331056	0.454858	0.0443087	0.4038907	0.339849	0.378948	0.064568	0.216635	0.106048	0.42634	0.96979	2.49782	7.169409
8420	-13403.6	-13366.3	-37.3332	0.8050319	0.257537	0.152722	0.202294	0.178102	0.247235	0.169138	0.222779	0.104035	0.192048	0.311634	0.1422	0.175945	0.279808	0.21054	0.255871	0.302031	0.336521	0.183462	0.273297	0.0999165	0.162996	0.127789	0.534899	0.120087	0.1063	0.0502906	0.0293991	0.0127412	0.0826041	0.12975	0.0523549	0.16381	0.278051	0.160826	0.0631363	0.0102792	0.0888341	0.0824927	0.0899891	0.0457452	0.108492	0.0497868	0.190318	0.030129	0.366902	0.0477798	0.0334212	0.456873	0.0648952	0.3339149	0.357269	0.369667	0.0695327	0.203531	0.096629	0.409152	0.958339	2.53588	7.038085
8430	-13386.2	-13347.2	-39.0158	0.8095961	0.262363	0.152722	0.198182	0.175782	0.220339	0.172355	0.278224	0.144148	0.18306	0.354922	0.165927	0.148586	0.230336	0.224219	0.189176	0.356467	0.284503	0.206642	0.228989	0.0909879	0.206444	0.128817	0.484987	0.234167	0.105219	0.0245397	0.05127	0.0351989	0.0851045	0.0774606	0.105294	0.157267	0.237569	0.126431	0.110272	0.0404919	0.0768917	0.0820085	0.0619706	0.0591034	0.123001	0.0513154	0.273594	0.0271048	0.332027	0.053225	0.0246943	0.496758	0.0661915	0.372103	0.381452	0.356131	0.0668314	0.195587	0.097599	0.410969	0.959579	2.53185	7.206347
8440	-13387	-13349.4	-37.6483	0.8561665	0.411665	0.169397	0.205201	0.176984	0.260739	0.12418	0.227109	0.158439	0.145619	0.308323	0.135478	0.124473	0.269596	0.218411	0.18745	0.33383	0.286797	0.236745	0.245062	0.0560049	0.175707	0.100012	0.465262	0.222131	0.128281	0.0346859	0.0330072	0.0534746	0.074245	0.0499679	0.0593488	0.18881	0.283086	0.0901741	0.0886375	0.0186773	0.0590454	0.0849622	0.0732178	0.0696243	0.162438	0.0619272	0.211368	0.0267841	0.310547	0.0572006	0.0307729	0.533863	0.0408323	0.3966537	0.362686	0.362221	0.0766521	0.198441	0.107442	0.428801	0.97138	2.49238	7.069594
8450	-13398.9	-13355.8	-43.086	0.7528021	0.281399	0.188439	0.272411	0.192903	0.252841	0.170717	0.298078	0.172139	0.142801	0.37377	0.124905	0.119806	0.235433	0.389587	0.2395	0.351634	0.358836	0.252096	0.276411	0.104584	0.139705	0.12937	0.649506	0.284535	0.074939	0.0232982	0.0244492	0.0591784	0.047588	0.0750007	0.0829816	0.173438	0.289813	0.116777	0.038088	0.0135958	0.0545067	0.10673	0.0566871	0.0584163	0.149459	0.0188318	0.148179	0.0301968	0.323798	0.0556106	0.0231065	0.519556	0.0477315	0.3587933	0.357092	0.370334	0.0738758	0.198698	0.085484	0.387414	0.942967	2.58413	7.613365
8460	-13397	-13360.1	-36.8721	0.7624382	0.288782	0.160236	0.187539	0.147922	0.254122	0.14504	0.268685	0.134813	0.234896	0.39951	0.143557	0.127576	0.202961	0.206919	0.2184	0.384767	0.331579	0.231675	0.245946	0.0775735	0.18527	0.134826	0.45286	0.224341	0.0594236	0.0310329	0.0362706	0.043627	0.0463608	0.0942409	0.0918835	0.128028	0.189518	0.0968539	0.087257	0.0216702	0.103592	0.0845355	0.0183786	0.0595092	0.195755	0.0634644	0.150774	0.0281219	0.332667	0.0574031	0.0221533	0.509309	0.0503454	0.3605824	0.354774	0.378959	0.0683496	0.197918	0.0875449	0.39156	0.945978	2.57492	6.991972
8470	-13394.4	-13353.4	-40.9587	0.7639665	0.269136	0.204809	0.27175	0.152769	0.255041	0.17665	0.225074	0.134813	0.183988	0.357703	0.109812	0.183039	0.267468	0.301043	0.193612	0.318101	0.301409	0.238955	0.234404	0.099207	0.13766	0.122758	0.565311	0.300138	0.0656285	0.0165755	0.0229899	0.0781121	0.0766041	0.0478882	0.0628059	0.263316	0.229502	0.132715	0.0659552	0.00959929	0.0786732	0.0708562	0.0100726	0.0725964	0.193953	0.0359746	0.262168	0.0233954	0.316854	0.0548454	0.0225083	0.5261	0.0562973	0.3537462	0.37627	0.356198	0.0682006	0.199331	0.0878716	0.392212	0.946448	2.57347	7.400637
8480	-13389.8	-13352.1	-37.6263	0.712459	0.330601	0.189976	0.27175	0.108003	0.214789	0.136602	0.295974	0.122722	0.142094	0.331817	0.098101	0.155534	0.204755	0.24251	0.220207	0.350929	0.333337	0.245914	0.224443	0.121971	0.21401	0.0649207	0.549533	0.205792	0.124255	0.0211576	0.0218744	0.067995	0.0838021	0.0630339	0.0674678	0.183742	0.275206	0.085253	0.0670358	0.0454708	0.0507322	0.0955735	0.00686992	0.0795885	0.114347	0.0405344	0.197176	0.0249652	0.34625	0.0573335	0.0241416	0.498623	0.0486876	0.3717098	0.35694	0.370919	0.0709168	0.201224	0.0768513	0.36935	0.929399	2.6244	7.067398
8490	-13394.9	-13357	-37.9591	0.8875716	0.282804	0.137517	0.209293	0.16928	0.206287	0.170093	0.26029	0.175639	0.164759	0.344271	0.0624719	0.174281	0.218563	0.259069	0.232993	0.290139	0.317183	0.245914	0.225197	0.112546	0.202573	0.0784638	0.527038	0.190533	0.0864559	0.0310156	0.100175	0.0360246	0.0391477	0.047228	0.0705309	0.189396	0.288815	0.139539	0.0611979	0.0516754	0.0282581	0.137053	0.0358381	0.0954745	0.171287	0.0464748	0.187897	0.0251536	0.365493	0.0512506	0.0149449	0.488859	0.054298	0.3876084	0.360354	0.367187	0.0685461	0.203912	0.114012	0.44014	0.978551	2.4673	7.10068
8500	-13400.1	-13356.7	-43.4063	0.7899571	0.328715	0.187874	0.243449	0.127145	0.206287	0.208858	0.400545	0.167607	0.151892	0.314119	0.123353	0.139869	0.330643	0.262601	0.292556	0.369279	0.351077	0.193575	0.238932	0.113426	0.190491	0.12169	0.584992	0.258464	0.078641	0.00236316	0.0593926	0.058765	0.107318	0.038992	0.12206	0.187788	0.299547	0.0886485	0.053266	0.0126761	0.0921833	0.0778467	0.0518207	0.0593837	0.15275	0.0132803	0.181239	0.0308354	0.368807	0.0474539	0.0131232	0.461755	0.0780259	0.3739386	0.357084	0.365214	0.0705615	0.20714	0.09342	0.403059	0.954133	2.54939	7.6454
8510	-13396	-13353.1	-42.8927	0.8017005	0.353464	0.173575	0.201867	0.174799	0.191886	0.126022	0.332094	0.168223	0.187109	0.444953	0.147296	0.157108	0.192849	0.291661	0.204161	0.382339	0.281041	0.233082	0.251314	0.0875642	0.175669	0.121004	0.643946	0.210397	0.0829302	0.0358889	0.0194788	0.0507423	0.113577	0.0314967	0.128697	0.264567	0.29214	0.129334	0.0505792	0.025719	0.0385408	0.0561461	0.0527606	0.0698143	0.146275	0.0473634	0.224562	0.0288543	0.385061	0.0469988	0.0260597	0.453595	0.0594309	0.393498	0.356784	0.370891	0.0632198	0.209105	0.0959206	0.407818	0.957425	2.53884	7.594036
8520	-13401.1	-13352.4	-48.7001	0.8257707	0.343805	0.187292	0.274373	0.156077	0.207384	0.188131	0.266954	0.168223	0.228098	0.388786	0.124476	0.228081	0.29078	0.231225	0.304356	0.371921	0.294763	0.233082	0.30126	0.157769	0.214477	0.136797	0.613577	0.260073	0.090694	0.00796114	0.0518336	0.025264	0.0631712	0.110329	0.0672351	0.184014	0.303558	0.135201	0.0864259	0.0679322	0.0671534	0.0974512	0.00507587	0.100621	0.265198	0.0526649	0.221228	0.0281766	0.4199	0.0433435	0.030974	0.424501	0.0531049	0.3697915	0.357471	0.371924	0.0620366	0.208569	0.101029	0.417306	0.963848	2.51782	8.174771
8530	-13405.7	-13356.7	-49.0204	0.7247035	0.394357	0.161908	0.190939	0.156738	0.338471	0.12822	0.412546	0.174817	0.164382	0.440776	0.169237	0.181359	0.292	0.313415	0.263443	0.430524	0.286801	0.254769	0.258887	0.138779	0.163226	0.102258	0.534758	0.36456	0.121975	0.00941391	0.0497703	0.0622857	0.0785985	0.0775841	0.083826	0.148733	0.233288	0.134923	0.131424	0.0135246	0.0549912	0.0869099	0.00651541	0.0274241	0.232886	0.0450744	0.29049	0.023825	0.387804	0.0458244	0.0287778	0.448799	0.0649694	0.3484375	0.352334	0.37631	0.0696544	0.201701	0.0794708	0.374956	0.93369	2.61188	8.20681
8540	-13396.6	-13354.3	-42.3137	0.7464839	0.356242	0.186252	0.284183	0.112625	0.21462	0.166972	0.22288	0.181064	0.194654	0.330305	0.149266	0.147232	0.266688	0.252865	0.170814	0.430524	0.308605	0.235486	0.251451	0.0944141	0.189126	0.0558671	0.560425	0.212142	0.153823	0.0326902	0.0112233	0.0683259	0.0780177	0.0711902	0.10114	0.231804	0.299094	0.138157	0.0809942	0.00551177	0.0907941	0.0777568	0.0743752	0.0384821	0.169481	0.0173564	0.221212	0.027006	0.349926	0.0536996	0.0231882	0.502875	0.0433054	0.3638979	0.359623	0.366091	0.0705416	0.203744	0.0841322	0.384661	0.940947	2.59026	7.536131
8550	-13397	-13356.1	-40.8365	0.8606445	0.37626	0.18125	0.205433	0.124769	0.288523	0.159116	0.305287	0.137737	0.169164	0.349	0.121177	0.117376	0.273459	0.310455	0.217724	0.393682	0.291541	0.209346	0.293113	0.0961557	0.18352	0.142277	0.583924	0.314367	0.178693	0.0341388	0.0123145	0.0624888	0.0220039	0.0406242	0.082721	0.178652	0.153196	0.078128	0.072943	0.00884678	0.0865472	0.100963	0.0274338	0.0446923	0.137993	0.0353864	0.185997	0.0263214	0.355481	0.051116	0.0294126	0.510787	0.0268824	0.4038928	0.36201	0.364655	0.0688025	0.204532	0.108383	0.430451	0.972439	2.48873	7.388418
8560	-13395.5	-13351.1	-44.3806	0.6622052	0.341649	0.248427	0.206819	0.192765	0.232484	0.261102	0.294798	0.162464	0.196736	0.340808	0.120944	0.138431	0.283215	0.246139	0.228349	0.419508	0.244026	0.209346	0.314926	0.105489	0.22974	0.138172	0.570584	0.265257	0.0923711	0.00911693	0.0289378	0.0537416	0.0436807	0.100091	0.0359613	0.211577	0.246655	0.148974	0.0635584	0.0227086	0.0694522	0.0915898	0.0414133	0.0453253	0.165065	0.0277301	0.252698	0.0278557	0.3143	0.0531854	0.0235832	0.54152	0.0395555	0.3426292	0.374604	0.355856	0.0721552	0.197385	0.0661409	0.345138	0.910015	2.67871	7.742827
8570	-13398	-13352.1	-45.8227	0.7128599	0.402941	0.201415	0.198287	0.192765	0.227766	0.270333	0.305729	0.162075	0.196736	0.40067	0.199541	0.131661	0.276306	0.252777	0.241129	0.360466	0.310658	0.213397	0.265647	0.0887289	0.185407	0.133891	0.511867	0.219914	0.15582	0.0287162	0.0833466	0.0550889	0.0885384	0.126126	0.078605	0.232846	0.175501	0.121889	0.12902	0.0521515	0.0625758	0.0547332	0.0397628	0.0851419	0.132975	0.0506186	0.18347	0.0185553	0.37107	0.0599391	0.0232767	0.492437	0.0347219	0.366519	0.359835	0.365116	0.0664344	0.208615	0.076937	0.369535	0.929542	2.62399	7.887033
8580	-13391.7	-13346.2	-45.4691	0.6173352	0.30337	0.216895	0.229293	0.134359	0.269462	0.139244	0.327997	0.15824	0.188208	0.375461	0.141655	0.211781	0.237202	0.246726	0.250248	0.368857	0.28679	0.246362	0.303771	0.0807227	0.159067	0.137144	0.526761	0.317382	0.163725	0.00201039	0.0496462	0.09026	0.0765194	0.0525414	0.0808251	0.168618	0.18249	0.132929	0.145002	0.0284934	0.059671	0.0890993	0.0456329	0.074286	0.229508	0.0689627	0.254455	0.0263733	0.370458	0.0545386	0.0284084	0.487421	0.0328001	0.3294265	0.35563	0.362461	0.0691689	0.21274	0.056702	0.321772	0.889912	2.73161	7.851674
8590	-13393.7	-13349.5	-44.1263	0.7196231	0.349819	0.12717	0.230878	0.18131	0.22252	0.164815	0.284446	0.156139	0.130917	0.446486	0.131393	0.159	0.237581	0.246726	0.228812	0.380475	0.321766	0.239063	0.259731	0.12756	0.163607	0.117195	0.597189	0.21515	0.220484	0.0583414	0.123323	0.00950813	0.0761302	0.0904815	0.0625986	0.140759	0.217469	0.114055	0.102075	0.0316796	0.073435	0.128679	0.000516205	0.0782092	0.193626	0.0262371	0.250044	0.0224508	0.329016	0.0550501	0.0215527	0.524442	0.047488	0.3489595	0.379805	0.345703	0.0688189	0.205673	0.0783837	0.372644	0.931929	2.61704	7.717399
8600	-13401.8	-13361	-40.8079	0.8116157	0.292591	0.13296	0.190203	0.166099	0.220779	0.116653	0.397695	0.126036	0.181455	0.38121	0.122082	0.118828	0.316422	0.246726	0.211453	0.445422	0.298092	0.274479	0.276303	0.118823	0.144887	0.0974761	0.424572	0.285015	0.0959589	0.00980426	0.0528946	0.00876971	0.0976433	0.0764164	0.0833216	0.215953	0.204959	0.131482	0.0966609	0.0500063	0.0556916	0.130248	0.0243505	0.0465129	0.190228	0.0359914	0.192404	0.0232362	0.33418	0.0547651	0.0365411	0.50433	0.0469477	0.3670529	0.390874	0.350108	0.066067	0.192952	0.098028	0.411769	0.960122	2.53008	7.385558
8610	-13392.4	-13352.9	-39.5532	0.7351364	0.302167	0.132899	0.190203	0.133908	0.256152	0.17582	0.282407	0.134677	0.140773	0.295335	0.134457	0.144648	0.256011	0.255887	0.177316	0.361601	0.30526	0.207435	0.212636	0.0870228	0.203238	0.104059	0.518135	0.207879	0.0897587	0.00961162	0.100361	0.0425627	0.0754696	0.05376	0.0833216	0.245432	0.317	0.145427	0.0426621	0.0188016	0.109272	0.072344	0.038531	0.12375	0.178091	0.0543411	0.239658	0.0241251	0.328223	0.0568539	0.0249717	0.526737	0.0390886	0.3815767	0.374592	0.347075	0.0712992	0.207033	0.0817036	0.379647	0.937224	2.60142	7.260083
8620	-13398.9	-13365.8	-33.1311	0.7551712	0.319297	0.120297	0.154224	0.132606	0.230257	0.169563	0.212032	0.183848	0.140773	0.482272	0.105051	0.153751	0.17929	0.214815	0.248401	0.290765	0.240582	0.142209	0.231783	0.0838372	0.149576	0.121713	0.515564	0.154196	0.077105	0.0137993	0.031422	0.0576081	0.0892905	0.0648374	0.10635	0.20323	0.143731	0.107291	0.0253641	0.0762908	0.0447381	0.0602321	0.0621793	0.0576154	0.141649	0.0419008	0.23654	0.0340897	0.281571	0.0540965	0.0259967	0.549609	0.0546367	0.3304728	0.371224	0.357688	0.0742307	0.196857	0.0859908	0.388439	0.943715	2.58185	6.617876
8630	-13399.9	-13359.2	-40.659	0.7293275	0.375746	0.150721	0.202181	0.116773	0.270528	0.131392	0.260936	0.130076	0.174172	0.28432	0.195854	0.122876	0.247293	0.204927	0.223812	0.321418	0.37593	0.23771	0.268629	0.181853	0.200043	0.0830948	0.550979	0.305079	0.180195	0.0528932	0.0208474	0.0857524	0.0461891	0.0502746	0.0629518	0.239425	0.213279	0.138732	0.0766626	0.0550052	0.0518605	0.0495672	0.0486337	0.0301536	0.150442	0.0232787	0.17818	0.0250775	0.335004	0.0600581	0.0218569	0.505033	0.0529707	0.3785024	0.3626	0.360413	0.0696796	0.207307	0.0804604	0.377045	0.93527	2.60722	7.370666
8640	-13389.3	-13347.2	-42.1241	0.837504	0.3199	0.129293	0.23114	0.189637	0.296733	0.192547	0.32587	0.163859	0.207782	0.346514	0.132423	0.139135	0.287546	0.281992	0.242975	0.345646	0.335023	0.24484	0.239564	0.114826	0.14527	0.0949023	0.514683	0.209423	0.0960257	0.0134189	0.13086	0.0373073	0.0842969	0.0508365	0.105921	0.148352	0.274997	0.1142	0.058964	0.0101521	0.0209359	0.092927	0.0586372	0.0507002	0.142765	0.029002	0.265352	0.0322699	0.340534	0.0561932	0.0212163	0.514042	0.0357443	0.3680548	0.355983	0.360378	0.0693517	0.214287	0.10351	0.421806	0.966829	2.50785	7.517175
8650	-13405.2	-13354.8	-50.3711	0.6433204	0.34566	0.15876	0.336804	0.226049	0.254372	0.152608	0.290665	0.174045	0.131091	0.385324	0.151979	0.131335	0.303081	0.258539	0.184671	0.41304	0.366812	0.299653	0.281765	0.104192	0.182454	0.146016	0.703106	0.396071	0.0812465	0.0199192	0.0808333	0.140505	0.0861221	0.0964215	0.0685055	0.165374	0.218341	0.141695	0.10383	0.0163036	0.108599	0.11767	0.052511	0.04352	0.186811	0.0504061	0.185169	0.0273016	0.347993	0.0490725	0.0196156	0.51905	0.0369674	0.356876	0.369957	0.356912	0.0677833	0.205348	0.0621484	0.335513	0.901907	2.70043	8.341873
8660	-13398.1	-13357.2	-40.8847	0.8336729	0.33622	0.195756	0.24393	0.154551	0.207483	0.233846	0.371693	0.144316	0.135969	0.325671	0.124813	0.171519	0.218304	0.274137	0.168695	0.386031	0.305868	0.28866	0.239036	0.093966	0.192096	0.0900916	0.531118	0.245687	0.109827	0.0280731	0.0362414	0.0328035	0.0671449	0.0150739	0.109494	0.159562	0.126996	0.141695	0.104622	0.0461881	0.0598878	0.0568873	0.0178642	0.0850899	0.152516	0.05014	0.313674	0.0331155	0.35596	0.0492457	0.0203368	0.504406	0.0369359	0.3594017	0.362338	0.357471	0.0712269	0.208964	0.102701	0.420346	0.965866	2.51109	7.393236
8670	-13388.6	-13351.6	-36.9664	0.7845195	0.331088	0.16318	0.153754	0.138036	0.23265	0.199304	0.229074	0.19207	0.15737	0.33905	0.130301	0.140161	0.213772	0.274609	0.229405	0.268187	0.269941	0.226365	0.253002	0.0811614	0.163697	0.0976848	0.524393	0.240346	0.121416	0.0392279	0.0634449	0.0270578	0.0944788	0.072133	0.0575351	0.138518	0.192675	0.124191	0.0249739	0.045909	0.102713	0.119503	0.029142	0.0756505	0.129121	0.0365594	0.258553	0.0307622	0.301057	0.0627227	0.0261467	0.530963	0.0483489	0.3448575	0.357493	0.358363	0.0746595	0.209485	0.0922606	0.400826	0.952571	2.55434	7.001405
8680	-13390	-13358.7	-31.2797	0.936183	0.293263	0.168946	0.151895	0.115702	0.212402	0.137485	0.197689	0.182797	0.131564	0.295346	0.124091	0.137659	0.216995	0.212893	0.192239	0.238612	0.276401	0.199918	0.179783	0.107901	0.105222	0.124095	0.487534	0.293657	0.0720831	0.0359959	0.0656432	0.0740113	0.0629009	0.0714191	0.0710857	0.150319	0.234799	0.0953961	0.0682632	0.0446473	0.052086	0.0716878	0.0310743	0.0463987	0.187058	0.0294353	0.184346	0.0466946	0.280931	0.0565303	0.0172823	0.550095	0.0484665	0.3515477	0.341374	0.368915	0.0828402	0.206872	0.124051	0.456692	0.988565	2.43069	6.432738
8690	-13391.2	-13358.9	-32.2391	0.8229521	0.304653	0.166	0.189482	0.104823	0.152088	0.208393	0.250954	0.201581	0.112445	0.335167	0.124091	0.156554	0.201717	0.158764	0.153542	0.373238	0.222995	0.206529	0.24822	0.0448934	0.172629	0.111659	0.520696	0.265295	0.131995	0.0298764	0.0274057	0.0604915	0.0667702	0.0616232	0.0677619	0.158226	0.190722	0.0636254	0.0490066	0.0388185	0.0513948	0.0537957	0.0409049	0.0669935	0.137165	0.0358264	0.209865	0.0345576	0.316592	0.051317	0.0209473	0.531396	0.04519	0.3561127	0.361653	0.358244	0.0736663	0.206436	0.100433	0.416213	0.963117	2.52024	6.528674
