Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
2430	-13394.6	-13356.6	-37.9434	0.839664	0.342462	0.156475	0.172143	0.152288	0.17543	0.178184	0.272888	0.207745	0.160902	0.317279	0.116505	0.136265	0.193411	0.308108	0.29015	0.37466	0.35536	0.214612	0.232119	0.0916593	0.159782	0.121088	0.568736	0.054373	0.0975515	0.0403584	0.0337749	0.0823866	0.110356	0.0474821	0.0520349	0.141394	0.0181438	0.205756	0.125283	0.0475091	0.0763331	0.0687724	0.285884	0.0698494	0.029565	0.0336149	0.180432	0.0208564	0.431107	0.0410022	0.0307504	0.413868	0.0624157	0.3700004	0.385692	0.34854	0.0578186	0.207949	0.103966	0.422626	0.967367	2.50604	7.099104
2440	-13389.1	-13347.3	-41.8142	0.7036329	0.265053	0.150218	0.192052	0.126356	0.288594	0.219277	0.31499	0.154376	0.154329	0.376493	0.149348	0.209865	0.206658	0.31349	0.226604	0.318454	0.298572	0.262746	0.234404	0.133309	0.193145	0.110498	0.545306	0.0980676	0.171138	0.0332721	0.0503713	0.0788246	0.0799708	0.056658	0.0494252	0.155259	0.0541669	0.223161	0.159866	0.0688752	0.0893844	0.0687724	0.233685	0.0112248	0.00277225	0.0318086	0.325343	0.0263651	0.393904	0.0464866	0.0300704	0.4573	0.0458735	0.366198	0.361423	0.363732	0.0642361	0.210609	0.0749644	0.365239	0.926207	2.63359	7.486184
2450	-13400.1	-13353.5	-46.5723	0.7695009	0.336356	0.123487	0.20206	0.166348	0.208444	0.133673	0.305931	0.161061	0.199124	0.478977	0.1966	0.142143	0.260228	0.309352	0.305847	0.405751	0.33646	0.278152	0.260681	0.121692	0.193145	0.0982761	0.482711	0.0855709	0.0827509	0.0383312	0.120806	0.0518665	0.118477	0.0574727	0.0699817	0.242662	0.0776376	0.25065	0.163075	0.0652244	0.0444689	0.0797537	0.315497	0.0503557	0.0456247	0.0155756	0.279711	0.0245176	0.438987	0.0406994	0.0354048	0.41418	0.0462115	0.3790531	0.342599	0.38361	0.0567999	0.216991	0.0890544	0.394559	0.948132	2.56825	7.961993
2460	-13392	-13351	-41.0196	0.7829452	0.360373	0.220172	0.244869	0.163073	0.232284	0.154088	0.252086	0.186028	0.173636	0.374682	0.100867	0.143628	0.208891	0.220208	0.223742	0.369993	0.288164	0.218109	0.233858	0.0928439	0.143351	0.113505	0.715539	0.0776206	0.128395	0.0280201	0.0471812	0.0396116	0.0789742	0.0842242	0.0796213	0.188829	0.0417931	0.25065	0.129844	0.0945242	0.0822587	0.0815799	0.230366	0.0166734	0.0117261	0.0675325	0.21331	0.0309734	0.42559	0.0434613	0.0223637	0.423559	0.0540531	0.3803733	0.358745	0.363761	0.0624416	0.215053	0.0919248	0.400176	0.952115	2.55578	7.406724
2470	-13394.8	-13350.4	-44.38	0.8539331	0.361706	0.19258	0.169124	0.138103	0.250445	0.174548	0.289897	0.125704	0.193655	0.453298	0.0982058	0.166997	0.230792	0.311328	0.287211	0.45376	0.341619	0.245814	0.284844	0.0871412	0.148656	0.182926	0.507561	0.0485822	0.128137	0.038153	0.0802206	0.02823	0.104173	0.0716527	0.0468752	0.163822	0.0521631	0.257072	0.224482	0.0753707	0.0834745	0.0651255	0.209282	0.0410464	0.012637	0.0515879	0.26477	0.0294971	0.401376	0.0462136	0.0276228	0.454486	0.0408049	0.3763209	0.333505	0.380483	0.0630401	0.222972	0.106973	0.427974	0.970847	2.49421	7.742769
2480	-13395.1	-13349.9	-45.1454	0.7777107	0.382873	0.200785	0.182146	0.191822	0.298136	0.195854	0.300477	0.190443	0.19416	0.374284	0.143871	0.195875	0.221653	0.329681	0.232371	0.380992	0.303788	0.199773	0.301979	0.114213	0.142853	0.122203	0.659074	0.0545255	0.139028	0.0465685	0.0452869	0.0684915	0.0821676	0.072798	0.0511164	0.246804	0.00523375	0.217088	0.131472	0.0483472	0.0820947	0.091788	0.166159	0.0847764	0.0194043	0.0392027	0.267647	0.0314703	0.366621	0.0431135	0.0264077	0.484888	0.0474988	0.3970475	0.364342	0.371164	0.0639487	0.200546	0.0908077	0.398003	0.950582	2.56061	7.819307
2490	-13407.2	-13363.8	-43.3583	0.7404783	0.44489	0.188445	0.256658	0.14517	0.265451	0.114499	0.282509	0.106963	0.24442	0.381916	0.107843	0.118492	0.208943	0.300559	0.178777	0.434291	0.296196	0.256167	0.271563	0.1376	0.207254	0.0855613	0.599577	0.0634533	0.163278	0.0634943	0.0850039	0.134935	0.103876	0.123947	0.0454388	0.133182	0.00586497	0.155511	0.124295	0.0627566	0.0982348	0.0361071	0.239878	0.00991879	0.0286713	0.0859994	0.243003	0.0297824	0.428985	0.0417723	0.0275929	0.418814	0.0530536	0.3505369	0.34376	0.372148	0.0677138	0.216377	0.082847	0.382019	0.938992	2.59614	7.640593
2500	-13393.7	-13351.9	-41.7201	0.7876726	0.340847	0.186725	0.214585	0.180281	0.20464	0.145227	0.333518	0.180964	0.158643	0.355286	0.112869	0.168839	0.284765	0.332895	0.250763	0.400253	0.296196	0.229878	0.231431	0.114234	0.174785	0.119246	0.550233	0.0419088	0.125514	0.0373068	0.0656657	0.10113	0.139628	0.10923	0.0267711	0.203881	0.0169028	0.174113	0.148838	0.0902217	0.0412109	0.00739675	0.227519	0.0822199	0.0130363	0.0591757	0.198009	0.0282978	0.316162	0.0538536	0.0228701	0.526726	0.0520905	0.3629402	0.379317	0.347852	0.0726569	0.200174	0.092933	0.402123	0.95348	2.55146	7.47678
2510	-13399.6	-13353.4	-46.2019	0.8864714	0.355105	0.209989	0.206896	0.175817	0.21755	0.173897	0.356684	0.197095	0.127772	0.434358	0.184135	0.173429	0.238109	0.306028	0.233918	0.394664	0.297928	0.241402	0.324871	0.0989071	0.178778	0.109483	0.577004	0.120365	0.183005	0.0788393	0.0662212	0.0239527	0.158734	0.0748721	0.0243375	0.18909	0.0204671	0.235412	0.165092	0.0443361	0.0734977	0.0293132	0.312856	0.0441877	0.00779913	0.0157258	0.243027	0.0254862	0.343641	0.0419506	0.0275415	0.509549	0.051831	0.3657756	0.381778	0.347105	0.0703575	0.20076	0.113783	0.439752	0.978309	2.46816	7.924951
2520	-13397	-13355.4	-41.5643	0.7558951	0.311005	0.15177	0.14659	0.108607	0.300697	0.167907	0.310958	0.145133	0.194127	0.373448	0.0998321	0.159794	0.272875	0.257263	0.220805	0.318291	0.253796	0.257654	0.264726	0.13958	0.184917	0.10002	0.57639	0.0637638	0.186248	0.0477407	0.114566	0.0311828	0.111295	0.0748721	0.0439003	0.18909	0.0238841	0.26708	0.19588	0.0803936	0.0467845	0.105011	0.235677	0.0317296	0.0577917	0.0301616	0.207961	0.0290472	0.350605	0.0501857	0.0287279	0.499491	0.0419432	0.3527911	0.369897	0.356283	0.0650086	0.208811	0.0861457	0.388752	0.943943	2.58116	7.461194
2530	-13400.7	-13357.7	-42.9959	0.5620249	0.35921	0.202315	0.243237	0.201762	0.229984	0.174808	0.277236	0.247213	0.143154	0.377126	0.145673	0.17077	0.262068	0.225788	0.179149	0.380112	0.293109	0.228723	0.24111	0.126549	0.134055	0.0911628	0.577494	0.0644925	0.123098	0.0818256	0.0602282	0.0838562	0.0583167	0.0800327	0.0248142	0.131141	0.0158983	0.278181	0.202842	0.0963452	0.0902515	0.145444	0.198249	0.0260408	0.0379582	0.0532856	0.240245	0.0236966	0.348144	0.0622847	0.0230525	0.491974	0.0508476	0.3226389	0.366269	0.365765	0.0652264	0.202739	0.0453826	0.290492	0.860635	2.80349	7.604352
2540	-13389	-13351.4	-37.6305	0.7360183	0.326265	0.166854	0.164997	0.142591	0.225658	0.18091	0.249912	0.117097	0.187404	0.314123	0.114904	0.166586	0.200777	0.260113	0.262234	0.293351	0.271965	0.261533	0.209636	0.0844971	0.147831	0.0999588	0.542714	0.0620134	0.114095	0.0481929	0.0670558	0.0296374	0.0798585	0.0524893	0.0659537	0.235293	0.034212	0.235203	0.202842	0.0620057	0.0566729	0.0709485	0.314204	0.064356	0.0622887	0.0384961	0.180089	0.0284647	0.380704	0.0541095	0.0261084	0.451606	0.0590074	0.3747684	0.361476	0.365682	0.0697722	0.203069	0.0818924	0.38004	0.937518	2.60055	7.067818
2550	-13381.6	-13344.9	-36.7538	0.7523852	0.298145	0.180993	0.230953	0.136382	0.22735	0.187604	0.243289	0.14285	0.163552	0.325094	0.140365	0.142114	0.264672	0.224538	0.187139	0.358164	0.341306	0.225884	0.23678	0.084461	0.145887	0.102701	0.527989	0.0829448	0.0873966	0.0490515	0.0772786	0.0668393	0.101409	0.0816871	0.0659537	0.122042	0.00572413	0.190553	0.124315	0.0530183	0.0667581	0.0546685	0.236407	0.0386345	0.0422824	0.0619342	0.253037	0.0386762	0.34312	0.0518057	0.0230122	0.491495	0.0518915	0.3708432	0.35091	0.360194	0.0774936	0.211402	0.0853948	0.387233	0.942835	2.58454	6.980148
2560	-13390.4	-13359.3	-31.077	0.7228244	0.251333	0.135054	0.130773	0.128682	0.185916	0.174304	0.274546	0.168145	0.111572	0.341484	0.114425	0.120274	0.197082	0.245693	0.228867	0.270369	0.242511	0.16398	0.229958	0.0856346	0.163025	0.128786	0.425668	0.0575812	0.0887585	0.0116977	0.0748459	0.0764875	0.115534	0.0692489	0.045941	0.173359	0.00883483	0.197873	0.14584	0.0849551	0.0885258	0.0794822	0.244807	0.112378	0.00802933	0.0151616	0.19504	0.037346	0.310422	0.0559622	0.0190482	0.535135	0.0420866	0.365432	0.364704	0.357403	0.0741494	0.203743	0.0790687	0.374103	0.933041	2.61379	6.412464
2570	-13397.7	-13365.9	-31.8369	1.046389	0.249988	0.176323	0.130773	0.119465	0.208538	0.160784	0.224936	0.171281	0.153884	0.323614	0.128276	0.116582	0.21866	0.204935	0.181503	0.356364	0.350227	0.211059	0.277847	0.0623014	0.165516	0.119107	0.35292	0.0674634	0.0952513	0.0203122	0.0455199	0.0304892	0.104252	0.110386	0.0294388	0.198809	0.0418484	0.22404	0.164707	0.0799739	0.0885258	0.0149518	0.12437	0.0410377	0.0438459	0.038358	0.259987	0.0353247	0.275884	0.0640893	0.0171328	0.548145	0.0594244	0.3894265	0.34935	0.361696	0.078307	0.210646	0.146116	0.490264	1.00728	2.35634	6.488451
2580	-13392.4	-13360.7	-31.7917	0.9125229	0.237373	0.144716	0.169263	0.157748	0.229979	0.148501	0.171746	0.180285	0.142163	0.292008	0.119414	0.162286	0.311288	0.223947	0.204075	0.286908	0.287416	0.218906	0.220259	0.0823791	0.206949	0.0756214	0.513649	0.0884806	0.158454	0.0718772	0.0593284	0.0410816	0.0731427	0.104572	0.0687518	0.122236	0.012277	0.218661	0.0988515	0.049182	0.0567323	0.0581476	0.160548	0.0216088	0.019311	0.0227553	0.191059	0.0379041	0.272322	0.0606531	0.0214488	0.565102	0.0425705	0.3706739	0.358892	0.35046	0.0782517	0.212397	0.119186	0.448782	0.983845	2.44819	6.483936
2590	-13389.3	-13357.8	-31.4955	0.8818293	0.287163	0.107512	0.17364	0.104839	0.2446	0.100572	0.233292	0.169364	0.107303	0.317091	0.0970173	0.153874	0.312879	0.246567	0.195819	0.292109	0.301342	0.201433	0.20343	0.0718061	0.165304	0.106335	0.541255	0.0404805	0.113836	0.0501341	0.0550887	0.0701337	0.108064	0.115005	0.050282	0.158417	0.0313922	0.148313	0.110713	0.0526431	0.0673362	0.0604828	0.1666	0.0325723	0.0135678	0.021041	0.253668	0.0332316	0.29969	0.0574115	0.0167638	0.5349	0.0580031	0.4025075	0.380154	0.353483	0.072303	0.19406	0.112815	0.438106	0.977283	2.4718	6.454314
2600	-13397.2	-13366	-31.1586	0.7663808	0.306028	0.161166	0.172537	0.129947	0.244465	0.136399	0.244368	0.135733	0.126335	0.411771	0.0873533	0.155625	0.145781	0.24728	0.189366	0.271604	0.196761	0.203986	0.225711	0.103217	0.147868	0.111734	0.500421	0.0599391	0.064956	0.0632628	0.0293562	0.0479065	0.119408	0.0732089	0.0443739	0.166807	0.0313922	0.159827	0.0965093	0.0593073	0.123822	0.0905574	0.220751	0.0441985	0.0295177	0.0459901	0.194075	0.0362039	0.330129	0.0507934	0.0230345	0.513685	0.0461541	0.3501818	0.352235	0.35568	0.0885234	0.203561	0.0883876	0.393238	0.947186	2.57119	6.420621
2610	-13391	-13357.8	-33.2228	0.8003144	0.336304	0.176018	0.183125	0.108604	0.182464	0.174971	0.231338	0.135394	0.124403	0.345896	0.11676	0.200021	0.212419	0.194653	0.178331	0.275789	0.301885	0.17006	0.270592	0.0766917	0.14097	0.125311	0.385884	0.0630538	0.150679	0.0505471	0.0645183	0.072983	0.101802	0.0973027	0.0723179	0.157475	0.0439147	0.199416	0.09254	0.0838853	0.0861756	0.0667846	0.218363	0.0561053	0.0410067	0.0176683	0.242623	0.0373887	0.288459	0.0531605	0.0232496	0.566609	0.0311336	0.397668	0.356893	0.35883	0.0840232	0.200253	0.0956257	0.407261	0.957042	2.54007	6.627045
2620	-13391.9	-13359.6	-32.2567	0.7476662	0.307094	0.185972	0.208046	0.141144	0.191036	0.138548	0.304555	0.156204	0.126454	0.271814	0.0796763	0.159261	0.251426	0.23763	0.214576	0.359409	0.289559	0.192775	0.257208	0.0849822	0.164649	0.0797948	0.468228	0.030683	0.123115	0.0488558	0.106	0.0185855	0.0745005	0.0198793	0.070356	0.151737	0.00634611	0.152561	0.139044	0.056123	0.0681558	0.0649119	0.158472	0.0204229	0.0242275	0.0389744	0.287445	0.0383776	0.347945	0.0501929	0.0256735	0.500747	0.0370632	0.3559773	0.366113	0.35495	0.0728168	0.20612	0.0843852	0.385179	0.941328	2.58911	6.530438
2630	-13389.3	-13357.1	-32.2371	0.8392165	0.291424	0.160481	0.211471	0.110089	0.164236	0.137394	0.212155	0.0906475	0.187879	0.260533	0.121457	0.16171	0.207083	0.210945	0.190714	0.362573	0.321286	0.203018	0.203624	0.0880175	0.156119	0.167573	0.527462	0.0907425	0.0969736	0.0559616	0.0745294	0.0691487	0.0956776	0.0923297	0.0271347	0.183106	0.0105035	0.172137	0.110796	0.0614991	0.0681558	0.0716472	0.188613	0.0373025	0.0123071	0.036556	0.225459	0.0371426	0.30144	0.0584823	0.0172983	0.549846	0.035791	0.3767675	0.357532	0.351122	0.0773766	0.21397	0.103872	0.422456	0.967256	2.50642	6.528472
2640	-13388.4	-13361.5	-26.9169	0.897052	0.239071	0.103358	0.206588	0.145817	0.190208	0.115435	0.252485	0.123397	0.190251	0.27605	0.121457	0.128862	0.169978	0.163157	0.184729	0.287903	0.283618	0.178823	0.231335	0.0556633	0.146353	0.0992367	0.462923	0.0591586	0.0907779	0.0435095	0.0745294	0.0318559	0.0546785	0.0781744	0.0212392	0.153914	0.0277949	0.183688	0.109256	0.0734143	0.0633373	0.0674412	0.187326	0.0630698	0.0299023	0.00548731	0.221202	0.0376297	0.288077	0.0551902	0.0208926	0.546474	0.0517365	0.3778813	0.367365	0.351015	0.073996	0.207623	0.115983	0.443461	0.980602	2.45995	5.996456
2650	-13392	-13365.6	-26.4136	0.9172923	0.238122	0.13408	0.147213	0.131662	0.163014	0.170322	0.255769	0.133648	0.120161	0.327176	0.108955	0.0989438	0.190297	0.197391	0.18904	0.277379	0.220992	0.202376	0.185976	0.0742773	0.182844	0.0957562	0.424322	0.0686374	0.0674819	0.0249369	0.102837	0.0314034	0.0837974	0.044041	0.130498	0.148354	0.0277949	0.185302	0.105013	0.04288	0.0577629	0.056023	0.1902	0.0491937	0.00755769	0.067677	0.185018	0.0466235	0.316017	0.052839	0.0220214	0.51811	0.0443887	0.4060444	0.336083	0.361281	0.080672	0.221965	0.12017	0.450398	0.984819	2.44461	5.946125
2660	-13393.4	-13367	-26.4355	0.8533501	0.25485	0.135127	0.179334	0.160353	0.158723	0.169293	0.210298	0.185221	0.0877374	0.283557	0.0959851	0.180136	0.184492	0.227405	0.145653	0.301338	0.210405	0.200257	0.185976	0.108883	0.15445	0.120227	0.35909	0.0404443	0.0721486	0.0244455	0.0608836	0.100569	0.0977891	0.0424825	0.0657341	0.131521	0.00735094	0.181137	0.106221	0.0775789	0.0535576	0.0429521	0.172308	0.054642	0.0241688	0.0606196	0.23297	0.0455657	0.324563	0.0636279	0.0225778	0.501605	0.0420607	0.3688118	0.334543	0.363662	0.0774182	0.224376	0.10685	0.427758	0.970708	2.49468	5.948312
2670	-13389.8	-13358.7	-31.1418	0.9054225	0.257708	0.151653	0.199704	0.165986	0.220972	0.147237	0.213626	0.15596	0.146573	0.328663	0.110315	0.116608	0.241453	0.181314	0.195643	0.276536	0.329602	0.171386	0.297088	0.0893773	0.132812	0.160174	0.509834	0.0704628	0.0923858	0.0137227	0.0362817	0.0716736	0.110546	0.050537	0.0226553	0.17042	0.00458169	0.154975	0.133386	0.099012	0.0539773	0.043761	0.209308	0.0533842	0.00756087	0.0377489	0.182336	0.0392544	0.335774	0.0561156	0.0156121	0.506122	0.0471211	0.36697	0.34395	0.375441	0.0702766	0.210333	0.117718	0.446354	0.982373	2.45355	6.418942
2680	-13386.7	-13356	-30.7199	0.9042922	0.277918	0.152461	0.174527	0.146883	0.194023	0.184993	0.236155	0.147609	0.145914	0.340003	0.124002	0.0855496	0.190932	0.230168	0.152226	0.305523	0.242006	0.207466	0.218179	0.077999	0.176219	0.0814483	0.51476	0.0324018	0.10313	0.0540836	0.057242	0.0503344	0.129023	0.0475141	0.0698784	0.159067	0.00594673	0.193612	0.10494	0.103157	0.121742	0.0656462	0.214524	0.0404802	0.0135939	0.02242	0.181054	0.0403565	0.363308	0.0482213	0.0152486	0.476658	0.0562082	0.3771384	0.337431	0.372289	0.0760618	0.214218	0.117484	0.445966	0.982136	2.45441	6.376754
2690	-13384.9	-13359.3	-25.5824	0.9310861	0.272863	0.141149	0.211599	0.0795259	0.211487	0.118702	0.24852	0.136807	0.155131	0.386137	0.107668	0.111156	0.194347	0.165225	0.184256	0.305523	0.282557	0.218639	0.200497	0.0700044	0.171914	0.0571904	0.402648	0.0337089	0.0750501	0.0303704	0.0437947	0.0530101	0.0699866	0.0633307	0.0442789	0.125158	0.0446685	0.140173	0.110343	0.0755747	0.0557655	0.0349237	0.197522	0.0152937	0.0249247	0.0342916	0.157288	0.0374689	0.347163	0.065934	0.0129343	0.49052	0.0459801	0.4154996	0.356312	0.361088	0.079087	0.203513	0.123007	0.455011	0.987572	2.43441	5.863004
2700	-13386.9	-13359.2	-27.7245	0.8780321	0.258344	0.141088	0.14888	0.15064	0.203871	0.101161	0.210587	0.146646	0.155131	0.270931	0.110323	0.171343	0.228161	0.207367	0.187522	0.210565	0.286537	0.229795	0.206129	0.0951885	0.157584	0.10448	0.381751	0.0887451	0.12164	0.0584953	0.0480697	0.0530101	0.0873229	0.0629844	0.0373002	0.125158	0.0575615	0.182621	0.144545	0.0337092	0.0917352	0.0621473	0.154803	0.0528911	0.00791736	0.0132933	0.229239	0.0423087	0.395641	0.0561265	0.0260786	0.442126	0.0377197	0.3652024	0.349319	0.365727	0.070683	0.214271	0.112023	0.436751	0.976435	2.47479	6.077213
2710	-13390.1	-13357.7	-32.3905	0.7328634	0.246982	0.146925	0.180319	0.150352	0.207774	0.151007	0.209147	0.156765	0.183489	0.338411	0.0948478	0.137194	0.19767	0.21233	0.177985	0.379978	0.286787	0.181843	0.208426	0.125533	0.144754	0.10448	0.451875	0.0664295	0.0951867	0.0659426	0.0174533	0.0544176	0.102707	0.0359134	0.039869	0.202758	0.0575615	0.206194	0.162484	0.0925048	0.102899	0.0541876	0.190515	0.055185	0.030796	0.0295888	0.206349	0.0345226	0.427963	0.0453964	0.0362242	0.418719	0.0371752	0.3571533	0.358108	0.349635	0.0670956	0.225161	0.0812172	0.378632	0.936463	2.60369	6.543814
2720	-13400.5	-13368.5	-31.9661	0.8281327	0.274752	0.139244	0.171489	0.111307	0.234895	0.0976481	0.241083	0.113032	0.188309	0.296166	0.0893232	0.121704	0.266654	0.247748	0.213976	0.294111	0.258441	0.185444	0.262808	0.0979552	0.201411	0.116845	0.394912	0.0392709	0.135835	0.0485227	0.0753184	0.0634598	0.0590291	0.0378449	0.0317728	0.115339	0.0128788	0.281083	0.17113	0.0772395	0.0828093	0.0835584	0.217267	0.0720787	0.0111351	0.0986283	0.167913	0.0346714	0.436872	0.0400996	0.0294464	0.399124	0.0597863	0.4086534	0.332906	0.378135	0.0628779	0.226081	0.101529	0.418219	0.964455	2.5158	6.501372
2730	-13390.8	-13359.8	-30.9941	0.8137642	0.292939	0.149744	0.184768	0.108188	0.190029	0.158151	0.231734	0.198846	0.147431	0.340655	0.107473	0.140056	0.215564	0.247518	0.190854	0.289653	0.338821	0.154368	0.248352	0.0944503	0.140456	0.136521	0.40689	0.0556442	0.127395	0.0259565	0.0232001	0.0550612	0.0865726	0.0263436	0.00218389	0.131596	0.00615746	0.199806	0.177825	0.0727437	0.0857247	0.049415	0.239213	0.0439543	0.0203214	0.0498764	0.211721	0.030673	0.421409	0.0502421	0.0291941	0.391036	0.0774452	0.4040575	0.347724	0.376684	0.062354	0.213238	0.0984841	0.412617	0.960697	2.5282	6.404172
2740	-13392.6	-13351	-41.5656	0.8671847	0.3447	0.140684	0.199915	0.199886	0.223012	0.158151	0.237055	0.143967	0.171631	0.429338	0.183598	0.12876	0.232146	0.256442	0.237772	0.370727	0.333221	0.215594	0.277128	0.0814713	0.155361	0.165779	0.491158	0.105119	0.0972169	0.0341002	0.0634766	0.0792834	0.109481	0.128801	0.0236049	0.166636	0.0177263	0.417378	0.13964	0.0765683	0.0524093	0.0594384	0.18616	0.0678519	0.0260097	0.0247494	0.208178	0.0280137	0.409611	0.0462634	0.0237279	0.426283	0.0661011	0.3763735	0.343906	0.379763	0.062626	0.213705	0.109754	0.43284	0.973964	2.48344	7.461324
2750	-13400.4	-13362.5	-37.8709	0.8128797	0.295544	0.127596	0.157019	0.201145	0.234884	0.18364	0.333511	0.184925	0.159391	0.335471	0.106472	0.155537	0.25357	0.2127	0.251093	0.350658	0.302799	0.201567	0.298889	0.102739	0.168458	0.0941192	0.382172	0.0624678	0.111112	0.0537768	0.0506207	0.0604328	0.163687	0.0588785	0.0496979	0.107196	0.0356581	0.249185	0.184865	0.0320859	0.101297	0.0392438	0.154577	0.110183	0.0577733	0.0307832	0.284441	0.0267591	0.353479	0.0491074	0.0264314	0.48835	0.0558733	0.370629	0.349548	0.366336	0.0650167	0.219099	0.0982963	0.412268	0.960461	2.52897	7.09186
2760	-13390.3	-13352.2	-38.034	0.7854787	0.272773	0.226342	0.179639	0.152161	0.227808	0.14552	0.222834	0.127161	0.218697	0.37403	0.139761	0.17656	0.211764	0.286419	0.202297	0.322664	0.339638	0.212386	0.218426	0.114989	0.185444	0.102669	0.494831	0.0688604	0.105326	0.0211814	0.0904475	0.0938317	0.0873528	0.0686217	0.0288207	0.153459	0.00975639	0.233247	0.179229	0.120023	0.0983636	0.0493636	0.206428	0.057706	0.024187	0.00532974	0.25182	0.0286737	0.429463	0.0501339	0.0300396	0.412174	0.0495165	0.353752	0.343157	0.385059	0.0619701	0.209814	0.0924652	0.401221	0.952849	2.55346	7.108166
2770	-13391.8	-13351.9	-39.8739	0.7343919	0.290343	0.130083	0.207529	0.154627	0.245463	0.158562	0.273448	0.155438	0.181567	0.432375	0.132424	0.182415	0.218123	0.258961	0.225644	0.345025	0.301385	0.24999	0.334913	0.0889167	0.166022	0.168557	0.491974	0.0723617	0.112942	0.0249322	0.0914044	0.0709515	0.0891115	0.0897708	0.0418866	0.183213	0.038701	0.242326	0.179229	0.0754119	0.0412393	0.0364224	0.246557	0.0543612	0.0101894	0.0181743	0.179185	0.0233505	0.39971	0.0500425	0.0290979	0.446744	0.0510556	0.3497133	0.348849	0.374502	0.0639607	0.212689	0.0815443	0.379315	0.936975	2.60217	7.292157
2780	-13405.5	-13372.3	-33.1963	0.7966722	0.263281	0.164158	0.195027	0.161963	0.119776	0.206209	0.26865	0.121168	0.099721	0.301904	0.101381	0.106612	0.176633	0.24868	0.195354	0.265978	0.301193	0.271032	0.253398	0.0967984	0.18247	0.100209	0.6965	0.0379067	0.0755789	0.0788445	0.049175	0.0574049	0.116737	0.0515355	0.0252838	0.195186	0.0305858	0.167658	0.0911855	0.0582838	0.0678251	0.0651801	0.147473	0.0703597	0.0429735	0.00104702	0.296079	0.0295209	0.434502	0.0470407	0.0249768	0.408301	0.0556589	0.3649156	0.36646	0.35483	0.0576379	0.221072	0.0948504	0.405791	0.956029	2.54333	6.624396
2790	-13395.9	-13358	-37.9756	0.8026095	0.300391	0.120279	0.240315	0.131098	0.156479	0.244395	0.278945	0.198777	0.16152	0.3596	0.133915	0.184957	0.257613	0.260081	0.176512	0.347321	0.252479	0.237778	0.296506	0.108856	0.18247	0.0670105	0.4537	0.060772	0.116761	0.0391196	0.0481221	0.114918	0.0497391	0.0725822	0.0784122	0.149587	0.0607562	0.217131	0.136044	0.0476246	0.107995	0.0512665	0.238186	0.0496216	0.0420328	0.00676741	0.263888	0.0343642	0.395722	0.0426718	0.0330155	0.446955	0.0472714	0.3489765	0.375209	0.351019	0.0638457	0.209926	0.0961139	0.408183	0.957675	2.53803	7.102323
