Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	lambda	pi[1]	pi[2]	pi[3]	pi[4]	TL
6740	-13500.4	-13473.1	-27.3541	0.267461	0.171239	0.250543	0.120976	0.287756	0.0816101	0.182239	0.132856	0.232577	0.399382	0.124202	0.152652	0.242399	0.279354	0.228281	0.376715	0.337609	0.222559	0.213755	0.171742	0.198602	0.127652	1.1064	0.144363	0.285841	0.114017	0.278641	0.105636	0.0835822	0.0344469	0.085686	0.0248661	0.0733503	0.0207482	0.0196015	0.0188818	0.0777499	0.0357375	0.174409	0.0549767	0.206394	0.0564573	0.0659513	0.0527049	0.33953	0.0923339	0.0133457	0.465764	0.0363218	0.1234519	0.308909	0.380495	0.0927507	0.217846	7.869896
6750	-13494.7	-13466.9	-27.8367	0.314342	0.189566	0.218121	0.104383	0.271705	0.0972232	0.223097	0.120196	0.222537	0.395572	0.119308	0.17929	0.248116	0.219987	0.186133	0.394983	0.299149	0.300769	0.241602	0.13198	0.188002	0.101984	1.13351	0.0954083	0.2586	0.0938046	0.303205	0.146135	0.127816	0.0344469	0.037597	0.0647668	0.0475208	0.124178	0.0431051	0.0270879	0.0747205	0.0151427	0.125718	0.0443295	0.214757	0.0631137	0.0742507	0.0498652	0.320363	0.0888598	0.00848235	0.488523	0.0439069	0.1323996	0.328842	0.369463	0.0947424	0.206952	7.917262
6760	-13498.4	-13465.1	-33.2942	0.302393	0.214515	0.238273	0.150156	0.28861	0.117954	0.281175	0.115109	0.234861	0.424692	0.111569	0.144533	0.232607	0.258341	0.315578	0.394983	0.324726	0.286989	0.294769	0.128539	0.162887	0.130734	1.26402	0.139092	0.246729	0.0899567	0.291816	0.140339	0.0696152	0.0210562	0.0655786	0.0129246	0.0902799	0.0643649	0.0891632	0.0700182	0.0976402	0.014292	0.136443	0.0263857	0.21144	0.0733403	0.0961414	0.0464035	0.287556	0.0839493	0.00780597	0.526095	0.0481905	0.1162321	0.336671	0.37397	0.0879573	0.201402	8.464626
6770	-13507.8	-13477.6	-30.1629	0.287051	0.129052	0.197369	0.141231	0.246638	0.147637	0.277295	0.137065	0.21432	0.391699	0.161861	0.167873	0.204413	0.212962	0.273767	0.370367	0.450006	0.287703	0.232239	0.213078	0.157932	0.101601	1.23653	0.102435	0.14492	0.0851956	0.269936	0.182177	0.12386	0.0262732	0.0750704	0.0693371	0.0936565	0.0643649	0.00691082	0.0503424	0.0998995	0.0650935	0.141145	0.0237119	0.142032	0.0625023	0.0832587	0.0453617	0.338861	0.0971156	0.00876368	0.475305	0.0345932	0.1131548	0.327727	0.373047	0.0847491	0.214477	8.151812
6780	-13495.5	-13468	-27.5253	0.342947	0.122609	0.235563	0.158423	0.241057	0.140662	0.187798	0.15959	0.182595	0.407689	0.102696	0.172247	0.277778	0.272572	0.205354	0.490959	0.303679	0.219998	0.205803	0.175391	0.187485	0.124336	1.07368	0.0943244	0.250948	0.0701483	0.261603	0.182177	0.106839	0.0429511	0.0728842	0.0137101	0.0855927	0.0584025	0.0391392	0.0206084	0.0740361	0.0212579	0.111223	0.0627672	0.192489	0.0567713	0.0780307	0.0612897	0.329198	0.0774395	0.00537713	0.478928	0.0477685	0.1254987	0.330661	0.369463	0.0886301	0.211246	7.886814
6790	-13494.7	-13465.3	-29.4032	0.403969	0.14759	0.233063	0.182721	0.260791	0.159844	0.222231	0.145573	0.167447	0.330331	0.1567	0.180523	0.28248	0.214639	0.245329	0.295499	0.3434	0.284769	0.289882	0.160188	0.188092	0.103374	1.0715	0.1067	0.167046	0.0938181	0.297692	0.161967	0.091715	0.0138805	0.0778867	0.0700654	0.100972	0.0403779	0.0391392	0.0401247	0.120986	0.0456723	0.138154	0.0619403	0.215021	0.049729	0.0725189	0.0568682	0.366444	0.0795953	0.00619256	0.455742	0.0351577	0.1180846	0.33417	0.369578	0.0824229	0.21383	8.075341
6800	-13497.2	-13466.2	-31.0732	0.27348	0.173939	0.233063	0.18914	0.241038	0.129862	0.242418	0.142731	0.253239	0.416463	0.171465	0.102238	0.246297	0.225073	0.262111	0.329813	0.337362	0.283946	0.275337	0.127976	0.18641	0.128272	1.25315	0.14693	0.256881	0.0409852	0.201067	0.182054	0.102014	0.0229928	0.0815682	0.0610771	0.0777054	0.0319622	0.0316101	0.0207767	0.0917536	0.0496255	0.158231	0.0456718	0.289187	0.0466822	0.0805989	0.0567016	0.361797	0.0755796	0.0117511	0.45281	0.0413613	0.09957555	0.30231	0.394338	0.0792419	0.22411	8.244199
6810	-13500.9	-13469	-31.8599	0.246776	0.159903	0.221639	0.237374	0.319454	0.136346	0.254081	0.141523	0.170749	0.371371	0.141904	0.165455	0.290921	0.263489	0.208608	0.343158	0.312052	0.28321	0.276636	0.108094	0.189195	0.159154	1.15159	0.120859	0.31978	0.0713301	0.294541	0.207677	0.110872	0.0329279	0.0742506	0.0113016	0.0845987	0.0537013	0.0428789	0.0373145	0.144619	0.0474757	0.158114	0.065413	0.173615	0.0453109	0.071659	0.0599715	0.371391	0.0794151	0.0109365	0.434689	0.0435972	0.1189725	0.295683	0.394782	0.0798381	0.229697	8.320924
6820	-13493	-13469.9	-23.0746	0.27685	0.209368	0.225805	0.11925	0.26591	0.0913758	0.210248	0.0832275	0.168401	0.354112	0.117079	0.181391	0.272925	0.255213	0.226301	0.318999	0.320264	0.253044	0.291434	0.121935	0.194602	0.114982	1.06057	0.0821387	0.197509	0.107692	0.167546	0.105099	0.0687239	0.0302982	0.0757476	0.0322605	0.0845987	0.0968325	0.0343392	0.0398039	0.134094	0.0391738	0.107798	0.0394275	0.171769	0.0453109	0.0469686	0.0552846	0.353335	0.0804671	0.00727505	0.446802	0.0568364	0.1387593	0.332207	0.3715	0.0796919	0.2166	7.440419
6830	-13488.1	-13460.5	-27.5709	0.262179	0.149053	0.184892	0.136031	0.329098	0.114952	0.22333	0.118105	0.189158	0.441471	0.154178	0.200118	0.303934	0.242961	0.232303	0.352693	0.284052	0.249601	0.240249	0.133849	0.1592	0.0988095	1.10002	0.148178	0.222894	0.107113	0.228883	0.133837	0.106896	0.0290169	0.0777905	0.0757205	0.0753764	0.0526249	0.0420424	0.0164364	0.097243	0.041703	0.154803	0.0809212	0.214942	0.0284923	0.0582466	0.0496652	0.336234	0.092969	0.00862766	0.48563	0.0268747	0.1052811	0.324689	0.37422	0.0871577	0.213933	7.893391
6840	-13499.6	-13469.4	-30.1964	0.315493	0.135148	0.177969	0.149784	0.237485	0.122862	0.236381	0.172164	0.200373	0.441471	0.199565	0.159093	0.276624	0.243509	0.27567	0.267073	0.309815	0.332316	0.269035	0.122998	0.148497	0.165211	1.14547	0.0548431	0.22741	0.0662096	0.258118	0.209968	0.0761509	0.0237813	0.0785804	0.0711093	0.13838	0.0575815	0.0544095	0.0246352	0.115905	0.0213339	0.173737	0.0497232	0.249124	0.0291064	0.0692531	0.0567442	0.304154	0.0781829	0.00723172	0.515578	0.0381084	0.1310607	0.339091	0.357338	0.0916593	0.211912	8.153367
6850	-13507.2	-13475.2	-32.0112	0.377249	0.132704	0.258654	0.149784	0.275061	0.114145	0.243309	0.128831	0.200373	0.361144	0.100719	0.218711	0.228911	0.265095	0.280735	0.392178	0.341454	0.253155	0.278731	0.121619	0.236895	0.15903	1.10649	0.0840144	0.284676	0.063554	0.191096	0.17499	0.106079	0.0506629	0.0972417	0.0257247	0.0886353	0.0213337	0.025784	0.052428	0.168642	0.0348433	0.150747	0.0794344	0.197958	0.140068	0.0715469	0.052289	0.306377	0.0687241	0.00543509	0.520438	0.0467366	0.1352078	0.338513	0.362073	0.0870678	0.212347	8.334436
6860	-13508.7	-13477.3	-31.4368	0.249716	0.185124	0.238448	0.14909	0.294618	0.151044	0.248681	0.136553	0.194278	0.40798	0.137774	0.170903	0.260977	0.248347	0.256899	0.475172	0.29207	0.271697	0.278731	0.135918	0.227177	0.13848	1.31287	0.0512923	0.214855	0.0763065	0.229468	0.186487	0.0518267	0.0181684	0.0630247	0.0300457	0.0601448	0.0543012	0.0366466	0.0168334	0.102642	0.0852971	0.11575	0.14104	0.210235	0.0581372	0.0135696	0.0582532	0.338925	0.0624174	0.00348836	0.49041	0.0465062	0.1188973	0.343254	0.361452	0.0852917	0.210002	8.278624
6870	-13501.7	-13475.9	-25.8165	0.322861	0.167725	0.257003	0.144139	0.189724	0.169345	0.251097	0.151391	0.136098	0.332266	0.0927382	0.179625	0.344898	0.306489	0.286171	0.31524	0.277498	0.24838	0.252133	0.131814	0.209236	0.110138	1.12013	0.0710778	0.207156	0.0912139	0.167327	0.150532	0.0884512	0.00425921	0.0706923	0.0266572	0.0779809	0.0130419	0.0254107	0.0110596	0.04168	0.0871421	0.147279	0.0845913	0.25389	0.0834801	0.0177767	0.0572882	0.321349	0.0674259	0.0116923	0.499721	0.0425236	0.1164871	0.345604	0.354057	0.0891652	0.211174	7.716839
6880	-13499.1	-13471.3	-27.745	0.271086	0.114232	0.239411	0.157287	0.248555	0.174803	0.240736	0.146386	0.175338	0.412925	0.132172	0.147679	0.226415	0.230976	0.183878	0.33469	0.289036	0.303553	0.229144	0.166526	0.202406	0.110264	1.19656	0.100477	0.244212	0.0570261	0.228166	0.169991	0.0699351	0.014129	0.0893876	0.0154544	0.0508033	0.0411031	0.0152791	0.0440704	0.103085	0.0661232	0.228102	0.0491299	0.246955	0.0789567	0.0628092	0.0589194	0.325409	0.0756408	0.00314467	0.487885	0.0490009	0.1207894	0.353373	0.36581	0.0817962	0.199021	7.909257
6890	-13498.5	-13463.3	-35.2139	0.33982	0.145361	0.239362	0.1325	0.248555	0.17517	0.252537	0.127434	0.206309	0.387724	0.133004	0.163423	0.230072	0.310817	0.260766	0.347722	0.34853	0.252361	0.240574	0.0932438	0.200763	0.134738	1.55235	0.101317	0.209907	0.141864	0.333081	0.177653	0.122483	0.0401321	0.0825127	0.0136723	0.0526934	0.0442792	0.028529	0.0487088	0.0795952	0.089712	0.135544	0.0560645	0.270628	0.0619254	0.0440553	0.0528149	0.334447	0.0732819	0.00177737	0.504215	0.0334645	0.1073904	0.316375	0.382867	0.0816579	0.2191	8.657488
6900	-13496.5	-13467.2	-29.2971	0.282741	0.174955	0.208499	0.191274	0.237224	0.0941899	0.201477	0.1719	0.164476	0.334083	0.158449	0.147922	0.234403	0.25508	0.264964	0.309807	0.335975	0.251243	0.189467	0.164173	0.169184	0.1099	1.34555	0.0993737	0.345675	0.118443	0.193601	0.151979	0.0512178	0.0112679	0.0899277	0.0304043	0.0512087	0.0837845	0.028529	0.0199759	0.0727988	0.100821	0.151884	0.0753902	0.274241	0.0488998	0.0701686	0.0527854	0.358337	0.0681079	0.00927208	0.451078	0.0604204	0.1002211	0.324022	0.374781	0.075978	0.225219	8.066524
6910	-13503.5	-13477.3	-26.1107	0.28029	0.173132	0.195736	0.138092	0.190295	0.158469	0.314296	0.120433	0.184678	0.441836	0.143071	0.166728	0.222974	0.206587	0.193172	0.327966	0.324971	0.221917	0.211436	0.105075	0.179205	0.169171	1.28066	0.10541	0.148564	0.0723519	0.258368	0.146332	0.0680194	0.0019843	0.0374066	0.0698269	0.0429957	0.106911	0.0217156	0.0543154	0.118249	0.0209164	0.083114	0.0504479	0.275984	0.0373694	0.076068	0.0526294	0.326706	0.0810187	0.00622769	0.471607	0.0618113	0.1136663	0.334328	0.364827	0.086583	0.214262	7.746538
6920	-13505.2	-13474.3	-30.9169	0.364372	0.143766	0.282384	0.1235	0.22992	0.206055	0.216775	0.122664	0.244858	0.427437	0.145171	0.153043	0.26375	0.324471	0.274192	0.410416	0.312106	0.239016	0.242628	0.0842508	0.200251	0.0912173	1.05926	0.125402	0.208739	0.090327	0.239067	0.236647	0.0646319	0.0152101	0.0728402	0.0522035	0.129204	0.0558926	0.0311336	0.0244908	0.149324	0.0159884	0.155776	0.0780576	0.212707	0.0617165	0.0481736	0.0423982	0.334318	0.068712	0.0132824	0.491275	0.0500136	0.09488059	0.340514	0.379194	0.0713871	0.208905	8.229031
6930	-13499	-13469.1	-29.8272	0.357339	0.158784	0.18763	0.136153	0.22992	0.136409	0.214191	0.135942	0.139121	0.37984	0.209901	0.122322	0.283232	0.199524	0.298617	0.415473	0.364808	0.320625	0.294306	0.135151	0.267381	0.138453	1.07794	0.124502	0.161976	0.103989	0.217143	0.14023	0.0834381	0.0355671	0.0838633	0.0649131	0.116818	0.0234059	0.0525097	0.0167477	0.114923	0.0450451	0.13669	0.0344003	0.210678	0.0535265	0.0939208	0.047285	0.362398	0.0697222	0.0164152	0.454466	0.0497136	0.1219658	0.337819	0.367611	0.0790598	0.215511	8.117352
6940	-13497.6	-13463.7	-33.8193	0.340059	0.184199	0.198336	0.141382	0.281852	0.150335	0.264673	0.146558	0.176298	0.425153	0.101932	0.191189	0.229773	0.210013	0.223462	0.499732	0.403885	0.239123	0.252083	0.127786	0.199833	0.134423	1.33807	0.111664	0.167111	0.102517	0.288681	0.205484	0.0834381	0.0016994	0.0512809	0.0666305	0.0941787	0.0707104	0.0525097	0.023509	0.0871717	0.0595159	0.141085	0.0311044	0.31939	0.0440639	0.0558346	0.0484092	0.368827	0.0709592	0.0109024	0.462529	0.0383727	0.1104136	0.325771	0.37865	0.0787431	0.216836	8.517726
6950	-13503.5	-13471.9	-31.5291	0.320904	0.149946	0.267688	0.132509	0.337984	0.128396	0.261689	0.177569	0.192091	0.435996	0.116515	0.205611	0.263134	0.27614	0.282521	0.362698	0.288253	0.290496	0.23958	0.131906	0.227096	0.115642	1.10459	0.115226	0.202937	0.0763773	0.352934	0.230587	0.0687819	0.00178514	0.082071	0.123908	0.0881479	0.0387556	0.0701863	0.00228526	0.0788091	0.0157813	0.137191	0.0150231	0.187942	0.0315489	0.057523	0.0556453	0.304561	0.0880876	0.013719	0.509132	0.0288544	0.1299072	0.329396	0.362596	0.0875866	0.220421	8.286754
6960	-13497.5	-13468.3	-29.1284	0.378006	0.143655	0.195617	0.181746	0.276488	0.115074	0.244918	0.163905	0.160798	0.407093	0.106883	0.162205	0.258729	0.328058	0.217478	0.379652	0.289286	0.269155	0.246265	0.126229	0.199989	0.122374	1.17807	0.150604	0.282107	0.0951522	0.249316	0.0889003	0.0707143	0.000165095	0.0466611	0.120131	0.0566509	0.0334419	0.0453105	0.00252815	0.0748532	0.0583385	0.162319	0.0560311	0.219479	0.0651021	0.0186089	0.0499202	0.343385	0.0873683	0.0121617	0.471257	0.0359077	0.1158161	0.327461	0.368671	0.0821571	0.221712	8.048088
6970	-13503.2	-13477.7	-25.4902	0.313974	0.183758	0.23767	0.163145	0.156846	0.169415	0.244918	0.193831	0.115034	0.354179	0.150987	0.173169	0.23357	0.261329	0.290928	0.408897	0.353659	0.218089	0.246085	0.131532	0.175233	0.128312	1.10991	0.071885	0.235995	0.116662	0.215365	0.0874341	0.0984085	0.000985315	0.0530866	0.0842722	0.0434562	0.0145535	0.0502581	0.0532441	0.0894829	0.0237123	0.116404	0.0138727	0.202669	0.0619529	0.0355179	0.0500255	0.337412	0.0855957	0.0140138	0.469233	0.0437199	0.121617	0.336659	0.374236	0.0828024	0.206303	7.683688
6980	-13495.1	-13464.8	-30.2925	0.284808	0.180559	0.272045	0.15661	0.201766	0.160507	0.312266	0.150185	0.161774	0.369666	0.116563	0.187455	0.244902	0.255185	0.237315	0.312369	0.348484	0.304142	0.286384	0.103977	0.180734	0.151561	1.15513	0.102722	0.251828	0.0731013	0.280792	0.188404	0.0619785	0.043339	0.114829	0.058224	0.0782938	0.021369	0.0438023	0.00491791	0.0963726	0.0102716	0.179935	0.0493026	0.258109	0.0372397	0.0755923	0.0524519	0.335614	0.0769971	0.0158766	0.479714	0.0393464	0.1127083	0.327921	0.376035	0.0843772	0.211666	8.164814
6990	-13491.1	-13463.3	-27.7559	0.290173	0.166251	0.193501	0.139542	0.196786	0.168509	0.226547	0.164996	0.189809	0.35429	0.171485	0.11694	0.209569	0.293732	0.283319	0.3177	0.338066	0.231669	0.238863	0.121979	0.184255	0.135364	1.15637	0.126326	0.219298	0.0680417	0.354665	0.162212	0.0589356	0.0334347	0.0752341	0.0490514	0.0885516	0.0524681	0.0434188	0.0431604	0.0927434	0.0546562	0.120383	0.0354522	0.229645	0.074423	0.0398061	0.051914	0.338685	0.0721949	0.007365	0.483427	0.0464143	0.1080215	0.347956	0.364471	0.0779607	0.209612	7.911619
7000	-13498.8	-13468.2	-30.6096	0.353978	0.167987	0.187877	0.143617	0.286932	0.127626	0.304798	0.21749	0.161336	0.413731	0.108327	0.216577	0.253889	0.252865	0.199966	0.348868	0.281508	0.221585	0.229419	0.117981	0.195987	0.203795	1.21674	0.101784	0.19192	0.0740983	0.268476	0.133042	0.0605384	0.0435931	0.0492477	0.0270548	0.0613722	0.0598828	0.0276229	0.0584773	0.120735	0.0609257	0.164565	0.0815442	0.266929	0.0410008	0.0896574	0.057839	0.357162	0.0738684	0.00736913	0.463479	0.0402825	0.1245072	0.331288	0.368558	0.0813244	0.21883	8.195342
7010	-13503.8	-13473.4	-30.3986	0.41415	0.161952	0.245748	0.140249	0.209272	0.139595	0.274903	0.12841	0.14476	0.356872	0.157381	0.158166	0.215025	0.312276	0.258927	0.356383	0.328871	0.261702	0.25695	0.174359	0.203661	0.113345	1.21275	0.10347	0.253697	0.0656488	0.289621	0.174583	0.0921433	0.00823864	0.0612056	0.107128	0.0771996	0.0680789	0.0550674	0.0124901	0.047217	0.027839	0.155475	0.0438778	0.207491	0.0671971	0.0305131	0.0531461	0.374223	0.0734199	0.00536902	0.454062	0.0397799	0.127961	0.357415	0.351065	0.0818781	0.209642	8.173895
7020	-13497.4	-13464.5	-32.9085	0.369502	0.18325	0.17995	0.136578	0.255608	0.123966	0.237791	0.118592	0.188778	0.451422	0.188936	0.143008	0.267286	0.260816	0.269992	0.3524	0.382942	0.238306	0.28216	0.115709	0.210797	0.0870448	1.20488	0.132859	0.236373	0.0564721	0.270056	0.172604	0.0791646	0.0328513	0.0612056	0.124655	0.0545421	0.0762457	0.062137	0.0287915	0.0924644	0.0284867	0.202117	0.104884	0.219045	0.0626785	0.0787166	0.0497139	0.323265	0.0837368	0.0080278	0.50331	0.031946	0.1161698	0.332657	0.377823	0.0797075	0.209813	8.426064
7030	-13488.9	-13461.7	-27.2103	0.278868	0.153218	0.236335	0.166436	0.21826	0.140528	0.275644	0.117817	0.201394	0.396506	0.150377	0.170052	0.252684	0.281166	0.247979	0.338979	0.318102	0.24895	0.26186	0.112632	0.202091	0.124802	1.04961	0.0670719	0.267105	0.0355472	0.21765	0.160989	0.0884702	0.022041	0.0956979	0.0548745	0.0637524	0.0762457	0.0184652	0.0531913	0.0870079	0.0311606	0.135654	0.0994648	0.211181	0.0722499	0.053943	0.0578587	0.317058	0.0838179	0.0125784	0.493647	0.0350399	0.1180969	0.327593	0.377707	0.0856529	0.209046	7.856056
7040	-13501	-13471.1	-29.827	0.325087	0.196926	0.253787	0.132165	0.272506	0.137515	0.155226	0.118033	0.207074	0.374066	0.121813	0.195458	0.284162	0.273215	0.239899	0.320455	0.333577	0.271547	0.35318	0.147684	0.196909	0.127618	1.07339	0.0719113	0.212467	0.0665897	0.316736	0.134578	0.0644553	0.0340599	0.0644737	0.0696849	0.0813808	0.0696615	0.0538864	0.027002	0.15302	0.00186159	0.135654	0.0589898	0.232677	0.0803693	0.0763436	0.0426385	0.320699	0.0890349	0.0195674	0.485192	0.0428685	0.1243758	0.329336	0.381569	0.0832658	0.20583	8.117091
7050	-13493.4	-13464.7	-28.7287	0.31676	0.167196	0.224426	0.114775	0.292969	0.126948	0.227872	0.139557	0.15272	0.33797	0.177311	0.150199	0.282887	0.21665	0.236788	0.340663	0.278189	0.334984	0.280079	0.115349	0.175557	0.139787	1.021	0.0820093	0.226204	0.12364	0.316736	0.16208	0.0871807	0.044643	0.070147	0.0696849	0.118768	0.0449483	0.0512419	0.0202993	0.0674326	0.0477901	0.251572	0.0556916	0.176618	0.0564575	0.0846419	0.0517381	0.323	0.0706266	0.0163103	0.498721	0.0396042	0.1128194	0.333487	0.368576	0.0871033	0.210833	8.00842
7060	-13506	-13475.6	-30.4118	0.366783	0.151552	0.217436	0.126209	0.290822	0.159495	0.244374	0.137245	0.197438	0.363125	0.158977	0.174637	0.26361	0.235311	0.293194	0.246603	0.241389	0.235512	0.284164	0.0765886	0.193287	0.195212	1.33947	0.0984159	0.270018	0.108616	0.236469	0.100143	0.0600209	0.0217788	0.0769276	0.0678683	0.0604322	0.084284	0.0705454	0.0104821	0.0549076	0.0396607	0.12906	0.0566198	0.231872	0.0853385	0.121092	0.0511479	0.363117	0.0864253	0.0140632	0.453847	0.0313994	0.1102964	0.319297	0.371504	0.0924532	0.216746	8.176985
7070	-13504	-13475	-28.9788	0.303659	0.118418	0.21183	0.110329	0.218805	0.140559	0.185182	0.13141	0.196635	0.415402	0.0895619	0.213227	0.277215	0.232303	0.268545	0.329626	0.34455	0.349008	0.272677	0.156974	0.163364	0.162564	1.20987	0.115191	0.312878	0.0689557	0.165266	0.166918	0.0870502	0.0288734	0.0598153	0.0599	0.0831237	0.0481716	0.0416939	0.0485142	0.0310845	0.0638065	0.143838	0.0465881	0.234062	0.0827832	0.0413379	0.0489335	0.395334	0.072776	0.0194517	0.433034	0.0304708	0.1315801	0.332441	0.364927	0.0736423	0.22899	8.03156
7080	-13491.9	-13465.1	-26.7844	0.303156	0.191904	0.205722	0.146571	0.219013	0.123116	0.176754	0.153966	0.172775	0.415402	0.116591	0.210852	0.230155	0.231645	0.186522	0.398538	0.333651	0.28295	0.242912	0.0875792	0.169574	0.093608	1.06042	0.109759	0.273347	0.109648	0.18842	0.177849	0.114438	0.0288734	0.0761077	0.0699657	0.102728	0.0725005	0.0677423	0.00509709	0.114942	0.0330757	0.136468	0.0758408	0.193377	0.035151	0.0743854	0.0503382	0.368207	0.0830054	0.0249702	0.45516	0.0183193	0.1217625	0.334664	0.375543	0.0759267	0.213866	7.813096
7090	-13506.6	-13474.3	-32.2919	0.296111	0.135154	0.205722	0.139132	0.303222	0.200764	0.249447	0.196022	0.171826	0.393181	0.109188	0.173802	0.160167	0.215285	0.273652	0.326521	0.34481	0.285853	0.233945	0.142538	0.203601	0.134657	1.16637	0.191016	0.271585	0.113683	0.304368	0.177849	0.0659594	0.0352129	0.104036	0.0408046	0.0816416	0.11405	0.0579522	0.0273712	0.125712	0.066053	0.12573	0.0648252	0.146129	0.115761	0.0751986	0.0480985	0.29657	0.0893983	0.0183941	0.527598	0.0199414	0.1011379	0.316442	0.38169	0.0860167	0.215851	8.365908
7100	-13498.1	-13466.6	-31.4886	0.289245	0.153034	0.258205	0.154422	0.182392	0.220623	0.248719	0.172557	0.199765	0.3677	0.134876	0.18343	0.268976	0.241421	0.250785	0.409546	0.306847	0.318639	0.249398	0.128422	0.254505	0.130806	1.06732	0.1114	0.207336	0.0622365	0.338037	0.241577	0.0868223	0.025757	0.0986475	0.0567037	0.107924	0.0225581	0.0579522	0.00354653	0.148725	0.0415959	0.128124	0.0423363	0.216588	0.0652607	0.0283761	0.0489862	0.298186	0.099024	0.0162429	0.511665	0.0258963	0.125573	0.321184	0.376639	0.0941299	0.208046	8.283137
7110	-13495.4	-13471.3	-24.0404	0.330723	0.193111	0.200208	0.114587	0.263616	0.118384	0.226761	0.151768	0.178772	0.319234	0.108864	0.144915	0.193932	0.205993	0.245651	0.405079	0.331077	0.245827	0.208627	0.149398	0.155892	0.129507	1.06861	0.107662	0.151915	0.0447812	0.27138	0.145071	0.0834567	0.017544	0.0689818	0.0781317	0.143619	0.0435347	0.0171436	0.00467012	0.0613994	0.052291	0.140931	0.0716859	0.183044	0.0875728	0.0750666	0.0483062	0.342499	0.0873044	0.0170197	0.47766	0.0272103	0.1046266	0.324138	0.38007	0.080891	0.214901	7.540412
7120	-13494.9	-13464	-30.8872	0.337496	0.153984	0.259286	0.114661	0.297425	0.184969	0.184588	0.154912	0.218772	0.454844	0.11016	0.158099	0.28256	0.279307	0.237663	0.375255	0.260168	0.27508	0.290302	0.113573	0.212642	0.105389	1.32664	0.176758	0.199885	0.0857893	0.27138	0.140037	0.0757665	0.0156596	0.0619429	0.0694063	0.0870168	0.0391964	0.0399856	0.0149346	0.0790886	0.0660687	0.0893107	0.0532805	0.196282	0.0294532	0.0444839	0.0462928	0.318488	0.0791157	0.0146903	0.497167	0.044246	0.1205672	0.34643	0.362781	0.0843915	0.206398	8.223501
7130	-13494.1	-13469	-25.0716	0.327091	0.169156	0.176806	0.143585	0.250247	0.146567	0.251995	0.163605	0.180979	0.336636	0.143653	0.135091	0.208578	0.253785	0.302266	0.358998	0.358437	0.238388	0.231481	0.147546	0.159106	0.103318	1.1555	0.1305	0.216296	0.0486409	0.308833	0.172154	0.0686644	0.0482106	0.0612079	0.0694063	0.0702589	0.0202919	0.0363028	0.0222483	0.0424356	0.0284465	0.123706	0.0270564	0.120731	0.0723142	0.0107072	0.0454282	0.347674	0.0922297	0.0117904	0.466516	0.0363619	0.1276189	0.335852	0.375676	0.0819801	0.206492	7.641232
7140	-13496.5	-13470.9	-25.5891	0.353139	0.142769	0.175441	0.130662	0.210153	0.120357	0.323568	0.123188	0.172806	0.493026	0.125532	0.16449	0.275194	0.233257	0.201372	0.281049	0.34702	0.23262	0.235437	0.118774	0.212478	0.129962	1.04241	0.0780132	0.27533	0.0724118	0.238119	0.156219	0.0573952	0.012475	0.0811891	0.0362705	0.0712676	0.0599821	0.0165441	0.0146691	0.0453109	0.0721858	0.138559	0.0834431	0.220683	0.0688503	0.0507969	0.0549449	0.378893	0.0696875	0.0182034	0.444156	0.0341151	0.1131965	0.313292	0.384209	0.0855155	0.216984	7.694419
