Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	lambda	pi[1]	pi[2]	pi[3]	pi[4]	TL
9630	-13497.5	-13465.7	-31.7504	0.307914	0.176466	0.209674	0.14539	0.23975	0.125725	0.26224	0.13722	0.194899	0.427053	0.112	0.209186	0.245496	0.247408	0.294494	0.363241	0.343015	0.276709	0.293876	0.149839	0.194396	0.125194	1.28867	0.146505	0.0683253	0.085615	0.0557783	0.11392	0.0115444	0.040345	0.310245	0.0236173	0.170744	0.0507279	0.111515	0.0476924	0.0734516	0.204762	0.0922142	0.0711132	0.0404296	0.171224	0.0496912	0.0585698	0.332871	0.0877997	0.0220674	0.498692	1.03927e-100	0.1255767	0.316076	0.371595	0.0906649	0.221664	8.309314
9640	-13514.1	-13490.2	-23.9256	0.345887	0.160834	0.200215	0.115192	0.263963	0.110845	0.210616	0.165893	0.19344	0.356675	0.102257	0.0969072	0.250963	0.167983	0.251063	0.328372	0.401181	0.216458	0.23109	0.158441	0.2091	0.172535	1.17008	0.129189	0.0651974	0.0816065	0.0303692	0.0768449	0.0334464	0.0442236	0.169211	0.0415379	0.106765	0.0417932	0.0896933	0.0678467	0.0736953	0.160663	0.0771341	0.105928	0.0648371	0.18203	0.00558922	0.0681772	0.322463	0.0958113	0.0176992	0.49585	1.05794e-100	0.1179981	0.322936	0.363114	0.0955223	0.218428	7.527592
9650	-13507.3	-13477.1	-30.1896	0.314076	0.160834	0.246773	0.122923	0.279924	0.129002	0.193382	0.128729	0.147767	0.323945	0.190677	0.150359	0.237106	0.263954	0.247187	0.390664	0.326107	0.250641	0.276454	0.120856	0.18702	0.124826	1.17056	0.215087	0.12123	0.125584	0.0377441	0.12798	0.054501	0.0354141	0.24276	0.0348937	0.105632	0.110179	0.0536339	0.0956802	0.0516934	0.238148	0.0579295	0.15893	0.0208166	0.268202	0.0139319	0.0517927	0.343831	0.0790274	0.0231669	0.502182	1.17965e-100	0.1206652	0.329682	0.382859	0.0802885	0.207171	8.153731
9660	-13506.1	-13475.6	-30.4935	0.346052	0.195092	0.239262	0.103751	0.260028	0.157265	0.18987	0.141537	0.17609	0.392273	0.163312	0.174745	0.291688	0.27791	0.231263	0.413422	0.323626	0.278826	0.250332	0.15393	0.193757	0.096022	1.35947	0.133109	0.0833105	0.0977893	0.0307449	0.09264	0.0372241	0.00831908	0.182051	0.0232275	0.167243	0.0698078	0.0540701	0.0571622	0.0413334	0.217736	0.069051	0.173285	0.0219253	0.195922	0.0179353	0.0459372	0.351555	0.098675	0.0270934	0.47674	1.07392e-100	0.1277155	0.3247	0.375875	0.0853672	0.214058	8.183412
9670	-13512.5	-13487.6	-24.8873	0.263256	0.158994	0.239766	0.15609	0.231533	0.133346	0.18987	0.131374	0.188408	0.311771	0.145445	0.151348	0.221178	0.234509	0.16637	0.452856	0.283093	0.273211	0.311437	0.119315	0.151406	0.142404	1.02041	0.113686	0.0813982	0.133339	0.0336774	0.148532	0.086857	0.0322789	0.180004	0.0351229	0.130157	0.0430196	0.0353436	0.0716284	0.0480751	0.280839	0.0715007	0.149462	0.0197329	0.242892	0.00849071	0.0593345	0.331061	0.0844335	0.0274618	0.497709	1.1578e-100	0.1213937	0.342177	0.352558	0.0897982	0.215467	7.623425
9680	-13503.7	-13477.4	-26.24	0.310353	0.140207	0.19098	0.190485	0.251156	0.147183	0.220408	0.164246	0.188408	0.357608	0.149821	0.246287	0.25082	0.167749	0.243093	0.466698	0.368718	0.238935	0.290169	0.117507	0.171262	0.130759	1.05202	0.112755	0.091632	0.0511463	0.0785733	0.0808012	0.0201496	0.0456962	0.248849	0.0747867	0.100817	0.0430016	0.0511562	0.056937	0.0415474	0.16814	0.0773727	0.0860189	0.0354504	0.225577	0.0127755	0.0589721	0.335658	0.090554	0.0257765	0.489039	1.06077e-100	0.1278081	0.328586	0.376454	0.083158	0.211802	7.758055
9690	-13500.7	-13471.2	-29.4453	0.301571	0.156566	0.263748	0.150287	0.237483	0.152196	0.179066	0.137981	0.234494	0.467176	0.154394	0.167908	0.25082	0.235394	0.289023	0.357167	0.351618	0.249886	0.300506	0.12336	0.165552	0.114195	1.14454	0.128073	0.097445	0.0875679	0.044128	0.0991815	0.0201496	0.0787563	0.317542	0.0248037	0.0790639	0.0627091	0.0811467	0.0941894	0.0453305	0.180629	0.0655324	0.0827958	0.0123367	0.225577	0.0684674	0.0588092	0.3268	0.0937108	0.0158153	0.504864	1.0581e-100	0.1100285	0.318606	0.379095	0.0958614	0.206438	8.08036
9700	-13505.5	-13474.6	-30.8067	0.268699	0.22235	0.183032	0.127598	0.278158	0.167999	0.300924	0.160939	0.178147	0.433903	0.163951	0.158116	0.222256	0.265842	0.242205	0.334462	0.351618	0.268715	0.31371	0.121554	0.220971	0.121173	1.12344	0.137896	0.0907259	0.0852527	0.0572108	0.157635	0.0480702	0.0726872	0.257267	0.0565331	0.155014	0.0529019	0.0744673	0.026264	0.0293981	0.215412	0.0648329	0.153061	0.00835516	0.200523	0.0427799	0.0531525	0.31959	0.0873764	0.0210858	0.518795	1.03269e-100	0.1145552	0.328616	0.363647	0.0981611	0.209576	8.216049
9710	-13511.5	-13482.4	-29.1797	0.363214	0.148615	0.249035	0.0995212	0.264146	0.154254	0.21737	0.147877	0.253579	0.33096	0.16651	0.186214	0.310482	0.252043	0.173653	0.354608	0.301481	0.294866	0.328895	0.112891	0.204787	0.141855	1.23716	0.120529	0.117323	0.0691879	0.0712053	0.0762341	0.0566849	0.0552928	0.256141	0.0121861	0.0881627	0.0718093	0.0544786	0.0638067	0.0550927	0.204917	0.083151	0.111839	0.0123848	0.159554	0.0195817	0.0530897	0.295884	0.0997266	0.0269539	0.524345	1.01196e-100	0.1122338	0.327427	0.35988	0.0968794	0.215814	8.053576
9720	-13517.3	-13485	-32.3281	0.307052	0.175591	0.301175	0.161053	0.308709	0.131292	0.289803	0.183856	0.184315	0.346161	0.134471	0.169473	0.215917	0.212147	0.220874	0.312553	0.290264	0.294866	0.277176	0.124471	0.188462	0.140523	1.24326	0.128835	0.0560808	0.120766	0.0787001	0.178014	0.0715567	0.0385577	0.374084	0.00261202	0.0816438	0.0765145	0.0270401	0.0709664	0.128817	0.186991	0.0746269	0.141649	0.0304657	0.249751	0.0368466	0.0539472	0.296799	0.0846378	0.0320856	0.53253	1.00686e-100	0.1166088	0.323071	0.36262	0.0927983	0.221511	8.367986
9730	-13510.2	-13490.8	-19.4346	0.273215	0.137256	0.265275	0.145328	0.241438	0.141151	0.265246	0.129271	0.117224	0.341588	0.135142	0.162941	0.172576	0.179361	0.234323	0.233844	0.278104	0.29722	0.220053	0.159179	0.135442	0.0879276	0.976453	0.150892	0.0643644	0.074473	0.0394363	0.101794	0.0531863	0.0508202	0.19516	0.0180946	0.107695	0.0767294	0.058821	0.0735347	0.0496959	0.219425	0.0746269	0.0788146	0.0123713	0.1996	0.0488464	0.0684278	0.357466	0.0771615	0.032401	0.464544	1.13956e-100	0.123487	0.333546	0.35258	0.0928215	0.221052	7.077941
9740	-13504.7	-13480.6	-24.0407	0.308203	0.177534	0.183422	0.107838	0.216974	0.146081	0.202272	0.165096	0.20911	0.346759	0.105113	0.201155	0.253372	0.222805	0.202904	0.284557	0.321874	0.28161	0.236602	0.135848	0.210024	0.109761	1.10875	0.180985	0.096675	0.0716107	0.0636645	0.147957	0.0328113	0.039912	0.152755	0.0185019	0.0943611	0.079811	0.0833105	0.0506455	0.028117	0.161231	0.0675083	0.103047	0.0322546	0.267654	0.0274025	0.0649159	0.387856	0.0733736	0.022283	0.451571	1.09207e-100	0.1302345	0.322223	0.368506	0.0849416	0.22433	7.537876
9750	-13514	-13486.5	-27.4498	0.341422	0.134477	0.244565	0.203207	0.315877	0.0930572	0.170734	0.102419	0.212192	0.436105	0.112869	0.186186	0.21517	0.19105	0.272249	0.326152	0.291991	0.210326	0.175165	0.133442	0.188405	0.177443	1.17429	0.127213	0.0939431	0.069093	0.0439565	0.124915	0.0278351	0.0562515	0.232399	0.0503692	0.0708699	0.0928707	0.0587187	0.0939373	0.0791628	0.178737	0.0629339	0.139686	0.0391166	0.291082	0.0381842	0.0636728	0.341146	0.0862918	0.0228365	0.486053	1.0479e-100	0.117458	0.319542	0.365225	0.0958028	0.21943	7.88007
9760	-13511.2	-13476.7	-34.4708	0.3014	0.195355	0.265212	0.12876	0.214921	0.145219	0.188264	0.17427	0.26563	0.48635	0.152749	0.187783	0.23189	0.243475	0.19634	0.363717	0.350091	0.312345	0.263086	0.136017	0.203244	0.144195	1.3268	0.192533	0.117133	0.0970434	0.0293718	0.101221	0.0234547	0.0713499	0.278228	0.0397434	0.0898269	0.080559	0.0804771	0.115911	0.0491435	0.206595	0.110826	0.162542	0.0337606	0.205699	0.0179294	0.0591243	0.346121	0.0834384	0.0180324	0.493284	1.01994e-100	0.134543	0.33523	0.357799	0.0942697	0.212701	8.580463
9770	-13498.3	-13470.7	-27.6453	0.307796	0.201139	0.172454	0.151937	0.301705	0.105993	0.288507	0.112098	0.220759	0.394098	0.145374	0.158743	0.198126	0.223581	0.252082	0.415495	0.269321	0.25119	0.236919	0.128149	0.157671	0.120465	1.14492	0.151659	0.07707	0.0710566	0.0490496	0.0968681	0.011341	0.0664352	0.294484	0.0323071	0.152465	0.0566333	0.0330134	0.0673814	0.0363749	0.237415	0.09107	0.11396	0.0168822	0.244783	0.0396847	0.0527273	0.32265	0.104194	0.0201427	0.500286	1.03524e-100	0.1290561	0.320462	0.371099	0.095271	0.213168	7.898457
9780	-13505.1	-13475.5	-29.5706	0.33463	0.133888	0.199307	0.115878	0.201861	0.127041	0.253481	0.122185	0.261258	0.403711	0.145374	0.140752	0.215702	0.269178	0.276104	0.331672	0.343087	0.305901	0.230916	0.11501	0.218157	0.100388	1.07417	0.138756	0.0647022	0.131702	0.0890851	0.175109	0.0719056	0.0664352	0.258586	0.0323071	0.0769576	0.0608102	0.00998888	0.0506216	0.054925	0.385644	0.083874	0.105124	0.0509327	0.225894	0.0396847	0.0485197	0.324006	0.0978983	0.0220223	0.507554	1.00276e-100	0.1119286	0.327435	0.371093	0.090707	0.210765	8.092696
9790	-13505.9	-13478.4	-27.5349	0.306568	0.178907	0.227864	0.122316	0.298829	0.172161	0.236473	0.133086	0.250611	0.379735	0.068003	0.21637	0.252074	0.232746	0.302407	0.344618	0.312793	0.21343	0.300461	0.0920235	0.165087	0.161709	1.04328	0.112818	0.0748026	0.118291	0.0890851	0.157135	0.0391702	0.0664352	0.295837	0.0531802	0.0810941	0.0487745	0.001219	0.0918748	0.0406305	0.253187	0.0663218	0.0689294	0.0697211	0.134	0.0138387	0.0510317	0.320139	0.0997884	0.0208669	0.508174	1.00906e-100	0.1242592	0.328475	0.372179	0.0896546	0.209691	7.887899
9800	-13501.6	-13471.1	-30.5466	0.290521	0.130449	0.169314	0.123391	0.269487	0.126321	0.262897	0.180227	0.175989	0.496259	0.140435	0.150241	0.227212	0.248598	0.241025	0.264166	0.321444	0.259243	0.278177	0.111324	0.18386	0.131622	1.33806	0.150963	0.0988096	0.0655175	0.0373038	0.133193	0.0320548	0.0868429	0.297909	0.0201115	0.166347	0.0680268	0.0246702	0.0887813	0.0500788	0.306412	0.076188	0.0807165	0.0706456	0.174172	0.0408922	0.0523592	0.316615	0.0824514	0.0311361	0.517438	1.02844e-100	0.1159371	0.331223	0.363466	0.0946685	0.210642	8.189897
9810	-13506.3	-13478.4	-27.8444	0.335856	0.170475	0.191188	0.143323	0.228384	0.177313	0.233236	0.165537	0.171463	0.385034	0.0864835	0.202889	0.231057	0.199823	0.271885	0.34944	0.323723	0.229634	0.237832	0.123283	0.195056	0.130452	1.16709	0.11579	0.126535	0.103175	0.059596	0.187708	0.0450639	0.115737	0.256317	0.0483384	0.0995057	0.0628285	0.0250052	0.0603578	0.0687237	0.221279	0.10902	0.065331	0.00470617	0.17598	0.0166963	0.0641692	0.276912	0.0913547	0.0314114	0.536153	1.09593e-100	0.1312508	0.316883	0.371227	0.101095	0.210795	7.918152
9820	-13511.1	-13480.1	-31.018	0.326133	0.159235	0.227793	0.18128	0.258349	0.126907	0.233236	0.128843	0.211667	0.477057	0.101539	0.221761	0.266843	0.212243	0.351278	0.299633	0.353548	0.25118	0.262375	0.127284	0.218523	0.151417	1.15986	0.119113	0.123161	0.129071	0.0676008	0.100528	0.00613974	0.133313	0.291886	0.0320975	0.138236	0.0378236	0.0359196	0.0776793	0.031532	0.262086	0.0685778	0.0650624	0.0210015	0.166654	0.020905	0.0628692	0.290922	0.0865116	0.0238726	0.535824	1.07132e-100	0.1226226	0.312364	0.367391	0.104454	0.215791	8.236369
9830	-13499.1	-13466.9	-32.187	0.378585	0.173101	0.316343	0.172325	0.264886	0.128107	0.270437	0.101881	0.203513	0.422748	0.179748	0.191233	0.244351	0.212616	0.289504	0.400323	0.326363	0.275329	0.260805	0.128668	0.203149	0.13101	1.18429	0.158266	0.111125	0.0786154	0.0675386	0.12103	0.00123762	0.0623681	0.25531	0.0273946	0.11583	0.0727345	0.0786357	0.0583619	0.0905971	0.237245	0.0812202	0.0861205	0.00472011	0.176273	0.00824621	0.0585628	0.330711	0.0885501	0.0203475	0.501828	1.0549e-100	0.1334495	0.324355	0.369038	0.0940438	0.212563	8.352184
9840	-13502.5	-13475.5	-26.9659	0.276627	0.179102	0.264575	0.205321	0.278032	0.120211	0.246134	0.190607	0.173918	0.343935	0.184068	0.131853	0.225801	0.212397	0.212913	0.323038	0.330323	0.23886	0.259059	0.118478	0.22681	0.196131	0.965692	0.185554	0.075424	0.0891833	0.0705249	0.13397	0.00206635	0.070983	0.227114	0.0366529	0.105843	0.0795978	0.0909365	0.0782836	0.0890153	0.200337	0.0794032	0.0665279	0.0300333	0.209955	0.00482046	0.0549077	0.297216	0.0970507	0.01953	0.531296	1.01336e-100	0.1330945	0.316567	0.369713	0.0991004	0.214619	7.83011
9850	-13500.6	-13472.3	-28.2865	0.292199	0.170238	0.177777	0.183004	0.262176	0.14914	0.246134	0.175872	0.200187	0.283468	0.124885	0.183175	0.318962	0.207042	0.259864	0.292403	0.32401	0.281241	0.248051	0.135853	0.253225	0.166575	1.13566	0.126743	0.0598983	0.0615738	0.039127	0.144576	0.0422894	0.0698644	0.223196	0.0483837	0.0844956	0.0773568	0.095561	0.0782836	0.0574751	0.282166	0.0575713	0.0943466	0.0458246	0.19756	0.00562723	0.0580068	0.351122	0.0956488	0.0258768	0.469346	1.01712e-100	0.1241864	0.303809	0.37934	0.0957422	0.221109	7.963061
9860	-13507.4	-13481.2	-26.1668	0.268919	0.234946	0.272024	0.181978	0.285155	0.14914	0.227144	0.169378	0.144278	0.383038	0.127204	0.194573	0.200807	0.226478	0.21192	0.37589	0.259262	0.277403	0.259154	0.112228	0.203434	0.103301	1.02494	0.223345	0.0903287	0.0701397	0.041913	0.141025	0.0352501	0.0448132	0.206859	0.0365726	0.100278	0.0386085	0.0907871	0.0426969	0.0720059	0.198334	0.0774471	0.0523753	0.0719123	0.195387	0.0276691	0.0557848	0.348866	0.101013	0.0266745	0.467662	1.01059e-100	0.1317616	0.318663	0.372551	0.0950177	0.213768	7.750338
9870	-13504	-13477.9	-26.0969	0.334433	0.1502	0.246572	0.190727	0.210874	0.172565	0.203333	0.140628	0.179799	0.314564	0.126889	0.114921	0.241214	0.234548	0.21192	0.401923	0.298277	0.258049	0.273956	0.1412	0.203091	0.129664	1.10767	0.133294	0.0758984	0.1489	0.10503	0.113697	0.00467052	0.0448132	0.21601	0.0592847	0.117254	0.0495884	0.0656026	0.0906782	0.0354066	0.206935	0.0947483	0.0683741	0.0462668	0.156227	0.0227432	0.0602378	0.339912	0.0932517	0.025441	0.481157	1.1485e-100	0.1408198	0.308214	0.381027	0.0913136	0.219446	7.742444
9880	-13501.1	-13468.7	-32.3579	0.304013	0.175294	0.236012	0.167997	0.328314	0.142289	0.256488	0.144874	0.205465	0.413963	0.148532	0.177232	0.30766	0.203537	0.272871	0.415242	0.31668	0.271862	0.271083	0.150035	0.265231	0.0931156	1.10084	0.0854266	0.0892947	0.103863	0.068792	0.160948	0.0267696	0.055124	0.252106	0.0383522	0.128409	0.097714	0.0306717	0.057901	0.0511787	0.254583	0.0770847	0.0780397	0.0621309	0.255444	0.0278956	0.0549792	0.355105	0.0900386	0.0250373	0.47484	1.05493e-100	0.1226249	0.322981	0.376147	0.0847923	0.21608	8.370356
9890	-13505.8	-13472.2	-33.6034	0.298281	0.178534	0.204467	0.126821	0.299015	0.130291	0.206245	0.186928	0.220732	0.408037	0.117951	0.236019	0.293126	0.235617	0.28128	0.387402	0.33059	0.280814	0.287626	0.111564	0.216038	0.110182	1.1234	0.154738	0.0846706	0.105153	0.0492614	0.136775	0.068655	0.0888573	0.27351	0.0308047	0.0964647	0.0662014	0.0460741	0.0548917	0.1141	0.312273	0.110587	0.116251	0.0498676	0.23966	0.0254379	0.0561053	0.334218	0.0887358	0.0215863	0.499354	1.02598e-100	0.1198624	0.304717	0.385873	0.0890779	0.220332	8.495188
9900	-13501.1	-13475.8	-25.3678	0.285343	0.176252	0.232493	0.11108	0.249107	0.147868	0.198613	0.213509	0.161977	0.290616	0.15624	0.154191	0.214821	0.204187	0.221766	0.319578	0.331857	0.256686	0.292366	0.118921	0.144951	0.104347	1.18056	0.173685	0.0453049	0.0736253	0.0654109	0.145482	0.0222149	0.0689965	0.270028	0.00737283	0.117699	0.0697354	0.00524077	0.0465381	0.0475116	0.23745	0.110587	0.0605295	0.064136	0.198651	0.0736639	0.0605078	0.333645	0.0931484	0.0246301	0.488069	1.077e-100	0.1241191	0.320164	0.370616	0.0900834	0.219137	7.671196
9910	-13511.5	-13484.2	-27.2924	0.280074	0.178076	0.25036	0.171744	0.301133	0.0910045	0.218999	0.105903	0.199721	0.39168	0.158385	0.172729	0.234081	0.217321	0.243674	0.352965	0.304023	0.262806	0.230083	0.171358	0.234374	0.122462	1.08619	0.172766	0.0659506	0.0873393	0.0312805	0.187112	0.0220686	0.0559955	0.197633	0.0120343	0.0910916	0.0468282	0.0304834	0.0532508	0.0475116	0.233135	0.0971933	0.0720628	0.0605644	0.260739	0.0595932	0.0628034	0.334437	0.082587	0.0245278	0.495645	1.09372e-100	0.1229328	0.327607	0.37394	0.0848522	0.213601	7.863778
9920	-13499.4	-13476.3	-23.0448	0.257414	0.154045	0.24266	0.130342	0.264774	0.0928592	0.274286	0.140784	0.197072	0.397595	0.127675	0.147541	0.25856	0.197144	0.20614	0.358827	0.311619	0.235885	0.230083	0.115579	0.180798	0.127958	1.00123	0.108218	0.0637801	0.0797948	0.064317	0.174631	0.00971951	0.0558809	0.212538	0.0318407	0.0672976	0.0696634	0.0859987	0.0524109	0.0559271	0.228563	0.0926799	0.0776237	0.0029188	0.228828	0.0261949	0.0609823	0.333068	0.082055	0.0221732	0.501721	1.12886e-100	0.1161681	0.316994	0.363029	0.0941886	0.225788	7.439698
9930	-13512.9	-13484.6	-28.32	0.291094	0.220746	0.232348	0.158637	0.197543	0.126489	0.217146	0.170323	0.198786	0.478931	0.151934	0.160668	0.203324	0.27877	0.294945	0.350803	0.228163	0.278958	0.234822	0.136665	0.197596	0.152834	1.04253	0.17268	0.0526269	0.107981	0.0839573	0.150044	0.0105644	0.0475286	0.211711	0.00174262	0.0689114	0.0793975	0.1496	0.0363427	0.0763617	0.259363	0.0563304	0.0870727	0.00995645	0.237551	0.0637903	0.0493294	0.309311	0.0814113	0.0246658	0.535283	1.05222e-100	0.1127019	0.344084	0.359456	0.0882792	0.20818	7.967567
9940	-13510.7	-13481.2	-29.4504	0.263753	0.195675	0.218376	0.136232	0.220445	0.166372	0.27393	0.104967	0.224663	0.445373	0.151934	0.169741	0.229341	0.234809	0.246905	0.249466	0.367105	0.232157	0.240047	0.137833	0.197596	0.0963054	1.13328	0.215312	0.108715	0.100289	0.0324829	0.151204	0.0284046	0.0364698	0.325728	0.018288	0.11448	0.112147	0.0998702	0.0324405	0.0635016	0.194136	0.101216	0.0624419	0.095413	0.238694	0.0123911	0.0485849	0.366264	0.0770342	0.0259385	0.482179	1.03634e-100	0.1193987	0.325439	0.382137	0.0802632	0.21216	8.079932
9950	-13505.8	-13479.8	-26.0215	0.262316	0.219472	0.228129	0.158193	0.248025	0.111807	0.24906	0.123559	0.163238	0.343693	0.123636	0.147856	0.23386	0.260799	0.177933	0.31725	0.314897	0.294444	0.276159	0.127175	0.155934	0.165725	1.11742	0.150717	0.092769	0.087539	0.0904433	0.153158	0.0417442	0.00467899	0.205258	0.0610039	0.12745	0.0330141	0.0211378	0.028804	0.0743663	0.214195	0.0548992	0.170585	0.061769	0.207314	0.0367747	0.057899	0.353797	0.0807106	0.0278302	0.479763	1.00572e-100	0.1077601	0.320694	0.378217	0.0817752	0.219315	7.738203
9960	-13505.9	-13478	-27.8975	0.363965	0.130198	0.248638	0.169061	0.231227	0.163397	0.201975	0.159876	0.209686	0.366507	0.146483	0.132374	0.240329	0.266675	0.290113	0.316882	0.304211	0.229814	0.301939	0.0954623	0.184309	0.155477	1.04379	0.189436	0.0722914	0.0799645	0.0635476	0.108149	0.0425812	0.0223988	0.203383	0.024296	0.0763945	0.0825428	0.082089	0.02893	0.0573381	0.20665	0.0926767	0.101355	0.0670482	0.327342	0.041501	0.0542066	0.358166	0.07476	0.0336768	0.47919	1.02285e-100	0.1428729	0.32607	0.372124	0.0823531	0.219452	7.922299
9970	-13503.6	-13475.1	-28.4616	0.330192	0.223955	0.20862	0.106312	0.295737	0.130362	0.240161	0.104632	0.176236	0.398863	0.156731	0.185802	0.199154	0.20571	0.227659	0.323076	0.335788	0.234287	0.304487	0.145489	0.16507	0.133607	1.11147	0.169151	0.116106	0.102074	0.0516233	0.201385	0.040931	0.0334798	0.221703	0.0222502	0.100579	0.0393038	0.0606269	0.107417	0.045264	0.229773	0.0648992	0.121563	0.0320675	0.200961	0.0757625	0.0513174	0.350267	0.103635	0.0277384	0.467042	1.05742e-100	0.126733	0.322325	0.377773	0.0860333	0.213868	7.980317
9980	-13518.1	-13486.7	-31.3949	0.255751	0.254527	0.221263	0.146847	0.286528	0.181529	0.209911	0.175171	0.246437	0.381546	0.136325	0.136372	0.241306	0.25116	0.280336	0.320201	0.297855	0.334888	0.242601	0.15289	0.280692	0.114119	1.19729	0.101049	0.13658	0.0891631	0.0447645	0.0881999	0.0334959	0.0614241	0.234827	0.00743286	0.094768	0.0323961	0.016664	0.035537	0.06383	0.285863	0.0794838	0.101327	0.122286	0.255837	0.0429667	0.0583743	0.334076	0.0911006	0.0268606	0.489588	1.00854e-100	0.1288605	0.309188	0.371776	0.092298	0.226738	8.273441
9990	-13506.6	-13477.1	-29.5387	0.351126	0.225743	0.249427	0.101883	0.253249	0.177762	0.213881	0.155714	0.194494	0.499487	0.150638	0.176607	0.274814	0.233184	0.241355	0.352649	0.3118	0.252787	0.234047	0.165823	0.165091	0.120384	0.968989	0.150563	0.135694	0.11499	0.0847468	0.166897	0.0291135	0.0330914	0.214652	0.0335451	0.0442713	0.0597765	0.079308	0.0464946	0.0537436	0.190295	0.0975144	0.110001	0.092233	0.233759	0.0475066	0.0628766	0.33298	0.0907813	0.0213624	0.491999	1.13237e-100	0.1157145	0.29979	0.379245	0.0931313	0.227833	8.089129
10000	-13503.7	-13475.9	-27.8318	0.252545	0.169556	0.257084	0.171383	0.22608	0.115459	0.223757	0.134197	0.203142	0.401948	0.168215	0.119385	0.287125	0.202726	0.283304	0.355516	0.345525	0.242481	0.255313	0.117726	0.193792	0.121686	1.27393	0.0996853	0.101103	0.11499	0.0592752	0.147218	0.0584748	0.0086598	0.224244	0.0267219	0.0519437	0.0792143	0.00259999	0.0689129	0.051397	0.209424	0.116736	0.0825318	0.0642028	0.193298	0.0337203	0.0603526	0.355334	0.0900385	0.0192233	0.475051	1.23287e-100	0.1378581	0.312775	0.368959	0.0948793	0.223386	7.91623
10010	-13500.7	-13471.5	-29.2309	0.298673	0.151263	0.217476	0.135625	0.292334	0.154418	0.192964	0.14524	0.196854	0.406219	0.109944	0.196699	0.223026	0.190651	0.278766	0.458925	0.321777	0.259459	0.299673	0.139249	0.164003	0.145563	1.156	0.163845	0.139097	0.0923306	0.0551635	0.123914	0.0503364	0.0473698	0.190902	0.0142059	0.100933	0.0571364	0.00454118	0.0858973	0.0688159	0.219705	0.0594705	0.0957958	0.0565396	0.247188	0.04822	0.0586783	0.312741	0.1056	0.0126546	0.510327	1.32332e-100	0.1371666	0.32539	0.357208	0.0968826	0.22052	8.056211
10020	-13508	-13479.9	-28.0647	0.252679	0.158657	0.25576	0.118634	0.321738	0.0874792	0.241964	0.15051	0.162244	0.342526	0.12798	0.195005	0.275009	0.23965	0.212613	0.401779	0.396866	0.239013	0.266451	0.158673	0.16472	0.151539	1.12756	0.176749	0.0487394	0.12255	0.0518241	0.0738737	0.0508902	0.0508974	0.211764	0.0421817	0.0913846	0.0562418	0.0132494	0.113111	0.0789271	0.198982	0.0567066	0.114503	0.0700136	0.254183	0.0160362	0.05351	0.302265	0.100124	0.0160405	0.528061	1.11726e-100	0.1144797	0.323909	0.373086	0.0903695	0.212636	7.941859
10030	-13511.6	-13484.5	-27.101	0.310051	0.173273	0.25576	0.127205	0.244886	0.158291	0.241036	0.136751	0.240158	0.345435	0.154564	0.165109	0.306911	0.197153	0.295423	0.341007	0.335155	0.309715	0.198939	0.157579	0.236029	0.161151	0.967288	0.232687	0.103539	0.0891577	0.0230506	0.116974	0.0219519	0.0750763	0.212304	0.0108356	0.0810294	0.065883	0.00521582	0.0463807	0.0488689	0.189265	0.0429071	0.145837	0.0513008	0.198079	0.0242009	0.0520872	0.32579	0.114067	0.0267676	0.481288	1.15818e-100	0.1351951	0.322215	0.373498	0.0869723	0.217315	7.843415
