Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
6240	-3286.978	-3303.852	16.87317	3.786256	0.1784057	0.0171653	0.0213427	0.047028	0.0165896	0.0194584	0.0389348	0.0120835	0.0118932	0.0151222	0.014534	0.0104633	0.0270143	0.0083647	0.0259007	0.01491834	0.1386373	0.0140233	0.582089	0.00950899	0.00954002	0.377684	0.00715474	22.0008	0.02101101	-4.205164	0.000230242	0.0223196	0.325007	3.65244	0.303489	0.291305	0.126656	0.27855	0.1596483	0.1316081
6250	-3286.636	-3299.017	12.38104	3.656774	0.1649984	0.0275876	0.0162599	0.0255251	0.00463605	0.0171718	0.0222612	0.01301	0.00981567	0.0210434	0.0187741	0.00289019	0.0374523	0.025877	0.0281649	0.01768911	-0.2785595	0.0128224	0.527374	0.00856081	0.00672795	0.442221	0.00229368	19.87772	0.3139664	-4.034806	0.000122689	0.0163275	0.286463	3.69709	0.290548	0.300576	0.116722	0.292153	0.03540686	8.86739
6260	-3287.377	-3299.602	12.22514	4.27493	0.1626799	0.0233759	0.0186429	0.0455148	0.0067265	0.0229813	0.0275158	0.020876	0.0112519	0.011153	0.0161052	0.0236087	0.0231792	0.0319498	0.0345423	0.01645703	-0.1080138	0.0124149	0.444316	0.00449244	0.0066362	0.531911	0.000229114	25.71431	0.2523697	-4.107002	0.00010888	0.0153867	0.279655	3.70485	0.310039	0.298078	0.123284	0.268599	0.144356	1.748246
6270	-3282.218	-3297.964	15.74592	3.762596	0.1707952	0.0163217	0.0170769	0.0481778	0.00937314	0.0251031	0.0215486	0.0192882	0.0156274	0.00905109	0.0194184	0.0230258	0.0193937	0.0151515	0.0345423	0.02103568	-0.2929649	0.0172199	0.532316	0.00666978	0.00328713	0.439931	0.000575573	16.76301	0.3092227	-3.861535	0.000163036	0.0188048	0.303308	3.67772	0.299461	0.296501	0.137654	0.266384	0.01625782	19.01993
6280	-3282.263	-3298.69	16.42609	3.869333	0.2053912	0.0163217	0.0119892	0.0258822	0.0228155	0.0165924	0.0241594	0.037235	0.0137743	0.0112155	0.0113534	0.00850675	0.0556944	0.0173519	0.0192837	0.01763299	-0.06050291	0.0173113	0.526387	0.00283307	0.00519134	0.444901	0.00337671	24.07045	0.1017301	-4.037984	0.00063674	0.0369425	0.397581	3.56484	0.29047	0.286693	0.150051	0.272787	0.0412272	2.467548
6290	-3291.049	-3301.142	10.0928	3.869333	0.1859023	0.0112099	0.0160102	0.0317653	0.0301595	0.015564	0.0248435	0.0173005	0.0136634	0.0156501	0.0384347	0.0381675	0.0146984	0.00497206	0.0129232	0.01335829	0.1079251	0.0205446	0.526306	0.000642369	0.00360416	0.444832	0.00407106	41.57899	0.171211	-4.315618	0.000314638	0.0260589	0.345876	3.62775	0.291075	0.305415	0.142164	0.261346	0.2791362	0.6133603
6300	-3290.929	-3306.055	15.12562	3.869333	0.1493924	0.0169737	0.0167483	0.0240751	0.013477	0.0267051	0.0265252	0.0203958	0.0152413	0.0195477	0.0216175	0.0306721	0.0216137	0.0220661	0.0202997	0.02062362	0.2658409	0.0102358	0.486092	0.000849197	0.0111194	0.487188	0.00451518	32.0798	0.1521275	-3.881318	5.11251e-05	0.0105637	0.239993	3.74939	0.306232	0.297082	0.143295	0.25339	0.4179685	0.363969
6310	-3288.496	-3304.092	15.59654	4.383581	0.1953314	0.0209498	0.0128172	0.0332854	0.0262459	0.0226843	0.029184	0.025852	0.00711622	0.0110714	0.0120892	0.0130688	0.0153736	0.0251904	0.0165053	0.01424569	0.09726438	0.0183985	0.469424	0.000425349	0.00337565	0.500256	0.00812015	21.28828	0.1576272	-4.251301	0.000450383	0.0311263	0.371364	3.59706	0.303818	0.309272	0.137395	0.249515	0.2548916	0.6184088
6320	-3291.229	-3304.959	13.72983	5.984497	0.1909779	0.0152329	0.0162101	0.0317941	0.00908226	0.0289638	0.0337516	0.0383065	0.00666177	0.00547264	0.0202765	0.00587788	0.00545751	0.0162686	0.00713647	0.01075218	0.110105	0.0204865	0.51855	0.00700125	0.00346612	0.434196	0.0163004	30.4535	0.08882371	-4.532647	0.000383334	0.0287381	0.359704	3.61117	0.305509	0.3043	0.125141	0.265051	0.1989287	0.4465103
6330	-3286.516	-3301.535	15.01934	4.735833	0.2069242	0.0149501	0.0126761	0.0394847	0.0128986	0.0208517	0.0323547	0.0363193	0.00419846	0.0105001	0.024945	0.00905996	0.0084737	0.0241865	0.017893	0.01926071	-0.09907463	0.0216199	0.547239	0.00269082	0.00145805	0.421227	0.00576551	28.83312	0.1320768	-3.949688	0.000669253	0.0378631	0.401486	3.55998	0.266342	0.309855	0.141711	0.282092	0.03300216	4.002065
6340	-3288.934	-3301.844	12.91031	4.024702	0.2037898	0.0293265	0.00824612	0.0557462	0.0210682	0.0267698	0.041383	0.0125179	0.00547939	0.0192634	0.0136543	0.0209804	0.0130881	0.015132	0.017893	0.02274955	-0.05619032	0.0168286	0.586829	0.0025648	0.00188101	0.388277	0.00362	25.90449	0.2004291	-3.78321	0.000603974	0.03599	0.393476	3.56993	0.301825	0.287413	0.120053	0.290709	0.1442387	1.389565
6350	-3284.373	-3302.482	18.109	4.148143	0.188716	0.0172462	0.0130808	0.0443343	0.00779813	0.0189026	0.0342339	0.0273912	0.0165441	0.0104943	0.0237526	0.0126877	0.0206644	0.0170994	0.0262221	0.02076982	0.07458025	0.0194123	0.594021	0.00580188	0.0105402	0.359534	0.0106907	14.42892	0.02813459	-3.874254	0.000351503	0.0275299	0.353572	3.61855	0.27483	0.319025	0.11614	0.290005	0.1027148	0.2739097
6360	-3286.431	-3300.366	13.93468	4.219132	0.1602466	0.0526609	0.0137444	0.0456599	0.0194725	0.0146996	0.0478417	0.0230697	0.0296471	0.0128114	0.0091465	0.0178874	0.0161018	0.0192844	0.0145182	0.01876785	-0.2079326	0.00870016	0.509663	0.00300148	0.00849907	0.464378	0.00575854	19.09386	0.2666028	-3.97561	9.56993e-05	0.0144305	0.27247	3.713	0.323716	0.293685	0.124859	0.25774	0.05867023	4.54409
6370	-3289.328	-3299.693	10.36481	3.69355	0.1791197	0.0262547	0.0108619	0.0544543	0.0173279	0.0278414	0.0270188	0.027608	0.0487379	0.0128385	0.0134493	0.0403792	0.0493946	0.0339184	0.0161392	0.03850256	0.07826629	0.0139333	0.484074	0.0071375	0.016241	0.469224	0.0093904	11.2399	0.005607249	-3.257031	0.000237461	0.0226642	0.327017	3.65008	0.273351	0.308551	0.142156	0.275942	0.08387354	0.06685362
6380	-3289.919	-3301.274	11.35504	3.635706	0.1602934	0.0228868	0.0132902	0.0538011	0.0080652	0.0264365	0.0397793	0.0375196	0.0738855	0.0203942	0.0134493	0.0260168	0.0565993	0.0348897	0.0370911	0.02233169	0.002811687	0.00957421	0.493209	0.00793758	0.0158153	0.466589	0.00687553	7.654216	0.0422302	-3.801749	9.59403e-05	0.0144486	0.272609	3.71285	0.291344	0.297021	0.129327	0.282309	0.04504189	0.9375762
6390	-3286.834	-3299.673	12.83855	3.635706	0.1841035	0.032536	0.0101829	0.0442031	0.0254335	0.0262168	0.0400341	0.0282468	0.0635735	0.0163662	0.0185111	0.037824	0.0187822	0.0632734	0.0285937	0.03320492	-0.1355365	0.0116549	0.49297	0.0117395	0.0163251	0.466363	0.00094694	6.438496	0.1880994	-3.405057	0.000292602	0.0251375	0.340916	3.63365	0.301854	0.299371	0.126613	0.272162	0.0525629	3.578558
6400	-3290.203	-3301.191	10.98749	3.354355	0.1847222	0.0430169	0.0154902	0.0665231	0.0116417	0.0207615	0.0577886	0.0211184	0.0672585	0.0096463	0.0320002	0.037824	0.0243505	0.0315851	0.0496419	0.03562729	0.03237949	0.0173808	0.515139	0.00629324	0.0123644	0.448346	0.000476555	6.15022	0.08264667	-3.334643	0.00030005	0.0254527	0.342625	3.63162	0.293982	0.294251	0.134653	0.277114	0.1150262	0.7185033
6410	-3286.181	-3297.706	11.52457	3.30796	0.1783969	0.0263665	0.0168179	0.0460913	0.0109858	0.0178515	0.0401801	0.0349017	0.0251511	0.0140981	0.0431455	0.0433735	0.0216003	0.050303	0.0530058	0.02642398	-0.07662889	0.00746678	0.521569	0.00964622	0.0067899	0.453943	0.000584774	14.72216	0.1505749	-3.633483	0.000230154	0.0223154	0.324982	3.65247	0.307441	0.296069	0.145175	0.251315	0.07394605	2.036281
6420	-3282.949	-3299.407	16.45795	3.977042	0.1633914	0.0236145	0.0223369	0.0415018	0.0184559	0.0156249	0.0267866	0.0222053	0.0200252	0.0197274	0.0252545	0.012726	0.0276188	0.0262022	0.0284045	0.02183259	-0.06803869	0.0114534	0.522202	0.00193682	0.00561356	0.454494	0.00429992	21.10406	0.1446126	-3.824352	0.000112985	0.0156723	0.281748	3.70247	0.307771	0.294806	0.145277	0.252146	0.07657395	1.888536
6430	-3289.236	-3306.8	17.56476	3.822016	0.1915261	0.0142248	0.0214628	0.025578	0.0208378	0.0145057	0.0144878	0.0160409	0.0109944	0.0170281	0.0270304	0.0209198	0.00546681	0.0133056	0.0115752	0.01393464	0.119105	0.0127478	0.536979	0.00186878	0.00827338	0.428388	0.0117435	36.24934	0.1710122	-4.273377	0.000391353	0.0290344	0.361182	3.60939	0.310204	0.294893	0.119879	0.275023	0.2901172	0.5894591
6440	-3282.059	-3302.057	19.99815	3.822016	0.1735394	0.0202658	0.0186945	0.0371818	0.0135322	0.0208605	0.0205326	0.0160409	0.0166741	0.0223948	0.0162587	0.012706	0.0139436	0.0133056	0.0205834	0.01977279	0.169415	0.0224371	0.538328	0.00192705	0.00599314	0.429464	0.00185068	20.29759	0.006992535	-3.923449	0.000185291	0.0200385	0.311189	3.66859	0.315656	0.296842	0.138445	0.249057	0.1764075	0.03963853
6450	-3284.36	-3299.483	15.12306	3.689134	0.1526893	0.0177395	0.0262529	0.0362817	0.0203213	0.0180748	0.0228666	0.0317829	0.0144903	0.0119915	0.0189637	0.0134425	0.0293722	0.0180473	0.0179489	0.01829254	0.1173335	0.00984342	0.507491	0.000227291	0.0171352	0.463822	0.00148091	28.66478	0.1627971	-4.001262	6.24366e-05	0.0116687	0.249923	3.73835	0.274242	0.318165	0.125977	0.281616	0.2801306	0.5811471
6460	-3289.789	-3305.376	15.58687	3.689134	0.155146	0.015612	0.0253221	0.0240426	0.0143211	0.0168283	0.0256415	0.0280219	0.0161893	0.0256207	0.0135131	0.0180325	0.035655	0.00801257	0.0147311	0.01861446	-0.2005705	0.0078973	0.47677	0.0053371	0.0162692	0.488575	0.00515127	38.18783	0.2293154	-3.983816	7.20638e-05	0.0125317	0.257288	3.73011	0.299088	0.284435	0.139968	0.276509	0.02874495	7.977589
6470	-3288.911	-3303.504	14.59341	4.329152	0.1349757	0.0151903	0.0236657	0.0306856	0.0335712	0.0123882	0.0251109	0.0319039	0.0152733	0.0254759	0.0330381	0.0123747	0.0144218	0.00801257	0.0352731	0.0193551	-0.1320154	0.0109302	0.477424	0.00849502	0.00944038	0.489245	0.00446513	29.80946	0.1453332	-3.944799	1.90166e-05	0.00645478	0.196194	3.79733	0.294131	0.295342	0.136648	0.273879	0.01331775	10.91274
6480	-3289.523	-3306.465	16.94193	4.329152	0.1865777	0.0139374	0.0256606	0.0295572	0.0339731	0.0190494	0.0212193	0.0272442	0.0199304	0.0134386	0.0192866	0.00786424	0.0169406	0.0127778	0.0122075	0.02084533	0.1237531	0.0147738	0.55629	0.0052995	0.00426954	0.416847	0.00251983	28.60355	0.02465372	-3.870625	0.000323217	0.0264087	0.34773	3.62554	0.264098	0.283989	0.146803	0.30511	0.1484068	0.1661226
6490	-3287.812	-3305.873	18.06054	4.335026	0.1891796	0.01643	0.0229839	0.0265632	0.0132053	0.0178421	0.0153846	0.0355235	0.00871821	0.0179905	0.0116548	0.00537622	0.0112904	0.0102231	0.00509317	0.01081224	0.1589462	0.0139843	0.578152	0.0142367	0.00954209	0.380383	0.00370245	48.7233	0.0341864	-4.527077	0.000357865	0.0277757	0.354833	3.61703	0.293556	0.292559	0.142764	0.271122	0.1931326	0.17701
6500	-3285.539	-3303.559	18.02019	4.973444	0.19131	0.0160735	0.0182394	0.0326043	0.0170723	0.0146024	0.0156519	0.0368351	0.00778983	0.0117995	0.0172677	0.0046169	0.0158919	0.00697612	0.00751412	0.01377145	0.0621492	0.0192884	0.50361	0.00716728	0.00905441	0.454792	0.0060882	30.49158	0.08619878	-4.285158	0.000388178	0.0289174	0.3606	3.61009	0.299628	0.281327	0.141379	0.277666	0.148348	0.581058
6510	-3291.643	-3307.551	15.90782	4.973444	0.2174966	0.0129037	0.0232598	0.0350174	0.0167968	0.012227	0.0190422	0.0435231	0.00504258	0.0151722	0.0200391	0.0145021	0.0185235	0.0150814	0.0115744	0.01676527	0.2458858	0.0166136	0.49854	0.00502746	0.000866649	0.47195	0.00700224	39.86403	0.0150999	-4.088446	0.000925616	0.0444396	0.427764	3.52687	0.269026	0.31522	0.153133	0.262621	0.2609857	0.05785717
6520	-3287.309	-3301.035	13.72598	4.609586	0.1775397	0.0260577	0.0233056	0.0295952	0.0125739	0.00952254	0.0183418	0.0490381	0.00831527	0.0145376	0.00884755	0.00566424	0.0296051	0.01407	0.0135897	0.01078791	0.1213167	0.0157328	0.463843	0.00646078	9.5705e-05	0.507705	0.00616213	36.04089	0.0007262812	-4.529329	0.000221705	0.0219051	0.322563	3.65531	0.297845	0.294769	0.133377	0.274009	0.122043	0.005951027
6530	-3294.468	-3305.752	11.28367	4.662104	0.19983	0.0269262	0.0355029	0.0429606	0.0164338	0.0218144	0.0295658	0.0490381	0.011098	0.0174799	0.0153506	0.00633199	0.0189597	0.0168823	0.0353072	0.02244165	0.0150667	0.0095628	0.517817	0.00389083	0.00141446	0.449979	0.0173362	23.88345	0.1759367	-3.796837	0.000528087	0.0336775	0.383214	3.58258	0.274166	0.33726	0.115633	0.272941	0.1910034	0.9211182
6540	-3287.764	-3301.779	14.01499	4.662104	0.1650329	0.0281169	0.017918	0.054102	0.0223769	0.021501	0.0260006	0.0344783	0.021314	0.0113329	0.00736996	0.0117582	0.0248912	0.00763595	0.0323467	0.02058722	0.1026858	0.00846926	0.608618	0.00365744	0.00144816	0.364676	0.0131317	23.68537	0.00909129	-3.883085	0.000122904	0.0163418	0.286564	3.69697	0.292358	0.295877	0.134929	0.276836	0.1117771	0.08133413
6550	-3284.248	-3298.6	14.35212	4.337531	0.1653453	0.0194677	0.0170155	0.0498419	0.0213623	0.0206143	0.0293847	0.0411734	0.0254528	0.00692546	0.028714	0.024117	0.0271894	0.0177527	0.031678	0.0235528	0.239388	0.0118946	0.543771	0.00870083	0.000812518	0.420993	0.0138281	15.56213	0.01054926	-3.74851	0.000124865	0.0164708	0.287478	3.69593	0.292839	0.301236	0.132522	0.273404	0.2499372	0.04220764
6560	-3291.996	-3308.214	16.21838	4.503402	0.2278775	0.00992476	0.0168476	0.0359522	0.022374	0.0158226	0.0342522	0.0152518	0.0391393	0.00355188	0.0128681	0.0144066	0.0134246	0.0207286	0.0337331	0.02054222	-0.02592264	0.0161287	0.49828	0.000671522	0.00935371	0.459699	0.0158668	11.69562	0.03469336	-3.885273	0.00123587	0.0512464	0.452456	3.49506	0.282675	0.273612	0.15467	0.289043	0.008770718	3.955589
6570	-3284.427	-3301.811	17.3837	4.409865	0.1788734	0.0184808	0.0172986	0.0420526	0.0104446	0.0203388	0.0320375	0.0305728	0.0406514	0.00940849	0.0174185	0.00864032	0.0187166	0.0301764	0.0110519	0.01714763	0.118679	0.0255323	0.490055	0.00402963	0.00560969	0.452111	0.0226626	9.645173	0.03937631	-4.065895	0.000234952	0.0225451	0.326324	3.6509	0.29998	0.296013	0.138576	0.265431	0.1580553	0.2491299
6580	-3289.56	-3306.55	16.98936	4.093056	0.2543037	0.0251863	0.0156073	0.0477865	0.0228527	0.0202238	0.0364271	0.0195042	0.0335741	0.0180876	0.0170898	0.0255687	0.0187166	0.0246299	0.016278	0.03323036	-0.1153125	0.0227028	0.494931	0.00283606	0.00323285	0.453774	0.0225233	7.759546	0.1237953	-3.404291	0.00231843	0.0698151	0.510474	3.41739	0.306616	0.300615	0.127225	0.265544	0.008482786	14.5937
6590	-3291.538	-3304.091	12.553	4.093056	0.1721134	0.0277602	0.0163543	0.0454256	0.0152132	0.0205387	0.0767705	0.0128101	0.0298003	0.0088782	0.0116474	0.0264605	0.022072	0.0216445	0.0217059	0.01676931	0.1040498	0.0165233	0.583015	0.00188248	0.00215248	0.383382	0.0130448	13.29344	0.0840997	-4.088205	0.00017346	0.0193926	0.307102	3.67333	0.291667	0.314407	0.133988	0.259938	0.1881495	0.4469834
6600	-3287.953	-3301.989	14.03592	3.476007	0.1672036	0.0295194	0.0120582	0.0510401	0.010571	0.0183786	0.0423439	0.0272246	0.0190859	0.0149837	0.0396126	0.0173288	0.0245767	0.04468	0.0221617	0.02272486	0.3791438	0.0060876	0.465722	0.00321196	0.0124867	0.499528	0.0129638	16.94933	0.000387473	-3.784296	0.000137022	0.0172491	0.292902	3.68971	0.29489	0.287039	0.150479	0.267592	0.3795313	0.001020925
6610	-3283.053	-3295.393	12.34071	2.874664	0.2002812	0.032278	0.018297	0.0381142	0.0291422	0.0178052	0.0271961	0.0302164	0.017834	0.0186499	0.0875807	0.009003	0.0244943	0.0243512	0.00622013	0.02088506	-0.1933051	0.0141588	0.478739	0.00253925	0.010179	0.486614	0.00776985	18.67448	0.2444615	-3.868721	0.000536374	0.0339379	0.384392	3.58113	0.290535	0.302152	0.137074	0.270239	0.0511564	4.778708
6620	-3289.734	-3302.358	12.6244	2.88679	0.1721715	0.0477911	0.0269068	0.0435602	0.0398852	0.0285511	0.0274842	0.0363506	0.00991744	0.0316133	0.0249214	0.0494186	0.0296515	0.0344598	0.0215086	0.02687823	0.2659288	0.0125237	0.522199	0.00502875	0.00865536	0.439171	0.0124228	24.92817	0.02439383	-3.616439	0.00017393	0.0194187	0.307268	3.67314	0.284843	0.321954	0.138332	0.254871	0.2903226	0.0840232
6630	-3287.09	-3300.926	13.83629	2.88679	0.1748449	0.0618936	0.029609	0.0308644	0.0217987	0.020764	0.0205766	0.0313156	0.0177905	0.0242381	0.0510958	0.0207799	0.0354678	0.030744	0.0426923	0.02556652	-0.01490605	0.0133451	0.571446	0.00836542	0.00731437	0.390211	0.00931857	13.223	0.03506352	-3.666471	0.000196643	0.0206389	0.314916	3.66425	0.278107	0.308252	0.136045	0.277595	0.02015747	1.73948
6640	-3287.796	-3299.332	11.53592	3.00086	0.1685285	0.0336216	0.0167707	0.0428758	0.0144188	0.0244613	0.0304458	0.020443	0.0388705	0.0183363	0.0335788	0.00885885	0.022624	0.0816344	0.020674	0.02229358	-0.03170413	0.0102097	0.573865	0.00436458	0.00618703	0.391863	0.01351	8.837046	0.2496289	-3.803456	0.000146223	0.0178151	0.296752	3.68529	0.315425	0.284141	0.129121	0.271314	0.2179248	1.145482
6650	-3292.826	-3305.586	12.75953	3.409893	0.1801002	0.0414602	0.0197129	0.0589977	0.00900016	0.031556	0.0341112	0.020443	0.0147965	0.0176055	0.0129333	0.0303164	0.0298824	0.0263853	0.00809797	0.02654003	-0.2507635	0.0298075	0.41026	0.00840507	0.00214296	0.547205	0.00217881	17.68652	0.2942776	-3.629101	0.000247646	0.0231414	0.329769	3.64684	0.283401	0.317677	0.138442	0.26048	0.04351407	6.762814
6660	-3297.656	-3304.951	7.29527	3.683677	0.1999096	0.0612981	0.0176072	0.0551011	0.0079403	0.0212252	0.0380911	0.0282913	0.0127975	0.0207415	0.0245035	0.00798224	0.0250373	0.0232033	0.0023959	0.01595351	0.3691273	0.0167275	0.613163	0.00292752	0.00189687	0.363368	0.00191734	45.31605	0.002765859	-4.138076	0.000529543	0.0337233	0.383422	3.58233	0.281698	0.298886	0.120077	0.299338	0.3718931	0.007437242
6670	-3296.032	-3301.544	5.512212	3.10866	0.1418414	0.0585289	0.0186104	0.0551011	0.014081	0.0327481	0.0327324	0.028914	0.0124736	0.0273141	0.0178799	0.0492709	0.0311045	0.113336	0.0145185	0.0240143	0.02815022	0.0132881	0.523403	0.00411729	0.00424873	0.447466	0.00747733	35.37992	0.1778033	-3.729106	3.12311e-05	0.00826479	0.217101	3.7746	0.28313	0.308974	0.127622	0.280274	0.2059535	0.8633176
6680	-3287.491	-3302.865	15.37423	3.086686	0.2273995	0.0374255	0.0167488	0.0467813	0.0156406	0.02631	0.033277	0.0307594	0.0257253	0.0115456	0.0208165	0.0492709	0.0300201	0.0376887	0.0198124	0.0243228	-0.1487444	0.0168969	0.526931	0.00202902	0.000367644	0.450482	0.0032932	10.26775	0.1754168	-3.716341	0.00122024	0.050926	0.451343	3.49651	0.302806	0.309914	0.125762	0.261519	0.02667246	6.576704
6690	-3287.072	-3303.5	16.42811	2.753791	0.1866865	0.0374255	0.0159198	0.0304766	0.023499	0.0267516	0.0317459	0.0289594	0.0156266	0.0215055	0.0252984	0.0324772	0.019748	0.0231765	0.0227853	0.02730468	-0.2270742	0.0188991	0.517873	0.00198515	0.00103231	0.436616	0.0235953	14.82948	0.3068759	-3.600697	0.000324614	0.0264652	0.348028	3.62518	0.297721	0.290613	0.129207	0.282459	0.07980165	3.845483
6700	-3282.661	-3295.632	12.97112	2.460358	0.183219	0.0354378	0.0359051	0.0564926	0.0207138	0.0294461	0.0298353	0.0317631	0.0227749	0.0208353	0.0568764	0.0298487	0.0398435	0.0156358	0.0476601	0.03198156	-0.04836546	0.0184578	0.542898	0.00367811	0.00156171	0.42642	0.00698466	13.58515	0.06004589	-3.442596	0.000282192	0.0246899	0.338466	3.63656	0.297724	0.311438	0.130866	0.259972	0.01168043	5.140727
6710	-3291.512	-3297.151	5.639208	2.460358	0.1556842	0.0379844	0.0220831	0.0698933	0.0197441	0.0221406	0.0491897	0.0256534	0.0193621	0.0153531	0.0493878	0.0399675	0.0783113	0.0228407	0.0166445	0.03201515	0.3862875	0.0120854	0.555936	0.00498193	0.0120249	0.41306	0.00191179	23.91823	0.1733381	-3.441546	7.43186e-05	0.0127252	0.258897	3.7283	0.291167	0.311537	0.133584	0.263712	0.5596256	0.3097395
6720	-3285.62	-3297.976	12.35596	2.460358	0.1876186	0.0259637	0.0291112	0.0710535	0.017933	0.0358748	0.0385511	0.0239827	0.0245407	0.0186981	0.0166543	0.0135866	0.0471256	0.0146748	0.0162832	0.03093858	-0.1937385	0.00716674	0.567894	0.00468204	0.0109367	0.396902	0.0124182	16.07062	0.28402	-3.475751	0.000336771	0.0269519	0.350579	3.62213	0.296562	0.29939	0.143349	0.260699	0.09028155	3.145937
6730	-3287.275	-3297.843	10.56831	2.656635	0.1560358	0.0522009	0.0207672	0.0713152	0.0114529	0.0283714	0.0706393	0.0260641	0.0305458	0.0256126	0.0192937	0.0171981	0.0307731	0.0319042	0.0351927	0.03057375	0.2555048	0.00935108	0.489262	0.000666113	0.00943254	0.48151	0.00977813	17.36328	0.04762793	-3.487614	7.58207e-05	0.0128525	0.259947	3.72712	0.281856	0.305781	0.139474	0.27289	0.3031327	0.1571191
6740	-3286.817	-3299.787	12.96982	2.656635	0.1887196	0.0234953	0.0194997	0.0735935	0.0230833	0.0398476	0.0654164	0.0294489	0.0187078	0.0202848	0.0369988	0.0210785	0.0309187	0.0283763	0.0253681	0.03303982	-0.3638417	0.016694	0.529095	0.00359715	0.0130354	0.433152	0.00442629	16.09574	0.3803973	-3.410042	0.000351551	0.0275318	0.353582	3.61853	0.279532	0.316684	0.138128	0.265656	0.01655557	22.977
6750	-3290.732	-3299.976	9.243547	2.162107	0.1602105	0.0670536	0.0272945	0.053487	0.0230833	0.0265881	0.0458528	0.0287605	0.0128378	0.0182898	0.0304416	0.0324313	0.0352382	0.0143471	0.0332315	0.03016162	0.1079091	0.00902209	0.538697	0.0102404	0.0164067	0.423091	0.00254196	12.96094	0.3220916	-3.501185	9.55133e-05	0.0144166	0.272363	3.71312	0.299267	0.303003	0.127243	0.270487	0.4300007	0.7490489
6760	-3289.77	-3298.223	8.453258	2.249452	0.1637984	0.0771418	0.022783	0.0626377	0.00939533	0.0416463	0.0458528	0.0193281	0.0251447	0.0266292	0.0329866	0.0223433	0.0128621	0.0516498	0.0319293	0.03384364	-0.02559114	0.00730966	0.590186	0.00285654	0.0157298	0.381234	0.00268333	14.36376	0.2415992	-3.386004	0.000115385	0.015837	0.282944	3.7011	0.286263	0.319069	0.127782	0.266886	0.2160081	1.118473
6770	-3294.175	-3303.471	9.296178	2.136578	0.1866275	0.0273156	0.0203707	0.0378811	0.0189779	0.0432764	0.0379523	0.0154449	0.0535011	0.0336395	0.0386833	0.032016	0.0904067	0.0324003	0.125161	0.03719415	0.05901729	0.0083255	0.57099	0.00498357	0.0121513	0.385346	0.0182036	7.928024	0.06076741	-3.291604	0.000323856	0.0264346	0.347867	3.62537	0.299947	0.280984	0.14015	0.278919	0.1197847	0.5073053
6780	-3290.413	-3300.793	10.38034	2.253704	0.1749253	0.0273156	0.0242965	0.0756745	0.014175	0.0253346	0.0356351	0.0195927	0.032754	0.0605356	0.0430074	0.0572786	0.0355412	0.0239088	0.0192983	0.03135706	-0.3452228	0.0106664	0.489483	0.00172455	0.014991	0.47613	0.00700494	12.30477	0.3856689	-3.462316	0.000197358	0.0206761	0.315145	3.66398	0.321489	0.280238	0.140048	0.258225	0.04044611	9.535377
