Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	branch_rates_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3250	0	-3846.561	-3731.392	-115.1691	8.002522	0.1724663	0.6423484	0.0286988	0.0364877	0.023516	0.0384798	0.0671585	0.00898103	0.025137	0.0103139	0.0184461	0.00788231	0.00650235	0.0157031	0.0231062	0.0265574	0.00973371	0.0111554	0.0067632	0.0317661	0.019425	0.00964702	0.0249647	0.0239659	0.0148374	0.00829541	0.0116576	0.00788146	0.0397712	0.0121517	0.0277689	0.013736	0.0182617	0.00579909	0.0047128	0.00770567	0.0244838	0.021831	0.0175615	0.0318259	0.01594385	0.01699333	0.1198608	0.012647	0.456319	0.00255496	0.0110048	0.514696	0.00277805	30.77453	0.1281344	-4.138682	3	40.55439	0.0584495	0.000176334	0.0195515	0.308115	3.67216	0.0619435	0.33501	0.901476	2.70157	0.281704	0.305941	0.130334	0.282021	0.2479952	0.5166809
3251	1	-3812.652	-3732.413	-80.2385	9.942153	0.1961308	1.345421	0.00918265	0.00702201	0.0172193	0.0232706	0.021232	0.00784531	0.0195518	0.00555283	0.0184322	0.00521927	0.00899314	0.0148124	0.0204507	0.0134666	0.0131096	0.0294104	0.013596	0.0317032	0.0299381	0.00663553	0.0106486	0.042783	0.024839	0.0109957	0.00606041	0.0499348	0.00912205	0.0177701	0.00909315	0.0142283	0.0300597	0.0313658	0.0108326	0.00992483	0.00842791	0.0160248	0.0128368	0.0208024	0.01340763	0.02174717	0.02522072	0.0183734	0.575262	0.00140341	0.00306815	0.393838	0.00805531	35.34812	0.117446	-4.311932	2	39.93951	0.1776503	0.00046355	0.0315735	0.373484	3.59448	0.200426	0.560627	1.03989	2.19906	0.299017	0.290494	0.125931	0.284557	0.1426667	0.8232194
3252	0	-3838.865	-3730.43	-108.4349	8.002522	0.1420284	2.200332	0.0224957	0.00821097	0.0131827	0.0142135	0.00718308	0.0131077	0.0335538	0.00518255	0.0195185	0.00636441	0.00956829	0.0160958	0.0116715	0.0179891	0.0322641	0.0216361	0.0107411	0.0110008	0.0229333	0.0124821	0.0260161	0.00471561	0.0194662	0.0128328	0.018371	0.0121096	0.00862578	0.0105241	0.0137576	0.013736	0.0362034	0.0125008	0.0331461	0.0649802	0.0150981	0.00803526	0.0207721	0.0154857	0.01491248	0.02701767	0.1198608	0.00715516	0.582095	0.00318415	0.00693986	0.398471	0.00215504	30.77453	0.1281344	-4.205557	3	40.55439	0.0584495	3.16346e-05	0.00831781	0.217669	3.77398	0.31607	0.674755	1.07428	1.93489	0.316275	0.288683	0.12089	0.274152	0.2479952	0.5166809
3253	1	-3810.75	-3736.154	-74.59581	9.942153	0.1804143	1.049888	0.0266377	0.0174809	0.0167515	0.0031095	0.00702213	0.0141742	0.0190073	0.0060503	0.020059	0.00439336	0.00711178	0.023768	0.00977052	0.00711644	0.0127392	0.0132639	0.0268171	0.00867926	0.00858555	0.0045435	0.0122451	0.00981755	0.0296346	0.0170579	0.00880207	0.021962	0.0240219	0.0239979	0.0350811	0.0131022	0.00552043	0.016969	0.0112668	0.00992483	0.00984492	0.00948392	0.0125	0.0182376	0.01063737	0.03035909	0.02522072	0.0115618	0.535201	0.00638737	0.0204901	0.423651	0.00270873	35.34812	0.117446	-4.543382	2	39.93951	0.1776503	0.000250975	0.0232952	0.330649	3.6458	0.146799	0.49125	1.0078	2.35415	0.302433	0.301388	0.132636	0.263544	0.1426667	0.8232194
3254	0	-3840.676	-3728.705	-111.9715	8.002522	0.1699807	0.6229021	0.0614497	0.0141262	0.0154001	0.00840374	0.00544366	0.0164586	0.0354756	0.00390103	0.0156395	0.00705057	0.00841064	0.0206628	0.0121925	0.00910496	0.0187745	0.0246238	0.00607652	0.0038297	0.00987056	0.0295235	0.00757432	0.0118118	0.0338997	0.0267127	0.00771594	0.00606867	0.0149575	0.0147384	0.0116437	0.0211917	0.00978109	0.0310769	0.0164698	0.0310486	0.0115325	0.0182303	0.00980824	0.00237282	0.01114993	0.01654162	0.1198608	0.0141919	0.437738	0.00448994	0.00607638	0.529338	0.00816566	30.77453	0.1281344	-4.496322	3	40.55439	0.0584495	0.000156835	0.0184461	0.300957	3.68044	0.0578633	0.324765	0.892568	2.7248	0.302722	0.304749	0.140434	0.252095	0.2479952	0.5166809
3255	1	-3819.958	-3739.463	-80.4949	9.942153	0.1766806	0.9639239	0.0224946	0.00928052	0.0118408	0.0182331	0.0110351	0.0506097	0.0237518	0.00493204	0.0208763	0.00818244	0.00708116	0.0157073	0.00933592	0.00514504	0.0182036	0.0174922	0.00723411	0.0247039	0.0218823	0.0388173	0.0084205	0.0206475	0.0298066	0.0149185	0.00971885	0.0214975	0.0455524	0.0205633	0.0138965	0.0128699	0.0149949	0.0386797	0.0155885	0.00983736	0.0147774	0.00743564	0.0178331	0.0110945	0.01547458	0.02256227	0.02522072	0.00636594	0.408857	0.00394728	0.0407833	0.539105	0.000941473	35.34812	0.117446	-4.168557	2	39.93951	0.1776503	0.000213472	0.0214975	0.320132	3.65816	0.129701	0.465633	0.993755	2.41091	0.310829	0.283963	0.146442	0.258767	0.1426667	0.8232194
3256	0	-3837.567	-3732.264	-105.3033	8.002522	0.1882317	0.6187419	0.0496895	0.0139634	0.0105866	0.00945923	0.00320845	0.0171273	0.0161958	0.00418974	0.0159799	0.00722919	0.0108489	0.0125794	0.0229807	0.00561856	0.0155549	0.00315991	0.0149667	0.031102	0.0164073	0.0260965	0.0173185	0.0128287	0.00553332	0.0140116	0.0174392	0.00561484	0.0152829	0.010805	0.0104217	0.00559652	0.00402762	0.00906533	0.00491714	0.0301677	0.0230832	0.0209722	0.0106622	0.00767669	0.009670131	0.01606957	0.1198608	0.0135561	0.568391	0.00374363	0.0126751	0.382325	0.0193094	30.77453	0.1281344	-4.638713	3	40.55439	0.0584495	0.000344945	0.0272742	0.352253	3.62013	0.0569951	0.322531	0.890587	2.72989	0.269839	0.313829	0.133838	0.282494	0.2479952	0.5166809
3257	1	-3806.199	-3735.233	-70.96537	9.942153	0.1926865	2.615548	0.0143287	0.0171114	0.00617205	0.0032543	0.00612593	0.0327045	0.019679	0.00510232	0.0222546	0.00382602	0.00670789	0.0128943	0.0127615	0.019474	0.0122945	0.0113606	0.0086853	0.00399087	0.0196573	0.0180247	0.00620175	0.0206475	0.0113857	0.0109682	0.00703045	0.0209877	0.0169253	0.0236739	0.0135394	0.0103742	0.0176213	0.0138035	0.0169764	0.00424028	0.00942399	0.00982862	0.0107398	0.0141559	0.01131739	0.02648803	0.02522072	0.0121289	0.552073	0.00942767	0.0113365	0.414654	0.000379312	35.34812	0.117446	-4.481415	2	39.93951	0.1776503	0.000408723	0.0296657	0.364302	3.60562	0.357145	0.707744	1.07983	1.85528	0.278568	0.284523	0.156772	0.280137	0.1426667	0.8232194
3258	0	-3832.91	-3733.752	-99.15819	8.002522	0.1918486	0.6497383	0.0381458	0.0103552	0.0128522	0.00994088	0.00176748	0.00923811	0.026368	0.0032572	0.0150832	0.00242568	0.00733462	0.0153207	0.0107837	0.0064731	0.0108338	0.00974102	0.00937468	0.0246437	0.0172863	0.0107563	0.00304487	0.00728699	0.0226569	0.0133645	0.00953382	0.00939658	0.0209819	0.0110679	0.00870262	0.0134209	0.00390915	0.00452626	0.0149578	0.00932029	0.0155963	0.00327414	0.0139521	0.0127192	0.009237227	0.01801396	0.1198608	0.0138512	0.407531	0.00909518	0.0155448	0.532947	0.0210301	30.77453	0.1281344	-4.684514	3	40.55439	0.0584495	0.000396127	0.0292093	0.362051	3.60834	0.0635024	0.338818	0.904717	2.69296	0.294136	0.292461	0.146769	0.266634	0.2479952	0.5166809
3259	1	-3808.93	-3729.809	-79.12136	9.942153	0.1693963	1.020577	0.0184698	0.00713265	0.00750025	0.0157669	0.00764709	0.0252555	0.0266201	0.00429378	0.0203914	0.0072567	0.0124392	0.0142527	0.0181551	0.0145314	0.0210077	0.0384801	0.0148824	0.0208917	0.0208607	0.0231732	0.00552344	0.0219934	0.0282	0.0108067	0.00395095	0.0251017	0.0105553	0.0030692	0.0103049	0.0118563	0.0079499	0.0193095	0.0166581	0.00885332	0.0312144	0.0171446	0.00929176	0.0141559	0.01144581	0.02256574	0.02522072	0.0108851	0.510631	0.00816329	0.0121139	0.457755	0.000451412	35.34812	0.117446	-4.470132	2	39.93951	0.1776503	0.000152497	0.0181909	0.299267	3.68239	0.141041	0.482851	1.00333	2.37278	0.292196	0.309505	0.118823	0.279477	0.1426667	0.8232194
3260	0	-3833.424	-3738.041	-95.38301	8.002522	0.1450505	1.772376	0.0107505	0.00281008	0.0100701	0.0188194	0.00570421	0.00582262	0.0176006	0.0105422	0.0260715	0.00798264	0.00389847	0.00905981	0.0107837	0.00831539	0.0178949	0.0129683	0.00728391	0.0114062	0.0140044	0.00968322	0.00945297	0.01045	0.0317208	0.0249925	0.018226	0.00760273	0.00893203	0.0095874	0.00468805	0.00684613	0.016318	0.00795727	0.0115924	0.0118753	0.00673545	0.0170876	0.0187375	0.0281491	0.01034918	0.02011181	0.1198608	0.00622889	0.562825	0.00473293	0.0205069	0.397142	0.00856432	30.77453	0.1281344	-4.570848	3	40.55439	0.0584495	3.87511e-05	0.00920232	0.22685	3.76391	0.264502	0.628398	1.06309	2.04401	0.300751	0.291957	0.135823	0.27147	0.2479952	0.5166809
3261	1	-3809.692	-3730.62	-79.0723	9.942153	0.1726198	2.420179	0.00736084	0.0286714	0.0171196	0.0118906	0.0212686	0.0346794	0.0306449	0.00427021	0.0182405	0.00692475	0.00855514	0.0110709	0.0147725	0.0150198	0.0222613	0.0445044	0.0149033	0.0145446	0.0278704	0.0204263	0.00780573	0.0312271	0.0367427	0.0153745	0.00938312	0.0179428	0.0154779	0.0144496	0.0217594	0.014681	0.0135562	0.014506	0.0108653	0.0127487	0.00694915	0.00892779	0.0109458	0.0161595	0.01578078	0.02575433	0.02522072	0.0131296	0.422268	0.00567632	0.00573613	0.550886	0.00230358	35.34812	0.117446	-4.148962	2	39.93951	0.1776503	0.000177595	0.0196208	0.308555	3.67165	0.338756	0.693358	1.07766	1.89022	0.304285	0.295199	0.134494	0.266022	0.1426667	0.8232194
3262	0	-3823.45	-3725.056	-98.39422	8.002522	0.1800682	2.569575	0.010744	0.0167991	0.0145902	0.0137201	0.0101009	0.0303862	0.0267065	0.00453448	0.0187811	0.0055194	0.00901006	0.0117641	0.0101871	0.0148229	0.0168733	0.0074768	0.00264145	0.00720053	0.0175912	0.0109935	0.0116132	0.0162583	0.0123665	0.00824459	0.0238701	0.00532421	0.0143549	0.00771828	0.00892827	0.00887981	0.0191626	0.0220154	0.00349173	0.0052685	0.00760041	0.0232319	0.00556225	0.00823261	0.0120579	0.02492155	0.1198608	0.0114582	0.49585	0.00553098	0.0181072	0.465901	0.00315252	30.77453	0.1281344	-4.418035	3	40.55439	0.0584495	0.000247308	0.0231257	0.329679	3.64695	0.352955	0.704518	1.07938	1.86315	0.304252	0.276757	0.137043	0.281948	0.2479952	0.5166809
3263	1	-3816.804	-3731.825	-84.97903	9.942153	0.187681	2.455802	0.0103641	0.0124736	0.0325308	0.0146411	0.0306487	0.0125236	0.0322904	0.00548897	0.0178573	0.00614091	0.00676171	0.0190629	0.019571	0.0247927	0.0205376	0.0325957	0.0139968	0.0392201	0.0267154	0.0189866	0.00396129	0.0194847	0.0221915	0.0222784	0.00540616	0.0120727	0.0184739	0.0178904	0.0364636	0.0155293	0.0133707	0.0201039	0.0050638	0.0152034	0.0239635	0.0257119	0.0109009	0.0149644	0.01523014	0.03182124	0.02522072	0.0121802	0.478115	0.00526586	0.0061854	0.49253	0.00572316	35.34812	0.117446	-4.184479	2	39.93951	0.1776503	0.000337595	0.0269846	0.35075	3.62193	0.342226	0.696118	1.07811	1.88355	0.295374	0.313322	0.121591	0.269713	0.1426667	0.8232194
3264	0	-3829.324	-3732.021	-97.30277	8.002522	0.161881	0.475757	0.0204551	0.018537	0.01538	0.0142167	0.00765025	0.0146079	0.0194664	0.00774937	0.0141736	0.00703015	0.0097712	0.0131763	0.0110248	0.0148449	0.0225947	0.0396921	0.0103264	0.00720053	0.0205057	0.0119042	0.0118725	0.00852857	0.0173898	0.015194	0.0115377	0.00366921	0.0143204	0.0117773	0.021163	0.0111821	0.00658518	0.0131875	0.00622191	0.0058522	0.00420383	0.00429907	0.0267399	0.00953635	0.009884596	0.0166139	0.1198608	0.0150741	0.559726	0.00430921	0.0133827	0.405505	0.0020028	30.77453	0.1281344	-4.616778	3	40.55439	0.0584495	0.000104409	0.0150692	0.277301	3.70753	0.0289873	0.235795	0.801794	2.93342	0.263328	0.308631	0.121927	0.306114	0.2479952	0.5166809
3265	1	-3808.016	-3732.611	-75.40469	9.942153	0.2039209	0.4005037	0.00986019	0.0323714	0.00848796	0.017175	0.0150407	0.0402728	0.0296173	0.00661459	0.0187657	0.00626282	0.00788174	0.0141002	0.0126687	0.0120206	0.0167649	0.0178423	0.0153332	0.0155016	0.0201693	0.0156468	0.0148823	0.017185	0.0259109	0.0128096	0.0110188	0.00941548	0.0323633	0.0210943	0.0204919	0.0122158	0.0215716	0.0220022	0.00599173	0.0140075	0.0264714	0.00984702	0.00702309	0.030579	0.0154198	0.01911685	0.02522072	0.0139597	0.521183	0.00180479	0.00924025	0.452188	0.00162443	35.34812	0.117446	-4.172103	2	39.93951	0.1776503	0.000606611	0.0360676	0.393813	3.56951	0.0167871	0.182132	0.731825	3.06926	0.286062	0.307794	0.133767	0.272378	0.1426667	0.8232194
3266	0	-3821.57	-3726.37	-95.19935	8.002522	0.1984366	2.579769	0.00384124	0.0183379	0.0250597	0.0075128	0.0241119	0.0151796	0.020192	0.00341435	0.0135448	0.00477778	0.00672762	0.0162571	0.0109717	0.0122265	0.0100129	0.00886742	0.0110463	0.0157567	0.00799578	0.00712682	0.00564617	0.00358535	0.0332497	0.0163141	0.0164731	0.010337	0.0143204	0.00680652	0.00898163	0.00800958	0.0145058	0.0166465	0.0117032	0.00720621	0.011293	0.0129478	0.0133611	0.00758372	0.01014651	0.02005583	0.1198608	0.020235	0.489835	0.00578455	0.00650517	0.475252	0.00238827	30.77453	0.1281344	-4.590626	3	40.55439	0.0584495	0.000503074	0.0328785	0.379565	3.58705	0.353891	0.705242	1.07948	1.86139	0.275451	0.31109	0.136501	0.276958	0.2479952	0.5166809
3267	1	-3809.975	-3737.327	-72.6485	9.942153	0.1957997	1.347677	0.00832974	0.0103154	0.00682433	0.0342793	0.0128018	0.0121778	0.020433	0.00269455	0.0171557	0.0047472	0.00976334	0.0141002	0.0131987	0.00493714	0.0209383	0.012523	0.00814152	0.0171072	0.0113962	0.00925066	0.0242037	0.0108214	0.0281447	0.0258789	0.00757389	0.0201465	0.00464871	0.0131028	0.0042702	0.00815328	0.0207562	0.0343932	0.00625674	0.00366385	0.0137016	0.00847252	0.0137075	0.00994056	0.01122331	0.02546912	0.02522072	0.015582	0.46179	0.00122284	0.000951214	0.500897	0.0195566	35.34812	0.117446	-4.489762	2	39.93951	0.1776503	0.000458064	0.031388	0.372607	3.59555	0.200804	0.561069	1.04007	2.19806	0.266735	0.306735	0.141371	0.285159	0.1426667	0.8232194
3268	0	-3828.752	-3732.094	-96.65787	8.002522	0.1660895	0.7974334	0.0136983	0.0105607	0.0194542	0.0064026	0.0265274	0.00940189	0.0274823	0.00684815	0.0161637	0.00508	0.00506494	0.0122824	0.0191406	0.0107356	0.0233073	0.0077418	0.0100205	0.00843526	0.0210468	0.0103838	0.0207097	0.00552928	0.0097517	0.0136627	0.00406462	0.00540547	0.0226456	0.00445661	0.0119954	0.0232966	0.0119509	0.00829804	0.0130828	0.018567	0.016509	0.00387738	0.0161625	0.0113106	0.01124085	0.02190581	0.1198608	0.0204819	0.572494	0.000674716	0.00248612	0.397526	0.0063375	30.77453	0.1281344	-4.488201	3	40.55439	0.0584495	0.000129631	0.0167803	0.289653	3.69344	0.0950125	0.406099	0.956241	2.54265	0.298195	0.308438	0.135136	0.258231	0.2479952	0.5166809
3269	1	-3801.564	-3731.226	-70.33776	9.942153	0.206018	0.6533342	0.00832974	0.00824716	0.00689423	0.0172575	0.00663571	0.00473105	0.0254557	0.0027292	0.0193499	0.00707013	0.00779918	0.0143803	0.00680374	0.0143284	0.0112006	0.00198166	0.00360933	0.0185071	0.0120572	0.0238164	0.00356728	0.0202387	0.0015634	0.0177658	0.00266893	0.0316405	0.0138735	0.0188019	0.0100175	0.0131803	0.00847822	0.00605024	0.00986509	0.00581896	0.0130218	0.00855593	0.0072607	0.00634184	0.009647152	0.02883528	0.02522072	0.0188696	0.554987	0.00329519	0.001627	0.409782	0.011439	35.34812	0.117446	-4.641093	2	39.93951	0.1776503	0.000649896	0.0373178	0.399181	3.56285	0.0642624	0.340654	0.906267	2.68882	0.29159	0.303248	0.135632	0.269531	0.1426667	0.8232194
3270	0	-3826.168	-3729.12	-97.04802	8.002522	0.2189294	1.459782	0.00836279	0.0221543	0.00442903	0.00886978	0.0166143	0.00669974	0.0194858	0.00723904	0.0214648	0.00503116	0.00819387	0.0141363	0.0114902	0.0115933	0.0118572	0.0253891	0.0239704	0.00775564	0.00769007	0.00976643	0.00365104	0.0247286	0.0097517	0.00938599	0.0170839	0.00166951	0.00742458	0.00782721	0.0148702	0.00761962	0.00429113	0.0184235	0.0137918	0.0102461	0.00613672	0.0152703	0.00434167	0.00265608	0.01076172	0.02512947	0.1198608	0.0219835	0.508514	0.00176427	0.0034988	0.452758	0.0114817	30.77453	0.1281344	-4.53176	3	40.55439	0.0584495	0.000964869	0.0453596	0.431237	3.52244	0.219042	0.581722	1.04797	2.15127	0.296276	0.290331	0.127881	0.285512	0.2479952	0.5166809
3271	1	-3801.257	-3731.799	-69.45859	9.942153	0.178557	0.9879514	0.00729806	0.00469326	0.0200465	0.0166616	0.00929259	0.0174207	0.0215285	0.00499152	0.0163259	0.00516075	0.00726527	0.0156656	0.00974722	0.00530499	0.0199755	0.00198166	0.0200558	0.0122831	0.0174313	0.0205598	0.00923593	0.0135391	0.0270004	0.0168642	0.0072239	0.0105595	0.0136785	0.00332177	0.02549	0.0107286	0.00475283	0.00953227	0.00571719	0.013927	0.0116565	0.0028794	0.0105942	0.00696965	0.01058913	0.01728698	0.02522072	0.0197867	0.511337	0.00742811	0.00648099	0.441209	0.0137582	35.34812	0.117446	-4.547928	2	39.93951	0.1776503	0.000231757	0.0223924	0.325433	3.65194	0.134544	0.4731	0.997975	2.39438	0.292557	0.292956	0.14268	0.271807	0.1426667	0.8232194
3272	0	-3831.222	-3731.612	-99.60992	8.002522	0.1729899	0.4124397	0.00878903	0.00381778	0.0141675	0.00886978	0.00580267	0.0158328	0.0232209	0.00459584	0.0206573	0.00446599	0.00894572	0.0101232	0.0474956	0.0153782	0.011331	0.0111847	0.0122335	0.00724032	0.011146	0.0107682	0.00330969	0.0102639	0.00357425	0.00998613	0.0152354	0.00476442	0.00977818	0.00513651	0.0330933	0.0237362	0.0118333	0.0242978	0.0192941	0.0205493	0.0131666	0.00658262	0.0106188	0.00902618	0.01230325	0.01581136	0.1198608	0.0240964	0.511024	0.00280863	0.0031575	0.445042	0.013871	30.77453	0.1281344	-4.397892	3	40.55439	0.0584495	0.000180663	0.0197884	0.309616	3.67041	0.0185492	0.190986	0.744398	3.04607	0.282594	0.292758	0.152197	0.272451	0.2479952	0.5166809
3273	1	-3803.322	-3733.898	-69.4239	9.942153	0.1651748	0.3945608	0.00621704	0.0103399	0.0109899	0.0148144	0.00931106	0.0133311	0.0223048	0.00836415	0.0183877	0.00627458	0.00677536	0.0164707	0.0179643	0.00777123	0.0163889	0.00795483	0.0107276	0.00687024	0.00587233	0.005956	0.00499617	0.00817404	0.0386921	0.00994941	0.00554995	0.0140521	0.0267466	0.0168462	0.0138385	0.0123652	0.0178603	0.0215576	0.0200935	0.00514496	0.00561783	0.0145773	0.0359391	0.0252603	0.01165537	0.01796048	0.02522072	0.013288	0.513103	0.0049352	0.00994765	0.441633	0.0170931	35.34812	0.117446	-4.451988	2	39.93951	0.1776503	0.000123792	0.0164003	0.286979	3.6965	0.0159376	0.177681	0.725327	3.08105	0.287909	0.298608	0.139261	0.274222	0.1426667	0.8232194
3274	0	-3833.257	-3728.732	-104.5254	8.002522	0.1927538	2.661254	0.0170091	0.0298874	0.0078374	0.00938576	0.00636179	0.0113371	0.0207216	0.00235854	0.0210401	0.00941782	0.0069166	0.0166245	0.0111191	0.014723	0.0205341	0.0241203	0.021554	0.03972	0.010155	0.00768056	0.0222597	0.0168004	0.0241804	0.0107135	0.00984353	0.00977597	0.0182098	0.00900391	0.00584147	0.0100744	0.00817911	0.0101957	0.0125895	0.0217719	0.00850701	0.0302606	0.00614766	0.0193188	0.01364793	0.02410105	0.1198608	0.0157239	0.479745	0.00369414	0.00270615	0.488933	0.00919818	30.77453	0.1281344	-4.294168	3	40.55439	0.0584495	0.000409748	0.0297025	0.364483	3.60541	0.361231	0.710862	1.08024	1.84766	0.305525	0.305201	0.14409	0.245185	0.2479952	0.5166809
3275	1	-3793.516	-3734.934	-58.58188	9.942153	0.1959289	2.11353	0.00391091	0.0111971	0.00708311	0.0115874	0.00680084	0.0161821	0.0230487	0.00405676	0.0136426	0.00401503	0.00828528	0.0114882	0.0136212	0.0133771	0.0156154	0.0081832	0.00939197	0.010871	0.00562843	0.00525396	0.0134173	0.00740716	0.0239761	0.0192428	0.00909719	0.00888498	0.0137162	0.00424911	0.0137808	0.00947738	0.00734486	0.00626519	0.00746799	0.00694427	0.00355488	0.0175753	0.00932799	0.00870111	0.008851842	0.02818497	0.02522072	0.0206651	0.56486	0.00211446	0.00809114	0.399301	0.00496766	35.34812	0.117446	-4.72713	2	39.93951	0.1776503	0.000460199	0.0314604	0.372949	3.59513	0.30646	0.666568	1.07259	1.95438	0.290354	0.30517	0.119219	0.285257	0.1426667	0.8232194
3276	0	-3815.58	-3726.12	-89.46036	8.002522	0.185043	1.948592	0.0090491	0.00765086	0.012087	0.0192691	0.00805587	0.00369157	0.0199408	0.00517136	0.0156004	0.00414316	0.00780064	0.0122628	0.00421584	0.00831866	0.017758	0.0161612	0.0103016	0.0112437	0.00430101	0.013735	0.00609932	0.00585865	0.0124795	0.014401	0.0240269	0.00325699	0.0158639	0.0147628	0.0121957	0.00651886	0.0149397	0.00668194	0.0118315	0.00882199	0.0159644	0.0111902	0.00741546	0.00716242	0.009087062	0.02114533	0.1198608	0.0119263	0.567104	0.00375403	0.00640905	0.38953	0.0212775	30.77453	0.1281344	-4.700904	3	40.55439	0.0584495	0.000303965	0.0256168	0.34351	3.63057	0.28706	0.649433	1.06865	1.99486	0.302484	0.294232	0.128237	0.275047	0.2479952	0.5166809
3277	1	-3793.368	-3732.524	-60.8443	9.942153	0.1650386	0.8645392	0.00437529	0.00985795	0.0120922	0.00507515	0.0237459	0.00862323	0.0231327	0.00416923	0.0201756	0.00564186	0.0107003	0.0173493	0.015788	0.00748488	0.0167352	0.00735234	0.00819721	0.00399439	0.00274971	0.00822588	0.00838416	0.02387	0.0147608	0.0103039	0.00457404	0.0149842	0.0137162	0.00536604	0.00884247	0.00344242	0.0108873	0.00779595	0.00984113	0.00745088	0.0086026	0.0176793	0.00932799	0.00935394	0.008451792	0.01568811	0.02522072	0.0173617	0.590096	0.00045836	0.00609786	0.379426	0.00656068	35.34812	0.117446	-4.773377	2	39.93951	0.1776503	0.00012294	0.0163441	0.286581	3.69695	0.1092	0.431876	0.97335	2.48557	0.304199	0.292795	0.123209	0.279798	0.1426667	0.8232194
3278	0	-3823.023	-3729.947	-93.07561	8.002522	0.1887687	1.107551	0.00667334	0.0134728	0.00916471	0.0080871	0.0133103	0.023275	0.0245565	0.00678837	0.0190261	0.00791083	0.00929921	0.021342	0.00765391	0.0145855	0.0235791	0.00557112	0.015963	0.0131086	0.0040946	0.00397573	0.00877798	0.00975523	0.0137008	0.0110053	0.0282676	0.00601913	0.00962332	0.0214609	0.0159746	0.0100287	0.0137405	0.00834051	0.00348448	0.00636516	0.0103222	0.0127048	0.0122643	0.0064842	0.01028984	0.02381112	0.1198608	0.00882901	0.455865	0.000959624	0.00479549	0.521662	0.00788923	30.77453	0.1281344	-4.576598	3	40.55439	0.0584495	0.000352221	0.0275578	0.353715	3.61837	0.1579	0.506852	1.01576	2.31949	0.303736	0.302252	0.13026	0.263752	0.2479952	0.5166809
3279	1	-3809.849	-3742.594	-67.2555	9.942153	0.220549	1.092421	0.0203178	0.00390292	0.00610847	0.0111658	0.0154512	0.00566547	0.0156237	0.00537191	0.0159367	0.00955294	0.00771242	0.0150123	0.0092141	0.0089721	0.0128247	0.00714603	0.0199496	0.013082	0.0071492	0.00822588	0.00828282	0.0117572	0.0287948	0.0120196	0.0017196	0.0500989	0.0106843	0.00249498	0.00983454	0.0141937	0.0112116	0.00976435	0.00605384	0.00554419	0.00287134	0.0102151	0.00750534	0.0131047	0.009303542	0.04939384	0.02522072	0.0210618	0.419244	0.00109232	0.00124145	0.541496	0.0158639	35.34812	0.117446	-4.67736	2	39.93951	0.1776503	0.00101059	0.0464073	0.435138	3.51744	0.155017	0.502871	1.01377	2.32834	0.2965	0.292006	0.150946	0.260548	0.1426667	0.8232194
3280	0	-3829.271	-3728.85	-100.4213	8.002522	0.189975	1.232559	0.0142768	0.0288953	0.0116602	0.0144825	0.0211305	0.00524123	0.0348484	0.00820021	0.0127781	0.0058238	0.00629491	0.0196846	0.0145739	0.0161769	0.0200295	0.0249568	0.0095329	0.0103836	0.00978498	0.0145235	0.0130812	0.00817725	0.0170389	0.0174154	0.0224408	0.00605621	0.0145942	0.00520252	0.0195405	0.0156476	0.0137405	0.0168851	0.00502695	0.0056227	0.00977654	0.0204096	0.0165053	0.0197749	0.01442465	0.02437837	0.1198608	0.0151322	0.442069	0.0026541	0.00793731	0.51929	0.0129173	30.77453	0.1281344	-4.238816	3	40.55439	0.0584495	0.000368974	0.0281996	0.356991	3.61444	0.180904	0.537007	1.02992	2.25217	0.29055	0.317681	0.137897	0.253871	0.2479952	0.5166809
