Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
312	-3484.64	-3311.23	-173.408	6.700796	0.2510827	0.01222867	-0.03134147	0.017856	0.505859	0.0114913	0.0189939	0.445362	0.000437633	20.06612	0.1846384	5	37.22293	0.3500081	0.0021626	0.067473	0.503763	3.4266	0.29061	0.29391	0.136653	0.278828	0.1532969	1.204449
313	-3483.69	-3311.04	-172.651	6.700796	0.2530123	0.01202827	0.02251419	0.017856	0.505859	0.0114913	0.0189939	0.445362	0.000437633	20.06612	0.1812597	5	37.23604	0.3464421	0.00225513	0.0688738	0.507795	3.42108	0.292949	0.296275	0.137752	0.273025	0.2037739	0.8895139
314	-3485.93	-3311.25	-174.682	6.700796	0.2545791	0.01146662	-0.04895605	0.0141595	0.506124	0.0114974	0.0220153	0.445595	0.000608492	21.86262	0.2061801	5	37.83381	0.3690267	0.00233207	0.0700162	0.511043	3.41661	0.292949	0.296275	0.137752	0.273025	0.157224	1.311378
315	-3489.33	-3314.95	-174.382	6.700796	0.2372633	0.01126443	-0.01001354	0.0141566	0.50602	0.011495	0.0220108	0.445504	0.000814256	21.86262	0.2267768	5	37.89255	0.3690267	0.00157036	0.0576586	0.473845	3.46693	0.298187	0.322891	0.134565	0.244358	0.2167632	1.046196
316	-3486.61	-3315.38	-171.23	6.700796	0.2225373	0.0111978	-0.005257295	0.0107687	0.514161	0.01168	0.022365	0.440198	0.000827357	21.86262	0.1834669	5	37.58429	0.3690267	0.0010687	0.0477045	0.43989	3.51134	0.298187	0.322891	0.134565	0.244358	0.1782096	1.029501
317	-3484.59	-3314.01	-170.577	6.700796	0.1975265	0.01053114	0.03214553	0.0107687	0.514161	0.01168	0.022365	0.440198	0.000827357	21.04917	0.1788949	6	37.48372	0.3690267	0.000487198	0.0323608	0.377171	3.58998	0.326375	0.275151	0.131016	0.267458	0.2110405	0.8476807
318	-3483.56	-3313.34	-170.225	6.670538	0.1942684	0.01178833	0.02407949	0.00941031	0.514867	0.011696	0.0223957	0.440802	0.000828494	21.04917	0.186961	7	37.9841	0.4002421	0.00043329	0.0305357	0.368534	3.6005	0.2921	0.301515	0.117257	0.289128	0.2110405	0.8859011
319	-3483.9	-3313.7	-170.203	6.670538	0.1946749	0.01332544	0.002572155	0.0109154	0.506236	0.0104423	0.0220202	0.449572	0.000814604	21.04917	0.1783235	7	38.19555	0.4399731	0.00043977	0.030761	0.369617	3.59918	0.292264	0.301684	0.116763	0.289289	0.1808956	0.985781
320	-3486.18	-3314.08	-172.096	6.670538	0.1946749	0.01276371	-0.07003837	0.00829435	0.507577	0.0104699	0.0220786	0.450763	0.000816762	20.66129	0.2591427	7	37.36258	0.3730769	0.00043977	0.030761	0.369617	3.59918	0.318022	0.304603	0.124956	0.252418	0.1891044	1.370369
321	-3484.11	-3312.66	-171.45	6.670538	0.175776	0.01125877	0.01699634	0.00880975	0.489382	0.0100946	0.0161326	0.474793	0.000787485	22.56363	0.162266	7	38.49677	0.3799634	0.00020505	0.0210723	0.317565	3.66116	0.307016	0.294061	0.124545	0.274378	0.1792623	0.9051873
322	-3489.81	-3316.18	-173.64	6.670538	0.1788642	0.01128125	0.007535516	0.0084768	0.494556	0.00873971	0.0408701	0.446591	0.000765941	22.56363	0.1816533	6	38.32506	0.3539476	0.000234859	0.0225406	0.326298	3.65093	0.316304	0.302958	0.12161	0.259128	0.1891889	0.9601693
323	-3489.89	-3317.85	-172.037	6.670538	0.1968644	0.01118158	0.03206244	0.00899046	0.566142	0.00747176	0.0349407	0.3818	0.000654818	22.34906	0.1686346	6	37.51085	0.4882906	0.000475875	0.0319863	0.375425	3.59211	0.312928	0.312324	0.118386	0.256362	0.2006971	0.8402446
324	-3485.63	-3313.27	-172.361	6.670538	0.1825907	0.01316995	0.07737324	0.00869806	0.547729	0.00739833	0.0293605	0.406218	0.000595871	22.34906	0.1686346	6	37.70984	0.444213	0.000274963	0.0243742	0.336721	3.63863	0.278235	0.313498	0.128974	0.279292	0.2460079	0.6854847
325	-3487.43	-3312.75	-174.677	6.670538	0.1738688	0.01188048	-0.04006479	0.00998326	0.547019	0.00738874	0.0293224	0.405691	0.000595098	22.34906	0.2039023	6	37.70984	0.444213	0.000188108	0.0201892	0.312131	3.66749	0.288507	0.304309	0.125194	0.281991	0.1638375	1.24454
326	-3486.87	-3316.2	-170.668	6.670538	0.1821297	0.01158651	-0.009841027	0.00890109	0.596224	0.00658782	0.026144	0.361715	0.000428174	22.02426	0.1613052	6	37.79593	0.444213	0.000269747	0.0241438	0.335438	3.64015	0.275053	0.304063	0.13912	0.281764	0.1514642	1.064973
327	-3487.16	-3318.8	-168.358	6.670538	0.1747538	0.01245197	0.01312921	0.00936195	0.596565	0.00659159	0.0251303	0.361922	0.000428419	20.59078	0.1466447	7	37.76124	0.444213	0.000195834	0.0205967	0.314657	3.66455	0.294472	0.322469	0.11507	0.267989	0.1597739	0.9178263
328	-3485.86	-3318.49	-167.365	6.482698	0.1662135	0.01364578	0.06164207	0.0156016	0.594913	0.00657334	0.0187628	0.363722	0.000427232	20.59078	0.1981618	7	37.96207	0.444213	0.000130438	0.0168321	0.290015	3.69302	0.294472	0.322469	0.11507	0.267989	0.2598039	0.7627361
329	-3481.79	-3314.66	-167.13	6.482698	0.1980284	0.0127408	-0.004154221	0.0117848	0.597699	0.00503553	0.0197871	0.365425	0.000267668	20.862	0.2121219	7	37.33983	0.5655535	0.000495908	0.0326458	0.378493	3.58837	0.294472	0.322469	0.11507	0.267989	0.2079677	1.019975
330	-3484.19	-3317.91	-166.274	6.482698	0.2100562	0.0127408	-0.03564235	0.0118327	0.600126	0.00459285	0.0162711	0.366909	0.000268754	19.50838	0.2121219	6	37.38317	0.4864006	0.000739257	0.0397709	0.40939	3.5501	0.3168	0.312264	0.111428	0.259508	0.1764796	1.201963
331	-3485.8	-3317.38	-168.416	6.482698	0.223702	0.01432047	-0.02335184	0.013382	0.599185	0.00458565	0.0162455	0.366334	0.000268333	21.76547	0.2121219	6	38.25346	0.4864006	0.00110377	0.04847	0.442655	3.50777	0.309123	0.315773	0.11268	0.262424	0.1887701	1.123705
332	-3480.94	-3317.45	-163.496	6.482698	0.2428032	0.01319363	-0.03959636	0.00976702	0.601352	0.00460224	0.0163043	0.367659	0.00031537	18.76606	0.2121219	7	37.36456	0.4864006	0.00179315	0.061544	0.486061	3.4506	0.299395	0.305836	0.119513	0.275256	0.1725256	1.22951
333	-3485.33	-3319.81	-165.52	6.482698	0.2428032	0.01153847	0.03554329	0.00976361	0.601142	0.00460063	0.016563	0.36753	0.000400289	18.76606	0.1574677	6	38.31795	0.5206292	0.00179315	0.061544	0.486061	3.4506	0.31326	0.299783	0.117148	0.269809	0.193011	0.8158483
334	-3480.47	-3317.32	-163.157	6.482698	0.2335998	0.01300373	-0.01697062	0.0126409	0.597559	0.00457321	0.0194057	0.36534	0.000480666	18.76606	0.1778826	7	37.36715	0.5206292	0.00143348	0.055129	0.465601	3.47784	0.31166	0.306003	0.113906	0.268431	0.160912	1.105465
335	-3484.34	-3316.37	-167.968	6.482698	0.2335998	0.01365911	0.009610891	0.0126398	0.597505	0.0045728	0.019404	0.365307	0.000571979	21.04714	0.1589387	6	37.54902	0.4473305	0.00143348	0.055129	0.465601	3.47784	0.29892	0.311666	0.116015	0.273399	0.1685496	0.9429789
336	-3485.14	-3313.47	-171.665	6.482698	0.2010922	0.01330648	0.01502495	0.0126698	0.598924	0.00532277	0.0163361	0.366174	0.000573337	20.6908	0.1811894	5	37.40581	0.4473305	0.000551498	0.034408	0.386503	3.57854	0.287405	0.307163	0.114338	0.291094	0.1962144	0.9234258
337	-3484.59	-3314.59	-169.997	6.482698	0.2026313	0.01491199	0.01444203	0.0109471	0.566169	0.00503167	0.018853	0.398391	0.000608506	22.36884	0.188307	6	37.28227	0.4711847	0.000581025	0.0353071	0.39049	3.57362	0.287405	0.307163	0.114338	0.291094	0.202749	0.9287689
338	-3482.67	-3311.45	-171.222	6.482698	0.2036752	0.01166883	0.03199407	0.0109457	0.566095	0.00503102	0.0188506	0.39834	0.000737739	22.36884	0.170755	6	37.60702	0.41544	0.000601677	0.0359223	0.393182	3.57029	0.282061	0.301451	0.130806	0.285681	0.202749	0.8421987
339	-3478.16	-3309.83	-168.334	5.766508	0.2135594	0.01193657	0.04337309	0.0179731	0.562073	0.00499527	0.0187167	0.395509	0.000732497	19.75119	0.1593759	6	38.25342	0.41544	0.000823408	0.0419458	0.418112	3.53912	0.282061	0.301451	0.130806	0.285681	0.202749	0.786075
340	-3481.94	-3310.03	-171.906	5.766508	0.2198935	0.01487989	-0.04747251	0.0181807	0.568565	0.00653741	0.00589828	0.400078	0.000740958	19.34968	0.2650324	6	40.06939	0.41544	0.000991912	0.0459823	0.433563	3.51946	0.288595	0.308434	0.133836	0.269135	0.2175599	1.218204
341	-3484.3	-3313.59	-170.717	5.766508	0.2068007	0.01268872	-0.06164384	0.01683	0.596819	0.00387157	0.0114406	0.370353	0.000685908	18.26392	0.2320682	6	40.44012	0.5113832	0.000666592	0.0377887	0.401173	3.56037	0.261764	0.308	0.13009	0.300147	0.1704243	1.361708
342	-3483.51	-3309.47	-174.035	5.766508	0.1972215	0.01268872	0.008735644	0.0255094	0.523555	0.00498884	0.0100362	0.435354	0.000556655	22.63087	0.2270669	6	38.28035	0.4870181	0.000481959	0.0321881	0.376367	3.59096	0.268227	0.315605	0.133302	0.282866	0.2358026	0.9629536
343	-3478.18	-3309.11	-169.069	5.766508	0.2018928	0.01170474	0.0677929	0.024301	0.524204	0.00499503	0.0100486	0.435894	0.000557345	22.63087	0.1680097	7	37.563	0.3968369	0.000566721	0.0348745	0.38858	3.57598	0.269969	0.315995	0.13082	0.283216	0.2358026	0.7125015
344	-3477.55	-3311.96	-165.586	5.766508	0.188418	0.01274241	0.04194927	0.0242003	0.522033	0.00497434	0.0142192	0.434088	0.000485025	18.56747	0.1671426	7	37.29363	0.3968369	0.000347457	0.0273724	0.352761	3.61952	0.2944	0.308161	0.121245	0.276194	0.2090919	0.799374
345	-3480.79	-3314.73	-166.065	6.049324	0.2124927	0.01315007	0.03873589	0.0257596	0.555668	0.00529484	0.0151354	0.397626	0.000516276	18.56747	0.1803901	7	37.99254	0.3968369	0.000797119	0.0412791	0.415469	3.54245	0.260636	0.322907	0.127047	0.28941	0.219126	0.8232255
346	-3478.13	-3313.13	-165.009	6.049324	0.2111608	0.01161669	-0.02376501	0.0249083	0.570212	0.00511987	0.0146352	0.384486	0.00063885	18.56747	0.1988157	7	37.73592	0.5598667	0.000765114	0.0404521	0.412154	3.54663	0.29202	0.298377	0.124956	0.284647	0.1750507	1.135761
347	-3478.01	-3312.37	-165.641	6.049324	0.222518	0.01309412	0.04653151	0.0221133	0.506227	0.00454536	0.00760324	0.458944	0.000567164	19.81934	0.1555511	7	37.6424	0.5598667	0.00106813	0.0476919	0.439844	3.5114	0.295866	0.302306	0.126601	0.275227	0.2020826	0.7697402
348	-3477.45	-3312.47	-164.978	6.049324	0.222518	0.01217071	0.00374694	0.026601	0.504571	0.00453049	0.00629008	0.457442	0.000565308	19.81934	0.1662655	7	38.13293	0.3953055	0.00106813	0.0476919	0.439844	3.5114	0.291531	0.296869	0.141322	0.270277	0.1700125	0.9779608
349	-3474.7	-3308.3	-166.406	6.049324	0.2056156	0.01198176	0.06854303	0.0265976	0.504506	0.0045299	0.00628928	0.457383	0.000693508	19.81934	0.1226978	7	38.04713	0.5394493	0.000641429	0.0370767	0.398155	3.56413	0.291531	0.296869	0.141322	0.270277	0.1912408	0.6415878
350	-3479.16	-3311.06	-168.102	6.049324	0.2081787	0.01314362	0.08853725	0.0215816	0.507826	0.00455971	0.00494086	0.460393	0.000698072	17.72807	0.1035341	7	38.7507	0.4277811	0.00069671	0.038623	0.404664	3.55602	0.294975	0.287654	0.136935	0.280435	0.1920713	0.5390397
351	-3478.58	-3313.83	-164.753	6.049324	0.2228305	0.01380907	0.07563851	0.0202711	0.441134	0.00521222	0.0063083	0.526277	0.000797967	17.7535	0.1405125	7	37.69434	0.5712371	0.00107746	0.0478969	0.440588	3.51044	0.279373	0.29965	0.128847	0.292131	0.216151	0.6500663
352	-3476.68	-3310.65	-166.031	6.049324	0.2078609	0.01221199	0.06093388	0.0249966	0.512375	0.00591817	0.00620368	0.449842	0.000664454	19.0072	0.171766	7	37.81824	0.5712371	0.000689682	0.03843	0.403861	3.55702	0.279373	0.29965	0.128847	0.292131	0.2326999	0.7381439
353	-3477.75	-3311.77	-165.988	6.128015	0.2133001	0.01396217	0.04425147	0.0250505	0.513481	0.00593094	0.00405898	0.450813	0.000665888	19.0072	0.1884484	7	37.49481	0.5712371	0.000816964	0.0417834	0.417471	3.53993	0.298724	0.291603	0.125387	0.284286	0.2326999	0.8098346
354	-3476.79	-3310.18	-166.612	6.128015	0.2205608	0.01297497	0.02777379	0.0250564	0.513602	0.00593234	0.00347727	0.45092	0.00101281	19.0072	0.247182	7	37.85586	0.4970724	0.00101093	0.0464149	0.435166	3.51741	0.290902	0.283968	0.139952	0.285178	0.2749558	0.8989882
355	-3478.48	-3313.13	-165.35	6.128015	0.2036099	0.01099868	0.06872993	0.0250564	0.513602	0.00593234	0.00347727	0.45092	0.00101281	19.0072	0.1278566	6	37.22525	0.4970724	0.000600371	0.0358837	0.393014	3.5705	0.294506	0.314564	0.123866	0.267064	0.1965865	0.6503832
356	-3482.55	-3312.52	-170.027	6.128015	0.2035692	0.01312504	0.04671437	0.0172244	0.517922	0.00598224	0.00313681	0.454713	0.00102133	19.39859	0.1225744	5	38.2454	0.5261465	0.000599558	0.0358596	0.392909	3.57063	0.272619	0.328529	0.122952	0.2759	0.1692888	0.7240552
357	-3481.13	-3314.55	-166.576	6.128015	0.2052569	0.01403512	0.03070159	0.0208365	0.563391	0.00689881	0.00361741	0.404079	0.00117782	18.92624	0.1510927	5	37.38936	0.4547797	0.000633944	0.0368622	0.397238	3.56527	0.258478	0.322856	0.147199	0.271467	0.1817943	0.8311191
358	-3478.15	-3311.73	-166.42	5.676225	0.2218061	0.01310903	0.05603973	0.0201974	0.563758	0.00690331	0.00361977	0.404343	0.00117859	20.2531	0.1257545	5	37.48668	0.4547797	0.00104707	0.0472261	0.438147	3.51358	0.278867	0.283581	0.144672	0.29288	0.1817943	0.6917409
359	-3482.99	-3312.37	-170.62	6.024531	0.2015576	0.01354358	0.009335631	0.022238	0.561866	0.00688014	0.00495241	0.402986	0.00107766	20.2531	0.1637196	5	38.32041	0.3921298	0.000560311	0.0346789	0.387711	3.57705	0.275358	0.324307	0.132606	0.267729	0.1730552	0.946054
360	-3480.56	-3311.92	-168.641	6.024531	0.1938195	0.01267687	-0.006087568	0.0232006	0.543833	0.00581549	0.00559841	0.420428	0.0011243	20.2531	0.1724436	6	39.90064	0.3921298	0.000426214	0.0302877	0.367335	3.60195	0.269306	0.317179	0.129691	0.283823	0.166356	1.036594
361	-3483.57	-3316.33	-167.238	6.024531	0.2264571	0.01057952	-0.0423277	0.0232691	0.545439	0.00287847	0.00561495	0.42167	0.00112762	18.81307	0.1724436	6	39.03238	0.5507748	0.0011898	0.0502963	0.449142	3.49937	0.269306	0.317179	0.129691	0.283823	0.1301159	1.325308
362	-3482	-3315.39	-166.611	6.024531	0.2053924	0.01057952	0.01708038	0.0232511	0.545016	0.00287623	0.00637223	0.421343	0.00114109	18.5133	0.1240329	6	38.77819	0.5507748	0.000636763	0.0369431	0.397584	3.56484	0.275997	0.300215	0.132914	0.290875	0.1411133	0.8789598
363	-3488.23	-3316.54	-171.69	6.024531	0.2251512	0.0131015	0.08199829	0.0411698	0.56537	0.00262126	0.00580733	0.383991	0.00103993	18.5133	0.08280302	5	38.16094	0.5507748	0.00114848	0.0494279	0.446077	3.50335	0.279227	0.303728	0.129936	0.287108	0.1648013	0.5024415
364	-3487.31	-3317.89	-169.427	6.024531	0.2271129	0.01319009	0.078237	0.0410747	0.564064	0.0026152	0.00810378	0.383104	0.00103753	18.5133	0.08973375	6	38.37701	0.4762893	0.00121092	0.0507343	0.450674	3.49738	0.281557	0.282667	0.1418	0.293975	0.1679707	0.5342225
365	-3483.05	-3313.43	-169.617	6.024531	0.243648	0.01339337	0.078237	0.0240839	0.573553	0.00351847	0.00824011	0.389549	0.00105498	18.5133	0.08973375	6	38.08202	0.4788159	0.00182882	0.0621426	0.487897	3.44813	0.299299	0.295056	0.131996	0.273649	0.1679707	0.5342225
366	-3478.83	-3313.56	-165.276	6.024531	0.2743323	0.01339337	0.08730198	0.0244071	0.442646	0.00331552	0.00604102	0.522596	0.000994128	18.5133	0.1595399	6	37.39114	0.4875114	0.0034446	0.084742	0.550071	3.36174	0.296322	0.292121	0.14063	0.270927	0.2468419	0.6463243
367	-3480.45	-3315.06	-165.393	5.489667	0.2743323	0.01599425	0.08948194	0.0195509	0.444818	0.00340245	0.00607065	0.525159	0.000999005	18.5133	0.1504423	6	37.25676	0.4255276	0.0034446	0.084742	0.550071	3.36174	0.286414	0.300431	0.144631	0.268524	0.2399243	0.6270409
368	-3478.14	-3313.31	-164.832	5.489667	0.2678161	0.01330948	0.0867885	0.0195534	0.444876	0.0034384	0.00607144	0.525228	0.000833236	18.5133	0.1531358	6	37.49471	0.4255276	0.00304807	0.079825	0.537582	3.37954	0.288282	0.30239	0.139052	0.270276	0.2399243	0.6382671
369	-3484.61	-3316.12	-168.49	5.489667	0.2882623	0.01429676	0.05214846	0.0195731	0.445322	0.00253183	0.00607754	0.525755	0.000739947	19.0723	0.114277	6	37.60185	0.4255276	0.00439157	0.0954008	0.575554	3.32465	0.283995	0.312764	0.136984	0.266257	0.1664255	0.6866558
370	-3479.36	-3314.8	-164.563	5.529827	0.2827113	0.01429676	-0.005551729	0.0194085	0.448782	0.0032098	0.00582618	0.521336	0.00143721	19.0723	0.2300312	6	37.51528	0.4255276	0.00399791	0.0911324	0.565593	3.33928	0.282471	0.311085	0.141617	0.264827	0.2244795	1.024732
371	-3477.42	-3313.98	-163.447	5.529827	0.2799052	0.01405496	0.01107712	0.0264621	0.445342	0.00296012	0.00578151	0.517339	0.00211541	18.36953	0.2078091	6	37.49897	0.4255276	0.00380714	0.0889847	0.560461	3.34675	0.282471	0.311085	0.141617	0.264827	0.2188862	0.9493932
372	-3478.31	-3313.82	-164.489	5.529827	0.2745637	0.0129385	0.05509688	0.0264014	0.444319	0.00536361	0.00576824	0.516151	0.00199604	18.36953	0.1874362	6	37.59813	0.4525256	0.00345922	0.0849175	0.550508	3.36112	0.284693	0.313532	0.142731	0.259044	0.2425331	0.7728273
373	-3481.56	-3313.8	-167.761	5.529827	0.2661152	0.01392664	-0.0186415	0.0264494	0.445129	0.00545788	0.00428695	0.517091	0.00158558	20.01583	0.2749128	6	37.23491	0.4525256	0.00294938	0.0785502	0.534261	3.38424	0.284424	0.313236	0.142596	0.259744	0.2562713	1.072741
374	-3481.98	-3315.98	-165.994	5.742977	0.2507902	0.01392664	0.01287318	0.0264291	0.444786	0.00545368	0.00505255	0.516694	0.00158436	17.96839	0.2749128	7	39.32816	0.442721	0.00214879	0.0672612	0.503149	3.42744	0.276467	0.316719	0.144181	0.262632	0.287786	0.9552682
375	-3478.15	-3313.19	-164.968	5.742977	0.2237672	0.01549066	0.05771098	0.0263748	0.443873	0.00544248	0.00709618	0.515633	0.00158111	17.96839	0.230075	7	38.89363	0.5676698	0.00110576	0.0485129	0.44281	3.50757	0.283219	0.299302	0.136252	0.281227	0.287786	0.7994657
376	-3477.22	-3313.03	-164.191	5.742977	0.2404254	0.01462341	-0.02532934	0.0305782	0.514613	0.00419428	0.00723111	0.44155	0.00183309	17.96839	0.2283414	6	39.71338	0.5676698	0.00169516	0.0598678	0.480855	3.45758	0.283219	0.299302	0.136252	0.281227	0.2030121	1.124768
377	-3483.85	-3316.62	-167.23	5.742977	0.2633765	0.01310626	-0.06020205	0.0303505	0.510781	0.00416304	0.00717727	0.445708	0.00181944	19.13189	0.2416866	6	38.95227	0.6715119	0.00279466	0.0765061	0.528859	3.39184	0.2912	0.265454	0.154194	0.289152	0.1814845	1.33172
378	-3483.73	-3315.16	-168.574	5.742977	0.2528469	0.01381908	-0.03889729	0.0303182	0.510238	0.00415862	0.0076982	0.445234	0.00235285	19.13189	0.2455438	6	38.04821	0.6715119	0.0022471	0.0687535	0.507451	3.42155	0.30647	0.299956	0.116863	0.27671	0.2066465	1.188231
379	-3481.88	-3314.59	-167.296	5.742977	0.2530456	0.01381908	-0.07892453	0.0303414	0.510628	0.0041618	0.00693889	0.445575	0.00235465	19.13189	0.2214321	7	38.58334	0.5122196	0.00225675	0.0688981	0.507865	3.42098	0.306794	0.297377	0.118826	0.277003	0.1425075	1.553827
380	-3476.94	-3315.4	-161.541	5.742977	0.2530456	0.01381908	-0.02790282	0.0303268	0.510383	0.00415979	0.00693555	0.44536	0.00283482	19.13189	0.2214321	7	37.58776	0.5707493	0.00225675	0.0688981	0.507865	3.42098	0.301194	0.291949	0.131972	0.274886	0.1935292	1.144179
381	-3475.62	-3315.27	-160.343	5.742977	0.2420386	0.01242724	-0.01263238	0.0276949	0.495224	0.00379879	0.00633365	0.464359	0.0025888	18.07318	0.1970503	7	37.21029	0.4953053	0.00176125	0.0610037	0.484393	3.45284	0.291914	0.296458	0.127906	0.283723	0.1844179	1.068499
382	-3475.58	-3312.35	-163.237	5.742977	0.2376156	0.01267828	-0.03907199	0.0282033	0.495546	0.00266072	0.00633777	0.464661	0.00259049	18.07318	0.2203643	7	37.7793	0.5156931	0.00158395	0.0579036	0.474631	3.46588	0.308041	0.289705	0.124992	0.277261	0.1812923	1.215519
383	-3477.14	-3311.62	-165.52	5.742977	0.233424	0.01426295	-0.006605158	0.0282084	0.495635	0.0026612	0.0063389	0.464745	0.00241168	18.07318	0.1878975	7	38.70003	0.5156931	0.00142712	0.0550084	0.465202	3.47836	0.300661	0.282765	0.135473	0.281101	0.1812923	1.036434
384	-3486.32	-3311.48	-174.837	5.751107	0.2407536	0.01285322	0.0165947	0.0273007	0.454185	0.00289793	0.00690279	0.506087	0.00262622	22.61821	0.2105424	6	38.70003	0.5156931	0.00170848	0.0600984	0.481576	3.45662	0.268363	0.307249	0.147203	0.277185	0.2271371	0.9269397
385	-3487.48	-3310.6	-176.886	5.751107	0.2294225	0.01379947	-0.002552272	0.0217447	0.456698	0.00291396	0.00694098	0.508887	0.00281573	22.61821	0.2105424	6	37.24225	0.5156931	0.00128731	0.052286	0.456037	3.49039	0.268363	0.307249	0.147203	0.277185	0.2079901	1.012271
386	-3488.55	-3310.73	-177.811	5.751107	0.2221086	0.01383796	-0.02229235	0.0217014	0.455789	0.00614571	0.00568086	0.507873	0.00281012	22.61821	0.2067711	6	38.72316	0.458166	0.00105599	0.0474239	0.438869	3.51265	0.274225	0.313961	0.128574	0.28324	0.1844787	1.12084
387	-3487.21	-3308.61	-178.599	5.751107	0.2221086	0.01237925	0.01226981	0.0173313	0.564603	0.0074244	0.00279771	0.405599	0.00224423	22.61821	0.1722089	6	40.12868	0.3780315	0.00105599	0.0474239	0.438869	3.51265	0.287636	0.30816	0.126198	0.278007	0.1844787	0.9334893
388	-3487.49	-3309.51	-177.988	5.751107	0.215095	0.01400582	0.07277697	0.0174524	0.56207	0.00773972	0.00204347	0.408435	0.00225992	20.70445	0.1117018	6	40.11514	0.3780315	0.000862297	0.0429124	0.421895	3.53433	0.287636	0.30816	0.126198	0.278007	0.1844787	0.6054994
389	-3489.17	-3311.86	-177.314	5.751107	0.2147826	0.01118738	0.03489115	0.0173744	0.559557	0.0134465	0.00154628	0.406609	0.00146694	20.43228	0.1495876	5	38.84939	0.384383	0.000854284	0.0427151	0.421127	3.5353	0.286212	0.306635	0.130522	0.276631	0.1844787	0.8108663
390	-3485.93	-3311.78	-174.15	5.751107	0.1986215	0.01415708	-0.01228267	0.0173685	0.559366	0.0134419	0.00188731	0.40647	0.00146644	18.99506	0.1293831	6	37.90379	0.384383	0.000506343	0.032984	0.380051	3.58646	0.283715	0.303959	0.138109	0.274217	0.1171004	1.10489
391	-3482.99	-3311.61	-171.376	5.751107	0.2417461	0.01415708	-0.06086993	0.0174777	0.562883	0.00723865	0.00189918	0.409026	0.00147566	18.99506	0.1627748	6	38.81941	0.3903515	0.00174914	0.0607973	0.483753	3.4537	0.286284	0.306712	0.130303	0.276701	0.1019048	1.597321
392	-3480.97	-3312.11	-168.86	5.751107	0.2371493	0.01415292	-0.00300138	0.0154053	0.56407	0.00725392	0.00190319	0.409888	0.00147877	18.99506	0.1971133	7	39.82139	0.3903515	0.00156597	0.0575794	0.473591	3.46726	0.295036	0.298709	0.12663	0.279626	0.1941119	1.015462
