Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1065	1	-3311.003	-3305.758	-5.244315	0.5056771	0.1812924	0.645268	0.271945	0.125223	0.22367	0.0656753	0.0332274	0.200079	0.190208	0.101732	0.796877	0.260247	0.0216245	0.310505	0.0478219	0.1688658	-0.06053822	0.0105988	0.437613	0.00494202	0.00945245	0.53615	0.00124392	0.07686706	0.00026046	0.0237279	0.333104	3.64291	0.29602	0.272148	0.15789	0.273941	0.01632884	4.707442
1066	0	-3308.746	-3303.661	-5.084942	0.9026362	0.1648911	0.273253	0.365332	0.0300726	0.138396	0.0442799	0.323858	0.135772	0.378954	0.201629	0.0193761	0.644225	0.110731	0.391196	0.0866375	0.3111334	0.01786422	0.0102846	0.612835	0.00487059	0.0221949	0.348623	0.00119181	0.0005389063	0.000122022	0.0162834	0.286149	3.69745	0.302778	0.31506	0.114615	0.267547	0.01840312	0.02928342
1067	1	-3309.838	-3302.323	-7.515587	0.2779019	0.2210374	0.451902	0.136307	0.338931	0.504009	0.137382	0.126908	0.234515	0.506254	0.381044	0.225206	0.1402	0.102116	0.194765	0.486811	0.221945	0.03706736	0.0133362	0.437769	0.00671062	0.0100793	0.524441	0.00766385	0.008077354	0.00102466	0.0467248	0.436309	3.51594	0.300222	0.286846	0.135571	0.277361	0.04514472	0.1789214
1068	0	-3304.61	-3300.017	-4.593246	0.7492849	0.1717978	0.34785	0.614698	0.0321618	0.111212	0.0721749	0.208231	0.202573	0.0548912	0.0937592	0.183053	0.504191	0.107677	0.0810172	0.298938	0.1897578	-0.01234648	0.0107339	0.535585	0.00701617	0.024993	0.417702	0.00397085	0.1304644	0.00017092	0.0192511	0.306195	3.67438	0.310173	0.289942	0.131393	0.268492	0.1181179	1.104527
1069	1	-3306.997	-3301.527	-5.469417	0.2587444	0.1846087	0.481333	0.213393	0.366658	0.416018	0.107361	0.0655796	0.413337	0.426681	0.0418135	0.155397	0.27898	0.236803	0.148498	0.055289	0.1940143	0.04018232	0.0169035	0.493426	0.00854419	0.00714441	0.471346	0.00263577	0.02995621	0.000298673	0.0253947	0.342312	3.63199	0.277163	0.328285	0.141113	0.253439	0.07013853	0.4271006
1070	0	-3302.027	-3296.387	-5.640128	0.6019729	0.1680021	0.337098	0.691989	0.174634	0.0717815	0.114252	0.248012	0.15573	0.224534	0.11573	0.313465	0.29666	0.0563881	0.166936	0.144223	0.242757	-0.1240311	0.00872504	0.523705	0.00674615	0.0160855	0.439009	0.00572945	0.1724508	0.000142513	0.0175891	0.295224	3.68704	0.315416	0.297695	0.127265	0.259624	0.0484197	3.561583
1071	1	-3312.263	-3297.789	-14.47397	0.5038627	0.2042108	0.548115	0.219794	0.351601	0.671454	0.162327	0.115079	0.443035	0.421947	0.0132257	0.578645	0.442349	0.0281903	0.037663	1.404	0.2846502	0.04787483	0.015243	0.405867	0.00778056	0.00373614	0.560853	0.00652087	0.09180039	0.000612472	0.0362395	0.394558	3.56859	0.305731	0.303196	0.137316	0.253757	0.1396752	0.6572418
1072	0	-3310.732	-3300.072	-10.66001	0.3287917	0.1822546	0.536978	0.47357	0.139128	0.207894	0.172702	0.398682	0.210447	0.146014	0.920843	0.0854639	0.0238981	0.233883	0.492412	0.155977	0.3322999	0.124532	0.0113337	0.527695	0.00444074	0.00865597	0.442353	0.00552087	0.05498417	0.000271154	0.0242061	0.335786	3.63974	0.297586	0.298724	0.131844	0.271846	0.1795162	0.3062909
1073	1	-3315.925	-3300.467	-15.45843	0.2545742	0.1891667	0.54766	0.288343	0.246555	0.823577	0.428366	0.116056	0.42559	0.408102	0.195888	0.198381	0.58497	0.834045	0.028897	0.539269	0.2846502	-0.005534596	0.0150388	0.402631	0.0077423	0.0047406	0.565324	0.00452333	0.1317065	0.000357686	0.0277688	0.354798	3.61708	0.305724	0.279606	0.145104	0.269566	0.1261719	1.043866
1074	0	-3311.369	-3295.613	-15.75687	0.6288555	0.192032	0.36972	0.610419	0.0337195	0.41115	0.118426	0.937292	0.579853	0.139323	0.549216	0.00391096	0.16669	0.606209	0.419703	0.357531	0.276562	-0.3517387	0.008896	0.547267	0.00352548	0.00740495	0.426105	0.00680207	0.3777836	0.00039886	0.0293089	0.362544	3.60775	0.297213	0.308764	0.130153	0.26387	0.02604494	14.50507
1075	1	-3307.002	-3301.445	-5.557028	0.8788919	0.17999	0.659977	0.407504	0.0784599	0.254812	0.0431799	0.0274363	0.245772	0.289034	0.00828555	0.18839	0.273361	0.110048	0.350952	0.269485	0.155452	-0.1231321	0.00800692	0.549409	0.00440655	0.00374929	0.420861	0.0135677	0.1314519	0.000246485	0.0230875	0.32946	3.64721	0.26659	0.307478	0.127971	0.297961	0.008319741	15.79999
1076	0	-3308.034	-3301.244	-6.790811	0.5637344	0.1654173	0.329968	0.775747	0.0117557	0.281631	0.0754353	0.407861	0.296664	0.110269	0.154486	0.139479	0.0723524	0.0913834	0.418169	0.103451	0.2496842	0.1431854	0.0202799	0.449228	0.00189714	0.0172324	0.510739	0.000622818	0.06273693	0.000125319	0.0165006	0.287689	3.69569	0.281949	0.30345	0.132772	0.281829	0.2059223	0.304663
1077	1	-3310.535	-3300.773	-9.762616	0.6518909	0.1615868	1.1423	0.408407	0.0733731	0.392502	0.160798	0.00455093	0.376614	0.417439	0.0655398	0.129774	0.0100561	0.47305	0.464876	0.00235935	0.3006245	-0.03769871	0.0081158	0.54467	0.0025373	0.0042624	0.432709	0.00770573	0.1159694	0.000102798	0.0149532	0.276432	3.70851	0.312714	0.310456	0.123763	0.253066	0.07827073	1.481645
1078	0	-3313.279	-3300.78	-12.49901	0.654188	0.1937764	0.220106	0.492908	0.261725	0.461433	0.051243	0.607138	0.236987	0.523303	0.00693781	0.0508933	0.278116	0.0619538	0.435162	0.717192	0.4132236	0.02782718	0.0158551	0.568522	0.00324326	0.0132508	0.394418	0.00471099	0.0931252	0.000425539	0.030264	0.36722	3.60209	0.299827	0.307976	0.133852	0.258344	0.1209524	0.7699328
1079	1	-3307.403	-3301.212	-6.190648	0.5238177	0.1446743	0.631226	0.41615	0.16685	0.467933	0.0753159	0.0271541	0.109538	0.347268	0.0364176	0.289672	0.148531	0.0906764	0.298494	0.0565527	0.2610836	0.07423282	0.0094089	0.550186	0.000778848	0.00436953	0.425331	0.00992596	0.0778333	3.78021e-05	0.00908939	0.225708	3.76516	0.299789	0.316437	0.134435	0.249338	0.1520661	0.5118385
1080	0	-3301.133	-3300.973	-0.1608912	0.8653155	0.2089943	0.214979	0.385664	0.217323	0.162393	0.0380485	0.242731	0.155994	0.421157	0.030244	0.10711	0.0496788	0.0710643	0.245608	0.107321	0.170837	0.07666312	0.0176218	0.542394	0.00184806	0.0114776	0.422043	0.00461548	0.001399715	0.000714977	0.0391201	0.406722	3.55344	0.28619	0.32187	0.122135	0.269805	0.07806284	0.01793062
1081	1	-3309.298	-3307.761	-1.53732	0.6904614	0.2027834	0.364962	0.179409	0.0947966	0.26832	0.151101	0.0541747	0.119351	0.0744016	0.15036	0.133904	0.0841811	0.0822284	0.371825	0.149313	0.1722132	-0.1608909	0.01603	0.549727	0.00599328	0.00536219	0.399825	0.0230625	0.2392409	0.000584003	0.0353965	0.390883	3.57314	0.299299	0.284128	0.132181	0.284392	0.07835	3.053489
1082	0	-3305.195	-3299.118	-6.077058	0.6849874	0.1814793	0.338377	0.672401	0.137796	0.116805	0.0861744	0.264433	0.199832	0.256685	0.042284	0.544027	0.0680826	0.063626	0.0326541	0.10824	0.1638522	-0.3449781	0.0160211	0.473817	0.00205935	0.0118455	0.491494	0.00476345	0.3621584	0.000262512	0.0238204	0.333626	3.64229	0.297753	0.308865	0.139767	0.253615	0.01718034	21.07981
1083	1	-3306.257	-3305.741	-0.5156794	0.5976428	0.180823	0.45189	0.216555	0.167126	0.247289	0.0550313	0.0191108	0.0889227	0.161095	0.121235	0.289033	0.00555641	0.0786432	0.284271	0.0264898	0.1167902	0.1162694	0.0157919	0.452066	0.00329101	0.00159215	0.512477	0.014782	0.06106383	0.000255358	0.0234961	0.331793	3.64446	0.297595	0.297962	0.136965	0.267477	0.1773332	0.3443451
1084	0	-3299.148	-3302.101	2.952939	0.7895884	0.1807579	0.310477	0.511127	0.0204566	0.0704945	0.0716118	0.0943794	0.125389	0.0364662	0.0676965	0.0337701	0.193499	0.139863	0.225411	0.00378391	0.0981653	0.1021098	0.0148027	0.498135	0.00514604	0.0124212	0.464125	0.00536976	0.00126733	0.000254656	0.0234641	0.33161	3.64467	0.300185	0.290407	0.129221	0.280187	0.1033772	0.01225929
1085	1	-3302.04	-3297.532	-4.507917	0.5990835	0.1668604	0.391352	0.405569	0.267915	0.294081	0.121171	0.0946046	0.133914	0.289147	0.00391255	0.324643	0.100641	0.158132	0.250286	0.336775	0.2127217	-0.08398725	0.0160591	0.547215	0.00270448	0.00532272	0.425867	0.00283214	0.1009801	0.000134712	0.017104	0.291902	3.69086	0.301739	0.304421	0.139488	0.254352	0.01699282	5.942515
1086	0	-3314.915	-3306.801	-8.113796	0.6022111	0.1997194	0.144464	0.582858	0.0486325	0.225689	0.0992234	0.330613	0.373467	0.0857844	0.324319	0.0295991	0.028593	0.201059	0.17626	0.561974	0.3126328	0.3006839	0.0111551	0.583032	0.00156043	0.0143157	0.380139	0.00979813	0.001633779	0.000526071	0.0336138	0.382925	3.58293	0.27831	0.2901	0.156921	0.274669	0.3023177	0.005404179
1087	1	-3301.861	-3297.563	-4.297258	0.5376629	0.203187	0.431678	0.254263	0.140939	0.327638	0.210373	0.106701	0.224192	0.263997	0.0267516	0.14753	0.122586	0.159363	0.163299	0.277348	0.1270349	0.06828225	0.0141691	0.532007	0.00852749	0.00584646	0.432049	0.00740117	0.03847832	0.000591955	0.0356341	0.391924	3.57185	0.307659	0.297085	0.136916	0.258341	0.1067606	0.360417
1088	0	-3307.171	-3302.72	-4.450576	0.6586413	0.1788552	0.292975	1.00741	0.140379	0.0848914	0.0681648	0.330829	0.168749	0.24557	0.206102	0.0817851	0.151305	0.0641179	0.132258	0.238619	0.2175126	0.02856693	0.0100847	0.498401	0.0124343	0.0137743	0.46187	0.00343642	0.03002997	0.000234767	0.0225363	0.326273	3.65096	0.289397	0.322817	0.14584	0.241946	0.05859689	0.5124839
1089	1	-3309.731	-3301.482	-8.249123	0.5013565	0.2120087	0.341584	0.200307	0.121521	0.236891	0.379858	0.200937	0.156398	0.176906	0.00190617	0.0468873	0.681924	0.137252	0.220156	0.398495	0.2005459	0.106384	0.00864004	0.580748	0.00485346	0.0106391	0.387613	0.00750577	0.1631002	0.000785383	0.0409778	0.414267	3.54397	0.306836	0.306952	0.13188	0.254332	0.2694842	0.6052311
1090	0	-3299.161	-3298.123	-1.038154	0.5766698	0.1954697	0.287144	0.351795	0.0478357	0.114044	0.0749935	0.411904	0.180976	0.10885	0.138768	0.00646431	0.227691	0.106059	0.12685	0.130099	0.1843968	0.05399561	0.0136656	0.580926	0.0104956	0.00746652	0.386522	0.000925184	0.08767043	0.000452641	0.0312035	0.371731	3.59661	0.282228	0.309548	0.12222	0.286004	0.141666	0.6188528
1091	1	-3294.631	-3297.489	2.857373	0.6133053	0.1762696	0.537223	0.206573	0.0903021	0.230577	0.0418833	0.0278175	0.130184	0.196376	0.0128481	0.104983	0.186678	0.0973509	0.159371	0.0113692	0.1143755	-0.01576547	0.00827079	0.56164	0.00817179	0.012228	0.400401	0.00928837	0.03482895	0.000209614	0.0213038	0.318967	3.65952	0.312521	0.276247	0.132154	0.279078	0.01906347	1.826999
1092	0	-3304.223	-3298.167	-6.055905	0.8112269	0.1937856	0.262876	0.583994	0.0154032	0.0896469	0.0902768	0.174458	0.0670084	0.0488522	0.207851	0.106991	0.152803	0.117896	0.571855	0.976294	0.1689972	0.01012114	0.00477255	0.538643	0.00607486	0.0234935	0.42684	0.000176224	0.02625866	0.000425684	0.0302691	0.367245	3.60206	0.294192	0.293447	0.141844	0.270516	0.0363798	0.7217923
1093	1	-3303.53	-3303.808	0.2774695	0.7885305	0.2093687	0.322083	0.211578	0.0916151	0.16915	0.1346	0.119532	0.179816	0.128978	0.0180758	0.0991566	0.103625	0.0709547	0.141596	0.282831	0.1854612	-0.04557112	0.0205833	0.473818	0.00957817	0.0107047	0.483013	0.00230283	0.1340674	0.000723473	0.0393491	0.407664	3.55226	0.30749	0.293458	0.125707	0.273345	0.08849626	1.51495
1094	0	-3310.359	-3301.677	-8.682495	0.7156078	0.169302	0.402872	0.754129	0.131687	0.10944	0.184935	0.184504	0.217332	0.256663	0.193977	0.0115071	0.108244	0.126559	0.312897	0.430033	0.1715166	-0.01572182	0.00736748	0.474106	0.00499114	0.0340294	0.478142	0.00136396	0.1932652	0.000151806	0.0181499	0.298994	3.6827	0.300493	0.28969	0.141352	0.268465	0.1775434	1.088552
1095	1	-3305.292	-3300.663	-4.628604	0.6429327	0.2216969	0.543191	0.337921	0.13058	0.217	0.370149	0.217365	0.179575	0.252591	0.0244012	0.0741893	0.44116	0.0641407	0.100554	0.337793	0.2025714	0.017709	0.015834	0.547102	0.0132301	0.0147287	0.40604	0.00306515	0.02626387	0.00104387	0.0471548	0.437887	3.51391	0.294936	0.27862	0.147226	0.279218	0.04397287	0.5972745
1096	0	-3301.293	-3302.342	1.048654	0.7466569	0.1975482	0.239046	0.404254	0.052051	0.159218	0.0616074	0.151512	0.113374	0.136818	0.0918478	0.0185132	0.144374	0.0605015	0.29709	0.291734	0.1522707	0.1022922	0.0121792	0.524233	0.00328922	0.0290769	0.429319	0.00190334	0.002919531	0.000487572	0.0323731	0.377229	3.58991	0.311164	0.275755	0.13171	0.281371	0.1052117	0.0277491
1097	1	-3311.637	-3300.151	-11.48621	0.7591931	0.2190693	1.14007	0.383268	0.0754669	0.407424	0.408634	0.761854	0.133241	0.276658	0.130356	0.0651838	0.14689	0.0521104	0.335575	0.116378	0.3023391	0.1354796	0.0104493	0.491432	0.0093516	0.0159357	0.469078	0.00375344	0.06623157	0.000968761	0.0454498	0.431575	3.52201	0.307463	0.298157	0.125644	0.268735	0.2017111	0.3283486
1098	0	-3305.263	-3299.235	-6.027669	0.7808892	0.2002465	0.282851	0.632559	0.0413788	0.0590633	0.121298	0.436347	0.383067	0.110622	0.0155054	0.0116323	0.286479	0.33021	0.50262	0.0596261	0.1994488	-0.1223512	0.0169752	0.578989	0.00711117	0.0115554	0.384953	0.000415683	0.1697125	0.000535733	0.0339178	0.384301	3.58125	0.296237	0.314002	0.133288	0.256472	0.04736126	3.58336
1099	1	-3306.499	-3299.798	-6.700939	0.713143	0.1675338	0.468974	0.267539	0.11141	0.263435	0.677429	0.155473	0.151538	0.273428	0.0386947	0.0774309	0.117372	0.114872	0.505322	0.0836994	0.2168864	-0.0544968	0.00972735	0.540356	0.00883392	0.00581445	0.434265	0.00100344	0.161282	0.000139273	0.0173893	0.293863	3.68861	0.292417	0.301351	0.13173	0.274502	0.1067852	1.51034
1100	0	-3298.067	-3296.412	-1.654825	0.7826381	0.2053149	0.279808	0.682173	0.0315601	0.0884289	0.129246	0.287484	0.138587	0.0937532	0.185731	0.00698827	0.0813446	0.168042	0.104019	0.2516	0.1856297	0.05298228	0.010865	0.471611	0.0017475	0.00939055	0.49909	0.00729512	0.06009939	0.00063515	0.0368968	0.397386	3.56508	0.309857	0.298031	0.135585	0.256527	0.1130817	0.5314689
1101	1	-3302.051	-3297.532	-4.518315	0.6016608	0.1672399	0.601393	0.322518	0.116122	0.224745	0.140191	0.0479673	0.150408	0.300996	0.337185	0.0593224	0.0637996	0.0639865	0.536434	0.142675	0.1737946	0.02834933	0.0156109	0.609062	0.00346581	0.00652695	0.364403	0.00093124	0.05444894	0.000137268	0.0172645	0.293007	3.68959	0.288018	0.304464	0.122734	0.284783	0.08279826	0.6576096
1102	0	-3303.935	-3300.315	-3.620296	0.6440533	0.2128344	0.281154	0.660032	0.0413726	0.0981982	0.123476	0.293778	0.155791	0.213228	0.128836	0.185966	0.280567	0.0432415	0.10925	0.422459	0.1718588	0.06606983	0.0177674	0.460329	0.0014523	0.0142057	0.487951	0.0182936	0.009329972	0.000805475	0.0414922	0.416317	3.54139	0.316456	0.289818	0.128999	0.264727	0.0753998	0.12374
1103	1	-3306.168	-3302.758	-3.409894	0.7099171	0.1442972	0.621813	0.27323	0.101196	0.213876	0.0858301	0.0037595	0.088929	0.216932	0.0681019	0.121201	0.00161608	0.081121	0.637887	0.468081	0.1709735	0.04508473	0.0123597	0.573449	0.000313407	0.00310884	0.409156	0.00161285	0.02274671	3.68692e-05	0.00897699	0.224564	3.76642	0.300872	0.298641	0.141433	0.259054	0.06783144	0.3353418
1104	0	-3301.902	-3300.129	-1.773095	0.6033458	0.1868009	0.31345	0.619613	0.00748589	0.136005	0.115103	0.294575	0.338252	0.108119	0.0143602	0.148453	0.194021	0.080538	0.119349	0.238908	0.1662925	-0.05595766	0.0245893	0.504225	0.00125501	0.0144734	0.451886	0.00357131	0.0685846	0.000326089	0.0265248	0.348342	3.62481	0.280829	0.303781	0.146935	0.268455	0.01262694	5.431608
1105	1	-3310.276	-3303.102	-7.173803	0.7249677	0.2089746	0.468693	0.255156	0.0486925	0.748224	0.19602	0.134163	0.0809	0.471401	0.0237034	0.0504202	0.0455284	0.137715	0.562337	0.119231	0.2133447	-0.04749706	0.0120437	0.430905	0.00198221	0.0109583	0.541863	0.00224775	0.1710521	0.000714531	0.0391081	0.406672	3.55351	0.282609	0.297613	0.157824	0.261954	0.1235551	1.38442
1106	0	-3307.094	-3299.486	-7.60842	0.6162073	0.1816019	0.2566	0.717724	0.0387991	0.257382	0.155114	0.216987	0.21423	0.0153981	0.00177235	0.107864	0.191145	0.234453	0.161644	0.758446	0.2262647	0.1985513	0.0163557	0.510979	0.0034021	0.00574765	0.457938	0.00557693	0.06747241	0.000263866	0.0238812	0.333968	3.64189	0.290034	0.308823	0.13731	0.263833	0.2660237	0.2536331
1107	1	-3305.984	-3297.325	-8.659623	0.2998715	0.1891617	0.592968	0.265118	0.41691	0.368161	0.228331	0.278303	0.191009	0.276527	0.00539933	0.304162	0.244414	0.311402	0.0990979	0.0539511	0.3791057	-0.001839154	0.0103967	0.484004	0.00761795	0.00712042	0.481992	0.00886939	0.04843259	0.000357617	0.0277662	0.354784	3.61709	0.294601	0.286364	0.152417	0.266618	0.04659344	1.039472
1108	0	-3311.562	-3304.033	-7.529027	0.5853135	0.1647119	0.207845	0.779235	0.19247	0.181831	0.149841	0.231162	0.347663	0.343341	0.0406873	0.113438	0.207629	0.0655695	0.478489	0.165596	0.2077049	0.07879544	0.0190063	0.511287	0.00607965	0.00547608	0.452445	0.00570649	0.09158649	0.000120914	0.0162097	0.285624	3.69805	0.29818	0.305799	0.136225	0.259797	0.1703819	0.5375364
1109	1	-3313.261	-3306.484	-6.776629	0.4339601	0.2378221	0.552338	0.353109	0.250513	0.474226	0.0998096	0.0388466	0.112094	0.518267	0.0400352	0.35431	0.0511457	0.347163	0.023624	0.0781633	0.2164634	-0.2025898	0.0119412	0.511096	0.00579493	0.0144129	0.444695	0.0120604	0.2534326	0.00159196	0.0580473	0.475091	3.46527	0.316207	0.26375	0.142268	0.277775	0.05084275	4.984635
1110	0	-3314.146	-3306.459	-7.687466	0.7270886	0.2225178	0.308226	0.597859	0.0326604	0.333751	0.123583	0.556517	0.488833	0.032052	0.678451	0.0184989	0.123686	0.25076	0.0740807	0.263602	0.289289	-0.04218994	0.0118099	0.573941	0.00207888	0.00971024	0.394313	0.00814735	0.05730243	0.00106812	0.0476918	0.439844	3.5114	0.252572	0.324865	0.127915	0.294648	0.0151125	3.791725
1111	1	-3306.58	-3297.599	-8.980586	0.75239	0.1802103	0.624154	0.250094	0.0860382	0.122857	0.0979523	0.0679419	0.110845	0.0925159	0.0166394	0.0808133	0.575616	0.182709	0.581447	0.21386	0.1559762	0.4078049	0.00974046	0.486131	0.0054861	0.0180383	0.475897	0.00470686	0.05391328	0.000248809	0.0231952	0.330078	3.64648	0.322421	0.293477	0.123959	0.260143	0.4617182	0.1167666
1112	0	-3304.123	-3298.503	-5.619114	0.4656582	0.1678816	0.326986	0.640316	0.00953591	0.266031	0.0979563	0.384614	0.27825	0.110449	0.231755	0.201459	0.0763111	0.255324	0.114968	0.418572	0.2446181	-0.04020886	0.0180364	0.503927	0.000130693	0.00901278	0.467344	0.00154875	0.06783428	0.000141674	0.0175376	0.294874	3.68745	0.276826	0.321686	0.143291	0.258197	0.02762542	2.455502
1113	1	-3313.98	-3306.648	-7.332023	0.7993799	0.1832374	0.629686	0.375451	0.169949	0.508979	0.192097	0.0682574	0.247666	0.129547	0.055799	0.0960753	0.160552	0.00479876	0.49841	0.405963	0.2288487	-0.01772282	0.0101904	0.516022	0.00119773	0.02186	0.442545	0.00818496	0.1196386	0.000282405	0.0246992	0.338517	3.6365	0.310828	0.294352	0.134119	0.260701	0.1019158	1.173897
1114	0	-3306.361	-3300.745	-5.616295	0.5775939	0.159028	0.332622	0.583107	0.135893	0.111278	0.106535	0.260645	0.147176	0.08445	0.267247	0.271101	0.100352	0.0777572	0.0941876	0.567412	0.2261999	-0.009329427	0.0154454	0.497653	0.000226998	0.0106946	0.466353	0.00962693	0.119124	8.95767e-05	0.0139638	0.268857	3.71709	0.305592	0.281767	0.13737	0.275271	0.1097945	1.084972
1115	1	-3314.687	-3301.863	-12.82365	0.3488324	0.1728041	0.550506	0.444243	0.195502	0.502554	0.21775	0.018963	0.225271	0.359759	0.0631696	0.197728	0.298579	0.147086	0.541308	0.365667	0.2545934	0.3039887	0.00630311	0.500986	0.000938757	0.021223	0.461255	0.00929425	0.1399643	0.000179117	0.0197042	0.309084	3.67103	0.313862	0.3008	0.111811	0.273528	0.443953	0.3152683
1116	0	-3304.681	-3299.495	-5.186619	0.4943407	0.2279501	0.159489	0.454313	0.0560782	0.115783	0.128999	0.324441	0.155428	0.0431276	0.255794	0.346169	0.116133	0.124185	0.24372	0.1146	0.1960153	-0.2806298	0.0164516	0.569112	0.004267	0.0158202	0.388765	0.00558429	0.374956	0.00123825	0.051295	0.452624	3.49484	0.3	0.31021	0.120507	0.269283	0.09432613	3.975102
1117	1	-3302.647	-3297.718	-4.928573	0.5072318	0.2111192	0.230761	0.409241	0.155652	0.274063	0.349935	0.227226	0.143962	0.264324	0.104752	0.0819847	0.0606702	0.251319	0.474014	0.232357	0.2414918	0.03146882	0.0149401	0.535035	0.00918242	0.00681021	0.429969	0.00406348	0.03155767	0.000764129	0.0404263	0.41205	3.54676	0.291024	0.304825	0.129026	0.275125	0.06302648	0.5007049
1118	0	-3312.887	-3304.003	-8.883134	0.6251037	0.1975603	0.175902	0.761758	0.109798	0.103541	0.17912	0.364403	0.15837	0.271243	0.0108292	0.0379165	0.420153	0.191775	0.374535	0.133264	0.2740137	-0.1379649	0.0135582	0.57887	0.0021891	0.0172047	0.377349	0.0108292	0.281695	0.000487781	0.03238	0.377261	3.58987	0.284655	0.298465	0.119022	0.297858	0.1437301	1.959888
1119	1	-3308.279	-3300.785	-7.494014	0.5355622	0.1942573	0.397933	0.164083	0.103385	0.359969	0.210982	0.109395	0.140124	0.219742	0.17523	0.0647195	0.0604262	0.466552	0.272466	0.108882	0.2030998	0.5573041	0.0120865	0.523493	0.00604537	0.00393352	0.451147	0.00329471	0.01251668	0.000433115	0.0305296	0.368504	3.60053	0.296245	0.293502	0.135231	0.275022	0.5698208	0.02196599
1120	0	-3311.678	-3300.439	-11.23957	0.4760677	0.1797561	0.433118	0.491618	0.013515	0.169393	0.119228	0.275189	0.187297	0.0589307	0.608711	0.308318	0.4484	0.343145	0.652761	0.0913329	0.2310852	0.2526514	0.00807868	0.549968	0.00564874	0.0152003	0.407899	0.0132052	0.03986303	0.000244036	0.0229734	0.328804	3.64798	0.307421	0.302624	0.12457	0.265384	0.2925144	0.1362772
1121	1	-3305.397	-3294.808	-10.5892	0.7055314	0.1895149	1.29595	0.79332	0.105963	0.553662	0.479522	0.684727	0.11842	0.285433	0.0208948	0.042466	0.0906942	0.0606497	0.101074	0.0659174	0.2528916	-0.07266626	0.0142028	0.446287	0.00369076	0.00860134	0.522861	0.00435661	0.07328737	0.000362517	0.027954	0.355743	3.61594	0.299868	0.305516	0.136781	0.257835	0.0006211085	117.9945
1122	0	-3301.658	-3298.185	-3.47262	0.4860933	0.1865904	0.269529	0.55125	0.0412599	0.105074	0.159419	0.348961	0.246175	0.0716234	0.167705	0.0414606	0.488754	0.181293	0.175292	0.0746677	0.2737981	-0.01635561	0.0134559	0.520966	0.00437741	0.00506088	0.44721	0.00892994	0.01683743	0.000323379	0.0264153	0.347765	3.6255	0.280374	0.324575	0.146499	0.248552	0.0004818197	34.9455
1123	1	-3309.048	-3298.166	-10.88243	0.5805155	0.1619464	1.32674	0.334651	0.0704374	0.69906	0.0823226	0.0808235	0.1617	0.506726	0.11741	0.138573	0.103053	0.203784	0.168651	0.199166	0.2298387	0.2145228	0.0124163	0.547881	0.00301491	0.00295564	0.431876	0.00185652	0.04511872	0.000104769	0.015095	0.277493	3.70731	0.268911	0.315545	0.135654	0.27989	0.2596415	0.1737731
