Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
990	-3320.438	-3304.485	-15.95306	0.2325477	0.199298	0.3771724	-0.09737116	0.0151086	0.591739	0.00348759	0.00651805	0.375373	0.0077746	0.2852784	0.000518436	0.0333715	0.381823	3.58429	0.284774	0.300569	0.143644	0.271013	0.1879073	1.518187
1000	-3314.295	-3300.417	-13.87787	0.2420803	0.2091829	0.3525732	-0.1479446	0.0133832	0.489326	0.0104452	0.00952086	0.472894	0.00443075	0.2075433	0.000719249	0.0392354	0.407197	3.55285	0.285112	0.312646	0.135198	0.267044	0.05959864	3.482349
1010	-3322.295	-3307.982	-14.31271	0.235818	0.2081975	0.3439767	0.03290325	0.0157877	0.426863	0.0153269	0.0128761	0.52618	0.00296583	0.1484299	0.000697127	0.0386345	0.404712	3.55596	0.29002	0.29007	0.137642	0.282268	0.1813331	0.8185481
1020	-3318.811	-3305.307	-13.50474	0.235818	0.1678387	0.3122518	0.2119603	0.0179319	0.460755	0.0129929	0.00785699	0.496178	0.00428585	0.0314863	0.000141376	0.0175193	0.294749	3.68759	0.318618	0.299423	0.121749	0.26021	0.2434466	0.1293355
1030	-3323.938	-3311.716	-12.22171	0.235818	0.1649018	0.3241934	-0.09294661	0.00310465	0.523683	0.0146834	0.0234753	0.434056	0.000997671	0.1016715	0.000122089	0.0162878	0.28618	3.69741	0.276951	0.333893	0.120789	0.268367	0.008724851	11.65309
1040	-3315.513	-3304.266	-11.24699	0.2366609	0.2085602	0.2847844	0.01948803	0.0104698	0.521853	0.0163827	0.00837695	0.438581	0.00433644	0.01174228	0.000705214	0.0388553	0.405627	3.55481	0.277964	0.304465	0.133284	0.284287	0.03123031	0.3759899
1050	-3319.392	-3306.927	-12.46518	0.2073577	0.1714902	0.2787517	-0.002685589	0.0139722	0.542299	0.0103666	0.00730103	0.417352	0.00870873	0.09833075	0.000168471	0.0191136	0.30531	3.67541	0.286463	0.326729	0.130746	0.256062	0.09564516	1.028079
1060	-3312.241	-3299.532	-12.70886	0.2189371	0.1852349	0.341524	0.01740373	0.0174493	0.476567	0.00637872	0.00508473	0.488913	0.00560732	0.06564221	0.000306326	0.0257153	0.344039	3.62994	0.289276	0.286053	0.149511	0.275161	0.08304594	0.7904325
1070	-3322.932	-3311.817	-11.11456	0.2188274	0.2582967	0.2841484	0.020837	0.0231713	0.549236	0.00867487	0.00383407	0.41271	0.00237435	0.004199902	0.00252119	0.0727437	0.518659	3.40608	0.280452	0.282972	0.158555	0.278021	0.0250369	0.1677485
1080	-3313.882	-3302.233	-11.64947	0.2908897	0.1714527	0.2972275	-0.06010934	0.0163444	0.52443	0.00484829	0.00338734	0.447145	0.00384517	0.06734378	0.000168175	0.0190969	0.305202	3.67553	0.296198	0.30232	0.124467	0.277015	0.007234445	9.30877
1090	-3323.507	-3311.191	-12.31611	0.2968439	0.1623553	0.2677558	-0.09544789	0.0225298	0.469719	0.00401099	0.0172208	0.474947	0.0115724	0.1413883	0.000107046	0.0152573	0.278699	3.70594	0.276187	0.299405	0.144037	0.280371	0.04594039	3.077647
1100	-3315.736	-3303.555	-12.18107	0.2897527	0.1886356	0.2822944	-8.39573e-06	0.0214573	0.567233	0.00810719	0.00882898	0.389337	0.00503622	0.07654974	0.000350408	0.0274874	0.353353	3.61881	0.275813	0.303853	0.138079	0.282256	0.07654134	1.00011
1110	-3316.128	-3304.382	-11.74583	0.2904048	0.1851293	0.2445374	-0.00566609	0.0174723	0.600767	0.00803895	0.0127453	0.359017	0.00195932	0.07518293	0.000305025	0.0256611	0.343748	3.63029	0.273573	0.313443	0.132948	0.280036	0.06951684	1.081507
1120	-3321.509	-3307.458	-14.05048	0.2904048	0.1951282	0.2899975	-0.09682568	0.0101467	0.419988	0.0111659	0.0139446	0.532481	0.0122739	0.2232119	0.000447079	0.0310131	0.370824	3.59772	0.304425	0.307875	0.143026	0.244674	0.1263862	1.76611
1130	-3326.385	-3311.372	-15.01278	0.3349479	0.229214	0.2569443	0.2929996	0.0171682	0.456254	0.00734107	0.00828331	0.499536	0.0114178	0.09673593	0.00128028	0.0521453	0.455555	3.49102	0.316627	0.276222	0.135341	0.27181	0.3897356	0.2482091
1140	-3315.996	-3304.183	-11.81318	0.3349479	0.2461204	0.2496448	0.07701817	0.0142026	0.456495	0.00737387	0.0111799	0.502236	0.00851295	0.03318891	0.00193585	0.0639029	0.493232	3.44093	0.296988	0.300688	0.143266	0.259058	0.1102071	0.3011504
1150	-3318.396	-3305.828	-12.56756	0.2584477	0.1757717	0.2827764	-0.02635374	0.0119888	0.460044	0.00434722	0.0143292	0.496979	0.012312	0.1119216	0.000205011	0.0210703	0.317553	3.66117	0.322317	0.283944	0.133784	0.259955	0.08556786	1.307986
1160	-3321.707	-3307.95	-13.75696	0.1875173	0.1876304	0.382295	0.1931428	0.00887597	0.524968	0.00281128	0.0130438	0.445606	0.00469492	0.01674697	0.000336926	0.0269581	0.350611	3.62209	0.299303	0.306013	0.116426	0.278258	0.2098897	0.07978937
1170	-3317.031	-3303.013	-14.01883	0.1875173	0.200655	0.4197023	-0.04438932	0.01026	0.508511	0.00362638	0.000560621	0.472459	0.00458312	0.1283756	0.000543308	0.0341542	0.385365	3.57994	0.287808	0.307093	0.132428	0.272671	0.08398625	1.528531
1180	-3314.309	-3300.597	-13.712	0.1875173	0.1773134	0.3888536	-0.1231434	0.0165279	0.574009	0.00171166	0.00050964	0.402035	0.00520715	0.1691595	0.000219515	0.0217974	0.321923	3.65606	0.293891	0.29605	0.149097	0.260961	0.04601608	3.676096
1190	-3321.23	-3309.085	-12.14444	0.2267947	0.1855262	0.3348924	0.07390734	0.00831908	0.621487	0.0180421	0.00137615	0.341627	0.00914846	0.008948781	0.000309934	0.025865	0.344841	3.62898	0.290693	0.291194	0.141429	0.276685	0.08285612	0.1080039
1200	-3320.345	-3309.072	-11.27224	0.2994615	0.2590148	0.2296176	-0.08371586	0.0174779	0.575339	0.0165876	0.000522093	0.386949	0.00312512	0.09555541	0.00255879	0.0732731	0.520115	3.40405	0.317779	0.291708	0.120896	0.269617	0.01183956	8.07086
1210	-3314.31	-3302.933	-11.37708	0.2994615	0.2132573	0.2847724	0.00365218	0.0195816	0.430231	0.0124125	0.00309019	0.531483	0.00320244	0.02646657	0.000815904	0.0417566	0.417365	3.54006	0.282237	0.30329	0.149314	0.265158	0.03011875	0.8787406
1220	-3323.635	-3309.719	-13.91625	0.3164855	0.2129852	0.2578779	0.356307	0.0184217	0.412122	0.00484988	0.0163653	0.541612	0.00662941	0.006217703	0.000809183	0.0415864	0.416691	3.54091	0.314729	0.300643	0.135868	0.24876	0.3625247	0.01715112
1230	-3316.969	-3305.03	-11.93874	0.31152	0.2291207	0.2610047	0.06717906	0.011972	0.555618	0.00320549	0.00854955	0.414029	0.00662638	0.03991811	0.00127715	0.0520824	0.455339	3.4913	0.302529	0.298549	0.125537	0.273385	0.1070972	0.3727279
1240	-3321.745	-3307.052	-14.69294	0.3197286	0.2503274	0.2594345	-0.3328857	0.0227698	0.470291	0.00170271	0.0234667	0.479521	0.00224905	0.3948962	0.00212705	0.0669265	0.502176	3.42877	0.304392	0.299017	0.142136	0.254455	0.06201051	6.368214
1250	-3319.29	-3306.37	-12.91979	0.304142	0.1756273	0.2549441	-0.1648123	0.0104332	0.482269	0.00521477	0.025111	0.472731	0.00424084	0.2130745	0.00020369	0.0210028	0.317143	3.66165	0.298823	0.295159	0.127729	0.278289	0.04826216	4.414938
1260	-3318.647	-3304.832	-13.8155	0.2670539	0.2155627	0.2975846	0.1809638	0.0108329	0.547332	0.00379349	0.0135569	0.41524	0.00924484	0.07135835	0.000874385	0.0432083	0.423043	3.53287	0.284307	0.280649	0.133966	0.301078	0.2523222	0.2828065
1270	-3318.217	-3307.876	-10.3419	0.3129782	0.1976376	0.2177386	-0.01522413	0.0144691	0.501618	0.00405239	0.0267786	0.445688	0.00739415	0.01532892	0.000489117	0.0324238	0.377464	3.58962	0.270725	0.294265	0.143962	0.291048	0.0001047902	146.282
1280	-3317.026	-3305.287	-11.73921	0.314087	0.2330869	0.252303	-0.08255718	0.017256	0.555427	0.00687359	0.0107664	0.406198	0.00347871	0.1075616	0.00141497	0.0547774	0.464436	3.47937	0.302729	0.299098	0.135638	0.262534	0.02500443	4.301702
1290	-3316.013	-3304.275	-11.73768	0.3058995	0.2152795	0.2499052	-0.1049553	0.0129776	0.516304	0.012338	0.00925669	0.440324	0.00879937	0.1215198	0.000867051	0.043029	0.422348	3.53376	0.309322	0.293596	0.127757	0.269326	0.01656449	7.336161
1300	-3320.646	-3308.31	-12.33538	0.3341321	0.2343342	0.2385144	-0.2076882	0.0117752	0.441948	0.00823599	0.00892445	0.522234	0.00688253	0.2100979	0.00146026	0.0556334	0.467264	3.47564	0.312277	0.293262	0.129034	0.265426	0.002409614	87.1915
1310	-3315.972	-3304.896	-11.07571	0.3206608	0.2061321	0.2422726	-0.003991672	0.0125174	0.51859	0.0120701	0.00993771	0.438326	0.00855859	0.03736475	0.000652311	0.0373863	0.399472	3.56249	0.294199	0.318259	0.128244	0.259298	0.03337307	1.119608
1320	-3323.902	-3309.023	-14.87934	0.2868307	0.1769844	0.3243463	0.2281467	0.0112812	0.573444	0.0176604	0.0043355	0.378585	0.0146939	0.09278234	0.000216357	0.0216412	0.320992	3.65715	0.293965	0.30495	0.13374	0.267346	0.3209291	0.2891054
1330	-3326.784	-3311.913	-14.87159	0.2361526	0.1662093	0.4810155	0.1357874	0.00673827	0.45299	0.00902192	0.00877737	0.508647	0.0138255	0.05149384	0.00013041	0.0168304	0.290003	3.69304	0.310237	0.307707	0.114616	0.26744	0.1872813	0.2749546
1340	-3317.044	-3305.265	-11.77926	0.2361526	0.2080452	0.3044841	0.001598423	0.0120021	0.540817	0.0144534	0.00781704	0.417381	0.00752896	0.04060834	0.000693752	0.0385419	0.404327	3.55644	0.317763	0.299426	0.13771	0.245101	0.04220677	0.9621287
1350	-3317.115	-3302.82	-14.29473	0.2547444	0.178191	0.3003001	0.2907625	0.0175309	0.559949	0.00528915	0.000607437	0.413088	0.00353546	0.04228195	0.000228103	0.0222165	0.324401	3.65315	0.292262	0.296645	0.120423	0.29067	0.3330445	0.1269559
1360	-3314.419	-3303.259	-11.16021	0.2539957	0.1770607	0.2772258	0.03094178	0.0131435	0.538836	0.011519	0.000857581	0.429559	0.00608419	0.005550388	0.000217086	0.0216774	0.321208	3.6569	0.281125	0.304702	0.140803	0.27337	0.03649217	0.1520981
1370	-3321.778	-3307.831	-13.94727	0.2841469	0.2045197	0.2753449	0.2545326	0.0167911	0.461127	0.0138519	0.000841375	0.504702	0.00268678	0.05487932	0.000618757	0.0364229	0.395351	3.56761	0.306028	0.290508	0.152701	0.250762	0.309412	0.1773665
1380	-3329.269	-3315.055	-14.21351	0.2860142	0.2304948	0.3244354	0.2925565	0.0204764	0.428711	0.0201027	0.00131627	0.520439	0.00895529	0.02453913	0.00132383	0.0530114	0.458509	3.48716	0.279197	0.295732	0.14365	0.281421	0.3170957	0.07738715
1390	-3317.205	-3304.081	-13.12466	0.3060958	0.2136452	0.2308858	-0.144226	0.0201884	0.482831	0.00976742	0.00110644	0.476415	0.00969141	0.2269013	0.000825549	0.0419996	0.418324	3.53885	0.311684	0.278743	0.153372	0.256201	0.08267532	2.744486
1400	-3315.748	-3304.837	-10.91058	0.3199145	0.1991236	0.2286438	0.02959469	0.0239039	0.547656	0.00671444	0.00452264	0.409198	0.00800586	0.01807905	0.000515299	0.0332714	0.381367	3.58485	0.306516	0.296016	0.135809	0.261659	0.04767374	0.3792245
1410	-3321.524	-3306.612	-14.91149	0.3199145	0.2191878	0.2272285	0.423566	0.0216666	0.492392	0.00578991	0.00334208	0.472301	0.00450859	0.0414794	0.000972066	0.0455262	0.431861	3.52164	0.303483	0.298272	0.115591	0.282653	0.4650454	0.0891943
1420	-3321.174	-3307.602	-13.57261	0.3199145	0.2309635	0.234669	0.1292767	0.0156188	0.525047	0.00805807	0.00583103	0.428745	0.0166998	0.1140089	0.00134002	0.0533294	0.459585	3.48575	0.292628	0.281539	0.142388	0.283445	0.2432857	0.4686217
1430	-3317.772	-3305.826	-11.9461	0.2894731	0.218387	0.2398459	0.08279391	0.0228702	0.475739	0.00792492	0.00872359	0.474715	0.0100274	0.0451502	0.000949879	0.0450106	0.429925	3.52411	0.283119	0.302355	0.136327	0.278199	0.1279441	0.35289
1440	-3317.162	-3305.529	-11.6331	0.2894731	0.2211206	0.2768079	-0.06334576	0.0147148	0.53001	0.00950461	0.0163094	0.426312	0.00314846	0.07863896	0.00102707	0.046779	0.436508	3.51569	0.286061	0.301613	0.140482	0.271844	0.01529319	5.142089
1450	-3321.849	-3305.731	-16.11775	0.2857329	0.1777745	0.3626694	-0.3614013	0.00784661	0.443649	0.00901827	0.00685291	0.52998	0.00265341	0.4327165	0.000223996	0.0220171	0.323226	3.65453	0.287318	0.307569	0.136012	0.269101	0.07131516	6.067665
1460	-3315.05	-3302.665	-12.38513	0.2236876	0.1817283	0.3431288	0.05476685	0.0185507	0.461087	0.00947384	0.0128714	0.494872	0.00314513	0.02833652	0.000265266	0.023944	0.33432	3.64147	0.293518	0.293096	0.14883	0.264555	0.08310337	0.3409792
1470	-3318.251	-3302.896	-15.35488	0.2267968	0.177087	0.3352695	-0.05477363	0.0105533	0.499668	0.00805869	0.00458045	0.465681	0.0114595	0.2597744	0.000217338	0.0216899	0.321283	3.65681	0.297858	0.317959	0.136441	0.247742	0.2050008	1.267187
1480	-3319.24	-3308.034	-11.20654	0.2777654	0.2010987	0.2709899	-0.02151141	0.016844	0.601366	0.0124527	0.00699784	0.352234	0.0101052	0.03805949	0.000551619	0.0344117	0.386519	3.57852	0.283736	0.290746	0.14725	0.278268	0.01654808	2.299934
1490	-3318.331	-3306.712	-11.61895	0.270991	0.2249873	0.2775883	-0.01073419	0.0124088	0.483352	0.00737384	0.0115215	0.467863	0.0174813	0.05228475	0.00114337	0.0493192	0.445691	3.50385	0.274419	0.311504	0.130049	0.284028	0.04155056	1.25834
1500	-3314.166	-3299.842	-14.32378	0.2525484	0.2101452	0.314761	0.07118357	0.0166238	0.476681	0.00741546	0.00716711	0.47896	0.0131526	0.1439835	0.000741318	0.0398256	0.409613	3.54982	0.29082	0.298617	0.137648	0.272915	0.2151671	0.6691708
1510	-3313.928	-3301.361	-12.56707	0.2525484	0.1930319	0.2920817	-0.1093631	0.0204529	0.516001	0.00637584	0.0104104	0.443876	0.00288468	0.1484716	0.000414	0.0298548	0.365228	3.6045	0.287542	0.287937	0.13158	0.292941	0.03910845	3.796407
1520	-3320.202	-3306.448	-13.75432	0.2661626	0.2139977	0.2791219	-0.04816114	0.0232596	0.510123	0.00356111	0.0216974	0.438819	0.0025396	0.1919184	0.000834381	0.0422208	0.419194	3.53775	0.313365	0.284091	0.135428	0.267117	0.1437573	1.335017
1530	-3316.184	-3304.112	-12.072	0.2661626	0.1669302	0.322591	0.01830991	0.0175678	0.547037	0.00817597	0.0116384	0.414188	0.00139221	0.03846999	0.00013518	0.0171335	0.292105	3.69063	0.304967	0.283154	0.139322	0.272558	0.05677991	0.6775283
1540	-3313.553	-3300.766	-12.78719	0.2532583	0.2203752	0.2952708	-0.03245312	0.0186629	0.537058	0.00227137	0.0118634	0.425477	0.00466668	0.121136	0.00100561	0.0462945	0.434721	3.51798	0.270854	0.307034	0.128704	0.293409	0.08868284	1.365946
1550	-3316.402	-3304.03	-12.37259	0.2669895	0.2126885	0.2695101	-0.08214771	0.0238141	0.477682	0.000949315	0.0119824	0.475143	0.0104298	0.1366729	0.0008019	0.0414012	0.415955	3.54184	0.307501	0.292115	0.141803	0.258581	0.05452521	2.5066
1560	-3318.013	-3305.583	-12.43053	0.2669895	0.1843854	0.3484179	-0.007674314	0.0187975	0.464874	0.0025469	0.00335749	0.502166	0.0082575	0.05719327	0.000295978	0.0252809	0.341695	3.63273	0.312161	0.268303	0.156095	0.263441	0.04951896	1.154977
1570	-3318.576	-3306.111	-12.46497	0.3255117	0.2178447	0.2558407	0.1956975	0.0173486	0.581977	0.00861706	0.00329854	0.382041	0.0067182	0.007993545	0.000935048	0.0446625	0.42861	3.52579	0.307831	0.299379	0.131496	0.261293	0.2036911	0.03924347
1580	-3320.286	-3303.807	-16.47878	0.2751697	0.1692174	0.3329179	0.04835718	0.0140517	0.536463	0.00482647	0.00747822	0.430269	0.00691117	0.2683972	0.000151188	0.0181131	0.298749	3.68299	0.287625	0.317297	0.141415	0.253663	0.3167543	0.8473354
1590	-3317.726	-3304.246	-13.48031	0.2562008	0.1636225	0.2958529	-0.06434262	0.0133412	0.521743	0.0140059	0.00323356	0.447158	0.000518579	0.1721879	0.000114343	0.0157657	0.282427	3.70169	0.295411	0.302815	0.128562	0.273213	0.1078453	1.59662
1600	-3318.105	-3300.457	-17.64756	0.2562008	0.2112793	0.2882934	0.4651005	0.0104121	0.51382	0.0111257	0.0104476	0.453463	0.000732127	0.1462182	0.000767925	0.0405254	0.41245	3.54626	0.299244	0.295466	0.148873	0.256418	0.6113187	0.2391849
1610	-3324.989	-3310.868	-14.12126	0.2622877	0.212733	0.2935633	-0.09944298	0.0219585	0.533973	0.00401012	0.0210803	0.418078	0.000900507	0.2312667	0.000802988	0.0414289	0.416066	3.5417	0.287761	0.273881	0.138562	0.299796	0.1318237	1.754364
1620	-3315.921	-3303.071	-12.85026	0.2501659	0.2556799	0.3008621	-0.08982593	0.0173288	0.532401	0.00792932	0.00960414	0.429129	0.0036072	0.1489748	0.00238711	0.0708214	0.513312	3.41348	0.305651	0.291797	0.139013	0.263539	0.05914889	2.518641
1630	-3315.088	-3303.437	-11.65116	0.2643143	0.2312578	0.3131103	-0.03574243	0.0185267	0.50315	0.00661452	0.0016272	0.458795	0.0112864	0.04634948	0.00135024	0.0535294	0.46026	3.48486	0.277612	0.295743	0.136519	0.290126	0.01060705	4.369688
1640	-3315.717	-3304.538	-11.17973	0.2595089	0.1924424	0.2819813	0.01890518	0.0113837	0.591648	0.00903568	0.00820373	0.370467	0.00926206	0.01010395	0.000405024	0.0295324	0.363647	3.60642	0.286067	0.309486	0.134123	0.270325	0.02900913	0.3483025
1650	-3322.065	-3305.154	-16.91128	0.2367729	0.2017431	0.3564435	0.2807583	0.0130515	0.585015	0.00297147	0.0123883	0.367028	0.0195458	0.1640328	0.000563852	0.0347871	0.388192	3.57646	0.297352	0.297898	0.122577	0.282174	0.4447911	0.3687861
1660	-3317.796	-3305.512	-12.28402	0.3108819	0.2157618	0.2438005	-0.1074402	0.0200127	0.563574	0.00564005	0.00454927	0.400543	0.00568107	0.1552869	0.000879568	0.0433345	0.423531	3.53226	0.301436	0.308007	0.131111	0.259446	0.04784664	3.245512
1670	-3323.689	-3306.597	-17.09185	0.309553	0.20356	0.2159375	-0.4100979	0.0211428	0.531352	0.00768903	0.00232502	0.423161	0.01433	0.5815767	0.000599373	0.0358542	0.392885	3.57066	0.2766	0.30647	0.140245	0.276685	0.1714788	3.391536
1680	-3315.411	-3302.921	-12.48978	0.2957862	0.1931329	0.2708647	-0.08165158	0.0187511	0.475813	0.00639418	0.00692578	0.48448	0.00763621	0.1404867	0.000415552	0.0299101	0.365499	3.60418	0.280683	0.303485	0.140302	0.27553	0.05883509	2.387804
1690	-3315.911	-3304.442	-11.46954	0.2637963	0.1916561	0.2961768	-0.001209189	0.014704	0.408745	0.0060106	0.0141021	0.551404	0.00503422	0.02808311	0.000393272	0.0291048	0.361532	3.60897	0.30198	0.314555	0.134071	0.249394	0.02687392	1.044995
1700	-3322.179	-3305.564	-16.61557	0.2453321	0.1574222	0.3155707	-0.3451819	0.00615598	0.549862	0.00662826	0.0131915	0.418434	0.00572813	0.4789634	8.19749e-05	0.0133613	0.264082	3.72247	0.290088	0.296523	0.140164	0.273225	0.1337814	3.580193
1710	-3320.79	-3308.323	-12.46624	0.287448	0.1865742	0.3001177	0.06693411	0.0102627	0.613428	0.0109465	0.00358509	0.35554	0.00623799	0.04992616	0.000323171	0.0264069	0.34772	3.62555	0.289678	0.318764	0.111264	0.280294	0.1168603	0.4272295
1720	-3319.385	-3308.115	-11.27069	0.2647301	0.2016582	0.2669846	0.002284362	0.00794963	0.536034	0.0127979	0.0112997	0.418918	0.0130007	0.0318842	0.00056223	0.0347376	0.387972	3.57673	0.26488	0.311658	0.140831	0.282631	0.03416856	0.9331443
1730	-3321.464	-3309.839	-11.62522	0.3155417	0.197086	0.2186956	0.03980865	0.0144163	0.5137	0.00919211	0.0153366	0.428622	0.0187331	0.05853146	0.000479644	0.0321115	0.37601	3.5914	0.294623	0.304706	0.114878	0.285793	0.09834011	0.5951941
1740	-3323.527	-3309.502	-14.02538	0.3698248	0.2746797	0.2356222	0.1912397	0.0155252	0.466041	0.00468496	0.00751656	0.489403	0.0168294	0.102618	0.00346657	0.0850055	0.550726	3.3608	0.320701	0.282228	0.133977	0.263094	0.2938577	0.3492099
1750	-3317.468	-3306.303	-11.16554	0.3553194	0.2227245	0.2536234	-0.05833626	0.0208022	0.518906	0.00577889	0.000890381	0.448214	0.00540811	0.06238714	0.00107429	0.0478273	0.440336	3.51076	0.304283	0.304826	0.128732	0.262159	0.004050876	15.4009
1760	-3316.196	-3303.796	-12.39951	0.297496	0.2067901	0.2749526	-0.02321509	0.0156072	0.469324	0.00715053	0.00635603	0.500441	0.00112145	0.1022321	0.000666364	0.0377823	0.401146	3.56041	0.289006	0.295897	0.1437	0.271397	0.07901703	1.293799
1770	-3320.851	-3309.008	-11.84299	0.3354591	0.261646	0.2664652	-0.02247141	0.0202679	0.449332	0.00685162	0.0115499	0.509685	0.00231316	0.0766245	0.00269953	0.07522	0.52541	3.39667	0.301174	0.281447	0.142831	0.274547	0.0541531	1.414961
1780	-3323.574	-3309.887	-13.6877	0.3049106	0.2566025	0.2602484	-0.1895225	0.018816	0.491789	0.00354423	0.0154913	0.44257	0.0277898	0.2679142	0.00243386	0.0714979	0.515204	3.41086	0.294615	0.280978	0.125217	0.299189	0.07839164	3.417637
1790	-3322.903	-3311.046	-11.85619	0.3941258	0.2147256	0.2389489	-0.06378191	0.0194425	0.562687	0.00106359	0.00581628	0.387091	0.0238995	0.1120764	0.000852828	0.0426791	0.420987	3.53548	0.278524	0.298759	0.137132	0.285585	0.04829446	2.320688
1800	-3320.493	-3308.863	-11.6302	0.4048493	0.2678139	0.2105802	-0.1103828	0.0223972	0.528195	0.00155449	0.00688945	0.413219	0.0277449	0.1350083	0.00304794	0.0798233	0.537578	3.37955	0.28121	0.302543	0.1414	0.274847	0.02462549	5.48246
1810	-3323.246	-3310.991	-12.25462	0.360077	0.1925259	0.2480832	0.0430837	0.0184114	0.499598	0.00274445	0.00715957	0.445844	0.0262427	0.07354146	0.000406287	0.029578	0.363871	3.60614	0.277814	0.313702	0.149376	0.259109	0.1166252	0.6305797
1820	-3317.467	-3306.359	-11.1081	0.3378495	0.2452768	0.2548524	0.009388237	0.0185543	0.553214	0.00386704	0.00694182	0.408087	0.00933531	0.02486065	0.00189889	0.0633008	0.491419	3.44338	0.274928	0.309463	0.14701	0.268599	0.03424888	0.7258819
1830	-3320.466	-3308.307	-12.15924	0.3378495	0.2575611	0.249202	-0.1677238	0.0198879	0.592978	0.00341224	0.00888928	0.357738	0.017095	0.1761271	0.00248303	0.0722022	0.517162	3.40815	0.292315	0.294848	0.130484	0.282352	0.008403299	20.95928
1840	-3325.311	-3313.05	-12.26114	0.3317047	0.1864359	0.2682823	0.09874155	0.0176899	0.432494	0.001841	0.0113907	0.514778	0.0218065	0.03797954	0.000321402	0.0263351	0.347341	3.626	0.274	0.314654	0.145418	0.265928	0.1367211	0.2777885
1850	-3317.923	-3306.673	-11.25004	0.3317047	0.1883754	0.2490938	-0.02861575	0.0141124	0.562078	0.00561841	0.00261099	0.392357	0.0232236	0.05520637	0.000346881	0.0273499	0.352645	3.61966	0.292163	0.320123	0.121241	0.266474	0.02659062	2.07616
1860	-3324.448	-3312.911	-11.53768	0.2907471	0.2710571	0.2590337	-0.03412942	0.0125998	0.549159	0.00601094	0.00056058	0.415164	0.0165052	0.06905366	0.00324162	0.0822642	0.54384	3.37065	0.280676	0.311053	0.128547	0.279724	0.03492424	1.977242
1870	-3318.565	-3305.452	-13.11275	0.2418221	0.1886921	0.3318205	0.1341341	0.0172719	0.544794	0.00232338	0.00286448	0.417988	0.0147583	0.03616741	0.000351177	0.0275173	0.353507	3.61862	0.268935	0.302557	0.155203	0.273305	0.1703015	0.2123729
