Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	diff_age_root_ingroup	kappa_mol[1]	kappa_mol[2]	kappa_mol[3]	kappa_mol[4]	kappa_mol[5]	kappa_mol[6]	kappa_mol[7]	kappa_mol[8]	kappa_mol[9]	kappa_mol[10]	ln_mean	m_w[1][1][1]	m_w[1][1][2]	m_w[1][1][3]	m_w[1][1][4]	m_w[1][1][5]	m_w[1][1][6]	m_w[1][1][7]	m_w[2][1][1]	m_w[2][1][2]	m_w[2][1][3]	m_w[2][1][4]	m_w[2][1][5]	m_w[2][1][6]	m_w[2][1][7]	m_w[3][1][1]	m_w[3][1][2]	m_w[3][1][3]	m_w[3][1][4]	m_w[3][1][5]	m_w[3][1][6]	m_w[3][1][7]	m_w[4][1][1]	m_w[4][1][2]	m_w[4][1][3]	m_w[4][1][4]	m_w[4][1][5]	m_w[4][1][6]	m_w[4][1][7]	m_w[5][1][1]	m_w[5][1][2]	m_w[5][1][3]	m_w[5][1][4]	m_w[5][1][5]	m_w[5][1][6]	m_w[5][1][7]	m_w[6][1][1]	m_w[6][1][2]	m_w[6][1][3]	m_w[6][1][4]	m_w[6][1][5]	m_w[6][1][6]	m_w[6][1][7]	m_w[7][1][1]	m_w[7][1][2]	m_w[7][1][3]	m_w[7][1][4]	m_w[7][1][5]	m_w[7][1][6]	m_w[7][1][7]	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	rho_b	rho_d	rho_e	rho_w	root_age	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	use_phi_b[1]	use_phi_b[2]	use_phi_d[1]	use_phi_d[2]	use_phi_e[1]	use_phi_e[2]	use_phi_w[1]	use_phi_w[2]	use_sigma_b[1]	use_sigma_b[2]	use_sigma_d[1]	use_sigma_d[2]	use_sigma_e[1]	use_sigma_e[2]	use_sigma_w[1]	use_sigma_w[2]
2280	-38479.99	-38455.9	-24.09029	3.641665	2.205866	1.172262	4.824025	1.295871	1.397638	0.0790223	0.408053	0.0544054	0.283815	0.29243	1.84152	0.768739	0.108594	0.553409	0.206243	0.844281	3.44028	3.37108	2.2681	2.04396	2.50324	1.27825	2.87417	1.75972	2.08797	2.68339	-4.41683	1	1	2.13115	2.13115	2.13115	2.13115	1	1	1	2.13115	2.13115	2.13115	0	1	1	1	2.13115	2.13115	0	0	1	1	2.13115	2.13115	0	0	0	1	1	2.13115	0	0	0	0	1	2.13115	2.13115	0	0	0	0	1	2.13115	0	0	0	0	0	1	0.01434566	0.0191312	0.0110071	0.00429215	0.00924449	0.00624394	0.0378549	0.00876577	0.0112021	0.00804406	0.0136716	0.00938665	0.0098247	0.0128966	0.00646703	0.0196732	0.0119172	0.00804839	0.0278898	0.0167151	0.013315	0.0268033	0.00945074	0.0353819	0.00505482	0.0148796	0.0157571	0.014934	0.00920591	0.0554137	0.0101539	0.00711709	0.00784114	0.0087881	0.0117545	0.00933628	0.00320451	0.00344366	0.00499041	0.00485027	0.00432393	0.00847787	0.005374	0.00643044	0.0181709	0.00538166	0.00426294	0.0139247	0.00728513	0.00330703	0.0066568	1	0.232162	0.506559	0.349722	0.219162	0.165414	0.16298	1.20023	0.28786	0.278975	0	0	-0.642223	0	0	0	0	0	0.05733015	0.03684146	0.07363863	0.1353428	5.668306	0	0	-1.97338	1.83801	-1.28817	0	0.756661	0	0.135343	0.0573301	0.1926729	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0
2290	-38473.55	-38446.42	-27.13298	3.216266	2.182465	1.075348	4.888994	1.220146	1.259113	0.0625264	0.378312	0.17283	0.383371	0.136494	6.48165	0.577141	0.0936065	0.458097	0.149561	0.1639391	3.14202	3.27496	2.21371	2.25517	2.75914	1.95219	2.15797	2.02568	1.46703	2.93686	-4.650285	1	1	5.14618	5.14618	5.14618	9.6246	1	1	1	5.14618	9.6246	9.6246	0	1	1	1	9.6246	9.6246	0	0	1	1	5.14618	9.6246	0	0	0	1	1	9.6246	0	0	0	0	1	5.14618	9.6246	0	0	0	0	1	9.6246	0	0	0	0	0	1	0.0113588	0.0129248	0.00588109	0.00471271	0.0088302	0.00490192	0.030724	0.00572983	0.00857021	0.00604045	0.0116008	0.00993414	0.0109	0.012857	0.00779629	0.022322	0.0121521	0.00284669	0.00874848	0.0194642	0.019428	0.0243616	0.00764035	0.0433102	0.00644478	0.0200223	0.0190064	0.00457624	0.0150471	0.0320174	0.0106023	0.00507416	0.008275	0.0106472	0.00244702	0.00527783	0.0040928	0.00624428	0.0118698	0.0115399	0.0117502	0.0125145	0.00261646	0.00910846	0.0159933	0.00386025	0.00415938	0.0145451	0.0269031	0.00485113	0.00833594	1	0.239055	0.557198	0.316919	0.218662	0.124937	0.177482	1.16507	0.287743	0.286471	0	1.64436	0	0	0	0.427416	0	0	0.04286252	0.04323123	0.02852441	0.0564638	5.052933	0	0	-1.83163	1.44808	0	-0.145152	1.63826	0.626067	0.0564638	0.0428625	0.09932632	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1
2300	-38496.15	-38449.98	-46.17062	1.55625	0.9031738	0.459591	2.315947	0.5964748	0.6245176	0.0448802	0.520005	0.124328	0.341377	0.155333	0.663734	0.596634	0.100523	1.52266	0.111999	0.4789016	3.47784	2.94178	2.22414	2.44484	2.5928	2.21799	2.52766	1.80105	1.3824	3.20011	-3.843875	2.32909	2.32318	12.5134	12.5126	12.505	1.81248	2.31785	2.32909	2.32318	12.5113	1.81391	1.81208	0	2.31785	2.32909	2.32318	1.81522	1.81522	0	0	2.31785	2.32455	12.5246	1.81404	0	0	0	2.31785	2.32238	1.81546	0	0	0	0	2.31785	12.5129	1.81609	0	0	0	0	2.31785	1.81609	0	0	0	0	0	2.31785	0.02544204	0.0192625	0.0113696	0.00636639	0.0214886	0.0168023	0.0773159	0.0209884	0.0149477	0.010605	0.0155993	0.0135633	0.025771	0.0272575	0.0184159	0.0402991	0.0228473	0.022043	0.0887186	0.0267664	0.0177767	0.0724281	0.0263101	0.0693014	0.0112646	0.0348648	0.0404096	0.014065	0.0245305	0.0787553	0.0115758	0.0483516	0.0146632	0.0101979	0.0108547	0.0219092	0.0121994	0.0116234	0.0132555	0.00827456	0.0109758	0.0189315	0.0116372	0.0493949	0.0188565	0.0126049	0.0154587	0.0433778	0.0224646	0.00785312	0.0103563	1	0.215999	0.533406	0.365107	0.22362	0.156331	0.136616	1.12112	0.325696	0.267807	0.368943	0	-1.29554	-1.7026	0	0	0	-1.92299	0.05557943	0.04313423	0.1126294	0.05310809	2.794848	1.44437	-0.531129	0	0	0	0	1.68612	-1.93042	0.0531081	0.0555794	0.1086875	1	0	1	1	0	0	0	1	1	1	0	0	0	0	1	1
2310	-38485.68	-38432.64	-53.03999	0.9502042	0.8986677	0.4656357	2.15548	0.5425258	0.5686782	0.0885348	0.434024	0.151126	0.38505	0.174613	0.286736	0.486582	0.103138	0.361517	0.168418	0.3911053	3.49562	3.2206	2.18752	3.14763	3.13107	1.54256	2.14458	1.89215	2.08765	3.12774	-3.750571	2.04725	2.04285	6.56206	6.56169	6.55833	5.06173	2.03888	2.04725	2.04285	6.56111	5.06511	5.0608	0	2.03888	2.04725	2.04285	5.06823	5.06823	0	0	2.03888	2.04387	6.56702	5.06542	0	0	0	2.03888	2.04225	5.06879	0	0	0	0	2.03888	6.56184	5.07027	0	0	0	0	2.03888	5.07027	0	0	0	0	0	2.03888	0.02793015	0.0134519	0.00653477	0.00623751	0.0214431	0.0127899	0.0686067	0.0152675	0.0196477	0.0137202	0.0267205	0.0127402	0.0183936	0.0184246	0.00999442	0.0558238	0.0262512	0.0131318	0.0568929	0.0403729	0.026807	0.113772	0.0353103	0.0702264	0.0109567	0.0351544	0.0547006	0.0259834	0.0497521	0.0426772	0.00832328	0.0147509	0.0168739	0.0140662	0.00624364	0.0128142	0.00840594	0.0167932	0.0144047	0.00959343	0.027967	0.0185072	0.00774292	0.0199744	0.0228172	0.0237975	0.0199225	0.0239676	0.0501407	0.0899966	0.00603995	1	0.255904	0.59441	0.339031	0.227388	0.193714	0.208869	1.51119	0.343781	0.278934	1.84138	0	-1.85441	-1.78084	-0.76483	0	0	-1.62963	0.0261838	0.03879953	0.06336993	0.124201	2.546585	0	0	-0.727613	0.56005	0	-0.326182	1.16887	-0.258168	0.124201	0.0261838	0.1503848	1	0	1	1	1	0	0	1	0	0	1	1	0	1	1	1
2320	-38472.02	-38432.73	-39.2922	1.397224	1.10059	0.4425003	2.307998	0.5986643	0.6681997	0.0125668	0.391696	0.185463	0.261733	0.28933	0.149422	0.367857	0.109383	0.753639	0.243265	0.4631979	2.80473	2.99423	2.43046	2.25845	2.19525	2.14995	2.34465	2.09185	1.61497	2.6939	-3.872608	1	1	4.10889	4.10889	4.10889	0.805157	1	1	1	4.10889	0.805157	0.805157	0	1	1	1	0.805157	0.805157	0	0	1	1	4.10889	0.805157	0	0	0	1	1	0.805157	0	0	0	0	1	4.10889	0.805157	0	0	0	0	1	0.805157	0	0	0	0	0	1	0.02472141	0.030606	0.0148364	0.0121668	0.0158211	0.0125062	0.0732453	0.0288879	0.036151	0.0147101	0.0116321	0.0133624	0.0150922	0.0274887	0.0192883	0.0603136	0.0245783	0.00588697	0.0201921	0.0231188	0.0147047	0.0428362	0.0152806	0.0704874	0.0119892	0.0431744	0.0420704	0.029838	0.0258607	0.0644174	0.0129325	0.0262888	0.022208	0.0204534	0.00832309	0.00991846	0.0491659	0.012449	0.011137	0.00815613	0.0146721	0.008757	0.00998934	0.0141761	0.0286924	0.0141323	0.0181667	0.0301262	0.0237941	0.0470317	0.00911723	1	0.226563	0.529184	0.334486	0.214587	0.195305	0.163967	1.15025	0.299093	0.279903	0	0	-1.52749	-1.48807	0	-1.28655	0	0	0.009543625	0.04261072	0.06826341	0.1514194	2.771196	0.173714	0	-1.80193	0	0	-0.815762	1.41315	-1.62987	0.151419	0.00954362	0.1609631	0	0	1	1	0	1	0	0	1	0	1	0	0	1	1	1
2330	-38473.22	-38437.91	-35.30977	1.106439	1.015579	0.5197792	2.305265	0.5356451	0.665746	0.0412582	0.358321	0.122998	0.192479	0.190334	0.168808	0.526827	0.0639734	0.734919	0.110508	0.505547	3.09114	3.50061	2.08934	2.6699	3.12135	1.98779	1.96629	2.1745	1.35874	3.09361	-3.872599	2.14343	2.13853	9.1589	9.15835	9.15336	9.145	2.13411	2.14343	2.13853	9.15749	9.1515	9.1432	0	2.13411	2.14343	2.13853	9.15749	9.15749	0	0	2.13411	2.13966	9.16626	9.15209	0	0	0	2.13411	2.13787	9.15857	0	0	0	0	2.13411	9.15857	9.16141	0	0	0	0	2.13411	9.16141	0	0	0	0	0	2.13411	0.02472162	0.0285036	0.0160974	0.0125667	0.0215756	0.00818831	0.0590822	0.0150999	0.0200925	0.0134416	0.0167878	0.0166537	0.0112991	0.0139387	0.0122733	0.0417933	0.0224996	0.00781168	0.0222311	0.0196309	0.0141571	0.0312615	0.0113461	0.0721641	0.0101464	0.0381839	0.0473123	0.022718	0.0507479	0.0441703	0.0405033	0.0480429	0.0187817	0.0135453	0.0513883	0.0151364	0.0160282	0.00615667	0.012357	0.0122901	0.0131413	0.022107	0.0281252	0.0208127	0.023266	0.00825384	0.027718	0.032571	0.0148225	0.0311511	0.00889962	1	0.250223	0.528401	0.349051	0.24745	0.132757	0.194251	1.26792	0.349254	0.269509	0	0	-1.82112	-1.62141	0	-1.37224	0	-1.73406	0.001598886	0.03637885	0.06864026	0.1028315	2.810812	0	0	-0.174664	0.258918	0	0	1.45664	0	0.102831	0.00159889	0.1044304	0	0	1	1	0	1	0	1	0	0	1	1	0	0	1	0
2340	-38485.04	-38428.59	-56.44344	0.8628188	0.5011609	0.2884804	1.369351	0.3060361	0.3254551	0.0233383	0.585086	0.162708	0.424533	0.239873	0.735762	0.333648	0.0877728	0.954124	0.245268	0.05870683	3.18949	3.25377	2.319	3.05777	3.18379	1.03939	2.28734	2.1361	1.80415	3.87857	-3.145415	2.35441	2.31613	13.4926	13.2568	10.409	3.72726	1.87335	2.35441	2.31613	12.8596	9.6255	2.35147	0	1.87335	2.35441	2.31613	13.7508	13.7508	0	0	1.87335	2.33473	15.5289	10.1212	0	0	0	1.87335	2.29814	14.2785	0	0	0	0	1.87335	13.353	15.3964	0	0	0	0	1.87335	15.3964	0	0	0	0	0	1.87335	0.05115514	0.0720172	0.0389888	0.0278369	0.0348998	0.0170629	0.110547	0.0168866	0.0348859	0.0273797	0.034564	0.0338542	0.024209	0.0446458	0.0233418	0.0909208	0.0341852	0.0224365	0.0745185	0.0597729	0.0384256	0.0854485	0.0330575	0.131423	0.0196974	0.0679137	0.0650331	0.0513953	0.0389775	0.109456	0.0354054	0.0350881	0.0298915	0.0206138	0.108602	0.0166393	0.0297699	0.0194938	0.0264668	0.0508453	0.0221702	0.0470354	0.0310506	0.0446468	0.0339252	0.0622948	0.0558221	0.0501577	0.0350159	0.054102	0.0208147	1	0.255976	0.555001	0.336471	0.235819	0.16321	0.175594	1.12627	0.306676	0.276483	0	0	-1.28626	-1.99469	0	0.0408884	-0.340655	-1.60808	0.018782	0.01623543	0.03466278	0.08553378	1.428058	1.60732	0	0	1.90816	0	0	1.96402	0.0670105	0.0855338	0.018782	0.1043158	0	0	1	1	0	1	1	1	1	0	0	1	0	0	1	1
2350	-38492.47	-38447.43	-45.03741	1.128639	0.9960905	0.3600228	1.937899	0.4526301	0.5013851	0.102136	0.467945	0.157078	0.334057	0.233094	0.0722544	0.866763	0.0830568	2.62032	0.214083	0.4237819	4.25282	2.8374	2.39027	2.23215	2.6326	1.12035	3.19739	1.83837	2.14723	2.92563	-3.928331	2.14401	2.13911	12.4494	12.4486	12.4418	12.5988	2.13468	2.14401	2.13911	12.4474	12.6077	12.5963	0	2.13468	2.14401	2.13911	12.616	12.616	0	0	2.13468	2.14024	12.4594	12.6085	0	0	0	2.13468	2.13844	12.6175	0	0	0	0	2.13468	12.4489	12.6214	0	0	0	0	2.13468	12.6214	0	0	0	0	0	2.13468	0.02338155	0.0285109	0.0129381	0.0141681	0.0182201	0.0110073	0.0710251	0.0140057	0.0250466	0.0166914	0.0178103	0.013879	0.0201039	0.0188691	0.0144162	0.0627219	0.0215665	0.0035841	0.0151096	0.0516208	0.0356624	0.0466644	0.017009	0.0804265	0.0161888	0.0433718	0.0489307	0.0492588	0.0295424	0.0563012	0.0123532	0.0128327	0.0229102	0.0460005	0.0209505	0.0269326	0.0214666	0.0215552	0.00633395	0.0190134	0.0148163	0.0668662	0.0083083	0.0099921	0.0221167	0.0277538	0.0280477	0.0488752	0.019383	0.0258424	0.0088521	1	0.267702	0.575538	0.380091	0.250919	0.176635	0.211112	1.33299	0.337943	0.329192	0	0	-1.73144	0	0	0	0	-1.73467	0.003000276	0.03633244	0.101135	0.06471916	2.361681	0	0	0	1.71872	-1.28968	0	1.76332	0.013449	0.0647192	0.00300028	0.06771944	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1
2360	-38470.61	-38456.76	-13.85017	2.214558	2.054729	0.6913294	4.283946	0.8693717	0.9405479	0.0776344	0.357828	0.149829	0.279952	0.156748	0.148656	0.32736	0.112019	2.07216	0.222131	0.5588242	3.29206	2.6888	2.55727	2.067	2.6078	1.9891	2.70612	1.51217	1.79478	3.19361	-4.522704	1.1373	1.1234	5.81735	5.7299	4.65376	1.81379	0.937194	1.1373	1.1234	5.58202	4.10673	1.21961	0	0.937194	1.1373	1.1234	5.58202	5.58202	0	0	0.937194	1.1307	6.56243	4.28819	0	0	0	0.937194	1.11616	5.76562	0	0	0	0	0.937194	5.76562	6.15113	0	0	0	0	0.937194	6.15113	0	0	0	0	0	0.937194	0.01290447	0.0186638	0.0120548	0.00646167	0.00730196	0.00515589	0.0295203	0.0125382	0.0182131	0.00739348	0.00781628	0.00561637	0.01317	0.0161076	0.0107448	0.026022	0.0136831	0.00429365	0.0138148	0.014045	0.00985214	0.016458	0.00589678	0.0399591	0.0061358	0.0175716	0.0222363	0.00378608	0.026903	0.0242793	0.0129476	0.00620358	0.00768117	0.00873803	0.00653238	0.00857708	0.0142146	0.00730496	0.00452286	0.00622186	0.00796843	0.0143464	0.0104217	0.0126665	0.013392	0.00453202	0.00291195	0.0136466	0.00749244	0.0106582	0.00611371	1	0.280316	0.66255	0.345115	0.241668	0.226453	0.211829	1.34678	0.294027	0.362019	0	0	-0.802763	0	0	0	-0.293629	0	0.0490374	0.03907609	0.03210216	0.07801647	4.84277	0.534313	0	-0.723242	1.28218	0	-0.909078	1.81678	0	0.0780165	0.0490374	0.1270539	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	0
2370	-38500.99	-38457.38	-43.61062	1.031799	1.072162	0.4085149	2.122354	0.395194	0.5165477	0.0714536	0.317171	0.18034	0.507816	0.171482	0.619573	0.355403	0.0910195	2.78929	0.195226	0.3289643	4.10472	3.34604	2.40555	2.92576	2.93391	2.2034	2.73235	2.27962	1.71627	3.23987	-3.835019	2.17052	2.16547	7.03314	7.03271	7.02882	1.86478	2.16092	2.17052	2.16547	7.03204	1.86613	1.86441	0	2.16092	2.17052	2.16547	1.86737	1.86737	0	0	2.16092	2.16664	7.03889	1.86625	0	0	0	2.16092	2.16479	1.8676	0	0	0	0	2.16092	7.03288	1.86819	0	0	0	0	2.16092	1.86819	0	0	0	0	0	2.16092	0.02566834	0.0370594	0.0194352	0.0157733	0.0233992	0.0147649	0.100115	0.0123459	0.0314439	0.0251914	0.0213386	0.0181862	0.0253799	0.0219916	0.0161465	0.0500551	0.0171097	0.00477988	0.0174337	0.0209858	0.0149811	0.0332043	0.0121608	0.117799	0.021494	0.0547494	0.044967	0.0210866	0.0243307	0.047956	0.0156445	0.0184001	0.0152273	0.0143109	0.00805496	0.02173	0.0240281	0.0134053	0.0131108	0.0172515	0.0117671	0.0178352	0.0202707	0.00554593	0.0137393	0.0218422	0.0294764	0.0272671	0.016919	0.0311991	0.0117724	1	0.282164	0.589182	0.398758	0.236336	0.221068	0.208712	1.72437	0.347544	0.309074	1.8979	0	-1.12407	-0.729626	1.17711	0.00926164	0	-1.76262	0.01359391	0.01571056	0.04254013	0.1357713	2.451318	1.38958	-1.37163	0	1.94034	-1.80779	0	1.18006	-1.32594	0.135771	0.0135939	0.1493652	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1
2380	-38494.92	-38465.24	-29.68612	1.582068	1.832997	0.827832	3.492641	0.8772078	0.9304474	0.0369163	0.277187	0.151634	0.351247	0.19749	0.0811434	1.01536	0.0809294	5.92821	0.176281	0.8910605	3.46677	3.27161	2.4025	2.879	2.45053	1.21839	2.54525	1.82052	1.66407	3.45426	-4.427844	2.08704	2.08243	4.77305	4.77277	4.77027	4.76606	2.07828	2.08704	2.08243	4.77234	4.76933	4.76516	0	2.07828	2.08704	2.08243	4.77234	4.77234	0	0	2.07828	2.0835	4.77676	4.76963	0	0	0	2.07828	2.08181	4.77289	0	0	0	0	2.07828	4.77289	4.77431	0	0	0	0	2.07828	4.77431	0	0	0	0	0	2.07828	0.01418852	0.0187543	0.00956658	0.00481937	0.0175706	0.0106123	0.0518058	0.00614196	0.00844156	0.00864364	0.0131663	0.00754226	0.0133399	0.0132849	0.0107085	0.0265748	0.010925	0.00750817	0.0175473	0.0324985	0.0199444	0.0274287	0.00809851	0.0690595	0.00840939	0.0306816	0.0325311	0.0390765	0.0217981	0.0289136	0.00855482	0.00606211	0.00982375	0.00717644	0.0132776	0.00563906	0.00922374	0.019267	0.00739033	0.0189674	0.00810403	0.00817648	0.00314181	0.00764014	0.0123445	0.00728427	0.0119651	0.0320772	0.00775304	0.00539866	0.00848554	1	0.244182	0.489834	0.332049	0.241999	0.201043	0.172712	1.28379	0.370981	0.299289	0	0	-0.704332	-1.51506	0	-1.34908	0	-1.67342	0.09007911	0.01267825	0.002367651	0.0828081	4.383702	1.4543	1.7357	-0.958723	1.98687	-0.58598	0	0.831411	0	0.0828081	0.0900791	0.1728872	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1	0
2390	-38478.06	-38458.75	-19.3094	2.590636	2.122214	1.163505	5.392702	1.069759	1.231757	0.0387284	0.301287	0.138516	0.330767	0.301567	0.677811	0.967752	0.107425	9.37413	0.239569	0.5767057	2.54794	2.64561	2.47268	2.89034	2.94455	1.59707	3.28823	2.09334	2.42627	2.96022	-4.752308	1	1	2.93698	2.93698	2.93698	3.6298	1	1	1	2.93698	3.6298	3.6298	0	1	1	1	3.6298	3.6298	0	0	1	1	2.93698	3.6298	0	0	0	1	1	3.6298	0	0	0	0	1	2.93698	3.6298	0	0	0	0	1	3.6298	0	0	0	0	0	1	0.01025709	0.0129765	0.00531515	0.00303403	0.0101901	0.0073777	0.0482094	0.00535221	0.00789543	0.00631723	0.0141508	0.00804509	0.00857803	0.00882877	0.00718837	0.0199534	0.00840867	0.00180559	0.00857527	0.00979119	0.00502136	0.017631	0.00813429	0.0362027	0.00694556	0.0221255	0.0203021	0.0158504	0.011351	0.017677	0.00902618	0.0179121	0.00496377	0.00612727	0.0236975	0.00350627	0.00314317	0.00488186	0.0112365	0.00529611	0.00415701	0.00335942	0.0138642	0.00631387	0.00725287	0.00624047	0.00401835	0.0117882	0.00585039	0.00500126	0.00575842	1	0.284201	0.70495	0.369938	0.270813	0.174001	0.205587	1.64311	0.354386	0.296644	0	0	-1.95493	0	0	0.89914	0	0	0.01107901	0.008706129	0.02515435	0.1093022	5.969407	1.11815	0	-1.66178	1.99169	0	0	1.07738	0.211797	0.109302	0.011079	0.1203812	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	1
2400	-38489.41	-38468.36	-21.04876	3.671393	3.196084	1.209208	5.699385	1.260166	1.347025	0.0509602	0.421403	0.126603	0.271547	0.201463	0.757669	1.82852	0.101183	2.35948	0.212352	0.9001663	4.25729	3.46045	2.55044	2.55269	2.82989	2.64303	2.41024	1.77189	1.38853	3.44176	-5.06808	1.38036	1.37902	4.44828	4.44817	4.44714	4.44542	1.37782	1.38036	1.37902	4.44799	4.44676	4.44505	0	1.37782	1.38036	1.37902	4.44799	4.44799	0	0	1.37782	1.37933	4.44979	4.44688	0	0	0	1.37782	1.37884	4.44821	0	0	0	0	1.37782	4.44821	4.44879	0	0	0	0	1.37782	4.44879	0	0	0	0	0	1.37782	0.007479736	0.00866813	0.00568645	0.00178267	0.0114024	0.00247749	0.0413504	0.00567198	0.005343	0.00683143	0.0056713	0.00581092	0.0056845	0.00621552	0.00738318	0.016846	0.00997988	0.00243734	0.011114	0.0180257	0.0118396	0.012996	0.00593801	0.0274625	0.0031606	0.0122602	0.0142527	0.00408145	0.0136863	0.0265519	0.00366887	0.00292081	0.00950124	0.00460013	0.00115283	0.0087976	0.0073599	0.00258875	0.00701706	0.00985633	0.00381027	0.00370502	0.00550938	0.00493522	0.00968577	0.00164652	0.00617324	0.0120098	0.00773527	0.00212233	0.00459245	1	0.278376	0.688383	0.365924	0.292866	0.184042	0.219372	1.69338	0.346189	0.296582	0	0	0	-0.856506	0	-1.24495	0	-0.733155	0.0189098	0.01386765	0.03456125	0.07555822	6.599551	0	0	-0.571321	1.8178	-0.105534	0	1.172	0	0.0755582	0.0189098	0.09446802	0	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0
2410	-38482.57	-38442.91	-39.66587	1.092035	0.8849389	0.3811571	2.180449	0.351608	0.4243085	0.0478609	0.432351	0.103769	0.29349	0.295275	0.14551	0.907563	0.120071	0.822834	0.174685	0.3106888	3.25878	2.77202	2.21981	2.22979	2.77605	1.52534	2.42348	2.13903	1.63532	3.38798	-3.6965	1	1	7.20463	7.20463	7.20463	1.95784	1	1	1	7.20463	1.95784	1.95784	0	1	1	1	1.95784	1.95784	0	0	1	1	7.20463	1.95784	0	0	0	1	1	1.95784	0	0	0	0	1	7.20463	1.95784	0	0	0	0	1	1.95784	0	0	0	0	0	1	0.02948192	0.0207675	0.0103913	0.0105728	0.0309808	0.0121189	0.0951773	0.0140105	0.0240756	0.022907	0.0226724	0.0134002	0.0187676	0.0212852	0.0147164	0.0563362	0.0329176	0.0126736	0.0329972	0.0525667	0.0265723	0.0397883	0.0193026	0.0955485	0.0163521	0.0377265	0.043476	0.0139991	0.044706	0.0459581	0.019261	0.00988227	0.0149447	0.0154351	0.0193404	0.0218859	0.0208349	0.00765673	0.00924212	0.0142792	0.0197496	0.0257709	0.0147449	0.0135512	0.0335883	0.00613972	0.02104	0.0170124	0.0301511	0.0251321	0.00831588	1	0.289598	0.592438	0.348232	0.248297	0.214807	0.209877	1.54972	0.340884	0.307062	0.764194	0.023111	-1.93709	0	0	-0.0673285	0	0	0.07898659	0.05954481	0.02589039	0.1031152	2.491138	0.650675	0.233957	0	1.54161	0	0.0981703	1.97472	-1.30288	0.103115	0.0789866	0.1821018	1	1	1	0	0	1	0	0	1	1	0	1	0	1	1	1
