Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	diff_age_root_ingroup	kappa_mol[1]	kappa_mol[2]	kappa_mol[3]	kappa_mol[4]	kappa_mol[5]	kappa_mol[6]	kappa_mol[7]	kappa_mol[8]	kappa_mol[9]	kappa_mol[10]	ln_mean	m_w[1][1][1]	m_w[1][1][2]	m_w[1][1][3]	m_w[1][1][4]	m_w[1][1][5]	m_w[1][1][6]	m_w[1][1][7]	m_w[2][1][1]	m_w[2][1][2]	m_w[2][1][3]	m_w[2][1][4]	m_w[2][1][5]	m_w[2][1][6]	m_w[2][1][7]	m_w[3][1][1]	m_w[3][1][2]	m_w[3][1][3]	m_w[3][1][4]	m_w[3][1][5]	m_w[3][1][6]	m_w[3][1][7]	m_w[4][1][1]	m_w[4][1][2]	m_w[4][1][3]	m_w[4][1][4]	m_w[4][1][5]	m_w[4][1][6]	m_w[4][1][7]	m_w[5][1][1]	m_w[5][1][2]	m_w[5][1][3]	m_w[5][1][4]	m_w[5][1][5]	m_w[5][1][6]	m_w[5][1][7]	m_w[6][1][1]	m_w[6][1][2]	m_w[6][1][3]	m_w[6][1][4]	m_w[6][1][5]	m_w[6][1][6]	m_w[6][1][7]	m_w[7][1][1]	m_w[7][1][2]	m_w[7][1][3]	m_w[7][1][4]	m_w[7][1][5]	m_w[7][1][6]	m_w[7][1][7]	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	rho_b	rho_d	rho_e	rho_w	root_age	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	use_phi_b[1]	use_phi_b[2]	use_phi_d[1]	use_phi_d[2]	use_phi_e[1]	use_phi_e[2]	use_phi_w[1]	use_phi_w[2]	use_sigma_b[1]	use_sigma_b[2]	use_sigma_d[1]	use_sigma_d[2]	use_sigma_e[1]	use_sigma_e[2]	use_sigma_w[1]	use_sigma_w[2]
1440	-38495.78	-38435.69	-60.09275	0.7956712	0.5524137	0.2445435	1.438497	0.2648759	0.2825926	0.0345379	0.383716	0.145506	0.240283	0.254786	0.0816122	0.198767	0.105743	1.03749	0.255924	0.3809228	3.24148	3.46847	2.55829	2.49334	3.16651	1.65541	2.52188	1.99579	1.52954	3.29307	-3.394873	4.62781	4.60656	9.9043	9.90311	9.89228	0.501184	4.58744	4.62781	4.60656	9.90124	0.5019	0.500986	0	4.58744	4.62781	4.60656	0.502561	0.502561	0	0	4.58744	4.61147	9.92031	0.501965	0	0	0	4.58744	4.6037	0.50268	0	0	0	0	4.58744	9.90359	0.502993	0	0	0	0	4.58744	0.502993	0	0	0	0	0	4.58744	0.03986124	0.0234991	0.0100899	0.0134198	0.0327261	0.044823	0.235018	0.0268864	0.0473974	0.0258296	0.0334099	0.0276947	0.0286174	0.0444585	0.0235723	0.11285	0.0438309	0.00907733	0.0526476	0.0615471	0.0438568	0.05676	0.0217492	0.134897	0.0331935	0.076053	0.073465	0.0317459	0.0472445	0.0814029	0.0786663	0.0291769	0.0317099	0.0309233	0.0334497	0.0291927	0.0252758	0.0289849	0.0356846	0.0516402	0.0151091	0.0305595	0.0223838	0.0317442	0.0463792	0.0713561	0.0205469	0.0292376	0.0178708	0.0378892	0.0216423	1	0.253156	0.56207	0.334069	0.188517	0.209651	0.188743	1.12155	0.345374	0.299412	2.15104	0.48742	-1.97129	-0.00875623	-0.237543	-3.06411	0	-3.48464	0.01324271	0.01794748	0.03608961	0.108455	1.81942	0	0	-0.292853	2.79976	0	0.0315339	0.769575	-2.9807	0.108455	0.0132427	0.1216977	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1
1450	-38487.23	-38437.57	-49.65776	1.065265	0.8853538	0.4636557	2.553735	0.468547	0.5116648	0.0945228	0.346064	0.176199	0.290171	0.335477	0.454258	0.326345	0.0892149	0.407367	0.207156	0.4164032	3.45028	3.19571	2.15813	2.59377	2.58588	1.54378	2.23508	2.11392	1.30888	3.43677	-3.766324	5.18757	5.16198	11.1036	11.1021	11.0891	0.416594	5.13896	5.18757	5.16198	11.0999	0.417234	0.416417	0	5.13896	5.18757	5.16198	0.417824	0.417824	0	0	5.13896	5.16789	11.1229	0.417292	0	0	0	5.13896	5.15853	0.41793	0	0	0	0	5.13896	11.1027	0.41821	0	0	0	0	5.13896	0.41821	0	0	0	0	0	5.13896	0.0274936	0.0197641	0.00806565	0.00681613	0.0243557	0.0161482	0.114894	0.01897	0.026035	0.0163603	0.0230581	0.0163132	0.0258429	0.0334427	0.0191352	0.0494357	0.0315296	0.00341449	0.0155845	0.0396597	0.0239018	0.0551343	0.0233908	0.0751901	0.0140756	0.0504435	0.0494123	0.0212194	0.0384562	0.0397146	0.0273361	0.015032	0.0357167	0.0611436	0.0252913	0.0128779	0.0112929	0.0114211	0.0171298	0.0103299	0.0204074	0.0152225	0.019415	0.00859276	0.0335263	0.0547499	0.0247024	0.0132018	0.0266982	0.0168548	0.00920736	1	0.23214	0.523351	0.313123	0.193911	0.196095	0.179616	1.30736	0.345097	0.255697	3.77401	1.67929	-3.1351	-1.37557	0.0368866	-3.2363	0	-3.74434	0.01415586	0.02009008	0.04830171	0.09778815	2.970138	3.52317	0	-2.86289	1.28336	0	0	0.770341	-3.27963	0.0977881	0.0141559	0.111944	1	1	1	1	1	1	0	1	1	0	1	1	0	0	1	1
1460	-38479.63	-38438.72	-40.91403	1.529682	1.033751	0.4822708	3.662109	0.5389419	0.5503477	0.0106182	0.265799	0.181115	0.295357	0.215053	0.578939	0.213568	0.0897197	1.85936	0.285865	0.7876641	3.85812	3.03195	2.17075	2.46578	2.78647	1.34511	2.84105	1.96867	1.71529	2.9414	-3.997343	5.52876	5.50044	5.4754	5.47466	5.46798	0.595599	5.47496	5.52876	5.50044	5.47351	0.596548	0.595335	0	5.47496	5.52876	5.50044	0.597425	0.597425	0	0	5.47496	5.50698	5.48528	0.596634	0	0	0	5.47496	5.49661	0.597583	0	0	0	0	5.47496	5.47496	0.597998	0	0	0	0	5.47496	0.597998	0	0	0	0	0	5.47496	0.02182235	0.0218931	0.0134029	0.0076139	0.021268	0.015025	0.0700512	0.0199667	0.0283143	0.0168755	0.0272255	0.0151359	0.0264187	0.0248772	0.0156964	0.0508921	0.0270488	0.00902852	0.0270004	0.0394562	0.021738	0.0502076	0.0195004	0.0819889	0.0108548	0.0400275	0.0376937	0.0278732	0.0260623	0.0299188	0.01896	0.0117557	0.024283	0.0187026	0.0305854	0.0155545	0.00871879	0.00515279	0.0227352	0.0160505	0.0207493	0.0181407	0.0115286	0.0393229	0.0254682	0.0220787	0.0198634	0.0080207	0.0175563	0.00736879	0.00389809	1	0.245477	0.541079	0.306877	0.1931	0.200163	0.173157	1.25488	0.301113	0.267876	3.96305	1.45802	-3.89753	0	0	-0.436046	0	-3.88922	0.007447723	0.04620379	0.1665419	0.0994286	4.449773	0	-0.20365	0	0	0	0	0	-2.21505	0.0994286	0.00744772	0.1068763	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1
1470	-38480.07	-38440.44	-39.63386	1.96467	1.055575	0.5681174	3.68796	0.5777186	0.5912823	0.0109268	0.297887	0.136968	0.233713	0.314128	0.144317	0.229116	0.106335	0.724211	0.224514	0.7373507	2.96261	3.13776	2.4283	2.28014	2.6362	2.31024	1.85694	2.07763	1.57722	4.16622	-3.824152	4.8528	4.82983	7.57384	7.57289	7.56436	7.55004	4.80916	4.8528	4.82983	7.57142	7.56116	7.54696	0	4.80916	4.8528	4.82983	7.57142	7.57142	0	0	4.80916	4.83514	7.58646	7.56217	0	0	0	4.80916	4.82673	7.57327	0	0	0	0	4.80916	7.57327	7.57814	0	0	0	0	4.80916	7.57814	0	0	0	0	0	4.80916	0.0259488	0.0264505	0.0146658	0.0062168	0.0231256	0.0132857	0.0870749	0.0186929	0.0141807	0.0181426	0.0267505	0.0210543	0.01736	0.0147942	0.0160303	0.0510971	0.0250179	0.0118965	0.0503873	0.0310596	0.0195358	0.0515045	0.0185242	0.080132	0.0137553	0.0414839	0.0344769	0.011461	0.0155182	0.0352515	0.0161607	0.0140478	0.0207918	0.0182711	0.0081137	0.0133964	0.0120293	0.0125621	0.0362847	0.0115058	0.0197652	0.00852843	0.0171252	0.0416754	0.0259526	0.0242268	0.0147304	0.0101223	0.0109211	0.0134886	0.00615813	1	0.223188	0.557447	0.294469	0.181105	0.122728	0.169855	1.19259	0.280555	0.245399	0	0	-3.71443	-2.64332	-0.559385	-3.48411	0	-3.59261	0.03124466	0.01171847	0.01347519	0.06267463	4.425311	1.50594	0	-1.27028	0	0	0	0.454102	0	0.0626746	0.0312447	0.0939193	0	0	1	1	1	1	0	1	1	0	1	0	0	0	1	0
1480	-38476.41	-38447.3	-29.10933	1.872336	1.415945	0.6419113	4.261571	0.6441447	0.6789597	0.0486107	0.424855	0.133356	0.277983	0.198995	0.0275302	0.318597	0.0918057	9.62179	0.131665	0.09966268	4.05093	3.51295	2.70681	2.7432	2.99336	1.42569	2.17861	2.05404	1.2484	2.2646	-4.234249	5.07444	5.04974	5.0279	5.02726	5.02143	0.281523	5.02752	5.07444	5.04974	5.02625	0.281949	0.281405	0	5.02752	5.07444	5.04974	0.282343	0.282343	0	0	5.02752	5.05544	5.03652	0.281988	0	0	0	5.02752	5.04641	0.282414	0	0	0	0	5.02752	5.02752	0.2826	0	0	0	0	5.02752	0.2826	0	0	0	0	0	5.02752	0.01721926	0.021135	0.0106734	0.00818659	0.0250149	0.0101496	0.081286	0.0124608	0.0177809	0.0110797	0.0140071	0.00877553	0.0157077	0.0144486	0.0142113	0.0483906	0.0227972	0.00694384	0.0154899	0.02382	0.0158913	0.0281291	0.010001	0.0594961	0.0102889	0.0347272	0.0321674	0.0165334	0.0214401	0.0256346	0.0146188	0.00997504	0.0302273	0.0147779	0.00795207	0.0137358	0.0171587	0.00978846	0.0227196	0.0166329	0.0135604	0.00570213	0.0199825	0.0116516	0.0285368	0.00719857	0.019464	0.00893055	0.00974934	0.0109354	0.00897779	1	0.22263	0.489562	0.371317	0.201957	0.196502	0.168335	1.21049	0.282968	0.292338	0.462947	0.3888	-2.6448	-1.10184	0	0	0	-3.69419	0.03515282	0.04036823	0.02710304	0.09292821	4.361234	3.25542	0	0	0	-2.01812	0	0	-2.87931	0.0929282	0.0351528	0.128081	1	1	1	1	0	0	0	1	1	0	0	0	1	0	0	1
1490	-38500.94	-38453.73	-47.2124	1.388112	0.5982158	0.3183872	2.307802	0.3557935	0.376766	0.0754742	0.302101	0.145954	0.466481	0.35104	0.00436808	0.382999	0.0899306	7.34221	0.284944	0.006033431	3.92091	3.46275	2.52364	2.62524	2.07771	1.30343	2.64115	2.06254	1.44905	3.4732	-3.781536	5.28	5.25367	5.2304	5.22971	5.22351	0.285992	5.22999	5.28	5.25367	5.22864	0.286436	0.28587	0	5.22999	5.28	5.25367	0.286846	0.286846	0	0	5.22999	5.25975	5.23958	0.286476	0	0	0	5.22999	5.25012	0.286919	0	0	0	0	5.22999	5.22999	0.287114	0	0	0	0	5.22999	0.287114	0	0	0	0	0	5.22999	0.02707855	0.035163	0.0142655	0.0089777	0.0212187	0.0208017	0.140304	0.0194355	0.0249395	0.0197943	0.024041	0.0135728	0.0202485	0.0225222	0.0218789	0.0580018	0.0393412	0.0147109	0.0373713	0.0500776	0.0361407	0.084206	0.044488	0.110147	0.00859648	0.0500578	0.0324254	0.0176073	0.0267086	0.0483504	0.0162426	0.0205977	0.0231734	0.0191775	0.0164096	0.017807	0.0313889	0.0125725	0.00802458	0.0194356	0.0121556	0.0335659	0.015056	0.0225254	0.0469533	0.0124531	0.00810119	0.0138338	0.0344407	0.0195953	0.0134286	1	0.263374	0.624254	0.397415	0.238778	0.215313	0.175445	1.27643	0.325407	0.345203	1.54908	0	-3.75312	-1.28927	-3.73368	0	0	-3.78451	0.04759247	0.04187962	0.005141109	0.1684556	2.313835	2.59342	3.51768	0	0	0	3.02912	0	-2.90296	0.168456	0.0475925	0.216048	1	0	1	1	1	0	0	1	1	1	0	0	0	1	0	1
1500	-38468.64	-38433.83	-34.80269	1.951278	1.212308	0.7152826	4.760179	0.6814699	0.7881927	0.0165687	0.348347	0.146338	0.295615	0.212145	0.0106634	0.290233	0.100372	7.92839	0.214463	0.03715638	3.23434	3.50466	2.81486	2.57517	2.95254	3.19833	2.59679	2.10992	1.4211	2.88723	-4.427087	5.71009	5.68028	5.65394	5.65316	5.64613	5.63435	5.65347	5.71009	5.68028	5.65195	5.6435	5.63181	0	5.65347	5.71009	5.68028	5.65195	5.65195	0	0	5.65347	5.68716	5.66433	5.64433	0	0	0	5.65347	5.67626	5.65347	0	0	0	0	5.65347	5.65347	5.65748	0	0	0	0	5.65347	5.65748	0	0	0	0	0	5.65347	0.01419927	0.0152125	0.00736129	0.00464257	0.00938068	0.00795387	0.0453054	0.0103459	0.0163668	0.0134516	0.0145163	0.0086637	0.0120716	0.0130022	0.00841857	0.030481	0.0184143	0.0125814	0.0373446	0.0358815	0.0271394	0.0348832	0.0133858	0.0620015	0.00832748	0.0318061	0.0259644	0.00637417	0.0188141	0.0181573	0.013151	0.00730172	0.0106829	0.0087583	0.0086942	0.0161609	0.00361254	0.00824737	0.0149404	0.021768	0.0148285	0.0245619	0.0112745	0.00589709	0.0204959	0.0129995	0.0129938	0.00628223	0.0190695	0.0102067	0.00696352	1	0.258804	0.641337	0.347814	0.261471	0.204389	0.196314	1.41451	0.339534	0.27852	0	0.859977	-3.34993	-1.27682	-1.09637	0	0	-3.96262	0.06818378	0.01338403	0.01370422	0.06429935	4.797336	3.66188	0	0	0	-0.529672	3.87589	0	0	0.0642993	0.0681838	0.1324831	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	0
1510	-38470.54	-38437.69	-32.84091	2.045256	1.390333	0.5774128	4.163175	0.6594637	0.6898181	0.0361367	0.208123	0.112206	0.340504	0.0893626	0.048652	0.297623	0.125001	1.4631	0.126962	0.1277102	4.46705	3.56814	2.41121	2.91299	2.86138	1.37953	3.06213	1.93262	1.69638	2.6849	-4.168209	4.25739	4.13822	8.48272	8.2266	5.40167	0.805499	2.86137	4.25739	4.13822	7.80259	4.19558	0.361473	0	2.86137	4.25739	4.13822	7.80259	7.80259	0	0	2.86137	4.1961	10.832	4.57857	0	0	0	2.86137	4.08255	8.33072	0	0	0	0	2.86137	8.33072	9.49774	0	0	0	0	2.86137	9.49774	0	0	0	0	0	2.86137	0.01839482	0.0253152	0.0133249	0.00766533	0.0160284	0.00690819	0.0452273	0.0149993	0.0253039	0.0121147	0.0265423	0.0178501	0.0143064	0.0145177	0.0157759	0.0367625	0.0161172	0.00889438	0.0565243	0.0232541	0.0128398	0.0329623	0.0119859	0.0811403	0.0133368	0.0243311	0.0247893	0.00664797	0.0179294	0.0235207	0.00701834	0.0109297	0.0116312	0.00787356	0.00681708	0.0113314	0.00787197	0.00951218	0.00997082	0.00656803	0.0172226	0.0167044	0.00975409	0.0102221	0.0167058	0.00412399	0.0166272	0.00973795	0.00946313	0.0131737	0.00667462	1	0.287542	0.600825	0.351253	0.241841	0.203732	0.18861	1.48245	0.356298	0.291037	3.69269	3.28948	-3.88074	-0.954185	0	-3.96272	-0.592577	-2.70433	0.08923126	0.02329668	0.0095354	0.0735982	4.290885	0	-2.49619	-0.741243	0	0	0	1.06865	0	0.0735982	0.0892313	0.1628295	1	1	1	1	0	1	1	1	0	1	1	0	0	0	1	0
1520	-38481.89	-38448.2	-33.69755	1.998852	1.379338	0.6622688	3.687407	0.5776032	0.7448855	0.0873172	0.385541	0.140266	0.169872	0.183424	0.293856	0.212286	0.106976	1.32673	0.250852	0.9988714	3.57623	2.7059	2.54181	3.04347	2.42269	1.25416	3.16045	1.82315	2.05629	3.15555	-4.230766	4.79462	4.7138	7.90695	7.78344	6.27313	0.50731	3.89446	4.79462	4.7138	7.57485	1.18073	0.336679	0	3.89446	4.79462	4.7138	1.62277	1.62277	0	0	3.89446	4.75012	8.96778	1.23476	0	0	0	3.89446	4.67968	1.67826	0	0	0	0	3.89446	7.83387	1.79524	0	0	0	0	3.89446	1.79524	0	0	0	0	0	3.89446	0.01727934	0.0236772	0.010564	0.0058863	0.0133808	0.00700732	0.0495358	0.00792694	0.0144584	0.0163981	0.0180376	0.0131228	0.017582	0.020876	0.0106975	0.0350579	0.0143621	0.0100164	0.0388398	0.0301312	0.0209467	0.0231257	0.00989493	0.0637791	0.0126066	0.0302923	0.0289216	0.0183981	0.0145517	0.0267075	0.0227777	0.00583569	0.0113169	0.00929777	0.00525634	0.0136757	0.0184797	0.00392492	0.00890544	0.0159511	0.0256618	0.00540235	0.0230498	0.00505786	0.0140409	0.0217967	0.0108031	0.0136004	0.00463785	0.00941428	0.00711818	1	0.278999	0.59497	0.412063	0.27548	0.197758	0.217022	1.36932	0.340828	0.310392	0	0.138052	-3.61134	0	0	2.66893	-0.303051	-3.26316	0.08934225	0.05228865	0.006179707	0.06039286	4.686279	3.88947	0	0	0	-2.38913	-0.541515	0.698901	-1.5407	0.0603929	0.0893423	0.1497351	0	1	1	0	0	1	1	1	1	0	0	0	1	1	1	1
1530	-38478.15	-38440.49	-37.65782	1.301614	0.9482351	0.3909642	2.177535	0.424689	0.4594963	0.0327585	0.397075	0.149159	0.368456	0.340414	0.577646	0.590813	0.0909151	0.804409	0.232823	0.4087165	3.23711	3.39227	2.36437	3.55657	2.65442	1.08455	2.19437	2.34188	1.95301	2.73084	-3.881586	4.15441	4.13668	4.12099	4.12053	4.11634	0.529275	4.12071	4.15441	4.13668	4.11981	0.529977	0.52908	0	4.12071	4.15441	4.13668	0.530626	0.530626	0	0	4.12071	4.14078	4.12718	0.530041	0	0	0	4.12071	4.13429	0.530743	0	0	0	0	4.12071	4.12071	0.53105	0	0	0	0	4.12071	0.53105	0	0	0	0	0	4.12071	0.02450045	0.0351616	0.0157076	0.00955887	0.0230059	0.00804805	0.0577251	0.011893	0.0238622	0.0172293	0.0298097	0.0172664	0.0196617	0.0223156	0.0141384	0.0527946	0.0174176	0.0077414	0.0249205	0.0177964	0.0109849	0.0268424	0.0108494	0.0657672	0.008368	0.0380903	0.0298696	0.0391275	0.0227471	0.0480685	0.0200391	0.0435486	0.0148979	0.0103175	0.0773009	0.0122532	0.011987	0.0156485	0.0102309	0.0193389	0.021689	0.0130108	0.011576	0.0193493	0.0155677	0.0194214	0.0216782	0.0263068	0.00964783	0.016049	0.00960105	1	0.3292	0.701928	0.416366	0.283568	0.224003	0.242747	1.59757	0.404222	0.349807	0	1.63493	-3.8904	0	-0.0891153	-1.55409	0	-3.2392	0.06415137	0.01946815	0.01330115	0.1643006	2.586251	0	1.80671	-0.264302	1.35482	0	-0.253874	0	-2.0495	0.164301	0.0641514	0.228452	0	1	1	0	1	1	0	1	0	1	1	1	0	1	0	1
1540	-38490.84	-38449.08	-41.75216	1.360255	0.8498039	0.3567915	2.160762	0.3862863	0.3972451	0.0124157	0.504359	0.153908	0.474961	0.220159	1.70884	0.428319	0.0818027	0.509052	0.203361	0.4146206	3.08194	2.71425	2.47794	2.8082	2.18554	1.23408	2.37439	1.75775	2.02971	3.1236	-3.893835	2.93731	2.92781	2.91941	2.91916	2.91692	0.700461	2.91926	2.93731	2.92781	2.91877	0.701164	0.700266	0	2.91926	2.93731	2.92781	0.701813	0.701813	0	0	2.91926	2.93001	2.92273	0.701228	0	0	0	2.91926	2.92653	0.70193	0	0	0	0	2.91926	2.91926	0.702238	0	0	0	0	2.91926	0.702238	0	0	0	0	0	2.91926	0.02420217	0.0229136	0.0114056	0.00951611	0.0170355	0.0185526	0.0930556	0.0216681	0.0281027	0.015724	0.0240799	0.0218984	0.0198269	0.0210259	0.0108812	0.0582346	0.0242997	0.00736705	0.0157623	0.0252521	0.0173925	0.0624455	0.0262676	0.154287	0.0188985	0.0419323	0.0367087	0.01233	0.0179234	0.0649297	0.0135919	0.0217472	0.0124671	0.0232746	0.0756809	0.0101529	0.012732	0.017781	0.0243516	0.00900012	0.00965716	0.0271499	0.0155504	0.0166459	0.0275308	0.00688137	0.00645215	0.0340548	0.0150717	0.0312317	0.00938985	1	0.276939	0.638754	0.371768	0.267225	0.187471	0.205579	1.36137	0.356704	0.362818	0	2.14569	-3.20426	0	0	-2.84087	0	-2.4507	0.01832635	0.01234839	0.05682704	0.1813054	2.575382	1.47366	3.96896	0	1.97334	0	0	0	-1.42525	0.181305	0.0183264	0.1996318	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	1
1550	-38525.02	-38465.96	-59.05528	0.6355787	0.5785256	0.2974771	1.731936	0.2856028	0.3258958	0.0383934	0.631403	0.113534	0.26932	0.201141	0.272516	0.598494	0.115381	1.7732	0.0805169	0.2692424	3.60717	3.3318	2.18867	2.35706	2.1853	1.5724	2.54586	1.59383	1.30154	3.54584	-3.393334	5.34172	5.31491	5.2912	5.2905	5.28417	0.203215	5.29078	5.34172	5.31491	5.28941	0.203532	0.203127	0	5.29078	5.34172	5.31491	0.203826	0.203826	0	0	5.29078	5.3211	5.30055	0.203561	0	0	0	5.29078	5.31129	0.203878	0	0	0	0	5.29078	5.29078	0.204017	0	0	0	0	5.29078	0.204017	0	0	0	0	0	5.29078	0.03992262	0.0469476	0.0197038	0.015322	0.0488367	0.0173655	0.111597	0.0659265	0.0645096	0.0243737	0.0350687	0.0252102	0.0182547	0.0411071	0.0222845	0.0856219	0.0329833	0.00783573	0.0208975	0.0323143	0.029355	0.0884341	0.0203324	0.164063	0.0245915	0.0603772	0.0792252	0.0199186	0.0578187	0.048915	0.0261593	0.0448951	0.0225645	0.0582095	0.0714291	0.0241859	0.0355966	0.0135648	0.0258885	0.0110894	0.0457238	0.0276561	0.0860728	0.0316796	0.0379335	0.0274497	0.00651348	0.0275295	0.036841	0.029612	0.014716	1	0.241756	0.562676	0.327117	0.225697	0.193099	0.216928	1.40315	0.350804	0.289062	0	0	-3.98798	-0.0217624	0	0	0	-3.81094	0.04911652	0.03846473	0.06729688	0.08515598	2.001178	3.34751	0	-0.1627	1.01416	0	2.76328	0	-3.2562	0.085156	0.0491165	0.1342725	0	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1
1560	-38512.67	-38448.42	-64.24825	0.8897531	0.5136496	0.2446192	1.412266	0.2679111	0.2791459	0.063084	0.571048	0.125141	0.240577	0.0590839	1.21071	0.261759	0.0951604	1.0217	0.231407	0.05608797	3.81801	2.89497	1.8361	2.40089	2.0376	1.55315	2.0703	1.76174	1.95893	3.39292	-3.112646	3.45514	3.4423	5.40282	5.40229	5.39751	5.38949	3.43073	3.45514	3.4423	5.40147	5.39572	5.38777	0	3.43073	3.45514	3.4423	5.40147	5.40147	0	0	3.43073	3.44527	5.40989	5.39629	0	0	0	3.43073	3.44056	5.40251	0	0	0	0	3.43073	5.40251	5.40523	0	0	0	0	3.43073	5.40523	0	0	0	0	0	3.43073	0.0528592	0.0916128	0.0576085	0.0264314	0.0366858	0.0300182	0.162037	0.0426253	0.07523	0.0358134	0.0480587	0.0295909	0.0367528	0.0614687	0.039237	0.111313	0.0401317	0.00866337	0.0304052	0.049324	0.0363684	0.11792	0.0380187	0.182202	0.0203309	0.0719579	0.0751485	0.0395035	0.0391305	0.135253	0.0304946	0.0515454	0.0435016	0.0593413	0.0325669	0.0498943	0.0404768	0.0204333	0.0246697	0.0189035	0.0282151	0.068274	0.010705	0.0476146	0.0479133	0.0852378	0.0231088	0.0348957	0.0169579	0.0489215	0.0256626	1	0.22219	0.507045	0.314993	0.191671	0.13039	0.170865	1.10823	0.288479	0.243709	1.33151	0	-3.77964	0	-2.21319	-3.92826	0	-2.82	0.03851953	0.0279491	0.02723507	0.2156965	1.468354	0	0	0	1.21515	0	0	0.45409	0	0.215697	0.0385195	0.2542161	1	0	1	0	1	1	0	1	0	0	0	1	0	0	1	0
1570	-38498.09	-38443.94	-54.15019	1.281526	1.001603	0.3791755	2.091498	0.3594134	0.4107577	0.081511	0.295911	0.139319	0.286913	0.300883	0.252564	0.328884	0.0781662	0.642526	0.228788	0.1461369	3.96297	3.717	2.35716	2.4506	2.5145	2.33746	2.28448	1.99955	1.48671	3.19974	-3.50772	4.32702	4.30802	8.82602	8.825	8.81578	8.8003	4.29092	4.32702	4.30802	8.82341	8.81232	8.79697	0	4.29092	4.32702	4.30802	8.82341	8.82341	0	0	4.29092	4.31241	8.83966	8.81341	0	0	0	4.29092	4.30546	8.82541	0	0	0	0	4.29092	8.82541	8.83067	0	0	0	0	4.29092	8.83067	0	0	0	0	0	4.29092	0.03560755	0.0785933	0.0413369	0.0324681	0.0274543	0.0186957	0.105219	0.0210239	0.0267207	0.0301839	0.0253336	0.0276744	0.0229834	0.0286986	0.0245419	0.0617313	0.0385658	0.0097714	0.046736	0.0897085	0.0650444	0.0564589	0.0226964	0.11679	0.0193498	0.0658439	0.0494268	0.0477829	0.0252875	0.0660859	0.0238024	0.0120583	0.0472984	0.0252237	0.0138711	0.0340519	0.0174752	0.0154325	0.0113107	0.0421351	0.0165047	0.0238184	0.040516	0.0194328	0.0482639	0.00978261	0.0125243	0.0296665	0.0121666	0.0409191	0.0162761	1	0.228568	0.474806	0.328058	0.179131	0.182914	0.177785	1.03944	0.320954	0.264407	3.54239	0.679861	-3.67032	0	0	0	0	-3.33179	0.02068828	0.02011572	0.03548902	0.08702229	2.237635	0	0.469842	-0.595956	1.26947	0	0	0.721133	0	0.0870223	0.0206883	0.1077106	1	1	1	0	0	0	0	1	0	1	1	1	0	0	1	0
