Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	diff_age_root_ingroup	kappa_mol[1]	kappa_mol[2]	kappa_mol[3]	kappa_mol[4]	kappa_mol[5]	kappa_mol[6]	kappa_mol[7]	kappa_mol[8]	kappa_mol[9]	kappa_mol[10]	ln_mean	m_w[1][1][1]	m_w[1][1][2]	m_w[1][1][3]	m_w[1][1][4]	m_w[1][1][5]	m_w[1][1][6]	m_w[1][1][7]	m_w[2][1][1]	m_w[2][1][2]	m_w[2][1][3]	m_w[2][1][4]	m_w[2][1][5]	m_w[2][1][6]	m_w[2][1][7]	m_w[3][1][1]	m_w[3][1][2]	m_w[3][1][3]	m_w[3][1][4]	m_w[3][1][5]	m_w[3][1][6]	m_w[3][1][7]	m_w[4][1][1]	m_w[4][1][2]	m_w[4][1][3]	m_w[4][1][4]	m_w[4][1][5]	m_w[4][1][6]	m_w[4][1][7]	m_w[5][1][1]	m_w[5][1][2]	m_w[5][1][3]	m_w[5][1][4]	m_w[5][1][5]	m_w[5][1][6]	m_w[5][1][7]	m_w[6][1][1]	m_w[6][1][2]	m_w[6][1][3]	m_w[6][1][4]	m_w[6][1][5]	m_w[6][1][6]	m_w[6][1][7]	m_w[7][1][1]	m_w[7][1][2]	m_w[7][1][3]	m_w[7][1][4]	m_w[7][1][5]	m_w[7][1][6]	m_w[7][1][7]	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	rho_b	rho_d	rho_e	rho_w	root_age	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	use_phi_b[1]	use_phi_b[2]	use_phi_d[1]	use_phi_d[2]	use_phi_e[1]	use_phi_e[2]	use_phi_w[1]	use_phi_w[2]	use_sigma_b[1]	use_sigma_b[2]	use_sigma_d[1]	use_sigma_d[2]	use_sigma_e[1]	use_sigma_e[2]	use_sigma_w[1]	use_sigma_w[2]
800	-38472.81	-38434.59	-38.21956	1.80721	1.323942	0.4726562	4.138203	0.6929169	0.7925067	0.0628158	0.307324	0.164608	0.370241	0.307197	0.677957	0.625189	0.0431795	0.777902	0.197821	0.2865001	3.68307	3.09893	2.52031	2.68393	2.51125	2.3306	2.54738	1.79825	1.56948	3.10557	-4.153138	1.27205	1.24313	4.96825	4.82949	3.2729	0.561794	0.885754	1.27205	1.24313	4.59899	2.59037	0.267424	0	0.885754	1.27205	1.24313	4.59899	4.59899	0	0	0.885754	1.25827	6.22435	2.80854	0	0	0	0.885754	1.22817	4.88595	0	0	0	0	0.885754	4.88595	5.51469	0	0	0	0	0.885754	5.51469	0	0	0	0	0	0.885754	0.01867415	0.0198583	0.00718737	0.00863053	0.0171342	0.00769142	0.0837886	0.0137339	0.0193563	0.0114196	0.0187707	0.0104198	0.0217873	0.0220382	0.0203077	0.0502948	0.0184792	0.00637824	0.0241433	0.0225461	0.0133424	0.0308448	0.0123455	0.0857732	0.0122687	0.0331851	0.0326648	0.0129155	0.0184503	0.0216328	0.0132915	0.00920905	0.0184527	0.0122217	0.0213295	0.0144611	0.0157196	0.0146361	0.00408013	0.0114321	0.00489921	0.0118472	0.0144744	0.0169095	0.0164296	0.0406616	0.0183495	0.00729833	0.00422473	0.0337654	0.00757542	1	0.246649	0.555233	0.348481	0.219637	0.192972	0.209401	1.15357	0.356215	0.27863	1.90968	0.209107	-1.88062	0	0	0	-0.549174	0	0.04996513	0.06128915	0.01706599	0.1579086	4.424703	1.6383	-0.891147	-0.886607	0.41883	0	0	1.70768	0	0.157909	0.0499651	0.2078738	1	1	1	0	0	0	1	0	1	1	1	1	0	0	1	0
810	-38485.54	-38442.62	-42.91466	2.557005	1.749415	0.549411	4.009552	0.6713827	0.7348942	0.0134168	0.381003	0.148505	0.381896	0.128708	0.153509	0.404382	0.121232	0.43137	0.142088	0.2936759	5.57749	3.62174	2.42447	2.38587	2.64274	1.81898	2.88632	1.90632	1.45045	3.18059	-4.127358	3.34086	3.12649	7.09913	6.55489	2.19219	0.0153705	1.20271	3.34086	3.12649	5.71168	1.13493	0.00190272	0	1.20271	3.34086	3.12649	5.71168	5.71168	0	0	1.20271	3.23603	13.3948	1.42502	0	0	0	1.20271	3.02112	6.77293	0	0	0	0	1.20271	6.77293	9.5241	0	0	0	0	1.20271	9.5241	0	0	0	0	0	1.20271	0.01916181	0.019663	0.0145552	0.007601	0.0170274	0.0121536	0.0747047	0.0161139	0.018615	0.0141694	0.0165201	0.025519	0.0256576	0.0293378	0.0174962	0.0450938	0.0199465	0.00894218	0.0218383	0.0119592	0.00939577	0.0225987	0.0119028	0.0694251	0.00853591	0.0222548	0.0245018	0.00760206	0.0165304	0.0420143	0.0094496	0.0457873	0.0469946	0.0124334	0.0201184	0.00547042	0.0085832	0.018662	0.00913663	0.0170092	0.0196546	0.0104337	0.00815259	0.0140417	0.0257161	0.0147909	0.0188545	0.0106241	0.00719299	0.0187685	0.00835144	1	0.239791	0.446835	0.303793	0.191128	0.155863	0.155547	1.30737	0.2813	0.300786	0.0430869	1.13818	-1.34398	0	0	-1.77485	-1.54552	-1.20323	0.001868785	0.04232483	0.09553893	0.1062024	4.303228	1.0544	0	0	1.46178	0	0	1.72835	0	0.106202	0.00186878	0.1080712	1	1	1	0	0	1	1	1	1	0	0	1	0	0	1	0
820	-38481.56	-38439.77	-41.7984	2.032229	1.630036	0.4846408	4.644581	0.6372351	0.7077978	0.0949772	0.342201	0.13383	0.400426	0.259218	0.0253743	0.557171	0.102633	0.682411	0.2638	0.7895334	3.92492	2.97235	2.31988	3.13445	2.73824	1.45989	1.93635	1.98164	1.97995	2.83154	-4.103526	2.23433	2.22894	2.22417	2.22402	2.22275	0.310291	2.22408	2.23433	2.22894	2.2238	0.310523	0.310226	0	2.22408	2.23433	2.22894	0.310738	0.310738	0	0	2.22408	2.23019	2.22605	0.310544	0	0	0	2.22408	2.22821	0.310776	0	0	0	0	2.22408	2.22408	0.310878	0	0	0	0	2.22408	0.310878	0	0	0	0	0	2.22408	0.01962396	0.0314708	0.0184026	0.0108551	0.0182104	0.0109999	0.0584464	0.0136335	0.0263042	0.0137106	0.018282	0.0162012	0.0236434	0.0290053	0.0225897	0.0484262	0.0187445	0.00557749	0.0201847	0.0275466	0.021305	0.0264481	0.0143693	0.0806456	0.0115604	0.0271582	0.027699	0.00589212	0.0249231	0.0232833	0.0097915	0.00659168	0.028894	0.012676	0.00781979	0.00338498	0.0167061	0.0146852	0.00799358	0.0159331	0.0236104	0.00755489	0.0181222	0.0155078	0.0145399	0.0092013	0.0109041	0.00918044	0.00802095	0.00965326	0.005785	1	0.23512	0.495401	0.284065	0.2176	0.173967	0.171827	1.31803	0.253763	0.260785	0	0	-1.42602	0	0	0	0	-1.82852	0.0009042652	0.07557805	0.04488685	0.1514838	5.434114	0	-0.0643578	-1.07745	1.00148	0	-1.50373	0	-1.96803	0.151484	0.000904265	0.1523881	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1
830	-38504.85	-38442.49	-62.35926	1.019751	0.823239	0.2320074	1.901445	0.3071573	0.3363005	0.0617146	0.22852	0.106924	0.356041	0.194262	0.0334553	0.292236	0.107468	0.659417	0.252139	0.3336436	3.6485	3.23415	2.64242	2.67466	2.97362	0.905454	2.92757	1.92365	1.76096	3.25908	-3.401361	2.3309	2.32499	7.31248	7.31199	7.30757	7.30016	2.31965	2.3309	2.32499	7.31123	7.30592	7.29856	0	2.31965	2.3309	2.32499	7.31123	7.31123	0	0	2.31965	2.32635	7.319	7.30644	0	0	0	2.31965	2.32419	7.31218	0	0	0	0	2.31965	7.31218	7.3147	0	0	0	0	2.31965	7.3147	0	0	0	0	0	2.31965	0.03960344	0.0506021	0.023177	0.0274394	0.0346215	0.0212218	0.129404	0.0288157	0.0552095	0.0310302	0.0416219	0.0428023	0.0454174	0.0398132	0.0354158	0.137869	0.0418394	0.00807858	0.0263975	0.0673165	0.0353238	0.048119	0.0183898	0.176437	0.0245342	0.0678316	0.0614757	0.013947	0.0538942	0.0742284	0.0507225	0.0151146	0.0613603	0.0500865	0.0250429	0.0361162	0.0209592	0.0330823	0.014531	0.0262477	0.023636	0.0706616	0.0349172	0.0214408	0.0433067	0.0421959	0.0139375	0.0254887	0.0153515	0.0313799	0.0131862	1	0.198487	0.464226	0.319859	0.177872	0.158108	0.151596	1.34143	0.276514	0.20587	0	0	-1.6647	0	0.651268	-1.07779	0	-1.92476	0.04869752	0.05868465	0.1004712	0.1509088	2.235089	0	0	-1.46869	1.69788	-0.458891	1.05371	1.14813	0	0.150909	0.0486975	0.1996063	0	0	1	0	1	1	0	1	0	0	1	1	1	1	1	0
840	-38482.57	-38444.96	-37.60469	2.24642	1.579924	0.5816501	4.135636	0.6011554	0.6715518	0.0162792	0.388913	0.176431	0.246917	0.424862	0.0622827	0.820177	0.114023	5.18351	0.259454	0.342737	4.13868	2.91559	2.5498	2.59557	2.56688	1.68486	2.50452	2.1318	1.76478	3.74328	-4.059798	1.71407	1.69143	6.49105	6.3952	5.21408	1.17226	1.41458	1.71407	1.69143	6.23306	2.61245	0.794398	0	1.41458	1.71407	1.69143	3.53059	3.53059	0	0	1.41458	1.70269	7.30808	2.72563	0	0	0	1.41458	1.68046	3.6446	0	0	0	0	1.41458	6.43435	3.88395	0	0	0	0	1.41458	3.88395	0	0	0	0	0	1.41458	0.02050112	0.0254494	0.0140371	0.00643954	0.0137526	0.0110786	0.0669279	0.0244326	0.0214453	0.0132656	0.0161111	0.0130665	0.014939	0.0188337	0.0116069	0.03954	0.015805	0.0139906	0.0320015	0.032761	0.0227775	0.0244148	0.0114667	0.0630445	0.0133759	0.026452	0.026215	0.0119722	0.0167018	0.0283035	0.0123347	0.00834429	0.0187117	0.00807067	0.00987598	0.0379682	0.0257042	0.0118885	0.0176614	0.0114127	0.0064868	0.0297508	0.0275162	0.0153074	0.0130709	0.0146676	0.00577657	0.00819033	0.010806	0.0130991	0.0066251	1	0.274803	0.554885	0.369302	0.204095	0.150198	0.183743	1.3069	0.321503	0.292653	0	0	-1.67575	-0.708485	0.446217	-0.423014	-0.287794	-0.938814	0.06463292	0.02886973	0.0270105	0.1184267	4.478373	1.34497	0	0	1.10644	0	0	1.51482	-0.568403	0.118427	0.0646329	0.1830596	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1
850	-38483.76	-38443.62	-40.13854	1.748526	1.523707	0.5124225	3.752478	0.59325	0.6291327	0.00715644	0.708363	0.142461	0.266189	0.243355	0.150264	0.448543	0.0938491	0.553404	0.249447	0.6905678	3.1861	3.52527	2.48504	2.39239	2.27638	1.14847	2.56451	1.91828	1.80397	3.6122	-4.143659	3.71745	3.49052	3.05127	2.83043	1.00885	0.00207321	1.41893	3.71745	3.49052	2.48614	0.119163	0.00028985	0	1.41893	3.71745	3.49052	0.545901	0.545901	0	0	1.41893	3.60601	5.54917	0.147653	0	0	0	1.41893	3.37939	0.640953	0	0	0	0	1.41893	2.91903	0.883647	0	0	0	0	1.41893	0.883647	0	0	0	0	0	1.41893	0.018852	0.043453	0.0227073	0.0113089	0.0144882	0.00902869	0.0514564	0.00873705	0.0151269	0.0160185	0.0222274	0.0108937	0.0162883	0.0161949	0.0141399	0.0349463	0.0151836	0.0075383	0.0307036	0.0195159	0.0135324	0.0313636	0.00966967	0.055642	0.00659177	0.022285	0.0301504	0.0138767	0.0186345	0.0238511	0.0129515	0.0122889	0.0208797	0.00999574	0.0497813	0.0131349	0.0108472	0.0135317	0.00844722	0.0109048	0.0173359	0.0148118	0.0618084	0.00894091	0.0135328	0.033267	0.00589507	0.00824083	0.0119947	0.0091139	0.00555594	1	0.268936	0.595497	0.346874	0.258892	0.200982	0.221109	1.59287	0.316706	0.34244	1.83262	0	-0.797972	-1.61824	0	-1.32873	-1.45547	-1.5359	0.0542605	0.02380791	0.05367326	0.1521445	4.443045	0.443184	0	-1.59467	1.06846	-1.36379	-0.119031	0.72135	-1.51605	0.152145	0.0542605	0.206405	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1
860	-38497.69	-38452.6	-45.08718	1.152145	0.8350913	0.3339767	1.966569	0.3515985	0.3667892	0.0189882	0.553619	0.160135	0.342148	0.155862	0.653951	0.463412	0.117775	0.47855	0.262384	0.3921041	3.38285	3.19265	2.28111	2.3521	2.64589	1.65355	2.1965	1.9596	1.18535	2.87604	-3.682737	2.40681	2.40047	16.9556	16.9544	16.9438	16.9259	2.39475	2.40681	2.40047	16.9526	16.9398	16.9221	0	2.39475	2.40681	2.40047	16.9526	16.9526	0	0	2.39475	2.40194	16.9713	16.941	0	0	0	2.39475	2.39961	16.9549	0	0	0	0	2.39475	16.9549	16.9609	0	0	0	0	2.39475	16.9609	0	0	0	0	0	2.39475	0.02989051	0.0629838	0.0278696	0.0248585	0.0300139	0.0195084	0.172803	0.0242974	0.0318154	0.026062	0.0345208	0.0204764	0.0281285	0.0227033	0.0157221	0.0756262	0.0340325	0.0135608	0.0416212	0.0275941	0.0179016	0.0536409	0.020647	0.112751	0.0214575	0.0614754	0.0460352	0.0207712	0.0266082	0.0618842	0.0162246	0.0248516	0.0356389	0.0195724	0.0300812	0.0121296	0.0193161	0.0240301	0.0289349	0.0301119	0.0212719	0.0131175	0.0219206	0.0246225	0.0250067	0.0178401	0.0201038	0.0200756	0.0254405	0.013457	0.00739258	1	0.258535	0.643357	0.343742	0.248771	0.217608	0.207529	1.57703	0.333187	0.267432	0.405158	1.9281	-1.67849	0	0	0	0	-1.99765	0.148682	0.07796536	0.01974178	0.06113007	2.358674	0	-0.275913	-0.171139	1.22717	0	0	1.95727	0	0.0611301	0.148682	0.2098121	1	1	1	0	0	0	0	1	0	1	1	1	0	0	1	0
870	-38477.11	-38452.7	-24.4136	2.263032	1.520134	0.7218608	3.503878	0.7685205	0.8697911	0.00288011	0.231453	0.149391	0.36363	0.310052	0.307212	0.915681	0.0852364	1.21852	0.193035	1.144262	3.32294	3.33863	2.65626	2.57089	2.11391	1.78326	2.54242	1.76638	2.12753	2.91632	-4.340738	1.74285	1.72377	7.89231	7.79889	6.62331	3.1628	1.49365	1.74285	1.72377	7.64024	6.00417	2.31691	0	1.49365	1.74285	1.72377	7.64024	7.64024	0	0	1.49365	1.73309	8.67839	6.21139	0	0	0	1.49365	1.71473	7.83708	0	0	0	0	1.49365	7.83708	8.24647	0	0	0	0	1.49365	8.24647	0	0	0	0	0	1.49365	0.01547986	0.017038	0.00620904	0.00761697	0.0106397	0.00781511	0.0443095	0.0171762	0.0189905	0.0109118	0.0132512	0.00471048	0.0112778	0.0114582	0.00844496	0.036574	0.0143682	0.00604423	0.0149091	0.0163868	0.0137375	0.0218225	0.00601563	0.0469647	0.00672475	0.0215644	0.0221157	0.0086708	0.0174921	0.0438382	0.0431216	0.00578282	0.0172361	0.00944637	0.00452929	0.0143311	0.00943383	0.0179236	0.00819902	0.00584601	0.0140053	0.00921826	0.0123586	0.00994313	0.0129016	0.0112131	0.017387	0.0161857	0.00453087	0.0183778	0.00386203	1	0.258564	0.631974	0.392275	0.24034	0.159534	0.202736	1.16749	0.303193	0.318614	1.05709	0	-1.92872	-0.407238	0	0	-0.230164	-1.03412	0.06031339	0.01328188	0.0542917	0.08405065	4.64814	1.50043	0.38996	-0.0197312	1.87235	0	0	1.65764	0	0.0840506	0.0603134	0.144364	1	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0
880	-38494.35	-38454.55	-39.80829	2.380484	1.320559	0.597146	5.237874	0.8113716	0.8516326	0.000855416	0.523612	0.148788	0.352204	0.331285	0.212868	3.19721	0.103073	0.467388	0.191901	0.3039365	3.57047	3.44113	2.23283	2.81902	2.77254	1.94473	2.05806	1.65332	2.56816	2.87143	-4.275704	0.775421	0.776014	4.11495	4.11503	4.11578	4.11704	0.77655	0.775421	0.776014	4.11516	4.11606	4.11731	0	0.77655	0.775421	0.776014	4.11516	4.11516	0	0	0.77655	0.775876	4.11385	4.11597	0	0	0	0.77655	0.776094	4.115	0	0	0	0	0.77655	4.115	4.11457	0	0	0	0	0.77655	4.11457	0	0	0	0	0	0.77655	0.01652003	0.0163763	0.00814481	0.00734117	0.0128517	0.00843241	0.0510968	0.0102304	0.0133737	0.011464	0.0154586	0.00866319	0.0118098	0.0140867	0.0100039	0.0513096	0.0163017	0.00364027	0.0119777	0.0333418	0.0215424	0.0408614	0.0146331	0.0586073	0.00876254	0.0302083	0.023136	0.0122132	0.0139241	0.0198765	0.0108915	0.0109892	0.0150296	0.0130617	0.0261145	0.00801973	0.0185113	0.0116263	0.00759912	0.0115202	0.0148702	0.0098517	0.00305631	0.0149232	0.016417	0.0129786	0.0115501	0.00625447	0.0546434	0.0184625	0.0036938	1	0.217837	0.525781	0.406677	0.213126	0.216952	0.166368	1.34996	0.31202	0.284326	0.878017	0	-1.35634	-1.07798	0	0.901563	0	0.578503	0.114866	0.01394572	0.02359257	0.1285887	5.541811	0	0	-1.89523	1.86446	0	0.916269	1.66753	0	0.128589	0.114866	0.2434548	1	0	1	1	0	1	0	1	0	0	1	1	0	1	1	0
890	-38497.56	-38464.74	-32.82576	2.9865	1.551064	0.6244879	5.093287	0.7510557	0.9161503	0.000834561	0.234395	0.130776	0.529609	0.115318	0.572377	4.97206	0.0894294	0.608704	0.166982	0.2941401	3.58918	2.80873	2.22603	2.0442	2.68523	2.14824	2.15015	2.06002	1.71745	2.44131	-4.460553	1	1	2.28593	2.28593	2.28593	1.78764	1	1	1	2.28593	1.78764	1.78764	0	1	1	1	1.78764	1.78764	0	0	1	1	2.28593	1.78764	0	0	0	1	1	1.78764	0	0	0	0	1	2.28593	1.78764	0	0	0	0	1	1.78764	0	0	0	0	0	1	0.01373194	0.0151494	0.00691221	0.00660097	0.011372	0.00796423	0.0549964	0.0127689	0.0132881	0.00934673	0.0154457	0.0107966	0.015227	0.0190218	0.0108176	0.0379634	0.0157153	0.00482538	0.012874	0.0189715	0.0116237	0.0480106	0.0196381	0.0496746	0.00769475	0.0174867	0.0177626	0.00926912	0.00715523	0.022872	0.00523262	0.0120026	0.0128339	0.0130379	0.0059788	0.0149141	0.00985349	0.00429248	0.00527781	0.0116076	0.00930858	0.0127466	0.0120762	0.004277	0.0198621	0.00784529	0.00866336	0.00736562	0.042746	0.012824	0.00341931	1	0.253548	0.632873	0.347048	0.217133	0.22289	0.211414	1.11333	0.317299	0.289104	0.353123	0	0	-0.0158293	0	-1.78213	0	0	0.0144209	0.05084077	0.07837228	0.1379437	5.387427	0	-1.12748	-1.23596	1.37974	-0.0252538	0	0.826775	-0.24588	0.137944	0.0144209	0.1523646	1	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1
900	-38463.85	-38440.84	-23.0168	3.138022	1.606858	0.7371792	4.365706	0.8123206	0.9214091	0.000410808	0.411217	0.207341	0.350394	0.20736	0.13322	0.787855	0.0763676	0.889738	0.194138	1.407355	2.96996	3.15965	2.43841	2.20876	2.31922	1.70826	2.55417	1.97369	1.62568	3.22866	-4.509887	1.85285	1.84942	1.84638	1.84629	1.84548	1.84411	1.84632	1.85285	1.84942	1.84615	1.84517	1.84382	0	1.84632	1.85285	1.84942	1.84615	1.84615	0	0	1.84632	1.85021	1.84758	1.84527	0	0	0	1.84632	1.84896	1.84632	0	0	0	0	1.84632	1.84632	1.84679	0	0	0	0	1.84632	1.84679	0	0	0	0	0	1.84632	0.01307093	0.0103565	0.0043875	0.00410691	0.00976066	0.00601331	0.042865	0.00924708	0.0117013	0.00902072	0.0103799	0.00573817	0.00781789	0.0152905	0.0109625	0.0273091	0.0138056	0.00272827	0.0105524	0.019479	0.0106383	0.0211008	0.00984834	0.0400655	0.00795641	0.0160132	0.0144961	0.00730966	0.0102172	0.0457984	0.00970913	0.00833553	0.00796575	0.0177868	0.0046991	0.00882583	0.0108853	0.00365878	0.00483071	0.00878847	0.00923508	0.010693	0.0211196	0.0142593	0.0151404	0.0116236	0.00320598	0.0141505	0.00814977	0.0103597	0.00367628	1	0.290347	0.585188	0.348273	0.242046	0.144134	0.17874	1.27238	0.359285	0.329216	0.339716	0.113656	0	-1.72501	0	0	0	-1.40271	0.1081123	0.009598442	0.1224276	0.1303229	5.77306	0	0	-1.38451	1.9907	0	0	0	0	0.130323	0.108112	0.2384351	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0
910	-38499.42	-38443.52	-55.89846	1.031277	0.7125557	0.307948	1.795464	0.37696	0.4009773	0.00171408	0.304821	0.205246	0.245902	0.157354	0.341655	0.243292	0.0857152	0.882392	0.293871	1.054925	3.21137	3.08189	2.20968	2.00102	2.60083	1.22405	2.06848	1.9929	2.0608	3.51541	-3.401911	1.66278	1.66024	11.7499	11.7494	11.7451	2.70623	1.65795	1.66278	1.66024	11.7487	2.70752	2.70588	0	1.65795	1.66278	1.66024	2.7087	2.7087	0	0	1.65795	1.66083	11.7562	2.70763	0	0	0	1.65795	1.6599	2.70891	0	0	0	0	1.65795	11.7496	2.70947	0	0	0	0	1.65795	2.70947	0	0	0	0	0	1.65795	0.03958169	0.026236	0.0120308	0.0123642	0.0371949	0.0203151	0.085225	0.0207632	0.0317789	0.026029	0.0222111	0.0159699	0.0348343	0.0253789	0.0222644	0.0690357	0.0352852	0.0338085	0.141523	0.0850056	0.0575482	0.0539306	0.023055	0.101568	0.0219098	0.0479411	0.0629206	0.0342181	0.0344476	0.0831022	0.0496984	0.0150775	0.0257465	0.0167664	0.0678725	0.0551401	0.0363168	0.01297	0.0122106	0.0463013	0.0596881	0.0206344	0.0275541	0.0280925	0.0342233	0.0285063	0.0329827	0.0277382	0.0204431	0.0435968	0.00709118	1	0.239933	0.519918	0.297385	0.194672	0.174539	0.170609	1.10762	0.299693	0.257068	0	0	-1.71381	-0.480825	-1.49738	0	0	-1.15653	0.008216043	0.02654551	0.07510881	0.07919182	2.85039	0.32747	1.42222	0	1.70118	0	1.62254	1.95824	-1.46727	0.0791918	0.00821604	0.08740786	0	0	1	1	1	0	0	1	1	1	0	1	0	1	1	1
920	-38481.36	-38444.65	-36.70444	1.517728	0.957035	0.3834571	2.239253	0.4640545	0.4913677	0.0101257	0.353109	0.160803	0.390699	0.166024	0.373348	0.519685	0.0857165	5.24974	0.200919	0.7711669	2.80372	3.38478	2.38894	2.13434	2.79353	1.58304	2.37993	2.09262	1.86806	3.52501	-3.806872	1	1	6.04324	6.04324	6.04324	0.829894	1	1	1	6.04324	0.829894	0.829894	0	1	1	1	0.829894	0.829894	0	0	1	1	6.04324	0.829894	0	0	0	1	1	0.829894	0	0	0	0	1	6.04324	0.829894	0	0	0	0	1	0.829894	0	0	0	0	0	1	0.0264011	0.0377694	0.0201591	0.0147918	0.0183509	0.0138644	0.0784664	0.0207778	0.0375566	0.0190434	0.0281339	0.0136687	0.0170286	0.0203177	0.0135483	0.0556428	0.0313485	0.0138168	0.0221486	0.0322378	0.0278596	0.0797191	0.0337896	0.0684415	0.0122146	0.0309563	0.0364579	0.022435	0.037741	0.0830449	0.0135162	0.0222186	0.0234541	0.0208347	0.0149205	0.0167581	0.017531	0.012336	0.0145474	0.0135706	0.0520074	0.0266303	0.017207	0.0341577	0.0358879	0.00819566	0.0148046	0.0232949	0.014997	0.0203473	0.00829555	1	0.236625	0.539229	0.289168	0.215281	0.198125	0.166555	1.13841	0.286785	0.286625	0	0	-1.99193	-1.64238	0	-1.0849	0	0	0.00109494	0.01354806	0.08700464	0.126374	3.01042	0.194107	0	-1.87991	1.75228	0	0	1.79894	-1.9854	0.126374	0.00109494	0.1274689	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	1
930	-38503.11	-38462.51	-40.60127	1.399907	0.9187601	0.4225258	2.325916	0.4617967	0.4943515	0.0448354	0.624508	0.102719	0.247937	0.171755	0.667428	1.07672	0.108608	5.01953	0.187202	0.4468959	2.49803	3.23549	2.53311	2.34193	3.00598	1.71765	2.54112	1.56809	1.17138	3.24114	-3.769247	1.40973	1.40827	4.28527	4.28516	4.28411	4.28234	1.40696	1.40973	1.40827	4.28498	4.28371	4.28196	0	1.40696	1.40973	1.40827	4.28498	4.28498	0	0	1.40696	1.40861	4.28683	4.28384	0	0	0	1.40696	1.40808	4.2852	0	0	0	0	1.40696	4.2852	4.2858	0	0	0	0	1.40696	4.2858	0	0	0	0	0	1.40696	0.02741337	0.0285012	0.0191835	0.0119669	0.0157077	0.0110385	0.0851771	0.0263858	0.0178217	0.0141029	0.0231823	0.0140094	0.0186709	0.0231765	0.0152517	0.0638402	0.0267007	0.0153263	0.0539673	0.0314335	0.0216488	0.0590447	0.0281432	0.0481517	0.011554	0.0243503	0.0398452	0.0205425	0.0402958	0.0608343	0.0137898	0.0137139	0.0240456	0.0151333	0.0188773	0.0150467	0.0200343	0.0111354	0.0119338	0.0104249	0.0190137	0.0282801	0.0720556	0.0220436	0.0275621	0.0209626	0.0177262	0.0213558	0.0146081	0.0417051	0.0101782	1	0.265393	0.529661	0.35987	0.228458	0.182664	0.181373	1.19355	0.321162	0.279846	0	0.178513	-1.25249	0	0.338017	0.711011	0	-0.781034	0.005135837	0.0375846	0.1607542	0.16108	2.772812	0	0	0	1.93667	0	-0.0747591	1.11374	0	0.16108	0.00513584	0.1662158	0	1	1	0	1	1	0	1	0	0	0	1	0	1	1	0
