Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	extinction[1]	extinction[2]	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]	transition_rates[1]	transition_rates[2]
8829	1	-1583.518	-1593.845	10.32769	0.19656	0.0503871	0.0328712	0.0463563	0.453875	0.546125	0.229431	0.0967435	0.00123361	0.0100721
8830	0	-1687.789	-1685.189	-2.599425	0.130557	-0.0236124	0.219815	6.65924	0.240918	0.759082	0.350372	6.63563	0.019241	0.000118417
8831	1	-1576.54	-1592.568	16.02793	0.180641	0.0933064	0.0487902	0.000338367	0.453875	0.546125	0.229431	0.0936447	0.00123361	0.00353615
8832	0	-1684.411	-1684.774	0.3628245	0.12548	0.0262193	0.219815	6.6183	0.240918	0.759082	0.345295	6.64452	0.00214636	0.00037992
8833	1	-1576.915	-1590.829	13.91422	0.14783	0.0929907	0.0862284	0.000654008	0.465161	0.534839	0.234058	0.0936447	0.000747625	0.00897157
8834	0	-1687.231	-1685.846	-1.385332	0.120598	0.0309345	0.219815	6.61062	0.383459	0.616541	0.340413	6.64155	0.0125429	7.35823e-05
8835	1	-1577.482	-1592.328	14.84638	0.182609	0.100712	0.0452175	0.000471493	0.465161	0.534839	0.227827	0.101184	0.00069117	0.00897157
8836	0	-1686.238	-1684.835	-1.403386	0.120598	-0.000382608	0.219815	6.66487	0.915588	0.0844115	0.340413	6.66448	0.0125429	0.000110389
8837	1	-1580.456	-1593.289	12.83298	0.118738	0.0798604	0.108415	0.00248933	0.350625	0.649375	0.227153	0.0823497	0.00140789	0.00644713
8838	0	-1691.707	-1689.912	-1.794476	0.137578	0.048532	0.219815	6.64577	0.917502	0.0824983	0.357393	6.69431	0.014056	0.000546811
8839	1	-1580.411	-1591.721	11.31001	0.173556	0.0915634	0.0837286	0.0120297	0.871209	0.128791	0.257284	0.103593	0.000561018	0.00644713
8840	0	-1687.027	-1687.42	0.3932732	0.111209	0.0299672	0.235185	6.65587	0.917502	0.0824983	0.346395	6.68584	0.00164902	0.000230455
8841	1	-1580.398	-1591.689	11.29054	0.179215	0.0830427	0.0780694	0.011865	0.766197	0.233803	0.257284	0.0949077	0.000561018	0.0075385
8842	0	-1685.752	-1685.988	0.2359942	0.137679	-0.016964	0.188566	6.69571	0.639564	0.360436	0.326244	6.67875	0.00389203	0.000465583
8843	1	-1580.33	-1590.441	10.11129	0.124193	0.0731564	0.133092	0.0444976	0.766197	0.233803	0.257284	0.117654	0.000643877	0.00235979
8844	0	-1684.508	-1685.087	0.5782171	0.146008	-0.0248221	0.151954	6.69932	0.4474	0.5526	0.297962	6.6745	0.00389203	0.000262093
8845	1	-1581.009	-1589.573	8.564839	0.167159	0.0594205	0.0901247	0.0905337	0.766197	0.233803	0.257284	0.149954	0.00321065	0.0054183
8846	0	-1683.162	-1684.225	1.063076	0.159176	-0.00457691	0.106599	6.67907	0.360682	0.639318	0.265775	6.6745	0.00389203	0.000187618
8847	1	-1580.948	-1590.65	9.702169	0.161746	0.0708853	0.0763596	0.0905337	0.766197	0.233803	0.238105	0.161419	0.00145862	0.00163446
8848	0	-1685.195	-1685.853	0.6581435	0.150556	0.0356006	0.109846	6.6299	0.360682	0.639318	0.260402	6.6655	0.00612166	0.000269443
8849	1	-1581.649	-1590.872	9.222719	0.173997	0.0727914	0.0515595	0.0905337	0.766197	0.233803	0.225556	0.163325	0.00171934	0.00660515
8850	0	-1684.884	-1685.694	0.8103513	0.167571	-0.00434	0.092831	6.6299	0.360682	0.639318	0.260402	6.62556	0.00612166	0.000395855
8851	1	-1581.807	-1592.459	10.65179	0.193097	0.0805466	0.0274598	0.0905337	0.488286	0.511714	0.220557	0.17108	0.000197931	0.00341874
8852	0	-1686.306	-1687.482	1.175976	0.167611	-0.0397989	0.0927904	6.70566	0.360682	0.639318	0.260402	6.66586	0.00411197	0.00021697
8853	1	-1582.577	-1592.84	10.26345	0.1704	0.0471784	0.0257263	0.0905337	0.279284	0.720716	0.196126	0.137712	0.00470488	0.00341874
8854	0	-1684.923	-1686.363	1.439929	0.182693	0.0210747	0.0612083	6.69263	0.360682	0.639318	0.243901	6.71371	0.00532669	0.00021697
8855	1	-1580.909	-1592.394	11.48498	0.188786	0.0577437	0.00849581	0.0905337	0.485384	0.514616	0.197281	0.148277	0.00359869	0.00341874
8856	0	-1685.26	-1685.533	0.2732274	0.154911	0.0197683	0.0923248	6.69263	0.611479	0.388521	0.247236	6.7124	0.0096406	0.000148998
8857	1	-1579.522	-1590.481	10.95904	0.189226	0.0577437	0.0191949	0.0905337	0.185015	0.814985	0.208421	0.148277	0.00163236	0.00341703
8858	0	-1685.098	-1685.773	0.6750909	0.152139	0.023013	0.0950967	6.68193	0.611479	0.388521	0.247236	6.70495	0.00713923	0.000197976
8859	1	-1579.289	-1589.113	9.82365	0.175191	0.0674348	0.051547	0.0905337	0.215145	0.784855	0.226738	0.157968	0.00163236	0.00341703
8860	0	-1683.674	-1684.337	0.6630118	0.156986	-0.00717824	0.0950967	6.67251	0.318368	0.681632	0.252083	6.66533	0.00713923	0.000197976
8861	1	-1581.492	-1591.235	9.742439	0.190351	0.0674348	0.0328916	0.0905337	0.518705	0.481295	0.223242	0.157968	0.000622175	0.0075505
8862	0	-1683.413	-1684.01	0.5969986	0.147672	0.00671576	0.118989	6.67847	0.318368	0.681632	0.266661	6.68519	0.00583859	0.000250444
8863	1	-1580.141	-1591.563	11.42147	0.195998	0.0674348	0.0155689	0.0905337	0.381632	0.618368	0.211567	0.157968	0.000622175	0.00253187
8864	0	-1686.158	-1684.832	-1.326516	0.131635	0.00941084	0.136754	6.67578	0.535915	0.464085	0.268389	6.68519	0.0160096	0.000251503
8865	1	-1580.281	-1592.445	12.16344	0.194393	0.0824931	0.0149231	0.0417642	0.579425	0.420575	0.209317	0.124257	0.000695768	0.00431624
8866	0	-1684.406	-1684.636	0.2303007	0.173875	0.00941084	0.106926	6.67578	0.468717	0.531283	0.280801	6.68519	0.008345	0.00015978
8867	1	-1581.515	-1593.393	11.87826	0.198405	0.0288177	0.0109113	0.099372	0.150197	0.849803	0.209317	0.12819	0.000480269	0.0028174
8868	0	-1683.472	-1683.406	-0.06594167	0.137007	0.00941084	0.143793	6.67578	0.258454	0.741546	0.280801	6.68519	0.008345	0.00015978
8869	1	-1580.385	-1590.984	10.59907	0.193573	0.0443302	0.0317393	0.0838595	0.201242	0.798758	0.225312	0.12819	0.000480269	0.00457652
8870	0	-1683.872	-1684.458	0.5862639	0.138466	-0.00226603	0.142334	6.67578	0.0525179	0.947482	0.280801	6.67351	0.0047811	6.13612e-05
8871	1	-1581.084	-1590.736	9.651183	0.135409	0.091455	0.103627	0.0367347	0.85172	0.14828	0.239036	0.12819	0.000999822	0.00709397
8872	0	-1685.532	-1685.226	-0.3058896	0.166504	0.00761782	0.136369	6.67578	0.0525179	0.947482	0.302873	6.68339	0.00969305	5.62247e-05
8873	1	-1583.452	-1592.605	9.152946	0.135409	0.0938798	0.103627	0.0367347	0.85172	0.14828	0.239036	0.130614	0.00374258	0.00709397
8874	0	-1687.015	-1686.849	-0.1662135	0.0955929	-0.00296194	0.211246	6.73038	0.0525179	0.947482	0.306839	6.72741	0.00623349	5.48019e-05
8875	1	-1581.919	-1592.091	10.17193	0.148433	0.0938798	0.0906023	0.0367347	0.811142	0.188858	0.239036	0.130614	0.00279007	0.00298613
8876	0	-1686.718	-1685.676	-1.041689	0.162129	0.0064238	0.14471	6.74057	0.257919	0.742081	0.306839	6.747	0.0133799	5.48019e-05
8877	1	-1579.603	-1590.905	11.30276	0.158411	0.0831607	0.0906023	0.015804	0.811142	0.188858	0.249014	0.0989646	0.000938104	0.00454765
8878	0	-1687.607	-1686.03	-1.576223	0.118537	-0.00539883	0.181826	6.74057	0.589045	0.410955	0.300363	6.73518	0.0152635	5.48019e-05
8879	1	-1580.755	-1591.421	10.66602	0.152563	0.0599654	0.0906023	0.0389992	0.811142	0.188858	0.243166	0.0989646	0.000938104	0.00315895
8880	0	-1684.752	-1685.721	0.9695569	0.182257	-0.0060416	0.105842	6.74057	0.146554	0.853446	0.288099	6.73453	0.00395732	0.000133068
8881	1	-1583.44	-1591.977	8.536269	0.154001	0.0699858	0.0642566	0.0822014	0.682249	0.317751	0.218257	0.152187	0.00391113	0.0082251
8882	0	-1685.131	-1686.618	1.486418	0.183404	0.0247989	0.0720298	6.70973	0.107349	0.892651	0.255434	6.73453	0.00395732	9.26285e-05
8883	1	-1585.468	-1595.092	9.623479	0.215814	0.0394798	0.0539755	0.0710018	0.244626	0.755374	0.269789	0.110482	0.00391113	0.00446076
8884	0	-1683.975	-1685.313	1.338305	0.137521	0.00419315	0.119735	6.73034	0.152085	0.847915	0.257255	6.73453	0.00183941	9.26285e-05
8885	1	-1582.141	-1591.495	9.354037	0.127885	0.0552141	0.107094	0.0639311	0.277048	0.722952	0.234979	0.119145	0.00391113	0.00304114
8886	0	-1684.325	-1684.588	0.2629854	0.176134	0.00116736	0.0940717	6.73336	0.152085	0.847915	0.270206	6.73453	0.00904748	0.00013175
8887	1	-1582.112	-1591.607	9.495238	0.127885	0.0581673	0.107094	0.0639311	0.398579	0.601421	0.234979	0.122098	0.00360295	0.00240159
8888	0	-1686.917	-1688.183	1.265855	0.170513	0.0395286	0.0653991	6.695	0.558556	0.441444	0.235912	6.73453	0.00612206	0.000209271
8889	1	-1579.171	-1589.248	10.07679	0.112221	0.10183	0.168014	0.0193315	0.201513	0.798487	0.280235	0.121161	0.00101486	0.00496533
8890	0	-1685.575	-1686.891	1.316143	0.173908	-0.0191431	0.0620037	6.73448	0.558556	0.441444	0.235912	6.71534	0.00612206	0.000209271
8891	1	-1578.818	-1588.233	9.41472	0.141376	0.0782525	0.107826	0.0487068	0.201513	0.798487	0.249202	0.126959	0.000333648	0.00708882
8892	0	-1687.017	-1688.254	1.236801	0.159548	0.0311664	0.0910459	6.67609	0.928559	0.0714407	0.250593	6.70726	0.00418442	0.000114637
8893	1	-1579.569	-1589.234	9.665433	0.170333	0.0782525	0.0951233	0.0487068	0.113861	0.886139	0.265456	0.126959	0.0026364	0.00370751
8894	0	-1687.063	-1687.807	0.7433974	0.160112	0.0102884	0.124425	6.67609	0.920377	0.0796232	0.284538	6.68638	0.00418442	0.000441528
8895	1	-1581.766	-1590.345	8.579628	0.101493	0.0634791	0.157885	0.0548756	0.113861	0.886139	0.259378	0.118355	0.0026364	0.00687187
8896	0	-1687.244	-1685.356	-1.888217	0.170751	-0.000137323	0.117869	6.655	0.920377	0.0796232	0.28862	6.65486	0.0197969	0.000155362
8897	1	-1580.039	-1588.056	8.017508	0.124562	0.0591762	0.157885	0.0548756	0.113861	0.886139	0.282447	0.114052	0.00129393	0.0111542
8898	0	-1686.07	-1683.765	-2.305417	0.152277	-0.000137323	0.145781	6.655	0.526099	0.473901	0.298058	6.65486	0.0207801	0.00015878
8899	1	-1578.025	-1587.211	9.186574	0.13789	0.0779849	0.144557	0.0563375	0.149332	0.850668	0.282447	0.134322	0.00129393	0.00388536
8900	0	-1683.411	-1684.402	0.9911058	0.145525	0.0179857	0.145781	6.69167	0.232998	0.767002	0.291307	6.70966	0.00198449	0.000150761
8901	1	-1580.724	-1588.317	7.592565	0.13789	0.088352	0.144557	0.0447569	0.112629	0.887371	0.282447	0.133109	0.00096374	0.0147016
8902	0	-1685.034	-1685.53	0.496389	0.144933	0.0362777	0.134036	6.64859	0.499923	0.500077	0.278969	6.68486	0.0055386	0.000212627
8903	1	-1580.115	-1588.785	8.669749	0.117177	0.0559289	0.144557	0.07718	0.470311	0.529689	0.261734	0.133109	0.00220886	0.00461371
8904	0	-1683.817	-1684.386	0.568909	0.140823	-0.0187731	0.134036	6.66391	0.499923	0.500077	0.274859	6.64513	0.00527097	0.000171254
8905	1	-1582.049	-1590.115	8.066026	0.135326	0.0282022	0.126408	0.11548	0.470311	0.529689	0.261734	0.143683	0.00368739	0.00461371
8906	0	-1683.278	-1683.935	0.6567662	0.152762	-0.0158487	0.118509	6.65908	0.0420007	0.957999	0.271271	6.64323	0.00547371	0.000251163
8907	1	-1579.004	-1588.166	9.161185	0.127826	0.0567829	0.119108	0.0800045	0.201689	0.798311	0.246935	0.136787	0.000476874	0.00461371
8908	0	-1686.632	-1686.673	0.04097461	0.093683	-0.0335805	0.206741	6.69956	0.0420007	0.957999	0.300424	6.66598	0.00519136	0.000234685
8909	1	-1582.451	-1590.542	8.090342	0.153704	0.0777905	0.103586	0.0589969	0.196363	0.803637	0.257289	0.136787	0.00538646	0.0081355
8910	0	-1683.778	-1683.856	0.07770295	0.14773	0.0188369	0.186169	6.64714	0.0420007	0.957999	0.3339	6.66598	0.00506286	0.000193253
8911	1	-1579.491	-1589.9	10.40917	0.153704	0.102757	0.103586	0.0258758	0.213656	0.786344	0.257289	0.128633	0.00157593	0.00374812
8912	0	-1683.068	-1683.637	0.5691067	0.116637	0.00951815	0.186169	6.69652	0.0420007	0.957999	0.302806	6.70604	0.00273451	0.000193253
8913	1	-1578.546	-1587.422	8.875697	0.128757	0.0669372	0.128664	0.091419	0.213656	0.786344	0.257421	0.158356	0.000695752	0.00374812
8914	0	-1684.656	-1685.512	0.8554194	0.107818	0.02562	0.186169	6.69652	0.0420007	0.957999	0.293987	6.72214	0.00116614	0.000279242
8915	1	-1579.312	-1588.329	9.016132	0.16315	0.0401097	0.115521	0.091419	0.177201	0.822799	0.278671	0.131529	0.00111682	0.00374812
8916	0	-1684.667	-1684.767	0.09963296	0.107818	0.0234822	0.186169	6.69866	0.06742	0.93258	0.293987	6.72214	0.00559136	0.000175352
8917	1	-1578.925	-1588.203	9.278372	0.138319	0.0897019	0.12563	0.0414889	0.319662	0.680338	0.263949	0.131191	0.000354791	0.00737449
8918	0	-1686.363	-1686.415	0.05213677	0.16255	-0.010914	0.0805157	6.73306	0.749518	0.250482	0.243065	6.72214	0.0116679	0.000223788
8919	1	-1580.98	-1589.111	8.130897	0.138319	0.0966873	0.12563	0.0794499	0.254223	0.745777	0.263949	0.176137	0.000830938	0.00806046
8920	0	-1685.232	-1687.057	1.824749	0.152528	0.0158625	0.092962	6.73306	0.749518	0.250482	0.24549	6.74892	0.000685834	0.000164659
8921	1	-1579.795	-1589.711	9.915705	0.164432	0.0417466	0.0883783	0.0794499	0.131614	0.868386	0.252811	0.121196	0.000387368	0.0026917
8922	0	-1685.711	-1686.379	0.667771	0.182958	-0.00757235	0.0477493	6.78082	0.0772917	0.922708	0.230708	6.77324	0.0113704	0.000203168
8923	1	-1579.494	-1588.638	9.144037	0.123911	0.0810555	0.138806	0.0794499	0.111654	0.888346	0.262717	0.160505	0.00031672	0.00276729
8924	0	-1684.881	-1686.425	1.543128	0.160878	-0.0156204	0.0664959	6.76459	0.0772917	0.922708	0.227374	6.74897	0.00458646	0.000203168
8925	1	-1581.764	-1590.098	8.334049	0.116452	0.051342	0.138806	0.109163	0.204233	0.795767	0.255258	0.160505	0.00384893	0.00221565
8926	0	-1687.079	-1688.07	0.9912159	0.209278	-0.00131227	0.0489871	6.76459	0.0772917	0.922708	0.258265	6.76328	0.00867575	0.000278013
8927	1	-1579.948	-1588.981	9.032376	0.163342	0.0791932	0.101364	0.102008	0.204233	0.795767	0.264706	0.181201	0.0011388	0.00221565
8928	0	-1687.45	-1688.096	0.6463913	0.154338	0.0311722	0.0767338	6.73207	0.0772917	0.922708	0.231072	6.76324	0.00867575	0.000347355
8929	1	-1579.837	-1588.297	8.460203	0.163342	0.0606882	0.101364	0.120513	0.204233	0.795767	0.264706	0.181201	0.00293855	0.00273519
8930	0	-1686.51	-1687.715	1.204402	0.186139	0.0236649	0.0449325	6.74309	0.277782	0.722218	0.231072	6.76676	0.00881644	6.37486e-05
8931	1	-1580.005	-1588.037	8.032233	0.121459	0.0658081	0.143247	0.120513	0.569401	0.430599	0.264706	0.186321	0.0012541	0.00472995
8932	0	-1685.788	-1687.913	2.124453	0.192924	-0.00963069	0.0381478	6.76233	0.277782	0.722218	0.231072	6.7527	0.00448562	6.37486e-05
8933	1	-1579.239	-1587.366	8.127443	0.129556	0.0658081	0.13515	0.120513	0.359168	0.640832	0.264706	0.186321	0.00104234	0.00472995
8934	0	-1685.934	-1687.877	1.942407	0.178733	-0.00391855	0.0468405	6.76233	0.592386	0.407614	0.225574	6.75841	0.00448562	6.37486e-05
8935	1	-1581.119	-1588.762	7.643188	0.0883805	0.0475272	0.210008	0.120513	0.359168	0.640832	0.298389	0.16804	0.00119669	0.00472995
8936	0	-1686.591	-1688.2	1.609725	0.148487	-0.0115464	0.0678488	6.76335	0.592386	0.407614	0.216336	6.75181	0.00448562	9.11531e-05
8937	1	-1578.699	-1586.641	7.942311	0.127082	0.0475272	0.171307	0.120513	0.359168	0.640832	0.298389	0.16804	0.00119669	0.00418407
8938	0	-1686.243	-1688.001	1.758671	0.135996	0.0110624	0.0803399	6.73561	0.423994	0.576006	0.216336	6.74667	0.0026401	0.000145958
8939	1	-1581.198	-1588.648	7.449979	0.127082	0.0473415	0.171307	0.120513	0.359168	0.640832	0.298389	0.167854	0.0044875	0.00371576
8940	0	-1689.195	-1692.145	2.950494	0.155131	-0.00653957	0.0384865	6.73561	0.423994	0.576006	0.193618	6.72907	0.000415489	0.000412561
8941	1	-1583.938	-1590.742	6.804253	0.127082	0.0691364	0.171307	0.120513	0.163401	0.836599	0.298389	0.189649	0.00675439	0.00444416
8942	0	-1686.193	-1688.455	2.262346	0.142348	0.015291	0.0689998	6.68778	0.432187	0.567813	0.211348	6.70307	0.000819482	0.00016717
8943	1	-1579.894	-1588.06	8.165008	0.14516	0.0691364	0.171307	0.120513	0.163401	0.836599	0.316467	0.189649	0.000907808	0.00217067
8944	0	-1683.741	-1685.435	1.694444	0.164128	-0.0101031	0.0724805	6.67412	0.356812	0.643188	0.236609	6.66401	0.00318574	0.00016717
8945	1	-1583.57	-1591.103	7.53304	0.119236	0.0156052	0.171307	0.120513	0.163401	0.836599	0.290543	0.136118	0.00249037	0.00658897
8946	0	-1687.459	-1686.784	-0.675081	0.16852	-0.0143183	0.0724805	6.66105	0.916883	0.0831175	0.241	6.64673	0.0166604	0.00016717
8947	1	-1581.105	-1588.253	7.14835	0.155131	0.0471672	0.168427	0.120513	0.292071	0.707929	0.323557	0.16768	0.00249037	0.00707796
8948	0	-1685.121	-1687.004	1.882334	0.167114	0.0107154	0.0859682	6.62129	0.916883	0.0831175	0.253082	6.632	0.000807082	0.000182897
8949	1	-1582.199	-1590.883	8.684866	0.117318	0.104294	0.168427	0.0633858	0.677946	0.322054	0.285745	0.16768	0.00154164	0.00362381
8950	0	-1688.504	-1685.734	-2.770165	0.180612	-0.00397052	0.0859682	6.62129	0.916883	0.0831175	0.26658	6.61732	0.0271352	0.000182897
8951	1	-1579.744	-1588.415	8.670757	0.131618	0.0542271	0.154127	0.0633858	0.677946	0.322054	0.285745	0.117613	0.00154164	0.0062407
8952	0	-1685.442	-1685.915	0.4730303	0.158285	0.0125697	0.0996372	6.63992	0.916883	0.0831175	0.257922	6.65249	0.00791943	0.000145749
8953	1	-1578.626	-1587.067	8.441272	0.131618	0.080038	0.154127	0.0633858	0.387734	0.612266	0.285745	0.143424	0.0010934	0.00686672
8954	0	-1685.304	-1685.984	0.680642	0.160019	-0.00462849	0.0946766	6.64373	0.916883	0.0831175	0.254695	6.6391	0.00708076	0.000169231
8955	1	-1581.137	-1590.171	9.033767	0.0974785	0.0476698	0.188266	0.0660715	0.387734	0.612266	0.285745	0.113741	0.000528458	0.00398706
8956	0	-1686.527	-1687.259	0.7312188	0.17007	0.0246137	0.0755754	6.6333	0.916883	0.0831175	0.245645	6.65791	0.00828015	0.000169231
8957	1	-1581.987	-1589.675	7.688174	0.0974785	0.0616009	0.188266	0.0612949	0.660722	0.339278	0.285745	0.122896	0.000902496	0.0112964
8958	0	-1684.254	-1686.108	1.853634	0.194153	-0.0127649	0.046936	6.63378	0.284429	0.715571	0.241089	6.62102	0.00472305	0.000169231
8959	1	-1578.511	-1587.25	8.739016	0.122059	0.0782659	0.188266	0.0612949	0.229368	0.770632	0.310325	0.139561	0.00118508	0.00380347
8960	0	-1683.885	-1686.47	2.584961	0.192125	-0.0142169	0.0441391	6.63524	0.243767	0.756233	0.236264	6.62102	0.00100563	0.000169231
8961	1	-1579.043	-1587.541	8.497961	0.103268	0.0658549	0.188266	0.0817323	0.139398	0.860602	0.291534	0.147587	0.000955396	0.00380347
8962	0	-1683.617	-1685.963	2.345967	0.189318	0.00340405	0.0492062	6.61761	0.243767	0.756233	0.238525	6.62102	0.00162635	0.000254694
8963	1	-1581.436	-1588.559	7.123282	0.154193	0.0775583	0.188266	0.0817323	0.0495532	0.950447	0.342459	0.159291	0.000806204	0.0104585
8964	0	-1684.941	-1686.951	2.010492	0.185003	-0.0109031	0.0335748	6.65087	0.581861	0.418139	0.218578	6.63997	0.00630183	0.000139132
8965	1	-1580.74	-1588.762	8.021964	0.161785	0.0561705	0.187698	0.0817323	0.0293727	0.970627	0.349483	0.137903	0.000806204	0.00604387
8966	0	-1686.442	-1686.622	0.1794878	0.174243	0.0198317	0.0592972	6.60277	0.453226	0.546774	0.23354	6.6226	0.0130365	0.000302223
8967	1	-1581.541	-1590.207	8.665261	0.147657	0.0408018	0.187698	0.0764268	0.0293727	0.970627	0.335355	0.117229	0.00210468	0.0026147
8968	0	-1685.492	-1686.878	1.385555	0.167488	-0.0207576	0.0592972	6.59997	0.73215	0.26785	0.226786	6.57921	0.0064455	0.000202315
8969	1	-1581.978	-1589.946	7.968423	0.0940721	0.0878005	0.187698	0.0355011	0.0293727	0.970627	0.28177	0.123302	0.00210468	0.0116936
8970	0	-1687.3	-1688.976	1.67586	0.21766	-0.00534074	0.0355633	6.58455	0.73215	0.26785	0.253223	6.57921	0.00702332	0.000270955
8971	1	-1579.501	-1588.598	9.096851	0.16219	0.087488	0.11958	0.0358136	0.0293727	0.970627	0.28177	0.123302	0.00210468	0.00776769
8972	0	-1685.308	-1688.132	2.823518	0.193652	0.0323651	0.0312438	6.58455	0.199858	0.800142	0.224896	6.61692	0.00184523	0.000270955
8973	1	-1579.13	-1588.14	9.00937	0.129499	0.0686429	0.11958	0.059608	0.0293727	0.970627	0.249079	0.128251	0.00210468	0.00583421
8974	0	-1686.205	-1688.441	2.235807	0.174361	-0.0272052	0.0505347	6.6759	0.199858	0.800142	0.224896	6.6487	0.00227914	0.000342139
8975	1	-1578.23	-1587.066	8.836333	0.161329	0.0533589	0.115814	0.100354	0.0293727	0.970627	0.277143	0.153713	0.00106888	0.00341661
8976	0	-1684.914	-1686.912	1.997678	0.176187	-0.0168093	0.0404775	6.66551	0.186765	0.813235	0.216665	6.6487	0.00526212	0.000212849
8977	1	-1582.919	-1591.441	8.52167	0.166132	0.102412	0.0831329	0.100354	0.0293727	0.970627	0.249265	0.202765	0.00106888	0.00613513
8978	0	-1684.768	-1687.137	2.368142	0.180199	-0.0168093	0.0293517	6.66551	0.106359	0.893641	0.20955	6.6487	0.00526212	0.000123139
8979	1	-1583.193	-1592.042	8.848796	0.164511	0.102412	0.10332	0.100354	0.0293727	0.970627	0.267831	0.202765	0.00167666	0.00200177
8980	0	-1685.538	-1688.841	3.30355	0.185215	-0.00138029	0.0202592	6.66946	0.101898	0.898102	0.205474	6.66808	0.00219941	4.82449e-05
8981	1	-1583.008	-1591.716	8.70819	0.160809	0.0987631	0.0938155	0.100354	0.0293727	0.970627	0.254624	0.199117	0.00292313	0.00250465
8982	0	-1684.771	-1688.136	3.365468	0.186612	-0.0116159	0.0188628	6.67728	0.484317	0.515683	0.205474	6.66566	0.00215553	0.000141848
8983	1	-1585.656	-1592.641	6.984923	0.153035	0.0987631	0.101465	0.100354	0.0290183	0.970982	0.2545	0.199117	0.00353399	0.0113054
8984	0	-1684.311	-1686.645	2.334339	0.180481	-0.000242532	0.0307528	6.67728	0.189325	0.810675	0.211233	6.67704	0.00508986	0.000141848
8985	1	-1582.323	-1589.236	6.91255	0.158417	0.0544919	0.134062	0.132694	0.0853643	0.914636	0.292479	0.187186	0.000314394	0.0113054
8986	0	-1686.926	-1689.215	2.28868	0.187329	-0.0302149	0.0303362	6.70725	0.189325	0.810675	0.217665	6.67704	0.00508986	0.000283862
8987	1	-1580.388	-1587.73	7.342408	0.128419	0.0544919	0.137424	0.132694	0.0853643	0.914636	0.265844	0.187186	0.000750753	0.00881472
8988	0	-1684.397	-1687.057	2.660251	0.186163	0.0023569	0.0330238	6.70725	0.189325	0.810675	0.219187	6.70961	0.00260028	9.47675e-05
8989	1	-1581.771	-1590.895	9.123858	0.154441	0.0237514	0.10805	0.133431	0.112492	0.887508	0.26249	0.157182	0.000151416	0.00163984
8990	0	-1684.674	-1686.42	1.745264	0.1823	-0.00875068	0.0692349	6.70725	0.19194	0.80806	0.251535	6.6985	0.00260028	0.000316198
8991	1	-1579.559	-1587.402	7.84267	0.133664	0.0565276	0.128601	0.100654	0.112492	0.887508	0.262265	0.157182	0.000806188	0.0089349
