Iteration	Posterior	Likelihood	Prior	div[1]	div[2]	div[3]	div[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	psi[1]	psi[2]	psi[3]	psi[4]	turnover[1]	turnover[2]	turnover[3]	turnover[4]
8210	-797.793	0	-797.793	0.0547798	0.00237873	0.028221	0.101416	0.14615	0.0172947	0.0344229	0.10744	0.0913703	0.014916	0.00620191	0.00602425	0.00139144	0.00317513	0.00353288	0.000951607	0.625181	0.862459	0.180168	0.0560708
8220	-801.049	0	-801.049	0.055736	0.0076	0.0227383	0.113833	0.145325	0.0283218	0.0408548	0.133875	0.089589	0.0207218	0.0181165	0.0200422	0.00114603	0.0027874	0.00262738	0.0015879	0.616473	0.731656	0.443436	0.149708
8230	-796.302	0	-796.302	0.060888	0.00909405	0.0139122	0.083134	0.145793	0.025037	0.0294244	0.100361	0.0849047	0.0159429	0.0155122	0.0172269	0.000890672	0.00255052	0.00310288	0.00180155	0.582366	0.636776	0.527189	0.171649
8240	-798.808	0	-798.808	0.0344509	0.00766026	0.0170051	0.0738267	0.126704	0.0202409	0.0284398	0.0919866	0.0922531	0.0125806	0.0114347	0.0181599	0.00173855	0.00364839	0.0039383	0.00453169	0.728099	0.621545	0.402067	0.197418
8250	-798.539	0	-798.539	0.0509493	0.0136344	0.0197914	0.0826685	0.125016	0.0295877	0.0235858	0.110357	0.0740666	0.0159533	0.00379436	0.0276889	0.00119538	0.00304604	0.00398111	0.00501581	0.592457	0.539188	0.160875	0.250902
8260	-802.563	0	-802.563	0.0611856	-0.00542593	0.0165124	0.0969743	0.131004	0.013911	0.0228475	0.127778	0.0698189	0.0193369	0.00633507	0.0308037	0.00182045	0.00304768	0.0033176	0.00758806	0.53295	1.39005	0.277276	0.241072
8270	-804.781	0	-804.781	0.0592074	-0.00877391	0.0215999	0.0868519	0.155132	0.0184644	0.0339743	0.121949	0.0959245	0.0272383	0.0123744	0.035097	0.00174724	0.00479872	0.00332037	0.00321892	0.618342	1.47518	0.364228	0.287801
8280	-796.956	0	-796.956	0.0488819	0.00382036	0.0182236	0.0777362	0.138998	0.0198173	0.0265557	0.150051	0.0901158	0.015997	0.0083321	0.0723149	0.00136128	0.002906	0.00375791	0.00201639	0.648326	0.807221	0.31376	0.481935
8290	-798.108	0	-798.108	0.0618028	0.00914831	0.017985	0.0803779	0.144982	0.0298081	0.0261597	0.121064	0.083179	0.0206598	0.00817477	0.0406859	0.000546212	0.00150531	0.00309872	0.00171382	0.57372	0.693093	0.312494	0.33607
8300	-797.79	0	-797.79	0.0434773	0.00725916	0.0235929	0.0900003	0.140959	0.0198277	0.0295969	0.115642	0.0974813	0.0125686	0.00600392	0.0256414	0.000827809	0.00283777	0.00289708	0.00291407	0.69156	0.633888	0.202857	0.221732
8310	-803.931	0	-803.931	0.0731022	0.00615355	0.0149201	0.0679562	0.159512	0.0150286	0.0197937	0.106879	0.0864101	0.00887506	0.0048736	0.038923	0.001058	0.00567338	0.00387652	0.00573763	0.541715	0.590544	0.246219	0.364178
8320	-799.358	0	-799.358	0.0807628	0.00306304	0.0185388	0.0727952	0.155542	0.0173215	0.0255949	0.128426	0.0747795	0.0142585	0.00705607	0.0556309	0.000847678	0.0043956	0.00375689	0.00492794	0.480766	0.823166	0.275683	0.433174
8330	-802.737	0	-802.737	0.0509664	0.0031974	0.0157878	0.13354	0.125735	0.0209955	0.0246392	0.165216	0.0747685	0.0177981	0.00885141	0.0316762	0.000992343	0.00367222	0.00488547	0.00439545	0.594652	0.84771	0.359241	0.191726
8340	-796.299	0	-796.299	0.0427619	0.00451665	0.0230806	0.0935947	0.128392	0.0204379	0.0283524	0.12494	0.0856301	0.0159212	0.00527173	0.0313449	0.0012201	0.00249382	0.0037732	0.00346903	0.666943	0.779006	0.185936	0.25088
8350	-799.289	0	-799.289	0.0207658	0.00938192	0.0187915	0.0772619	0.0927346	0.0269783	0.0247524	0.0947467	0.0719689	0.0175963	0.00596085	0.0174848	0.00174642	0.00234262	0.00309986	0.00534501	0.776073	0.652241	0.240819	0.184543
8360	-801.835	0	-801.835	-0.00318877	0.0160664	0.0182754	0.0888325	0.08234	0.0281771	0.0251419	0.105181	0.0855288	0.0121107	0.00686648	0.0163489	0.0025608	0.00187475	0.0034476	0.00317833	1.03873	0.429806	0.273109	0.155435
8370	-799.349	0	-799.349	0.0359527	0.00073395	0.01951	0.0889303	0.104732	0.0172272	0.0252322	0.113725	0.068779	0.0164933	0.00572222	0.0247949	0.00271676	0.00374438	0.00274748	0.00232796	0.656716	0.957396	0.226783	0.218025
8380	-800.254	0	-800.254	0.0267672	0.00163099	0.0190401	0.0748244	0.0944678	0.0231712	0.029164	0.112382	0.0677006	0.0215402	0.0101239	0.0375573	0.00185237	0.00217477	0.00320901	0.00394999	0.716653	0.929611	0.347136	0.334194
8390	-799.911	0	-799.911	0.0551526	0.00196303	0.0221444	0.095349	0.142497	0.0178503	0.031208	0.122705	0.0873449	0.0158872	0.00906357	0.0273557	0.0016102	0.00309082	0.0021623	0.00539039	0.612958	0.890028	0.290425	0.222939
8400	-800.028	0	-800.028	0.0537136	-0.00140689	0.0228022	0.0755677	0.158047	0.0153857	0.0292912	0.10587	0.104334	0.0167926	0.00648902	0.0303026	0.00140667	0.00327719	0.00264873	0.00518021	0.660143	1.09144	0.221535	0.286223
8410	-798.753	0	-798.753	0.0320128	0.00601757	0.020336	0.0907623	0.123124	0.0280826	0.0279981	0.124221	0.0911111	0.022065	0.00766204	0.033459	0.00196557	0.00235052	0.00240771	0.00170651	0.739995	0.785719	0.273663	0.26935
8420	-797.667	0	-797.667	0.0157464	0.00962135	0.0196973	0.0960253	0.0986507	0.0267135	0.0290185	0.121733	0.0829043	0.0170921	0.00932119	0.0257078	0.00174287	0.00267947	0.00285384	0.000413274	0.840383	0.639831	0.321216	0.211182
8430	-798.076	0	-798.076	0.035021	0.0145363	0.0203606	0.0995168	0.127742	0.0253955	0.0310502	0.106691	0.0927206	0.0108592	0.0106896	0.00717407	0.000618733	0.00194033	0.00314331	0.000857576	0.725845	0.427604	0.344267	0.0672417
8440	-801.353	0	-801.353	0.0200575	0.00732142	0.0188204	0.119418	0.0943745	0.0201085	0.027161	0.146074	0.074317	0.0127871	0.00834056	0.026656	0.00133631	0.00300408	0.00440202	0.00155805	0.787469	0.635905	0.307079	0.182483
8450	-801.576	0	-801.576	0.0321105	0.0146838	0.0177637	0.102454	0.087474	0.028854	0.0224898	0.129235	0.0553636	0.0141702	0.00472606	0.0267815	0.00118951	0.00226988	0.00381353	0.00113491	0.632914	0.491099	0.210143	0.207231
8460	-795.096	0	-795.096	0.0546155	0.00399592	0.0179438	0.0924973	0.137473	0.021453	0.0241487	0.116348	0.0828574	0.0174571	0.0062049	0.0238511	0.0012414	0.00328281	0.00378346	0.00215618	0.602718	0.813736	0.256946	0.204998
8470	-798.7	0	-798.7	0.0560706	0.00176357	0.0151408	0.0656665	0.131187	0.0204588	0.0221478	0.0876619	0.0751162	0.0186953	0.00700702	0.0219954	0.00133813	0.00449961	0.00395307	0.00159913	0.572589	0.913799	0.316376	0.250912
8480	-796.878	0	-796.878	0.0536402	0.00175001	0.0203014	0.0866093	0.131251	0.0163557	0.0249928	0.104129	0.0776112	0.0146056	0.00469139	0.0175201	0.00165889	0.00408685	0.00400707	0.000880784	0.591317	0.893003	0.18771	0.168253
8490	-798.049	0	-798.049	0.0817082	0.0081411	0.018292	0.0845453	0.171538	0.0170727	0.0290905	0.116226	0.0898294	0.00893155	0.0107985	0.031681	0.000596666	0.00253755	0.00293996	0.00179149	0.523672	0.52315	0.371203	0.27258
8500	-798.794	0	-798.794	0.0613798	-0.000458246	0.0164559	0.0905823	0.150712	0.0168282	0.021995	0.142481	0.0893323	0.0172864	0.00553909	0.0518983	0.00157204	0.00386924	0.00351522	0.000767355	0.592735	1.02723	0.251834	0.364248
8510	-798.711	0	-798.711	0.0591565	-0.00161484	0.0201225	0.0893393	0.127109	0.0152575	0.0262051	0.0998865	0.0679526	0.0168723	0.00608258	0.0105471	0.00139972	0.00436844	0.00547996	0.00164872	0.534601	1.10584	0.232114	0.105591
8520	-796.078	0	-796.078	0.0678939	0.00121089	0.0164881	0.0988319	0.152451	0.0196733	0.0273461	0.135707	0.0845574	0.0184624	0.010858	0.0368749	0.000919372	0.00361113	0.00300065	0.00129843	0.554652	0.93845	0.397059	0.271725
8530	-797.738	0	-797.738	0.0665577	-0.00251636	0.0128351	0.0885729	0.148044	0.0175913	0.0252764	0.120154	0.0814858	0.0201076	0.0124412	0.0315815	0.00118473	0.0035694	0.00323513	0.00161292	0.550418	1.14305	0.492208	0.262841
8540	-803.86	0	-803.86	0.0263564	0.00226574	0.0155354	0.142042	0.111044	0.0149609	0.0283794	0.170283	0.084688	0.0126952	0.012844	0.0282409	0.00219705	0.00275985	0.00453425	0.00225187	0.76265	0.848556	0.452582	0.165847
8550	-799.325	0	-799.325	0.0501241	0.000505038	0.0243269	0.0933039	0.117608	0.0203267	0.0312197	0.138292	0.067484	0.0198217	0.00689285	0.0449878	0.00149584	0.00209803	0.00304531	0.00418241	0.573804	0.975154	0.220785	0.325311
8560	-800.27	0	-800.27	0.0907847	0.00747813	0.020905	0.0905334	0.178885	0.0202409	0.0355736	0.111645	0.0881006	0.0127627	0.0146686	0.0211117	0.000408636	0.00229478	0.00366104	0.00823962	0.492498	0.630543	0.412344	0.189097
8570	-802.219	0	-802.219	0.0958415	0.00448559	0.0174966	0.0830083	0.189168	0.0215569	0.0291984	0.110038	0.0933267	0.0170713	0.0117018	0.0270299	0.00075182	0.00373495	0.00581862	0.00418855	0.493353	0.791919	0.400769	0.245641
8580	-804.887	0	-804.887	0.0744612	0.0016119	0.0119048	0.0949398	0.179393	0.0171493	0.019515	0.117208	0.104932	0.0155374	0.00761018	0.0222686	0.000670493	0.00621266	0.00526769	0.00235923	0.584927	0.906007	0.389965	0.189992
8590	-801.935	0	-801.935	0.112432	0.00538217	0.0166845	0.0659907	0.207992	0.0218485	0.0246442	0.0834372	0.0955601	0.0164664	0.0079597	0.0174465	0.000420917	0.00325147	0.00514891	0.00503287	0.459441	0.75366	0.322984	0.209097
8600	-801.826	0	-801.826	0.0924849	0.00524412	0.0188544	0.111882	0.189255	0.0191235	0.0249091	0.116431	0.0967706	0.0138793	0.00605463	0.00454924	0.000644258	0.00574651	0.00420717	0.00441544	0.511322	0.725775	0.24307	0.0390723
8610	-798.3	0	-798.3	0.0791361	0.00329159	0.0227657	0.102875	0.182972	0.0267081	0.0338276	0.106377	0.103836	0.0234165	0.0110618	0.0035017	0.00062795	0.00298732	0.00270957	0.00382879	0.567496	0.876757	0.327006	0.0329179
8620	-799.94	0	-799.94	0.109041	-0.00484405	0.0229145	0.0906087	0.185155	0.0156695	0.0348186	0.0964963	0.0761135	0.0205136	0.0119041	0.00588757	0.000479474	0.00295911	0.00380213	0.00325076	0.41108	1.30914	0.34189	0.0610134
8630	-795.175	0	-795.175	0.0695156	0.00680895	0.0218697	0.0911742	0.161819	0.0227079	0.0319089	0.0982935	0.092303	0.015899	0.0100391	0.00711924	0.000511445	0.00233038	0.00356234	0.00416489	0.57041	0.700151	0.314619	0.0724284
8640	-800.994	0	-800.994	0.0746059	0.00909107	0.0209562	0.102679	0.168344	0.0175302	0.0330081	0.114608	0.0937384	0.00843913	0.0120518	0.0119289	0.000599468	0.00395609	0.00433069	0.00229552	0.556825	0.481405	0.365118	0.104085
8650	-798.486	0	-798.486	0.0730534	0.00923401	0.0121949	0.107122	0.166331	0.0215496	0.0234362	0.114912	0.0932772	0.0123156	0.0112412	0.00778974	0.000665106	0.00222747	0.0020329	0.00191511	0.560794	0.571499	0.479653	0.0677889
8660	-799.685	0	-799.685	0.0647358	0.0119333	0.0140331	0.0936972	0.127011	0.0246461	0.0193414	0.102782	0.062275	0.0127129	0.00530831	0.0090853	0.000564929	0.0029657	0.00294598	0.00145842	0.490312	0.515816	0.274454	0.0883934
8670	-798.305	0	-798.305	0.0704374	0.00396472	0.02442	0.114072	0.137346	0.0187647	0.0352562	0.120658	0.0669089	0.0148	0.0108361	0.00658661	0.000435285	0.0015735	0.0027865	0.0030737	0.487155	0.788715	0.307354	0.054589
8680	-798.197	0	-798.197	0.0703968	0.0051266	0.0255259	0.123178	0.158159	0.0244938	0.0330543	0.12695	0.0877622	0.0193672	0.00752845	0.00377208	0.000749048	0.00194528	0.00394722	0.00513517	0.554899	0.790698	0.22776	0.029713
8690	-797.525	0	-797.525	0.100789	0.0132023	0.0193002	0.0825618	0.182689	0.0290797	0.0249968	0.0878653	0.0818999	0.0158774	0.00569666	0.00530342	0.000438858	0.00311672	0.00386133	0.00199437	0.448302	0.545997	0.227895	0.0603586
8700	-799.725	0	-799.725	0.068538	0.00818087	0.0253154	0.137534	0.148998	0.026221	0.0369918	0.143862	0.0804596	0.0180401	0.0116764	0.00632867	0.000777119	0.00246592	0.00322078	0.00340657	0.540006	0.688003	0.315649	0.0439912
8710	-796.816	0	-796.816	0.0417201	0.0167166	0.0185131	0.108016	0.124706	0.0297222	0.0249135	0.109665	0.0829854	0.0130055	0.0064003	0.00164988	0.0012312	0.00321687	0.00342443	0.00341661	0.665451	0.43757	0.256901	0.0150447
8720	-798.831	0	-798.831	0.0778257	0.0180659	0.0104654	0.0854038	0.155807	0.0344118	0.0178599	0.0864092	0.0779811	0.0163459	0.00739447	0.00100545	0.000585115	0.00330328	0.00495344	0.00114083	0.500499	0.475008	0.414027	0.0116359
8730	-797.485	0	-797.485	0.0466511	0.0152115	0.0127803	0.0896796	0.136668	0.0286466	0.021996	0.0904254	0.0900172	0.0134351	0.00921574	0.000745757	0.0014657	0.00402254	0.00437153	0.000838126	0.658655	0.468995	0.418973	0.00824721
8740	-794.507	0	-794.507	0.0474708	0.00675231	0.0147775	0.108537	0.126242	0.02217	0.024174	0.109903	0.0787714	0.0154177	0.0093965	0.00136648	0.00137247	0.00307692	0.00309159	0.00132517	0.623971	0.695431	0.388703	0.0124335
8750	-798.601	0	-798.601	0.040755	0.0140233	0.0219444	0.111541	0.120607	0.0293369	0.0391222	0.112529	0.079852	0.0153136	0.0171778	0.000988274	0.000961217	0.00224902	0.00228012	0.00237546	0.662084	0.521992	0.439081	0.00878237
8760	-797.059	0	-797.059	0.0342278	0.00396942	0.0220401	0.111591	0.125791	0.0269493	0.0339636	0.112797	0.0915628	0.0229799	0.0119235	0.00120667	0.00156299	0.0021098	0.00317197	0.0026572	0.727899	0.852708	0.351068	0.0106976
8770	-799.966	0	-799.966	0.0549409	-0.00257406	0.0239943	0.124485	0.127521	0.02559	0.0356168	0.126697	0.07258	0.028164	0.0116225	0.00221158	0.00101293	0.00291075	0.00259384	0.00295277	0.569162	1.10059	0.32632	0.0174557
8780	-801.804	0	-801.804	0.0400503	0.0146176	0.014247	0.132102	0.117612	0.027858	0.020006	0.133605	0.0775617	0.0132404	0.00575896	0.00150297	0.00215432	0.00356677	0.00396526	0.000766286	0.659471	0.475281	0.287862	0.0112493
8790	-796.028	0	-796.028	0.0416199	0.0112592	0.0159991	0.0917411	0.141037	0.0269748	0.0259283	0.0958039	0.0994175	0.0157156	0.00992916	0.0040628	0.000884841	0.00252856	0.00317847	0.000595358	0.704902	0.582602	0.382947	0.0424074
8800	-795.81	0	-795.81	0.0399567	0.0166032	0.0171199	0.100583	0.128712	0.0288334	0.0245755	0.110659	0.0887557	0.0122302	0.00745562	0.0100753	0.000804567	0.00238939	0.00396519	0.001366	0.689566	0.424167	0.303376	0.0910485
8810	-799.892	0	-799.892	0.0334377	0.00740188	0.01714	0.0730178	0.128661	0.0231906	0.0258805	0.0866449	0.0952235	0.0157888	0.00874049	0.0136272	0.0015414	0.00368286	0.00594835	0.000908224	0.74011	0.680825	0.337725	0.157276
8820	-798.899	0	-798.899	0.0438435	-0.00277787	0.0193526	0.112118	0.139387	0.0186254	0.0321349	0.137626	0.0955432	0.0214033	0.0127823	0.0255082	0.00180082	0.00226897	0.00290217	0.000860427	0.685454	1.14914	0.397769	0.185344
8830	-798.779	0	-798.779	0.0587446	0.00192403	0.0117091	0.100368	0.14683	0.0200737	0.023449	0.151928	0.0880854	0.0181497	0.0117398	0.05156	0.000800951	0.00270809	0.00295454	0.000674633	0.599914	0.904152	0.500654	0.339372
8840	-795.758	0	-795.758	0.0665797	0.00632796	0.0257962	0.0769233	0.156403	0.0254927	0.0319048	0.0963749	0.0898238	0.0191647	0.00610864	0.0194516	0.000667743	0.00241568	0.00417399	0.00110987	0.574308	0.751773	0.191464	0.201832
8850	-799.201	0	-799.201	0.0591849	0.0249996	0.0138754	0.113563	0.150767	0.0421215	0.0252804	0.13542	0.0915824	0.0171219	0.011405	0.0218569	0.000646533	0.0022235	0.00328343	0.00104967	0.607442	0.406488	0.451139	0.161401
8860	-801.151	0	-801.151	0.0906433	0.0203871	0.0219285	0.0969983	0.168715	0.0353111	0.0344897	0.116608	0.0780716	0.014924	0.0125612	0.0196099	0.000324071	0.00205074	0.00285386	0.0064957	0.462743	0.422644	0.3642	0.168169
8870	-797.083	0	-797.083	0.0579597	0.0096675	0.017594	0.0976366	0.143468	0.0265016	0.0252131	0.11011	0.0855088	0.0168341	0.00761908	0.0124733	0.000562399	0.00192274	0.00423083	0.00359116	0.596011	0.635211	0.302187	0.11328
8880	-797.069	0	-797.069	0.0675313	0.0121463	0.021588	0.114274	0.140183	0.0262038	0.0284223	0.125778	0.0726512	0.0140575	0.00683423	0.0115041	0.000507566	0.00240538	0.00295801	0.00573547	0.518261	0.536467	0.240453	0.0914638
8890	-804.816	0	-804.816	0.0520595	0.0102996	0.0173695	0.106356	0.136191	0.0367497	0.019577	0.117872	0.0841313	0.0264501	0.00220747	0.0115166	0.000746576	0.00229097	0.00277753	0.00537496	0.617746	0.719737	0.112759	0.0977042
8900	-803.208	0	-803.208	0.0187263	0.0118008	0.0260285	0.0795678	0.116135	0.0342714	0.0284546	0.097978	0.0974087	0.0224707	0.00242613	0.0184102	0.00198095	0.00252688	0.00368044	0.00291779	0.838754	0.655667	0.0852631	0.187901
8910	-806.575	0	-806.575	0.0230408	0.000610314	0.0179478	0.0553644	0.123282	0.0169681	0.0216955	0.0927482	0.100241	0.0163578	0.00374772	0.0373838	0.00317778	0.00474882	0.00619418	0.0022547	0.813104	0.964032	0.172742	0.403068
8920	-799.227	0	-799.227	0.0359228	0.00325447	0.0205838	0.0836481	0.13403	0.0178176	0.0279805	0.14096	0.0981071	0.0145632	0.00739671	0.0573117	0.00182131	0.00297423	0.0040762	0.00397815	0.731979	0.817346	0.264353	0.406582
8930	-799.352	0	-799.352	0.0591374	0.00462534	0.0189085	0.0943265	0.153176	0.0189976	0.026472	0.102944	0.0940381	0.0143723	0.00756345	0.00861719	0.00127154	0.00231901	0.0055428	0.00540301	0.613924	0.75653	0.285715	0.0837079
8940	-802.632	0	-802.632	0.0723122	0.00779296	0.0124214	0.0885412	0.147977	0.0193762	0.0208636	0.11895	0.0756645	0.0115833	0.00844213	0.0304086	0.00137569	0.00399217	0.00452943	0.00974615	0.511327	0.597808	0.404635	0.255642
8950	-802.805	0	-802.805	0.0389598	-0.00282853	0.0225465	0.0668069	0.136255	0.0156985	0.0317804	0.151825	0.0972948	0.0185271	0.00923397	0.0850177	0.00141276	0.00369435	0.0033538	0.00463996	0.714066	1.18018	0.290555	0.559973
8960	-800.052	0	-800.052	0.0407258	0.00543514	0.0229759	0.0760713	0.127867	0.0243366	0.0274983	0.123105	0.0871414	0.0189015	0.00452242	0.0470341	0.00200552	0.00331688	0.00308153	0.00405	0.681499	0.776669	0.164462	0.382064
8970	-798.111	0	-798.111	0.0606309	0.00114882	0.0214664	0.0881702	0.154239	0.0169085	0.0271056	0.151017	0.0936078	0.0157596	0.00563913	0.062847	0.00116202	0.00237028	0.00374847	0.00130746	0.606902	0.932057	0.208043	0.416158
8980	-797.024	0	-797.024	0.0561529	0.0034025	0.0115086	0.0932534	0.136789	0.0192108	0.0215237	0.113411	0.080636	0.0158083	0.0100151	0.0201575	0.00163659	0.00346422	0.00309829	0.00104631	0.589492	0.822887	0.465304	0.177739
8990	-801.921	0	-801.921	0.0459815	0.0274278	0.0118189	0.0788165	0.116223	0.043146	0.0213413	0.0954256	0.0702417	0.0157182	0.00952233	0.0166091	0.000970757	0.00257456	0.00456203	0.00311963	0.604369	0.364302	0.446193	0.174052
9000	-800.837	0	-800.837	0.0840374	0.00999346	0.0168154	0.120194	0.180781	0.0222893	0.0232324	0.154121	0.0967439	0.0122958	0.00641701	0.0339276	0.000692901	0.00418623	0.0044768	0.00222189	0.535144	0.551648	0.27621	0.220136
9010	-804.623	0	-804.623	0.0903953	0.011897	0.015177	0.102031	0.192477	0.0210491	0.0241485	0.156535	0.102082	0.00915213	0.0089715	0.0545041	0.000766541	0.00397346	0.00300875	0.00148591	0.530359	0.434799	0.371513	0.348191
9020	-799.155	0	-799.155	0.0944171	-0.00100124	0.0217149	0.0729459	0.185499	0.0191759	0.0365426	0.113859	0.0910818	0.0201772	0.0148277	0.0409131	0.000369878	0.0024965	0.00246086	0.00106557	0.49101	1.05221	0.405765	0.359332
9030	-802.282	0	-802.282	0.0691775	0.00453734	0.0169866	0.0973623	0.148093	0.0265798	0.02741	0.125821	0.0789156	0.0220424	0.0104234	0.0284588	0.000404057	0.00354152	0.00216293	0.0030543	0.532878	0.829293	0.380276	0.226185
9040	-803.345	0	-803.345	0.0561316	-0.00146828	0.0160249	0.108249	0.148449	0.0245589	0.0357671	0.137178	0.0923178	0.0260272	0.0197422	0.0289284	0.000625736	0.00219033	0.00321698	0.00171059	0.621881	1.05979	0.551966	0.210883
9050	-800.05	0	-800.05	0.0804846	0.00778155	0.0168336	0.0759134	0.143054	0.0290637	0.0256398	0.0966077	0.0625696	0.0212822	0.00880623	0.0206943	0.000692674	0.0033249	0.00260633	0.000923101	0.437384	0.732259	0.343459	0.21421
9060	-805.501	0	-805.501	0.0131391	0.00901022	0.01012	0.112342	0.0844054	0.0322451	0.0183066	0.124069	0.0712663	0.0232348	0.00818666	0.0117269	0.00259388	0.00391354	0.0025368	0.000945672	0.844333	0.720571	0.447196	0.0945199
9070	-799.611	0	-799.611	0.0273985	0.00109628	0.0176095	0.107941	0.101036	0.0191156	0.0341973	0.11343	0.0736378	0.0180193	0.0165878	0.00548879	0.0026706	0.00334342	0.00356191	0.000428168	0.728825	0.94265	0.485061	0.0483893
9080	-794.484	0	-794.484	0.0495282	0.00359264	0.0232673	0.0939267	0.128313	0.0195625	0.0309227	0.0983281	0.0787846	0.0159699	0.00765533	0.00440137	0.00132731	0.00279616	0.00293494	0.000827011	0.614004	0.816351	0.247564	0.0447621
9090	-799.686	0	-799.686	0.0554559	0.0164245	0.0144952	0.133057	0.120911	0.031334	0.03061	0.134459	0.065455	0.0149095	0.0161148	0.00140137	0.000683203	0.00271565	0.00376911	0.000901646	0.541349	0.475824	0.526455	0.0104223
9100	-796.81	0	-796.81	0.0513037	0.0131099	0.0184771	0.0920087	0.117395	0.030089	0.0288882	0.0921397	0.0660916	0.0169791	0.0104111	0.000130938	0.000678356	0.00248445	0.0040492	0.000472217	0.562983	0.564297	0.360394	0.00142108
9110	-798.814	0	-798.814	0.0537365	0.00235344	0.0251957	0.101797	0.134424	0.0299409	0.0362012	0.101831	0.0806872	0.0275874	0.0110055	3.48645e-05	0.000900416	0.00198309	0.00189971	0.000333078	0.600245	0.921397	0.304009	0.000342374
9120	-798.904	0	-798.904	0.0164454	0.0063751	0.0189646	0.106185	0.0999939	0.0213196	0.0248533	0.106285	0.0835485	0.0149445	0.00588877	0.000100565	0.00157411	0.00227789	0.00454109	0.000917674	0.835536	0.700975	0.236941	0.000946178
9130	-800.756	0	-800.756	0.0417592	0.0055914	0.0182897	0.119808	0.14232	0.0205787	0.0268636	0.119837	0.100561	0.0149873	0.00857391	2.95037e-05	0.00255622	0.00347527	0.00496502	0.00180185	0.706582	0.728292	0.319165	0.000246198
9140	-800.613	0	-800.613	0.0188999	-0.00162871	0.0243467	0.101785	0.118809	0.0182564	0.035565	0.101823	0.0999087	0.0198851	0.0112183	3.78133e-05	0.00210722	0.00306958	0.00231982	0.00411759	0.840921	1.08921	0.315431	0.000371364
9150	-801.275	0	-801.275	0.0418281	0.00338446	0.0160352	0.104664	0.112635	0.0223624	0.0398557	0.104722	0.070807	0.0189779	0.0238206	5.79202e-05	0.00143928	0.00268912	0.00330131	0.00357434	0.62864	0.848654	0.59767	0.000553085
