Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	birth	death	diversification	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	ln_mean	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	root_age	turnover
6090	-38203.87	-38294.36	90.48205	10.24416	5.280359	3.685606	21.44041	3.802686	3.802686	0.0243579	0.593525	0.251403	0.27493	0.283761	0.901941	0.601939	0.0609435	1.35429	0.199885	0.2226243	0.05962545	0.1629989	3.86836	3.11859	2.34053	2.58676	2.57945	2.24709	1.9135	1.777	2.10687	3.05907	-5.745592	0.003798801	0.00344851	0.00204962	0.00132487	0.00363444	0.00143136	0.00939301	0.0018225	0.00232092	0.003126	0.00376125	0.00302781	0.00235965	0.00371152	0.0029273	0.00749696	0.00436977	0.00374892	0.0123966	0.00414424	0.0036672	0.00992468	0.00384521	0.010576	0.0014738	0.00585258	0.00534983	0.00273031	0.00455151	0.00332345	0.00303965	0.00293195	0.00263348	0.0017079	0.00407858	0.00168652	0.00518489	0.00300351	0.000989771	0.00326813	0.00855536	0.00148861	0.002169	0.0014552	0.00566181	0.00193344	0.00122721	0.00555612	0.00228447	0.00512611	0.00277899	1	0.264828	0.537343	0.339466	0.229364	0.206334	0.171202	1.06334	0.337821	0.281304	21.44041	0.2678299
6100	-38273.06	-38305.87	32.81156	1.443354	0.8785979	0.6536076	3.830469	0.7012747	0.7012747	0.0307012	0.435828	0.244873	0.456877	0.2637	0.23042	0.330987	0.120468	0.363655	0.179147	1.126169	0.1189201	1.007249	5.23469	3.49698	2.59189	2.73277	2.63136	1.5397	2.62499	2.25771	1.72652	2.75157	-4.086034	0.01997025	0.0175222	0.00869463	0.00790296	0.0220688	0.00944336	0.0559886	0.0166721	0.0150615	0.0134913	0.0194627	0.00802908	0.0109776	0.0113672	0.013346	0.0446096	0.0206425	0.00699063	0.0251455	0.0260514	0.0175846	0.031653	0.0128286	0.0563826	0.00782363	0.0334073	0.0336233	0.0298809	0.0418102	0.0160255	0.0556068	0.03233	0.0166254	0.0134368	0.0216082	0.0159419	0.0420345	0.00884249	0.0110194	0.00684104	0.0279079	0.00898505	0.00808033	0.0224687	0.0252677	0.0112598	0.00782281	0.104392	0.0081717	0.0246668	0.0188643	1	0.266902	0.508864	0.329127	0.257512	0.203052	0.189793	1.10992	0.311764	0.294879	3.830469	0.105597
6110	-38244.91	-38313.95	69.03734	6.247255	3.835324	2.374556	13.77062	2.421448	2.421448	0.0065712	0.414047	0.231409	0.453082	0.559626	0.358105	4.20793	0.121073	0.478175	0.11213	0.342547	0.1544444	0.1881027	3.5972	3.17222	2.86488	2.34488	2.6014	1.59545	2.61418	1.94507	1.45058	3.26318	-5.099247	0.00725021	0.0091053	0.00395325	0.00344086	0.0044089	0.00413519	0.0137858	0.00292033	0.00322099	0.00520868	0.00766243	0.00391918	0.00409891	0.00943721	0.00532259	0.0146601	0.00888947	0.00900671	0.0314521	0.00830367	0.00567995	0.0105494	0.00581201	0.0111221	0.00212653	0.00840442	0.00999763	0.0177441	0.011537	0.00583582	0.00672296	0.0050534	0.00704881	0.00387556	0.00913679	0.00249049	0.00674012	0.0052647	0.00219212	0.0071486	0.0108585	0.00338623	0.00413391	0.00282402	0.00619944	0.00949286	0.00217816	0.00833749	0.00361727	0.0113514	0.00500106	1	0.23095	0.549782	0.299049	0.185535	0.136293	0.165952	0.952216	0.285353	0.287385	13.77062	0.4508705
6120	-38290.31	-38302.67	12.36459	1.067114	0.5127935	0.3438598	1.839536	0.3766128	0.3766128	0.0195835	0.560596	0.184564	0.315483	0.25235	0.187229	1.39489	0.0988393	0.619213	0.15792	3.18571	2.58116	0.6045506	4.14799	3.67689	2.02818	2.55115	2.51347	0.982309	2.53904	2.13331	1.45415	3.13315	-3.019456	0.05802193	0.0596441	0.0461103	0.0322025	0.0554829	0.0328964	0.0931737	0.0246762	0.0467307	0.024118	0.0883279	0.0650442	0.0378482	0.0275641	0.0376723	0.0719612	0.0496732	0.0216478	0.0802245	0.0704746	0.0463427	0.0742023	0.0294155	0.0884043	0.0130763	0.0553894	0.0546837	0.0487441	0.0596198	0.0591555	0.0440081	0.0347225	0.0589426	0.0337531	0.0145006	0.0409048	0.0106021	0.0191884	0.0284605	0.0239644	0.139891	0.0238511	0.0103171	0.0319012	0.0841375	0.013924	0.0782291	0.0587184	0.0141007	0.0685982	0.0388355	1	0.220217	0.46327	0.325219	0.222575	0.178328	0.187348	1.04021	0.299433	0.285861	1.839536	0.8102305
6130	-38254.57	-38298.2	43.62635	2.701928	1.214709	0.9169188	4.653908	0.9720038	0.9720038	0.0488745	0.484561	0.181985	0.300002	0.33869	0.0883652	0.631388	0.0948534	1.42151	0.246691	0.9480254	0.143619	0.8044064	3.14328	3.18782	2.52506	2.99062	2.59447	1.95966	2.06228	2.37127	1.69849	3.08365	-4.070403	0.02028486	0.0440187	0.0254675	0.014524	0.0140051	0.0104831	0.0364949	0.0125422	0.0151172	0.0113516	0.0154719	0.00926388	0.0106108	0.0140448	0.0107889	0.0346762	0.0217617	0.00372356	0.014272	0.02417	0.0134067	0.0314823	0.0159016	0.0402044	0.00757957	0.0281917	0.0211434	0.0284051	0.0180897	0.030446	0.030653	0.0268866	0.0181356	0.017939	0.0116649	0.0177974	0.00710323	0.00760672	0.0102586	0.00712471	0.0386423	0.0160546	0.00579258	0.00732015	0.0371521	0.0127061	0.015199	0.0229908	0.00721352	0.0160704	0.0142845	1	0.215783	0.459003	0.270822	0.204406	0.138768	0.166291	1.00928	0.290287	0.260143	4.653908	0.1514927
6140	-38235.99	-38300.17	64.18123	6.325823	3.291419	1.828462	10.39915	2.090692	2.090692	0.0487794	0.4401	0.232437	0.289007	0.264142	0.266147	0.815055	0.0727493	0.834237	0.222743	0.3803657	0.1267008	0.2536649	4.72152	3.48171	2.55378	2.28717	2.17549	2.42164	2.51105	1.95177	2.13811	3.14782	-4.9598	0.008335116	0.00915982	0.0071988	0.00420841	0.00557614	0.00286523	0.0186705	0.00891142	0.0114349	0.00626281	0.00698862	0.00633198	0.00600869	0.00681528	0.00535082	0.0177183	0.0105479	0.00191553	0.0110584	0.00776629	0.00499988	0.0164505	0.00651483	0.0198321	0.00258602	0.0111439	0.0108635	0.0118588	0.00800458	0.0110897	0.00688846	0.00858467	0.0103754	0.00836518	0.00586414	0.0059096	0.00733153	0.0118835	0.00338903	0.00317121	0.0130721	0.00894875	0.00515078	0.00161026	0.0197716	0.00522772	0.00286641	0.00953765	0.00545593	0.00801587	0.00787646	1	0.216577	0.418483	0.297334	0.201458	0.168964	0.163897	0.998151	0.319235	0.252572	10.39915	0.3331026
6150	-38219.01	-38297.57	78.55903	13.8574	4.853083	3.328813	20.48251	3.510407	3.510407	0.0472441	0.436258	0.228807	0.287784	0.315092	0.156635	0.643603	0.0778718	0.651682	0.193884	0.2160292	0.03735815	0.178671	3.6184	3.6396	2.01451	2.40897	2.19779	1.96677	2.53147	1.57023	1.28705	2.91475	-5.376195	0.005496339	0.00881416	0.00413517	0.00247512	0.00462294	0.00255131	0.0174128	0.00345586	0.00538386	0.00197882	0.00654586	0.0047843	0.00285921	0.00283059	0.00226299	0.0130637	0.00541559	0.00179026	0.00442195	0.00725113	0.00380223	0.0102437	0.00398953	0.0122706	0.0015886	0.00768863	0.00516152	0.00528822	0.00354586	0.00700434	0.00600974	0.00627092	0.00601402	0.00567146	0.003365	0.00550796	0.00233565	0.00228992	0.0075494	0.00285461	0.00584034	0.00472413	0.00788764	0.00373534	0.00677458	0.00694775	0.010641	0.00393499	0.00404751	0.00362623	0.00422256	1	0.206338	0.421633	0.249819	0.193024	0.148458	0.13603	0.802247	0.24541	0.22914	20.48251	0.1729311
6160	-38224.5	-38304.79	80.29027	8.887716	4.505189	2.53377	13.96868	2.561781	2.561781	0.0494542	0.322231	0.231033	0.544798	0.224996	0.278636	0.521481	0.0469218	3.46984	0.211468	0.2256607	0.06824664	0.1574141	3.5314	2.9724	2.35237	2.97806	3.42129	2.12895	2.55424	1.9775	1.48436	2.38835	-5.291166	0.005984134	0.00746313	0.00354819	0.00277118	0.00461744	0.00247032	0.0114504	0.00339267	0.00431876	0.00426762	0.00550932	0.00399818	0.00347224	0.00635656	0.00441052	0.00937453	0.00589015	0.00495253	0.0146064	0.00528214	0.00321938	0.009217	0.00442485	0.0143194	0.00224195	0.0102255	0.00701271	0.00654223	0.00502885	0.00896639	0.00361069	0.00652522	0.00863471	0.00358572	0.00826933	0.00304809	0.0111223	0.00234756	0.00210617	0.00284727	0.0149717	0.00476116	0.00326097	0.00177317	0.0073622	0.00534699	0.00297916	0.00554496	0.0056424	0.00654599	0.00402589	1	0.249682	0.431085	0.302207	0.194962	0.194454	0.17572	0.812712	0.268784	0.295134	13.96868	0.3024303
6170	-38222.48	-38310.32	87.84933	18.44652	9.332061	5.670651	27.48925	5.80588	5.80588	0.0887931	0.376388	0.267935	0.500181	0.246391	0.426052	0.280352	0.0808311	1.69177	0.174515	0.09434187	0.03640038	0.0579415	4.45854	3.29524	2.51872	2.58524	2.85549	1.3845	2.22191	1.87916	1.91155	2.69511	-5.869039	0.003357641	0.00452553	0.00248059	0.00234772	0.00287905	0.00134764	0.00610517	0.00184618	0.00211783	0.00304399	0.00258592	0.00194235	0.00239197	0.00182975	0.00319399	0.00539728	0.00292797	0.000713766	0.00270477	0.00309478	0.00234645	0.00620063	0.00256805	0.00950608	0.000841965	0.00679009	0.00365366	0.00188283	0.00244872	0.00423006	0.00182558	0.00440572	0.00195643	0.00259181	0.00118046	0.00185317	0.0051185	0.00216813	0.00135068	0.00193991	0.00511206	0.000876334	0.00544105	0.0012834	0.00300404	0.00654481	0.000736598	0.00324745	0.00373947	0.00673626	0.00190982	1	0.216085	0.417996	0.29054	0.201241	0.176839	0.155115	0.939148	0.222864	0.269133	27.48925	0.3858348
6180	-38244.04	-38310.46	66.41272	4.898354	3.457565	2.324944	12.1138	2.427847	2.427847	0.0617985	0.388937	0.200089	0.472439	0.260272	0.076859	0.571918	0.118762	1.43195	0.351605	0.267853	0.03022323	0.2376297	4.74047	3.17557	2.13431	2.45176	3.01127	0.950138	2.46321	1.81779	1.91759	2.67887	-4.991376	0.008076039	0.0100612	0.00355036	0.00507962	0.0050861	0.00236609	0.0105337	0.00332488	0.0062579	0.00612794	0.00831686	0.00670847	0.0041439	0.00644119	0.00420689	0.00931235	0.00707133	0.00435353	0.0183945	0.00769065	0.00379681	0.0131586	0.00466165	0.0152228	0.00355883	0.0102309	0.0128569	0.012659	0.0115444	0.00564428	0.00520192	0.0169345	0.00494749	0.00393119	0.014093	0.0109249	0.00245998	0.00251991	0.00220726	0.00274371	0.0195583	0.00235212	0.00492127	0.0135409	0.0082841	0.00536578	0.00193376	0.00719592	0.00495111	0.0155997	0.00399929	1	0.243458	0.519599	0.345913	0.198685	0.236914	0.187535	1.00834	0.2988	0.280426	12.1138	0.1128352
6190	-38221.95	-38306.87	84.91575	10.23759	6.121388	3.846444	20.74815	3.967004	3.967004	0.0289514	0.380847	0.248623	0.191736	0.118147	0.164986	0.334762	0.125815	1.68825	0.165119	0.1449835	0.03976419	0.1052193	3.94913	3.01474	2.45895	2.43416	2.88619	1.5783	2.01877	2.25848	1.44822	2.83669	-5.616555	0.004322018	0.00644845	0.00207201	0.00282392	0.00342236	0.00195092	0.0126645	0.00254447	0.00345436	0.00560288	0.00432095	0.00199584	0.00341554	0.00570077	0.00309525	0.00652857	0.00425041	0.00245988	0.00663514	0.00482301	0.00283585	0.009961	0.00388169	0.0176783	0.00156315	0.0107592	0.00628263	0.00280803	0.0053804	0.00253683	0.0018766	0.00427674	0.00421872	0.00231871	0.00361048	0.00154184	0.00476232	0.00124769	0.00097102	0.00156157	0.00512377	0.00158837	0.00167893	0.00348919	0.00635462	0.00183386	0.00374592	0.00546036	0.00433344	0.00346021	0.00297814	1	0.248145	0.475453	0.306488	0.22738	0.162147	0.174022	1.15375	0.32062	0.273544	20.74815	0.2742671
6200	-38272.64	-38316.36	43.72321	1.929301	1.248901	0.7476154	3.224795	0.7489612	0.7489612	0.0261379	0.644384	0.229647	0.4478	0.268258	3.77019	0.399583	0.0601517	0.809429	0.234087	0.7430084	0.2669893	0.4760191	3.75106	3.35708	2.37002	2.55375	2.67292	1.95281	2.13386	2.09727	1.3274	2.73031	-4.068072	0.0203322	0.0230136	0.0139837	0.00954934	0.0355087	0.00759605	0.0538614	0.0153977	0.01704	0.0132646	0.018084	0.0132052	0.0158773	0.0162368	0.01214	0.0468137	0.0188068	0.0149561	0.0417036	0.0247655	0.0141349	0.0320001	0.0164593	0.0314751	0.00396988	0.0195409	0.0293125	0.0258869	0.0339785	0.0281832	0.0238133	0.0196025	0.0235594	0.0114949	0.0187131	0.00930486	0.0224359	0.00570882	0.00523581	0.0112757	0.0286584	0.00486813	0.00566674	0.0213315	0.0221203	0.01718	0.011504	0.0439393	0.0189614	0.0189526	0.0189718	1	0.241496	0.518187	0.364008	0.231048	0.13941	0.1696	0.963018	0.345441	0.2843	3.224795	0.3593355
6210	-38218.18	-38316.04	97.85418	18.10792	8.51393	5.351377	22.65981	5.426439	5.426439	0.0207802	0.382569	0.1497	0.393899	0.244826	0.276561	0.242211	0.0672517	0.775001	0.105871	0.2255739	0.1152898	0.1102841	3.1983	3.39037	2.40476	2.31002	3.06817	1.77893	2.54192	2.22957	2.09557	2.63974	-5.980525	0.003003423	0.00284907	0.00166535	0.00128953	0.00478696	0.00137806	0.00642777	0.00090399	0.00225247	0.00297681	0.00228178	0.00128715	0.00136677	0.00262636	0.00188629	0.0060975	0.00291827	0.00155091	0.00312591	0.00296297	0.00216553	0.00431699	0.00137734	0.00518177	0.00107983	0.0041146	0.00315443	0.00453256	0.00201789	0.00502778	0.0030431	0.00169876	0.00242386	0.00238613	0.00413655	0.00187188	0.0068242	0.00121101	0.000790646	0.00217206	0.00341744	0.000612289	0.001307	0.00446469	0.00348902	0.00340867	0.00113541	0.00380476	0.00532818	0.00281483	0.00247433	1	0.270045	0.569806	0.330922	0.211521	0.214046	0.195225	1.02028	0.373091	0.288375	22.65981	0.5110956
6220	-38215.21	-38323.84	108.6377	12.41027	10.01036	4.702057	23.25409	5.784735	5.784735	0.0970258	0.529845	0.184879	0.517158	0.165324	0.750787	0.415096	0.0505115	0.839984	0.174869	0.1939371	0.09783287	0.09610426	2.61642	3.32875	2.09462	2.58314	2.2483	2.0445	2.21868	1.70841	2.04784	3.07325	-6.090739	0.002689992	0.00206818	0.00156415	0.0010723	0.00269676	0.00148055	0.00475123	0.0015896	0.00216076	0.00136574	0.0028565	0.00192729	0.00226238	0.00124377	0.00232651	0.00429148	0.00291619	0.00141821	0.00366013	0.00276584	0.00210098	0.00342545	0.00135738	0.00703685	0.000928284	0.00392686	0.0043355	0.00518134	0.00406659	0.00310638	0.00387647	0.00172499	0.00399451	0.00213943	0.000949154	0.0024289	0.00120126	0.00111408	0.00224188	0.00104865	0.00396478	0.000993685	0.00100658	0.00181422	0.00372065	0.00173314	0.00440032	0.0057895	0.00207621	0.00179334	0.00298852	1	0.263534	0.559337	0.346307	0.225922	0.201117	0.21023	1.01805	0.371284	0.340344	23.25409	0.5044566
6230	-38229.57	-38322.4	92.82945	11.8168	8.092678	4.295054	20.6431	4.804319	4.804319	0.00694215	0.444235	0.221963	0.274021	0.602806	0.391403	2.04159	0.0822133	0.878484	0.120743	0.2115171	0.06159568	0.1499214	2.8062	3.27503	2.25815	3.10417	2.29954	2.30697	2.82176	2.08398	1.465	3.501	-5.866917	0.003364774	0.00193723	0.000993247	0.00100443	0.00187166	0.00119135	0.00620538	0.00243547	0.00148729	0.00252079	0.00313754	0.00261985	0.00313853	0.00230064	0.00188152	0.00755608	0.00338317	0.00112828	0.00331997	0.0035784	0.00226885	0.00431911	0.00176481	0.0115072	0.0014605	0.00548647	0.00427081	0.00304107	0.00431921	0.00333647	0.00270099	0.00174481	0.00473653	0.00233096	0.000949517	0.00450848	0.00320271	0.00100631	0.00112692	0.000695627	0.00419958	0.00369727	0.00120923	0.00145096	0.00330413	0.00694164	0.00660397	0.0045927	0.00428128	0.00233849	0.00457058	1	0.276259	0.523891	0.359968	0.232676	0.221347	0.207296	1.08551	0.343303	0.317008	20.6431	0.291209
6240	-38252.65	-38310.19	57.54202	2.411506	1.493472	0.8267018	3.83381	0.8864897	0.8864897	0.0167858	0.348789	0.194445	0.571174	0.406293	0.40754	0.418857	0.0886031	0.586455	0.139784	0.7730775	0.1031175	0.6699601	4.40069	3.07517	2.3851	2.82632	2.4868	1.4666	2.05881	2.22439	0.98915	3.154	-4.26974	0.01661885	0.0111871	0.00551862	0.00597425	0.0132395	0.0108323	0.0364726	0.0116793	0.0106134	0.00827244	0.0122723	0.00838403	0.0084784	0.0093746	0.00589737	0.0289012	0.0175154	0.00716864	0.0225889	0.0126305	0.0108518	0.0243513	0.011505	0.0365415	0.00359832	0.0192462	0.020677	0.0231609	0.0168044	0.0219282	0.00943527	0.0257985	0.0189837	0.011491	0.00464524	0.0149751	0.0104215	0.0101894	0.0205919	0.00555616	0.0269778	0.00755772	0.0114482	0.0135201	0.0263357	0.00495719	0.012093	0.0171353	0.0267482	0.0117858	0.0152421	1	0.304294	0.583383	0.384927	0.263988	0.17104	0.214474	1.13487	0.429198	0.332749	3.83381	0.1333857
6250	-38250.25	-38299.45	49.20516	3.005531	2.033424	0.9448596	4.623591	0.9951301	0.9951301	0.0265055	0.46935	0.223608	0.595882	0.0617807	0.420866	0.854832	0.099397	0.51036	0.211408	1.138416	0.4455153	0.6929006	4.27754	3.74676	2.26204	2.24275	2.41848	1.80604	2.80479	2.24278	1.1579	3.20239	-4.395398	0.01465644	0.030684	0.0113313	0.00526059	0.0164011	0.00753447	0.0451754	0.00863063	0.011958	0.0159443	0.0199151	0.0152122	0.00643805	0.0117658	0.0155896	0.0317045	0.0154081	0.00556448	0.0222178	0.013977	0.0104907	0.0175684	0.0074546	0.0381656	0.00395875	0.022193	0.0199669	0.0136256	0.0190124	0.0153174	0.0128361	0.00767074	0.0296839	0.00924896	0.00696827	0.00465859	0.00543822	0.0104951	0.00637507	0.00354932	0.0187868	0.00410762	0.0126508	0.0158143	0.0213108	0.00642684	0.0074099	0.0120111	0.0322696	0.00710907	0.0122269	1	0.261318	0.489254	0.336685	0.206156	0.185151	0.171802	1.01976	0.366446	0.301905	4.623591	0.3913467
6260	-38232.32	-38294.18	61.86313	6.076926	3.616908	1.452713	7.637091	1.61136	1.61136	0.09223	0.490471	0.191896	0.488756	0.192138	0.727902	0.311478	0.109734	0.86299	0.12586	0.3833122	0.08707485	0.2962373	4.30616	3.58711	2.16772	2.53009	2.656	1.60596	2.72756	2.12282	1.56307	3.15967	-4.686486	0.01095495	0.0136447	0.00783513	0.00417758	0.0141064	0.00687951	0.0238554	0.00591394	0.00999176	0.0109602	0.0126483	0.0111718	0.00832722	0.00982347	0.00755307	0.0197691	0.00899868	0.0076014	0.0236362	0.00915844	0.00565589	0.0113763	0.00518886	0.0227928	0.00362401	0.0145528	0.0107845	0.0100832	0.00682624	0.0156848	0.00620339	0.00540388	0.00828898	0.00481592	0.00484091	0.00824935	0.00571421	0.00640557	0.00315425	0.00787109	0.0129014	0.00444858	0.00307837	0.00824205	0.00961394	0.00282277	0.00924389	0.0157378	0.0305418	0.0055592	0.00660947	1	0.233661	0.440452	0.316195	0.191726	0.177961	0.153418	0.927901	0.249634	0.247415	7.637091	0.2271643
6270	-38235.83	-38296.23	60.39488	6.614503	6.453164	2.521993	13.18041	2.550313	2.550313	0.114601	0.555989	0.226417	0.348262	0.114202	1.10963	0.596866	0.0678131	1.43395	0.080966	0.2802444	0.1390108	0.1412336	3.76305	3.67861	2.20959	3.61913	2.60279	1.59735	2.65451	2.18353	1.50597	3.18291	-5.033236	0.007744958	0.00790556	0.0040017	0.00388679	0.00524815	0.00265583	0.0127749	0.00462449	0.00541477	0.00345145	0.0138445	0.00585109	0.00422572	0.00364803	0.00447185	0.0129377	0.00619749	0.00196828	0.00783202	0.00431134	0.00230292	0.00584803	0.0031063	0.0137824	0.00165456	0.00834359	0.0101714	0.00622442	0.0184416	0.00625149	0.00474895	0.0142636	0.0134176	0.00429853	0.00573316	0.00306857	0.00214845	0.00721329	0.012614	0.00417421	0.0195753	0.013762	0.00391181	0.00277103	0.00794667	0.0032462	0.00266835	0.0149725	0.00602395	0.00760369	0.00598971	1	0.199979	0.420826	0.278324	0.197931	0.148735	0.152003	0.739476	0.259846	0.269349	13.18041	0.4960341
6280	-38270.65	-38316.03	45.37505	3.1995	2.221893	1.084554	6.466615	1.183497	1.183497	0.0965093	0.463772	0.179148	0.381329	0.154858	0.572234	0.402366	0.0113224	0.681167	0.100338	0.5060114	0.2106792	0.2953322	3.84457	3.98473	2.07328	2.54978	2.86333	1.75706	2.37338	2.02252	1.85473	3.25393	-4.23156	0.01726563	0.0150662	0.0063215	0.00614484	0.0180805	0.00913185	0.0358982	0.0118472	0.020745	0.011319	0.0116992	0.00976773	0.00981823	0.0129972	0.0111559	0.0270036	0.0144567	0.00875435	0.0149093	0.0149046	0.00947176	0.016095	0.0057339	0.0301994	0.00457195	0.0165587	0.0236026	0.0226966	0.0232047	0.0123746	0.0374357	0.0219365	0.0133006	0.00909587	0.0135735	0.00379475	0.02258	0.0141861	0.00704238	0.0053668	0.0326438	0.00587024	0.0157951	0.00879638	0.0135125	0.00857831	0.0196575	0.0231118	0.0170209	0.024333	0.0103056	1	0.195004	0.387492	0.296003	0.204903	0.170909	0.150465	0.796442	0.218894	0.202086	6.466615	0.4163527
6290	-38241.79	-38303.52	61.72821	4.348573	3.544129	1.573235	9.538161	1.610112	1.610112	0.0135235	0.375642	0.207748	0.471037	0.141493	0.326079	0.329296	0.0267309	1.32255	0.164517	0.3515357	0.1063232	0.2452125	2.99318	3.44496	2.4146	2.49275	2.63848	1.57631	2.13345	1.95912	1.59841	3.33014	-4.889679	0.008940561	0.0129051	0.00802564	0.00496757	0.00962954	0.00451472	0.0251456	0.00490955	0.00718115	0.00841689	0.00779121	0.00474829	0.0089792	0.00800641	0.00627706	0.0245078	0.0088701	0.001543	0.00892854	0.00859004	0.00611374	0.0133741	0.00495509	0.0192527	0.00504638	0.0172766	0.0145932	0.0411493	0.00962232	0.00869657	0.00896418	0.0058329	0.0131116	0.00992388	0.0110978	0.0059058	0.00718287	0.00718234	0.00345682	0.00822892	0.0160209	0.00479395	0.0144688	0.00902604	0.0116067	0.00813928	0.00579149	0.0104078	0.00523656	0.0165834	0.00508529	1	0.224076	0.475929	0.281117	0.207935	0.123806	0.17542	0.859231	0.284414	0.263188	9.538161	0.3024534
6300	-38208.42	-38296.17	87.74667	12.43895	9.075288	4.391507	29.77094	4.743954	4.743954	0.062762	0.341833	0.185981	0.36117	0.206697	0.304586	0.516204	0.0609626	2.13444	0.0835426	0.1525524	0.02825193	0.1243004	4.15538	3.55058	2.14445	2.34814	2.39033	2.09412	2.53886	1.87876	1.51494	2.76813	-5.778298	0.003676567	0.008343	0.00419277	0.00232874	0.00339626	0.00132113	0.00885216	0.00162271	0.00306987	0.0022111	0.00272806	0.00164353	0.0022232	0.00341507	0.00192777	0.00831976	0.00384291	0.000800998	0.0021197	0.00411958	0.00252639	0.00536668	0.00216173	0.015656	0.00152521	0.0108274	0.0048764	0.00346062	0.00334835	0.00257756	0.00168585	0.00244751	0.00370186	0.00343429	0.00161858	0.00122265	0.00321972	0.00201347	0.00229549	0.00120635	0.00362082	0.00158609	0.00358158	0.0020691	0.00418708	0.00165399	0.00940861	0.00204035	0.00246117	0.00236141	0.00147526	1	0.216398	0.500014	0.292741	0.205207	0.170392	0.18778	0.884632	0.322855	0.252114	29.77094	0.185195
6310	-38221.69	-38304.32	82.62362	15.15419	7.04703	4.428285	26.32439	4.581228	4.581228	0.0868405	0.346614	0.255474	0.336981	0.274454	0.146245	0.148763	0.0486921	2.2237	0.211516	0.1643506	0.0819393	0.08241135	2.59586	3.64882	2.77699	2.40182	2.93113	2.06578	3.152	2.43069	1.53812	3.11747	-5.756779	0.00375654	0.00721971	0.00368594	0.00218162	0.00359057	0.00253994	0.0074508	0.00190632	0.00170806	0.00219465	0.00335673	0.00299488	0.00225979	0.00296166	0.0032774	0.00594724	0.00327453	0.00394006	0.0121909	0.00525505	0.00378101	0.00703135	0.00288408	0.0129971	0.00109919	0.00794512	0.00437301	0.00693372	0.0026213	0.00351377	0.00434909	0.00271942	0.00326429	0.00179498	0.0033906	0.00346903	0.00120217	0.00319384	0.0015803	0.00486333	0.00860211	0.00200421	0.0017443	0.00272166	0.00365244	0.00125529	0.00142511	0.00308286	0.00580702	0.0030331	0.00207757	1	0.218855	0.40859	0.29637	0.197969	0.128923	0.157481	0.721594	0.285739	0.24627	26.32439	0.4985639
6320	-38229.8	-38309.15	79.35475	9.885287	7.729653	4.22148	23.14431	4.420529	4.420529	0.0718704	0.371962	0.193896	0.244204	0.17091	0.814611	0.558964	0.10342	0.6756	0.180029	0.2216205	0.05293353	0.1686869	3.60173	3.12271	2.50538	2.42659	2.38951	2.66612	1.71667	1.79379	1.48872	2.59607	-5.622353	0.004297033	0.00573429	0.00248751	0.00288195	0.00316039	0.00155542	0.00761503	0.0028352	0.0027312	0.00347036	0.00582332	0.00632997	0.00215251	0.00217479	0.00223321	0.00433111	0.00265589	0.00328832	0.0133032	0.00293979	0.00243496	0.00669674	0.00260782	0.0159993	0.00101324	0.0110892	0.00666184	0.00261504	0.00634173	0.00292222	0.00238994	0.00645919	0.00268863	0.00184437	0.00354946	0.00378834	0.00106425	0.00203226	0.00517498	0.0019097	0.0117909	0.00229497	0.00351941	0.00309057	0.00293111	0.00123915	0.00746606	0.00397295	0.0064195	0.00574675	0.00211966	1	0.224657	0.490018	0.290253	0.201465	0.211343	0.15498	0.897879	0.2695	0.257643	23.14431	0.2388477
