Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	birth	death	diversification	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	ln_mean	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	root_age	turnover
9650	-38263.52	-38292.48	28.95973	2.749368	0.7905261	0.6347582	3.479113	0.638424	0.638424	0.0279162	0.462795	0.210546	0.238586	0.192969	0.0686974	1.75633	0.0951858	1.21399	0.19399	1.062996	0.6005119	0.462484	3.44379	3.75158	2.26139	2.40337	2.29522	1.8927	2.03248	1.82212	1.71074	3.14207	-3.827856	0.02585288	0.0375115	0.0188183	0.0148189	0.0236405	0.0140173	0.0898032	0.0195183	0.0182939	0.0158709	0.0155209	0.0121225	0.0163502	0.0144615	0.0118718	0.0614295	0.0301776	0.015946	0.0920039	0.0351582	0.0239318	0.0550327	0.0226572	0.0517656	0.00844383	0.0277752	0.0234094	0.070478	0.015894	0.0715384	0.0377967	0.0537509	0.0301696	0.0155466	0.0168921	0.0185485	0.0281678	0.0371764	0.00729774	0.0113164	0.00825183	0.031476	0.0191032	0.0128257	0.050895	0.0409231	0.0255999	0.0219745	0.00766409	0.0140275	0.0229393	1	0.233369	0.493442	0.310471	0.193987	0.130042	0.174274	0.92846	0.285842	0.242801	3.479113	0.564924
9660	-38272.67	-38312.93	40.26249	1.975367	0.9949407	0.6303176	3.715373	0.6629091	0.6629091	0.00934962	0.440221	0.19269	0.323703	0.316256	0.342362	0.699739	0.0781899	0.846607	0.118732	1.544471	1.145617	0.3988536	3.45127	3.02336	2.42932	2.677	2.83102	2.5111	1.86051	2.00184	1.7835	2.75382	-3.946677	0.02295649	0.0506016	0.028201	0.0231115	0.0128751	0.00648588	0.0574001	0.0122444	0.0139405	0.0161935	0.00984827	0.0133799	0.0106814	0.0137122	0.00898141	0.054451	0.0296451	0.0126769	0.0423258	0.0239258	0.0169981	0.0573115	0.0218003	0.0537758	0.00778305	0.0506912	0.0250948	0.0278553	0.0219856	0.0196766	0.0105574	0.011737	0.0295037	0.0206271	0.0160314	0.0106235	0.0230585	0.0380696	0.0245399	0.0231921	0.0275608	0.00891439	0.0119943	0.00867666	0.0592567	0.0226952	0.0133787	0.0128571	0.0217829	0.0306308	0.0113086	1	0.273044	0.473766	0.363654	0.204325	0.152741	0.221856	0.941157	0.312266	0.261667	3.715373	0.7417538
9670	-38256.46	-38309.88	53.42194	2.635965	1.5325	1.060232	5.564806	1.130666	1.130666	0.000843837	0.509991	0.232647	0.405869	0.33657	5.92133	0.535918	0.121534	0.968314	0.124507	0.5706908	0.22655	0.3441408	2.06209	3.48303	2.2546	3.09246	2.53299	2.32461	2.62345	1.76738	1.42601	3.16035	-4.266513	0.01667256	0.0224535	0.00971005	0.00779785	0.0121883	0.00667189	0.0361566	0.0072555	0.00906427	0.029544	0.0126081	0.00707592	0.0114674	0.0215798	0.00845852	0.0330094	0.0180823	0.00747398	0.0344581	0.0174662	0.0119594	0.0342266	0.012116	0.0363876	0.00540819	0.0210177	0.021619	0.0192011	0.0214938	0.0163026	0.0107764	0.0186761	0.017888	0.0123008	0.016115	0.00496699	0.0119291	0.0245139	0.00990069	0.0064667	0.00687816	0.0140134	0.0108574	0.00648587	0.0309696	0.0134771	0.00995914	0.00620717	0.0121681	0.00956858	0.00670519	1	0.239198	0.49768	0.321781	0.21824	0.136046	0.170381	1.15951	0.30523	0.282779	5.564806	0.396975
9680	-38246.58	-38298.41	51.83138	3.066348	1.209598	0.9091244	5.396403	0.9473367	0.9473367	0.00109576	0.496937	0.257699	0.860109	0.218735	0.837159	1.06786	0.111671	1.40922	0.175506	0.8050732	0.3770938	0.4279794	3.09735	3.67037	2.35456	3.17653	3.07367	1.99881	2.49174	2.02416	1.8621	3.79228	-4.464574	0.01367684	0.0269789	0.0153902	0.00831822	0.0106614	0.00918129	0.0369995	0.00829649	0.0127339	0.0121497	0.00838636	0.00674914	0.0101956	0.0106168	0.00711942	0.0332605	0.022836	0.00742695	0.0223283	0.0192927	0.01324	0.0636905	0.0198588	0.0401425	0.00387904	0.0193018	0.0206034	0.0139546	0.0151607	0.0206324	0.00764668	0.0254428	0.0137171	0.0127013	0.00963359	0.00760796	0.0106642	0.0204796	0.0128375	0.00787448	0.00613602	0.0103159	0.00716002	0.00654365	0.0282075	0.0126267	0.0113471	0.008537	0.00702234	0.011791	0.00852414	1	0.230146	0.500332	0.304162	0.232639	0.178663	0.189215	1.01775	0.377944	0.311049	5.396403	0.4683969
9690	-38252.14	-38310.58	58.43603	3.247582	1.316535	0.8579635	5.849708	1.078553	1.078553	0.000916444	0.509923	0.217019	0.641878	0.232829	7.33116	0.338551	0.100384	1.73286	0.163136	0.6644448	0.2551981	0.4092467	3.47561	3.84605	2.35107	2.16631	2.63323	2.11197	1.6731	1.77355	2.17963	2.72135	-4.252196	0.01691298	0.0145385	0.00930177	0.00502445	0.0150193	0.0100604	0.0212841	0.00629763	0.0109394	0.0104635	0.0102089	0.0124864	0.00902667	0.0139985	0.00848545	0.0181067	0.0164482	0.00741032	0.0335748	0.0166399	0.0161904	0.0292067	0.0171082	0.0286204	0.0044322	0.0159375	0.0171195	0.0282807	0.0127404	0.0177394	0.0162261	0.014885	0.0143721	0.00750413	0.00694162	0.0074918	0.0110628	0.0498157	0.00865726	0.00803212	0.00713567	0.0166693	0.0102991	0.019623	0.0208594	0.0140567	0.0163603	0.00688737	0.00821607	0.0233971	0.0100143	1	0.262146	0.540426	0.325026	0.223192	0.146926	0.183525	1.12871	0.307547	0.306613	5.849708	0.3840772
9700	-38255.96	-38304.15	48.19854	1.963215	0.9591025	0.6425923	3.61028	0.6829433	0.6829433	0.00804719	0.481413	0.219075	0.273268	0.23202	17.3174	0.852197	0.120576	0.7516	0.157053	0.8062225	0.2151422	0.5910803	3.57165	3.042	2.46664	2.29804	2.7589	1.70865	2.39385	1.92242	1.66419	2.89506	-4.136646	0.01898467	0.0425877	0.0179863	0.0131296	0.0153217	0.0078492	0.0368189	0.0095252	0.0128376	0.0153853	0.0103613	0.0086408	0.0145549	0.013646	0.0109043	0.0260508	0.0178948	0.00322645	0.0143959	0.0222946	0.019201	0.0474225	0.0223901	0.0376191	0.00353255	0.0181017	0.0254124	0.0175146	0.0213925	0.0202563	0.017407	0.0248271	0.0139155	0.0189936	0.0181193	0.00670129	0.0117525	0.0550611	0.00859777	0.0216587	0.00788912	0.00635174	0.0122125	0.00942766	0.0216158	0.021207	0.0248389	0.00999595	0.0558847	0.013843	0.00886838	1	0.273408	0.577217	0.361866	0.251161	0.221079	0.214952	1.39321	0.310991	0.339635	3.61028	0.2668521
9710	-38262.46	-38314.39	51.92873	2.915682	1.205205	0.728655	3.636987	0.7399878	0.7399878	0.0037911	0.304055	0.291878	0.475601	0.175953	20.0263	1.03145	0.0879335	2.44442	0.22647	0.7276536	0.1759188	0.5517348	3.03636	2.84578	2.30868	2.40123	2.84492	1.60635	2.44342	1.86304	1.41528	3.15587	-4.040062	0.02090975	0.0226368	0.00821033	0.0111208	0.0122	0.00770203	0.0411255	0.00707514	0.0165781	0.0150881	0.0086109	0.0124687	0.00813586	0.0139803	0.0053685	0.0352113	0.0177452	0.00648713	0.0294883	0.0234943	0.0120186	0.0241103	0.0120704	0.0263616	0.00461416	0.017641	0.0172517	0.0261628	0.0145187	0.0263939	0.0227432	0.0209902	0.022065	0.0120223	0.0212208	0.00804635	0.0217228	0.03204	0.00869109	0.0111578	0.0105983	0.0153592	0.018963	0.0124469	0.0235983	0.0106394	0.0301607	0.0240168	0.0265302	0.0478133	0.0130068	1	0.275365	0.574668	0.343697	0.236521	0.215318	0.199818	1.22677	0.356615	0.317876	3.636987	0.2417617
9720	-38240.76	-38306.64	65.88234	3.76482	1.744599	1.131419	6.208622	1.219536	1.219536	0.0012606	0.345113	0.206472	0.457535	0.106384	2.4884	0.936427	0.10346	0.531333	0.185086	0.5071959	0.08362082	0.4235751	2.85582	3.4098	2.11824	2.70203	2.39697	1.29289	2.11407	1.82893	1.16546	2.85295	-4.775214	0.01002482	0.0151358	0.0103509	0.00638598	0.00821277	0.00423914	0.0174009	0.0119461	0.0119865	0.0110796	0.00649835	0.00608993	0.00673419	0.0115559	0.00686022	0.0151088	0.0112914	0.00397867	0.0181681	0.02111	0.0155204	0.0206231	0.0106422	0.0315348	0.0025474	0.016088	0.0141277	0.00919172	0.0147443	0.00691262	0.00868595	0.00781761	0.00965873	0.00941346	0.00756865	0.00386324	0.0178515	0.0270839	0.0077494	0.00341777	0.00766528	0.00641696	0.0125326	0.0174265	0.0156315	0.0192604	0.00511542	0.0152174	0.0184725	0.00471079	0.0109375	1	0.273379	0.571817	0.344975	0.214354	0.18936	0.227055	1.05455	0.322313	0.320303	6.208622	0.1648689
9730	-38265.91	-38314.61	48.69577	2.494596	1.60581	0.8542197	4.75881	0.8993595	0.8993595	0.0345614	0.354737	0.298234	0.258191	0.197163	2.84355	0.150767	0.103268	0.569737	0.0982427	0.9651939	0.1392817	0.8259122	3.64221	3.16569	2.08371	2.36317	2.44948	2.74685	2.08377	2.61015	1.45253	2.75012	-4.174706	0.01827569	0.023976	0.0111046	0.00847549	0.0180246	0.00868236	0.0341774	0.0121832	0.0134412	0.0174735	0.0118545	0.0104593	0.00944098	0.0264846	0.0107369	0.0297384	0.0169473	0.0095521	0.0316455	0.018944	0.0139459	0.0356083	0.0150833	0.0316763	0.00597469	0.0229444	0.0276389	0.0202503	0.0231127	0.0161882	0.0115328	0.0116725	0.0183409	0.0137821	0.0287261	0.00893927	0.00877665	0.036393	0.0142383	0.0108589	0.0060966	0.00695074	0.0133248	0.0100521	0.0189822	0.01923	0.011191	0.0605462	0.0152321	0.0289903	0.0165928	1	0.231327	0.441973	0.268987	0.19283	0.139522	0.166366	1.00978	0.281091	0.229806	4.75881	0.1443044
9740	-38259	-38310.39	51.39377	4.262939	1.915127	1.016195	5.582324	1.044965	1.044965	0.0234738	0.623749	0.206607	0.570416	0.227367	0.548492	0.290511	0.0977527	1.52993	0.124298	0.6670344	0.159979	0.5070553	3.30441	3.26857	2.38181	2.64473	2.37357	1.72792	2.07577	1.70371	1.56485	2.56476	-4.585219	0.01212245	0.0121998	0.00869782	0.00304805	0.0124004	0.00752336	0.0296834	0.0083478	0.0102771	0.00983001	0.0154844	0.0103253	0.0115097	0.00889729	0.010349	0.0247835	0.0157153	0.00233221	0.0143985	0.0199318	0.0137672	0.040621	0.0182999	0.0276932	0.00398161	0.0128428	0.014872	0.0210795	0.00934544	0.0353725	0.00678958	0.00974111	0.0114117	0.0114596	0.0055115	0.0110427	0.00390869	0.0309342	0.0101853	0.0223031	0.00626318	0.00510167	0.0281457	0.0155325	0.0139283	0.0111536	0.00292851	0.0127635	0.0202592	0.0038726	0.0153995	1	0.235328	0.459134	0.329576	0.204809	0.127128	0.193623	0.936269	0.277462	0.288153	5.582324	0.2398362
9750	-38246.3	-38299.43	53.13033	3.938463	2.267183	1.112539	5.68403	1.145493	1.145493	0.0248146	0.432434	0.201312	0.335508	0.314364	0.312263	0.303229	0.0397767	0.864195	0.288388	0.5803063	0.04931097	0.5309953	3.69028	3.72032	1.97767	2.41013	2.67909	1.92841	2.08115	2.07415	2.06159	3.01979	-4.504719	0.01313866	0.0198217	0.00801637	0.00479273	0.0115019	0.00433583	0.028784	0.00830123	0.0154592	0.0148022	0.0131101	0.01054	0.00944551	0.0130411	0.00741622	0.0174884	0.0148928	0.00983601	0.0366791	0.0275907	0.0174329	0.0256987	0.0111596	0.024657	0.00291474	0.011648	0.0142002	0.0110486	0.017947	0.0243947	0.00842574	0.00686276	0.0319153	0.00990151	0.0105401	0.00348914	0.0180333	0.03572	0.0117831	0.00680268	0.00918911	0.00963187	0.00905831	0.00327668	0.0223032	0.00722086	0.0166071	0.0137185	0.00903625	0.00895633	0.0094422	1	0.23419	0.494979	0.327541	0.204809	0.167081	0.17505	0.89579	0.338106	0.288107	5.68403	0.08497404
9760	-38275.8	-38313.13	37.32481	2.97446	1.56968	0.7095631	4.216572	0.7355499	0.7355499	0.0298634	0.590339	0.219526	0.25532	0.230216	0.346078	1.19091	0.0127889	1.43564	0.122175	0.8972421	0.4130372	0.4842049	2.22069	3.18695	2.3229	2.87062	2.88912	1.79364	3.05341	2.10812	2.27222	2.68206	-3.868505	0.02482304	0.0196725	0.0123467	0.0072488	0.0373038	0.0264237	0.0457244	0.0141739	0.0164599	0.020622	0.0298703	0.0276909	0.0129792	0.0164109	0.0110236	0.0319416	0.0260386	0.0199531	0.0671672	0.027371	0.0205006	0.0267584	0.0092659	0.0655088	0.00878664	0.0469073	0.0206716	0.0190732	0.0139101	0.0381293	0.0336901	0.00671239	0.036934	0.0121561	0.0122657	0.0102649	0.00639232	0.0556694	0.0229727	0.0151831	0.00906145	0.0139445	0.0241055	0.0122011	0.0192821	0.0110763	0.0173941	0.01392	0.0332565	0.0180405	0.0134477	1	0.2127	0.417612	0.320451	0.204074	0.141996	0.142424	0.75329	0.285889	0.267697	4.216572	0.4603409
9770	-38268.49	-38301.64	33.14845	2.206784	1.492623	0.6932835	4.273658	0.728697	0.728697	0.0500693	0.405191	0.340972	0.329292	0.363351	0.366628	0.562234	0.102664	1.57984	0.193231	0.6433545	0.174731	0.4686235	4.28048	3.80419	2.85016	2.33397	2.62231	1.20429	2.10098	2.18189	1.45015	3.18437	-3.763738	0.02756481	0.0260779	0.0110195	0.0125794	0.0187514	0.01229	0.0374426	0.0296722	0.0352667	0.0268339	0.0462135	0.0343995	0.016208	0.0263652	0.0168025	0.0355987	0.0263228	0.0110862	0.053799	0.0180919	0.0129807	0.0335007	0.0168962	0.0477964	0.00463427	0.0227958	0.0259603	0.018521	0.0435326	0.0239223	0.0114044	0.0250762	0.0321543	0.0118349	0.0114835	0.00893053	0.0182383	0.0705419	0.0270926	0.00830709	0.01527	0.00859627	0.0233232	0.0266756	0.0269421	0.00813325	0.0148291	0.0178967	0.0197415	0.0426384	0.015625	1	0.204496	0.449268	0.281267	0.189097	0.160228	0.145752	0.873087	0.264327	0.264133	4.273658	0.2715937
9780	-38248.59	-38298.81	50.21795	3.313849	1.823917	0.8801263	4.769742	0.9476171	0.9476171	0.00996682	0.41289	0.327982	0.426179	0.280242	0.544467	0.466903	0.0856819	0.609679	0.157889	0.8427025	0.3792317	0.4634709	4.69665	3.25575	2.12318	2.53273	2.59978	1.52112	2.32564	2.01075	1.77927	3.46387	-4.136656	0.01898447	0.0191904	0.0118481	0.00641945	0.01145	0.00786115	0.0389878	0.00833389	0.0132894	0.00728824	0.0188848	0.0150705	0.00836227	0.00964457	0.0216365	0.0349606	0.0174974	0.00628382	0.0330367	0.0157954	0.00824155	0.0195402	0.0096807	0.0230929	0.00408712	0.0134827	0.0178353	0.0243933	0.0146426	0.0261904	0.0121881	0.0128602	0.014895	0.00647921	0.00338185	0.0271906	0.0138	0.0305925	0.00824555	0.00593904	0.00653889	0.0182857	0.0117771	0.00844144	0.0194487	0.00524401	0.00965378	0.0186228	0.013643	0.00774583	0.0136449	1	0.264355	0.535968	0.31688	0.248933	0.171977	0.174942	1.03656	0.321358	0.319318	4.769742	0.4500184
9790	-38254.06	-38306.61	52.55399	3.538332	1.670325	0.8155131	4.887775	0.9878203	0.9878203	0.00295398	0.524538	0.220559	0.311419	0.258004	2.41057	0.594865	0.0746586	1.12552	0.205548	0.5941725	0.1633156	0.4308568	3.39148	3.31877	2.16008	2.55353	2.83626	2.28042	2.07779	2.14799	1.94351	2.99525	-4.486108	0.01338547	0.00892829	0.00649882	0.00570427	0.0117064	0.00486938	0.0255159	0.0084625	0.0133794	0.00583388	0.00951823	0.00688166	0.0113805	0.00862265	0.00920476	0.0242507	0.0132422	0.00425883	0.00994689	0.0122143	0.0104833	0.0197656	0.00906419	0.0240073	0.00436758	0.0171263	0.0143386	0.0205545	0.00935875	0.0296624	0.0175736	0.0198255	0.011173	0.00949564	0.00899854	0.0249181	0.0153151	0.0718939	0.0037735	0.0109558	0.0253725	0.00460661	0.0183278	0.0102615	0.0268395	0.00431411	0.0103396	0.0123756	0.0105082	0.041869	0.0104288	1	0.276206	0.605562	0.399323	0.249544	0.154137	0.188623	1.03017	0.355005	0.316797	4.887775	0.2748623
9800	-38277.22	-38306.59	29.36893	2.187898	1.378272	0.5953881	3.303522	0.6211244	0.6211244	0.0232269	0.477661	0.274185	0.507081	0.305531	15.1351	0.768431	0.011768	0.754724	0.20149	1.312012	0.2379239	1.074088	3.85735	2.99865	2.46855	2.38366	3.65368	1.81169	2.79644	1.94285	1.72293	2.712	-3.92766	0.02339723	0.0646955	0.0312803	0.0200442	0.0246987	0.00879231	0.0904306	0.0168523	0.0180718	0.0283394	0.0223579	0.0176154	0.0144114	0.0211797	0.0226701	0.0885907	0.023654	0.00988642	0.0240134	0.0205026	0.0183647	0.0460449	0.023357	0.0372684	0.00686249	0.0254834	0.0282909	0.0572528	0.0260032	0.0359067	0.0115815	0.0171144	0.0404413	0.019006	0.0168557	0.00892081	0.029212	0.0319725	0.00793338	0.0148613	0.0121704	0.0256724	0.00519703	0.0124904	0.0297145	0.0156548	0.00562871	0.045934	0.0180222	0.0147343	0.017372	1	0.245113	0.460942	0.3336	0.200206	0.162983	0.177448	0.931368	0.280951	0.2739	3.303522	0.1813428
9810	-38260	-38309.21	49.20855	2.149205	2.091862	0.888205	5.702274	0.8927247	0.8927247	0.0634409	0.529141	0.191382	0.468658	0.309051	21.9934	1.06687	0.0836113	0.556066	0.180954	0.7279776	0.3236557	0.4043219	3.45966	2.97799	2.37754	2.41886	3.04236	2.99999	2.51398	2.31579	1.66408	3.20899	-4.290242	0.0162816	0.0354237	0.0224075	0.0120267	0.0120833	0.00717567	0.0398664	0.00940099	0.0144535	0.0109234	0.013908	0.0122552	0.0117594	0.0166343	0.00752671	0.0294397	0.014017	0.00287443	0.012372	0.0163031	0.0133095	0.0192371	0.00640813	0.039122	0.00491678	0.0205456	0.0269432	0.0262431	0.0298246	0.0141957	0.0112624	0.00704532	0.0151514	0.0102346	0.0148446	0.00401017	0.00695052	0.0288822	0.00908946	0.004687	0.0128633	0.0118319	0.0095739	0.0101365	0.0138182	0.0113457	0.0135539	0.017619	0.00635972	0.0103019	0.00810915	1	0.238167	0.450955	0.278165	0.199875	0.191358	0.163637	0.920254	0.318108	0.300664	5.702274	0.4445957
9820	-38270.6	-38319.57	48.97255	2.013025	1.684853	0.5832684	3.906857	0.6148199	0.6148199	0.114033	0.450757	0.227223	0.227759	0.0684441	6.61675	0.331349	0.0175995	1.57133	0.182167	0.8361507	0.2197511	0.6163995	3.83062	3.23651	2.23222	2.68242	1.99045	2.56085	2.96727	1.99158	1.38956	3.07566	-4.006507	0.02162328	0.0388173	0.0230752	0.0156505	0.0144199	0.0141749	0.035346	0.0066342	0.0117286	0.0135571	0.0216646	0.017735	0.0188546	0.00999213	0.0200485	0.0361978	0.014596	0.0146416	0.0381517	0.0170958	0.00987665	0.0185648	0.00821868	0.055299	0.00999455	0.0353156	0.0308794	0.0281849	0.0136068	0.0209507	0.0278336	0.0149552	0.0160128	0.00794172	0.0101675	0.0138	0.013466	0.0602489	0.0205074	0.0195118	0.0135909	0.0179114	0.0158592	0.0290144	0.0150148	0.0205386	0.0136773	0.0265888	0.0136379	0.0214124	0.0122489	1	0.257311	0.494801	0.339775	0.240585	0.191321	0.224073	0.954648	0.365404	0.344305	3.906857	0.2628128
9830	-38242.68	-38295.8	53.11426	2.174719	1.854296	0.6938529	4.746246	0.7111499	0.7111499	0.0267473	0.455272	0.243897	0.327773	0.385104	0.347286	0.268357	0.11105	0.941952	0.205632	1.160362	0.4456642	0.7146978	2.90806	3.07903	2.71476	2.81285	2.69189	1.61792	2.69065	2.1196	1.79845	2.91889	-4.376632	0.01493407	0.0207346	0.0106619	0.0083265	0.0267933	0.011039	0.0424916	0.0141313	0.0168031	0.0121652	0.0142836	0.00996677	0.0143011	0.00967592	0.0117586	0.0300384	0.0165058	0.00562488	0.0309736	0.0136962	0.00834233	0.019114	0.00660797	0.0441982	0.00423662	0.0191482	0.0249597	0.0470005	0.0159693	0.0171957	0.0235787	0.0121219	0.0166825	0.00954961	0.0142057	0.0236809	0.00850342	0.0341497	0.00892084	0.00945999	0.00603016	0.0130467	0.00663672	0.0134037	0.0145634	0.00900058	0.00908777	0.0100921	0.0157647	0.0139111	0.00695618	1	0.261663	0.582727	0.341852	0.244067	0.200814	0.20376	1.10194	0.371596	0.344211	4.746246	0.3840734
9840	-38247.85	-38298.29	50.44294	1.636316	1.338699	0.5983731	3.824378	0.6640515	0.6640515	0.0341606	0.417336	0.230008	0.358923	0.161737	0.593788	0.445316	0.113789	1.24583	0.157239	1.031429	0.4478694	0.58356	3.09569	3.19395	2.56133	2.11287	2.60875	1.8995	2.49622	2.22433	1.70036	3.68557	-4.137549	0.01896752	0.0444548	0.0184225	0.0103043	0.0179207	0.0103388	0.040289	0.014926	0.0126689	0.0116605	0.0116009	0.00682393	0.0158627	0.0121737	0.00991241	0.0385485	0.016294	0.00946189	0.0439712	0.0221211	0.0185294	0.0483482	0.0145007	0.0371275	0.00674807	0.0222662	0.0349523	0.0423471	0.0337281	0.0179876	0.00791774	0.0135536	0.0165575	0.010799	0.0180304	0.013914	0.0356778	0.0397799	0.0142706	0.0108993	0.00982893	0.0146439	0.0185653	0.00913489	0.0155634	0.0166793	0.00890184	0.0224228	0.0126049	0.00987346	0.0129725	1	0.25482	0.519434	0.386371	0.222899	0.177399	0.188264	1.0945	0.311693	0.324188	3.824378	0.434222
9850	-38255.5	-38308.94	53.44045	3.689428	1.584735	0.7809737	5.159846	0.8164282	0.8164282	0.0340527	0.339613	0.333171	0.284141	0.0651966	0.534216	0.671732	0.0806341	1.63173	0.173612	0.4994039	0.1408453	0.3585586	3.22307	3.32112	2.44464	2.3002	2.56729	2.47921	2.69419	2.42595	1.66324	3.03046	-4.247006	0.017001	0.0235963	0.0138471	0.00937678	0.0103362	0.0090555	0.0362141	0.0167556	0.020149	0.0128735	0.0113172	0.0136197	0.0129267	0.0104546	0.0109763	0.0277446	0.0145878	0.003832	0.0175195	0.0291159	0.0164933	0.0231287	0.00995653	0.0209967	0.00365987	0.0146664	0.0137077	0.0157013	0.0140425	0.0257046	0.0127423	0.00691782	0.0134879	0.00741381	0.00705725	0.0122861	0.0220177	0.0422817	0.0168461	0.00623542	0.0160132	0.0180593	0.0173268	0.00974366	0.0116162	0.0260476	0.0122058	0.0378348	0.00836855	0.01255	0.0118887	1	0.255282	0.53342	0.353537	0.244833	0.160521	0.206685	1.01627	0.314059	0.278659	5.159846	0.2820268
9860	-38258.82	-38315.35	56.52779	4.098732	1.195961	0.8249847	5.67893	0.906867	0.906867	0.0411464	0.545004	0.156562	0.517815	0.126278	0.103267	0.344494	0.0890139	0.333375	0.245439	0.4623841	0.1548938	0.3074904	3.41626	3.68402	1.98688	2.57692	2.77586	2.43457	2.52047	1.9112	1.90503	2.6454	-4.448021	0.01390511	0.021762	0.0106069	0.00788803	0.0145352	0.00636581	0.0239793	0.007701	0.0107841	0.00991776	0.0113607	0.00639862	0.0062277	0.0104587	0.00763215	0.0186335	0.00804679	0.00351013	0.011995	0.0287638	0.014238	0.0316756	0.0142937	0.0253811	0.00310166	0.0165413	0.0120043	0.00579682	0.0120347	0.0222984	0.0162131	0.0130491	0.00494858	0.00663724	0.00750945	0.00639919	0.0164207	0.041072	0.0141632	0.0220592	0.00598883	0.0127164	0.0051254	0.0257745	0.0105098	0.00687231	0.00739864	0.0213273	0.00983261	0.0231433	0.00723813	1	0.302707	0.531167	0.374689	0.22937	0.213176	0.209816	1.20524	0.358167	0.364472	5.67893	0.3349893
9870	-38243.31	-38308.65	65.33957	3.556037	1.282331	0.888871	5.555422	0.9373196	0.9373196	0.0345581	0.363878	0.229731	0.551483	0.180285	0.648088	0.457503	0.0210925	0.569055	0.186702	0.6350335	0.135807	0.4992265	3.90757	3.61891	2.25605	2.32625	2.61291	2.28057	2.12746	2.19459	1.43492	2.89217	-4.593089	0.01202741	0.0131625	0.00930871	0.00539802	0.0147723	0.0076962	0.0363305	0.00476467	0.0095949	0.00962696	0.012615	0.00755472	0.00846616	0.00966564	0.00675546	0.02865	0.0089363	0.00428418	0.0174592	0.0172539	0.0129333	0.0289757	0.0128665	0.0170619	0.00312221	0.0116325	0.014047	0.013473	0.0182768	0.020046	0.0118976	0.017389	0.00671073	0.00656853	0.0119942	0.00539794	0.00397012	0.0275143	0.00789005	0.00954793	0.00538337	0.0207104	0.00478813	0.0095455	0.00988995	0.0086723	0.00743703	0.0141958	0.0118526	0.0113119	0.00820853	1	0.29714	0.636543	0.38555	0.238488	0.225826	0.206799	1.15178	0.351785	0.334261	5.555422	0.213858
9880	-38241.68	-38299.58	57.90505	3.756514	1.049684	0.8035464	5.27033	0.815437	0.815437	0.0235579	0.433747	0.242635	0.30615	0.360891	0.202703	0.646928	0.0977879	0.990859	0.210657	1.163677	0.4445265	0.7191505	3.68822	3.15272	2.09523	2.77591	2.40275	1.66848	2.96069	2.15056	1.68234	3.10172	-4.574496	0.01225314	0.0180802	0.00862956	0.00661746	0.0104141	0.00540011	0.0316431	0.0067318	0.0102049	0.008819	0.0170205	0.00989417	0.00783062	0.00763749	0.00926974	0.0212288	0.0166592	0.00344908	0.0103248	0.0241018	0.0164687	0.0497654	0.0132776	0.023661	0.00383077	0.0113533	0.0129494	0.0345476	0.00703805	0.0173687	0.00894692	0.0142174	0.00941266	0.0148068	0.00850483	0.01545	0.0204756	0.0236173	0.0189909	0.00928738	0.0144925	0.00659988	0.00249475	0.00773519	0.0192782	0.00502128	0.00819607	0.0156387	0.00628398	0.0110743	0.00934252	1	0.312212	0.628273	0.395379	0.264391	0.280172	0.234471	1.35476	0.41761	0.39412	5.27033	0.3820016
