Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	pi[1]	pi[2]	pi[3]	pi[4]	psi[1]	psi[2]	psi[3]	psi[4]	q_hidden[1]	q_hidden[2]	q_obs[1]	q_obs[2]
1334000	-548.142	-549.5972	1.455162	-0.236241	-20.8852	0.0543231	0.0613189	0.00672827	0.000590955	0.738757	0.994111	0.242969	20.8858	0.684434	0.932792	0.0100221	0.308297	0.113406	0.568274	0.120357	0.780895	0.0189593	0.0157348	0.0213085	0.0641037	0.00423422	0.0149639
1335000	-552.1854	-541.9825	-10.20297	-10.1112	-0.122499	0.0894688	0.0586206	0.00349723	0.0683717	1.24504	1.05305	10.1147	0.190871	1.15557	0.994428	0.0598706	0.146495	0.00425324	0.789381	1.14915	0.0341603	0.0178346	0.0145231	0.075392	0.085104	0.00826015	0.0203562
1336000	-535.8567	-535.3873	-0.4694101	-0.558197	-0.446937	0.114403	0.127081	0.139845	0.00230085	1.36535	1.16057	0.698042	0.449238	1.25095	1.03349	0.274876	0.239188	0.0338843	0.452052	0.0841973	0.0844372	0.0138157	0.00157075	0.00971357	0.106535	0.00770248	0.0175102
1337000	-541.8681	-544.5039	2.635762	-11.1331	-0.422645	-0.0264282	0.0625051	0.0469503	0.000107385	1.79575	1.97514	11.1801	0.422752	1.82218	1.91263	0.250871	0.122913	0.0743947	0.551821	0.139174	0.0658406	0.0117459	0.00308284	0.0136299	0.0363765	0.0122298	0.0276558
1338000	-537.5464	-537.7845	0.2380761	-1.65321	-0.28304	0.00858989	0.119664	7.61626e-05	0.313258	1.42517	1.19159	1.65329	0.596298	1.41658	1.07192	0.236653	0.317831	0.129739	0.315777	0.25278	0.0436491	0.00852269	0.00198519	0.00951783	0.11232	0.00686693	0.011397
1339000	-557.0419	-549.2966	-7.745319	-6.17533	-0.0553988	0.0707496	0.0163135	1.11465	0.362522	0.687542	1.37095	7.28998	0.417921	0.616792	1.35463	0.000118826	0.324089	0.46485	0.210942	0.108853	0.0611059	0.0273016	0.0114367	0.0568994	0.0336327	0.018756	0.013737
1340000	-547.923	-541.7286	-6.194377	-9.76892	-0.135418	0.0250293	0.073113	4.99955	0.0260047	1.28823	2.63738	14.7685	0.161423	1.2632	2.56427	0.159037	0.50138	0.133605	0.205978	0.183841	0.0239381	0.0166137	0.00322452	0.00373955	0.0593661	0.00766521	0.0111025
1341000	-541.3234	-545.1742	3.85077	-0.185057	-0.337485	-0.0179495	0.120804	0.0465297	0.0182669	1.82151	1.53572	0.231587	0.355752	1.83946	1.41492	0.34377	0.126044	0.322996	0.20719	0.0393408	0.0478899	0.0140443	0.00953211	0.00154094	0.0377937	0.013641	0.0196475
1342000	-548.1824	-554.1025	5.9201	-0.200973	-2.61908	0.0610987	0.105082	1.14886	8.20295e-06	0.843945	0.863835	1.34983	2.61909	0.782846	0.758753	0.00370357	0.024297	0.173472	0.798528	0.0741634	0.323868	0.0531802	0.0155672	0.0124923	0.0357166	0.0120715	0.00831393
1343000	-540.4802	-540.1164	-0.3637812	-1.43749	-0.145695	0.0981784	0.0961077	2.3387	0.000651267	0.968732	1.59859	3.77619	0.146346	0.870554	1.50248	0.472449	0.000512686	0.165034	0.362004	0.0232247	0.0347729	0.02226	0.00299369	0.00226249	0.0839131	0.00919301	0.0218311
1344000	-536.6732	-554.4365	17.76327	-0.873636	-0.948654	0.0432228	0.0714682	0.000417533	1.7828e-05	0.585841	0.767003	0.874054	0.948672	0.542618	0.695534	0.0966167	0.157655	0.400851	0.344878	0.261518	0.0780143	0.0332225	0.0252209	0.0145601	0.00577847	0.00741577	0.0129476
1345000	-534.9018	-538.752	3.850184	-0.495046	-0.390736	0.13873	0.105932	0.00206069	0.00730531	1.13584	0.775416	0.497107	0.398041	0.997107	0.669484	0.541339	0.126215	0.0846939	0.247752	0.125805	0.0313246	0.00864701	0.00866214	0.00392442	0.117037	0.0125208	0.0150554
1346000	-529.5949	-530.4263	0.8313855	-0.592995	-0.427358	0.213926	0.188471	0.00345726	7.03255e-05	1.62131	1.30082	0.596452	0.427428	1.40738	1.11235	0.0354489	0.3575	0.193346	0.413705	0.0555582	0.0565094	0.00281986	0.000424745	0.00456351	0.197844	0.00797288	0.015561
1347000	-535.8008	-541.4278	5.626975	-0.875817	-0.498909	0.00859719	0.130793	0.000113508	0.0306379	1.09556	1.45527	0.875931	0.529547	1.08696	1.32447	0.568901	0.163641	0.103883	0.163575	0.0501224	0.0419138	0.0163982	0.00730678	0.00140376	0.0893917	0.0103794	0.0157285
1348000	-541.3883	-541.5645	0.1761605	-8.44129	-0.206845	0.0553327	0.0474422	1.00564	0.000130452	0.868776	1.4844	9.44693	0.206975	0.813443	1.43695	0.0266715	0.0846591	0.0068363	0.881833	0.458302	0.0620082	0.0159395	0.00804462	0.0073688	0.0629618	0.0159831	0.0115903
1349000	-521.9874	-540.5603	18.57294	-1.43251	-0.129983	0.0780892	0.104169	2.78702e-06	1.05788e-06	1.25694	2.04774	1.43251	0.129984	1.17885	1.94357	0.488028	0.00421984	0.354694	0.153059	0.086789	0.022421	0.0122135	0.00270922	0.00475716	0.102909	0.00892938	0.0139393
1350000	-538.0054	-542	3.994662	-80.5102	-0.266879	0.0749976	0.0306496	8.13731	1.07611e-06	0.833835	1.52095	88.6475	0.26688	0.758838	1.4903	0.0576641	0.15784	0.161655	0.622841	0.122757	0.0335435	0.028923	0.00945679	0.00173474	0.0484872	0.011639	0.0104315
1351000	-544.6555	-539.0976	-5.557877	-1.40202	-0.157116	0.142235	0.137956	0.0623933	0.0856879	1.63145	3.12837	1.46441	0.242804	1.48921	2.99041	0.0119537	0.581464	0.0886571	0.317925	0.192363	0.0339365	0.0101799	0.00291131	0.0154705	0.094581	0.0152607	0.00862544
1352000	-536.9779	-542.7803	5.802388	-0.584887	-0.189021	-0.0227507	0.105556	0.000484385	0.061417	1.39345	4.31032	0.585371	0.250438	1.4162	4.20477	0.0256556	0.192349	0.167966	0.614029	0.0269136	0.0187251	0.0260989	0.00175934	0.00233404	0.0486236	0.00281747	0.010617
1353000	-535.3519	-541.9686	6.616751	-68.6944	-0.21091	0.0481332	0.0666789	3.03358e-06	0.000569058	1.85416	4.52839	68.6944	0.211479	1.80602	4.46171	0.636684	0.0515674	0.0757422	0.236006	0.15785	0.013315	0.00969525	0.0024376	0.00998502	0.0780517	0.00903088	0.0120792
1354000	-533.2913	-542.2917	9.000391	-2.34633	-0.225858	0.0417715	0.080627	6.65536e-05	0.000384078	1.08163	4.74951	2.3464	0.226242	1.03985	4.66888	0.0200336	0.0324816	0.0486556	0.898829	0.129485	0.0214253	0.0201163	0.00319168	0.0199239	0.0458882	0.0186704	0.0143728
1355000	-538.69	-543.4397	4.749698	-2.72855	-0.101282	0.099299	0.0279129	2.22141e-06	0.0958844	0.67852	4.69445	2.72855	0.197167	0.579221	4.66654	0.136931	0.57824	0.0649053	0.219924	0.316618	0.0260783	0.0349266	0.000771916	0.0208814	0.0769152	0.0233629	0.00830905
1356000	-531.4776	-541.6395	10.16188	-8.36799	-0.314376	-0.0212348	0.0558099	3.13406e-05	6.05062e-05	1.80181	5.04434	8.36802	0.314437	1.82304	4.98853	0.445401	0.333111	0.0640719	0.157416	0.199668	0.0243746	0.0168842	0.00124592	1.28444e-05	0.0540694	0.0100992	0.0105937
1357000	-536.5037	-545.7715	9.267819	-0.380988	-0.152804	0.170341	-0.0023505	1.01265e-06	0.0898766	0.958874	6.71249	0.380989	0.242681	0.788533	6.71484	0.0698044	0.0725249	0.32209	0.53558	0.156679	0.0296529	0.0400734	0.000925801	0.021605	0.0301246	0.0387684	0.00315026
1358000	-530.2739	-535.0499	4.776063	-1.005	-0.212442	0.0568081	0.0619967	4.53575e-06	0.363808	2.46427	5.81915	1.00501	0.57625	2.40747	5.75715	0.0400531	0.134164	0.0590508	0.766732	0.10209	0.0322709	0.00810128	0.000767348	0.00176592	0.0567944	0.00458836	0.00805648
1359000	-532.7792	-540.8844	8.105169	-1.44356	-0.230238	0.0770798	0.111689	0.0109159	4.6682e-05	0.807254	5.39713	1.45447	0.230285	0.730175	5.28544	0.0881875	0.0670123	0.0546711	0.790129	0.0610806	0.0318535	0.0188726	0.00165414	0.0104695	0.0482469	0.022172	0.0046628
1360000	-553.4363	-541.4834	-11.95291	-10.6355	-0.226692	0.103	0.0704629	12.8953	0.211658	0.911619	2.56749	23.5308	0.43835	0.808619	2.49702	0.276425	0.0141219	0.60379	0.105663	0.290023	0.0377643	0.0115904	0.00252139	0.000725989	0.0770513	0.00884433	0.0168435
1361000	-531.2966	-538.4537	7.157178	-0.424912	-0.280109	0.153873	0.100674	2.89786e-06	0.0476623	3.46757	1.28292	0.424915	0.327772	3.3137	1.18225	0.567742	0.0937367	0.0424377	0.296084	0.130006	0.0513476	0.00105441	0.00321615	0.0101408	0.0829019	0.00811629	0.0231465
1362000	-547.999	-545.6453	-2.3537	-0.393953	-13.7031	-0.0413168	0.104014	0.00823874	0.00157223	1.42691	1.2082	0.402192	13.7047	1.46823	1.10419	0.114437	0.240203	0.531725	0.113635	0.0806257	0.803344	0.0123701	0.00795324	0.0133476	0.0742241	0.00947786	0.0205745
1363000	-538.6195	-541.28	2.660486	-4.9134	-0.32342	0.0437857	0.115743	4.80358	3.29906e-06	0.657504	3.11375	9.71697	0.323423	0.613718	2.998	0.717402	0.0934901	0.0545711	0.134537	0.239289	0.0354378	0.022594	0.000775958	0.00109148	0.0779959	0.00381187	0.0074913
1364000	-552.8397	-547.8775	-4.962188	-27.6749	-0.259912	-0.0243343	0.096344	17.5295	0.00129626	1.10222	2.94259	45.2045	0.261208	1.12655	2.84625	0.437764	0.0552547	0.315541	0.191441	0.0900903	0.0461031	0.0353272	0.00246275	0.0163149	0.0312336	0.0174668	0.00604152
1365000	-538.7217	-545.9233	7.201585	-2.20425	-0.470349	0.0436509	0.0350806	0.00183205	1.58651e-05	0.534748	2.91969	2.20608	0.470365	0.491097	2.88461	0.0262338	0.460973	0.324518	0.188275	0.337311	0.035432	0.0186698	0.00130235	0.0475358	0.0631084	0.0171484	0.00409146
1366000	-529.385	-540.045	10.65999	-0.306453	-1.10165	0.0794645	0.144188	8.26908e-06	4.94304e-05	2.21856	2.08411	0.306461	1.1017	2.1391	1.93992	0.723653	0.01812	0.179055	0.0791719	0.03566	0.0661507	0.00682537	0.000846696	0.00333023	0.11369	0.0232177	0.00843194
1367000	-523.4179	-537.3441	13.9262	-0.34446	-0.381951	0.0821129	0.121318	3.90036e-06	0.000392118	1.91177	1.46447	0.344463	0.382343	1.82966	1.34315	0.0211972	0.221252	0.465204	0.292347	0.0356135	0.0525555	0.0103179	0.00488064	0.0100306	0.0729478	0.0104695	0.0185382
1368000	-531.6418	-533.3321	1.690306	-0.755794	-0.268826	0.16129	0.25678	0.000348282	0.00433696	0.746026	0.769119	0.756142	0.273163	0.584736	0.512338	0.138112	0.317083	0.183986	0.360819	0.17523	0.0465405	0.00037939	0.00922242	0.00701627	0.199633	0.00648675	0.0113881
1369000	-542.0933	-536.2067	-5.886605	-0.451818	-0.496265	0.264331	0.212701	0.557105	0.00542506	0.791315	0.779091	1.00892	0.501691	0.526985	0.56639	0.158685	0.388473	0.149742	0.3031	0.0563905	0.0681365	0.0201663	0.00157051	0.00219081	0.185091	0.0074504	0.0218076
1370000	-547.7349	-545.7218	-2.013111	-25.2415	-0.13662	0.0919342	0.142021	0.0796927	0.00687653	0.689997	0.572222	25.3212	0.143497	0.598063	0.430201	0.295958	0.255763	0.139031	0.309248	0.32013	0.0536806	0.032438	0.0123456	0.0191333	0.0936626	0.0128929	0.0213356
1371000	-537.9163	-540.3925	2.47622	-1.84309	-0.682738	0.124709	0.0936142	0.0221638	9.008e-05	0.937076	1.24288	1.86525	0.682828	0.812367	1.14927	0.173686	0.220096	0.284359	0.321859	0.146862	0.0553548	0.0234648	0.00561053	0.000825946	0.121836	0.0249703	0.00987743
1372000	-535.9587	-550.5791	14.62041	-24.4167	-1.01454	0.0127731	-0.0153364	5.80473e-06	1.40556e-05	1.13045	1.16694	24.4167	1.01456	1.11768	1.18228	0.212173	0.0154357	0.0440061	0.728385	0.107903	0.129222	0.0319758	0.00935548	0.0129137	0.0354953	0.0154211	0.0126848
1373000	-525.6221	-543.2706	17.64849	-0.91062	-0.542676	0.133647	0.134532	9.71727e-06	1.90109e-06	0.616224	0.699083	0.910629	0.542678	0.482578	0.564551	0.508563	0.0770857	0.112461	0.30189	0.235249	0.07356	0.0223844	0.00579067	0.0170912	0.107905	0.00237031	0.0168601
1374000	-525.5527	-536.4679	10.91521	-0.568071	-0.236871	0.202447	0.171635	4.40057e-05	7.39704e-05	0.697635	0.845494	0.568115	0.236945	0.495188	0.673859	0.111494	0.125051	0.42388	0.339575	0.0667494	0.0600815	0.0202957	0.00573825	0.000803077	0.155675	0.02357	0.0104648
1375000	-544.7581	-546.1529	1.394784	-56.3578	-0.16462	-0.0449439	0.128197	0.0116052	0.000208236	1.32799	0.971871	56.3694	0.164828	1.37294	0.843675	0.465168	0.206535	0.0521956	0.276101	0.279749	0.0533422	0.0138342	0.0132518	0.0337397	0.0487286	0.00762265	0.0382286
1376000	-541.6594	-538.5234	-3.136022	-3.28592	-0.233885	0.0981443	0.111377	1.95662	0.000260715	1.09902	2.55206	5.24254	0.234146	1.00088	2.44068	0.321027	0.356681	0.189186	0.133106	0.241081	0.019128	0.0191074	0.00476304	0.000563267	0.100719	0.0156178	0.0122806
1377000	-540.1017	-536.9622	-3.139476	-0.83875	-0.326947	0.169284	0.134659	0.0133873	0.00742348	1.08792	1.09188	0.852137	0.33437	0.918641	0.957221	0.164653	0.430536	0.125449	0.279361	0.113354	0.0454684	0.00790751	0.0072402	0.04529	0.122181	0.0297934	0.0103097
1378000	-535.8391	-542.067	6.227947	-0.642596	-0.424179	0.176386	0.211026	0.08828	9.78628e-06	0.424016	0.831055	0.730876	0.424189	0.24763	0.620029	0.319508	0.00687531	0.120185	0.553431	0.0778244	0.0281321	0.0239191	0.00554532	0.00714092	0.169771	0.00372987	0.00491517
1379000	-528.9452	-545.3695	16.42423	-0.316945	-0.16589	0.0358803	0.0209693	0.0160127	3.06295e-06	0.759373	1.66783	0.332957	0.165893	0.723493	1.64686	0.0804184	0.192222	0.444648	0.282712	0.106014	0.0428122	0.016288	0.00621356	0.000979429	0.0490873	0.000810096	0.005556
1380000	-532.8916	-539.3272	6.435583	-0.439065	-0.371078	0.148622	0.123971	0.00501737	0.00022379	1.18503	1.93042	0.444082	0.371302	1.03641	1.80645	0.0493801	0.0655954	0.186346	0.698679	0.130484	0.0395397	0.00926496	0.00844666	0.00530374	0.0968889	0.00823225	0.0117569
1381000	-529.9847	-534.7155	4.730793	-1.01904	-0.227396	0.182399	0.169139	0.0446599	2.06465e-06	1.67159	1.24355	1.0637	0.227398	1.48919	1.07441	0.498343	0.00987829	0.234291	0.257488	0.108007	0.0284699	0.0134272	0.00511051	0.00294164	0.156592	0.0111993	0.0115102
1382000	-542.5382	-542.819	0.2807194	-0.842039	-0.208371	0.0958558	0.19251	0.463227	5.42219e-05	1.9742	0.981341	1.30527	0.208425	1.87834	0.788831	0.129322	0.283758	0.275981	0.310939	0.0882159	0.087896	0.00366168	0.016689	0.0106128	0.111739	0.00357674	0.0373976
1383000	-530.0975	-540.4416	10.34411	-10.1804	-0.29637	0.132676	0.108841	1.38081e-06	0.000991952	0.676081	1.39992	10.1804	0.297361	0.543404	1.29108	0.665952	0.0429312	0.0664128	0.224704	0.0213724	0.0495045	0.0420407	0.0044722	0.00755893	0.111677	0.0250442	0.00775255
1384000	-540.8559	-548.5767	7.720719	-0.0923421	-0.269807	0.0347172	0.126299	0.00252617	0.0751211	0.431206	2.52407	0.0948682	0.344928	0.396488	2.39777	0.278657	0.345583	0.134877	0.240883	0.0886462	0.0385396	0.0339249	0.00282011	0.00123455	0.0544441	0.0164467	0.00387458
1385000	-525.335	-541.9243	16.58935	-0.366411	-0.124402	0.0319112	0.0729291	6.83049e-06	4.93204e-06	1.03834	2.16402	0.366418	0.124407	1.00643	2.09109	0.351322	0.120775	0.0110436	0.51686	0.0407927	0.0307787	0.0121733	0.00560051	0.0114343	0.0925772	0.0274177	0.0182353
1386000	-546.7023	-548.8243	2.121932	-0.313024	-90.189	0.0657963	0.0512137	0.177344	0.000109987	2.22909	0.845363	0.490368	90.1891	2.1633	0.794149	0.413013	0.0691914	0.039787	0.478009	0.0605242	0.00698519	0.00260503	0.0191252	0.00429464	0.0432494	0.00353679	0.0234696
1387000	-531.8787	-546.7366	14.85783	-0.744095	-0.354802	0.0150634	0.0415344	2.88339e-05	9.09199e-05	0.988888	0.925709	0.744124	0.354893	0.973825	0.884174	0.00583915	0.344236	0.0849265	0.564999	0.0620796	0.0306962	0.033192	0.0132862	0.00981889	0.0547737	0.018112	0.0267443
1388000	-526.7754	-546.6275	19.8521	-0.180491	-0.0907698	0.011041	0.021511	0.00022755	4.32422e-06	1.2472	1.26056	0.180719	0.0907741	1.23616	1.23905	0.151707	0.251024	0.254705	0.342563	0.0155486	0.0445546	0.0269346	0.0118536	0.043085	0.0136009	0.0121023	0.010179
1389000	-534.0222	-539.5424	5.520159	-0.476436	-0.150984	0.131785	0.133591	0.126813	0.000202414	1.38056	0.965227	0.603249	0.151187	1.24877	0.831637	0.0909059	0.0965598	0.271833	0.540702	0.0649407	0.0500974	0.0160793	0.00982572	0.00465022	0.0815536	0.0175175	0.0148021
1390000	-562.482	-550.9743	-11.50767	-3.29856	-45.5139	-0.0250939	0.0506231	0.00345244	9.50944	1.19584	1.1551	3.30201	55.0233	1.22094	1.10448	0.24767	0.22145	0.138443	0.392437	0.377433	0.461268	0.0161517	0.00907668	0.0372784	0.0175386	0.0279104	0.0126222
1391000	-537.4357	-538.4946	1.0589	-0.179871	-0.292068	0.108096	0.0996439	0.283831	0.000212154	1.31928	1.00524	0.463703	0.29228	1.21118	0.905595	0.243124	0.0509088	0.0129287	0.693038	0.0417648	0.0481058	0.0158659	0.0134958	0.00353734	0.100089	0.0411692	0.020092
1392000	-547.98	-547.7738	-0.2061868	-39.1864	-0.107037	-0.0678011	0.0676301	0.184611	0.00186485	1.88109	1.07193	39.371	0.108902	1.94889	1.0043	0.10183	0.199419	0.0835559	0.615195	0.280225	0.0460386	0.0112811	0.00987204	0.00358098	0.0350378	0.0131336	0.0270783
1393000	-538.2311	-536.723	-1.5081	-0.727666	-0.360343	0.145173	0.146829	0.00761963	0.00688118	1.61369	1.51173	0.735286	0.367224	1.46852	1.3649	0.0595722	0.372104	0.00274877	0.565575	0.175611	0.0312632	0.00967857	0.00221795	0.0061716	0.146879	0.00156664	0.014608
1394000	-539.0265	-540.6601	1.633533	-0.421093	-0.399729	0.0782313	0.0967562	2.39249e-05	0.161242	0.905625	1.20872	0.421117	0.560971	0.827394	1.11196	0.334072	0.415126	0.137794	0.113007	0.155829	0.0952727	0.00361461	0.00230182	0.0237197	0.123317	0.0235974	0.0126262
1395000	-531.8452	-544.782	12.93676	-1.60834	-0.435563	0.0240671	0.0243808	0.000103236	0.000231582	0.948491	1.99437	1.60844	0.435795	0.924424	1.96999	0.186776	0.16622	0.363423	0.283582	0.185411	0.0441283	0.0278558	0.00572655	0.00558444	0.0472267	0.00188075	0.00713821
1396000	-531.9089	-537.4059	5.496988	-1.33568	-0.235428	0.074959	0.0909869	0.000693666	0.00406497	0.894128	3.09853	1.33637	0.239493	0.819169	3.00754	0.347066	0.150122	0.320494	0.182317	0.186519	0.0209577	0.0152024	0.00304415	0.00234897	0.0883797	0.0041926	0.00881549
1397000	-536.8992	-544.4658	7.566548	-2.59454	-0.202146	0.100466	0.118525	0.00630373	3.58394e-06	2.2758	1.88364	2.60085	0.20215	2.17534	1.76512	0.0848252	0.339935	0.26157	0.31367	0.107107	0.0497444	0.0136849	0.000690295	0.00977929	0.0838637	0.0220532	0.0114703
1398000	-559.3335	-557.6594	-1.674112	-30.0806	-21.2678	0.0402831	0.0605027	6.9126e-06	9.77853	0.42273	0.935797	30.0806	31.0463	0.382447	0.875294	0.00176179	0.888899	0.046608	0.0627312	0.38961	0.166858	0.043034	0.0130872	0.0370841	0.0045647	0.0209	0.0131766
1399000	-534.3947	-538.1237	3.728924	-2.05766	-0.311943	0.0867584	0.100012	0.00342588	0.000472186	0.711671	1.10612	2.06109	0.312415	0.624912	1.00611	0.0398972	0.167698	0.214471	0.577933	0.198898	0.0447087	0.0278246	0.00590664	0.00553105	0.136095	0.00432345	0.0143473
1400000	-533.6571	-533.4334	-0.2237625	-0.357749	-0.214501	0.116969	0.166859	0.0304351	0.0237569	1.07757	1.5597	0.388184	0.238258	0.9606	1.39284	0.0609627	0.00378142	0.191609	0.743647	0.0434738	0.0244336	0.0176603	0.00583618	0.00695003	0.123207	0.00822535	0.0106699
1401000	-534.2555	-539.8996	5.644095	-0.357868	-0.418031	0.0817587	0.0909222	0.03224	0.000524063	0.918254	1.05319	0.390108	0.418555	0.836495	0.962267	0.00149614	0.168687	0.283773	0.546044	0.0288784	0.0758032	0.0190352	0.00648523	0.0114907	0.100952	0.00426007	0.00665318
1402000	-526.3502	-541.1686	14.81841	-0.991175	-0.263738	0.104739	0.116676	1.73772e-05	9.96637e-05	0.580999	1.14988	0.991192	0.263838	0.47626	1.03321	0.2365	0.0194347	0.151281	0.592784	0.113659	0.0768096	0.0127209	0.00195729	0.00976553	0.0977233	0.00338138	0.0128764
1403000	-548.0347	-541.9876	-6.047122	-75.3735	-0.302093	0.0758873	0.0773071	0.000857823	0.00919883	0.774797	2.12445	75.3744	0.311291	0.69891	2.04714	0.206612	0.0432121	0.0857564	0.66442	0.735102	0.0554824	0.0195941	0.00095539	0.0154108	0.0851715	0.0358258	0.0290873
1404000	-538.8276	-535.5433	-3.28431	-0.429341	-0.406972	0.174985	0.122607	0.29844	0.00426795	1.01774	1.13695	0.727781	0.41124	0.842755	1.01435	0.456391	0.182826	0.0457072	0.315076	0.0708747	0.0500764	0.0229655	0.00509258	0.00159075	0.126565	0.0361146	0.0110483
1405000	-529.338	-536.8908	7.552864	-1.11322	-0.192887	0.146884	0.135751	0.0198694	1.19317e-06	1.45692	1.47775	1.13309	0.192889	1.31004	1.34199	0.531195	0.0855324	0.102837	0.280435	0.121528	0.0298567	0.00387913	0.0103983	0.0189676	0.109483	0.0129979	0.0188972
1406000	-530.3179	-543.4341	13.1162	-2.44144	-0.359307	0.0731826	0.0775514	3.94318e-05	3.69531e-05	0.903727	2.59409	2.44148	0.359344	0.830545	2.51653	0.31893	0.123032	0.0575516	0.500486	0.0200144	0.0440365	0.0277748	0.00586446	0.0161502	0.0523289	0.0205962	0.0134134
1407000	-532.5133	-538.1121	5.598774	-0.276023	-0.323852	0.0999846	0.168703	0.0879366	4.65341e-06	0.994798	1.76112	0.36396	0.323857	0.894813	1.59242	0.0899165	0.294642	0.396084	0.219357	0.116445	0.0299838	0.00136419	0.00186202	0.00753251	0.111998	0.0345004	0.00942502
1408000	-534.8841	-539.8925	5.008355	-6.15343	-0.184863	0.124212	0.130536	4.56473e-06	0.0113876	1.00353	1.07193	6.15344	0.196251	0.879318	0.941398	0.392238	0.276606	0.0744757	0.25668	0.0269298	0.0516629	0.0271384	0.0108573	0.0255884	0.122112	0.0111483	0.0261943
1409000	-530.6822	-540.3877	9.705503	-10.3885	-0.541961	0.176161	0.203636	1.53702e-06	5.14165e-05	0.737938	0.749241	10.3885	0.542012	0.561777	0.545606	0.344322	0.263526	0.131186	0.260965	0.015964	0.0614616	0.0357493	0.00800717	0.0120358	0.171479	0.00860863	0.0196824
1410000	-550.1436	-549.3557	-0.7879629	-49.6233	-13.6253	0.0557241	0.0992993	0.121692	1.23816e-06	1.94304	1.18693	49.745	13.6253	1.88732	1.08763	0.0247448	0.44172	0.19548	0.338056	0.275895	0.190459	0.0127079	0.0139919	0.0312287	0.0556707	0.0107614	0.0143725
1411000	-539.2272	-532.4519	-6.775313	-0.870851	-0.270432	0.147928	0.165651	0.0714255	0.0014654	2.50202	1.8195	0.942277	0.271897	2.35409	1.65385	0.12508	0.347757	0.161139	0.366024	0.115009	0.02889	0.00183407	0.00189535	0.0084455	0.175964	0.0140086	0.0231976
1412000	-528.605	-546.7358	18.13076	-8.70462	-0.147357	0.0581966	0.0855393	0.000350397	3.57915e-06	0.643285	0.918253	8.70497	0.147361	0.585089	0.832714	0.3169	0.220897	0.268868	0.193336	0.0197785	0.0238861	0.0468485	0.013347	0.00281193	0.0495051	0.00685032	0.00873058
1413000	-547.9272	-541.0162	-6.910991	-51.0753	-0.222059	0.0336095	0.0727105	21.8761	0.00896549	0.9178	1.56352	72.9514	0.231024	0.884191	1.49081	0.0365624	0.237301	0.102821	0.623315	0.24314	0.0603303	0.0263279	0.00519557	0.00816804	0.0543454	0.00330635	0.0100122
1414000	-537.8988	-542.3607	4.4619	-36.5579	-0.187727	0.111944	0.103745	1.84585e-05	0.0129495	1.77989	1.08641	36.5579	0.200676	1.66794	0.982668	0.0650137	0.29948	0.297954	0.337552	0.427874	0.0425965	0.013019	0.0143406	0.00424949	0.0615737	0.00334284	0.0314158
1415000	-524.7021	-541.0205	16.31847	-1.54083	-0.538098	0.0641849	0.0778165	1.18826e-05	7.10774e-06	0.804215	1.3371	1.54084	0.538105	0.74003	1.25928	0.0537155	0.321253	0.279861	0.345171	0.0943149	0.0707455	0.0175026	0.0050679	0.00171496	0.0806546	0.0229616	0.00905776
