Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
1900	-1592.966	-1567.417	-25.54883	0.098072	0.102648	0.116515	0.130348	0.130913	0.127562	0.121158	0.145385	0.142094	0.134595
1910	-1613.532	-1569.699	-43.83312	0.00897267	0.00879319	0.00789818	0.00745786	0.0129723	0.000339204	0.000318898	9.4905e-05	0.000102033	0.000196411
1920	-1575.826	-1567.745	-8.080939	0.0664442	0.0682894	0.0675598	0.067013	0.0298801	0.0298499	0.0305716	0.0301923	0.032232	0.032166
1930	-1552.7	-1570.589	17.88919	0.0900893	0.0900972	0.0889652	0.0893	0.0892726	0.0882498	0.0883561	0.0889028	0.0910395	0.0910321
1940	-1561.008	-1567.824	6.816057	0.13817	0.138062	0.138038	0.136137	0.135713	0.135763	0.139737	0.140486	0.13432	0.134978
1950	-1578.509	-1566.661	-11.848	0.12465	0.118932	0.118706	0.118337	0.118228	0.122285	0.119757	0.120082	0.118949	0.114173
1960	-1573.203	-1572.343	-0.8600187	0.139529	0.139524	0.13879	0.146662	0.14648	0.14625	0.146164	0.144749	0.149319	0.11026
1970	-1572.154	-1567.48	-4.674003	0.11312	0.111757	0.105832	0.0906481	0.089893	0.0900332	0.0880628	0.0876098	0.0774739	0.0760122
1980	-1583.838	-1566.096	-17.7424	0.0993187	0.0983236	0.166039	0.163991	0.165115	0.163882	0.182335	0.195022	0.217255	0.216713
1990	-1551.888	-1571.039	19.15082	0.121192	0.120322	0.120341	0.120271	0.121218	0.119412	0.124363	0.122685	0.122663	0.122253
2000	-1556.56	-1571.1	14.54026	0.224887	0.225655	0.231528	0.231075	0.230953	0.229518	0.229738	0.229697	0.230129	0.125877
2010	-1516.916	-1568.33	51.41453	0.194982	0.269631	0.269715	0.268081	0.277334	0.276325	0.275926	0.277039	0.27503	0.270316
2020	-1554.351	-1569.224	14.87318	0.182611	0.196482	0.229587	0.228564	0.231088	0.228387	0.22716	0.217838	0.211187	0.20415
2030	-1546.328	-1566.443	20.11448	0.125159	0.227976	0.218811	0.221794	0.221411	0.218227	0.231749	0.234816	0.235364	0.242278
2040	-1583.869	-1566.08	-17.78915	0.109654	0.146209	0.146569	0.147743	0.162921	0.153063	0.141974	0.141686	0.13847	0.137349
2050	-1569.789	-1566.269	-3.520425	0.103995	0.105083	0.121237	0.13377	0.159416	0.146462	0.142439	0.137062	0.177298	0.177074
2060	-1555.385	-1567.489	12.10395	0.0680502	0.136234	0.136136	0.136116	0.151284	0.151404	0.153463	0.152051	0.147985	0.257297
2070	-1547.136	-1565.425	18.28886	0.0804847	0.214257	0.211624	0.216885	0.263661	0.200585	0.203748	0.202704	0.216765	0.210854
2080	-1577.019	-1568.51	-8.508951	0.0790223	0.0816322	0.204858	0.198763	0.18888	0.188545	0.193613	0.19392	0.216028	0.216513
2090	-1563.369	-1565.526	2.156898	0.0851034	0.197368	0.197103	0.200789	0.196138	0.196616	0.195462	0.198737	0.206859	0.207424
2100	-1541.288	-1565.53	24.24216	0.058647	0.192118	0.194099	0.193953	0.19383	0.192291	0.192808	0.192724	0.190062	0.189061
2110	-1566.09	-1566.104	0.01384303	0.0758294	0.167622	0.157875	0.160261	0.159471	0.159472	0.15884	0.178877	0.175793	0.17551
2120	-1574.548	-1566.808	-7.739833	0.0814336	0.124591	0.127664	0.119422	0.118619	0.117485	0.116674	0.116809	0.106328	0.287426
2130	-1597.887	-1569.025	-28.86268	0.078146	0.115054	0.150787	0.155088	0.166465	0.112687	0.0201749	0.202827	0.14069	0.144691
2140	-1567.196	-1566.358	-0.8380035	0.0772035	0.182259	0.183166	0.182984	0.21871	0.220594	0.21711	0.258268	0.240714	0.23763
2150	-1569.784	-1566.475	-3.3082	0.0985984	0.187736	0.189406	0.188877	0.187497	0.177229	0.168924	0.173546	0.155931	0.149498
2160	-1560.66	-1568.123	7.46282	0.178585	0.203758	0.203265	0.208595	0.332438	0.33273	0.337092	0.336951	0.338727	0.332481
2170	-1578.514	-1569.889	-8.624769	0.187198	0.187474	0.182915	0.182735	0.183176	0.177166	0.178586	0.180144	0.180413	0.180338
2180	-1577.088	-1571.599	-5.488573	0.223875	0.227287	0.228608	0.238477	0.215928	0.216924	0.22963	0.232491	0.232029	0.232833
2190	-1550.714	-1570.133	19.41854	0.181389	0.199254	0.200792	0.205789	0.20832	0.208249	0.208133	0.215206	0.211196	0.211886
2200	-1571.191	-1571.622	0.4306966	0.205132	0.205031	0.201786	0.198033	0.201566	0.203981	0.200302	0.206842	0.206099	0.216051
2210	-1567.538	-1568.608	1.069697	0.0819689	0.0819855	0.0756886	0.0755655	0.075617	0.0753193	0.0753425	0.0753385	0.0752182	0.0751809
2220	-1566.81	-1568.95	2.140259	0.0840956	0.0840351	0.083988	0.0841366	0.0831653	0.0831781	0.0833144	0.079177	0.0770384	0.0748913
2230	-1595.41	-1568.547	-26.86345	0.0347256	0.0347261	0.034796	0.0341991	0.0341006	0.0338828	0.0338955	0.0340912	0.0340948	0.0341012
2240	-1571.639	-1565.523	-6.115748	0.0216976	0.0215066	0.0215156	0.0217447	0.0212103	0.0212786	0.0224991	0.0225224	0.0225486	0.022549
2250	-1582.349	-1568.301	-14.04817	0.0198821	0.0196556	0.0197406	0.0218532	0.0217974	0.0217786	0.0217902	0.0217923	0.0212717	0.0200145
2260	-1576.694	-1567.312	-9.382812	0.0169738	0.0171641	0.017644	0.0178063	0.0174755	0.0174792	0.0174066	0.0146182	0.0145562	0.014437
2270	-1603.725	-1566.355	-37.37032	0.0563625	0.0575269	0.0543528	0.0587159	0.0470236	0.0877213	0.0882898	0.102376	0.0988826	0.115526
2280	-1587.716	-1569.472	-18.24391	0.0206641	0.0242658	0.0243593	0.0265037	0.0267248	0.0268938	0.0284186	0.027203	0.0265158	0.0279293
2290	-1594.878	-1568.495	-26.38326	0.0170552	0.0156238	0.015776	0.0158508	0.0153549	0.0183975	0.0276384	0.0276295	0.0276498	0.0279047
2300	-1579.719	-1568.4	-11.31849	0.00963896	0.00956407	0.0104874	0.0105074	0.0100793	0.010087	0.00997682	0.00996103	0.00996931	0.0116187
2310	-1608.098	-1571.285	-36.81347	0.0140948	0.0141332	0.00999497	0.0100624	0.0103835	0.0104761	0.0104687	0.0104378	0.0101582	0.0167384
2320	-1587.653	-1570.909	-16.74391	0.0226901	0.0227403	0.02276	0.0231988	0.0243396	0.0242924	0.0226753	0.020698	0.021042	0.0205842
2330	-1569.225	-1568.283	-0.9417859	0.124916	0.127465	0.188683	0.192338	0.191051	0.190336	0.212625	0.213603	0.218533	0.19879
2340	-1596.142	-1565.672	-30.47049	0.0667987	0.219899	0.238748	0.214283	0.21688	0.212091	0.157603	0.14473	0.169663	0.16772
2350	-1603.276	-1566.528	-36.74874	0.027285	0.125247	0.142025	0.149519	0.150579	0.159645	0.1747	0.168362	0.176404	0.174767
2360	-1582.449	-1565.607	-16.84231	0.0405737	0.234627	0.235194	0.233695	0.230016	0.143265	0.161985	0.156106	0.156145	0.150172
2370	-1617.066	-1568.261	-48.80514	0.027381	0.0891872	0.0890895	0.0891369	0.0880879	0.134567	0.131779	0.18839	0.24566	0.251251
2380	-1575.147	-1569.8	-5.347087	0.0499717	0.0506941	0.10446	0.104484	0.104608	0.102654	0.108668	0.110349	0.11052	0.109739
2390	-1566.92	-1569.925	3.00536	0.0873786	0.0931434	0.0937754	0.104126	0.106381	0.106411	0.113834	0.113889	0.114723	0.157733
2400	-1586.097	-1567.872	-18.22407	0.0244949	0.0338725	0.0332154	0.0339466	0.0354825	0.0407102	0.040515	0.0408299	0.0407798	0.0404649
2410	-1628.708	-1569.297	-59.41037	0.00181469	0.00181651	0.00184547	0.0013775	0.000660408	0.000650176	0.00418868	0.0026443	0.00400478	0.00255829
2420	-1640.206	-1565.6	-74.60614	0.00132051	0.0021573	0.000207885	5.74534e-05	3.00162e-05	7.77451e-05	0.000120646	0.000100246	0.000103217	1.43759e-05
2430	-1600.337	-1570.886	-29.45142	0.00309027	0.00376647	0.00382102	0.00391277	0.00397901	0.00388725	0.0047887	0.00482553	0.00730763	0.00181373
2440	-1594.52	-1568.615	-25.90531	0.00418831	0.000368262	0.000326878	0.000486173	0.000383199	0.000363679	0.000330096	0.000307562	0.000279394	0.000330949
2450	-1571.582	-1565.884	-5.698256	0.0116163	0.0106817	0.0106484	0.0106044	0.0106562	0.00831915	0.00802095	0.00829856	0.00832641	0.00817706
2460	-1587.889	-1567.054	-20.83557	0.0363607	0.0559965	0.0554678	0.0545084	0.0540748	0.0543535	0.0541748	0.0548288	0.051836	0.0523783
2470	-1580.303	-1566.983	-13.32006	0.10226	0.101863	0.101241	0.106421	0.12639	0.131634	0.129113	0.121567	0.127403	0.131339
2480	-1631.922	-1566.509	-65.41328	0.106524	0.106423	0.0872087	0.0294443	0.0890121	0.0889442	0.0913061	1.97562e-07	1.99835e-07	1.1796e-13
2490	-1619.477	-1567.779	-51.6981	0.13125	0.123444	0.160517	0.281176	0.271981	0.27161	0.27297	2.71455e-06	3.15802e-06	0.000102876
2500	-1573.831	-1569.615	-4.216425	0.154792	0.216111	0.221913	0.221698	0.220474	0.180771	0.180583	0.175831	0.175612	0.0839423
2510	-1568.175	-1568.234	0.05966289	0.108993	0.108299	0.105864	0.208616	0.209797	0.208184	0.207717	0.208669	0.197964	0.219702
2520	-1569.659	-1567.513	-2.146377	0.123997	0.178003	0.177584	0.189517	0.189063	0.193915	0.19421	0.18355	0.201272	0.21995
2530	-1580.397	-1570.491	-9.906323	0.108505	0.137017	0.137928	0.14525	0.146198	0.143631	0.1404	0.139113	0.139241	0.138916
2540	-1556.876	-1566.795	9.919362	0.100712	0.171817	0.169992	0.169156	0.170022	0.167014	0.185617	0.186024	0.186181	0.185969
2550	-1567.047	-1570.844	3.797307	0.209241	0.211414	0.195016	0.1955	0.212366	0.230287	0.227302	0.245338	0.227469	0.232825
2560	-1558.808	-1568.236	9.428001	0.098261	0.176483	0.187652	0.198813	0.174025	0.175103	0.159462	0.123856	0.123544	0.0259454
2570	-1585.161	-1567.821	-17.3403	0.0951272	0.0941278	0.188672	0.229499	0.242169	0.255976	0.26568	0.276175	0.304042	0.307246
2580	-1580.114	-1568.888	-11.22576	0.131761	0.135119	0.145323	0.13946	0.137558	0.13841	0.139806	0.138343	0.131942	0.132136
2590	-1577.8	-1567.662	-10.13789	0.132087	0.166849	0.167844	0.165615	0.164513	0.164615	0.159023	0.240206	0.238739	0.287273
2600	-1557.742	-1568.354	10.61235	0.129908	0.129118	0.241158	0.237302	0.250634	0.251484	0.218716	0.216955	0.207189	0.201072
2610	-1579.951	-1567.345	-12.60604	0.0913973	0.252754	0.250163	0.218981	0.230669	0.24114	0.207334	0.193949	0.163961	0.197211
2620	-1566.625	-1568.723	2.097833	0.111964	0.178897	0.180719	0.187789	0.197119	0.194127	0.192624	0.170865	0.1612	0.196212
2630	-1553.825	-1568.269	14.4446	0.142673	0.141263	0.141548	0.202427	0.202576	0.202502	0.205129	0.206023	0.205573	0.233028
2640	-1553.099	-1567.265	14.16583	0.0901656	0.216153	0.202925	0.205913	0.207522	0.19783	0.200088	0.206958	0.20691	0.22851
2650	-1570.159	-1568.944	-1.214829	0.187648	0.246655	0.247052	0.287327	0.285567	0.28369	0.288555	0.287838	0.296632	0.294889
2660	-1573.57	-1568.221	-5.348163	0.130476	0.140124	0.140124	0.13738	0.141691	0.159234	0.161014	0.152525	0.151659	0.155444
2670	-1581.321	-1567.018	-14.30228	0.0957421	0.0959941	0.0954017	0.095888	0.0933761	0.0942013	0.094378	0.0942807	0.094198	0.0941429
2680	-1576.094	-1568.506	-7.587757	0.0553417	0.0663007	0.0695492	0.0699507	0.0672552	0.0682309	0.0620969	0.0486571	0.0474282	0.0532851
2690	-1597.789	-1566.403	-31.38648	0.0926966	0.0920839	0.0886213	0.0933509	0.090451	0.043303	0.0438412	0.0417311	0.0353369	0.0362191
2700	-1577.997	-1565.838	-12.15918	0.0791705	0.0795112	0.0835586	0.0971943	0.0945393	0.104598	0.0998694	0.102946	0.102981	0.1034
2710	-1592.942	-1567.626	-25.31567	0.0856552	0.0813646	0.105044	0.103765	0.0932437	0.103132	0.100905	0.111041	0.108808	0.107709
2720	-1585.34	-1566.507	-18.83271	0.0775415	0.0764197	0.0898819	0.0943281	0.095225	0.0823215	0.0850987	0.0848417	0.0855512	0.084355
2730	-1574.949	-1567.461	-7.487469	0.16734	0.175625	0.170888	0.170902	0.171077	0.161178	0.191409	0.161862	0.162052	0.147944
2740	-1570.144	-1568.363	-1.78131	0.154764	0.170337	0.170244	0.169006	0.168819	0.179357	0.178496	0.181806	0.185922	0.188327
2750	-1592.905	-1567.35	-25.55555	0.0305917	0.0426311	0.0422955	0.0406357	0.0530904	0.0551313	0.0551336	0.054716	0.0539411	0.0533317
2760	-1590.231	-1567.791	-22.43913	0.072034	0.076792	0.0773597	0.0774914	0.0781939	0.0721906	0.0720354	0.0704136	0.0702743	0.0452248
2770	-1566.619	-1570.416	3.797801	0.0599981	0.0624934	0.0620585	0.0620053	0.0619575	0.0622695	0.0626084	0.0622722	0.0612452	0.0649947
2780	-1619.439	-1570.37	-49.06938	0.000438622	0.000454261	0.000446081	0.000313745	0.000321093	0.000321633	0.00029805	0.000230725	0.000229393	0.000225011
2790	-1592.962	-1569.604	-23.35729	0.00229128	0.00226344	0.00247938	0.00240776	0.00265318	0.00230929	0.00228648	0.00213992	0.00197353	0.00189579
2800	-1606.553	-1566.851	-39.70179	0.00909538	0.00922185	0.00877649	0.000374858	0.000292058	0.000310664	0.000310892	0.000304965	0.000292252	0.000272643
2810	-1599.726	-1567.97	-31.75521	0.00584118	0.00636368	0.00631558	0.00819618	0.00980531	0.00705895	0.00586813	0.00435715	0.00377046	0.00783224
2820	-1587.031	-1569.097	-17.93423	0.00897892	0.00920432	0.00915889	0.00928554	0.00926686	0.0122846	0.0119824	0.0123867	0.0114732	0.0117775
2830	-1564.484	-1570.778	6.293569	0.0156856	0.0158522	0.0158075	0.0158029	0.0162224	0.0162217	0.0164246	0.0163851	0.0160478	0.0160053
2840	-1585.555	-1569.839	-15.71596	0.00266816	0.00276695	0.00263364	0.00268336	0.00252872	0.00251449	0.00252471	0.00239539	0.00246606	0.00247201
2850	-1569.008	-1567.489	-1.51876	0.00504953	0.0052513	0.00576393	0.00570811	0.00550605	0.00556093	0.00532708	0.00529235	0.00548994	0.00541757
2860	-1590.079	-1571.354	-18.72498	0.0117896	0.0118004	0.0119383	0.0118839	0.0103882	0.0138014	0.0138102	0.0137247	0.0118275	0.0117828
2870	-1563.818	-1568.025	4.207016	0.0318813	0.0319773	0.0304669	0.0306333	0.0310656	0.0314828	0.0315197	0.032174	0.031823	0.0308057
2880	-1575.172	-1568.077	-7.095074	0.0254158	0.023273	0.0233804	0.0233215	0.0236286	0.0244799	0.0248415	0.0248405	0.02522	0.0236441
2890	-1581.621	-1566.773	-14.84793	0.0240642	0.0249424	0.0257554	0.0257387	0.0257392	0.0290518	0.0278837	0.0283876	0.0295816	0.0300372
2900	-1553.497	-1568.513	15.01634	0.0118961	0.0118882	0.0118739	0.011948	0.0119411	0.0122319	0.0117493	0.0117354	0.0117493	0.011754
2910	-1570.09	-1569.478	-0.6116468	0.0072554	0.00727067	0.00734217	0.00734141	0.00733516	0.00732555	0.00752783	0.0075476	0.00753431	0.00747594
2920	-1574.594	-1566.977	-7.617155	0.0327069	0.032815	0.0328558	0.0329659	0.0330293	0.0313241	0.0323864	0.0324082	0.0325486	0.0324262
2930	-1572.445	-1567.262	-5.18298	0.00458123	0.00458785	0.00458819	0.00427792	0.0027448	0.00286633	0.00286672	0.00287104	0.00285264	0.00276554
2940	-1591.648	-1567.662	-23.98572	0.000716296	0.000715995	0.000759998	0.000764001	0.000731856	0.000675794	0.000675229	0.000609566	0.000609256	0.000603132
2950	-1584.337	-1566.176	-18.16037	0.00166366	0.00172545	0.00172674	0.00171947	0.001719	0.0017181	0.00176234	0.00178016	0.00180795	0.00181349
2960	-1578.019	-1566.551	-11.46771	0.0257445	0.0255369	0.0233411	0.0233245	0.0246823	0.0239259	0.0240637	0.0234847	0.0234231	0.0250408
2970	-1573.408	-1567.478	-5.930077	0.0504372	0.0473315	0.0347669	0.0352429	0.0362901	0.035975	0.0364423	0.0367764	0.0371026	0.0344056
2980	-1582.69	-1567.505	-15.18473	0.0765658	0.0853694	0.0891089	0.0965006	0.0969617	0.0970915	0.0810774	0.0799005	0.0699352	0.0699643
2990	-1581.237	-1568.228	-13.00927	0.0760115	0.0802536	0.0880068	0.0892257	0.0911023	0.0915284	0.0907132	0.0752983	0.0668357	0.0679231
3000	-1602.814	-1568.628	-34.18593	0.12636	0.132235	0.129584	0.0310441	0.0311734	0.0284907	0.00777446	0.0102323	0.00519345	0.00354204
3010	-1617.553	-1567.552	-50.00178	0.0314275	0.0429369	0.241571	0.22194	0.103605	0.275121	0.403481	0.368366	0.000296771	0.000259745
3020	-1608.958	-1569.671	-39.2877	0.00615532	0.00563587	0.00857748	0.00810527	0.00569905	0.00895651	0.00891929	0.0111009	0.013244	0.0123106
3030	-1612.525	-1566.469	-46.05609	0.00677857	0.00911794	0.00988339	0.0128631	0.013236	0.0157866	0.00977643	0.00978884	0.0114034	0.0113821
3040	-1575.333	-1567.307	-8.026201	0.00646485	0.00650215	0.00632566	0.00662115	0.00667992	0.00672494	0.00672612	0.00674237	0.0066096	0.00663296
3050	-1563.572	-1567.981	4.408317	0.0375449	0.0367173	0.0367148	0.0363996	0.0362603	0.029788	0.0297905	0.0311615	0.031163	0.0311293
3060	-1584.341	-1567.047	-17.29398	0.0441518	0.0444396	0.0494967	0.0494507	0.0481979	0.0480416	0.0443427	0.0436775	0.0351226	0.035077
3070	-1576.573	-1568.141	-8.432272	0.0170591	0.0173221	0.0758192	0.0759013	0.0758856	0.0761587	0.0790406	0.0878767	0.0876929	0.087597
3080	-1566.213	-1566.018	-0.1948295	0.0264201	0.104076	0.104096	0.103877	0.10353	0.103657	0.103003	0.103353	0.107379	0.107288
3090	-1573.343	-1567.142	-6.201501	0.0210249	0.246907	0.246784	0.246355	0.244805	0.246287	0.245675	0.244762	0.245041	0.245947
3100	-1564.02	-1564.559	0.5390321	0.00883124	0.141469	0.147985	0.147979	0.149069	0.112079	0.112014	0.111771	0.111719	0.110858
3110	-1568.43	-1564.544	-3.885851	0.00632132	0.167804	0.167555	0.163485	0.185355	0.183308	0.183653	0.184012	0.171415	0.170448
3120	-1567.451	-1565.423	-2.027519	0.0060144	0.142077	0.141624	0.141606	0.141978	0.141607	0.144982	0.13442	0.137347	0.136607
3130	-1571.863	-1565.29	-6.572851	0.00414977	0.142651	0.142693	0.140876	0.140663	0.162418	0.160999	0.178062	0.17434	0.161008
3140	-1584.307	-1565.472	-18.83412	0.00408553	0.154365	0.15487	0.155045	0.161413	0.160952	0.157464	0.15999	0.158203	0.211188
3150	-1580.136	-1565.511	-14.62497	0.00242489	0.232868	0.209577	0.268842	0.263555	0.253881	0.253032	0.232218	0.219852	0.217473
3160	-1588.433	-1566.039	-22.3943	0.00122177	0.163851	0.178111	0.184678	0.184402	0.180153	0.222218	0.221791	0.21595	0.224004
3170	-1578.435	-1570.374	-8.061473	0.00121361	0.0163162	0.183258	0.19101	0.190427	0.180943	0.219641	0.230948	0.192504	0.302148
3180	-1585.933	-1565.156	-20.77702	0.00379461	0.157662	0.185239	0.186862	0.185091	0.19541	0.18866	0.18088	0.19041	0.197383
3190	-1568.677	-1565.905	-2.772291	0.00488564	0.122443	0.131786	0.131372	0.138687	0.13628	0.164704	0.150774	0.179301	0.0988802
3200	-1568.138	-1567.375	-0.7628278	0.0123071	0.192606	0.173105	0.180184	0.186802	0.242926	0.0674622	0.052743	0.061857	0.0228028
3210	-1574.848	-1568.598	-6.249755	0.0247833	0.141962	0.141813	0.141773	0.120398	0.11665	0.115467	0.155871	0.141585	0.136369
3220	-1593.643	-1566.584	-27.05957	0.0374028	0.19173	0.19317	0.124975	0.138531	0.136024	0.13611	0.138894	0.139807	0.140058
3230	-1564.035	-1565.764	1.728845	0.0494467	0.194382	0.193154	0.198918	0.204517	0.202494	0.201183	0.201224	0.200719	0.200715
3240	-1566.323	-1568.142	1.81911	0.0255709	0.0255305	0.0257243	0.124472	0.124645	0.125082	0.124808	0.126603	0.126494	0.130864
3250	-1571.497	-1567.662	-3.834182	0.0686302	0.0682969	0.16834	0.168286	0.16631	0.168737	0.169109	0.169505	0.161604	0.164894
3260	-1580.206	-1565.192	-15.01458	0.0447923	0.167072	0.171292	0.164914	0.157789	0.157341	0.162134	0.16198	0.161405	0.17481
3270	-1560.714	-1568.706	7.992073	0.0457281	0.204276	0.209203	0.20843	0.2239	0.224167	0.226255	0.226583	0.206093	0.208511
3280	-1562.953	-1564.578	1.625019	0.0404313	0.189695	0.181667	0.195048	0.193807	0.193562	0.189231	0.187487	0.190046	0.184405
3290	-1586.173	-1565.936	-20.23671	0.0146388	0.0811062	0.0846049	0.0845295	0.0862706	0.0953308	0.0860404	0.0850868	0.0851942	0.0847656
3300	-1581.913	-1567.023	-14.89029	0.0315293	0.0323359	0.0297231	0.0302154	0.02882	0.0290522	0.0285187	0.0270247	0.0271423	0.0328235
3310	-1585.529	-1568.872	-16.65741	0.01763	0.0175875	0.0178427	0.021488	0.021612	0.0218238	0.021742	0.0216141	0.0200629	0.0179421
3320	-1579.404	-1568.153	-11.25156	0.0280681	0.122133	0.120205	0.120202	0.120721	0.131499	0.12066	0.134691	0.12397	0.124774
3330	-1569.332	-1567.777	-1.554787	0.0910654	0.0885192	0.0881938	0.0721372	0.0721232	0.0719562	0.0720617	0.0673159	0.0668412	0.0668896
3340	-1610.683	-1565.362	-45.3201	0.0520495	0.0484787	0.0431602	0.0417727	0.0430004	0.00488507	0.00413123	0.00485874	0.00444887	0.00704906
3350	-1565.015	-1570.372	5.356584	0.135538	0.267339	0.247887	0.180891	0.160116	0.208633	0.185936	0.194699	0.185757	0.280462
3360	-1585.717	-1566.611	-19.10616	0.0858221	0.149293	0.15001	0.154495	0.168613	0.137382	0.140167	0.146852	0.124695	0.135446
3370	-1576.242	-1568.132	-8.11049	0.139923	0.14447	0.189557	0.189599	0.197238	0.19953	0.192657	0.188603	0.188913	0.169732
3380	-1581.566	-1565.795	-15.77096	0.11399	0.121024	0.11989	0.137424	0.149326	0.148584	0.149076	0.139005	0.154891	0.155918
3390	-1586.437	-1568.912	-17.52505	0.14583	0.147048	0.137771	0.215026	0.215046	0.226077	0.296872	0.271698	0.272809	0.229736
3400	-1582.555	-1566.164	-16.39121	0.0637201	0.0927235	0.0944973	0.103596	0.100529	0.0982145	0.0979692	0.0977874	0.119265	0.122892
3410	-1580.516	-1569.186	-11.33012	0.0391176	0.0389787	0.040964	0.0409664	0.041051	0.037616	0.0407338	0.040644	0.0453644	0.0482684
3420	-1573.062	-1566.982	-6.080517	0.0687618	0.0684619	0.0686118	0.068537	0.104885	0.102296	0.0877538	0.087541	0.0880912	0.0886217
3430	-1560.569	-1565.006	4.436569	0.0444517	0.194456	0.190719	0.192175	0.184224	0.190075	0.183851	0.181424	0.181312	0.183504
3440	-1570.265	-1565.55	-4.71492	0.0248224	0.179809	0.177334	0.179171	0.17738	0.177882	0.177991	0.173997	0.171437	0.177278
3450	-1593.503	-1567.741	-25.76183	0.0418102	0.101793	0.102539	0.103183	0.101267	0.0997688	0.107889	0.138488	0.152009	0.15224
3460	-1582.216	-1569.641	-12.5752	0.104198	0.106938	0.116369	0.116277	0.119596	0.124778	0.124784	0.124739	0.128913	0.129301
3470	-1583.567	-1572.898	-10.66856	0.0230789	0.0226429	0.0223861	0.025464	0.0262902	0.0295607	0.0296519	0.0295889	0.0292525	0.0273438
3480	-1568.697	-1567.624	-1.073057	0.103146	0.103294	0.103754	0.109549	0.109548	0.109809	0.112335	0.112421	0.112142	0.11238
3490	-1551.882	-1567.314	15.43152	0.0619898	0.0640598	0.0640651	0.0640713	0.0637461	0.0638971	0.063915	0.0640185	0.0647047	0.064991
3500	-1580.217	-1567.334	-12.88372	0.0227162	0.023	0.0223573	0.0226909	0.0228029	0.0229654	0.0229516	0.0204331	0.0202781	0.0204743
3510	-1569.875	-1565.706	-4.168411	0.0397036	0.0396799	0.0420664	0.0421134	0.0420672	0.0421526	0.0422192	0.042198	0.042146	0.0420293
