Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]
26870	-1595.265	-1567.592	-27.67312	0.214562	0.214634	0.11211	0.113608	0.113516	0.11514	0.116708	0.123036	0.124219	0.124728
26880	-1590.928	-1564.267	-26.66173	0.225747	0.225827	0.22727	0.227336	0.226646	0.15972	0.160537	0.15926	0.157495	0.15704
26890	-1572.568	-1566.254	-6.314031	0.234518	0.238764	0.235518	0.235994	0.229247	0.223485	0.223165	0.226915	0.224684	0.227645
26900	-1559.526	-1571.588	12.06191	0.176571	0.175489	0.175197	0.178196	0.175299	0.171031	0.176381	0.176546	0.175727	0.175206
26910	-1585.672	-1566.775	-18.89736	0.21984	0.221278	0.2246	0.224553	0.225363	0.22648	0.228937	0.230827	0.22886	0.0647372
26920	-1556.235	-1564.967	8.732354	0.237315	0.23747	0.23743	0.236552	0.235163	0.237026	0.236604	0.236604	0.236979	0.235701
26930	-1562.546	-1565.264	2.718232	0.21734	0.220915	0.220901	0.220833	0.222093	0.221555	0.221522	0.221384	0.221047	0.219623
26940	-1564.917	-1566.77	1.85339	0.235739	0.235135	0.233463	0.230828	0.231664	0.231635	0.231161	0.231408	0.228244	0.228485
26950	-1544.892	-1566.605	21.71346	0.218786	0.218765	0.218806	0.219332	0.218599	0.217492	0.217921	0.217386	0.217469	0.217709
26960	-1555.695	-1566.995	11.29989	0.270813	0.27571	0.274227	0.274208	0.272663	0.272776	0.272785	0.272929	0.272956	0.272669
26970	-1582.352	-1567.028	-15.32373	0.234028	0.235219	0.237842	0.2395	0.243244	0.219768	0.227608	0.21963	0.218252	0.217552
26980	-1593.629	-1565.735	-27.8936	0.210577	0.211046	0.149986	0.149743	0.149816	0.150573	0.151099	0.151709	0.154205	0.156254
26990	-1579.162	-1567.631	-11.53077	0.194917	0.194571	0.194876	0.190065	0.173838	0.168944	0.170864	0.17063	0.174238	0.170908
27000	-1562.291	-1565.121	2.829842	0.232782	0.232391	0.230937	0.231816	0.222765	0.222865	0.221945	0.230281	0.231759	0.233376
27010	-1577.902	-1571.851	-6.051492	0.27938	0.280208	0.282929	0.285308	0.283546	0.265252	0.260888	0.260883	0.260304	0.252904
27020	-1570.523	-1568.255	-2.267818	0.286684	0.234796	0.143077	0.130137	0.12813	0.123526	0.123605	0.125793	0.122686	0.122391
27030	-1592.333	-1567.184	-25.14859	0.230225	0.222591	0.222454	0.217743	0.231715	0.214251	0.188079	0.178614	0.161995	0.15515
27040	-1585.261	-1566.543	-18.71731	0.240229	0.161238	0.162654	0.162795	0.145398	0.156934	0.154663	0.143342	0.138314	0.142562
27050	-1567.205	-1566.524	-0.6811395	0.220789	0.223701	0.257153	0.256173	0.255645	0.254862	0.254071	0.253185	0.253494	0.251842
27060	-1585.624	-1567.192	-18.43261	0.210368	0.205471	0.170845	0.169106	0.0800131	0.0569537	0.0579227	0.0598536	0.0591699	0.0551312
27070	-1565.58	-1568.248	2.668693	0.197431	0.200522	0.0719556	0.0831	0.0370679	0.0370767	0.0385812	0.0425514	0.0323501	0.0319967
27080	-1630.35	-1566.849	-63.50083	0.207718	0.153539	0.12539	0.123411	0.0890745	0.0480278	0.0480996	0.0337578	0.0239825	0.0204088
27090	-1599.745	-1565.332	-34.41331	0.229012	0.193933	0.108113	0.0966241	0.0687127	0.048455	0.0480909	0.0707993	0.0182853	0.0296367
27100	-1635.565	-1568.103	-67.46216	0.204765	0.163463	0.104963	0.085649	0.0781072	0.0199931	0.0199246	0.0527549	0.000303221	0.00191761
27110	-1623.708	-1567.602	-56.10583	0.235991	0.169679	0.124836	0.106086	0.102262	0.0695041	0.069066	0.0934182	0.0557804	0.0706678
27120	-1624.399	-1566.215	-58.18369	0.213791	0.199219	0.128294	0.114068	0.0822125	0.043167	0.04192	0.0691351	0.0833723	0.0750526
27130	-1585.745	-1568.903	-16.84283	0.191987	0.150424	0.151507	0.0769849	0.0734261	0.0431883	0.0417493	0.0460763	0.0434963	0.0373027
27140	-1579.873	-1569.913	-9.959756	0.186089	0.191672	0.145827	0.146081	0.0596014	0.0552541	0.0555826	0.058453	0.0604058	0.0608373
27150	-1586.24	-1566.057	-20.1835	0.228429	0.171033	0.0943217	0.0895629	0.078945	0.0633817	0.0627131	0.0566363	0.0533587	0.040978
27160	-1603.406	-1567.349	-36.05768	0.221539	0.171814	0.0819112	0.0798414	0.0750674	0.0386245	0.0440474	0.0438912	0.0403071	0.0349682
27170	-1596.86	-1566.453	-30.40743	0.19907	0.198523	0.157354	0.145137	0.146105	0.135718	0.130053	0.134878	0.135074	0.143358
27180	-1599.416	-1566.973	-32.44306	0.208664	0.144082	0.0985873	0.111773	0.104747	0.0646689	0.0601662	0.0586376	0.0565738	0.0501203
27190	-1572.031	-1567.705	-4.326479	0.236385	0.220682	0.15872	0.159441	0.090289	0.0891935	0.0917079	0.0908025	0.093986	0.0938031
27200	-1560.142	-1570.082	9.940961	0.26141	0.256427	0.261112	0.248076	0.246705	0.131472	0.130625	0.132237	0.138338	0.138893
27210	-1545.613	-1569.872	24.25892	0.271826	0.269514	0.269744	0.260786	0.244719	0.244078	0.245603	0.243563	0.255037	0.255017
27220	-1563.794	-1569.177	5.383573	0.300124	0.30077	0.280755	0.155627	0.154109	0.193189	0.194151	0.197082	0.21918	0.215644
27230	-1602.24	-1567.165	-35.07502	0.275933	0.273186	0.270891	0.236479	0.12409	0.143441	0.145481	0.117251	0.11788	0.148152
27240	-1579.433	-1568.537	-10.89555	0.267644	0.231191	0.233232	0.23441	0.222292	0.221528	0.22736	0.199396	0.211138	0.228251
27250	-1592.239	-1568.801	-23.438	0.264212	0.264261	0.200845	0.168236	0.096367	0.0964257	0.0958181	0.0919414	0.0881457	0.0729965
27260	-1595.495	-1567.663	-27.83148	0.220716	0.209331	0.122081	0.122895	0.122503	0.106181	0.104915	0.106186	0.0340367	0.0716153
27270	-1617.663	-1566.66	-51.00337	0.205395	0.176802	0.12209	0.12238	0.118489	0.144439	0.174916	0.189391	0.160585	0.161921
27280	-1605.642	-1569.387	-36.25493	0.244719	0.164674	0.157467	0.160389	0.08319	0.0777073	0.0772503	0.0756141	0.0673597	0.0752816
27290	-1587.401	-1568.31	-19.09096	0.205086	0.203796	0.0845312	0.0813178	0.0830604	0.100923	0.101408	0.0992695	0.100641	0.10357
27300	-1568.219	-1571.846	3.627359	0.205952	0.209808	0.191156	0.109661	0.108052	0.111998	0.107847	0.114112	0.113037	0.114987
27310	-1578.105	-1566.758	-11.34751	0.21354	0.186157	0.100032	0.103689	0.103993	0.0939	0.0621551	0.084593	0.084328	0.0720267
27320	-1540.344	-1568.69	28.34569	0.218879	0.218832	0.149102	0.154451	0.166526	0.149626	0.147855	0.135076	0.134143	0.130755
27330	-1579.272	-1570.424	-8.84827	0.233942	0.218339	0.218347	0.227723	0.229374	0.162955	0.168345	0.163033	0.170788	0.168478
27340	-1562.571	-1568.989	6.41801	0.245058	0.244582	0.245286	0.245948	0.245289	0.244156	0.24725	0.24716	0.246147	0.242645
27350	-1579.399	-1569.407	-9.991814	0.235731	0.234549	0.233485	0.237642	0.200189	0.199684	0.217301	0.220215	0.224371	0.22511
27360	-1571.785	-1567.99	-3.794147	0.233435	0.231072	0.188371	0.124148	0.109334	0.0962783	0.0979285	0.096945	0.0970083	0.100108
27370	-1592.595	-1568.442	-24.15235	0.267397	0.189556	0.116309	0.11514	0.110958	0.0970585	0.105841	0.0978124	0.0927204	0.0888356
27380	-1571.769	-1568.793	-2.975856	0.271978	0.271779	0.271138	0.269051	0.229858	0.237637	0.238084	0.237658	0.142523	0.152512
27390	-1577.262	-1568.835	-8.426932	0.275941	0.272355	0.211352	0.228982	0.243319	0.246113	0.248569	0.224474	0.212787	0.212369
27400	-1573.433	-1567.915	-5.518186	0.229744	0.228252	0.227537	0.223628	0.103452	0.103332	0.103402	0.139727	0.135805	0.137071
27410	-1600.014	-1574.009	-26.00527	0.266953	0.277555	0.278135	0.277249	0.272711	0.264687	0.160392	0.160527	0.157922	0.153297
27420	-1581.783	-1567.257	-14.52522	0.244794	0.231892	0.213843	0.179518	0.143011	0.140848	0.141152	0.152467	0.123822	0.121523
27430	-1589.458	-1570.444	-19.01377	0.211068	0.253552	0.145764	0.129643	0.0640419	0.0649221	0.0635673	0.145835	0.156968	0.156969
27440	-1601.031	-1568.691	-32.34003	0.229658	0.236454	0.18308	0.187097	0.153903	0.148132	0.152785	0.162263	0.157398	0.157515
27450	-1572.617	-1569.08	-3.536925	0.275102	0.254392	0.254308	0.253053	0.258993	0.258427	0.263612	0.20752	0.20732	0.17221
27460	-1575.579	-1567.953	-7.626635	0.268675	0.265311	0.293488	0.293906	0.291702	0.290733	0.294186	0.348187	0.341375	0.32651
27470	-1552.2	-1568.065	15.86495	0.314533	0.314944	0.314802	0.314967	0.271278	0.271449	0.270448	0.269634	0.269239	0.267467
27480	-1592.152	-1568.438	-23.71315	0.292573	0.30061	0.326748	0.316224	0.320933	0.408939	0.341591	0.342845	0.329101	0.305048
27490	-1580.668	-1568.207	-12.4615	0.2344	0.232762	0.213677	0.212873	0.239764	0.152899	0.151162	0.147507	0.151325	0.145729
27500	-1577.486	-1564.969	-12.51659	0.238397	0.245417	0.241194	0.240398	0.236789	0.221982	0.221217	0.223317	0.222981	0.218591
27510	-1579.952	-1568.886	-11.06605	0.218982	0.221074	0.212163	0.217929	0.21267	0.215117	0.220489	0.219691	0.199211	0.206431
27520	-1605.868	-1566.271	-39.59698	0.228422	0.226222	0.222036	0.213709	0.204706	0.247506	0.240183	0.151853	0.152552	0.121529
27530	-1582.893	-1565.983	-16.90985	0.24975	0.20253	0.202759	0.201719	0.136739	0.13931	0.139716	0.134676	0.134632	0.135833
27540	-1578.372	-1568.636	-9.73605	0.219355	0.21376	0.22077	0.21506	0.217549	0.215096	0.212043	0.209343	0.146164	0.15362
27550	-1579.401	-1568.194	-11.20647	0.223566	0.214107	0.208451	0.219284	0.225034	0.2245	0.235003	0.28088	0.437778	0.433656
27560	-1573.111	-1566.151	-6.960409	0.244664	0.243757	0.244186	0.232216	0.24414	0.243861	0.246239	0.220551	0.200264	0.185828
27570	-1558.018	-1568.686	10.66814	0.274763	0.275401	0.277307	0.277304	0.172795	0.185644	0.170079	0.175638	0.163879	0.163675
27580	-1556.599	-1567.775	11.17507	0.221477	0.213397	0.105579	0.106559	0.103523	0.103515	0.0960773	0.0963121	0.0963438	0.101161
27590	-1563.47	-1570.457	6.987268	0.213273	0.213138	0.136176	0.10602	0.102108	0.117615	0.128033	0.126319	0.123924	0.129856
27600	-1580.134	-1566.228	-13.90552	0.22942	0.185406	0.112093	0.124143	0.0878567	0.0771717	0.0707375	0.107295	0.0345619	0.0317847
27610	-1587.93	-1565.877	-22.0524	0.2262	0.170072	0.108815	0.108908	0.0389801	0.0309963	0.0309574	0.0315735	0.0340532	0.0441284
27620	-1561.633	-1565.479	3.845878	0.209945	0.142953	0.10332	0.0955194	0.042748	0.04022	0.0321597	0.0398529	0.0395532	0.0437369
27630	-1582.507	-1568.106	-14.4015	0.198386	0.191395	0.148663	0.145793	0.0548575	0.0572289	0.0548235	0.0541987	0.0575162	0.0564714
27640	-1599.28	-1569.092	-30.18848	0.186289	0.169204	0.0946706	0.0564081	0.0531917	0.0549933	0.0760644	0.0407669	0.038992	0.0407367
27650	-1610.417	-1570.493	-39.92449	0.181543	0.142855	0.137008	0.111843	0.0311179	0.03056	0.0285608	0.02738	0.0250852	0.0255535
27660	-1593.596	-1566.336	-27.25955	0.231028	0.143353	0.0971633	0.0704011	0.0509355	0.0362051	0.0357892	0.046796	0.0350319	0.0350662
27670	-1598.852	-1567.002	-31.85015	0.214153	0.145621	0.137168	0.127669	0.0758684	0.0154733	0.0152843	0.0466021	0.0351078	0.0345524
27680	-1594.043	-1567.45	-26.5923	0.224767	0.131696	0.117795	0.114864	0.0221328	0.029346	0.0303634	0.0305718	0.0296702	0.031339
27690	-1566.157	-1574.692	8.53564	0.191633	0.101712	0.10067	0.0996433	0.0946446	0.0959631	0.0984986	0.0963161	0.0979313	0.0954655
27700	-1583.709	-1569.089	-14.62024	0.20695	0.187345	0.0632582	0.0633548	0.0636947	0.0645785	0.0760102	0.055953	0.0523614	0.0449052
27710	-1584.237	-1569.738	-14.49933	0.190912	0.19077	0.0930904	0.107859	0.0935875	0.0925636	0.0756353	0.0775483	0.0638187	0.0611311
27720	-1608.356	-1567.161	-41.19515	0.203288	0.184857	0.112263	0.0891349	0.0891208	0.0169615	0.0280989	0.0335408	0.0303298	0.0304311
27730	-1584.827	-1573.045	-11.78182	0.205876	0.124462	0.109946	0.109748	0.110979	0.124217	0.127289	0.11639	0.130914	0.131009
27740	-1592.649	-1565.93	-26.71861	0.229277	0.216354	0.14811	0.147739	0.152125	0.152493	0.138215	0.210089	0.196944	0.195424
27750	-1571.436	-1568.043	-3.392406	0.218199	0.221002	0.221328	0.222211	0.221676	0.220285	0.239097	0.252652	0.245117	0.245049
27760	-1571.039	-1568.795	-2.244157	0.231034	0.221048	0.221979	0.222992	0.198029	0.197711	0.199294	0.200556	0.208364	0.173718
27770	-1576.845	-1565.273	-11.57184	0.210624	0.210706	0.214281	0.211703	0.177926	0.177174	0.177205	0.16965	0.170651	0.195396
27780	-1562.067	-1565.35	3.283043	0.233244	0.231207	0.231374	0.230809	0.230186	0.230428	0.230483	0.233197	0.233356	0.221069
27790	-1564.12	-1564.766	0.6461363	0.230116	0.23033	0.224602	0.22644	0.226355	0.226518	0.226449	0.229724	0.230071	0.227941
27800	-1571.08	-1564.815	-6.264911	0.200086	0.200963	0.200792	0.200531	0.202892	0.20049	0.20135	0.201179	0.20201	0.203877
27810	-1550.741	-1565.039	14.29749	0.234351	0.234882	0.237762	0.238214	0.231289	0.231283	0.230965	0.231232	0.231197	0.231286
27820	-1579.694	-1564.679	-15.01531	0.216444	0.213774	0.260114	0.256057	0.255989	0.25112	0.255782	0.2513	0.251297	0.251573
27830	-1571.242	-1565.873	-5.368687	0.229347	0.227332	0.227002	0.224248	0.194124	0.193934	0.195943	0.194732	0.212441	0.212415
27840	-1569.716	-1565.743	-3.972879	0.207848	0.192191	0.192263	0.192501	0.192458	0.192819	0.192518	0.266192	0.266399	0.26552
27850	-1559.083	-1565.201	6.11766	0.223141	0.222533	0.222356	0.223059	0.223023	0.219456	0.219775	0.218239	0.232594	0.219185
27860	-1581.285	-1566.905	-14.38016	0.241785	0.221714	0.205146	0.187596	0.188417	0.20068	0.212625	0.212759	0.211422	0.212674
27870	-1567.697	-1564.633	-3.064207	0.227985	0.246906	0.24702	0.249048	0.248029	0.247817	0.258119	0.264253	0.263256	0.262178
27880	-1572.783	-1567.072	-5.711331	0.233897	0.245109	0.242463	0.234181	0.2339	0.233074	0.234819	0.235205	0.23901	0.238531
27890	-1581.397	-1566.805	-14.592	0.199559	0.194097	0.194936	0.195859	0.195717	0.189281	0.189353	0.189396	0.199494	0.198692
27900	-1595.181	-1568.676	-26.50511	0.190579	0.182708	0.162246	0.162829	0.168914	0.163168	0.164983	0.167536	0.168819	0.170047
27910	-1573.152	-1566.428	-6.724384	0.198829	0.200821	0.190394	0.158528	0.154587	0.156074	0.152902	0.154065	0.155017	0.146667
27920	-1580.721	-1567.108	-13.61306	0.200441	0.194083	0.13623	0.133313	0.134994	0.126531	0.123375	0.117557	0.117444	0.115153
27930	-1610.394	-1566.45	-43.94331	0.244274	0.185574	0.183926	0.183823	0.118845	0.118739	0.147958	0.157509	0.157833	0.151016
27940	-1618.512	-1568.661	-49.85042	0.187985	0.17234	0.079807	0.0751744	0.0504207	0.0471139	0.0466723	0.0483428	0.0246242	0.0268012
27950	-1631.298	-1566.201	-65.09705	0.220863	0.162017	0.11172	0.107337	0.0374458	0.0627848	0.0648793	0.0650928	0.0560023	0.0526528
27960	-1562.647	-1571.389	8.741654	0.2076	0.209577	0.0570101	0.0711597	0.0735745	0.0757192	0.0684353	0.0675927	0.0677794	0.064346
27970	-1587.153	-1566.162	-20.99129	0.208275	0.160984	0.10866	0.0917454	0.0354	0.0141482	0.0254619	0.0241273	0.0332325	0.103642
27980	-1593.449	-1568.889	-24.55934	0.201624	0.180726	0.096936	0.0776429	0.0777143	0.0700408	0.0700175	0.0735882	0.107827	0.106809
27990	-1586.489	-1568.501	-17.98823	0.214416	0.151174	0.148989	0.149553	0.108007	0.0260902	0.030135	0.0449076	0.0458545	0.0462852
28000	-1570.962	-1568.146	-2.815721	0.199391	0.207373	0.10351	0.0745715	0.0576942	0.0570252	0.040239	0.0441118	0.0390138	0.0391261
28010	-1560.154	-1567.516	7.36246	0.250357	0.249232	0.157619	0.155142	0.155705	0.155748	0.158453	0.158282	0.159795	0.159556
28020	-1573.59	-1568.119	-5.47085	0.23408	0.235819	0.16609	0.164593	0.16553	0.163133	0.163707	0.163841	0.163651	0.164003
28030	-1572.577	-1571.057	-1.520256	0.271544	0.279739	0.243424	0.256539	0.258411	0.259176	0.277603	0.328138	0.32772	0.388124
28040	-1553.156	-1568.273	15.1161	0.306514	0.305833	0.278818	0.281292	0.232283	0.23139	0.23066	0.232754	0.235831	0.235848
28050	-1584.634	-1566.875	-17.75914	0.275117	0.277344	0.279624	0.305092	0.203749	0.199783	0.201308	0.197675	0.197016	0.201843
28060	-1565.729	-1566.326	0.5971143	0.266326	0.273041	0.204746	0.205746	0.145595	0.158137	0.181157	0.180574	0.179513	0.201144
28070	-1555.3	-1570.884	15.58431	0.261875	0.262511	0.262981	0.273178	0.261099	0.226456	0.221767	0.22981	0.219502	0.220664
28080	-1567.731	-1568.864	1.13363	0.233041	0.235045	0.22452	0.223549	0.193699	0.162096	0.190069	0.185873	0.187554	0.183409
28090	-1566.867	-1566.283	-0.584187	0.252574	0.247555	0.18922	0.187822	0.103164	0.10387	0.104573	0.110544	0.110311	0.107675
28100	-1569.384	-1569.612	0.2283413	0.257995	0.247357	0.158644	0.135603	0.136886	0.136507	0.254186	0.225814	0.238817	0.242517
28110	-1596.629	-1570.326	-26.30287	0.237709	0.231589	0.233443	0.226285	0.229477	0.231813	0.114118	0.106434	0.100744	0.0985092
28120	-1575.695	-1570.288	-5.406747	0.303514	0.280576	0.281321	0.288342	0.289765	0.30458	0.286452	0.320213	0.325339	0.096966
28130	-1597.471	-1570.757	-26.71441	0.24154	0.23814	0.236753	0.230011	0.232515	0.106408	0.108858	0.101354	0.0581385	0.0638746
28140	-1583.001	-1570.933	-12.06773	0.229125	0.206265	0.209935	0.217907	0.20588	0.207387	0.21117	0.211872	0.254033	0.247667
28150	-1603.303	-1568.65	-34.65323	0.25049	0.233289	0.22786	0.21568	0.2063	0.178009	0.184067	0.196476	0.142675	0.146991
28160	-1606.366	-1567.518	-38.84798	0.245474	0.249425	0.245892	0.232727	0.221229	0.0949296	0.0948029	0.0923972	0.0824371	0.0331408
28170	-1619.94	-1565.284	-54.65593	0.266665	0.266425	0.235909	0.262196	0.241741	0.199385	0.19377	0.173577	0.173264	0.206292
28180	-1590.695	-1567.356	-23.33815	0.256846	0.242254	0.243124	0.246234	0.242438	0.140405	0.140113	0.139036	0.138647	0.137027
28190	-1573.258	-1565.828	-7.429681	0.247953	0.246264	0.19819	0.17229	0.168859	0.169	0.170242	0.188338	0.197081	0.188019
28200	-1568.949	-1566.606	-2.342829	0.260464	0.240048	0.158717	0.156013	0.160371	0.167671	0.12133	0.103869	0.10249	0.192244
28210	-1558.556	-1569.867	11.31061	0.292677	0.273858	0.319631	0.22851	0.231159	0.15465	0.156584	0.153751	0.119402	0.12991
28220	-1578.455	-1569.126	-9.328506	0.284433	0.306307	0.21449	0.199805	0.27136	0.235807	0.16794	0.151788	0.139257	0.129226
28230	-1589.729	-1570.093	-19.63615	0.29502	0.299926	0.188656	0.142651	0.124523	0.125074	0.111627	0.117109	0.137822	0.157768
28240	-1573.028	-1568.582	-4.446333	0.294918	0.291989	0.290126	0.260949	0.166786	0.16027	0.169177	0.261059	0.266101	0.292331
28250	-1553.101	-1573.134	20.03237	0.268851	0.247978	0.217122	0.250355	0.138732	0.137268	0.0949537	0.0939519	0.0929458	0.0924739
28260	-1571.166	-1569.824	-1.342351	0.220571	0.136393	0.0983326	0.0909347	0.0978401	0.0839763	0.0817328	0.0369768	0.0374926	0.0333543
28270	-1570.608	-1570.943	0.3348717	0.179021	0.154379	0.0924986	0.0913949	0.0890632	0.0888861	0.085064	0.084572	0.080027	0.0794216
28280	-1583.024	-1568.613	-14.41138	0.204904	0.156196	0.0881194	0.0893036	0.090808	0.0940321	0.0934448	0.0893772	0.0881987	0.0879065
28290	-1578.595	-1568.801	-9.794073	0.233387	0.213255	0.190389	0.116989	0.113744	0.116802	0.111418	0.105922	0.144219	0.146492
28300	-1557.01	-1569.798	12.78812	0.299471	0.297677	0.292215	0.293763	0.278724	0.27977	0.256139	0.252888	0.264527	0.283861
28310	-1550.749	-1572.073	21.32427	0.310427	0.305216	0.306471	0.274007	0.279094	0.28084	0.281403	0.278776	0.260887	0.266074
28320	-1536.231	-1569.946	33.71498	0.299812	0.297577	0.295448	0.279542	0.280065	0.280452	0.276035	0.277815	0.250864	0.251028
28330	-1569.045	-1568.24	-0.8044924	0.263661	0.253984	0.26698	0.219925	0.22002	0.207495	0.202224	0.198086	0.192401	0.191081
28340	-1577.122	-1568.525	-8.596861	0.249414	0.241047	0.156558	0.151693	0.170008	0.169364	0.159844	0.115801	0.121804	0.12137
28350	-1554.933	-1566.357	11.42381	0.248573	0.251004	0.178227	0.177072	0.177071	0.145805	0.141255	0.141464	0.141597	0.147701
28360	-1572.432	-1566.976	-5.456095	0.211888	0.187685	0.135471	0.136701	0.111562	0.107513	0.110466	0.101387	0.100566	0.132074
28370	-1564.915	-1569.488	4.572715	0.296932	0.315879	0.288333	0.317166	0.310493	0.205518	0.191748	0.190557	0.195723	0.196789
28380	-1562.743	-1569.327	6.584058	0.268633	0.268516	0.247077	0.229988	0.229284	0.229884	0.230442	0.230823	0.241377	0.257666
28390	-1577.245	-1567.652	-9.593763	0.294631	0.290625	0.278186	0.276343	0.196137	0.196095	0.19606	0.195493	0.199101	0.200082
28400	-1597.735	-1570.09	-27.64462	0.207514	0.205344	0.19594	0.167591	0.0999001	0.10544	0.10476	0.110186	0.103316	0.0442484
28410	-1582.584	-1567.871	-14.7135	0.220617	0.222118	0.155822	0.157237	0.148078	0.157223	0.157067	0.156794	0.0904878	0.0903162
28420	-1569.366	-1568.086	-1.279796	0.22204	0.224684	0.11986	0.113088	0.112363	0.111898	0.112454	0.112089	0.111765	0.104569
28430	-1560.144	-1569.637	9.493117	0.308681	0.308559	0.308738	0.308775	0.169604	0.128772	0.132364	0.133443	0.130225	0.1272
28440	-1558.953	-1568.913	9.959904	0.271298	0.25001	0.257447	0.258647	0.262056	0.26181	0.271884	0.250125	0.246508	0.276778
28450	-1570.903	-1568.167	-2.736288	0.298009	0.302649	0.25102	0.245621	0.2364	0.236425	0.21993	0.228541	0.241187	0.240243
28460	-1563.032	-1569.148	6.116251	0.259083	0.241561	0.280363	0.171927	0.171875	0.166349	0.170672	0.167672	0.165858	0.169011
28470	-1583.464	-1567.934	-15.52956	0.234091	0.234512	0.218009	0.217361	0.148222	0.152125	0.168999	0.208379	0.227089	0.230952
28480	-1593.796	-1564.943	-28.85356	0.253603	0.240781	0.23919	0.292091	0.276239	0.168997	0.169386	0.186826	0.185553	0.17559
28490	-1578.727	-1565.866	-12.86096	0.214043	0.214711	0.21325	0.181097	0.181393	0.181513	0.177495	0.174499	0.164375	0.1965
28500	-1590.569	-1568.765	-21.80417	0.300972	0.293725	0.277767	0.273817	0.176818	0.179446	0.17372	0.173673	0.203012	0.202634
28510	-1602.611	-1568.532	-34.07938	0.226545	0.252559	0.187419	0.185971	0.202102	0.217973	0.093186	0.0929657	0.0862349	0.0873771
