Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
7916	0	-1579.367	-1565.794	-13.57284	0.0590133	0.187609	0.186073	0.185284	0.206025	0.234759	0.325999	0.31336	0.30575	0.32965
7917	1	-1591.354	-1564.624	-26.73005	0.0452809	0.167805	0.141656	0.29021	0.245118	0.244933	0.244562	0.214671	0.154934	0.149436
7918	0	-1555.72	-1567.621	11.90193	0.0628883	0.0623052	0.214545	0.217814	0.209827	0.202564	0.202601	0.204604	0.195977	0.195655
7919	1	-1585.245	-1566.995	-18.25048	0.0452809	0.190321	0.167933	0.143804	0.185557	0.179786	0.237968	0.254259	0.294036	0.251022
7920	0	-1578.153	-1570.314	-7.839086	0.080785	0.105307	0.175692	0.125684	0.131325	0.131964	0.131637	0.131734	0.124181	0.12678
7921	1	-1586.233	-1565.368	-20.86511	0.0452809	0.165382	0.16123	0.215463	0.212507	0.172066	0.184701	0.15859	0.161333	0.277206
7922	0	-1561.105	-1568.48	7.375739	0.160367	0.134231	0.232519	0.265454	0.289525	0.289409	0.292791	0.295906	0.37347	0.373726
7923	1	-1585.247	-1565.679	-19.56735	0.0599227	0.155658	0.191607	0.201998	0.220586	0.275885	0.207781	0.213082	0.210454	0.18997
7924	0	-1562.607	-1572.865	10.25866	0.163203	0.163484	0.158793	0.155205	0.155183	0.157009	0.157034	0.15754	0.160077	0.159545
7925	1	-1572.458	-1568.244	-4.21326	0.109365	0.109505	0.155818	0.171368	0.175176	0.184813	0.24937	0.221303	0.200818	0.210707
7926	0	-1580.247	-1566.708	-13.53909	0.0340892	0.0710209	0.0714205	0.0714178	0.0713338	0.067691	0.0675952	0.0736793	0.0695042	0.0696508
7927	1	-1587.776	-1567.451	-20.32497	0.092452	0.110749	0.167724	0.168177	0.169719	0.159261	0.16048	0.156784	0.152796	0.163421
7928	0	-1553.536	-1569.277	15.74134	0.0298775	0.0297798	0.0297235	0.0301045	0.0301178	0.030153	0.030101	0.0298758	0.0298757	0.0298035
7929	1	-1554.528	-1567.248	12.72081	0.0950378	0.0952208	0.0949917	0.0954779	0.0954763	0.0958643	0.0961324	0.0961514	0.0961505	0.0950565
7930	0	-1576.443	-1567.011	-9.432495	0.0983519	0.0955825	0.0957248	0.0950686	0.11366	0.115791	0.111412	0.108736	0.11703	0.121493
7931	1	-1591.473	-1568.619	-22.85445	0.0365413	0.0367035	0.0630837	0.0630288	0.0620283	0.061204	0.0612397	0.0634516	0.0633022	0.0627246
7932	0	-1608.604	-1569.184	-39.42026	0.0156613	0.0143926	0.0150435	0.0150318	0.0163317	0.0201628	0.0205778	0.0196258	0.0196353	0.0212685
7933	1	-1551.001	-1572.152	21.15132	0.132706	0.131972	0.13402	0.133785	0.133675	0.133655	0.137819	0.14003	0.13404	0.133831
7934	0	-1591.59	-1565.996	-25.5947	0.0730374	0.128202	0.15946	0.161256	0.16357	0.100943	0.0996649	0.0997986	0.0919995	0.0713019
7935	1	-1583.942	-1568.938	-15.004	0.207169	0.205583	0.251411	0.32463	0.367701	0.358646	0.250544	0.22041	0.293876	0.40801
7936	0	-1587.251	-1569.002	-18.24941	0.112667	0.120868	0.119089	0.116298	0.296551	0.263287	0.232495	0.234906	0.243898	0.290053
7937	1	-1574.945	-1570.681	-4.264573	0.198763	0.196425	0.196072	0.193531	0.168044	0.493739	0.499282	0.018149	0.0196636	0.0198254
7938	0	-1589.111	-1566.854	-22.257	0.0527812	0.0536697	0.061496	0.0607778	0.0794434	0.08139	0.0953074	0.104631	0.132545	0.138386
7939	1	-1577.058	-1569.747	-7.311215	0.198763	0.195981	0.201583	0.202344	0.201974	0.202934	0.199455	0.202727	0.209018	0.210849
7940	0	-1630.322	-1566.163	-64.15928	0.0845076	0.0913325	0.144053	0.117559	0.0837261	0.111813	0.00475772	0.00436207	0.00370679	0.00190378
7941	1	-1560.762	-1568.743	7.981284	0.15814	0.158947	0.203406	0.206213	0.208458	0.225993	0.217547	0.217563	0.223456	0.223786
7942	0	-1636.701	-1568.094	-68.60714	0.0489685	0.0570861	0.0692408	0.115944	2.74747e-05	0.000769551	0.00072387	0.00249305	0.000605248	0.00213018
7943	1	-1570.818	-1570.112	-0.7062609	0.163383	0.158894	0.162927	0.160729	0.160694	0.159792	0.159725	0.167414	0.166557	0.168246
7944	0	-1584.343	-1564.874	-19.46905	0.0471661	0.137628	0.137383	0.142059	0.0861336	0.0820195	0.0807885	0.0807373	0.1116	0.126909
7945	1	-1573.177	-1569.88	-3.296537	0.152306	0.152322	0.151862	0.151993	0.154223	0.184882	0.194595	0.194677	0.194732	0.196442
7946	0	-1572.974	-1567.439	-5.535171	0.0571352	0.056923	0.0593704	0.0688482	0.068737	0.102019	0.128833	0.13611	0.142274	0.144508
7947	1	-1588.613	-1566.537	-22.07647	0.0937485	0.136424	0.135645	0.139687	0.144927	0.144827	0.143271	0.139127	0.154116	0.165176
7948	0	-1581.916	-1569	-12.91585	0.0213982	0.0181965	0.0194512	0.0188594	0.0191124	0.0190369	0.0208325	0.0212145	0.0214046	0.0221008
7949	1	-1584.307	-1564.942	-19.3647	0.0975707	0.171223	0.191285	0.21374	0.230034	0.205579	0.215222	0.181524	0.156474	0.172156
7950	0	-1563.666	-1569.099	5.433018	0.123666	0.126492	0.126872	0.130159	0.228257	0.23606	0.235535	0.231141	0.239173	0.239016
7951	1	-1598.555	-1567.063	-31.49257	0.0791131	0.158842	0.153116	0.208909	0.113834	0.133563	0.128317	0.117883	0.118736	0.164497
7952	0	-1603.776	-1566.158	-37.61721	0.0773677	0.142537	0.144077	0.182868	0.187581	0.187951	0.104382	0.107183	0.0646902	0.0909269
7953	1	-1583.197	-1567.088	-16.10916	0.0695381	0.164605	0.268403	0.234951	0.337927	0.192577	0.190594	0.150691	0.159468	0.187437
7954	0	-1587.68	-1566.928	-20.75169	0.0704912	0.182607	0.152722	0.073574	0.143319	0.140984	0.128188	0.130134	0.166327	0.171321
7955	1	-1600.704	-1568.061	-32.64253	0.0695381	0.113896	0.133096	0.265533	0.266742	0.30468	0.0920098	0.125977	0.116246	0.171711
7956	0	-1586.636	-1567.944	-18.69213	0.145837	0.166986	0.17005	0.166549	0.172048	0.173701	0.177005	0.181005	0.181079	0.159396
7957	1	-1612.628	-1565.681	-46.94687	0.0563785	0.06119	0.162702	0.177589	0.228603	0.185508	0.343794	0.0316284	0.0293094	0.0211806
7958	0	-1558.064	-1567.444	9.37938	0.10882	0.105557	0.107314	0.107229	0.10684	0.109516	0.109852	0.110446	0.124607	0.125221
7959	1	-1590.054	-1566.55	-23.50436	0.00996427	0.116306	0.0955246	0.101996	0.107144	0.11718	0.11963	0.11879	0.10227	0.102987
7960	0	-1548.095	-1567.672	19.57674	0.130147	0.13015	0.128373	0.127337	0.126984	0.126964	0.126009	0.119834	0.120163	0.120113
7961	1	-1592.497	-1568.79	-23.70637	0.0178499	0.0657647	0.0680733	0.24958	0.250592	0.247383	0.256917	0.28305	0.283311	0.318071
7962	0	-1544.999	-1569.877	24.87843	0.151198	0.15075	0.149346	0.149204	0.14912	0.148654	0.149034	0.150777	0.150841	0.150907
7963	1	-1606.36	-1565.798	-40.56162	0.0384859	0.137825	0.138858	0.239777	0.238762	0.212925	0.104353	0.0543513	0.045412	0.0174725
7964	0	-1595.297	-1568.674	-26.62275	0.0831923	0.0692767	0.0716049	0.0609063	0.0605773	0.0616721	0.0628894	0.0633131	0.0631155	0.065048
7965	1	-1607.226	-1569.169	-38.05709	0.0889675	0.143432	0.0782831	0.0112042	0.00717774	0.00371735	0.00231945	0.00195361	0.00296697	0.00446636
7966	0	-1570.434	-1571.706	1.272328	0.108284	0.108048	0.106872	0.10694	0.106705	0.107204	0.107401	0.106587	0.106455	0.106097
7967	1	-1593.607	-1568.042	-25.56513	0.0738902	0.0862952	0.0918186	0.0890794	0.0984265	0.124202	0.0962066	0.0412333	0.0304629	0.0419924
7968	0	-1582.625	-1567.411	-15.21369	0.0849948	0.0853749	0.0804717	0.0781846	0.078118	0.0846646	0.0831807	0.0832606	0.0952494	0.0907902
7969	1	-1597.309	-1569.048	-28.26084	0.119497	0.100856	0.062737	0.0628688	0.0639427	0.0665048	0.0663381	0.0743447	0.0833713	0.0801867
7970	0	-1585.029	-1568.23	-16.79905	0.0485565	0.0514196	0.0514118	0.0514928	0.0533211	0.0502951	0.0498154	0.0509558	0.0502497	0.0509608
7971	1	-1590.578	-1567.263	-23.31579	0.0672001	0.0662773	0.0693315	0.0689294	0.065538	0.0655732	0.149031	0.144559	0.145275	0.171093
7972	0	-1587.172	-1567.997	-19.17496	0.079517	0.0782661	0.0786391	0.0865456	0.0860507	0.0815863	0.0809045	0.0822304	0.0829877	0.074315
7973	1	-1587.577	-1568.209	-19.36734	0.119339	0.115704	0.115476	0.110111	0.109752	0.108898	0.11153	0.11881	0.10912	0.109017
7974	0	-1577.355	-1571.223	-6.132561	0.0366157	0.0365374	0.0366263	0.0364993	0.0365	0.0355709	0.0357603	0.0345577	0.0346501	0.0301239
7975	1	-1589.603	-1565.953	-23.64926	0.0155517	0.0163088	0.0162798	0.0162241	0.0163371	0.0163864	0.0177641	0.0179425	0.0181983	0.0197567
7976	0	-1574.068	-1568.197	-5.871315	0.14401	0.169698	0.170032	0.180992	0.173689	0.173894	0.17376	0.172245	0.172674	0.170569
7977	1	-1582.855	-1569.134	-13.72105	0.0497991	0.0501571	0.0464378	0.0449463	0.0449186	0.0478144	0.05097	0.0564314	0.0569553	0.0428078
7978	0	-1575.815	-1566.957	-8.857797	0.0767226	0.0744529	0.0741229	0.0732514	0.0765569	0.0732231	0.0703489	0.0733169	0.0712078	0.0713182
7979	1	-1553.295	-1568.651	15.35623	0.113212	0.115716	0.115537	0.116446	0.116543	0.122792	0.123166	0.13275	0.134519	0.134506
7980	0	-1575.084	-1569.21	-5.873598	0.10568	0.105627	0.108874	0.126935	0.121545	0.118108	0.117886	0.114925	0.0967712	0.1047
7981	1	-1588.101	-1569.683	-18.41759	0.142014	0.137556	0.207771	0.303225	0.280929	0.267273	0.265976	0.271982	0.273747	0.284743
7982	0	-1562.519	-1567.225	4.70648	0.114279	0.166497	0.168011	0.165887	0.165639	0.165634	0.165767	0.164496	0.164443	0.166517
7983	1	-1568.772	-1566.095	-2.676194	0.112666	0.211243	0.22076	0.220668	0.256071	0.255819	0.256479	0.254243	0.255221	0.257078
7984	0	-1568.625	-1568.106	-0.5189395	0.0678994	0.0672253	0.0818752	0.0818436	0.0806691	0.0806654	0.0811771	0.0812072	0.0793897	0.0794329
7985	1	-1573.058	-1565.304	-7.753232	0.0707986	0.255228	0.253695	0.253876	0.253869	0.254251	0.254494	0.254491	0.222471	0.22366
7986	0	-1570.915	-1568.534	-2.380912	0.157148	0.188048	0.206451	0.206353	0.339136	0.331446	0.308036	0.288575	0.403675	0.411195
7987	1	-1557.88	-1566.34	8.460017	0.0536355	0.227512	0.224071	0.222534	0.222468	0.222599	0.252241	0.253506	0.256209	0.257178
7988	0	-1578.381	-1570.758	-7.622655	0.164946	0.171237	0.219842	0.236741	0.241098	0.231489	0.229584	0.229799	0.219075	0.225745
7989	1	-1564.548	-1570.338	5.789911	0.0757213	0.076221	0.0775904	0.0800198	0.0800449	0.0797389	0.118397	0.121167	0.122067	0.123491
7990	0	-1594.886	-1566.165	-28.72116	0.0626665	0.0629273	0.062403	0.0633462	0.0124424	0.0122772	0.0122866	0.0132852	0.0128826	0.0119889
7991	1	-1590.385	-1567.698	-22.68706	0.112245	0.112594	0.111019	0.110427	0.113902	0.114393	0.111307	0.110166	0.122396	0.12287
7992	0	-1598.725	-1569.895	-28.8308	0.0914681	0.10431	0.0834886	0.0884311	0.185875	0.171385	0.162264	0.165782	0.172243	0.634365
7993	1	-1564.563	-1566.296	1.732304	0.107537	0.106896	0.129642	0.129036	0.130131	0.128625	0.128587	0.131212	0.131437	0.1288
7994	0	-1576.85	-1568.794	-8.056504	0.141481	0.15007	0.15018	0.154774	0.129827	0.0959767	0.105551	0.106989	0.102443	0.131021
7995	1	-1584.351	-1565.489	-18.86188	0.0499492	0.122361	0.12846	0.136064	0.138256	0.137507	0.138175	0.13645	0.138481	0.138446
7996	0	-1566.321	-1569.86	3.539165	0.168296	0.167284	0.168729	0.169014	0.169167	0.16978	0.165203	0.165386	0.165381	0.166618
7997	1	-1573.378	-1566.114	-7.264074	0.0211486	0.189109	0.195391	0.190314	0.180601	0.17252	0.170873	0.170906	0.1667	0.168381
7998	0	-1576.049	-1568.83	-7.218954	0.0330501	0.0324656	0.0323313	0.112038	0.110639	0.110411	0.111117	0.0845534	0.0820043	0.076899
7999	1	-1562.765	-1565.499	2.733944	0.019642	0.16192	0.168394	0.170909	0.177287	0.177189	0.176714	0.177724	0.185744	0.198844
8000	0	-1575.55	-1566.297	-9.25315	0.0931952	0.20806	0.208979	0.195232	0.18456	0.178895	0.182886	0.182745	0.184783	0.182725
8001	1	-1566.072	-1568.724	2.65185	0.00824232	0.0371303	0.0383642	0.0381895	0.0385039	0.0380856	0.037259	0.0371148	0.0460002	0.0454523
8002	0	-1556.254	-1566.01	9.755284	0.113197	0.173117	0.232609	0.263829	0.246609	0.249352	0.248326	0.217967	0.28814	0.304026
8003	1	-1561.133	-1568.73	7.597355	0.0974038	0.0962214	0.182773	0.182813	0.183726	0.183914	0.18539	0.186274	0.187505	0.189765
8004	0	-1566.794	-1567.26	0.4668692	0.12271	0.230883	0.230295	0.257211	0.254018	0.258502	0.241682	0.244599	0.243022	0.260867
8005	1	-1586.087	-1566.557	-19.52975	0.071432	0.0710889	0.103396	0.126141	0.139077	0.139039	0.146729	0.12482	0.122828	0.119539
8006	0	-1579.58	-1566.623	-12.95723	0.147824	0.164196	0.224572	0.224952	0.22348	0.22208	0.218639	0.212087	0.1996	0.196948
8007	1	-1588.824	-1566.126	-22.69761	0.089954	0.0822758	0.081844	0.0820277	0.079347	0.0794067	0.0643858	0.0545109	0.0530715	0.000484885
8008	0	-1561.046	-1567.65	6.603517	0.164098	0.164958	0.209636	0.211844	0.210579	0.22278	0.193715	0.193783	0.180679	0.187406
8009	1	-1582.458	-1566.415	-16.04294	0.0792649	0.0913436	0.0930102	0.0978786	0.0966152	0.0970024	0.099167	0.0692997	0.0687846	0.0689064
8010	0	-1573.226	-1569.373	-3.852276	0.159803	0.16251	0.162618	0.171115	0.174208	0.167805	0.151353	0.146236	0.163043	0.162308
8011	1	-1575.402	-1566.61	-8.791298	0.0526291	0.0546213	0.0549357	0.0551798	0.0543154	0.0545214	0.0544088	0.058719	0.0578078	0.0567693
8012	0	-1564.929	-1568.905	3.976075	0.139645	0.133855	0.137086	0.139571	0.139003	0.145169	0.147669	0.145686	0.145695	0.115626
8013	1	-1593.496	-1567.435	-26.06084	0.120716	0.140102	0.139169	0.211446	0.216986	0.266926	0.154722	0.105797	0.100816	0.214843
8014	0	-1570.398	-1571.003	0.6058132	0.0977989	0.0977851	0.09786	0.100943	0.101615	0.10415	0.112295	0.114904	0.118747	0.118707
8015	1	-1587.142	-1567.575	-19.56741	0.164302	0.1642	0.173303	0.171462	0.160011	0.153288	0.158286	0.158188	0.143733	0.143463
8016	0	-1576.956	-1567.777	-9.178894	0.180817	0.179731	0.20451	0.203858	0.201548	0.202598	0.201555	0.200794	0.207317	0.207219
8017	1	-1602.228	-1567.443	-34.7849	0.146866	0.127202	0.125533	0.122938	0.123016	0.114297	0.113027	0.0751666	0.0849093	0.0794814
8018	0	-1586.355	-1567.935	-18.41934	0.114411	0.21388	0.309738	0.317873	0.314512	0.342491	0.253751	0.222783	0.242359	0.270605
8019	1	-1578.202	-1571.174	-7.028318	0.244854	0.244978	0.244937	0.277573	0.269139	0.269773	0.268389	0.2687	0.272921	0.273182
8020	0	-1578.476	-1567.418	-11.05765	0.136758	0.143162	0.141402	0.141484	0.141834	0.14134	0.138853	0.144205	0.147634	0.145213
8021	1	-1561.579	-1568.785	7.20568	0.164643	0.164412	0.155409	0.155559	0.156513	0.158316	0.160658	0.160358	0.144927	0.144353
8022	0	-1583.688	-1570.962	-12.72533	0.165235	0.152678	0.152804	0.149006	0.327915	0.319469	0.315197	0.315266	0.314025	0.329392
8023	1	-1596.318	-1568.67	-27.6478	0.0693042	0.0761633	0.0764989	0.0764385	0.0766628	0.0703587	0.0704596	0.0702338	0.0703225	0.0672712
8024	0	-1579.557	-1568.875	-10.6819	0.126608	0.133731	0.133179	0.131965	0.143606	0.225658	0.229499	0.155493	0.166097	0.236893
8025	1	-1568.596	-1570.233	1.636729	0.0169631	0.0176614	0.0176369	0.0178411	0.0180041	0.0180125	0.0180099	0.0182632	0.0176455	0.0169539
8026	0	-1555.376	-1566.049	10.67225	0.115809	0.166978	0.176061	0.244289	0.243373	0.21163	0.21208	0.249019	0.254855	0.0597084
8027	1	-1577.183	-1570.971	-6.212152	0.0041204	0.00419109	0.0040212	0.00384397	0.00372781	0.00417279	0.00421706	0.00425902	0.00452317	0.00448538
8028	0	-1543.033	-1569.348	26.31444	0.137886	0.161817	0.180685	0.178458	0.180407	0.18099	0.164061	0.170415	0.183982	0.182165
8029	1	-1603.043	-1569.607	-33.43579	0.00187963	0.00197354	0.00128522	0.00126333	0.00157763	0.00151367	0.00133569	0.00128196	0.0011231	0.00136251
8030	0	-1536.301	-1566.026	29.7251	0.10234	0.200642	0.217918	0.219707	0.211082	0.260934	0.268987	0.268664	0.266735	0.262619
8031	1	-1590.022	-1567.212	-22.81001	0.000985456	0.000997902	0.000815752	0.000823753	0.00078573	0.000778548	0.000784964	0.00078356	0.000810272	0.000860628
8032	0	-1541.553	-1568.542	26.98871	0.122363	0.152338	0.167613	0.164445	0.163952	0.167056	0.29741	0.262704	0.256705	0.270319
8033	1	-1608.757	-1568.919	-39.83789	0.000145075	0.000304275	0.000307431	0.00030974	0.000310241	0.000430754	0.000435307	0.000394994	0.00112362	0.00113369
8034	0	-1567.836	-1566.782	-1.053211	0.0324075	0.210167	0.189105	0.180551	0.152997	0.150068	0.135112	0.13444	0.164102	0.173137
8035	1	-1594.911	-1567.261	-27.65066	8.41627e-05	5.84216e-05	5.92864e-05	6.01737e-05	6.23676e-05	5.72512e-05	5.70772e-05	5.29658e-05	5.70344e-05	6.19479e-05
8036	0	-1565.734	-1565.339	-0.3945469	0.0397551	0.129233	0.153967	0.173439	0.173837	0.179161	0.188841	0.185938	0.1953	0.189455
8037	1	-1576.889	-1569.941	-6.947971	9.23925e-05	9.01645e-05	9.02109e-05	9.25065e-05	9.0841e-05	9.11067e-05	9.02828e-05	9.06614e-05	9.22652e-05	9.35854e-05
8038	0	-1571.914	-1564.904	-7.010122	0.021371	0.136249	0.136189	0.138497	0.139414	0.144028	0.161925	0.161954	0.160069	0.154507
8039	1	-1586.812	-1567.303	-19.50904	8.03947e-05	7.93519e-05	7.92801e-05	7.14427e-05	7.17602e-05	6.82775e-05	6.73003e-05	7.20192e-05	7.19269e-05	7.22423e-05
8040	0	-1565.924	-1565.875	-0.04971627	0.0375374	0.176809	0.182936	0.183493	0.184053	0.195707	0.195594	0.192859	0.188626	0.189428
8041	1	-1574.954	-1567.752	-7.202059	0.000484936	0.000515162	0.000515193	0.00052042	0.000532241	0.000535796	0.000512022	0.000480755	0.00048193	0.000474994
8042	0	-1559.978	-1565.788	5.810005	0.0638274	0.211986	0.213594	0.215522	0.214443	0.252513	0.234528	0.236996	0.259911	0.280756
8043	1	-1578.039	-1566.184	-11.85464	0.0111377	0.0111411	0.0107824	0.0097546	0.0244408	0.0240179	0.026657	0.0266111	0.0263845	0.0271698
8044	0	-1580.816	-1569.886	-10.92955	0.0972016	0.0969586	0.0973935	0.172442	0.172053	0.172489	0.143057	0.143694	0.129002	0.128317
8045	1	-1614.397	-1565.588	-48.80913	0.00776634	0.0071457	0.00908283	0.00947679	0.0149835	0.0133574	0.0196298	0.0182901	0.0180473	0.00910295
8046	0	-1578.434	-1567.778	-10.65661	0.15233	0.15114	0.172808	0.173316	0.172282	0.171074	0.173609	0.191261	0.191763	0.194926
8047	1	-1631.175	-1566.645	-64.52962	0.0123516	0.0343737	0.0687631	8.08731e-05	0.000146056	0.0475849	3.08669e-05	0.00118907	0.000754972	0.00100162
8048	0	-1596.645	-1569.151	-27.49433	0.131969	0.0805634	0.0804968	0.080759	0.0702315	0.0721473	0.121451	0.125649	0.130642	0.131004
8049	1	-1606.894	-1567.327	-39.56725	0.00288994	0.00136717	0.019084	0.122689	0.088218	0.0592335	0.0422583	0.0671935	0.0673435	0.074197
8050	0	-1591.724	-1569.831	-21.89217	0.11032	0.165267	0.164979	0.167077	0.098589	0.0697912	0.0694849	0.0706187	0.0564916	0.0660848
8051	1	-1608.535	-1569.87	-38.66481	0.0152093	0.00066109	0.2043	0.116585	0.218062	0.413356	0.0831267	0.0261618	0.0281151	0.0182791
8052	0	-1569.941	-1565.361	-4.579763	0.0590889	0.182984	0.176624	0.177337	0.225515	0.212909	0.211957	0.2153	0.217896	0.216591
8053	1	-1589.478	-1569.567	-19.91035	0.0122403	0.0115423	0.296775	0.122054	0.205992	0.321778	0.26918	0.00870658	0.00417528	0.0100859
8054	0	-1560.341	-1564.917	4.576697	0.0423969	0.192797	0.194412	0.181076	0.193629	0.148803	0.146157	0.14346	0.144766	0.141465
8055	1	-1595.675	-1573.295	-22.3807	0.0112219	0.00967368	0.00459153	0.0142828	0.00627809	0.00600516	0.00518953	0.00508281	0.00682336	0.00671475
8056	0	-1568.879	-1564.704	-4.174574	0.038959	0.176066	0.176247	0.177221	0.179635	0.313045	0.168325	0.175744	0.133305	0.160803
8057	1	-1589.603	-1566.035	-23.56786	0.0775197	0.107173	0.0988332	0.11284	0.135814	0.128657	0.133298	0.136037	0.13838	0.243695
8058	0	-1591.797	-1567.69	-24.10645	0.0691862	0.102134	0.124611	0.0932091	0.314639	0.338714	0.215439	0.152478	0.158091	0.153422
8059	1	-1588.451	-1566.433	-22.01853	0.0824375	0.207892	0.177455	0.196934	0.0784351	0.074992	0.0634422	0.0660129	0.065801	0.125628
8060	0	-1594.343	-1569.946	-24.39747	0.22565	0.224176	0.205009	0.209574	0.237412	0.224318	0.0748931	0.071831	0.0677569	0.0630297
8061	1	-1609.191	-1567.744	-41.44705	0.02813	0.0314133	0.00702939	0.00756582	0.0143005	0.0096982	0.00799133	0.0074822	0.00830038	0.0124336
8062	0	-1548.478	-1569.489	21.01181	0.23381	0.235201	0.235559	0.238084	0.233137	0.231857	0.233815	0.236666	0.236045	0.23399
8063	1	-1598.721	-1571.782	-26.93906	0.00179916	0.0348964	0.0468132	0.0419515	0.0356359	0.0121822	0.0130997	0.0107389	0.010479	0.0124749
8064	0	-1536.211	-1570.25	34.03822	0.234754	0.238087	0.238266	0.242993	0.243031	0.24345	0.256156	0.256352	0.256288	0.23662
8065	1	-1600.28	-1565.436	-34.84403	0.000519993	0.115977	0.125287	0.146026	0.270469	0.155373	0.16016	0.167031	0.13516	0.00487883
8066	0	-1549.202	-1568.838	19.63623	0.186368	0.191594	0.188333	0.18907	0.189418	0.196412	0.169129	0.169379	0.169219	0.169815
8067	1	-1613.933	-1568.131	-45.80264	0.000445467	0.0565542	0.0593774	0.162739	0.26063	0.280971	0.272523	0.19181	0.0602884	0.207808
8068	0	-1525.381	-1569.213	43.83165	0.206304	0.206112	0.226964	0.227001	0.226567	0.226601	0.226793	0.226839	0.225129	0.224975
8069	1	-1602	-1570.509	-31.49131	6.98628e-05	7.41128e-05	5.53454e-05	5.13818e-05	5.55611e-05	4.45611e-05	4.80631e-06	9.5659e-08	6.57637e-08	4.83192e-09
8070	0	-1543.547	-1569.427	25.87999	0.193308	0.192864	0.192859	0.19257	0.192563	0.192542	0.192545	0.193801	0.193942	0.194069
8071	1	-1606.045	-1568.06	-37.98489	0.000210805	0.000320945	0.000345422	0.00608964	0.00547946	0.00562214	0.00684739	0.00637967	0.00761926	0.00763695
8072	0	-1569.106	-1567.895	-1.210484	0.10951	0.110102	0.110128	0.10972	0.107862	0.107848	0.108409	0.102178	0.102386	0.107206
8073	1	-1587.572	-1567.946	-19.62682	7.39357e-05	7.34603e-05	7.43663e-05	6.26178e-05	6.84097e-05	6.52404e-05	6.40715e-05	6.34063e-05	6.35196e-05	6.35271e-05
8074	0	-1557.31	-1569.466	12.15619	0.146427	0.143803	0.144624	0.146296	0.147924	0.147905	0.157264	0.157753	0.157032	0.157155
8075	1	-1587.096	-1571.085	-16.01192	0.000573012	0.00057165	0.000573111	0.000561646	0.000561638	0.000551953	0.000574527	0.000564768	0.000544606	0.000493479
8076	0	-1535.838	-1568.755	32.91749	0.189589	0.189878	0.189335	0.190691	0.190472	0.189651	0.18922	0.189156	0.189186	0.189191
8077	1	-1590.397	-1568.958	-21.43891	5.13114e-05	6.09309e-05	6.09201e-05	6.07734e-05	5.87029e-05	0.000157078	0.000164287	0.000160569	0.000161105	0.000154743
8078	0	-1532.312	-1568.774	36.46203	0.142092	0.141328	0.141416	0.14147	0.141711	0.142448	0.142122	0.142008	0.142586	0.142255
8079	1	-1605.165	-1570.114	-35.05134	0.000609555	0.000540973	0.000560866	0.00054371	0.000569973	0.00036521	0.000382256	6.83856e-05	7.43264e-05	1.72553e-05
