Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
5343	1	-1566.124	-1569.218	3.093625	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5344	0	-1607.966	-1567.296	-40.66963	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5345	1	-1578.609	-1567.472	-11.13745	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5346	0	-1576.287	-1571.022	-5.265165	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5347	1	-1586.094	-1566.479	-19.61545	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5348	0	-1566.448	-1569.535	3.086966	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5349	1	-1599.343	-1568.361	-30.98267	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5350	0	-1571.037	-1570.081	-0.9562199	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5351	1	-1577.216	-1566.418	-10.79813	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5352	0	-1568.771	-1568.518	-0.2524149	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5353	1	-1593.19	-1570.471	-22.71977	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5354	0	-1570.563	-1568.4	-2.162828	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5355	1	-1552.814	-1569.191	16.37719	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5356	0	-1563.641	-1567.636	3.995027	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5357	1	-1585.01	-1565.307	-19.70251	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5358	0	-1586.601	-1566.191	-20.4094	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5359	1	-1593.416	-1566.063	-27.35242	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5360	0	-1578.844	-1569.871	-8.972933	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5361	1	-1580.737	-1565.366	-15.37124	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5362	0	-1571.733	-1569.041	-2.691427	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5363	1	-1588.354	-1568.921	-19.43278	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5364	0	-1556.137	-1567.412	11.27442	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5365	1	-1572.123	-1565.438	-6.685077	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5366	0	-1552.077	-1570.194	18.11734	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5367	1	-1537.157	-1567.395	30.23707	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5368	0	-1521.175	-1573.93	52.75511	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5369	1	-1571.642	-1567.467	-4.174537	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5370	0	-1554.816	-1568.594	13.77839	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5371	1	-1583.257	-1566.638	-16.61894	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5372	0	-1576.401	-1568.291	-8.110143	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5373	1	-1600.411	-1567.26	-33.15057	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5374	0	-1584.255	-1569.873	-14.38255	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5375	1	-1595.265	-1567.592	-27.67312	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5376	0	-1574.77	-1568.229	-6.541451	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5377	1	-1590.928	-1564.267	-26.66173	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5378	0	-1585.315	-1569.064	-16.25045	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5379	1	-1572.568	-1566.254	-6.314031	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5380	0	-1583.949	-1568.143	-15.80562	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5381	1	-1559.526	-1571.588	12.06191	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5382	0	-1587.186	-1568.487	-18.69926	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5383	1	-1585.672	-1566.775	-18.89736	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5384	0	-1577.03	-1569.779	-7.250703	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5385	1	-1556.235	-1564.967	8.732354	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5386	0	-1566.085	-1568.495	2.410681	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5387	1	-1562.546	-1565.264	2.718232	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5388	0	-1569.168	-1571.168	1.999604	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5389	1	-1564.917	-1566.77	1.85339	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5390	0	-1561.193	-1569.212	8.018424	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5391	1	-1544.892	-1566.605	21.71346	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5392	0	-1579.752	-1567.949	-11.80265	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5393	1	-1555.695	-1566.995	11.29989	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5394	0	-1592.256	-1569.378	-22.8776	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5395	1	-1582.352	-1567.028	-15.32373	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5396	0	-1570.867	-1566.642	-4.22454	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5397	1	-1593.629	-1565.735	-27.8936	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5398	0	-1587.433	-1568.254	-19.17947	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5399	1	-1579.162	-1567.631	-11.53077	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5400	0	-1584.079	-1567.023	-17.0564	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5401	1	-1562.291	-1565.121	2.829842	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5402	0	-1566.641	-1571.032	4.390578	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5403	1	-1577.902	-1571.851	-6.051492	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5404	0	-1544.538	-1568.345	23.807	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5405	1	-1570.523	-1568.255	-2.267818	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5406	0	-1557.921	-1568.766	10.84519	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5407	1	-1592.333	-1567.184	-25.14859	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5408	0	-1581.154	-1566.829	-14.32555	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5409	1	-1585.261	-1566.543	-18.71731	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5410	0	-1618.123	-1567.612	-50.51037	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5411	1	-1567.205	-1566.524	-0.6811395	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5412	0	-1611.824	-1568.538	-43.28537	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5413	1	-1585.624	-1567.192	-18.43261	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5414	0	-1598.993	-1568.71	-30.28305	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5415	1	-1565.58	-1568.248	2.668693	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5416	0	-1589.339	-1568.463	-20.87617	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5417	1	-1630.35	-1566.849	-63.50083	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5418	0	-1606.309	-1568.059	-38.24911	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5419	1	-1599.745	-1565.332	-34.41331	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5420	0	-1605.579	-1570.173	-35.40622	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5421	1	-1635.565	-1568.103	-67.46216	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5422	0	-1578.83	-1570.657	-8.173019	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5423	1	-1623.708	-1567.602	-56.10583	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5424	0	-1580.481	-1568.131	-12.34956	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5425	1	-1624.399	-1566.215	-58.18369	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5426	0	-1559.529	-1568.54	9.01174	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5427	1	-1585.745	-1568.903	-16.84283	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5428	0	-1592.118	-1567.038	-25.07934	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5429	1	-1579.873	-1569.913	-9.959756	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5430	0	-1595.718	-1566.516	-29.20245	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5431	1	-1586.24	-1566.057	-20.1835	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5432	0	-1603.745	-1568.549	-35.19612	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5433	1	-1603.406	-1567.349	-36.05768	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5434	0	-1619.59	-1568.761	-50.82979	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5435	1	-1596.86	-1566.453	-30.40743	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5436	0	-1592.585	-1565.57	-27.0149	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5437	1	-1599.416	-1566.973	-32.44306	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5438	0	-1581.002	-1566.71	-14.29163	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5439	1	-1572.031	-1567.705	-4.326479	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5440	0	-1576.405	-1568.351	-8.05438	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5441	1	-1560.142	-1570.082	9.940961	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5442	0	-1612.723	-1566.931	-45.79137	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5443	1	-1545.613	-1569.872	24.25892	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5444	0	-1582.795	-1567.318	-15.47698	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5445	1	-1563.794	-1569.177	5.383573	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5446	0	-1565.165	-1567.345	2.179981	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5447	1	-1602.24	-1567.165	-35.07502	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5448	0	-1539.718	-1568.481	28.7635	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5449	1	-1579.433	-1568.537	-10.89555	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5450	0	-1545.046	-1571.087	26.0406	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5451	1	-1592.239	-1568.801	-23.438	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5452	0	-1562.957	-1568.377	5.420665	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5453	1	-1595.495	-1567.663	-27.83148	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5454	0	-1560.312	-1568.224	7.911981	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5455	1	-1617.663	-1566.66	-51.00337	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5456	0	-1585.273	-1569.328	-15.94413	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5457	1	-1605.642	-1569.387	-36.25493	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5458	0	-1580.505	-1569.677	-10.82754	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5459	1	-1587.401	-1568.31	-19.09096	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5460	0	-1593.27	-1569.772	-23.49863	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5461	1	-1568.219	-1571.846	3.627359	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5462	0	-1568.23	-1569.549	1.318499	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5463	1	-1578.105	-1566.758	-11.34751	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5464	0	-1554.399	-1568.003	13.60425	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5465	1	-1540.344	-1568.69	28.34569	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5466	0	-1549.601	-1569.858	20.25683	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5467	1	-1579.272	-1570.424	-8.84827	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5468	0	-1568.769	-1567.34	-1.429276	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5469	1	-1562.571	-1568.989	6.41801	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5470	0	-1541.686	-1568.558	26.87226	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5471	1	-1579.399	-1569.407	-9.991814	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5472	0	-1579.218	-1567.402	-11.81643	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5473	1	-1571.785	-1567.99	-3.794147	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5474	0	-1586.646	-1565.936	-20.7098	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5475	1	-1592.595	-1568.442	-24.15235	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5476	0	-1588.168	-1569.264	-18.90386	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5477	1	-1571.769	-1568.793	-2.975856	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5478	0	-1596.877	-1570.317	-26.55979	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5479	1	-1577.262	-1568.835	-8.426932	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5480	0	-1573.043	-1567.794	-5.249378	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5481	1	-1573.433	-1567.915	-5.518186	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5482	0	-1572.65	-1567.6	-5.05004	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5483	1	-1600.014	-1574.009	-26.00527	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5484	0	-1571.364	-1568.997	-2.367484	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5485	1	-1581.783	-1567.257	-14.52522	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5486	0	-1570.053	-1566.378	-3.674794	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5487	1	-1589.458	-1570.444	-19.01377	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5488	0	-1610.09	-1569.01	-41.08009	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5489	1	-1601.031	-1568.691	-32.34003	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5490	0	-1578.074	-1568.413	-9.661588	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5491	1	-1572.617	-1569.08	-3.536925	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5492	0	-1567.09	-1568.535	1.44507	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5493	1	-1575.579	-1567.953	-7.626635	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5494	0	-1567.559	-1567.064	-0.4951116	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5495	1	-1552.2	-1568.065	15.86495	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5496	0	-1570.707	-1566.635	-4.071941	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5497	1	-1592.152	-1568.438	-23.71315	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5498	0	-1571.297	-1570.85	-0.446689	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5499	1	-1580.668	-1568.207	-12.4615	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5500	0	-1562.284	-1568.285	6.000847	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5501	1	-1577.486	-1564.969	-12.51659	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5502	0	-1560.268	-1567.577	7.308751	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5503	1	-1579.952	-1568.886	-11.06605	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5504	0	-1577.343	-1565.644	-11.69982	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5505	1	-1605.868	-1566.271	-39.59698	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5506	0	-1568.34	-1567.785	-0.554559	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5507	1	-1582.893	-1565.983	-16.90985	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5508	0	-1557.227	-1567.028	9.800625	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5509	1	-1578.372	-1568.636	-9.73605	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5510	0	-1588.184	-1571.196	-16.98757	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5511	1	-1579.401	-1568.194	-11.20647	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5512	0	-1569.799	-1567.385	-2.414673	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5513	1	-1573.111	-1566.151	-6.960409	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5514	0	-1567.778	-1567.995	0.2166974	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5515	1	-1558.018	-1568.686	10.66814	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5516	0	-1563.247	-1569.267	6.019828	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5517	1	-1556.599	-1567.775	11.17507	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5518	0	-1573.04	-1565.215	-7.824568	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5519	1	-1563.47	-1570.457	6.987268	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5520	0	-1599.56	-1567.996	-31.5637	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5521	1	-1580.134	-1566.228	-13.90552	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5522	0	-1581.978	-1567.816	-14.1617	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5523	1	-1587.93	-1565.877	-22.0524	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5524	0	-1580.097	-1566.464	-13.63282	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5525	1	-1561.633	-1565.479	3.845878	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5526	0	-1588.474	-1569.028	-19.44605	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5527	1	-1582.507	-1568.106	-14.4015	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5528	0	-1591.505	-1566.492	-25.01281	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5529	1	-1599.28	-1569.092	-30.18848	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5530	0	-1572.414	-1567.426	-4.987639	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5531	1	-1610.417	-1570.493	-39.92449	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5532	0	-1559.04	-1566.286	7.24652	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5533	1	-1593.596	-1566.336	-27.25955	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5534	0	-1566.446	-1567.253	0.8074423	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5535	1	-1598.852	-1567.002	-31.85015	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5536	0	-1563.91	-1568.155	4.245521	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5537	1	-1594.043	-1567.45	-26.5923	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5538	0	-1565.276	-1569.09	3.813168	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5539	1	-1566.157	-1574.692	8.53564	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5540	0	-1578.75	-1565.767	-12.983	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5541	1	-1583.709	-1569.089	-14.62024	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5542	0	-1582.344	-1567.109	-15.23432	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5543	1	-1584.237	-1569.738	-14.49933	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5544	0	-1597.567	-1566.391	-31.1756	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5545	1	-1608.356	-1567.161	-41.19515	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5546	0	-1565.027	-1565.929	0.901501	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5547	1	-1584.827	-1573.045	-11.78182	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5548	0	-1596.595	-1567.281	-29.31375	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5549	1	-1592.649	-1565.93	-26.71861	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
5550	0	-1601.364	-1568.576	-32.78751	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
